Año	Sexo	Nº Accidentes	Código	Municipio	Municipio Código	Municipio Nombre	Grupo Grado Código	Grupo Grado Código
2016	Hombres	7	50193	Nuez de Ebro	50193	Nuez de Ebro	1	Leves
2016	Hombres	1	50194	Olvés	50194	Olvés	1	Leves
2016	Hombres	5	50196	Orera	50196	Orera	1	Leves
2016	Hombres	2	50197	Orés	50197	Orés	1	Leves
2016	Hombres	2	50198	Oseja	50198	Oseja	1	Leves
2016	Hombres	3	50199	Osera de Ebro	50199	Osera de Ebro	1	Leves
2016	Hombres	4	50200	Paniza	50200	Paniza	1	Leves
2016	Hombres	5	50201	Paracuellos de Jiloca	50201	Paracuellos de Jiloca	1	Leves
2016	Mujeres	2	50201	Paracuellos de Jiloca	50201	Paracuellos de Jiloca	1	Leves
2016	Hombres	1	50202	Paracuellos de la Ribera	50202	Paracuellos de la Ribera	1	Leves
2016	Hombres	7	50203	Pastriz	50203	Pastriz	1	Leves
2016	Mujeres	1	50203	Pastriz	50203	Pastriz	1	Leves
2016	Hombres	135	50204	Pedrola	50204	Pedrola	1	Leves
2016	Hombres	1	50204	Pedrola	50204	Pedrola	3	Mortales
2016	Mujeres	34	50204	Pedrola	50204	Pedrola	1	Leves
2016	Hombres	3	50206	Perdiguera	50206	Perdiguera	1	Leves
2016	Hombres	1	50206	Perdiguera	50206	Perdiguera	2	Graves o muy graves
2016	Hombres	1	50206	Perdiguera	50206	Perdiguera	3	Mortales
2016	Hombres	18	50208	Pina de Ebro	50208	Pina de Ebro	1	Leves
2016	Mujeres	14	50208	Pina de Ebro	50208	Pina de Ebro	1	Leves
2016	Hombres	52	50209	Pinseque	50209	Pinseque	1	Leves
2016	Hombres	1	50209	Pinseque	50209	Pinseque	2	Graves o muy graves
2016	Mujeres	1	50209	Pinseque	50209	Pinseque	1	Leves
2016	Hombres	1	50211	Plasencia de Jalón	50211	Plasencia de Jalón	1	Leves
2016	Mujeres	1	50211	Plasencia de Jalón	50211	Plasencia de Jalón	1	Leves
2016	Hombres	1	50214	Pomer	50214	Pomer	1	Leves
2016	Hombres	2	50216	Pozuelo de Aragón	50216	Pozuelo de Aragón	1	Leves
2016	Hombres	8	50217	Pradilla de Ebro	50217	Pradilla de Ebro	1	Leves
2016	Hombres	5	50218	Puebla de Albortón	50218	Puebla de Albortón	1	Leves
2016	Hombres	183	50219	Puebla de Alfindén (La)	50219	Puebla de Alfindén (La)	1	Leves
2016	Mujeres	28	50219	Puebla de Alfindén (La)	50219	Puebla de Alfindén (La)	1	Leves
2016	Mujeres	1	50220	Puendeluna	50220	Puendeluna	1	Leves
2016	Hombres	4	50222	Quinto	50222	Quinto	1	Leves
2016	Mujeres	8	50222	Quinto	50222	Quinto	1	Leves
2016	Hombres	12	50223	Remolinos	50223	Remolinos	1	Leves
2016	Mujeres	2	50223	Remolinos	50223	Remolinos	1	Leves
2016	Hombres	26	50225	Ricla	50225	Ricla	1	Leves
2016	Mujeres	6	50225	Ricla	50225	Ricla	1	Leves
2016	Hombres	7	50228	Rueda de Jalón	50228	Rueda de Jalón	1	Leves
2016	Hombres	2	50230	Sádaba	50230	Sádaba	1	Leves
2016	Mujeres	1	50230	Sádaba	50230	Sádaba	1	Leves
2016	Hombres	1	50231	Salillas de Jalón	50231	Salillas de Jalón	1	Leves
2016	Hombres	1	50232	Salvatierra de Esca	50232	Salvatierra de Esca	1	Leves
2016	Mujeres	2	50234	San Martín de la Virgen de Moncayo	50234	San Martín de la Virgen de Moncayo	1	Leves
2016	Hombres	29	50235	San Mateo de Gállego	50235	San Mateo de Gállego	1	Leves
2016	Mujeres	6	50235	San Mateo de Gállego	50235	San Mateo de Gállego	1	Leves
2016	Hombres	13	50240	Sástago	50240	Sástago	1	Leves
2016	Mujeres	4	50240	Sástago	50240	Sástago	1	Leves
2016	Hombres	1	50241	Saviñán	50241	Saviñán	1	Leves
2016	Mujeres	2	50241	Saviñán	50241	Saviñán	1	Leves
2016	Hombres	1	50243	Sestrica	50243	Sestrica	1	Leves
2016	Hombres	4	50244	Sierra de Luna	50244	Sierra de Luna	1	Leves
2016	Hombres	1	50245	Sigüés	50245	Sigüés	1	Leves
2016	Hombres	22	50247	Sobradiel	50247	Sobradiel	1	Leves
2016	Mujeres	2	50247	Sobradiel	50247	Sobradiel	1	Leves
2016	Hombres	4	50248	Sos del Rey Católico	50248	Sos del Rey Católico	1	Leves
2016	Mujeres	1	50248	Sos del Rey Católico	50248	Sos del Rey Católico	1	Leves
2016	Hombres	1	50249	Tabuenca	50249	Tabuenca	1	Leves
2016	Hombres	70	50251	Tarazona	50251	Tarazona	1	Leves
2016	Mujeres	20	50251	Tarazona	50251	Tarazona	1	Leves
2016	Hombres	83	50252	Tauste	50252	Tauste	1	Leves
2016	Mujeres	21	50252	Tauste	50252	Tauste	1	Leves
2016	Hombres	3	50253	Terrer	50253	Terrer	1	Leves
2016	Mujeres	1	50254	Tierga	50254	Tierga	1	Leves
2016	Hombres	1	50258	Torralbilla	50258	Torralbilla	1	Leves
2016	Hombres	1	50259	Torrehermosa	50259	Torrehermosa	2	Graves o muy graves
2016	Hombres	3	50262	Torres de Berrellén	50262	Torres de Berrellén	1	Leves
2016	Hombres	1	50264	Tosos	50264	Tosos	1	Leves
2016	Hombres	4	50267	Uncastillo	50267	Uncastillo	1	Leves
2016	Mujeres	1	50267	Uncastillo	50267	Uncastillo	1	Leves
2016	Hombres	1	50268	Undués de Lerda	50268	Undués de Lerda	1	Leves
2016	Mujeres	1	50268	Undués de Lerda	50268	Undués de Lerda	1	Leves
2016	Hombres	1	50269	Urrea de Jalón	50269	Urrea de Jalón	1	Leves
2016	Hombres	1	50271	Used	50271	Used	3	Mortales
2016	Hombres	130	50272	Utebo	50272	Utebo	1	Leves
2016	Hombres	1	50272	Utebo	50272	Utebo	2	Graves o muy graves
2016	Mujeres	46	50272	Utebo	50272	Utebo	1	Leves
2016	Hombres	2	50275	Valmadrid	50275	Valmadrid	1	Leves
2016	Hombres	2	50280	Vera de Moncayo	50280	Vera de Moncayo	1	Leves
2016	Mujeres	1	50280	Vera de Moncayo	50280	Vera de Moncayo	1	Leves
2016	Hombres	1	50281	Vierlas	50281	Vierlas	1	Leves
2016	Hombres	1	50283	Villadoz	50283	Villadoz	1	Leves
2016	Hombres	8	50285	Villafranca de Ebro	50285	Villafranca de Ebro	1	Leves
2016	Mujeres	4	50285	Villafranca de Ebro	50285	Villafranca de Ebro	1	Leves
2016	Hombres	1	50287	Villalengua	50287	Villalengua	1	Leves
2016	Hombres	151	50288	Villanueva de Gállego	50288	Villanueva de Gállego	1	Leves
2016	Mujeres	35	50288	Villanueva de Gállego	50288	Villanueva de Gállego	1	Leves
2016	Hombres	5	50292	Villarreal de Huerva	50292	Villarreal de Huerva	1	Leves
2016	Hombres	1	50292	Villarreal de Huerva	50292	Villarreal de Huerva	3	Mortales
2016	Hombres	1	50293	Villarroya de la Sierra	50293	Villarroya de la Sierra	1	Leves
2016	Hombres	3	50296	Zaida (La)	50296	Zaida (La)	1	Leves
2016	Mujeres	1	50296	Zaida (La)	50296	Zaida (La)	1	Leves
2016	Hombres	3687	50297	Zaragoza	50297	Zaragoza	1	Leves
2016	Hombres	19	50297	Zaragoza	50297	Zaragoza	2	Graves o muy graves
2016	Hombres	6	50297	Zaragoza	50297	Zaragoza	3	Mortales
2016	Mujeres	2222	50297	Zaragoza	50297	Zaragoza	1	Leves
2016	Mujeres	1	50297	Zaragoza	50297	Zaragoza	2	Graves o muy graves
2016	Hombres	104	50298	Zuera	50298	Zuera	1	Leves
2016	Mujeres	23	50298	Zuera	50298	Zuera	1	Leves
2016	Hombres	2	50901	Biel	50901	Biel	1	Leves
2016	Hombres	8	50903	Villamayor de Gállego	50903	Villamayor de Gállego	1	Leves
2016	Mujeres	6	50903	Villamayor de Gállego	50903	Villamayor de Gállego	1	Leves
2016	Mujeres	1	50903	Villamayor de Gállego	50903	Villamayor de Gállego	2	Graves o muy graves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	01059	Vitoria-Gasteiz	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	03014	Alicante/Alacant	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	03045	Bolulla	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	07040	Palma	1	Leves
2016	Hombres	4	99999	Municipio del centro de trabajo fuera de Aragón	08019	Barcelona	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08042	Cànoves i Samalús	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08101	Hospitalet de Llobregat (L')	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08125	Montcada i Reixac	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	08196	Sant Andreu de la Barca	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08232	Sant Pere de Riudebitlles	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	08270	Sitges	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	09017	Anguix	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	11035	Tarifa	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	12040	Castellón de la Plana/Castelló de la Plana	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	14021	Córdoba	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	14038	Lucena	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	15078	Santiago de Compostela	1	Leves
2016	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	17079	Girona	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	17902	Forallac	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	19058	Cabanillas del Campo	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	19176	Mazuecos	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	20069	Donostia/San Sebastián	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25006	Albagés (L')	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25043	Vall de Boí (La)	1	Leves
2016	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	25120	Lleida	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	25133	Maials	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	25210	Soses	1	Leves
2016	Hombres	5	99999	Municipio del centro de trabajo fuera de Aragón	25228	Torrefarrera	1	Leves
2016	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	25232	Torres de Segre	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26018	Arnedo	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26036	Calahorra	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26089	Logroño	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26119	Préjano	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	26160	Uruñuela	1	Leves
2016	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	27028	Lugo	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	28005	Alcalá de Henares	1	Leves
2016	Hombres	6	99999	Municipio del centro de trabajo fuera de Aragón	28006	Alcobendas	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	28058	Fuenlabrada	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	28065	Getafe	1	Leves
2016	Hombres	7	99999	Municipio del centro de trabajo fuera de Aragón	28079	Madrid	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	28125	Robledo de Chavela	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	29041	Casares	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	29069	Marbella	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31057	Buñuel	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31076	Cizur	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31122	Huarte/Uharte	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31164	Mélida	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	31201	Pamplona/Iruña	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	31208	Ribaforada	1	Leves
2016	Hombres	3	99999	Municipio del centro de trabajo fuera de Aragón	31227	Tafalla	1	Leves
2016	Hombres	7	99999	Municipio del centro de trabajo fuera de Aragón	31232	Tudela	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31257	Villatuerta	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31906	Orkoien	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	33026	Grado	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	41024	Carmona	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	41053	Lebrija	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	41091	Sevilla	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	42022	Almenar de Soria	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	42046	Calatañazor	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	42048	Caltojar	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	43104	Perelló (El)	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	43148	Tarragona	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	43168	Vilanova de Prades	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	46046	Barx	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	46250	València	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	48020	Bilbao	1	Leves
2016	Hombres	2	99999	Municipio del centro de trabajo fuera de Aragón	48902	Erandio	1	Leves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31128	Isaba/Izaba	2	Graves o muy graves
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	09221	Modúbar de la Emparedada	3	Mortales
2016	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	31128	Isaba/Izaba	3	Mortales
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	05019	Ávila	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	08019	Barcelona	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	25120	Lleida	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	25210	Soses	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	25232	Torres de Segre	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	27028	Lugo	1	Leves
2016	Mujeres	5	99999	Municipio del centro de trabajo fuera de Aragón	28079	Madrid	1	Leves
2016	Mujeres	3	99999	Municipio del centro de trabajo fuera de Aragón	31164	Mélida	1	Leves
2016	Mujeres	2	99999	Municipio del centro de trabajo fuera de Aragón	31201	Pamplona/Iruña	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	31208	Ribaforada	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	31232	Tudela	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	31251	Viana	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	33044	Oviedo	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	34120	Palencia	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	39075	Santander	1	Leves
2016	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	46085	Carlet	1	Leves
2015	Hombres	2	22001	Abiego	22001	Abiego	1	Leves
2015	Hombres	1	22002	Abizanda	22002	Abizanda	1	Leves
2015	Hombres	1	22003	Adahuesca	22003	Adahuesca	1	Leves
2015	Hombres	10	22006	Aísa	22006	Aísa	1	Leves
2015	Mujeres	2	22006	Aísa	22006	Aísa	1	Leves
2015	Hombres	9	22007	Albalate de Cinca	22007	Albalate de Cinca	1	Leves
2015	Mujeres	2	22007	Albalate de Cinca	22007	Albalate de Cinca	1	Leves
2015	Hombres	6	22008	Albalatillo	22008	Albalatillo	1	Leves
2015	Hombres	1	22009	Albelda	22009	Albelda	2	Graves o muy graves
2015	Mujeres	4	22009	Albelda	22009	Albelda	1	Leves
2015	Hombres	1	22015	Alcalá del Obispo	22015	Alcalá del Obispo	1	Leves
2015	Hombres	6	22016	Alcampell	22016	Alcampell	1	Leves
2015	Mujeres	1	22016	Alcampell	22016	Alcampell	1	Leves
2015	Hombres	26	22017	Alcolea de Cinca	22017	Alcolea de Cinca	1	Leves
2015	Mujeres	2	22017	Alcolea de Cinca	22017	Alcolea de Cinca	1	Leves
2015	Hombres	2	22018	Alcubierre	22018	Alcubierre	1	Leves
2015	Hombres	1	22019	Alerre	22019	Alerre	1	Leves
2015	Hombres	32	22021	Almudévar	22021	Almudévar	1	Leves
2015	Hombres	2	22021	Almudévar	22021	Almudévar	2	Graves o muy graves
2015	Mujeres	1	22021	Almudévar	22021	Almudévar	1	Leves
2015	Hombres	7	22022	Almunia de San Juan	22022	Almunia de San Juan	1	Leves
2015	Hombres	4	22023	Almuniente	22023	Almuniente	1	Leves
2015	Hombres	1	22024	Alquézar	22024	Alquézar	1	Leves
2015	Mujeres	1	22024	Alquézar	22024	Alquézar	1	Leves
2015	Hombres	22	22025	Altorricón	22025	Altorricón	1	Leves
2015	Mujeres	5	22025	Altorricón	22025	Altorricón	1	Leves
2015	Hombres	1	22028	Ansó	22028	Ansó	1	Leves
2015	Mujeres	1	22032	Aragüés del Puerto	22032	Aragüés del Puerto	1	Leves
2015	Hombres	3	22037	Arguis	22037	Arguis	1	Leves
2015	Hombres	3	22039	Ayerbe	22039	Ayerbe	1	Leves
2015	Mujeres	1	22039	Ayerbe	22039	Ayerbe	1	Leves
2015	Hombres	2	22040	Azanuy-Alins	22040	Azanuy-Alins	1	Leves
2015	Hombres	1	22043	Baells	22043	Baells	1	Leves
2015	Hombres	2	22044	Bailo	22044	Bailo	1	Leves
2015	Hombres	2	22045	Baldellou	22045	Baldellou	1	Leves
2015	Hombres	7	22046	Ballobar	22046	Ballobar	1	Leves
2015	Mujeres	1	22046	Ballobar	22046	Ballobar	1	Leves
2015	Hombres	1	22047	Banastás	22047	Banastás	1	Leves
2015	Hombres	116	22048	Barbastro	22048	Barbastro	1	Leves
2015	Hombres	2	22048	Barbastro	22048	Barbastro	2	Graves o muy graves
2015	Mujeres	52	22048	Barbastro	22048	Barbastro	1	Leves
2015	Hombres	9	22052	Belver de Cinca	22052	Belver de Cinca	1	Leves
2015	Mujeres	4	22052	Belver de Cinca	22052	Belver de Cinca	1	Leves
2015	Hombres	4	22053	Benabarre	22053	Benabarre	1	Leves
2015	Mujeres	2	22053	Benabarre	22053	Benabarre	1	Leves
2015	Hombres	18	22054	Benasque	22054	Benasque	1	Leves
2015	Mujeres	13	22054	Benasque	22054	Benasque	1	Leves
2015	Hombres	3	22055	Berbegal	22055	Berbegal	1	Leves
2015	Hombres	2	22057	Bielsa	22057	Bielsa	1	Leves
2015	Hombres	1	22058	Bierge	22058	Bierge	1	Leves
2015	Hombres	4	22059	Biescas	22059	Biescas	1	Leves
2015	Mujeres	1	22059	Biescas	22059	Biescas	1	Leves
2015	Hombres	15	22060	Binaced	22060	Binaced	1	Leves
2015	Mujeres	3	22060	Binaced	22060	Binaced	1	Leves
2015	Hombres	114	22061	Binéfar	22061	Binéfar	1	Leves
2015	Mujeres	22	22061	Binéfar	22061	Binéfar	1	Leves
2015	Hombres	1	22062	Bisaurri	22062	Bisaurri	1	Leves
2015	Hombres	1	22062	Bisaurri	22062	Bisaurri	2	Graves o muy graves
2015	Hombres	1	22064	Blecua y Torres	22064	Blecua y Torres	1	Leves
2015	Hombres	2	22066	Boltaña	22066	Boltaña	1	Leves
2015	Mujeres	11	22066	Boltaña	22066	Boltaña	1	Leves
2015	Hombres	3	22069	Broto	22069	Broto	1	Leves
2015	Mujeres	1	22069	Broto	22069	Broto	1	Leves
2015	Hombres	2	22072	Caldearenas	22072	Caldearenas	1	Leves
2015	Hombres	1	22074	Campo	22074	Campo	1	Leves
2015	Hombres	2	22076	Canal de Berdún	22076	Canal de Berdún	1	Leves
2015	Hombres	3	22077	Candasnos	22077	Candasnos	1	Leves
2015	Mujeres	1	22077	Candasnos	22077	Candasnos	1	Leves
2015	Hombres	8	22078	Canfranc	22078	Canfranc	1	Leves
2015	Mujeres	3	22078	Canfranc	22078	Canfranc	1	Leves
2015	Hombres	1	22079	Capdesaso	22079	Capdesaso	1	Leves
2015	Hombres	15	22080	Capella	22080	Capella	1	Leves
2015	Mujeres	1	22080	Capella	22080	Capella	1	Leves
2015	Hombres	18	22082	Castejón del Puente	22082	Castejón del Puente	1	Leves
2015	Hombres	2	22083	Castejón de Monegros	22083	Castejón de Monegros	1	Leves
2015	Hombres	5	22084	Castejón de Sos	22084	Castejón de Sos	1	Leves
2015	Mujeres	1	22084	Castejón de Sos	22084	Castejón de Sos	1	Leves
2015	Hombres	1	22086	Castiello de Jaca	22086	Castiello de Jaca	1	Leves
2015	Hombres	1	22088	Castillazuelo	22088	Castillazuelo	1	Leves
2015	Hombres	2	22089	Castillonroy	22089	Castillonroy	1	Leves
2015	Hombres	1	22090	Colungo	22090	Colungo	1	Leves
2015	Hombres	1	22094	Chalamera	22094	Chalamera	1	Leves
2015	Hombres	1	22096	Chimillas	22096	Chimillas	1	Leves
2015	Hombres	3	22099	Esplús	22099	Esplús	1	Leves
2015	Mujeres	8	22099	Esplús	22099	Esplús	1	Leves
2015	Hombres	15	22103	Estadilla	22103	Estadilla	1	Leves
2015	Hombres	1	22103	Estadilla	22103	Estadilla	2	Graves o muy graves
2015	Mujeres	1	22103	Estadilla	22103	Estadilla	1	Leves
2015	Hombres	1	22105	Estopiñán del Castillo	22105	Estopiñán del Castillo	1	Leves
2015	Mujeres	1	22107	Fanlo	22107	Fanlo	1	Leves
2015	Hombres	2	22109	Fiscal	22109	Fiscal	1	Leves
2015	Hombres	1	22109	Fiscal	22109	Fiscal	2	Graves o muy graves
2015	Mujeres	1	22110	Fonz	22110	Fonz	1	Leves
2015	Hombres	1	22111	Foradada del Toscar	22111	Foradada del Toscar	1	Leves
2015	Hombres	170	22112	Fraga	22112	Fraga	1	Leves
2015	Hombres	1	22112	Fraga	22112	Fraga	2	Graves o muy graves
2015	Hombres	1	22112	Fraga	22112	Fraga	3	Mortales
2015	Mujeres	45	22112	Fraga	22112	Fraga	1	Leves
2015	Hombres	2	22115	Grado (El)	22115	Grado (El)	1	Leves
2015	Mujeres	3	22115	Grado (El)	22115	Grado (El)	1	Leves
2015	Hombres	29	22116	Grañén	22116	Grañén	1	Leves
2015	Mujeres	2	22116	Grañén	22116	Grañén	1	Leves
2015	Hombres	23	22117	Graus	22117	Graus	1	Leves
2015	Hombres	2	22117	Graus	22117	Graus	2	Graves o muy graves
2015	Mujeres	11	22117	Graus	22117	Graus	1	Leves
2015	Hombres	7	22119	Gurrea de Gállego	22119	Gurrea de Gállego	1	Leves
2015	Mujeres	4	22119	Gurrea de Gállego	22119	Gurrea de Gállego	1	Leves
2015	Hombres	1	22122	Hoz de Jaca	22122	Hoz de Jaca	1	Leves
2015	Hombres	363	22125	Huesca	22125	Huesca	1	Leves
2015	Hombres	1	22125	Huesca	22125	Huesca	2	Graves o muy graves
2015	Mujeres	174	22125	Huesca	22125	Huesca	1	Leves
2015	Mujeres	1	22125	Huesca	22125	Huesca	2	Graves o muy graves
2015	Hombres	7	22127	Igriés	22127	Igriés	1	Leves
2015	Mujeres	1	22127	Igriés	22127	Igriés	1	Leves
2015	Hombres	1	22129	Isábena	22129	Isábena	1	Leves
2015	Hombres	42	22130	Jaca	22130	Jaca	1	Leves
2015	Hombres	2	22130	Jaca	22130	Jaca	2	Graves o muy graves
2015	Mujeres	33	22130	Jaca	22130	Jaca	1	Leves
2015	Hombres	2	22136	Lalueza	22136	Lalueza	1	Leves
2015	Hombres	7	22137	Lanaja	22137	Lanaja	1	Leves
2015	Hombres	1	22137	Lanaja	22137	Lanaja	3	Mortales
2015	Hombres	2	22141	Lascellas-Ponzano	22141	Lascellas-Ponzano	1	Leves
2015	Hombres	3	22144	Laspuña	22144	Laspuña	1	Leves
2015	Mujeres	1	22144	Laspuña	22144	Laspuña	1	Leves
2015	Hombres	4	22150	Loporzano	22150	Loporzano	1	Leves
