Mes y año	Mes (código)	Año	Mes nombre	Comarca código	Comarca nombre	Sexo	Número de contratos	Temporalidad	Bonificado o no
Abril 2017	201704	2017	Abril	07	Somontano de Barbastro	Mujeres	30	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	07	Somontano de Barbastro	Hombres	5	Temporal	Bonificados
Abril 2017	201704	2017	Abril	07	Somontano de Barbastro	Mujeres	6	Temporal	Bonificados
Abril 2017	201704	2017	Abril	07	Somontano de Barbastro	Hombres	317	Temporal	No bonificados
Abril 2017	201704	2017	Abril	07	Somontano de Barbastro	Mujeres	258	Temporal	No bonificados
Abril 2017	201704	2017	Abril	08	Cinca Medio	Hombres	2	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	08	Cinca Medio	Mujeres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	08	Cinca Medio	Hombres	58	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	08	Cinca Medio	Mujeres	39	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	08	Cinca Medio	Mujeres	3	Temporal	Bonificados
Abril 2017	201704	2017	Abril	08	Cinca Medio	Hombres	260	Temporal	No bonificados
Abril 2017	201704	2017	Abril	08	Cinca Medio	Mujeres	250	Temporal	No bonificados
Abril 2017	201704	2017	Abril	09	La Litera / La Llitera	Hombres	7	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	09	La Litera / La Llitera	Mujeres	10	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	09	La Litera / La Llitera	Hombres	50	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	09	La Litera / La Llitera	Mujeres	27	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	09	La Litera / La Llitera	Mujeres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	09	La Litera / La Llitera	Hombres	152	Temporal	No bonificados
Abril 2017	201704	2017	Abril	09	La Litera / La Llitera	Mujeres	79	Temporal	No bonificados
Abril 2017	201704	2017	Abril	10	Los Monegros	Hombres	5	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	10	Los Monegros	Mujeres	5	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	10	Los Monegros	Hombres	26	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	10	Los Monegros	Mujeres	12	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	10	Los Monegros	Mujeres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	10	Los Monegros	Hombres	221	Temporal	No bonificados
Abril 2017	201704	2017	Abril	10	Los Monegros	Mujeres	76	Temporal	No bonificados
Abril 2017	201704	2017	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	4	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	11	Bajo Cinca / Baix Cinca	Hombres	167	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	51	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	5	Temporal	Bonificados
Abril 2017	201704	2017	Abril	11	Bajo Cinca / Baix Cinca	Hombres	1755	Temporal	No bonificados
Abril 2017	201704	2017	Abril	11	Bajo Cinca / Baix Cinca	Mujeres	821	Temporal	No bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Hombres	3	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Mujeres	3	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Hombres	11	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Mujeres	14	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Hombres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Mujeres	2	Temporal	Bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Hombres	354	Temporal	No bonificados
Abril 2017	201704	2017	Abril	12	Tarazona y el Moncayo	Mujeres	272	Temporal	No bonificados
Abril 2017	201704	2017	Abril	13	Campo de Borja	Hombres	10	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	13	Campo de Borja	Mujeres	20	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	13	Campo de Borja	Hombres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	13	Campo de Borja	Mujeres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	13	Campo de Borja	Hombres	244	Temporal	No bonificados
Abril 2017	201704	2017	Abril	13	Campo de Borja	Mujeres	183	Temporal	No bonificados
Abril 2017	201704	2017	Abril	14	Aranda	Hombres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	14	Aranda	Hombres	7	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	14	Aranda	Mujeres	6	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	14	Aranda	Hombres	124	Temporal	No bonificados
Abril 2017	201704	2017	Abril	14	Aranda	Mujeres	71	Temporal	No bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Hombres	2	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Mujeres	3	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Hombres	118	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Mujeres	46	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Hombres	3	Temporal	Bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Mujeres	6	Temporal	Bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Hombres	874	Temporal	No bonificados
Abril 2017	201704	2017	Abril	15	Ribera Alta del Ebro	Mujeres	412	Temporal	No bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Hombres	3	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Mujeres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Hombres	77	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Mujeres	56	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Hombres	13	Temporal	Bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Mujeres	3	Temporal	Bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Hombres	924	Temporal	No bonificados
Abril 2017	201704	2017	Abril	16	Valdejalón	Mujeres	565	Temporal	No bonificados
Abril 2017	201704	2017	Abril	17	Central	Hombres	81	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	17	Central	Mujeres	83	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	17	Central	Hombres	1219	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	17	Central	Mujeres	1155	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	17	Central	Hombres	128	Temporal	Bonificados
Abril 2017	201704	2017	Abril	17	Central	Mujeres	195	Temporal	Bonificados
Abril 2017	201704	2017	Abril	17	Central	Hombres	10743	Temporal	No bonificados
Abril 2017	201704	2017	Abril	17	Central	Mujeres	10451	Temporal	No bonificados
Abril 2017	201704	2017	Abril	18	Ribera Baja del Ebro	Hombres	5	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	18	Ribera Baja del Ebro	Hombres	19	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	18	Ribera Baja del Ebro	Mujeres	7	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	18	Ribera Baja del Ebro	Mujeres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	18	Ribera Baja del Ebro	Hombres	238	Temporal	No bonificados
Abril 2017	201704	2017	Abril	18	Ribera Baja del Ebro	Mujeres	149	Temporal	No bonificados
Abril 2017	201704	2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	47	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	14	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	2	Temporal	Bonificados
Abril 2017	201704	2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	2	Temporal	Bonificados
Abril 2017	201704	2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombres	1372	Temporal	No bonificados
Abril 2017	201704	2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujeres	428	Temporal	No bonificados
Abril 2017	201704	2017	Abril	20	Comunidad de Calatayud	Hombres	3	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	20	Comunidad de Calatayud	Mujeres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	20	Comunidad de Calatayud	Hombres	23	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	20	Comunidad de Calatayud	Mujeres	38	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	20	Comunidad de Calatayud	Mujeres	4	Temporal	Bonificados
Abril 2017	201704	2017	Abril	20	Comunidad de Calatayud	Hombres	448	Temporal	No bonificados
Abril 2017	201704	2017	Abril	20	Comunidad de Calatayud	Mujeres	363	Temporal	No bonificados
Abril 2017	201704	2017	Abril	21	Campo de Cariñena	Hombres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	21	Campo de Cariñena	Hombres	27	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	21	Campo de Cariñena	Mujeres	16	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	21	Campo de Cariñena	Mujeres	2	Temporal	Bonificados
Abril 2017	201704	2017	Abril	21	Campo de Cariñena	Hombres	438	Temporal	No bonificados
Abril 2017	201704	2017	Abril	21	Campo de Cariñena	Mujeres	154	Temporal	No bonificados
Abril 2017	201704	2017	Abril	22	Campo de Belchite	Hombres	4	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	22	Campo de Belchite	Mujeres	1	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	22	Campo de Belchite	Hombres	30	Temporal	No bonificados
Abril 2017	201704	2017	Abril	22	Campo de Belchite	Mujeres	24	Temporal	No bonificados
Abril 2017	201704	2017	Abril	23	Bajo Martín	Hombres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	23	Bajo Martín	Hombres	26	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	23	Bajo Martín	Mujeres	8	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	23	Bajo Martín	Hombres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	23	Bajo Martín	Hombres	79	Temporal	No bonificados
Abril 2017	201704	2017	Abril	23	Bajo Martín	Mujeres	48	Temporal	No bonificados
Abril 2017	201704	2017	Abril	24	Campo de Daroca	Hombres	7	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	24	Campo de Daroca	Mujeres	3	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	24	Campo de Daroca	Hombres	35	Temporal	No bonificados
Abril 2017	201704	2017	Abril	24	Campo de Daroca	Mujeres	26	Temporal	No bonificados
Abril 2017	201704	2017	Abril	25	Jiloca	Hombres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	25	Jiloca	Hombres	14	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	25	Jiloca	Mujeres	9	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	25	Jiloca	Hombres	3	Temporal	Bonificados
Abril 2017	201704	2017	Abril	25	Jiloca	Mujeres	3	Temporal	Bonificados
Abril 2017	201704	2017	Abril	25	Jiloca	Hombres	55	Temporal	No bonificados
Abril 2017	201704	2017	Abril	25	Jiloca	Mujeres	63	Temporal	No bonificados
Abril 2017	201704	2017	Abril	26	Cuencas Mineras	Hombres	2	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	26	Cuencas Mineras	Hombres	3	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	26	Cuencas Mineras	Mujeres	5	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	26	Cuencas Mineras	Hombres	1	Temporal	Bonificados
Abril 2017	201704	2017	Abril	26	Cuencas Mineras	Hombres	57	Temporal	No bonificados
Abril 2017	201704	2017	Abril	26	Cuencas Mineras	Mujeres	96	Temporal	No bonificados
Abril 2017	201704	2017	Abril	27	Andorra-Sierra de Arcos	Mujeres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	27	Andorra-Sierra de Arcos	Hombres	2	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	27	Andorra-Sierra de Arcos	Mujeres	6	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	27	Andorra-Sierra de Arcos	Mujeres	3	Temporal	Bonificados
Abril 2017	201704	2017	Abril	27	Andorra-Sierra de Arcos	Hombres	105	Temporal	No bonificados
Abril 2017	201704	2017	Abril	27	Andorra-Sierra de Arcos	Mujeres	126	Temporal	No bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Hombres	7	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Mujeres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Hombres	31	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Mujeres	26	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Hombres	2	Temporal	Bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Mujeres	6	Temporal	Bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Hombres	549	Temporal	No bonificados
Abril 2017	201704	2017	Abril	28	Bajo Aragón	Mujeres	384	Temporal	No bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Hombres	11	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Mujeres	8	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Hombres	84	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Mujeres	36	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Hombres	10	Temporal	Bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Mujeres	10	Temporal	Bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Hombres	1220	Temporal	No bonificados
Abril 2017	201704	2017	Abril	29	Comunidad de Teruel	Mujeres	685	Temporal	No bonificados
Abril 2017	201704	2017	Abril	30	Maestrazgo	Hombres	3	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	30	Maestrazgo	Mujeres	5	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	30	Maestrazgo	Hombres	26	Temporal	No bonificados
Abril 2017	201704	2017	Abril	30	Maestrazgo	Mujeres	44	Temporal	No bonificados
Abril 2017	201704	2017	Abril	31	Sierra de Albarracín	Mujeres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	31	Sierra de Albarracín	Hombres	3	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	31	Sierra de Albarracín	Mujeres	4	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	31	Sierra de Albarracín	Hombres	64	Temporal	No bonificados
Abril 2017	201704	2017	Abril	31	Sierra de Albarracín	Mujeres	73	Temporal	No bonificados
Abril 2017	201704	2017	Abril	32	Gúdar-Javalambre	Mujeres	1	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	32	Gúdar-Javalambre	Hombres	16	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	32	Gúdar-Javalambre	Mujeres	9	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	32	Gúdar-Javalambre	Mujeres	2	Temporal	Bonificados
Abril 2017	201704	2017	Abril	32	Gúdar-Javalambre	Hombres	478	Temporal	No bonificados
Abril 2017	201704	2017	Abril	32	Gúdar-Javalambre	Mujeres	211	Temporal	No bonificados
Abril 2017	201704	2017	Abril	33	Matarraña / Matarranya	Hombres	3	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	33	Matarraña / Matarranya	Mujeres	2	Indefinido	Bonificados
Abril 2017	201704	2017	Abril	33	Matarraña / Matarranya	Hombres	8	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	33	Matarraña / Matarranya	Mujeres	13	Indefinido	No bonificados
Abril 2017	201704	2017	Abril	33	Matarraña / Matarranya	Hombres	3	Temporal	Bonificados
Abril 2017	201704	2017	Abril	33	Matarraña / Matarranya	Hombres	94	Temporal	No bonificados
Abril 2017	201704	2017	Abril	33	Matarraña / Matarranya	Mujeres	114	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Hombres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Mujeres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Hombres	20	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Mujeres	16	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Hombres	2	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Mujeres	1	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Hombres	255	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	01	La Jacetania	Mujeres	260	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Hombres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Mujeres	5	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Hombres	26	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Mujeres	19	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Hombres	1	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Mujeres	3	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Hombres	391	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	02	Alto Gállego	Mujeres	393	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Hombres	2	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Mujeres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Hombres	13	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Mujeres	22	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Hombres	1	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Mujeres	2	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Hombres	129	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	03	Sobrarbe	Mujeres	101	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	04	La Ribagorza	Hombres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	04	La Ribagorza	Hombres	28	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	04	La Ribagorza	Mujeres	16	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	04	La Ribagorza	Mujeres	1	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	04	La Ribagorza	Hombres	154	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	04	La Ribagorza	Mujeres	122	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Hombres	4	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Mujeres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Hombres	60	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Mujeres	36	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Hombres	1	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Mujeres	6	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Hombres	305	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	05	Cinco Villas	Mujeres	196	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Hombres	14	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Mujeres	2	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Hombres	148	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Mujeres	109	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Hombres	11	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Mujeres	23	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Hombres	807	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Mujeres	788	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	07	Somontano de Barbastro	Hombres	4	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	07	Somontano de Barbastro	Hombres	39	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	07	Somontano de Barbastro	Mujeres	22	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	07	Somontano de Barbastro	Hombres	10	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	07	Somontano de Barbastro	Mujeres	9	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	07	Somontano de Barbastro	Hombres	344	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	07	Somontano de Barbastro	Mujeres	269	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Hombres	4	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Mujeres	3	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Hombres	51	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Mujeres	35	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Hombres	1	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Mujeres	8	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Hombres	371	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	08	Cinca Medio	Mujeres	237	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Hombres	4	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Mujeres	7	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Hombres	50	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Mujeres	29	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Hombres	2	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Mujeres	2	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Hombres	197	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	09	La Litera / La Llitera	Mujeres	96	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	10	Los Monegros	Hombres	2	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	10	Los Monegros	Mujeres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	10	Los Monegros	Hombres	27	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	10	Los Monegros	Mujeres	11	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	10	Los Monegros	Mujeres	2	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	10	Los Monegros	Hombres	169	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	10	Los Monegros	Mujeres	86	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Hombres	3	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Mujeres	1	Indefinido	Bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Hombres	67	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Mujeres	21	Indefinido	No bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Hombres	1	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Mujeres	9	Temporal	Bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Hombres	701	Temporal	No bonificados
Marzo 2017	201703	2017	Marzo	11	Bajo Cinca / Baix Cinca	Mujeres	581	Temporal	No bonificados
