Año	Grupo Antigüedad	Nº Accidentes	Ord_Temporalidad	Temporalidad	Código	Municipio
2016	Hasta 3 meses	39	2	Temporal	50025	Almunia de Doña Godina (La)
2016	Hasta 3 meses	2	1	Indefinido	50067	Calatayud
2016	Hasta 3 meses	55	2	Temporal	50067	Calatayud
2016	Hasta 3 meses	5	1	Indefinido	50074	Caspe
2016	Hasta 3 meses	31	2	Temporal	50074	Caspe
2016	Hasta 3 meses	2	3	Sin clasificar	50074	Caspe
2016	Hasta 3 meses	4	1	Indefinido	50089	Cuarte de Huerva
2016	Hasta 3 meses	38	2	Temporal	50089	Cuarte de Huerva
2016	Hasta 3 meses	5	1	Indefinido	50095	Ejea de los Caballeros
2016	Hasta 3 meses	38	2	Temporal	50095	Ejea de los Caballeros
2016	Hasta 3 meses	2	2	Temporal	50163	María de Huerva
2016	Hasta 3 meses	1	3	Sin clasificar	50163	María de Huerva
2016	Hasta 3 meses	12	1	Indefinido	50182	Muela (La)
2016	Hasta 3 meses	39	2	Temporal	50182	Muela (La)
2016	Hasta 3 meses	6	1	Indefinido	50219	Puebla de Alfindén (La)
2016	Hasta 3 meses	36	2	Temporal	50219	Puebla de Alfindén (La)
2016	Hasta 3 meses	3	1	Indefinido	50251	Tarazona
2016	Hasta 3 meses	14	2	Temporal	50251	Tarazona
2016	Hasta 3 meses	5	1	Indefinido	50252	Tauste
2016	Hasta 3 meses	26	2	Temporal	50252	Tauste
2016	Hasta 3 meses	7	1	Indefinido	50272	Utebo
2016	Hasta 3 meses	32	2	Temporal	50272	Utebo
2016	Hasta 3 meses	213	1	Indefinido	50297	Zaragoza
2016	Hasta 3 meses	943	2	Temporal	50297	Zaragoza
2016	Hasta 3 meses	5	3	Sin clasificar	50297	Zaragoza
2016	Hasta 3 meses	3	1	Indefinido	50298	Zuera
2016	Hasta 3 meses	14	2	Temporal	50298	Zuera
2016	De 4 a 6 meses	7	1	Indefinido	22048	Barbastro
2016	De 4 a 6 meses	7	2	Temporal	22048	Barbastro
2016	De 4 a 6 meses	1	3	Sin clasificar	22048	Barbastro
2016	De 4 a 6 meses	5	2	Temporal	22061	Binéfar
2016	De 4 a 6 meses	5	1	Indefinido	22112	Fraga
2016	De 4 a 6 meses	17	2	Temporal	22112	Fraga
2016	De 4 a 6 meses	12	1	Indefinido	22125	Huesca
2016	De 4 a 6 meses	30	2	Temporal	22125	Huesca
2016	De 4 a 6 meses	6	1	Indefinido	22130	Jaca
2016	De 4 a 6 meses	3	2	Temporal	22130	Jaca
2016	De 4 a 6 meses	7	1	Indefinido	22158	Monzón
2016	De 4 a 6 meses	14	2	Temporal	22158	Monzón
2016	De 4 a 6 meses	1	1	Indefinido	22199	Sabiñánigo
2016	De 4 a 6 meses	4	2	Temporal	22199	Sabiñánigo
2016	De 4 a 6 meses	5	1	Indefinido	44013	Alcañiz
2016	De 4 a 6 meses	8	2	Temporal	44013	Alcañiz
2016	De 4 a 6 meses	1	2	Temporal	44025	Andorra
2016	De 4 a 6 meses	16	1	Indefinido	44216	Teruel
2016	De 4 a 6 meses	24	2	Temporal	44216	Teruel
2016	De 4 a 6 meses	4	1	Indefinido	50008	Alagón
2016	De 4 a 6 meses	3	2	Temporal	50008	Alagón
2016	De 4 a 6 meses	9	1	Indefinido	50025	Almunia de Doña Godina (La)
2016	De 4 a 6 meses	8	2	Temporal	50025	Almunia de Doña Godina (La)
2016	De 4 a 6 meses	3	1	Indefinido	50067	Calatayud
2016	De 4 a 6 meses	15	2	Temporal	50067	Calatayud
2016	De 4 a 6 meses	6	2	Temporal	50074	Caspe
2016	De 4 a 6 meses	7	2	Temporal	50089	Cuarte de Huerva
2016	De 4 a 6 meses	18	2	Temporal	50095	Ejea de los Caballeros
2016	De 4 a 6 meses	2	2	Temporal	50163	María de Huerva
2016	De 4 a 6 meses	2	1	Indefinido	50182	Muela (La)
2016	De 4 a 6 meses	9	2	Temporal	50182	Muela (La)
2016	De 4 a 6 meses	4	1	Indefinido	50219	Puebla de Alfindén (La)
2016	De 4 a 6 meses	9	2	Temporal	50219	Puebla de Alfindén (La)
2016	De 4 a 6 meses	1	1	Indefinido	50251	Tarazona
2016	De 4 a 6 meses	5	2	Temporal	50251	Tarazona
2016	De 4 a 6 meses	1	1	Indefinido	50252	Tauste
2016	De 4 a 6 meses	9	2	Temporal	50252	Tauste
2016	De 4 a 6 meses	3	1	Indefinido	50272	Utebo
2016	De 4 a 6 meses	7	2	Temporal	50272	Utebo
2016	De 4 a 6 meses	135	1	Indefinido	50297	Zaragoza
2016	De 4 a 6 meses	270	2	Temporal	50297	Zaragoza
2016	De 4 a 6 meses	2	3	Sin clasificar	50297	Zaragoza
2016	De 4 a 6 meses	4	1	Indefinido	50298	Zuera
2016	De 4 a 6 meses	9	2	Temporal	50298	Zuera
2016	De 7 a 9 meses	6	1	Indefinido	22048	Barbastro
2016	De 7 a 9 meses	8	2	Temporal	22048	Barbastro
2016	De 7 a 9 meses	2	1	Indefinido	22061	Binéfar
2016	De 7 a 9 meses	3	1	Indefinido	22112	Fraga
2016	De 7 a 9 meses	6	2	Temporal	22112	Fraga
2016	De 7 a 9 meses	9	1	Indefinido	22125	Huesca
2016	De 7 a 9 meses	19	2	Temporal	22125	Huesca
2016	De 7 a 9 meses	2	1	Indefinido	22130	Jaca
2016	De 7 a 9 meses	4	2	Temporal	22130	Jaca
2016	De 7 a 9 meses	9	1	Indefinido	22158	Monzón
2016	De 7 a 9 meses	16	2	Temporal	22158	Monzón
2016	De 7 a 9 meses	1	1	Indefinido	22199	Sabiñánigo
2016	De 7 a 9 meses	2	1	Indefinido	44013	Alcañiz
2016	De 7 a 9 meses	4	2	Temporal	44013	Alcañiz
2016	De 7 a 9 meses	2	1	Indefinido	44025	Andorra
2016	De 7 a 9 meses	4	2	Temporal	44025	Andorra
2016	De 7 a 9 meses	12	1	Indefinido	44216	Teruel
2016	De 7 a 9 meses	19	2	Temporal	44216	Teruel
2016	De 7 a 9 meses	2	1	Indefinido	50008	Alagón
2016	De 7 a 9 meses	3	2	Temporal	50008	Alagón
2016	De 7 a 9 meses	3	1	Indefinido	50025	Almunia de Doña Godina (La)
2016	De 7 a 9 meses	4	2	Temporal	50025	Almunia de Doña Godina (La)
2016	De 7 a 9 meses	1	1	Indefinido	50067	Calatayud
2016	De 7 a 9 meses	3	2	Temporal	50067	Calatayud
2016	De 7 a 9 meses	2	1	Indefinido	50074	Caspe
2016	De 7 a 9 meses	2	2	Temporal	50074	Caspe
2016	De 7 a 9 meses	5	1	Indefinido	50089	Cuarte de Huerva
2016	De 7 a 9 meses	8	2	Temporal	50089	Cuarte de Huerva
2016	De 7 a 9 meses	3	1	Indefinido	50095	Ejea de los Caballeros
2016	De 7 a 9 meses	6	2	Temporal	50095	Ejea de los Caballeros
2016	De 7 a 9 meses	1	1	Indefinido	50163	María de Huerva
2016	De 7 a 9 meses	5	1	Indefinido	50182	Muela (La)
2016	De 7 a 9 meses	6	2	Temporal	50182	Muela (La)
2016	De 7 a 9 meses	4	1	Indefinido	50219	Puebla de Alfindén (La)
2016	De 7 a 9 meses	6	2	Temporal	50219	Puebla de Alfindén (La)
2016	De 7 a 9 meses	1	1	Indefinido	50251	Tarazona
2016	De 7 a 9 meses	2	2	Temporal	50251	Tarazona
2016	De 7 a 9 meses	1	1	Indefinido	50252	Tauste
2016	De 7 a 9 meses	4	2	Temporal	50252	Tauste
2016	De 7 a 9 meses	4	1	Indefinido	50272	Utebo
2016	De 7 a 9 meses	3	2	Temporal	50272	Utebo
2016	De 7 a 9 meses	137	1	Indefinido	50297	Zaragoza
2016	De 7 a 9 meses	189	2	Temporal	50297	Zaragoza
2016	De 7 a 9 meses	2	3	Sin clasificar	50297	Zaragoza
2016	De 7 a 9 meses	4	1	Indefinido	50298	Zuera
2016	De 7 a 9 meses	3	2	Temporal	50298	Zuera
2016	De 10 a 12 meses	7	1	Indefinido	22048	Barbastro
2016	De 10 a 12 meses	2	2	Temporal	22048	Barbastro
2016	De 10 a 12 meses	4	1	Indefinido	22061	Binéfar
2016	De 10 a 12 meses	3	2	Temporal	22061	Binéfar
2016	De 10 a 12 meses	6	1	Indefinido	22112	Fraga
2016	De 10 a 12 meses	2	2	Temporal	22112	Fraga
2016	De 10 a 12 meses	9	1	Indefinido	22125	Huesca
2016	De 10 a 12 meses	8	2	Temporal	22125	Huesca
2016	De 10 a 12 meses	2	1	Indefinido	22130	Jaca
2016	De 10 a 12 meses	3	2	Temporal	22130	Jaca
2016	De 10 a 12 meses	5	1	Indefinido	22158	Monzón
2016	De 10 a 12 meses	7	2	Temporal	22158	Monzón
2016	De 10 a 12 meses	1	1	Indefinido	22199	Sabiñánigo
2016	De 10 a 12 meses	2	2	Temporal	22199	Sabiñánigo
2016	De 10 a 12 meses	4	1	Indefinido	44013	Alcañiz
2016	De 10 a 12 meses	4	2	Temporal	44013	Alcañiz
2016	De 10 a 12 meses	3	2	Temporal	44025	Andorra
2016	De 10 a 12 meses	9	1	Indefinido	44216	Teruel
2016	De 10 a 12 meses	9	2	Temporal	44216	Teruel
2016	De 10 a 12 meses	2	1	Indefinido	50008	Alagón
2016	De 10 a 12 meses	1	1	Indefinido	50025	Almunia de Doña Godina (La)
2016	De 10 a 12 meses	1	2	Temporal	50025	Almunia de Doña Godina (La)
2016	De 10 a 12 meses	2	1	Indefinido	50067	Calatayud
2016	De 10 a 12 meses	9	2	Temporal	50067	Calatayud
2016	De 10 a 12 meses	1	1	Indefinido	50074	Caspe
2016	De 10 a 12 meses	1	2	Temporal	50074	Caspe
2016	De 10 a 12 meses	5	1	Indefinido	50089	Cuarte de Huerva
2016	De 10 a 12 meses	5	2	Temporal	50089	Cuarte de Huerva
2016	De 10 a 12 meses	4	1	Indefinido	50095	Ejea de los Caballeros
2016	De 10 a 12 meses	3	2	Temporal	50095	Ejea de los Caballeros
2016	De 10 a 12 meses	1	1	Indefinido	50163	María de Huerva
2016	De 10 a 12 meses	1	2	Temporal	50163	María de Huerva
2016	De 10 a 12 meses	4	1	Indefinido	50182	Muela (La)
2016	De 10 a 12 meses	3	2	Temporal	50182	Muela (La)
2016	De 10 a 12 meses	8	1	Indefinido	50219	Puebla de Alfindén (La)
2016	De 10 a 12 meses	5	2	Temporal	50219	Puebla de Alfindén (La)
2016	De 10 a 12 meses	3	1	Indefinido	50251	Tarazona
2016	De 10 a 12 meses	1	2	Temporal	50251	Tarazona
2016	De 10 a 12 meses	7	2	Temporal	50252	Tauste
2016	De 10 a 12 meses	1	1	Indefinido	50272	Utebo
2016	De 10 a 12 meses	5	2	Temporal	50272	Utebo
2016	De 10 a 12 meses	115	1	Indefinido	50297	Zaragoza
2016	De 10 a 12 meses	98	2	Temporal	50297	Zaragoza
2016	De 10 a 12 meses	3	3	Sin clasificar	50297	Zaragoza
2016	De 10 a 12 meses	3	1	Indefinido	50298	Zuera
2016	De 10 a 12 meses	3	2	Temporal	50298	Zuera
2016	De 13 meses a 3 años	19	1	Indefinido	22048	Barbastro
2016	De 13 meses a 3 años	14	2	Temporal	22048	Barbastro
2016	De 13 meses a 3 años	21	1	Indefinido	22061	Binéfar
2016	De 13 meses a 3 años	12	2	Temporal	22061	Binéfar
2016	De 13 meses a 3 años	21	1	Indefinido	22112	Fraga
2016	De 13 meses a 3 años	7	2	Temporal	22112	Fraga
2016	De 13 meses a 3 años	61	1	Indefinido	22125	Huesca
2016	De 13 meses a 3 años	35	2	Temporal	22125	Huesca
2016	De 13 meses a 3 años	1	3	Sin clasificar	22125	Huesca
2016	De 13 meses a 3 años	9	1	Indefinido	22130	Jaca
2016	De 13 meses a 3 años	30	1	Indefinido	22158	Monzón
2016	De 13 meses a 3 años	18	2	Temporal	22158	Monzón
2016	De 13 meses a 3 años	3	1	Indefinido	22199	Sabiñánigo
2016	De 13 meses a 3 años	2	2	Temporal	22199	Sabiñánigo
2016	De 13 meses a 3 años	1	3	Sin clasificar	22199	Sabiñánigo
2016	De 13 meses a 3 años	14	1	Indefinido	44013	Alcañiz
2016	De 13 meses a 3 años	5	2	Temporal	44013	Alcañiz
2016	De 13 meses a 3 años	3	1	Indefinido	44025	Andorra
2016	De 13 meses a 3 años	6	2	Temporal	44025	Andorra
2016	De 13 meses a 3 años	42	1	Indefinido	44216	Teruel
2016	De 13 meses a 3 años	24	2	Temporal	44216	Teruel
2016	De 13 meses a 3 años	1	3	Sin clasificar	44216	Teruel
2016	De 13 meses a 3 años	6	1	Indefinido	50008	Alagón
2016	De 13 meses a 3 años	5	2	Temporal	50008	Alagón
2016	De 13 meses a 3 años	19	1	Indefinido	50025	Almunia de Doña Godina (La)
2016	De 13 meses a 3 años	5	2	Temporal	50025	Almunia de Doña Godina (La)
2016	De 13 meses a 3 años	15	1	Indefinido	50067	Calatayud
2016	De 13 meses a 3 años	13	2	Temporal	50067	Calatayud
2016	De 13 meses a 3 años	1	3	Sin clasificar	50067	Calatayud
2016	De 13 meses a 3 años	3	1	Indefinido	50074	Caspe
2016	De 13 meses a 3 años	1	2	Temporal	50074	Caspe
2016	De 13 meses a 3 años	25	1	Indefinido	50089	Cuarte de Huerva
2016	De 13 meses a 3 años	10	2	Temporal	50089	Cuarte de Huerva
2016	De 13 meses a 3 años	2	3	Sin clasificar	50089	Cuarte de Huerva
2016	De 13 meses a 3 años	16	1	Indefinido	50095	Ejea de los Caballeros
2016	De 13 meses a 3 años	15	2	Temporal	50095	Ejea de los Caballeros
2016	De 13 meses a 3 años	3	3	Sin clasificar	50095	Ejea de los Caballeros
2016	De 13 meses a 3 años	1	1	Indefinido	50163	María de Huerva
2016	De 13 meses a 3 años	2	2	Temporal	50163	María de Huerva
2016	De 13 meses a 3 años	25	1	Indefinido	50182	Muela (La)
2016	De 13 meses a 3 años	11	2	Temporal	50182	Muela (La)
2016	De 13 meses a 3 años	27	1	Indefinido	50219	Puebla de Alfindén (La)
2016	De 13 meses a 3 años	14	2	Temporal	50219	Puebla de Alfindén (La)
2016	De 13 meses a 3 años	1	3	Sin clasificar	50219	Puebla de Alfindén (La)
2016	De 13 meses a 3 años	7	1	Indefinido	50251	Tarazona
2016	De 13 meses a 3 años	8	2	Temporal	50251	Tarazona
2016	De 13 meses a 3 años	13	1	Indefinido	50252	Tauste
2016	De 13 meses a 3 años	3	2	Temporal	50252	Tauste
2016	De 13 meses a 3 años	32	1	Indefinido	50272	Utebo
2016	De 13 meses a 3 años	5	2	Temporal	50272	Utebo
2016	De 13 meses a 3 años	749	1	Indefinido	50297	Zaragoza
2016	De 13 meses a 3 años	263	2	Temporal	50297	Zaragoza
2016	De 13 meses a 3 años	18	3	Sin clasificar	50297	Zaragoza
2016	De 13 meses a 3 años	15	1	Indefinido	50298	Zuera
2016	De 13 meses a 3 años	4	2	Temporal	50298	Zuera
2016	De 37 meses a 10 años	34	1	Indefinido	22048	Barbastro
2016	De 37 meses a 10 años	10	2	Temporal	22048	Barbastro
2016	De 37 meses a 10 años	2	3	Sin clasificar	22048	Barbastro
2016	De 37 meses a 10 años	35	1	Indefinido	22061	Binéfar
2016	De 37 meses a 10 años	1	2	Temporal	22061	Binéfar
2016	De 37 meses a 10 años	41	1	Indefinido	22112	Fraga
2016	De 37 meses a 10 años	10	2	Temporal	22112	Fraga
2016	De 37 meses a 10 años	1	3	Sin clasificar	22112	Fraga
2016	De 37 meses a 10 años	144	1	Indefinido	22125	Huesca
2016	De 37 meses a 10 años	24	2	Temporal	22125	Huesca
2016	De 37 meses a 10 años	2	3	Sin clasificar	22125	Huesca
2016	De 37 meses a 10 años	12	1	Indefinido	22130	Jaca
2016	De 37 meses a 10 años	3	2	Temporal	22130	Jaca
2016	De 37 meses a 10 años	2	3	Sin clasificar	22130	Jaca
2016	De 37 meses a 10 años	66	1	Indefinido	22158	Monzón
2016	De 37 meses a 10 años	5	2	Temporal	22158	Monzón
2016	De 37 meses a 10 años	2	3	Sin clasificar	22158	Monzón
2016	De 37 meses a 10 años	11	1	Indefinido	22199	Sabiñánigo
2016	De 37 meses a 10 años	1	2	Temporal	22199	Sabiñánigo
2016	De 37 meses a 10 años	2	3	Sin clasificar	22199	Sabiñánigo
2016	De 37 meses a 10 años	37	1	Indefinido	44013	Alcañiz
2016	De 37 meses a 10 años	6	2	Temporal	44013	Alcañiz
2016	De 37 meses a 10 años	5	3	Sin clasificar	44013	Alcañiz
2016	De 37 meses a 10 años	8	1	Indefinido	44025	Andorra
2016	De 37 meses a 10 años	4	2	Temporal	44025	Andorra
2016	De 37 meses a 10 años	90	1	Indefinido	44216	Teruel
2016	De 37 meses a 10 años	26	2	Temporal	44216	Teruel
2016	De 37 meses a 10 años	3	3	Sin clasificar	44216	Teruel
2016	De 37 meses a 10 años	16	1	Indefinido	50008	Alagón
2016	De 37 meses a 10 años	2	2	Temporal	50008	Alagón
2016	De 37 meses a 10 años	23	1	Indefinido	50025	Almunia de Doña Godina (La)
2016	De 37 meses a 10 años	2	2	Temporal	50025	Almunia de Doña Godina (La)
2016	De 37 meses a 10 años	1	3	Sin clasificar	50025	Almunia de Doña Godina (La)
2016	De 37 meses a 10 años	35	1	Indefinido	50067	Calatayud
2016	De 37 meses a 10 años	4	2	Temporal	50067	Calatayud
2016	De 37 meses a 10 años	9	1	Indefinido	50074	Caspe
2016	De 37 meses a 10 años	3	2	Temporal	50074	Caspe
2016	De 37 meses a 10 años	2	3	Sin clasificar	50074	Caspe
2016	De 37 meses a 10 años	41	1	Indefinido	50089	Cuarte de Huerva
2016	De 37 meses a 10 años	1	2	Temporal	50089	Cuarte de Huerva
2016	De 37 meses a 10 años	1	3	Sin clasificar	50089	Cuarte de Huerva
2016	De 37 meses a 10 años	38	1	Indefinido	50095	Ejea de los Caballeros
2016	De 37 meses a 10 años	3	2	Temporal	50095	Ejea de los Caballeros
2016	De 37 meses a 10 años	1	3	Sin clasificar	50095	Ejea de los Caballeros
2016	De 37 meses a 10 años	5	1	Indefinido	50163	María de Huerva
2016	De 37 meses a 10 años	54	1	Indefinido	50182	Muela (La)
2016	De 37 meses a 10 años	8	2	Temporal	50182	Muela (La)
2016	De 37 meses a 10 años	49	1	Indefinido	50219	Puebla de Alfindén (La)
2016	De 37 meses a 10 años	2	2	Temporal	50219	Puebla de Alfindén (La)
2016	De 37 meses a 10 años	21	1	Indefinido	50251	Tarazona
2016	De 37 meses a 10 años	3	2	Temporal	50251	Tarazona
2016	De 37 meses a 10 años	14	1	Indefinido	50252	Tauste
2016	De 37 meses a 10 años	1	2	Temporal	50252	Tauste
2016	De 37 meses a 10 años	32	1	Indefinido	50272	Utebo
2016	De 37 meses a 10 años	2	2	Temporal	50272	Utebo
2016	De 37 meses a 10 años	1503	1	Indefinido	50297	Zaragoza
2016	De 37 meses a 10 años	121	2	Temporal	50297	Zaragoza
2016	De 37 meses a 10 años	31	3	Sin clasificar	50297	Zaragoza
2016	De 37 meses a 10 años	40	1	Indefinido	50298	Zuera
2016	De 37 meses a 10 años	3	2	Temporal	50298	Zuera
2016	De 37 meses a 10 años	2	3	Sin clasificar	50298	Zuera
2016	Más de 10 años	29	1	Indefinido	22048	Barbastro
2016	Más de 10 años	1	2	Temporal	22048	Barbastro
2016	Más de 10 años	30	1	Indefinido	22061	Binéfar
2016	Más de 10 años	32	1	Indefinido	22112	Fraga
2016	Más de 10 años	1	2	Temporal	22112	Fraga
2016	Más de 10 años	101	1	Indefinido	22125	Huesca
2016	Más de 10 años	11	2	Temporal	22125	Huesca
2016	Más de 10 años	4	3	Sin clasificar	22125	Huesca
2016	Más de 10 años	23	1	Indefinido	22130	Jaca
2016	Más de 10 años	4	2	Temporal	22130	Jaca
2016	Más de 10 años	47	1	Indefinido	22158	Monzón
2016	Más de 10 años	1	2	Temporal	22158	Monzón
2016	Más de 10 años	2	3	Sin clasificar	22158	Monzón
2016	Más de 10 años	11	1	Indefinido	22199	Sabiñánigo
2016	Más de 10 años	1	2	Temporal	22199	Sabiñánigo
2016	Más de 10 años	2	3	Sin clasificar	22199	Sabiñánigo
2016	Más de 10 años	27	1	Indefinido	44013	Alcañiz
2016	Más de 10 años	1	2	Temporal	44013	Alcañiz
2016	Más de 10 años	8	1	Indefinido	44025	Andorra
2016	Más de 10 años	1	2	Temporal	44025	Andorra
2016	Más de 10 años	107	1	Indefinido	44216	Teruel
2016	Más de 10 años	4	2	Temporal	44216	Teruel
2016	Más de 10 años	7	3	Sin clasificar	44216	Teruel
2016	Más de 10 años	11	1	Indefinido	50008	Alagón
2016	Más de 10 años	1	2	Temporal	50008	Alagón
2016	Más de 10 años	18	1	Indefinido	50025	Almunia de Doña Godina (La)
2016	Más de 10 años	1	2	Temporal	50025	Almunia de Doña Godina (La)
2016	Más de 10 años	31	1	Indefinido	50067	Calatayud
2016	Más de 10 años	3	2	Temporal	50067	Calatayud
2016	Más de 10 años	1	3	Sin clasificar	50067	Calatayud
2016	Más de 10 años	10	1	Indefinido	50074	Caspe
2016	Más de 10 años	26	1	Indefinido	50089	Cuarte de Huerva
2016	Más de 10 años	24	1	Indefinido	50095	Ejea de los Caballeros
2016	Más de 10 años	1	2	Temporal	50095	Ejea de los Caballeros
2016	Más de 10 años	2	3	Sin clasificar	50095	Ejea de los Caballeros
2016	Más de 10 años	3	1	Indefinido	50163	María de Huerva
2016	Más de 10 años	26	1	Indefinido	50182	Muela (La)
2016	Más de 10 años	40	1	Indefinido	50219	Puebla de Alfindén (La)
2016	Más de 10 años	21	1	Indefinido	50251	Tarazona
2016	Más de 10 años	20	1	Indefinido	50252	Tauste
2016	Más de 10 años	40	1	Indefinido	50272	Utebo
2016	Más de 10 años	3	2	Temporal	50272	Utebo
2016	Más de 10 años	1	3	Sin clasificar	50272	Utebo
2016	Más de 10 años	1085	1	Indefinido	50297	Zaragoza
2016	Más de 10 años	32	2	Temporal	50297	Zaragoza
2016	Más de 10 años	21	3	Sin clasificar	50297	Zaragoza
2016	Más de 10 años	19	1	Indefinido	50298	Zuera
2016	Más de 10 años	1	3	Sin clasificar	50298	Zuera
2015	Hasta 3 meses	3	1	Indefinido	22048	Barbastro
2015	Hasta 3 meses	37	2	Temporal	22048	Barbastro
2015	Hasta 3 meses	5	1	Indefinido	22061	Binéfar
2015	Hasta 3 meses	19	2	Temporal	22061	Binéfar
2015	Hasta 3 meses	10	1	Indefinido	22112	Fraga
2015	Hasta 3 meses	63	2	Temporal	22112	Fraga
2015	Hasta 3 meses	17	1	Indefinido	22125	Huesca
2015	Hasta 3 meses	78	2	Temporal	22125	Huesca
2015	Hasta 3 meses	5	1	Indefinido	22130	Jaca
2015	Hasta 3 meses	15	2	Temporal	22130	Jaca
2015	Hasta 3 meses	6	1	Indefinido	22158	Monzón
2015	Hasta 3 meses	44	2	Temporal	22158	Monzón
2015	Hasta 3 meses	1	1	Indefinido	22199	Sabiñánigo
2015	Hasta 3 meses	13	2	Temporal	22199	Sabiñánigo
2015	Hasta 3 meses	1	1	Indefinido	44013	Alcañiz
2015	Hasta 3 meses	16	2	Temporal	44013	Alcañiz
2015	Hasta 3 meses	2	1	Indefinido	44025	Andorra
2015	Hasta 3 meses	12	2	Temporal	44025	Andorra
2015	Hasta 3 meses	17	1	Indefinido	44216	Teruel
2015	Hasta 3 meses	33	2	Temporal	44216	Teruel
2015	Hasta 3 meses	2	1	Indefinido	50008	Alagón
2015	Hasta 3 meses	9	2	Temporal	50008	Alagón
2015	Hasta 3 meses	4	1	Indefinido	50025	Almunia de Doña Godina (La)
2015	Hasta 3 meses	27	2	Temporal	50025	Almunia de Doña Godina (La)
2015	Hasta 3 meses	4	1	Indefinido	50067	Calatayud
2015	Hasta 3 meses	33	2	Temporal	50067	Calatayud
2015	Hasta 3 meses	25	2	Temporal	50074	Caspe
2015	Hasta 3 meses	6	1	Indefinido	50089	Cuarte de Huerva
2015	Hasta 3 meses	37	2	Temporal	50089	Cuarte de Huerva
2015	Hasta 3 meses	2	1	Indefinido	50095	Ejea de los Caballeros
2015	Hasta 3 meses	29	2	Temporal	50095	Ejea de los Caballeros
2015	Hasta 3 meses	2	1	Indefinido	50163	María de Huerva
2015	Hasta 3 meses	5	2	Temporal	50163	María de Huerva
2015	Hasta 3 meses	1	3	Sin clasificar	50163	María de Huerva
2015	Hasta 3 meses	7	1	Indefinido	50182	Muela (La)
2015	Hasta 3 meses	25	2	Temporal	50182	Muela (La)
2015	Hasta 3 meses	9	1	Indefinido	50219	Puebla de Alfindén (La)
2015	Hasta 3 meses	23	2	Temporal	50219	Puebla de Alfindén (La)
2015	Hasta 3 meses	1	1	Indefinido	50251	Tarazona
2015	Hasta 3 meses	15	2	Temporal	50251	Tarazona
2015	Hasta 3 meses	4	1	Indefinido	50252	Tauste
2015	Hasta 3 meses	16	2	Temporal	50252	Tauste
2015	Hasta 3 meses	7	1	Indefinido	50272	Utebo
2015	Hasta 3 meses	22	2	Temporal	50272	Utebo
2015	Hasta 3 meses	194	1	Indefinido	50297	Zaragoza
2015	Hasta 3 meses	796	2	Temporal	50297	Zaragoza
2015	Hasta 3 meses	6	3	Sin clasificar	50297	Zaragoza
2015	Hasta 3 meses	5	1	Indefinido	50298	Zuera
2015	Hasta 3 meses	18	2	Temporal	50298	Zuera
2015	De 4 a 6 meses	3	1	Indefinido	22048	Barbastro
2015	De 4 a 6 meses	12	2	Temporal	22048	Barbastro
2015	De 4 a 6 meses	1	3	Sin clasificar	22048	Barbastro
2015	De 4 a 6 meses	4	2	Temporal	22061	Binéfar
2015	De 4 a 6 meses	6	1	Indefinido	22112	Fraga
2015	De 4 a 6 meses	14	2	Temporal	22112	Fraga
2015	De 4 a 6 meses	17	1	Indefinido	22125	Huesca
2015	De 4 a 6 meses	23	2	Temporal	22125	Huesca
2015	De 4 a 6 meses	5	1	Indefinido	22130	Jaca
2015	De 4 a 6 meses	7	2	Temporal	22130	Jaca
2015	De 4 a 6 meses	2	1	Indefinido	22158	Monzón
2015	De 4 a 6 meses	17	2	Temporal	22158	Monzón
2015	De 4 a 6 meses	1	1	Indefinido	22199	Sabiñánigo
2015	De 4 a 6 meses	2	1	Indefinido	44013	Alcañiz
2015	De 4 a 6 meses	5	2	Temporal	44013	Alcañiz
2015	De 4 a 6 meses	1	1	Indefinido	44025	Andorra
