Municipio codigo	Municipio nombre	Sexo, código	Sexo	Relación lugar de residencia y nacimiento prov, código	Relación lugar de residencia y nacimiento prov	Personas
22078	Canfranc	6	Mujer	04	En una provincia limítrofe a Aragón	35,3118105299
22078	Canfranc	6	Mujer	05	Resto de España	62,1331881306
22078	Canfranc	6	Mujer	06	El Extranjero	24,3871533156
22079	Capdesaso	6	Mujer	01	El mismo municipio que reside	66,8029418271
22079	Capdesaso	6	Mujer	02	Otro municipio de la misma provincia	28,7074149391
22079	Capdesaso	6	Mujer	03	Otro municipio de Aragón	4,999586377
22079	Capdesaso	6	Mujer	04	En una provincia limítrofe a Aragón	2,4262810509
22079	Capdesaso	6	Mujer	05	Resto de España	6,5577172843
22080	Capella	6	Mujer	01	El mismo municipio que reside	80,3243780266
22080	Capella	6	Mujer	02	Otro municipio de la misma provincia	77,6080933436
22080	Capella	6	Mujer	04	En una provincia limítrofe a Aragón	1,9344168336
22080	Capella	6	Mujer	05	Resto de España	2,9754678743
22080	Capella	6	Mujer	06	El Extranjero	13,4815893269
22081	Casbas de Huesca	6	Mujer	01	El mismo municipio que reside	43,3027811287
22081	Casbas de Huesca	6	Mujer	02	Otro municipio de la misma provincia	68,6285585646
22081	Casbas de Huesca	6	Mujer	03	Otro municipio de Aragón	2,6657169974
22081	Casbas de Huesca	6	Mujer	04	En una provincia limítrofe a Aragón	1,8516307853
22081	Casbas de Huesca	6	Mujer	05	Resto de España	10,3377611557
22081	Casbas de Huesca	6	Mujer	06	El Extranjero	12,7942596934
22082	Castejón del Puente	6	Mujer	01	El mismo municipio que reside	30,5942575325
22082	Castejón del Puente	6	Mujer	02	Otro municipio de la misma provincia	91,8142688245
22082	Castejón del Puente	6	Mujer	03	Otro municipio de Aragón	2,8034096313
22082	Castejón del Puente	6	Mujer	04	En una provincia limítrofe a Aragón	9,8371536809
22082	Castejón del Puente	6	Mujer	05	Resto de España	36,3004757791
22082	Castejón del Puente	6	Mujer	06	El Extranjero	1,7152277688
22083	Castejón de Monegros	6	Mujer	01	El mismo municipio que reside	160,9124362318
22083	Castejón de Monegros	6	Mujer	02	Otro municipio de la misma provincia	29,2025364363
22083	Castejón de Monegros	6	Mujer	03	Otro municipio de Aragón	41,9114008495
22083	Castejón de Monegros	6	Mujer	05	Resto de España	14,3460311478
22083	Castejón de Monegros	6	Mujer	06	El Extranjero	49,4837763033
22084	Castejón de Sos	6	Mujer	01	El mismo municipio que reside	70,8495079889
22084	Castejón de Sos	6	Mujer	02	Otro municipio de la misma provincia	147,6522133935
22084	Castejón de Sos	6	Mujer	03	Otro municipio de Aragón	11,8476213784
22084	Castejón de Sos	6	Mujer	04	En una provincia limítrofe a Aragón	19,3642765208
22084	Castejón de Sos	6	Mujer	05	Resto de España	43,4359713235
22084	Castejón de Sos	6	Mujer	06	El Extranjero	61,4281231085
22085	Castelflorite	6	Mujer	01	El mismo municipio que reside	16,9420861614
22085	Castelflorite	6	Mujer	02	Otro municipio de la misma provincia	36,528157568
22085	Castelflorite	6	Mujer	03	Otro municipio de Aragón	1,8580667613
22085	Castelflorite	6	Mujer	04	En una provincia limítrofe a Aragón	2,3289194673
22085	Castelflorite	6	Mujer	05	Resto de España	3,3427700421
22086	Castiello de Jaca	6	Mujer	01	El mismo municipio que reside	32,3139538468
22086	Castiello de Jaca	6	Mujer	02	Otro municipio de la misma provincia	33,0068878029
22086	Castiello de Jaca	6	Mujer	03	Otro municipio de Aragón	21,0490480981
22086	Castiello de Jaca	6	Mujer	05	Resto de España	22,9545235443
22086	Castiello de Jaca	6	Mujer	06	El Extranjero	7,6755867079
22087	Castigaleu	6	Mujer	01	El mismo municipio que reside	10,1544404003
22087	Castigaleu	6	Mujer	02	Otro municipio de la misma provincia	10,091829775
22087	Castigaleu	6	Mujer	04	En una provincia limítrofe a Aragón	4,837128235
22087	Castigaleu	6	Mujer	05	Resto de España	1,6306938691
22087	Castigaleu	6	Mujer	06	El Extranjero	20,3735809603
22088	Castillazuelo	6	Mujer	01	El mismo municipio que reside	35,0730008076
22088	Castillazuelo	6	Mujer	02	Otro municipio de la misma provincia	37,3660368018
22088	Castillazuelo	6	Mujer	03	Otro municipio de Aragón	3,2293454578
22088	Castillazuelo	6	Mujer	04	En una provincia limítrofe a Aragón	2,0124875977
22088	Castillazuelo	6	Mujer	05	Resto de España	19,1463141482
22088	Castillazuelo	6	Mujer	06	El Extranjero	2,8547922714
22089	Castillonroy	6	Mujer	01	El mismo municipio que reside	79,7711698967
22089	Castillonroy	6	Mujer	02	Otro municipio de la misma provincia	17,0691081352
22089	Castillonroy	6	Mujer	03	Otro municipio de Aragón	4,5703819331
22089	Castillonroy	6	Mujer	04	En una provincia limítrofe a Aragón	57,8960736272
22089	Castillonroy	6	Mujer	05	Resto de España	19,5841390905
22089	Castillonroy	6	Mujer	06	El Extranjero	6,6116966067
22090	Colungo	6	Mujer	01	El mismo municipio que reside	29,0460377747
22090	Colungo	6	Mujer	02	Otro municipio de la misma provincia	15,1793126122
22090	Colungo	6	Mujer	05	Resto de España	3,2964070517
22090	Colungo	6	Mujer	06	El Extranjero	6,5382472401
22094	Chalamera	6	Mujer	01	El mismo municipio que reside	29,6620997986
22094	Chalamera	6	Mujer	02	Otro municipio de la misma provincia	9,2622266297
22094	Chalamera	6	Mujer	03	Otro municipio de Aragón	0,9310434939
22094	Chalamera	6	Mujer	04	En una provincia limítrofe a Aragón	1,4676992119
22094	Chalamera	6	Mujer	05	Resto de España	5,5303675343
22094	Chalamera	6	Mujer	06	El Extranjero	8,0385704536
22095	Chía	6	Mujer	01	El mismo municipio que reside	14,4023676451
22095	Chía	6	Mujer	02	Otro municipio de la misma provincia	11,4122780318
22095	Chía	6	Mujer	04	En una provincia limítrofe a Aragón	5,6603821742
22095	Chía	6	Mujer	06	El Extranjero	7,5249721489
22096	Chimillas	6	Mujer	01	El mismo municipio que reside	29,1140110793
22096	Chimillas	6	Mujer	02	Otro municipio de la misma provincia	118,4107675289
22096	Chimillas	6	Mujer	03	Otro municipio de Aragón	5,8795684191
22096	Chimillas	6	Mujer	04	En una provincia limítrofe a Aragón	0,8587515268
22096	Chimillas	6	Mujer	05	Resto de España	17,2977912455
22096	Chimillas	6	Mujer	06	El Extranjero	14,1210872856
22099	Esplús	6	Mujer	01	El mismo municipio que reside	169,3969111926
22099	Esplús	6	Mujer	02	Otro municipio de la misma provincia	46,2499075886
22099	Esplús	6	Mujer	03	Otro municipio de Aragón	10,0146968007
22099	Esplús	6	Mujer	04	En una provincia limítrofe a Aragón	13,1991574737
22099	Esplús	6	Mujer	05	Resto de España	30,2079072369
22099	Esplús	6	Mujer	06	El Extranjero	19,9261322436
22102	Estada	6	Mujer	01	El mismo municipio que reside	29,8987745946
22102	Estada	6	Mujer	02	Otro municipio de la misma provincia	36,1405879213
22102	Estada	6	Mujer	03	Otro municipio de Aragón	1,6353023445
22102	Estada	6	Mujer	04	En una provincia limítrofe a Aragón	1,9728032513
22102	Estada	6	Mujer	05	Resto de España	22,6974608042
22102	Estada	6	Mujer	06	El Extranjero	4,6550710844
22103	Estadilla	6	Mujer	01	El mismo municipio que reside	175,8787001032
22103	Estadilla	6	Mujer	02	Otro municipio de la misma provincia	176,3907742752
22103	Estadilla	6	Mujer	03	Otro municipio de Aragón	5,2409393446
22103	Estadilla	6	Mujer	04	En una provincia limítrofe a Aragón	15,4335145053
22103	Estadilla	6	Mujer	05	Resto de España	47,8719616986
22103	Estadilla	6	Mujer	06	El Extranjero	26,3146966021
22105	Estopiñán del Castillo	6	Mujer	01	El mismo municipio que reside	27,379352574
22105	Estopiñán del Castillo	6	Mujer	02	Otro municipio de la misma provincia	13,2017317405
22105	Estopiñán del Castillo	6	Mujer	04	En una provincia limítrofe a Aragón	6,1464498105
22105	Estopiñán del Castillo	6	Mujer	05	Resto de España	18,3378553071
22105	Estopiñán del Castillo	6	Mujer	06	El Extranjero	9,386381381
22106	Fago	6	Mujer	01	El mismo municipio que reside	3,1449299537
22106	Fago	6	Mujer	05	Resto de España	11,8550700463
22107	Fanlo	6	Mujer	01	El mismo municipio que reside	9,7344272183
22107	Fanlo	6	Mujer	02	Otro municipio de la misma provincia	2,7231685409
22107	Fanlo	6	Mujer	03	Otro municipio de Aragón	2,1907070679
22107	Fanlo	6	Mujer	05	Resto de España	20,1107216916
22107	Fanlo	6	Mujer	06	El Extranjero	9,531329644
22109	Fiscal	6	Mujer	01	El mismo municipio que reside	26,3645188936
22109	Fiscal	6	Mujer	02	Otro municipio de la misma provincia	32,4338307604
22109	Fiscal	6	Mujer	03	Otro municipio de Aragón	15,7593275991
22109	Fiscal	6	Mujer	04	En una provincia limítrofe a Aragón	1,6345704816
22109	Fiscal	6	Mujer	05	Resto de España	29,1014546031
22109	Fiscal	6	Mujer	06	El Extranjero	34,4303905929
22110	Fonz	6	Mujer	01	El mismo municipio que reside	222,6372681476
22110	Fonz	6	Mujer	02	Otro municipio de la misma provincia	143,5917032786
22110	Fonz	6	Mujer	03	Otro municipio de Aragón	18,1193339958
22110	Fonz	6	Mujer	04	En una provincia limítrofe a Aragón	18,0152739305
22110	Fonz	6	Mujer	05	Resto de España	60,0188760443
22110	Fonz	6	Mujer	06	El Extranjero	18,3636804453
22111	Foradada del Toscar	6	Mujer	01	El mismo municipio que reside	34,8616548398
22111	Foradada del Toscar	6	Mujer	02	Otro municipio de la misma provincia	46,506575666
22111	Foradada del Toscar	6	Mujer	03	Otro municipio de Aragón	2,6550063946
22111	Foradada del Toscar	6	Mujer	05	Resto de España	3,9288596038
22111	Foradada del Toscar	6	Mujer	06	El Extranjero	10,0479034957
22112	Fraga	6	Mujer	01	El mismo municipio que reside	3188,8055319133
22112	Fraga	6	Mujer	02	Otro municipio de la misma provincia	485,3854948493
22112	Fraga	6	Mujer	03	Otro municipio de Aragón	399,3967452956
22112	Fraga	6	Mujer	04	En una provincia limítrofe a Aragón	1235,8308422398
22112	Fraga	6	Mujer	05	Resto de España	563,200951431
22112	Fraga	6	Mujer	06	El Extranjero	1116,0113836855
22113	Fueva (La)	6	Mujer	01	El mismo municipio que reside	170,2908181389
22113	Fueva (La)	6	Mujer	02	Otro municipio de la misma provincia	67,2804783045
22113	Fueva (La)	6	Mujer	03	Otro municipio de Aragón	8,5394110859
22113	Fueva (La)	6	Mujer	04	En una provincia limítrofe a Aragón	2,3889932993
22113	Fueva (La)	6	Mujer	05	Resto de España	21,6306447302
22113	Fueva (La)	6	Mujer	06	El Extranjero	30,3256415355
22114	Gistaín	6	Mujer	01	El mismo municipio que reside	46,6272750386
22114	Gistaín	6	Mujer	02	Otro municipio de la misma provincia	13,1332797358
22114	Gistaín	6	Mujer	03	Otro municipio de Aragón	3,7828249564
22114	Gistaín	6	Mujer	04	En una provincia limítrofe a Aragón	1,3744553047
22114	Gistaín	6	Mujer	05	Resto de España	1,0821649642
22115	Grado (El)	6	Mujer	01	El mismo municipio que reside	67,6958621775
22115	Grado (El)	6	Mujer	02	Otro municipio de la misma provincia	89,3984622101
22115	Grado (El)	6	Mujer	04	En una provincia limítrofe a Aragón	4,240213829
22115	Grado (El)	6	Mujer	05	Resto de España	40,1988902302
22115	Grado (El)	6	Mujer	06	El Extranjero	16,6246937163
22116	Grañén	6	Mujer	01	El mismo municipio que reside	208,8355439236
22116	Grañén	6	Mujer	02	Otro municipio de la misma provincia	488,7042015052
22116	Grañén	6	Mujer	03	Otro municipio de Aragón	67,4855792604
22116	Grañén	6	Mujer	04	En una provincia limítrofe a Aragón	4,6117296327
22116	Grañén	6	Mujer	05	Resto de España	104,8656591532
22116	Grañén	6	Mujer	06	El Extranjero	58,0936943354
22117	Graus	6	Mujer	01	El mismo municipio que reside	545,6673348663
22117	Graus	6	Mujer	02	Otro municipio de la misma provincia	572,7033546825
22117	Graus	6	Mujer	03	Otro municipio de Aragón	52,5430622811
22117	Graus	6	Mujer	04	En una provincia limítrofe a Aragón	37,0483837351
22117	Graus	6	Mujer	05	Resto de España	244,9487686867
22117	Graus	6	Mujer	06	El Extranjero	210,4751545207
22119	Gurrea de Gállego	6	Mujer	01	El mismo municipio que reside	280,6007576776
22119	Gurrea de Gállego	6	Mujer	02	Otro municipio de la misma provincia	146,0734493512
22119	Gurrea de Gállego	6	Mujer	03	Otro municipio de Aragón	202,9799523175
22119	Gurrea de Gállego	6	Mujer	04	En una provincia limítrofe a Aragón	11,5749690661
22119	Gurrea de Gállego	6	Mujer	05	Resto de España	76,5541543565
22119	Gurrea de Gállego	6	Mujer	06	El Extranjero	51,3915793655
22122	Hoz de Jaca	6	Mujer	01	El mismo municipio que reside	19,7731887342
22122	Hoz de Jaca	6	Mujer	02	Otro municipio de la misma provincia	4,1887160529
22122	Hoz de Jaca	6	Mujer	03	Otro municipio de Aragón	3,4463724643
22122	Hoz de Jaca	6	Mujer	05	Resto de España	6,4431670468
22122	Hoz de Jaca	6	Mujer	06	El Extranjero	1,1485557017
22124	Huerto	6	Mujer	01	El mismo municipio que reside	39,787772181
22124	Huerto	6	Mujer	02	Otro municipio de la misma provincia	46,6754398326
22124	Huerto	6	Mujer	03	Otro municipio de Aragón	7,6413304855
22124	Huerto	6	Mujer	04	En una provincia limítrofe a Aragón	0,7683917075
22124	Huerto	6	Mujer	05	Resto de España	14,2256067799
22124	Huerto	6	Mujer	06	El Extranjero	6,9186332321
22125	Huesca	6	Mujer	01	El mismo municipio que reside	13065,2950173572
22125	Huesca	6	Mujer	02	Otro municipio de la misma provincia	5147,6351569832
22125	Huesca	6	Mujer	03	Otro municipio de Aragón	2083,5031129246
22125	Huesca	6	Mujer	04	En una provincia limítrofe a Aragón	824,1946008321
22125	Huesca	6	Mujer	05	Resto de España	2560,7911692462
22125	Huesca	6	Mujer	06	El Extranjero	2763,3296739488
22126	Ibieca	6	Mujer	01	El mismo municipio que reside	11,9922855669
22126	Ibieca	6	Mujer	02	Otro municipio de la misma provincia	26,1594871282
22126	Ibieca	6	Mujer	05	Resto de España	4,6897973489
22126	Ibieca	6	Mujer	06	El Extranjero	7,158429956
22127	Igriés	6	Mujer	01	El mismo municipio que reside	34,722325292
22127	Igriés	6	Mujer	02	Otro municipio de la misma provincia	162,45525063
22127	Igriés	6	Mujer	03	Otro municipio de Aragón	40,8098684988
22127	Igriés	6	Mujer	04	En una provincia limítrofe a Aragón	7,9462877398
22127	Igriés	6	Mujer	05	Resto de España	41,829675822
22127	Igriés	6	Mujer	06	El Extranjero	15,8617975506
22128	Ilche	6	Mujer	01	El mismo municipio que reside	31,7272228673
22128	Ilche	6	Mujer	02	Otro municipio de la misma provincia	53,508013274
22128	Ilche	6	Mujer	03	Otro municipio de Aragón	5,2774924326
22128	Ilche	6	Mujer	04	En una provincia limítrofe a Aragón	1,9956843676
22128	Ilche	6	Mujer	05	Resto de España	10,4699330771
22128	Ilche	6	Mujer	06	El Extranjero	8,4055698587
22129	Isábena	6	Mujer	01	El mismo municipio que reside	41,589064231
22129	Isábena	6	Mujer	02	Otro municipio de la misma provincia	46,617226683
22129	Isábena	6	Mujer	03	Otro municipio de Aragón	8,3767469358
22129	Isábena	6	Mujer	05	Resto de España	21,8797153675
22129	Isábena	6	Mujer	06	El Extranjero	14,8600800838
22130	Jaca	6	Mujer	01	El mismo municipio que reside	2632,3102139965
22130	Jaca	6	Mujer	02	Otro municipio de la misma provincia	1334,9416658937
22130	Jaca	6	Mujer	03	Otro municipio de Aragón	701,0289639224
22130	Jaca	6	Mujer	04	En una provincia limítrofe a Aragón	276,1910138462
22130	Jaca	6	Mujer	05	Resto de España	740,9660248203
22130	Jaca	6	Mujer	06	El Extranjero	700,9051320503
22131	Jasa	6	Mujer	01	El mismo municipio que reside	18,5214128805
22131	Jasa	6	Mujer	02	Otro municipio de la misma provincia	11,5086439248
22131	Jasa	6	Mujer	03	Otro municipio de Aragón	6,4693978853
22131	Jasa	6	Mujer	05	Resto de España	2,8467975054
22131	Jasa	6	Mujer	06	El Extranjero	5,7131588972
22133	Labuerda	6	Mujer	01	El mismo municipio que reside	18,5006666083
22133	Labuerda	6	Mujer	02	Otro municipio de la misma provincia	26,7333289941
22133	Labuerda	6	Mujer	03	Otro municipio de Aragón	4,976625088
22133	Labuerda	6	Mujer	04	En una provincia limítrofe a Aragón	1,0401338132
22133	Labuerda	6	Mujer	05	Resto de España	6,1844905997
22133	Labuerda	6	Mujer	06	El Extranjero	14,0415003137
22135	Laluenga	6	Mujer	01	El mismo municipio que reside	54,6605919866
22135	Laluenga	6	Mujer	02	Otro municipio de la misma provincia	30,1164445269
22135	Laluenga	6	Mujer	03	Otro municipio de Aragón	4,2195365462
22135	Laluenga	6	Mujer	05	Resto de España	4,0980670387
22135	Laluenga	6	Mujer	06	El Extranjero	8,0304536352
22136	Lalueza	6	Mujer	01	El mismo municipio que reside	170,5437418984
22136	Lalueza	6	Mujer	02	Otro municipio de la misma provincia	174,2632804312
22136	Lalueza	6	Mujer	03	Otro municipio de Aragón	37,7839805251
22136	Lalueza	6	Mujer	04	En una provincia limítrofe a Aragón	1,6349478519
22136	Lalueza	6	Mujer	05	Resto de España	51,8582169722
22136	Lalueza	6	Mujer	06	El Extranjero	71,707752933
22137	Lanaja	6	Mujer	01	El mismo municipio que reside	283,7992233941
22137	Lanaja	6	Mujer	02	Otro municipio de la misma provincia	259,5079843759
22137	Lanaja	6	Mujer	03	Otro municipio de Aragón	36,0231378251
22137	Lanaja	6	Mujer	04	En una provincia limítrofe a Aragón	8,7216586296
22137	Lanaja	6	Mujer	05	Resto de España	23,9654215469
22137	Lanaja	6	Mujer	06	El Extranjero	21,7441957043
22139	Laperdiguera	6	Mujer	01	El mismo municipio que reside	16,9347016192
22139	Laperdiguera	6	Mujer	02	Otro municipio de la misma provincia	27,5469873962
22139	Laperdiguera	6	Mujer	03	Otro municipio de Aragón	1,0638060043
22139	Laperdiguera	6	Mujer	05	Resto de España	5,129140523
22139	Laperdiguera	6	Mujer	06	El Extranjero	1,325364457
22141	Lascellas-Ponzano	6	Mujer	01	El mismo municipio que reside	18,2577078874
22141	Lascellas-Ponzano	6	Mujer	02	Otro municipio de la misma provincia	29,1242061935
22141	Lascellas-Ponzano	6	Mujer	04	En una provincia limítrofe a Aragón	1,6216301651
22141	Lascellas-Ponzano	6	Mujer	05	Resto de España	10,9411338474
22141	Lascellas-Ponzano	6	Mujer	06	El Extranjero	1,7472798452
22142	Lascuarre	6	Mujer	01	El mismo municipio que reside	22,9842906757
22142	Lascuarre	6	Mujer	02	Otro municipio de la misma provincia	28,1235728897
22142	Lascuarre	6	Mujer	03	Otro municipio de Aragón	2,9798316376
22142	Lascuarre	6	Mujer	04	En una provincia limítrofe a Aragón	4,106939707
22142	Lascuarre	6	Mujer	05	Resto de España	4,8273797484
22142	Lascuarre	6	Mujer	06	El Extranjero	10,1387503814
22143	Laspaúles	6	Mujer	01	El mismo municipio que reside	50,9550745526
22143	Laspaúles	6	Mujer	02	Otro municipio de la misma provincia	32,3992948452
22143	Laspaúles	6	Mujer	04	En una provincia limítrofe a Aragón	26,0784243102
22143	Laspaúles	6	Mujer	05	Resto de España	10,5
22143	Laspaúles	6	Mujer	06	El Extranjero	13,408364801
22144	Laspuña	6	Mujer	01	El mismo municipio que reside	78,5665230968
22144	Laspuña	6	Mujer	02	Otro municipio de la misma provincia	31,0087542336
22144	Laspuña	6	Mujer	03	Otro municipio de Aragón	6,179057135
22144	Laspuña	6	Mujer	04	En una provincia limítrofe a Aragón	1,1103106365
22144	Laspuña	6	Mujer	05	Resto de España	9,3224146756
22144	Laspuña	6	Mujer	06	El Extranjero	6,1256300875
