Año	Municipio código	Municipio nombre	Origen	Tipo de alojamiento	Plazas	Establecimientos
2015	50164	Mediana de Aragón	IAEST	Campings y áreas de acampada	0	0
2015	50164	Mediana de Aragón	IAEST	Hoteles, hostales y similares	0	0
2015	50164	Mediana de Aragón	IAEST	Viviendas de turismo rural	0	0
2015	50165	Mequinenza	IAEST	Apartamentos turísticos	96	29
2015	50165	Mequinenza	IAEST	Campings y áreas de acampada	240	2
2015	50165	Mequinenza	IAEST	Hoteles, hostales y similares	88	4
2015	50165	Mequinenza	IAEST	Viviendas de turismo rural	0	0
2015	50166	Mesones de Isuela	IAEST	Apartamentos turísticos	0	0
2015	50166	Mesones de Isuela	IAEST	Campings y áreas de acampada	0	0
2015	50166	Mesones de Isuela	IAEST	Hoteles, hostales y similares	0	0
2015	50166	Mesones de Isuela	IAEST	Viviendas de turismo rural	0	0
2015	50167	Mezalocha	IAEST	Apartamentos turísticos	0	0
2015	50167	Mezalocha	IAEST	Campings y áreas de acampada	0	0
2015	50167	Mezalocha	IAEST	Hoteles, hostales y similares	0	0
2015	50167	Mezalocha	IAEST	Viviendas de turismo rural	0	0
2015	50168	Mianos	IAEST	Apartamentos turísticos	0	0
2015	50168	Mianos	IAEST	Campings y áreas de acampada	0	0
2015	50168	Mianos	IAEST	Hoteles, hostales y similares	0	0
2015	50168	Mianos	IAEST	Viviendas de turismo rural	0	0
2015	50169	Miedes de Aragón	IAEST	Apartamentos turísticos	0	0
2015	50169	Miedes de Aragón	IAEST	Campings y áreas de acampada	0	0
2015	50169	Miedes de Aragón	IAEST	Hoteles, hostales y similares	0	0
2015	50169	Miedes de Aragón	IAEST	Viviendas de turismo rural	0	0
2015	50170	Monegrillo	IAEST	Apartamentos turísticos	0	0
2015	50170	Monegrillo	IAEST	Campings y áreas de acampada	0	0
2015	50170	Monegrillo	IAEST	Hoteles, hostales y similares	0	0
2015	50170	Monegrillo	IAEST	Viviendas de turismo rural	0	0
2015	50171	Moneva	IAEST	Apartamentos turísticos	0	0
2015	50171	Moneva	IAEST	Campings y áreas de acampada	0	0
2015	50171	Moneva	IAEST	Hoteles, hostales y similares	0	0
2015	50171	Moneva	IAEST	Viviendas de turismo rural	0	0
2015	50172	Monreal de Ariza	IAEST	Apartamentos turísticos	0	0
2015	50172	Monreal de Ariza	IAEST	Campings y áreas de acampada	0	0
2015	50172	Monreal de Ariza	IAEST	Hoteles, hostales y similares	42	1
2015	50172	Monreal de Ariza	IAEST	Viviendas de turismo rural	0	0
2015	50173	Monterde	IAEST	Apartamentos turísticos	0	0
2015	50173	Monterde	IAEST	Campings y áreas de acampada	0	0
2015	50173	Monterde	IAEST	Hoteles, hostales y similares	0	0
2015	50173	Monterde	IAEST	Viviendas de turismo rural	22	2
2015	50174	Montón	IAEST	Apartamentos turísticos	0	0
2015	50174	Montón	IAEST	Campings y áreas de acampada	0	0
2015	50174	Montón	IAEST	Hoteles, hostales y similares	0	0
2015	50174	Montón	IAEST	Viviendas de turismo rural	0	0
2015	50175	Morata de Jalón	IAEST	Apartamentos turísticos	0	0
2015	50175	Morata de Jalón	IAEST	Campings y áreas de acampada	0	0
2015	50175	Morata de Jalón	IAEST	Hoteles, hostales y similares	12	1
2015	50175	Morata de Jalón	IAEST	Viviendas de turismo rural	6	1
2015	50176	Morata de Jiloca	IAEST	Apartamentos turísticos	0	0
2015	50176	Morata de Jiloca	IAEST	Campings y áreas de acampada	0	0
2015	50176	Morata de Jiloca	IAEST	Hoteles, hostales y similares	0	0
2015	50176	Morata de Jiloca	IAEST	Viviendas de turismo rural	0	0
2015	50177	Morés	IAEST	Apartamentos turísticos	0	0
2015	50177	Morés	IAEST	Campings y áreas de acampada	0	0
2015	50177	Morés	IAEST	Hoteles, hostales y similares	0	0
2015	50177	Morés	IAEST	Viviendas de turismo rural	0	0
2015	50178	Moros	IAEST	Apartamentos turísticos	0	0
2015	50178	Moros	IAEST	Campings y áreas de acampada	0	0
2015	50178	Moros	IAEST	Hoteles, hostales y similares	0	0
2015	50178	Moros	IAEST	Viviendas de turismo rural	0	0
2015	50179	Moyuela	IAEST	Apartamentos turísticos	0	0
2015	50179	Moyuela	IAEST	Campings y áreas de acampada	0	0
2015	50179	Moyuela	IAEST	Hoteles, hostales y similares	0	0
2015	50179	Moyuela	IAEST	Viviendas de turismo rural	9	1
2015	50180	Mozota	IAEST	Apartamentos turísticos	0	0
2015	50180	Mozota	IAEST	Campings y áreas de acampada	0	0
2015	50180	Mozota	IAEST	Hoteles, hostales y similares	0	0
2015	50180	Mozota	IAEST	Viviendas de turismo rural	0	0
2015	50181	Muel	IAEST	Apartamentos turísticos	15	2
2015	50181	Muel	IAEST	Campings y áreas de acampada	0	0
2015	50181	Muel	IAEST	Hoteles, hostales y similares	0	0
2015	50181	Muel	IAEST	Viviendas de turismo rural	0	0
2015	50182	Muela (La)	IAEST	Apartamentos turísticos	0	0
2015	50182	Muela (La)	IAEST	Campings y áreas de acampada	0	0
2015	50182	Muela (La)	IAEST	Hoteles, hostales y similares	75	4
2015	50182	Muela (La)	IAEST	Viviendas de turismo rural	0	0
2015	50183	Munébrega	IAEST	Apartamentos turísticos	0	0
2015	50183	Munébrega	IAEST	Campings y áreas de acampada	0	0
2015	50183	Munébrega	IAEST	Hoteles, hostales y similares	14	1
2015	50183	Munébrega	IAEST	Viviendas de turismo rural	30	3
2015	50184	Murero	IAEST	Apartamentos turísticos	0	0
2015	50184	Murero	IAEST	Campings y áreas de acampada	0	0
2015	50184	Murero	IAEST	Hoteles, hostales y similares	0	0
2015	50184	Murero	IAEST	Viviendas de turismo rural	12	1
2015	50185	Murillo de Gállego	IAEST	Apartamentos turísticos	0	0
2015	50185	Murillo de Gállego	IAEST	Campings y áreas de acampada	280	1
2015	50185	Murillo de Gállego	IAEST	Hoteles, hostales y similares	94	3
2015	50185	Murillo de Gállego	IAEST	Viviendas de turismo rural	90	11
2015	50186	Navardún	IAEST	Apartamentos turísticos	0	0
2015	50186	Navardún	IAEST	Campings y áreas de acampada	0	0
2015	50186	Navardún	IAEST	Hoteles, hostales y similares	0	0
2015	50186	Navardún	IAEST	Viviendas de turismo rural	0	0
2015	50187	Nigüella	IAEST	Apartamentos turísticos	0	0
2015	50187	Nigüella	IAEST	Campings y áreas de acampada	0	0
2015	50187	Nigüella	IAEST	Hoteles, hostales y similares	0	0
2015	50187	Nigüella	IAEST	Viviendas de turismo rural	0	0
2015	50188	Nombrevilla	IAEST	Apartamentos turísticos	0	0
2015	50188	Nombrevilla	IAEST	Campings y áreas de acampada	0	0
2015	50188	Nombrevilla	IAEST	Hoteles, hostales y similares	0	0
2015	50188	Nombrevilla	IAEST	Viviendas de turismo rural	0	0
2015	50189	Nonaspe	IAEST	Apartamentos turísticos	0	0
2015	50189	Nonaspe	IAEST	Campings y áreas de acampada	0	0
2015	50189	Nonaspe	IAEST	Hoteles, hostales y similares	0	0
2015	50189	Nonaspe	IAEST	Viviendas de turismo rural	0	0
2015	50190	Novallas	IAEST	Apartamentos turísticos	0	0
2015	50190	Novallas	IAEST	Campings y áreas de acampada	0	0
2015	50190	Novallas	IAEST	Hoteles, hostales y similares	11	1
2015	50190	Novallas	IAEST	Viviendas de turismo rural	0	0
2015	50191	Novillas	IAEST	Apartamentos turísticos	0	0
2015	50191	Novillas	IAEST	Campings y áreas de acampada	0	0
2015	50191	Novillas	IAEST	Hoteles, hostales y similares	0	0
2015	50191	Novillas	IAEST	Viviendas de turismo rural	0	0
2015	50192	Nuévalos	IAEST	Apartamentos turísticos	96	27
2015	50192	Nuévalos	IAEST	Campings y áreas de acampada	466	1
2015	50192	Nuévalos	IAEST	Hoteles, hostales y similares	308	5
2015	50192	Nuévalos	IAEST	Viviendas de turismo rural	24	3
2015	50193	Nuez de Ebro	IAEST	Apartamentos turísticos	0	0
2015	50193	Nuez de Ebro	IAEST	Campings y áreas de acampada	0	0
2015	50193	Nuez de Ebro	IAEST	Hoteles, hostales y similares	0	0
2015	50193	Nuez de Ebro	IAEST	Viviendas de turismo rural	8	1
2015	50194	Olvés	IAEST	Apartamentos turísticos	0	0
2015	50194	Olvés	IAEST	Campings y áreas de acampada	0	0
2015	50194	Olvés	IAEST	Hoteles, hostales y similares	0	0
2015	50194	Olvés	IAEST	Viviendas de turismo rural	0	0
2015	50195	Orcajo	IAEST	Apartamentos turísticos	0	0
2015	50195	Orcajo	IAEST	Campings y áreas de acampada	0	0
2015	50195	Orcajo	IAEST	Hoteles, hostales y similares	0	0
2015	50195	Orcajo	IAEST	Viviendas de turismo rural	0	0
2015	50196	Orera	IAEST	Apartamentos turísticos	0	0
2015	50196	Orera	IAEST	Campings y áreas de acampada	0	0
2015	50196	Orera	IAEST	Hoteles, hostales y similares	0	0
2015	50196	Orera	IAEST	Viviendas de turismo rural	8	1
2015	50197	Orés	IAEST	Apartamentos turísticos	0	0
2015	50197	Orés	IAEST	Campings y áreas de acampada	0	0
2015	50197	Orés	IAEST	Hoteles, hostales y similares	0	0
2015	50197	Orés	IAEST	Viviendas de turismo rural	8	1
2015	50198	Oseja	IAEST	Apartamentos turísticos	0	0
2015	50198	Oseja	IAEST	Campings y áreas de acampada	0	0
2015	50198	Oseja	IAEST	Hoteles, hostales y similares	0	0
2015	50198	Oseja	IAEST	Viviendas de turismo rural	0	0
2015	50199	Osera de Ebro	IAEST	Apartamentos turísticos	0	0
2015	50199	Osera de Ebro	IAEST	Campings y áreas de acampada	0	0
2015	50199	Osera de Ebro	IAEST	Hoteles, hostales y similares	14	1
2015	50199	Osera de Ebro	IAEST	Viviendas de turismo rural	0	0
2015	50200	Paniza	IAEST	Apartamentos turísticos	0	0
2015	50200	Paniza	IAEST	Campings y áreas de acampada	0	0
2015	50200	Paniza	IAEST	Hoteles, hostales y similares	0	0
2015	50200	Paniza	IAEST	Viviendas de turismo rural	0	0
2015	50201	Paracuellos de Jiloca	IAEST	Apartamentos turísticos	0	0
2015	50201	Paracuellos de Jiloca	IAEST	Campings y áreas de acampada	0	0
2015	50201	Paracuellos de Jiloca	IAEST	Hoteles, hostales y similares	132	1
2015	50201	Paracuellos de Jiloca	IAEST	Viviendas de turismo rural	0	0
2015	50202	Paracuellos de la Ribera	IAEST	Apartamentos turísticos	0	0
2015	50202	Paracuellos de la Ribera	IAEST	Campings y áreas de acampada	0	0
2015	50202	Paracuellos de la Ribera	IAEST	Hoteles, hostales y similares	0	0
2015	50202	Paracuellos de la Ribera	IAEST	Viviendas de turismo rural	9	1
2015	50203	Pastriz	IAEST	Apartamentos turísticos	0	0
2015	50203	Pastriz	IAEST	Campings y áreas de acampada	0	0
2015	50203	Pastriz	IAEST	Hoteles, hostales y similares	0	0
2015	50203	Pastriz	IAEST	Viviendas de turismo rural	0	0
2015	50204	Pedrola	IAEST	Apartamentos turísticos	0	0
2015	50204	Pedrola	IAEST	Campings y áreas de acampada	0	0
2015	50204	Pedrola	IAEST	Hoteles, hostales y similares	233	4
2015	50204	Pedrola	IAEST	Viviendas de turismo rural	0	0
2015	50205	Pedrosas (Las)	IAEST	Apartamentos turísticos	0	0
2015	50205	Pedrosas (Las)	IAEST	Campings y áreas de acampada	0	0
2015	50205	Pedrosas (Las)	IAEST	Hoteles, hostales y similares	0	0
2015	50205	Pedrosas (Las)	IAEST	Viviendas de turismo rural	0	0
2015	50206	Perdiguera	IAEST	Apartamentos turísticos	0	0
2015	50206	Perdiguera	IAEST	Campings y áreas de acampada	0	0
2015	50206	Perdiguera	IAEST	Hoteles, hostales y similares	0	0
2015	50206	Perdiguera	IAEST	Viviendas de turismo rural	0	0
2015	50207	Piedratajada	IAEST	Apartamentos turísticos	0	0
2015	50207	Piedratajada	IAEST	Campings y áreas de acampada	0	0
2015	50207	Piedratajada	IAEST	Hoteles, hostales y similares	0	0
2015	50207	Piedratajada	IAEST	Viviendas de turismo rural	0	0
2015	50208	Pina de Ebro	IAEST	Apartamentos turísticos	0	0
2015	50208	Pina de Ebro	IAEST	Campings y áreas de acampada	0	0
2015	50208	Pina de Ebro	IAEST	Hoteles, hostales y similares	14	1
2015	50208	Pina de Ebro	IAEST	Viviendas de turismo rural	0	0
2015	50209	Pinseque	IAEST	Apartamentos turísticos	0	0
2015	50209	Pinseque	IAEST	Campings y áreas de acampada	0	0
2015	50209	Pinseque	IAEST	Hoteles, hostales y similares	17	2
2015	50209	Pinseque	IAEST	Viviendas de turismo rural	0	0
2015	50210	Pintanos (Los)	IAEST	Apartamentos turísticos	0	0
2015	50210	Pintanos (Los)	IAEST	Campings y áreas de acampada	0	0
2015	50210	Pintanos (Los)	IAEST	Hoteles, hostales y similares	36	2
2015	50210	Pintanos (Los)	IAEST	Viviendas de turismo rural	4	1
2015	50211	Plasencia de Jalón	IAEST	Apartamentos turísticos	0	0
2015	50211	Plasencia de Jalón	IAEST	Campings y áreas de acampada	0	0
2015	50211	Plasencia de Jalón	IAEST	Hoteles, hostales y similares	0	0
2015	50211	Plasencia de Jalón	IAEST	Viviendas de turismo rural	0	0
2015	50212	Pleitas	IAEST	Apartamentos turísticos	0	0
2015	50212	Pleitas	IAEST	Campings y áreas de acampada	0	0
2015	50212	Pleitas	IAEST	Hoteles, hostales y similares	0	0
2015	50212	Pleitas	IAEST	Viviendas de turismo rural	0	0
2015	50213	Plenas	IAEST	Apartamentos turísticos	0	0
2015	50213	Plenas	IAEST	Campings y áreas de acampada	0	0
2015	50213	Plenas	IAEST	Hoteles, hostales y similares	0	0
2015	50213	Plenas	IAEST	Viviendas de turismo rural	0	0
2015	50214	Pomer	IAEST	Apartamentos turísticos	0	0
2015	50214	Pomer	IAEST	Campings y áreas de acampada	0	0
2015	50214	Pomer	IAEST	Hoteles, hostales y similares	0	0
2015	50214	Pomer	IAEST	Viviendas de turismo rural	0	0
2015	50215	Pozuel de Ariza	IAEST	Apartamentos turísticos	0	0
2015	50215	Pozuel de Ariza	IAEST	Campings y áreas de acampada	0	0
2015	50215	Pozuel de Ariza	IAEST	Hoteles, hostales y similares	0	0
2015	50215	Pozuel de Ariza	IAEST	Viviendas de turismo rural	0	0
2015	50216	Pozuelo de Aragón	IAEST	Apartamentos turísticos	0	0
2015	50216	Pozuelo de Aragón	IAEST	Campings y áreas de acampada	0	0
2015	50216	Pozuelo de Aragón	IAEST	Hoteles, hostales y similares	0	0
2015	50216	Pozuelo de Aragón	IAEST	Viviendas de turismo rural	0	0
2015	50217	Pradilla de Ebro	IAEST	Apartamentos turísticos	0	0
2015	50217	Pradilla de Ebro	IAEST	Campings y áreas de acampada	0	0
2015	50217	Pradilla de Ebro	IAEST	Hoteles, hostales y similares	0	0
2015	50217	Pradilla de Ebro	IAEST	Viviendas de turismo rural	0	0
2015	50218	Puebla de Albortón	IAEST	Apartamentos turísticos	0	0
2015	50218	Puebla de Albortón	IAEST	Campings y áreas de acampada	0	0
2015	50218	Puebla de Albortón	IAEST	Hoteles, hostales y similares	0	0
2015	50218	Puebla de Albortón	IAEST	Viviendas de turismo rural	16	2
2015	50219	Puebla de Alfindén (La)	IAEST	Apartamentos turísticos	0	0
2015	50219	Puebla de Alfindén (La)	IAEST	Campings y áreas de acampada	0	0
2015	50219	Puebla de Alfindén (La)	IAEST	Hoteles, hostales y similares	243	4
2015	50219	Puebla de Alfindén (La)	IAEST	Viviendas de turismo rural	0	0
2015	50220	Puendeluna	IAEST	Apartamentos turísticos	0	0
2015	50220	Puendeluna	IAEST	Campings y áreas de acampada	0	0
2015	50220	Puendeluna	IAEST	Hoteles, hostales y similares	0	0
2015	50220	Puendeluna	IAEST	Viviendas de turismo rural	0	0
2015	50221	Purujosa	IAEST	Apartamentos turísticos	0	0
2015	50221	Purujosa	IAEST	Campings y áreas de acampada	0	0
2015	50221	Purujosa	IAEST	Hoteles, hostales y similares	0	0
2015	50221	Purujosa	IAEST	Viviendas de turismo rural	0	0
2015	50222	Quinto	IAEST	Apartamentos turísticos	0	0
2015	50222	Quinto	IAEST	Campings y áreas de acampada	0	0
2015	50222	Quinto	IAEST	Hoteles, hostales y similares	60	3
2015	50222	Quinto	IAEST	Viviendas de turismo rural	10	1
2015	50223	Remolinos	IAEST	Apartamentos turísticos	0	0
2015	50223	Remolinos	IAEST	Campings y áreas de acampada	0	0
2015	50223	Remolinos	IAEST	Hoteles, hostales y similares	14	1
2015	50223	Remolinos	IAEST	Viviendas de turismo rural	0	0
2015	50224	Retascón	IAEST	Apartamentos turísticos	0	0
2015	50224	Retascón	IAEST	Campings y áreas de acampada	0	0
2015	50224	Retascón	IAEST	Hoteles, hostales y similares	0	0
2015	50224	Retascón	IAEST	Viviendas de turismo rural	0	0
2015	50225	Ricla	IAEST	Apartamentos turísticos	0	0
2015	50225	Ricla	IAEST	Campings y áreas de acampada	0	0
2015	50225	Ricla	IAEST	Hoteles, hostales y similares	30	1
2015	50225	Ricla	IAEST	Viviendas de turismo rural	0	0
2015	50227	Romanos	IAEST	Apartamentos turísticos	0	0
2015	50227	Romanos	IAEST	Campings y áreas de acampada	0	0
2015	50227	Romanos	IAEST	Hoteles, hostales y similares	0	0
2015	50227	Romanos	IAEST	Viviendas de turismo rural	6	1
2015	50228	Rueda de Jalón	IAEST	Apartamentos turísticos	0	0
2015	50228	Rueda de Jalón	IAEST	Campings y áreas de acampada	0	0
2015	50228	Rueda de Jalón	IAEST	Hoteles, hostales y similares	0	0
2015	50228	Rueda de Jalón	IAEST	Viviendas de turismo rural	0	0
2015	50229	Ruesca	IAEST	Apartamentos turísticos	0	0
2015	50229	Ruesca	IAEST	Campings y áreas de acampada	0	0
2015	50229	Ruesca	IAEST	Hoteles, hostales y similares	0	0
2015	50229	Ruesca	IAEST	Viviendas de turismo rural	0	0
2015	50230	Sádaba	IAEST	Apartamentos turísticos	0	0
2015	50230	Sádaba	IAEST	Campings y áreas de acampada	0	0
2015	50230	Sádaba	IAEST	Hoteles, hostales y similares	0	0
2015	50230	Sádaba	IAEST	Viviendas de turismo rural	0	0
2015	50231	Salillas de Jalón	IAEST	Apartamentos turísticos	0	0
2015	50231	Salillas de Jalón	IAEST	Campings y áreas de acampada	0	0
2015	50231	Salillas de Jalón	IAEST	Hoteles, hostales y similares	0	0
2015	50231	Salillas de Jalón	IAEST	Viviendas de turismo rural	0	0
2015	50232	Salvatierra de Esca	IAEST	Apartamentos turísticos	0	0
2015	50232	Salvatierra de Esca	IAEST	Campings y áreas de acampada	0	0
2015	50232	Salvatierra de Esca	IAEST	Hoteles, hostales y similares	26	1
2015	50232	Salvatierra de Esca	IAEST	Viviendas de turismo rural	0	0
2015	50233	Samper del Salz	IAEST	Apartamentos turísticos	0	0
2015	50233	Samper del Salz	IAEST	Campings y áreas de acampada	0	0
2015	50233	Samper del Salz	IAEST	Hoteles, hostales y similares	0	0
2015	50233	Samper del Salz	IAEST	Viviendas de turismo rural	0	0
2015	50234	San Martín de la Virgen de Moncayo	IAEST	Apartamentos turísticos	0	0
2015	50234	San Martín de la Virgen de Moncayo	IAEST	Campings y áreas de acampada	0	0
2015	50234	San Martín de la Virgen de Moncayo	IAEST	Hoteles, hostales y similares	114	2
2015	50234	San Martín de la Virgen de Moncayo	IAEST	Viviendas de turismo rural	19	2
2015	50235	San Mateo de Gállego	IAEST	Apartamentos turísticos	0	0
2015	50235	San Mateo de Gállego	IAEST	Campings y áreas de acampada	0	0
2015	50235	San Mateo de Gállego	IAEST	Hoteles, hostales y similares	40	1
2015	50235	San Mateo de Gállego	IAEST	Viviendas de turismo rural	0	0
2015	50236	Santa Cruz de Grío	IAEST	Apartamentos turísticos	0	0
2015	50236	Santa Cruz de Grío	IAEST	Campings y áreas de acampada	0	0
2015	50236	Santa Cruz de Grío	IAEST	Hoteles, hostales y similares	0	0
2015	50236	Santa Cruz de Grío	IAEST	Viviendas de turismo rural	6	1
2015	50237	Santa Cruz de Moncayo	IAEST	Apartamentos turísticos	0	0
2015	50237	Santa Cruz de Moncayo	IAEST	Campings y áreas de acampada	0	0
2015	50237	Santa Cruz de Moncayo	IAEST	Hoteles, hostales y similares	18	1
2015	50237	Santa Cruz de Moncayo	IAEST	Viviendas de turismo rural	10	1
2015	50238	Santa Eulalia de Gállego	IAEST	Apartamentos turísticos	12	4
2015	50238	Santa Eulalia de Gállego	IAEST	Campings y áreas de acampada	0	0
2015	50238	Santa Eulalia de Gállego	IAEST	Hoteles, hostales y similares	21	1
2015	50238	Santa Eulalia de Gállego	IAEST	Viviendas de turismo rural	28	3
2015	50239	Santed	IAEST	Apartamentos turísticos	0	0
2015	50239	Santed	IAEST	Campings y áreas de acampada	0	0
2015	50239	Santed	IAEST	Hoteles, hostales y similares	0	0
2015	50239	Santed	IAEST	Viviendas de turismo rural	4	1
2015	50240	Sástago	IAEST	Apartamentos turísticos	0	0
2015	50240	Sástago	IAEST	Campings y áreas de acampada	0	0
2015	50240	Sástago	IAEST	Hoteles, hostales y similares	109	2
2015	50240	Sástago	IAEST	Viviendas de turismo rural	0	0
2015	50241	Saviñán	IAEST	Apartamentos turísticos	0	0
2015	50241	Saviñán	IAEST	Campings y áreas de acampada	400	1
2015	50241	Saviñán	IAEST	Hoteles, hostales y similares	16	2
2015	50241	Saviñán	IAEST	Viviendas de turismo rural	12	1
2015	50242	Sediles	IAEST	Apartamentos turísticos	0	0
2015	50242	Sediles	IAEST	Campings y áreas de acampada	0	0
2015	50242	Sediles	IAEST	Hoteles, hostales y similares	0	0
2015	50242	Sediles	IAEST	Viviendas de turismo rural	22	3
2015	50243	Sestrica	IAEST	Apartamentos turísticos	0	0
2015	50243	Sestrica	IAEST	Campings y áreas de acampada	0	0
2015	50243	Sestrica	IAEST	Hoteles, hostales y similares	0	0
2015	50243	Sestrica	IAEST	Viviendas de turismo rural	0	0
2015	50244	Sierra de Luna	IAEST	Apartamentos turísticos	0	0
