Mes y año	Mes (código)	Mes nombre	Año	AÑO-CNO	Provincia código	Provincia nombre	Grandes grupos CNO	Ocupación (1 dígito) descripción	Sexo	Número de contratos
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Mujeres	3
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	133
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	121
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Hombres	184
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Mujeres	177
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Hombres	74
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Mujeres	317
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	337
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	740
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	42
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	6
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	930
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	26
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	435
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	58
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Hombres	1012
Febrero 2008	200802	Febrero	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Mujeres	527
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Hombres	8
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Mujeres	4
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	45
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	75
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Hombres	96
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Mujeres	76
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Hombres	39
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Mujeres	163
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	123
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	456
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	131
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	2
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	493
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	29
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	340
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	37
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Hombres	749
Febrero 2008	200802	Febrero	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Mujeres	253
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Hombres	93
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Mujeres	31
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	961
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	894
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Hombres	1107
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Mujeres	1068
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Hombres	554
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Mujeres	1853
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1327
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	4331
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	111
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	32
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	4455
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	223
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2102
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	525
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Hombres	6198
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Mujeres	4494
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Hombres	6
Febrero 2008	200802	Febrero	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Mujeres	4
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Hombres	8
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Mujeres	6
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	158
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	170
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Hombres	268
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Mujeres	211
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Hombres	87
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Mujeres	344
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	404
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	855
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	46
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	7
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	857
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	42
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	529
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	89
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Hombres	1191
Enero 2008	200801	Enero	2008	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Mujeres	735
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Hombres	6
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Mujeres	2
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	57
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	65
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Hombres	96
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Mujeres	101
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Hombres	57
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Mujeres	277
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	96
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	386
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	87
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	3
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	442
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	44
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	307
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	90
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Hombres	682
Enero 2008	200801	Enero	2008	CNO - 1994	44	Teruel	9	Trabajadores no cualificados	Mujeres	276
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Hombres	110
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	1	Dirección de las empresas y de las administraciones públicas	Mujeres	35
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Hombres	803
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	2	Técnicos y profesionales científicos e intelectuales	Mujeres	842
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Hombres	1132
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	3	Técnicos y profesionales de apoyo	Mujeres	1182
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Hombres	579
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	4	Empleados de tipo administrativo	Mujeres	1931
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1314
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	4673
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	110
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	41
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	4010
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	273
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2347
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	680
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Hombres	6457
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	9	Trabajadores no cualificados	Mujeres	5093
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Hombres	134
Enero 2008	200801	Enero	2008	CNO - 1994	50	Zaragoza	99	Fuerzas armadas	Mujeres	66
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Hombres	6
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	1	Dirección de las empresas y de las administraciones públicas	Mujeres	4
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Hombres	91
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	2	Técnicos y profesionales científicos e intelectuales	Mujeres	90
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Hombres	208
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	3	Técnicos y profesionales de apoyo	Mujeres	190
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Hombres	74
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	4	Empleados de tipo administrativo	Mujeres	332
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	483
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	805
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	23
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	5
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	452
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	23
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	367
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	56
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Hombres	726
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	9	Trabajadores no cualificados	Mujeres	705
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	22	Huesca	99	Fuerzas armadas	Mujeres	1
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Hombres	7
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	1	Dirección de las empresas y de las administraciones públicas	Mujeres	2
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Hombres	34
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	2	Técnicos y profesionales científicos e intelectuales	Mujeres	48
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Hombres	44
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	3	Técnicos y profesionales de apoyo	Mujeres	47
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Hombres	39
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	4	Empleados de tipo administrativo	Mujeres	201
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	96
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	44	Teruel	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	422
