Año	Comarca código	Comarca nombre	Número de actividades	Sector código	Sector	Rama código	Rama de actividad
2015	04	La Ribagorza	56	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	04	La Ribagorza	236	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	04	La Ribagorza	162	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	04	La Ribagorza	144	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	04	La Ribagorza	139	4	Servicios	23	Educación (cnae 85)
2015	04	La Ribagorza	45	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	04	La Ribagorza	91	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	04	La Ribagorza	86	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	05	Cinco Villas	669	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	05	Cinco Villas	11	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	05	Cinco Villas	77	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	05	Cinco Villas	13	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	05	Cinco Villas	45	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	05	Cinco Villas	10	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2015	05	Cinco Villas	36	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	05	Cinco Villas	92	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	05	Cinco Villas	62	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	05	Cinco Villas	11	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	05	Cinco Villas	31	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	05	Cinco Villas	255	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	05	Cinco Villas	20	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	05	Cinco Villas	744	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	05	Cinco Villas	1109	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	05	Cinco Villas	193	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	05	Cinco Villas	411	4	Servicios	17	Hostelería (cnae 55, 56)
2015	05	Cinco Villas	25	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	05	Cinco Villas	113	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	05	Cinco Villas	401	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	05	Cinco Villas	265	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	05	Cinco Villas	178	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	05	Cinco Villas	113	4	Servicios	23	Educación (cnae 85)
2015	05	Cinco Villas	84	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	05	Cinco Villas	92	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	05	Cinco Villas	166	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	06	Hoya de Huesca / Plana de Uesca	624	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	06	Hoya de Huesca / Plana de Uesca	11	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	06	Hoya de Huesca / Plana de Uesca	85	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	06	Hoya de Huesca / Plana de Uesca	44	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	06	Hoya de Huesca / Plana de Uesca	87	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	06	Hoya de Huesca / Plana de Uesca	11	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2015	06	Hoya de Huesca / Plana de Uesca	34	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	06	Hoya de Huesca / Plana de Uesca	135	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	06	Hoya de Huesca / Plana de Uesca	46	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	06	Hoya de Huesca / Plana de Uesca	18	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	06	Hoya de Huesca / Plana de Uesca	93	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	06	Hoya de Huesca / Plana de Uesca	89	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	06	Hoya de Huesca / Plana de Uesca	48	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	06	Hoya de Huesca / Plana de Uesca	1529	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	06	Hoya de Huesca / Plana de Uesca	2943	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	06	Hoya de Huesca / Plana de Uesca	419	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	06	Hoya de Huesca / Plana de Uesca	886	4	Servicios	17	Hostelería (cnae 55, 56)
2015	06	Hoya de Huesca / Plana de Uesca	221	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	06	Hoya de Huesca / Plana de Uesca	270	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	06	Hoya de Huesca / Plana de Uesca	1090	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	06	Hoya de Huesca / Plana de Uesca	1219	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	06	Hoya de Huesca / Plana de Uesca	593	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	06	Hoya de Huesca / Plana de Uesca	598	4	Servicios	23	Educación (cnae 85)
2015	06	Hoya de Huesca / Plana de Uesca	363	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	06	Hoya de Huesca / Plana de Uesca	435	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	06	Hoya de Huesca / Plana de Uesca	518	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	07	Somontano de Barbastro	357	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	07	Somontano de Barbastro	6	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	07	Somontano de Barbastro	98	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	07	Somontano de Barbastro	10	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	07	Somontano de Barbastro	39	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	07	Somontano de Barbastro	18	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2015	07	Somontano de Barbastro	25	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	07	Somontano de Barbastro	55	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	07	Somontano de Barbastro	23	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	07	Somontano de Barbastro	2	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	07	Somontano de Barbastro	36	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	07	Somontano de Barbastro	48	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	07	Somontano de Barbastro	8	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	07	Somontano de Barbastro	480	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	07	Somontano de Barbastro	1097	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	07	Somontano de Barbastro	124	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	07	Somontano de Barbastro	440	4	Servicios	17	Hostelería (cnae 55, 56)
2015	07	Somontano de Barbastro	76	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	07	Somontano de Barbastro	69	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	07	Somontano de Barbastro	405	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	07	Somontano de Barbastro	305	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	07	Somontano de Barbastro	199	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	07	Somontano de Barbastro	167	4	Servicios	23	Educación (cnae 85)
2015	07	Somontano de Barbastro	96	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	07	Somontano de Barbastro	96	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	07	Somontano de Barbastro	148	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	08	Cinca Medio	447	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	08	Cinca Medio	9	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	08	Cinca Medio	59	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	08	Cinca Medio	18	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	08	Cinca Medio	34	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	08	Cinca Medio	23	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2015	08	Cinca Medio	18	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	08	Cinca Medio	80	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	08	Cinca Medio	28	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	08	Cinca Medio	5	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	08	Cinca Medio	39	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	08	Cinca Medio	23	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	08	Cinca Medio	19	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	08	Cinca Medio	502	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	08	Cinca Medio	1052	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	08	Cinca Medio	161	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	08	Cinca Medio	294	4	Servicios	17	Hostelería (cnae 55, 56)
2015	08	Cinca Medio	40	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	08	Cinca Medio	109	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	08	Cinca Medio	336	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	08	Cinca Medio	285	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	08	Cinca Medio	155	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	08	Cinca Medio	123	4	Servicios	23	Educación (cnae 85)
2015	08	Cinca Medio	82	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	08	Cinca Medio	123	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	08	Cinca Medio	168	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	09	La Litera / La Llitera	907	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	09	La Litera / La Llitera	5	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
2015	09	La Litera / La Llitera	59	2	Industria y energía	03	Industria de la alimentación, bebidas y tabaco (cnae 10, 11, 12)
2015	09	La Litera / La Llitera	20	2	Industria y energía	04	Industria textil, confección de prendas de vestir, cuero y calzado (cnae 13, 14, 15)
2015	09	La Litera / La Llitera	24	2	Industria y energía	05	Industria de la madera y corcho, papel y artes gráficas (cnae 16, 17, 18)
2015	09	La Litera / La Llitera	5	2	Industria y energía	06	Coquerías y refino de petróleo; industria química; productos farmacéuticos (cnae 19, 20, 21)
2015	09	La Litera / La Llitera	17	2	Industria y energía	07	Fabricación de productos de caucho y plástico y de otros minerales no metálicos (cnae 22, 23)
2015	09	La Litera / La Llitera	63	2	Industria y energía	08	Metalurgia y fabricación de productos metálicos, excepto maquinaria y equipo (cnae 24, 25)
2015	09	La Litera / La Llitera	18	2	Industria y energía	09	Fabricación de productos informáticos, electrónicos y ópticos; material y equipo eléctrico; maquinaria y equipo (cnae 26, 27, 28)
2015	09	La Litera / La Llitera	8	2	Industria y energía	10	Fabricación de material de transporte (cnae 29, 30)
2015	09	La Litera / La Llitera	34	2	Industria y energía	11	Fabricación de muebles; otras industrias manufactureras y reparación e instalación de maquinaria y equipo (cnae 31, 32, 33)
2015	09	La Litera / La Llitera	22	2	Industria y energía	12	Suministro de energía eléctrica, gas, vapor y aire acondicionado (cnae 35)
2015	09	La Litera / La Llitera	9	2	Industria y energía	13	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación (cnae 36, 37, 38, 39)
2015	09	La Litera / La Llitera	509	3	Construcción	14	Construcción (cnae 41, 42, 43)
2015	09	La Litera / La Llitera	986	4	Servicios	15	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas (cnae 45, 46, 47)
2015	09	La Litera / La Llitera	155	4	Servicios	16	Transporte y almacenamiento (cnae 49, 50, 51, 52, 53)
2015	09	La Litera / La Llitera	187	4	Servicios	17	Hostelería (cnae 55, 56)
2015	09	La Litera / La Llitera	38	4	Servicios	18	Información y comunicaciones (cnae 58, 59, 60, 61, 62, 63)
2015	09	La Litera / La Llitera	80	4	Servicios	19	Actividades financieras y de seguros (cnae 64, 65, 66)
2015	09	La Litera / La Llitera	340	4	Servicios	20	Actividades inmobiliarias (cnae 68)
2015	09	La Litera / La Llitera	221	4	Servicios	21	Actividades profesionales, científicas y técnicas (cnae 69, 70, 71, 72, 73, 74, 75)
2015	09	La Litera / La Llitera	152	4	Servicios	22	Actividades administrativas y servicios auxliares (cnae 77, 78, 79, 80, 81, 82)
2015	09	La Litera / La Llitera	80	4	Servicios	23	Educación (cnae 85)
2015	09	La Litera / La Llitera	58	4	Servicios	24	Actividades sanitarias y de servicios sociales (cnae 86, 87, 88)
2015	09	La Litera / La Llitera	71	4	Servicios	25	Actividades artísticas, recreativas y de entretenimiento (cnae 90, 91, 92, 93)
2015	09	La Litera / La Llitera	116	4	Servicios	26	Otros servicios (cnae 94, 95, 96)
2015	10	Los Monegros	786	1	Agricultura, ganadería y pesca	01	Agricultura, ganadería, silvicultura y pesca (cnae 01, 02, 03)
2015	10	Los Monegros	3	2	Industria y energía	02	Industrias extractivas (cnae 05, 06, 07, 08, 09)
