Mes y año	Municipio código	Municipio nombre	Temporalidad	Sexo	Afiliaciones en alta
Junio 2013	44012	Alcalá de la Selva	Temporal	Hombres	18
Junio 2013	44012	Alcalá de la Selva	Temporal	Mujeres	11
Junio 2013	44013	Alcañiz	Temporal	Hombres	774
Junio 2013	44013	Alcañiz	Temporal	Mujeres	926
Junio 2013	44014	Alcorisa	Temporal	Hombres	71
Junio 2013	44014	Alcorisa	Temporal	Mujeres	86
Junio 2013	44016	Alfambra	Temporal	Hombres	10
Junio 2013	44016	Alfambra	Temporal	Mujeres	9
Junio 2013	44017	Aliaga	Temporal	Hombres	9
Junio 2013	44017	Aliaga	Temporal	Mujeres	9
Junio 2013	44018	Almohaja	Temporal	Hombres	1
Junio 2013	44019	Alobras	Temporal	Hombres	2
Junio 2013	44020	Alpeñés	Temporal	Hombres	1
Junio 2013	44021	Allepuz	Temporal	Hombres	4
Junio 2013	44022	Alloza	Temporal	Hombres	19
Junio 2013	44022	Alloza	Temporal	Mujeres	7
Junio 2013	44023	Allueva	Temporal	Hombres	2
Junio 2013	44025	Andorra	Temporal	Hombres	306
Junio 2013	44025	Andorra	Temporal	Mujeres	182
Junio 2013	44026	Arcos de las Salinas	Temporal	Hombres	2
Junio 2013	44026	Arcos de las Salinas	Temporal	Mujeres	2
Junio 2013	44027	Arens de Lledó	Temporal	Hombres	2
Junio 2013	44027	Arens de Lledó	Temporal	Mujeres	1
Junio 2013	44028	Argente	Temporal	Hombres	2
Junio 2013	44029	Ariño	Temporal	Hombres	76
Junio 2013	44029	Ariño	Temporal	Mujeres	23
Junio 2013	44031	Azaila	Temporal	Hombres	3
Junio 2013	44031	Azaila	Temporal	Mujeres	2
Junio 2013	44033	Báguena	Temporal	Hombres	3
Junio 2013	44033	Báguena	Temporal	Mujeres	3
Junio 2013	44034	Bañón	Temporal	Hombres	4
Junio 2013	44034	Bañón	Temporal	Mujeres	1
Junio 2013	44035	Barrachina	Temporal	Hombres	4
Junio 2013	44037	Beceite	Temporal	Hombres	11
Junio 2013	44037	Beceite	Temporal	Mujeres	12
Junio 2013	44038	Belmonte de San José	Temporal	Hombres	3
Junio 2013	44038	Belmonte de San José	Temporal	Mujeres	1
Junio 2013	44039	Bello	Temporal	Hombres	1
Junio 2013	44039	Bello	Temporal	Mujeres	1
Junio 2013	44040	Berge	Temporal	Hombres	2
Junio 2013	44040	Berge	Temporal	Mujeres	3
Junio 2013	44041	Bezas	Temporal	Hombres	2
Junio 2013	44041	Bezas	Temporal	Mujeres	1
Junio 2013	44042	Blancas	Temporal	Hombres	2
Junio 2013	44042	Blancas	Temporal	Mujeres	2
Junio 2013	44043	Blesa	Temporal	Mujeres	2
Junio 2013	44044	Bordón	Temporal	Hombres	4
Junio 2013	44045	Bronchales	Temporal	Hombres	13
Junio 2013	44045	Bronchales	Temporal	Mujeres	6
Junio 2013	44046	Bueña	Temporal	Mujeres	1
Junio 2013	44047	Burbáguena	Temporal	Hombres	5
Junio 2013	44047	Burbáguena	Temporal	Mujeres	9
Junio 2013	44048	Cabra de Mora	Temporal	Hombres	4
Junio 2013	44049	Calaceite	Temporal	Hombres	37
Junio 2013	44049	Calaceite	Temporal	Mujeres	25
Junio 2013	44050	Calamocha	Temporal	Hombres	153
Junio 2013	44050	Calamocha	Temporal	Mujeres	150
Junio 2013	44051	Calanda	Temporal	Hombres	253
Junio 2013	44051	Calanda	Temporal	Mujeres	214
Junio 2013	44053	Camañas	Temporal	Hombres	3
Junio 2013	44053	Camañas	Temporal	Mujeres	1
Junio 2013	44054	Camarena de la Sierra	Temporal	Hombres	6
Junio 2013	44054	Camarena de la Sierra	Temporal	Mujeres	2
Junio 2013	44055	Camarillas	Temporal	Hombres	2
Junio 2013	44055	Camarillas	Temporal	Mujeres	1
Junio 2013	44056	Caminreal	Temporal	Hombres	16
Junio 2013	44056	Caminreal	Temporal	Mujeres	13
Junio 2013	44059	Cantavieja	Temporal	Hombres	33
Junio 2013	44059	Cantavieja	Temporal	Mujeres	38
Junio 2013	44060	Cañada de Benatanduz	Temporal	Mujeres	1
Junio 2013	44061	Cañada de Verich (La)	Temporal	Hombres	2
Junio 2013	44062	Cañada Vellida	Temporal	Hombres	1
Junio 2013	44063	Cañizar del Olivar	Temporal	Hombres	11
Junio 2013	44063	Cañizar del Olivar	Temporal	Mujeres	5
Junio 2013	44064	Cascante del Río	Temporal	Hombres	2
Junio 2013	44066	Castel de Cabra	Temporal	Hombres	1
Junio 2013	44066	Castel de Cabra	Temporal	Mujeres	2
Junio 2013	44067	Castelnou	Temporal	Hombres	4
Junio 2013	44067	Castelnou	Temporal	Mujeres	7
Junio 2013	44068	Castelserás	Temporal	Hombres	12
Junio 2013	44068	Castelserás	Temporal	Mujeres	13
Junio 2013	44071	Castellote	Temporal	Hombres	10
Junio 2013	44071	Castellote	Temporal	Mujeres	15
Junio 2013	44074	Cedrillas	Temporal	Hombres	29
Junio 2013	44074	Cedrillas	Temporal	Mujeres	10
Junio 2013	44075	Celadas	Temporal	Hombres	1
Junio 2013	44075	Celadas	Temporal	Mujeres	1
Junio 2013	44076	Cella	Temporal	Hombres	106
Junio 2013	44076	Cella	Temporal	Mujeres	66
Junio 2013	44077	Cerollera (La)	Temporal	Hombres	2
Junio 2013	44077	Cerollera (La)	Temporal	Mujeres	5
Junio 2013	44080	Codoñera (La)	Temporal	Hombres	19
Junio 2013	44080	Codoñera (La)	Temporal	Mujeres	4
Junio 2013	44082	Corbalán	Temporal	Hombres	2
Junio 2013	44084	Cortes de Aragón	Temporal	Hombres	1
Junio 2013	44085	Cosa	Temporal	Hombres	1
Junio 2013	44086	Cretas	Temporal	Hombres	13
Junio 2013	44086	Cretas	Temporal	Mujeres	12
Junio 2013	44087	Crivillén	Temporal	Hombres	2
Junio 2013	44087	Crivillén	Temporal	Mujeres	2
Junio 2013	44088	Cuba (La)	Temporal	Hombres	1
Junio 2013	44089	Cubla	Temporal	Hombres	1
Junio 2013	44090	Cucalón	Temporal	Hombres	4
Junio 2013	44090	Cucalón	Temporal	Mujeres	1
Junio 2013	44092	Cuervo (El)	Temporal	Hombres	1
Junio 2013	44092	Cuervo (El)	Temporal	Mujeres	1
Junio 2013	44093	Cuevas de Almudén	Temporal	Hombres	5
Junio 2013	44093	Cuevas de Almudén	Temporal	Mujeres	1
Junio 2013	44094	Cuevas Labradas	Temporal	Hombres	2
Junio 2013	44096	Ejulve	Temporal	Hombres	6
Junio 2013	44096	Ejulve	Temporal	Mujeres	1
Junio 2013	44097	Escorihuela	Temporal	Hombres	3
Junio 2013	44097	Escorihuela	Temporal	Mujeres	1
Junio 2013	44099	Escucha	Temporal	Hombres	24
Junio 2013	44099	Escucha	Temporal	Mujeres	11
Junio 2013	44100	Estercuel	Temporal	Hombres	6
Junio 2013	44100	Estercuel	Temporal	Mujeres	3
Junio 2013	44101	Ferreruela de Huerva	Temporal	Hombres	2
Junio 2013	44101	Ferreruela de Huerva	Temporal	Mujeres	5
Junio 2013	44103	Formiche Alto	Temporal	Hombres	5
Junio 2013	44103	Formiche Alto	Temporal	Mujeres	1
Junio 2013	44105	Fórnoles	Temporal	Hombres	2
Junio 2013	44105	Fórnoles	Temporal	Mujeres	1
Junio 2013	44106	Fortanete	Temporal	Hombres	9
Junio 2013	44107	Foz-Calanda	Temporal	Hombres	13
Junio 2013	44107	Foz-Calanda	Temporal	Mujeres	5
Junio 2013	44108	Fresneda (La)	Temporal	Hombres	10
Junio 2013	44108	Fresneda (La)	Temporal	Mujeres	16
Junio 2013	44109	Frías de Albarracín	Temporal	Hombres	1
Junio 2013	44109	Frías de Albarracín	Temporal	Mujeres	1
Junio 2013	44111	Fuentes Calientes	Temporal	Hombres	1
Junio 2013	44111	Fuentes Calientes	Temporal	Mujeres	1
Junio 2013	44112	Fuentes Claras	Temporal	Hombres	6
Junio 2013	44112	Fuentes Claras	Temporal	Mujeres	3
Junio 2013	44113	Fuentes de Rubielos	Temporal	Hombres	4
Junio 2013	44113	Fuentes de Rubielos	Temporal	Mujeres	2
Junio 2013	44114	Fuentespalda	Temporal	Hombres	14
Junio 2013	44114	Fuentespalda	Temporal	Mujeres	7
Junio 2013	44115	Galve	Temporal	Hombres	4
Junio 2013	44116	Gargallo	Temporal	Hombres	2
Junio 2013	44116	Gargallo	Temporal	Mujeres	5
Junio 2013	44117	Gea de Albarracín	Temporal	Hombres	4
Junio 2013	44117	Gea de Albarracín	Temporal	Mujeres	5
Junio 2013	44118	Ginebrosa (La)	Temporal	Hombres	8
Junio 2013	44118	Ginebrosa (La)	Temporal	Mujeres	1
Junio 2013	44119	Griegos	Temporal	Hombres	1
Junio 2013	44119	Griegos	Temporal	Mujeres	2
Junio 2013	44120	Guadalaviar	Temporal	Mujeres	1
Junio 2013	44121	Gúdar	Temporal	Hombres	3
Junio 2013	44121	Gúdar	Temporal	Mujeres	1
Junio 2013	44122	Híjar	Temporal	Hombres	67
Junio 2013	44122	Híjar	Temporal	Mujeres	41
Junio 2013	44123	Hinojosa de Jarque	Temporal	Hombres	7
Junio 2013	44123	Hinojosa de Jarque	Temporal	Mujeres	5
Junio 2013	44124	Hoz de la Vieja (La)	Temporal	Mujeres	1
Junio 2013	44126	Iglesuela del Cid (La)	Temporal	Hombres	13
Junio 2013	44126	Iglesuela del Cid (La)	Temporal	Mujeres	7
Junio 2013	44127	Jabaloyas	Temporal	Hombres	4
Junio 2013	44128	Jarque de la Val	Temporal	Mujeres	1
Junio 2013	44130	Jorcas	Temporal	Hombres	2
Junio 2013	44131	Josa	Temporal	Mujeres	1
Junio 2013	44133	Lanzuela	Temporal	Hombres	1
Junio 2013	44135	Libros	Temporal	Hombres	4
Junio 2013	44135	Libros	Temporal	Mujeres	1
Junio 2013	44136	Lidón	Temporal	Hombres	2
Junio 2013	44136	Lidón	Temporal	Mujeres	1
Junio 2013	44137	Linares de Mora	Temporal	Hombres	8
Junio 2013	44137	Linares de Mora	Temporal	Mujeres	5
Junio 2013	44138	Loscos	Temporal	Hombres	4
Junio 2013	44141	Lledó	Temporal	Hombres	4
Junio 2013	44141	Lledó	Temporal	Mujeres	1
Junio 2013	44143	Manzanera	Temporal	Hombres	12
Junio 2013	44143	Manzanera	Temporal	Mujeres	9
Junio 2013	44144	Martín del Río	Temporal	Hombres	11
Junio 2013	44144	Martín del Río	Temporal	Mujeres	2
Junio 2013	44145	Mas de las Matas	Temporal	Hombres	29
Junio 2013	44145	Mas de las Matas	Temporal	Mujeres	45
Junio 2013	44146	Mata de los Olmos (La)	Temporal	Hombres	5
Junio 2013	44146	Mata de los Olmos (La)	Temporal	Mujeres	3
Junio 2013	44147	Mazaleón	Temporal	Hombres	35
Junio 2013	44147	Mazaleón	Temporal	Mujeres	21
Junio 2013	44148	Mezquita de Jarque	Temporal	Hombres	5
Junio 2013	44148	Mezquita de Jarque	Temporal	Mujeres	2
Junio 2013	44149	Mirambel	Temporal	Hombres	7
Junio 2013	44149	Mirambel	Temporal	Mujeres	1
Junio 2013	44150	Miravete de la Sierra	Temporal	Hombres	1
Junio 2013	44151	Molinos	Temporal	Hombres	4
Junio 2013	44151	Molinos	Temporal	Mujeres	4
Junio 2013	44152	Monforte de Moyuela	Temporal	Hombres	2
Junio 2013	44152	Monforte de Moyuela	Temporal	Mujeres	1
Junio 2013	44153	Monreal del Campo	Temporal	Hombres	63
Junio 2013	44153	Monreal del Campo	Temporal	Mujeres	50
Junio 2013	44154	Monroyo	Temporal	Hombres	25
Junio 2013	44154	Monroyo	Temporal	Mujeres	6
Junio 2013	44155	Montalbán	Temporal	Hombres	45
Junio 2013	44155	Montalbán	Temporal	Mujeres	18
Junio 2013	44156	Monteagudo del Castillo	Temporal	Hombres	1
Junio 2013	44156	Monteagudo del Castillo	Temporal	Mujeres	2
Junio 2013	44157	Monterde de Albarracín	Temporal	Mujeres	1
Junio 2013	44158	Mora de Rubielos	Temporal	Hombres	32
Junio 2013	44158	Mora de Rubielos	Temporal	Mujeres	41
Junio 2013	44159	Moscardón	Temporal	Hombres	1
Junio 2013	44160	Mosqueruela	Temporal	Hombres	27
Junio 2013	44160	Mosqueruela	Temporal	Mujeres	16
Junio 2013	44161	Muniesa	Temporal	Hombres	9
Junio 2013	44161	Muniesa	Temporal	Mujeres	9
Junio 2013	44163	Noguera de Albarracín	Temporal	Mujeres	1
Junio 2013	44165	Nogueruelas	Temporal	Hombres	6
Junio 2013	44165	Nogueruelas	Temporal	Mujeres	11
Junio 2013	44167	Obón	Temporal	Hombres	4
Junio 2013	44168	Odón	Temporal	Hombres	1
Junio 2013	44169	Ojos Negros	Temporal	Hombres	4
Junio 2013	44169	Ojos Negros	Temporal	Mujeres	5
Junio 2013	44171	Olba	Temporal	Hombres	4
Junio 2013	44171	Olba	Temporal	Mujeres	2
Junio 2013	44172	Oliete	Temporal	Hombres	4
Junio 2013	44172	Oliete	Temporal	Mujeres	2
Junio 2013	44173	Olmos (Los)	Temporal	Hombres	1
Junio 2013	44173	Olmos (Los)	Temporal	Mujeres	2
Junio 2013	44174	Orihuela del Tremedal	Temporal	Hombres	9
Junio 2013	44174	Orihuela del Tremedal	Temporal	Mujeres	5
Junio 2013	44175	Orrios	Temporal	Mujeres	1
Junio 2013	44176	Palomar de Arroyos	Temporal	Hombres	1
Junio 2013	44177	Pancrudo	Temporal	Hombres	7
Junio 2013	44178	Parras de Castellote (Las)	Temporal	Hombres	1
Junio 2013	44178	Parras de Castellote (Las)	Temporal	Mujeres	2
Junio 2013	44179	Peñarroya de Tastavins	Temporal	Hombres	28
Junio 2013	44179	Peñarroya de Tastavins	Temporal	Mujeres	6
Junio 2013	44180	Peracense	Temporal	Hombres	2
Junio 2013	44181	Peralejos	Temporal	Mujeres	2
Junio 2013	44182	Perales del Alfambra	Temporal	Hombres	6
Junio 2013	44182	Perales del Alfambra	Temporal	Mujeres	2
Junio 2013	44183	Pitarque	Temporal	Hombres	1
Junio 2013	44183	Pitarque	Temporal	Mujeres	2
Junio 2013	44185	Pobo (El)	Temporal	Hombres	5
Junio 2013	44185	Pobo (El)	Temporal	Mujeres	2
Junio 2013	44187	Portellada (La)	Temporal	Hombres	6
Junio 2013	44187	Portellada (La)	Temporal	Mujeres	1
Junio 2013	44189	Pozondón	Temporal	Hombres	1
Junio 2013	44190	Pozuel del Campo	Temporal	Hombres	1
Junio 2013	44190	Pozuel del Campo	Temporal	Mujeres	1
Junio 2013	44191	Puebla de Híjar (La)	Temporal	Hombres	68
Junio 2013	44191	Puebla de Híjar (La)	Temporal	Mujeres	34
Junio 2013	44192	Puebla de Valverde (La)	Temporal	Hombres	23
Junio 2013	44192	Puebla de Valverde (La)	Temporal	Mujeres	12
Junio 2013	44193	Puertomingalvo	Temporal	Mujeres	1
Junio 2013	44194	Ráfales	Temporal	Hombres	5
Junio 2013	44194	Ráfales	Temporal	Mujeres	2
Junio 2013	44195	Rillo	Temporal	Mujeres	2
Junio 2013	44196	Riodeva	Temporal	Hombres	3
Junio 2013	44196	Riodeva	Temporal	Mujeres	1
Junio 2013	44198	Royuela	Temporal	Hombres	1
Junio 2013	44198	Royuela	Temporal	Mujeres	6
Junio 2013	44199	Rubiales	Temporal	Hombres	1
Junio 2013	44200	Rubielos de la Cérida	Temporal	Hombres	1
Junio 2013	44201	Rubielos de Mora	Temporal	Hombres	27
Junio 2013	44201	Rubielos de Mora	Temporal	Mujeres	13
Junio 2013	44205	Samper de Calanda	Temporal	Hombres	23
Junio 2013	44205	Samper de Calanda	Temporal	Mujeres	5
Junio 2013	44206	San Agustín	Temporal	Hombres	1
Junio 2013	44207	San Martín del Río	Temporal	Hombres	1
Junio 2013	44208	Santa Cruz de Nogueras	Temporal	Mujeres	3
Junio 2013	44209	Santa Eulalia	Temporal	Hombres	37
Junio 2013	44209	Santa Eulalia	Temporal	Mujeres	22
Junio 2013	44210	Sarrión	Temporal	Hombres	43
Junio 2013	44210	Sarrión	Temporal	Mujeres	29
Junio 2013	44212	Seno	Temporal	Hombres	1
Junio 2013	44213	Singra	Temporal	Hombres	1
Junio 2013	44213	Singra	Temporal	Mujeres	1
Junio 2013	44215	Terriente	Temporal	Hombres	7
Junio 2013	44215	Terriente	Temporal	Mujeres	1
Junio 2013	44216	Teruel	Temporal	Hombres	1738
Junio 2013	44216	Teruel	Temporal	Mujeres	2123
Junio 2013	44217	Toril y Masegoso	Temporal	Hombres	2
Junio 2013	44218	Tormón	Temporal	Hombres	1
Junio 2013	44219	Tornos	Temporal	Hombres	2
Junio 2013	44219	Tornos	Temporal	Mujeres	1
Junio 2013	44220	Torralba de los Sisones	Temporal	Hombres	4
Junio 2013	44220	Torralba de los Sisones	Temporal	Mujeres	2
Junio 2013	44221	Torrecilla de Alcañiz	Temporal	Hombres	4
Junio 2013	44221	Torrecilla de Alcañiz	Temporal	Mujeres	8
Junio 2013	44222	Torrecilla del Rebollar	Temporal	Mujeres	1
Junio 2013	44223	Torre de Arcas	Temporal	Hombres	2
Junio 2013	44223	Torre de Arcas	Temporal	Mujeres	1
Junio 2013	44224	Torre de las Arcas	Temporal	Hombres	2
Junio 2013	44225	Torre del Compte	Temporal	Hombres	4
Junio 2013	44225	Torre del Compte	Temporal	Mujeres	4
Junio 2013	44226	Torrelacárcel	Temporal	Hombres	4
Junio 2013	44226	Torrelacárcel	Temporal	Mujeres	3
Junio 2013	44227	Torre los Negros	Temporal	Mujeres	2
Junio 2013	44228	Torremocha de Jiloca	Temporal	Hombres	4
Junio 2013	44228	Torremocha de Jiloca	Temporal	Mujeres	1
Junio 2013	44229	Torres de Albarracín	Temporal	Hombres	2
Junio 2013	44229	Torres de Albarracín	Temporal	Mujeres	3
Junio 2013	44230	Torrevelilla	Temporal	Hombres	3
Junio 2013	44230	Torrevelilla	Temporal	Mujeres	5
Junio 2013	44231	Torrijas	Temporal	Mujeres	2
Junio 2013	44232	Torrijo del Campo	Temporal	Hombres	4
Junio 2013	44232	Torrijo del Campo	Temporal	Mujeres	8
Junio 2013	44234	Tramacastiel	Temporal	Hombres	2
Junio 2013	44235	Tramacastilla	Temporal	Hombres	3
Junio 2013	44235	Tramacastilla	Temporal	Mujeres	4
Junio 2013	44236	Tronchón	Temporal	Hombres	2
Junio 2013	44236	Tronchón	Temporal	Mujeres	1
Junio 2013	44237	Urrea de Gaén	Temporal	Hombres	38
Junio 2013	44237	Urrea de Gaén	Temporal	Mujeres	15
Junio 2013	44238	Utrillas	Temporal	Hombres	131
Junio 2013	44238	Utrillas	Temporal	Mujeres	112
Junio 2013	44240	Valbona	Temporal	Hombres	10
Junio 2013	44240	Valbona	Temporal	Mujeres	9
Junio 2013	44241	Valdealgorfa	Temporal	Hombres	11
Junio 2013	44241	Valdealgorfa	Temporal	Mujeres	5
Junio 2013	44243	Valdecuenca	Temporal	Hombres	3
Junio 2013	44244	Valdelinares	Temporal	Hombres	2
Junio 2013	44244	Valdelinares	Temporal	Mujeres	1
Junio 2013	44245	Valdeltormo	Temporal	Hombres	9
Junio 2013	44245	Valdeltormo	Temporal	Mujeres	2
Junio 2013	44246	Valderrobres	Temporal	Hombres	87
Junio 2013	44246	Valderrobres	Temporal	Mujeres	117
Junio 2013	44247	Valjunquera	Temporal	Hombres	3
Junio 2013	44247	Valjunquera	Temporal	Mujeres	5
Junio 2013	44249	Vallecillo (El)	Temporal	Hombres	1
Junio 2013	44249	Vallecillo (El)	Temporal	Mujeres	1
Junio 2013	44250	Veguillas de la Sierra	Temporal	Hombres	1
Junio 2013	44251	Villafranca del Campo	Temporal	Hombres	6
Junio 2013	44251	Villafranca del Campo	Temporal	Mujeres	3
Junio 2013	44252	Villahermosa del Campo	Temporal	Mujeres	1
Junio 2013	44256	Villanueva del Rebollar de la Sierra	Temporal	Hombres	2
Junio 2013	44257	Villar del Cobo	Temporal	Hombres	1
Junio 2013	44257	Villar del Cobo	Temporal	Mujeres	1
Junio 2013	44260	Villarluengo	Temporal	Hombres	6
Junio 2013	44260	Villarluengo	Temporal	Mujeres	7
Junio 2013	44261	Villarquemado	Temporal	Hombres	10
Junio 2013	44261	Villarquemado	Temporal	Mujeres	11
Junio 2013	44262	Villarroya de los Pinares	Temporal	Hombres	1
Junio 2013	44263	Villastar	Temporal	Hombres	6
Junio 2013	44263	Villastar	Temporal	Mujeres	4
Junio 2013	44264	Villel	Temporal	Hombres	6
Junio 2013	44264	Villel	Temporal	Mujeres	3
Junio 2013	44265	Vinaceite	Temporal	Hombres	8
Junio 2013	44266	Visiedo	Temporal	Hombres	2
Junio 2013	44267	Vivel del Río Martín	Temporal	Hombres	3
Junio 2013	44267	Vivel del Río Martín	Temporal	Mujeres	1
Junio 2013	44268	Zoma (La)	Temporal	Hombres	1
Junio 2013	50001	Abanto	Temporal	Hombres	2
Junio 2013	50002	Acered	Temporal	Hombres	25
Junio 2013	50002	Acered	Temporal	Mujeres	17
Junio 2013	50003	Agón	Temporal	Hombres	6
Junio 2013	50003	Agón	Temporal	Mujeres	2
Junio 2013	50004	Aguarón	Temporal	Hombres	33
Junio 2013	50004	Aguarón	Temporal	Mujeres	10
Junio 2013	50005	Aguilón	Temporal	Hombres	3
Junio 2013	50006	Ainzón	Temporal	Hombres	11
Junio 2013	50006	Ainzón	Temporal	Mujeres	20
Junio 2013	50007	Aladrén	Temporal	Hombres	1
Junio 2013	50008	Alagón	Temporal	Hombres	332
Junio 2013	50008	Alagón	Temporal	Mujeres	272
Junio 2013	50009	Alarba	Temporal	Hombres	3
Junio 2013	50010	Alberite de San Juan	Temporal	Hombres	2
Junio 2013	50010	Alberite de San Juan	Temporal	Mujeres	2
Junio 2013	50011	Albeta	Temporal	Hombres	3
Junio 2013	50011	Albeta	Temporal	Mujeres	3
Junio 2013	50012	Alborge	Temporal	Hombres	2
Junio 2013	50012	Alborge	Temporal	Mujeres	2
Junio 2013	50013	Alcalá de Ebro	Temporal	Hombres	2
Junio 2013	50013	Alcalá de Ebro	Temporal	Mujeres	2
Junio 2013	50014	Alcalá de Moncayo	Temporal	Hombres	6
Junio 2013	50014	Alcalá de Moncayo	Temporal	Mujeres	2
Junio 2013	50015	Alconchel de Ariza	Temporal	Mujeres	1
Junio 2013	50017	Alfajarín	Temporal	Hombres	108
Junio 2013	50017	Alfajarín	Temporal	Mujeres	49
Junio 2013	50018	Alfamén	Temporal	Hombres	117
Junio 2013	50018	Alfamén	Temporal	Mujeres	52
Junio 2013	50019	Alforque	Temporal	Mujeres	1
Junio 2013	50020	Alhama de Aragón	Temporal	Hombres	35
Junio 2013	50020	Alhama de Aragón	Temporal	Mujeres	37
Junio 2013	50022	Almolda (La)	Temporal	Hombres	6
Junio 2013	50022	Almolda (La)	Temporal	Mujeres	3
Junio 2013	50023	Almonacid de la Cuba	Temporal	Hombres	2
Junio 2013	50023	Almonacid de la Cuba	Temporal	Mujeres	3
Junio 2013	50024	Almonacid de la Sierra	Temporal	Hombres	57
Junio 2013	50024	Almonacid de la Sierra	Temporal	Mujeres	28
Junio 2013	50025	Almunia de Doña Godina (La)	Temporal	Hombres	1278
Junio 2013	50025	Almunia de Doña Godina (La)	Temporal	Mujeres	621
Junio 2013	50026	Alpartir	Temporal	Hombres	57
Junio 2013	50026	Alpartir	Temporal	Mujeres	59
Junio 2013	50027	Ambel	Temporal	Hombres	3
Junio 2013	50027	Ambel	Temporal	Mujeres	1
Junio 2013	50028	Anento	Temporal	Hombres	3
Junio 2013	50028	Anento	Temporal	Mujeres	1
Junio 2013	50029	Aniñón	Temporal	Hombres	37
Junio 2013	50029	Aniñón	Temporal	Mujeres	9
Junio 2013	50030	Añón de Moncayo	Temporal	Mujeres	3
Junio 2013	50031	Aranda de Moncayo	Temporal	Hombres	5
Junio 2013	50031	Aranda de Moncayo	Temporal	Mujeres	3
Junio 2013	50032	Arándiga	Temporal	Hombres	11
Junio 2013	50032	Arándiga	Temporal	Mujeres	3
Junio 2013	50033	Ardisa	Temporal	Mujeres	1
Junio 2013	50034	Ariza	Temporal	Hombres	24
Junio 2013	50034	Ariza	Temporal	Mujeres	22
Junio 2013	50035	Artieda	Temporal	Hombres	3
Junio 2013	50035	Artieda	Temporal	Mujeres	1
Junio 2013	50036	Asín	Temporal	Mujeres	6
Junio 2013	50037	Atea	Temporal	Mujeres	3
Junio 2013	50038	Ateca	Temporal	Hombres	145
Junio 2013	50038	Ateca	Temporal	Mujeres	125
Junio 2013	50039	Azuara	Temporal	Hombres	10
Junio 2013	50039	Azuara	Temporal	Mujeres	13
Junio 2013	50040	Badules	Temporal	Hombres	2
Junio 2013	50041	Bagüés	Temporal	Hombres	1
Junio 2013	50043	Bárboles	Temporal	Hombres	21
Junio 2013	50044	Bardallur	Temporal	Hombres	11
Junio 2013	50044	Bardallur	Temporal	Mujeres	11
Junio 2013	50045	Belchite	Temporal	Hombres	16
Junio 2013	50045	Belchite	Temporal	Mujeres	24
Junio 2013	50046	Belmonte de Gracián	Temporal	Hombres	2
Junio 2013	50046	Belmonte de Gracián	Temporal	Mujeres	1
Junio 2013	50048	Berrueco	Temporal	Hombres	1
Junio 2013	50051	Biota	Temporal	Hombres	12
Junio 2013	50051	Biota	Temporal	Mujeres	10
Junio 2013	50052	Bisimbre	Temporal	Hombres	7
Junio 2013	50052	Bisimbre	Temporal	Mujeres	2
Junio 2013	50053	Boquiñeni	Temporal	Hombres	22
Junio 2013	50053	Boquiñeni	Temporal	Mujeres	13
Junio 2013	50055	Borja	Temporal	Hombres	199
Junio 2013	50055	Borja	Temporal	Mujeres	272
Junio 2013	50056	Botorrita	Temporal	Hombres	10
Junio 2013	50056	Botorrita	Temporal	Mujeres	3
Junio 2013	50057	Brea de Aragón	Temporal	Hombres	114
Junio 2013	50057	Brea de Aragón	Temporal	Mujeres	72
Junio 2013	50059	Bujaraloz	Temporal	Hombres	24
Junio 2013	50059	Bujaraloz	Temporal	Mujeres	8
Junio 2013	50060	Bulbuente	Temporal	Hombres	5
Junio 2013	50060	Bulbuente	Temporal	Mujeres	6
Junio 2013	50061	Bureta	Temporal	Hombres	6
Junio 2013	50061	Bureta	Temporal	Mujeres	5
Junio 2013	50062	Burgo de Ebro (El)	Temporal	Hombres	237
Junio 2013	50062	Burgo de Ebro (El)	Temporal	Mujeres	97
Junio 2013	50063	Buste (El)	Temporal	Hombres	1
