Municipio código	Municipio nombre	Salario Percepciones	Salario Retribución	Salario medio por percepción	Pensión Percepciones	Pensión Retribución	Pensión media por percepción	Desempleo Perceptores	Desempleo Retribución	Desempleo prestación media anual	Año
44200	Rubielos de la Cérida				16	135266,16	8454,135	0	0		2010
44201	Rubielos de Mora	224	1758172,56	7848,98464285714	220	1007142,72	4577,92145454545	16	25259,82	1578,73875	1999
44201	Rubielos de Mora	230	1864699,07	8107,38726086957	201	976108,6	4856,26169154229	20	61487,81	3074,3905	2000
44201	Rubielos de Mora	223	2122189,94	9516,5468161435	198	1063863,58	5373,04838383838	23	62581,06	2720,91565217391	2001
44201	Rubielos de Mora	244	2338883,48	9585,58803278689	185	1092592,68	5905,90637837838	16	38416,46	2401,02875	2002
44201	Rubielos de Mora	263	2607888,14	9915,92448669202	175	1130760,44	6461,48822857143	15	32527,56	2168,504	2003
44201	Rubielos de Mora	309	2738052,4	8861,01100323625	169	1140352,33	6747,64692307692	20	52091,38	2604,569	2004
44201	Rubielos de Mora	328	2867708,67	8743,01423780488	165	1175509,75	7124,30151515152	13	40063	3081,76923076923	2005
44201	Rubielos de Mora	383	3265958,75	8527,30744125326	163	1245361,92	7640,25717791411	26	81171,11	3121,96576923077	2006
44201	Rubielos de Mora	462	3844055,82	8320,46714285714	177	1455514,69	8223,24683615819	32	96188,36	3005,88625	2007
44201	Rubielos de Mora	401	4361404,56	10876,3205985037	184	1611566,6	8758,51413043478	43	134802,74	3134,94744186047	2008
44201	Rubielos de Mora	346	4449597,53	12860,1084682081	193	1832012,78	9492,29419689119	65	232439,39	3575,99061538462	2009
44201	Rubielos de Mora	380	4312667,13	11349,1240263158	195	1734137,47	8893,01266666667	75	269807,24	3597,42986666667	2010
44203	Salcedillo							0	0		1999
44203	Salcedillo							0	0		2000
44203	Salcedillo							0	0		2001
44203	Salcedillo	0	0								2002
44203	Salcedillo							0	0		2003
44203	Salcedillo							0	0		2004
44203	Salcedillo							0	0		2005
44203	Salcedillo				0	0		0	0		2006
44203	Salcedillo										2007
44203	Salcedillo				0	0					2008
44203	Salcedillo	0	0		0	0		0	0		2009
44203	Salcedillo	0	0		0	0		0	0		2010
44204	Saldón	267	409717,49	1534,52243445693	44	171789,43	3904,30522727273	0	0		1999
44204	Saldón	51	138807,66	2721,71882352941	30	146683,31	4889,44366666667				2000
44204	Saldón	43	108212	2516,55813953488	32	177356,66	5542,395625	0	0		2001
44204	Saldón	36	182220,38	5061,67722222222	25	161589,63	6463,5852				2002
44204	Saldón	46	208722,31	4537,44152173913	21	162754,2	7750,2				2003
44204	Saldón	36	223360,2	6204,45	22	163863,13	7448,32409090909				2004
44204	Saldón	25	177637,22	7105,4888	21	172419,53	8210,45380952381				2005
44204	Saldón	28	176084,99	6288,74964285714	18	164469,8	9137,21111111111				2006
44204	Saldón	23	158396,43	6886,80130434783	22	171399	7790,86363636364				2007
44204	Saldón	16	109141,56	6821,3475	14	153619,2	10972,8				2008
44204	Saldón	9	74191,54	8243,50444444444	13	143792,51	11060,9623076923				2009
44204	Saldón	11	85560,01	7778,18272727273	14	143090,1	10220,7214285714				2010
44205	Samper de Calanda	341	2388153,38	7003,38234604106	337	1969264,74	5843,51554896142	24	106039,23	4418,30125	1999
44205	Samper de Calanda	348	2609784,48	7499,38068965517	335	2028655,31	6055,68749253731	28	96557,1	3448,46785714286	2000
44205	Samper de Calanda	301	2716255,03	9024,103089701	406	2290252,81	5641,01677339901	23	65842	2862,69565217391	2001
44205	Samper de Calanda	301	2915136,53	9684,83897009967	393	2627166,92	6684,9031043257	21	47756,47	2274,11761904762	2002
44205	Samper de Calanda	347	3222246,5	9286,01296829971	388	2733023,13	7043,87404639175	25	68072,77	2722,9108	2003
44205	Samper de Calanda	337	3439977,89	10207,6495252226	381	2769107,22	7267,99795275591	29	68336,77	2356,44034482759	2004
44205	Samper de Calanda	343	3555362,46	10365,4882215743	395	2845082,88	7202,74146835443	28	111005,86	3964,495	2005
44205	Samper de Calanda	341	3819400,23	11200,5871847507	392	2979245,49	7600,11604591837	26	88929,17	3420,35269230769	2006
44205	Samper de Calanda	356	4000734,8	11238,0191011236	379	2899580,99	7650,60947229551	27	86700,16	3211,11703703704	2007
44205	Samper de Calanda	363	4457832,81	12280,5311570248	399	3452875,16	8653,82245614035	39	120913,67	3100,35051282051	2008
44205	Samper de Calanda	307	3978535,24	12959,3981758958	377	3296855,33	8744,97435013263	52	201441,14	3873,86807692308	2009
44205	Samper de Calanda	296	4062063,33	13723,1869256757	386	3714480,48	9623,00642487047	52	210963,22	4056,985	2010
44206	San Agustín	29	195401,73	6737,99068965517	90	392201,87	4357,79855555556				1999
44206	San Agustín	28	205932,07	7354,71678571429	90	390532,83	4339,25366666667				2000
44206	San Agustín	25	222108,14	8884,3256	85	393634,39	4630,99282352941				2001
44206	San Agustín	29	198581,2	6847,6275862069	67	373157,22	5569,51074626866				2002
44206	San Agustín	31	186770,07	6024,84096774194	60	378967,18	6316,11966666667				2003
44206	San Agustín	32	190237,24	5944,91375	52	354697,14	6821,09884615385				2004
44206	San Agustín	32	233250,05	7289,0640625	55	376387,7	6843,41272727273				2005
44206	San Agustín	38	345676,55	9096,75131578947	53	379899,03	7167,90622641509				2006
44206	San Agustín	41	367065,16	8952,8087804878	57	412737,95	7241,01666666667				2007
44206	San Agustín	33	334649,24	10140,8860606061	52	425043,27	8173,90903846154	8	28745,02	3593,1275	2008
44206	San Agustín	33	288378,13	8738,73121212121	49	393947,62	8039,74734693878	13	55677,16	4282,85846153846	2009
44206	San Agustín	28	222493,9	7946,21071428571	43	344827,46	8019,24325581395	10	38438,53	3843,853	2010
44207	San Martín del Río	45	253570,1	5634,89111111111	115	549104,77	4774,82408695652				1999
44207	San Martín del Río	51	274720,79	5386,68215686275	122	575181,68	4714,60393442623				2000
44207	San Martín del Río	60	368066,74	6134,44566666667	117	612853,05	5238,06025641026				2001
44207	San Martín del Río	55	348033,65	6327,88454545455	113	612839,53	5423,35867256637				2002
44207	San Martín del Río	65	414084,86	6370,53630769231	107	633260,21	5918,31971962617				2003
44207	San Martín del Río	52	438868,5	8439,77884615385	108	651478,38	6032,20722222222				2004
44207	San Martín del Río	48	458424,3	9550,50625	106	669601,14	6316,99188679245				2005
44207	San Martín del Río	44	363977,56	8272,21727272727	107	712434,57	6658,26700934579				2006
44207	San Martín del Río	50	393035,48	7860,7096	105	751995,68	7161,86361904762				2007
44207	San Martín del Río	44	393565,47	8944,66977272727	109	881747,22	8089,42403669725	7	22714,67	3244,95285714286	2008
44207	San Martín del Río	37	331621,8	8962,75135135135	109	878346,98	8058,22917431193	10	43258,66	4325,866	2009
44207	San Martín del Río	30	361948,34	12064,9446666667	100	839574,11	8395,7411	7	35293,58	5041,94	2010
44208	Santa Cruz de Nogueras				14	66922,89	4780,20642857143	0	0		1999
44208	Santa Cruz de Nogueras				13	61895,91	4761,22384615385	0	0		2000
44208	Santa Cruz de Nogueras				13	69130,83	5317,75615384615	0	0		2001
44208	Santa Cruz de Nogueras				13	74743,46	5749,49692307692				2002
44208	Santa Cruz de Nogueras	9	115880,59	12875,6211111111	15	83375,27	5558,35133333333	0	0		2003
44208	Santa Cruz de Nogueras	8	89526,33	11190,79125	13	84927,76	6532,90461538462				2004
44208	Santa Cruz de Nogueras	8	89479,44	11184,93	17	106601,91	6270,70058823529	0	0		2005
44208	Santa Cruz de Nogueras	9	96712,09	10745,7877777778	15	106741,3	7116,08666666667				2006
44208	Santa Cruz de Nogueras	7	84133,29	12019,0414285714	17	104176,33	6128,01941176471				2007
44208	Santa Cruz de Nogueras				16	144622,79	9038,924375				2008
44208	Santa Cruz de Nogueras				14	120979,76	8641,41142857143				2009
44208	Santa Cruz de Nogueras				14	130405,26	9314,66142857143				2010
44209	Santa Eulalia	457	3393772,47	7426,19796498906	481	2434781,11	5061,91498960499	39	76334,73	1957,30076923077	1999
44209	Santa Eulalia	492	3620024,82	7357,77402439024	484	2492082,37	5148,93051652893	42	112321,02	2674,31	2000
44209	Santa Eulalia	513	3683021,59	7179,37931773879	475	2825907,63	5949,27922105263	50	101039,66	2020,7932	2001
44209	Santa Eulalia	423	3734145,38	8827,76685579196	488	2924001,45	5991,80625	47	110105,49	2342,67	2002
44209	Santa Eulalia	462	4259803,85	9220,35465367965	476	3065891,97	6440,94951680672	42	98404,17	2342,95642857143	2003
44209	Santa Eulalia	480	4687570,08	9765,771	472	3041994,65	6444,90391949153	48	104001,34	2166,69458333333	2004
44209	Santa Eulalia	485	4949724,22	10205,6169484536	469	3193179,66	6808,48541577825	59	184530,12	3127,62915254237	2005
44209	Santa Eulalia	510	5172061,63	10141,2973137255	468	3428039,88	7324,87153846154	65	198494,96	3053,76861538462	2006
44209	Santa Eulalia	536	5639672,8	10521,7776119403	445	3396817,34	7633,29739325843	63	238110,19	3779,52682539683	2007
44209	Santa Eulalia	525	6029415,63	11484,6012	466	3999674,47	8582,9924248927	72	209459,1	2909,15416666667	2008
44209	Santa Eulalia	481	5665361,91	11778,2991891892	458	4024130,06	8786,31017467249	98	378236,12	3859,55224489796	2009
44209	Santa Eulalia	480	5789149,67	12060,7284791667	437	3965468,43	9074,29846681922	103	323523,32	3141,00310679612	2010
44210	Sarrión	382	3182880,52	8332,14795811518	345	1550322,21	4493,68756521739	48	79559,42	1657,48791666667	1999
44210	Sarrión	406	3401323,51	8377,64411330049	337	1608137,55	4771,92151335312	38	111840	2943,15789473684	2000
44210	Sarrión	408	3619820,65	8872,10943627451	346	1748125,19	5052,38494219653	35	109767,77	3136,222	2001
44210	Sarrión	449	3944405,6	8784,86770601336	303	1718856,68	5672,79432343234	43	106911,09	2486,30441860465	2002
44210	Sarrión	507	4313874,15	8508,6275147929	296	1797900,56	6073,98837837838	51	113549,03	2226,45156862745	2003
44210	Sarrión	543	4739569,41	8728,48878453039	286	1798768,91	6289,40178321678	40	95876,12	2396,903	2004
44210	Sarrión	599	5316874,4	8876,2510851419	298	2042111,37	6852,72271812081	49	123708,26	2524,65836734694	2005
44210	Sarrión	606	5634058,21	9297,12575907591	288	2015763,58	6999,17909722222	57	217034,4	3807,62105263158	2006
44210	Sarrión	634	5883340,79	9279,71733438486	276	2080448,81	7537,85800724638	57	209979,87	3683,85736842105	2007
44210	Sarrión	606	6693803,76	11045,8807920792	303	2419855,32	7986,32118811881	110	275785,39	2507,13990909091	2008
44210	Sarrión	538	6592657,67	12254,0105390335	315	2535127,16	8048,02273015873	88	284493,66	3232,8825	2009
44210	Sarrión	556	6581388,99	11837,030557554	303	2601281,48	8585,08739273927	123	409424,89	3328,65764227642	2010
44211	Segura de los Baños				18	152285,58	8460,31	0	0		1999
44211	Segura de los Baños	7	20583,38	2940,48285714286	19	143695,64	7562,92842105263	0	0		2000
44211	Segura de los Baños				18	149591,27	8310,62611111111	0	0		2001
44211	Segura de los Baños				15	161322,72	10754,848	0	0		2002
44211	Segura de los Baños				15	168060,95	11204,0633333333				2003
44211	Segura de los Baños				17	208842,76	12284,8682352941				2004
44211	Segura de los Baños				14	187846,25	13417,5892857143				2005
44211	Segura de los Baños				14	180676,87	12905,4907142857	0	0		2006
44211	Segura de los Baños				13	143097,63	11007,51				2007
44211	Segura de los Baños	7	83763,77	11966,2528571429	14	148448,1	10603,4357142857				2008
44211	Segura de los Baños	7	104168,8	14881,2571428571	13	160976,29	12382,7915384615	0	0		2009
44211	Segura de los Baños				14	151528,9	10823,4928571429	0	0		2010
44212	Seno	12	59628,49	4969,04083333333	25	151390,06	6055,6024				1999
44212	Seno	15	86229,64	5748,64266666667	21	145852,49	6945,35666666667				2000
44212	Seno	14	88171,99	6297,99928571429	23	174344,5	7580,19565217391				2001
44212	Seno	11	40815,18	3710,47090909091	19	163308,52	8595,18526315789	0	0		2002
44212	Seno	12	39854,9	3321,24166666667	16	152353,19	9522,074375				2003
44212	Seno	17	60736,13	3572,71352941176	16	173189,79	10824,361875				2004
44212	Seno	23	97414,03	4235,39260869565	16	192662,04	12041,3775				2005
44212	Seno	23	180103,68	7830,5947826087	14	174600,46	12471,4614285714				2006
44212	Seno	28	177653,94	6344,78357142857	15	182681,35	12178,7566666667				2007
44212	Seno	20	122444,25	6122,2125	16	209673,96	13104,6225				2008
44212	Seno	14	95028,9	6787,77857142857	16	210129,66	13133,10375				2009
44212	Seno	9	109861,22	12206,8022222222	18	206266,86	11459,27	0	0		2010
44213	Singra	23	128861,76	5602,6852173913	52	237262,22	4562,735				1999
44213	Singra	18	147650,82	8202,82333333333	59	242678,81	4113,20016949153				2000
44213	Singra	19	111158,25	5850,43421052632	57	257006,73	4508,89				2001
44213	Singra	13	121822,46	9370,95846153846	47	261693,34	5567,94340425532				2002
44213	Singra	18	134746,46	7485,91444444444	44	260390,68	5917,97				2003
44213	Singra	25	190052,96	7602,1184	39	249885,88	6407,33025641026				2004
44213	Singra	23	218464,71	9498,46565217391	44	269434,79	6123,51795454545	0	0		2005
44213	Singra	17	198695,14	11687,9494117647	38	279455,68	7354,09684210526	0	0		2006
44213	Singra	23	226219,21	9835,61782608696	34	246965,26	7263,68411764706				2007
44213	Singra	28	257123,65	9182,9875	33	267894,28	8118,00848484848				2008
44213	Singra	15	155096,33	10339,7553333333	37	282390,53	7632,17648648649				2009
44213	Singra	16	163855,85	10240,990625	36	285269,19	7924,14416666667				2010
44215	Terriente	43	216085,08	5025,23441860465	91	384907,88	4229,75692307692				1999
44215	Terriente	37	216406,01	5848,81108108108	92	418355,55	4547,34293478261				2000
44215	Terriente	30	238074,67	7935,82233333333	88	430965,25	4897,33238636364				2001
44215	Terriente	26	230210,18	8854,23769230769	76	418184,29	5502,42486842105				2002
44215	Terriente	25	251321,44	10052,8576	72	427464,42	5937,00583333333				2003
44215	Terriente	38	307921,91	8103,20815789474	74	443337,8	5991,05135135135	0	0		2004
44215	Terriente	39	286795,96	7353,74256410256	72	449805,12	6247,29333333333	7	16599,71	2371,38714285714	2005
44215	Terriente	46	354631,74	7709,38565217391	68	462050,24	6794,85647058824				2006
44215	Terriente	80	445126,13	5564,076625	66	481611,79	7297,14833333333				2007
44215	Terriente	60	459030,97	7650,51616666667	70	553350,28	7905,004				2008
44215	Terriente	57	436203,12	7652,68631578947	63	539818,21	8568,54301587302	11	32736,71	2976,06454545455	2009
44215	Terriente	52	418857,33	8054,94865384615	59	542328,44	9192,00745762712	17	68338,78	4019,92823529412	2010
44216	Teruel	17003	187928889	11052,6900546962	7954	48714752,72	6124,56031179281	1188	2489133,9	2095,23055555556	1999
44216	Teruel	18167	207343993,5	11413,2214179556	7890	51097362,84	6476,21835741445	1156	2560709,55	2215,14666955017	2000
44216	Teruel	18993	223858422,3	11786,3645711578	8019	55138489,53	6875,98073699963	1414	3322853,89	2349,9673903819	2001
44216	Teruel	19836	241251316,1	12162,2966374269	7586	57175457,76	7536,97044028474	1529	3840210,7	2511,58319162852	2002
44216	Teruel	21435	264941404,6	12360,2241474224	7413	60447590,37	8154,26822743828	1481	3718548,3	2510,83612424038	2003
44216	Teruel	22355	283015899,8	12660,0715634086	7624	63800316,5	8368,35211175236	1608	4144176,2	2577,22400497512	2004
44216	Teruel	23357	306516337,9	13123,103904611	7786	69340421,53	8905,78236963781	1685	4591367,22	2724,8470148368	2005
44216	Teruel	24397	336986778,7	13812,6318276837	8050	74559077,91	9261,99725590062	1838	5280619,26	2873,02462459195	2006
44216	Teruel	26347	366076596,6	13894,4318745967	8190	77568334,34	9471,10309401709	1976	5554356,81	2810,90931680162	2007
44216	Teruel	25879	400569852,5	15478,5676610379	8994	93236972,83	10366,5746975762	2632	7384779,46	2805,76727203647	2008
44216	Teruel	23616	402055401,9	17024,7036712398	9347	98453157,32	10533,1290595913	3525	11966553,02	3394,7668141844	2009
44216	Teruel	22398	392808720	17537,669434771	9282	101777331,2	10965,0216763629	3431	12908734,83	3762,38263771495	2010
44217	Toril y Masegoso	17	44163,07	2597,82764705882	16	72672,24	4542,015				1999
44217	Toril y Masegoso	16	41009,21	2563,075625	18	80869,83	4492,76833333333				2000
44217	Toril y Masegoso	11	37415,35	3401,39545454545	17	84812,13	4988,94882352941	0	0		2001
44217	Toril y Masegoso	22	64451,09	2929,595	13	86274,48	6636,49846153846	0	0		2002
44217	Toril y Masegoso	19	74306,08	3910,84631578947	13	89254,39	6865,72230769231	0	0		2003
44217	Toril y Masegoso	10	69681,45	6968,145	14	84372,72	6026,62285714286	0	0		2004
44217	Toril y Masegoso	15	76387,83	5092,522	13	93943,19	7226,39923076923	0	0		2005
44217	Toril y Masegoso	24	91601,29	3816,72041666667	13	93879,19	7221,47615384615				2006
44217	Toril y Masegoso	17	72970,54	4292,38470588235	12	90154,64	7512,88666666667				2007
44217	Toril y Masegoso	18	103943	5774,61111111111	16	158528,2	9908,0125				2008
44217	Toril y Masegoso	14	126759,76	9054,26857142857	10	89729,44	8972,944				2009
44217	Toril y Masegoso	19	114665,29	6035,01526315789	10	90259,2	9025,92				2010
44218	Tormón	13	28100,93	2161,61	23	83670,16	3637,83304347826				1999
44218	Tormón				25	125577,03	5023,0812				2000
44218	Tormón				23	121661,89	5289,64739130435				2001
44218	Tormón				22	129603,27	5891,05772727273				2002
44218	Tormón	8	36934,34	4616,7925	23	140859,51	6124,32652173913				2003
44218	Tormón				23	154237,82	6705,99217391304				2004
44218	Tormón	9	50629,92	5625,54666666667	23	159345,2	6928,05217391304				2005
44218	Tormón				19	139264,06	7329,68736842105				2006
44218	Tormón				20	148921,12	7446,056				2007
44218	Tormón				23	176472,88	7672,73391304348				2008
44218	Tormón				23	188446,66	8193,33304347826	0	0		2009
44218	Tormón	0	0		20	185553,2	9277,66	0	0		2010
44219	Tornos	38	235908,59	6208,12078947368	79	364411,96	4612,80962025316				1999
44219	Tornos	33	212175,01	6429,54575757576	83	386957,39	4662,13722891566				2000
44219	Tornos	35	208368,74	5953,39257142857	81	410257,28	5064,90469135802				2001
44219	Tornos	34	210854,08	6201,59058823529	76	423435,11	5571,51460526316				2002
44219	Tornos	39	269777,98	6917,3841025641	76	437452,32	5755,95157894737				2003
44219	Tornos	38	259466,41	6828,06342105263	76	438325,79	5767,44460526316				2004
44219	Tornos	54	330903,84	6127,84888888889	70	435299,27	6218,561	7	19585,51	2797,93	2005
44219	Tornos	53	288652,74	5446,27811320755	74	499974,27	6756,40905405405				2006
44219	Tornos	51	367335,46	7202,65607843137	80	543663,66	6795,79575				2007
44219	Tornos	39	312629,5	8016,14102564103	81	661494,18	8166,59481481481				2008
