Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Área gastos, total	Área gastos, deuda pública	Área gastos, servicios públicos básicos	Área gastos, actuaciones protección y promoción social	Área gastos, producción bienes públicos carácter preferente	Área gastos, actuaciones carácter económico	Área gastos, actuaciones carácter general
2013	50052	Bisimbre	Presupuestos	Consolidada	217300	8217	0	0	124088	0	84996
2013	50053	Boquiñeni	Presupuestos	Consolidada	620759	35000	148945	10992	121841	7500	296481
2013	50054	Bordalba	Presupuestos	Consolidada	45700	300	12000	0	9500	0	23900
2013	50055	Borja	Presupuestos	Consolidada	4383681	329491	751100	589381	1328343	85924	1299441
2013	50056	Botorrita	Presupuestos	Consolidada	489290	36371	68313	0	68212	156092	160302
2013	50057	Brea de Aragón	Presupuestos	Consolidada	1513900	170000	653000	90500	411700	0	188700
2013	50058	Bubierca	Presupuestos	Consolidada	65900	400	26000	0	10000	0	29500
2013	50059	Bujaraloz	Presupuestos	Consolidada	1007203	53619	493593	41800	171510	28100	218581
2013	50060	Bulbuente	Presupuestos	Consolidada	323187	0	0	16066	97000	0	210120
2013	50061	Bureta	Presupuestos	Consolidada	519820	21074	277546	0	93000	9000	119200
2013	50062	Burgo de Ebro (El)	Presupuestos	Consolidada	2828462	56410	919298	348822	938450	156000	409482
2013	50063	Buste (El)	Presupuestos	Consolidada	87464	6400	19439	500	2000	0	59125
2013	50064	Cabañas de Ebro	Presupuestos	Consolidada	487350	45873	0	37944	299110	0	104424
2013	50065	Cabolafuente	Presupuestos	Consolidada	117000	0	44000	3500	6000	0	63500
2013	50066	Cadrete	Presupuestos	Consolidada	4060465	207000	1560042	35500	1167858	82000	1008064
2013	50067	Calatayud	Presupuestos	Consolidada	17739897	1411631	6786991	2759637	2615015	1398907	2767716
2013	50068	Calatorao	Presupuestos	Consolidada	2162032	68817	496238	101615	739280	78000	678082
2013	50069	Calcena	Presupuestos	Consolidada	171661	0	78201	15000	7000	45000	26460
2013	50070	Calmarza	Presupuestos	Consolidada	72500	500	27500	0	10000	0	34500
2013	50071	Campillo de Aragón	Presupuestos	Consolidada	419900	2000	114000	0	228500	0	75400
2013	50072	Carenas	Presupuestos	Consolidada	334950	0	33850	5500	7350	123060	165190
2013	50073	Cariñena	Presupuestos	Consolidada	2837317	179400	775091	138447	922607	48000	773772
2013	50074	Caspe	Presupuestos	Consolidada	7371039	667953	1695208	529730	2683911	196094	1598142
2013	50075	Castejón de Alarba	Presupuestos	Consolidada	188800	2500	120000	2500	0	0	63800
2013	50076	Castejón de las Armas	Presupuestos	Consolidada	174500	5650	40000	11250	900	60000	56700
2013	50077	Castejón de Valdejasa	Presupuestos	Consolidada	397439	15060	84762	28558	76902	15581	176576
2013	50078	Castiliscar	Presupuestos	Consolidada	256260	47500	67000	0	10000	0	131760
2013	50079	Cervera de la Cañada	Presupuestos	Consolidada	261425	7800	126287	18811	25138	3000	80390
2013	50080	Cerveruela	Presupuestos	Consolidada	226000	0	25000	6000	3000	137000	55000
2013	50081	Cetina	Presupuestos	Consolidada	688300	3000	181400	5300	274800	51000	172800
2013	50082	Cimballa	Presupuestos	Consolidada	255900	5800	111380	0	96820	0	41900
2013	50083	Cinco Olivas	Presupuestos	Consolidada	121871	200	52852	13478	34602	1510	19230
2013	50084	Clarés de Ribota	Presupuestos	Sin información							
2013	50085	Codo	Presupuestos	Consolidada	270000	570	122066	11410	18500	0	117454
2013	50086	Codos	Presupuestos	Consolidada	391520	6200	162450	18500	0	0	204370
2013	50087	Contamina	Presupuestos	Consolidada	168377	10	121767	0	3000	0	43600
2013	50088	Cosuenda	Presupuestos	Consolidada	925809	87400	461009	4200	171000	7000	195200
2013	50089	Cuarte de Huerva	Presupuestos	Consolidada	9702855	71838	4034147	978889	2972116	138000	1507864
2013	50090	Cubel	Presupuestos	Consolidada	282700	100	151800	9300	0	0	121500
2013	50091	Cuerlas (Las)	Presupuestos	Consolidada	184400	16500	65000	3200	0	0	99700
2013	50092	Chiprana	Presupuestos	Consolidada	617425	1650	252237	65947	141699	12172	143720
2013	50093	Chodes	Presupuestos	Consolidada	216200	1400	60600	0	103000	0	51200
2013	50094	Daroca	Presupuestos	Consolidada	3967926	226995	714121	728808	786634	110702	1400666
2013	50095	Ejea de los Caballeros	Presupuestos	Consolidada	17199996	958728	5426171	1688475	3661668	874940	4590016
2013	50096	Embid de Ariza	Presupuestos	Consolidada	118951	1700	62000	1500	25939	0	27812
2013	50098	Encinacorba	Presupuestos	Sin información							
2013	50099	Épila	Presupuestos	Consolidada	3122701	288004	602218	172616	948718	132619	978527
2013	50100	Erla	Presupuestos	Consolidada	505342	0	96215	61025	94302	108500	145300
2013	50101	Escatrón	Presupuestos	Consolidada	2970500	51000	1115800	190600	682000	146000	785100
2013	50102	Fabara	Presupuestos	Consolidada	1533140	83940	255500	221000	297600	259600	415500
2013	50104	Farlete	Presupuestos	Consolidada	301600	0	70689	30842	46735	0	153334
2013	50105	Fayón	Presupuestos	Consolidada	992055	10350	334300	35400	109155	279800	223050
2013	50106	Fayos (Los)	Presupuestos	Consolidada	346490	96272	63650	0	12000	174568	0
2013	50107	Figueruelas	Presupuestos	Consolidada	3153723	2000	981525	445683	741536	6000	976979
2013	50108	Fombuena	Presupuestos	Consolidada	102200	0	58700	3000	0	0	40500
2013	50109	Frago (El)	Presupuestos	Consolidada	335742	0	5000	0	4750	205071	120921
2013	50110	Frasno (El)	Presupuestos	Consolidada	544327	16000	112226	0	58000	211010	147091
2013	50111	Fréscano	Presupuestos	Consolidada	333923	3660	136927	3389	92282	0	97665
2013	50113	Fuendejalón	Presupuestos	Consolidada	947500	32550	100000	55000	168000	8000	583950
2013	50114	Fuendetodos	Presupuestos	Consolidada	848000	93000	209000	0	170000	175000	201000
2013	50115	Fuentes de Ebro	Presupuestos	Consolidada	3864920	0	1260612	506258	433180	20100	1644770
2013	50116	Fuentes de Jiloca	Presupuestos	Consolidada	340900	81350	106500	12500	12500	0	128050
2013	50117	Gallocanta	Presupuestos	Consolidada	279700	4250	120100	13100	10150	0	132100
2013	50118	Gallur	Presupuestos	Consolidada	1751682	117943	320269	102151	411999	250657	548663
2013	50119	Gelsa	Presupuestos	Consolidada	1454569	42221	564102	124751	332688	29232	361575
2013	50120	Godojos	Presupuestos	Consolidada	111622	13850	0	1686	0	45000	51086
2013	50121	Gotor	Presupuestos	Consolidada	437500	16500	235000	29000	55100	0	101900
2013	50122	Grisel	Presupuestos	Consolidada	375681	300	176098	0	85483	5000	108800
2013	50123	Grisén	Presupuestos	Consolidada	549182	0	185000	65000	160000	0	139182
2013	50124	Herrera de los Navarros	Presupuestos	Consolidada	688504	106900	276390	26300	29679	24000	225235
2013	50125	Ibdes	Presupuestos	Consolidada	567600	17100	385700	25000	32000	0	107800
2013	50126	Illueca	Presupuestos	Consolidada	2052778	396047	584258	129000	268750	153840	520882
2013	50128	Isuerre	Presupuestos	Consolidada	246711	16000	60001	0	127707	8001	35002
2013	50129	Jaraba	Presupuestos	Consolidada	472300	65500	86000	0	101000	24500	195300
2013	50130	Jarque de Moncayo	Presupuestos	Consolidada	457075	16100	105325	30300	15000	0	290350
2013	50131	Jaulín	Presupuestos	Consolidada	291523	16490	54554	0	33006	48860	138613
2013	50132	Joyosa (La)	Presupuestos	Consolidada	885862	0	236671	128615	288634	15000	216941
2013	50133	Lagata	Presupuestos	Consolidada	99801	1800	0	7000	12000	0	79001
2013	50134	Langa del Castillo	Presupuestos	Consolidada	277854	1000	88570	7000	129177	0	52107
2013	50135	Layana	Presupuestos	Consolidada	110600	14500	21000	0	7000	0	68100
2013	50136	Lécera	Presupuestos	Consolidada	566147	11500	143400	25000	75047	44700	266500
2013	50137	Leciñena	Presupuestos	Consolidada	1019389	0	379387	62150	298610	29000	250242
2013	50138	Lechón	Presupuestos	Consolidada	246000	0	14000	4500	0	163000	64500
2013	50139	Letux	Presupuestos	Consolidada	500000	0	89500	40500	160000	0	210000
2013	50140	Litago	Presupuestos	Consolidada	396427	23350	165340	1000	73425	74092	59221
2013	50141	Lituénigo	Presupuestos	Consolidada	315670	0	227130	9000	0	0	79540
2013	50142	Lobera de Onsella	Presupuestos	Consolidada	217313	1016	8501	0	165389	9002	33405
2013	50143	Longares	Presupuestos	Consolidada	903500	63900	347100	65500	234700	3500	188800
2013	50144	Longás	Presupuestos	Consolidada	155108	250	0	0	114488	20200	20170
2013	50146	Lucena de Jalón	Presupuestos	Consolidada	333771	21500	0	0	48000	60527	203744
2013	50147	Luceni	Presupuestos	Consolidada	637072	43984	146100	98700	77400	9500	261388
2013	50148	Luesia	Presupuestos	Consolidada	492500	47500	110000	2000	1500	0	331500
2013	50149	Luesma	Presupuestos	Consolidada	93400	1600	7500	50	0	48350	35900
2013	50150	Lumpiaque	Presupuestos	Consolidada	720190	0	0	65575	420310	30400	203905
2013	50151	Luna	Presupuestos	Consolidada	1282650	12470	333020	203900	427550	38510	267200
2013	50152	Maella	Presupuestos	Consolidada	2178000	125635	829450	122500	545375	179500	375540
2013	50153	Magallón	Presupuestos	Consolidada	1313238	92800	253626	0	631831	0	334981
2013	50154	Mainar	Presupuestos	Consolidada	261400	23600	84000	4000	7000	0	142800
2013	50155	Malanquilla	Presupuestos	Sin información							
2013	50156	Maleján	Presupuestos	Consolidada	357393	10350	0	0	243249	0	103794
2013	50157	Malón	Presupuestos	Clasificación Económica de la Administración General							
2013	50159	Maluenda	Presupuestos	Consolidada	1062000	42500	0	0	852300	0	167200
2013	50160	Mallén	Presupuestos	Consolidada	2125090	56546	540901	67508	498801	17000	944334
2013	50161	Manchones	Presupuestos	Consolidada	214142	3560	134790	200	7500	0	68092
2013	50162	Mara	Presupuestos	Consolidada	260640	14670	0	1570	118200	6000	120200
2013	50163	María de Huerva	Presupuestos	Consolidada	5248000	130000	871500	52900	2848550	75000	1270050
2013	50164	Mediana de Aragón	Presupuestos	Consolidada	496836	26350	63500	25902	43700	162970	174414
2013	50165	Mequinenza	Presupuestos	Consolidada	2833833	30300	1225952	41800	905634	218107	412039
2013	50166	Mesones de Isuela	Presupuestos	Consolidada	397200	8000	275200	0	32000	0	82000
2013	50167	Mezalocha	Presupuestos	Consolidada	387500	13000	110000	0	30000	6000	228500
2013	50168	Mianos	Presupuestos	Consolidada	85032	0	38931	0	500	22441	23160
2013	50169	Miedes de Aragón	Presupuestos	Consolidada	502212	25400	117600	47062	81038	96300	134812
2013	50170	Monegrillo	Presupuestos	Consolidada	611495	3500	131665	0	122330	50000	304000
2013	50171	Moneva	Presupuestos	Consolidada	103200	0	0	12000	11200	0	80000
2013	50172	Monreal de Ariza	Presupuestos	Consolidada	335500	9800	40000	0	22000	0	263700
2013	50173	Monterde	Presupuestos	Consolidada	525888	14650	231898	0	146500	0	132840
2013	50174	Montón	Presupuestos	Consolidada	173192	4599	86000	4137	0	6500	71956
2013	50175	Morata de Jalón	Presupuestos	Consolidada	1166757	47917	447554	16300	362550	8764	283673
2013	50176	Morata de Jiloca	Presupuestos	Consolidada	549200	41500	302700	21200	14300	0	169500
2013	50177	Morés	Presupuestos	Consolidada	468660	61000	35910	0	55300	0	316450
2013	50178	Moros	Presupuestos	Consolidada	301108	26000	60500	12400	40000	8146	154062
2013	50179	Moyuela	Presupuestos	Consolidada	349895	0	0	18752	114275	17000	199868
2013	50180	Mozota	Presupuestos	Consolidada	231500	28000	101000	0	59000	0	43500
2013	50181	Muel	Presupuestos	Consolidada	2182000	12000	216958	0	664500	207000	1081542
2013	50182	Muela (La)	Presupuestos	Consolidada	5742394	446542	2121998	618154	872500	174000	1509200
2013	50183	Munébrega	Presupuestos	Consolidada	600000	16000	0	30000	451700	0	102300
2013	50184	Murero	Presupuestos	Consolidada	188027	9074	58500	9000	4000	6000	101453
2013	50185	Murillo de Gállego	Presupuestos	Consolidada	234006	5000	0	27000	0	72896	129110
2013	50186	Navardún	Presupuestos	Consolidada	245445	26000	27001	0	144141	19000	29303
2013	50187	Nigüella	Presupuestos	Consolidada	164000	0	120700	0	6000	0	37300
2013	50188	Nombrevilla	Presupuestos	Consolidada	274500	0	22500	10000	0	154000	88000
2013	50189	Nonaspe	Presupuestos	Consolidada	1192100	132950	278900	152100	205200	144800	278150
2013	50190	Novallas	Presupuestos	Consolidada	1573948	32108	559056	116167	513349	165000	188267
2013	50191	Novillas	Presupuestos	Consolidada	440886	0	114052	78766	107754	11879	128436
2013	50192	Nuévalos	Presupuestos	Consolidada	557750	30800	277800	0	57248	0	191902
2013	50193	Nuez de Ebro	Presupuestos	Consolidada	635050	0	223805	0	73376	10400	327469
2013	50194	Olvés	Presupuestos	Consolidada	325000	6600	0	0	287100	0	31300
2013	50195	Orcajo	Presupuestos	Sin información							
2013	50196	Orera	Presupuestos	Consolidada	295910	5800	29500	12285	168781	39000	40544
2013	50197	Orés	Presupuestos	Consolidada	589400	1534	193566	162500	128800	0	103000
2013	50198	Oseja	Presupuestos	Consolidada	89198	0	53788	2000	0	0	33409
2013	50199	Osera de Ebro	Presupuestos	Consolidada	1046590	29650	681230	100	20000	19000	296610
2013	50200	Paniza	Presupuestos	Consolidada	592390	34701	201332	1000	72503	17000	265854
2013	50201	Paracuellos de Jiloca	Presupuestos	Consolidada	372309	0	23987	25200	153712	0	169410
2013	50202	Paracuellos de la Ribera	Presupuestos	Consolidada	164441	11000	75799	16600	2500	0	58542
2013	50203	Pastriz	Presupuestos	Consolidada	968764	13500	208819	10000	107000	0	629446
2013	50204	Pedrola	Presupuestos	Consolidada	3439273	102	1002151	198387	1418877	109376	710381
2013	50205	Pedrosas (Las)	Presupuestos	Consolidada	200571	2600	49510	0	63961	0	84500
2013	50206	Perdiguera	Presupuestos	Consolidada	704200	0	162500	1000	157000	51500	332200
2013	50207	Piedratajada	Presupuestos	Consolidada	218695	1500	48000	0	86000	0	83195
2013	50208	Pina de Ebro	Presupuestos	Consolidada	2389350	106635	501700	347072	501962	131863	800118
2013	50209	Pinseque	Presupuestos	Consolidada	2978900	112600	1008800	263800	795200	215100	583400
2013	50210	Pintanos (Los)	Presupuestos	Consolidada	175000	100	1200	0	91200	33000	49500
2013	50211	Plasencia de Jalón	Presupuestos	Consolidada	602707	0	65216	0	143515	220346	173630
2013	50212	Pleitas	Presupuestos	Sin información							
2013	50213	Plenas	Presupuestos	Consolidada	114339	40000	0	10600	0	7900	55839
2013	50214	Pomer	Presupuestos	Sin información							
2013	50215	Pozuel de Ariza	Presupuestos	Consolidada	32200	250	8500	0	3000	0	20450
2013	50216	Pozuelo de Aragón	Presupuestos	Consolidada	319045	31768	41500	0	159500	0	86277
2013	50217	Pradilla de Ebro	Presupuestos	Consolidada	564161	22200	0	34601	414360	0	93001
2013	50218	Puebla de Albortón	Presupuestos	Consolidada	200000	0	111200	12000	9000	5000	62800
2013	50219	Puebla de Alfindén (La)	Presupuestos	Consolidada	4992317	152339	1214006	73000	1589408	189400	1774164
2013	50220	Puendeluna	Presupuestos	Consolidada	130844	400	22400	0	60743	0	47300
2013	50221	Purujosa	Presupuestos	Consolidada	215100	500	83500	7000	8000	68000	48100
2013	50222	Quinto	Presupuestos	Consolidada	1683960	28900	607350	28400	544510	84300	390500
2013	50223	Remolinos	Presupuestos	Consolidada	1147067	40504	665712	0	160300	0	280551
2013	50224	Retascón	Presupuestos	Consolidada	369000	0	25000	8000	0	228000	108000
2013	50225	Ricla	Presupuestos	Consolidada	1576050	114814	255934	19001	846750	5600	333951
2013	50227	Romanos	Presupuestos	Consolidada	378000	10000	26000	6000	15000	200000	121000
2013	50228	Rueda de Jalón	Presupuestos	Consolidada	715005	47962	0	0	30000	163000	474043
2013	50229	Ruesca	Presupuestos	Consolidada	112897	200	33900	9680	10300	3000	55817
2013	50230	Sádaba	Presupuestos	Consolidada	1689825	158600	186575	212000	325600	95000	712050
2013	50231	Salillas de Jalón	Presupuestos	Consolidada	406010	41804	119000	0	37000	0	208206
2013	50232	Salvatierra de Esca	Presupuestos	Consolidada	308800	6900	0	0	121500	5500	174900
2013	50233	Samper del Salz	Presupuestos	Consolidada	107860	6860	0	9000	20001	0	71999
2013	50234	San Martín de la Virgen de Moncayo	Presupuestos	Consolidada	425970	14900	224400	23800	10500	2500	149870
2013	50235	San Mateo de Gállego	Presupuestos	Consolidada	2951261	211573	895753	487646	362739	133700	859851
2013	50236	Santa Cruz de Grío	Presupuestos	Consolidada	214538	5301	123937	0	10000	0	75300
2013	50237	Santa Cruz de Moncayo	Presupuestos	Consolidada	172476	6600	101976	0	11100	0	52800
2013	50238	Santa Eulalia de Gállego	Presupuestos	Consolidada	224620	6540	0	8000	0	80000	130080
2013	50239	Santed	Presupuestos	Consolidada	126000	50	65000	3000	3800	0	54150
2013	50240	Sástago	Presupuestos	Consolidada	1483155	64922	525021	16584	480994	500	395134
2013	50241	Saviñán	Presupuestos	Consolidada	387089	33971	21065	47789	12502	4	271758
2013	50242	Sediles	Presupuestos	Consolidada	187575	325	127675	5000	2750	15180	36645
2013	50243	Sestrica	Presupuestos	Consolidada	455454	20000	78962	30530	51180	20300	254482
2013	50244	Sierra de Luna	Presupuestos	Consolidada	370500	12000	43000	0	161500	2000	152000
2013	50245	Sigüés	Presupuestos	Consolidada	335600	0	120941	33670	9480	40839	130670
2013	50246	Sisamón	Presupuestos	Consolidada	127600	0	65200	3500	1000	0	57900
2013	50247	Sobradiel	Presupuestos	Consolidada	1120700	6107	191875	99511	229700	22500	571007
2013	50248	Sos del Rey Católico	Presupuestos	Consolidada	971543	140704	20000	97500	257100	75000	381239
2013	50249	Tabuenca	Presupuestos	Consolidada	369906	20000	142300	0	106500	0	101106
2013	50250	Talamantes	Presupuestos	Consolidada	341603	1500	255000	0	20500	10000	54603
2013	50251	Tarazona	Presupuestos	Consolidada	19517927	1595118	5398785	3967895	4303969	1554930	2697229
2013	50252	Tauste	Presupuestos	Consolidada	7876978	953820	2709896	352517	1847164	102642	1910940
2013	50253	Terrer	Presupuestos	Consolidada	497179	14050	4000	28500	24000	269870	156759
2013	50254	Tierga	Presupuestos	Consolidada	218150	1500	116690	21000	16500	0	62460
2013	50255	Tobed	Presupuestos	Consolidada	603450	0	231700	30500	60000	42000	239250
2013	50256	Torralba de los Frailes	Presupuestos	Consolidada	77900	1500	30000	0	14000	0	32400
2013	50257	Torralba de Ribota	Presupuestos	Consolidada	187592	15500	76625	9200	35602	3000	47665
2013	50258	Torralbilla	Presupuestos	Consolidada	254771	500	145048	6000	69256	0	33967
2013	50259	Torrehermosa	Presupuestos	Consolidada	176350	0	90300	0	17600	5900	62550
2013	50260	Torrelapaja	Presupuestos	Consolidada	132793	100	45840	2034	33738	25340	25741
2013	50261	Torrellas	Presupuestos	Consolidada	352960	0	0	0	0	5500	347460
2013	50262	Torres de Berrellén	Presupuestos	Consolidada	1154297	0	200417	224663	488410	21077	219730
2013	50263	Torrijo de la Cañada	Presupuestos	Consolidada	378956	33923	118100	24700	71131	36000	95102
2013	50264	Tosos	Presupuestos	Consolidada	240244	13215	81709	0	53000	0	92320
2013	50265	Trasmoz	Presupuestos	Consolidada	282200	6000	62200	0	0	112300	101700
2013	50266	Trasobares	Presupuestos	Consolidada	122450	100	58000	5000	15000	0	44350
2013	50267	Uncastillo	Presupuestos	Consolidada	1168409	16505	265519	5831	275174	345740	259640
2013	50268	Undués de Lerda	Presupuestos	Consolidada	176897	230	0	8452	83944	23874	60398
2013	50269	Urrea de Jalón	Presupuestos	Consolidada	393954	14010	29000	0	0	75987	274957
2013	50270	Urriés	Presupuestos	Consolidada	145182	300	0	5620	88616	19000	31646
