Año	Residencia CCAA nombre	Nacionalidad área código	Nacionalidad área nombre	Nacionalidad país código	Nacionalidad país nombre	Edad (grandes grupos)	Sexo	Extranjeros
2007	Aragón	07	Asia	424	Nepal	16 a 64	Hombres	3
2007	Aragón	07	Asia	424	Nepal	16 a 64	Mujeres	1
2007	Aragón	07	Asia	426	Pakistán	0 a 15	Hombres	59
2007	Aragón	07	Asia	426	Pakistán	0 a 15	Mujeres	40
2007	Aragón	07	Asia	426	Pakistán	16 a 64	Hombres	623
2007	Aragón	07	Asia	426	Pakistán	16 a 64	Mujeres	69
2007	Aragón	07	Asia	426	Pakistán	65 y más	Hombres	4
2007	Aragón	07	Asia	426	Pakistán	65 y más	Mujeres	1
2007	Aragón	07	Asia	430	República de Corea	0 a 15	Hombres	1
2007	Aragón	07	Asia	430	República de Corea	16 a 64	Hombres	8
2007	Aragón	07	Asia	430	República de Corea	16 a 64	Mujeres	4
2007	Aragón	07	Asia	433	Siria	0 a 15	Hombres	2
2007	Aragón	07	Asia	433	Siria	0 a 15	Mujeres	2
2007	Aragón	07	Asia	433	Siria	16 a 64	Hombres	20
2007	Aragón	07	Asia	433	Siria	16 a 64	Mujeres	6
2007	Aragón	07	Asia	433	Siria	65 y más	Hombres	1
2007	Aragón	07	Asia	434	Sri-Lanka	16 a 64	Hombres	2
2007	Aragón	07	Asia	435	Tailandia	16 a 64	Mujeres	12
2007	Aragón	07	Asia	437	Vietnam	16 a 64	Hombres	2
2007	Aragón	07	Asia	437	Vietnam	16 a 64	Mujeres	2
2007	Aragón	07	Asia	442	Azerbaiyan	16 a 64	Hombres	3
2007	Aragón	07	Asia	443	Kazajstan	0 a 15	Mujeres	2
2007	Aragón	07	Asia	443	Kazajstan	16 a 64	Hombres	3
2007	Aragón	07	Asia	443	Kazajstan	16 a 64	Mujeres	9
2007	Aragón	07	Asia	444	Kirgvistan	0 a 15	Mujeres	1
2007	Aragón	07	Asia	444	Kirgvistan	16 a 64	Mujeres	6
2007	Aragón	07	Asia	447	Uzbekistán	0 a 15	Hombres	1
2007	Aragón	07	Asia	447	Uzbekistán	0 a 15	Mujeres	1
2007	Aragón	07	Asia	447	Uzbekistán	16 a 64	Hombres	4
2007	Aragón	07	Asia	447	Uzbekistán	16 a 64	Mujeres	6
2007	Aragón	07	Asia	447	Uzbekistán	65 y más	Mujeres	1
2007	Aragón	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	Hombres	9
2007	Aragón	07	Asia	499	Países sin relaciones diplomáticas	16 a 64	Mujeres	5
2007	Aragón	07	Asia	499	Países sin relaciones diplomáticas	65 y más	Hombres	1
2007	Aragón	08	Oceanía	501	Australia	0 a 15	Mujeres	1
2007	Aragón	08	Oceanía	501	Australia	16 a 64	Hombres	5
2007	Aragón	08	Oceanía	501	Australia	16 a 64	Mujeres	8
2007	Aragón	08	Oceanía	501	Australia	65 y más	Mujeres	1
2007	Aragón	08	Oceanía	504	Nueva Zelanda	16 a 64	Hombres	1
2007	Aragón	08	Oceanía	504	Nueva Zelanda	16 a 64	Mujeres	4
2007	Aragón	08	Oceanía	511	Micronesia	16 a 64	Hombres	2
2007	Aragón	08	Oceanía	511	Micronesia	16 a 64	Mujeres	1
2007	Aragón	08	Oceanía	512	Tuvalu	0 a 15	Hombres	2
2007	Aragón	08	Oceanía	512	Tuvalu	16 a 64	Mujeres	2
2007	Aragón	08	Oceanía	512	Tuvalu	65 y más	Hombres	1
2007	Aragón	08	Oceanía	515	Nauru	16 a 64	Hombres	2
2007	Aragón	08	Oceanía	515	Nauru	16 a 64	Mujeres	2
2007	Aragón	08	Oceanía	516	Palaos	16 a 64	Hombres	5
2007	Aragón	08	Oceanía	516	Palaos	16 a 64	Mujeres	2
2007	Aragón	09	Apátridas y no consta	555	Apátridas	0 a 15	Hombres	4
2007	Aragón	09	Apátridas y no consta	555	Apátridas	0 a 15	Mujeres	2
2007	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	Hombres	16
2007	Aragón	09	Apátridas y no consta	555	Apátridas	16 a 64	Mujeres	6
2008	Aragón	01	UE-27	102	Austria	0 a 15	Hombres	2
2008	Aragón	01	UE-27	102	Austria	0 a 15	Mujeres	4
2008	Aragón	01	UE-27	102	Austria	16 a 64	Hombres	24
2008	Aragón	01	UE-27	102	Austria	16 a 64	Mujeres	14
2008	Aragón	01	UE-27	102	Austria	65 y más	Hombres	4
2008	Aragón	01	UE-27	102	Austria	65 y más	Mujeres	3
2008	Aragón	01	UE-27	103	Bélgica	0 a 15	Hombres	19
2008	Aragón	01	UE-27	103	Bélgica	0 a 15	Mujeres	19
2008	Aragón	01	UE-27	103	Bélgica	16 a 64	Hombres	91
2008	Aragón	01	UE-27	103	Bélgica	16 a 64	Mujeres	76
2008	Aragón	01	UE-27	103	Bélgica	65 y más	Hombres	7
2008	Aragón	01	UE-27	103	Bélgica	65 y más	Mujeres	8
2008	Aragón	01	UE-27	104	Bulgaria	0 a 15	Hombres	533
2008	Aragón	01	UE-27	104	Bulgaria	0 a 15	Mujeres	437
2008	Aragón	01	UE-27	104	Bulgaria	16 a 64	Hombres	2421
2008	Aragón	01	UE-27	104	Bulgaria	16 a 64	Mujeres	1908
2008	Aragón	01	UE-27	104	Bulgaria	65 y más	Hombres	22
2008	Aragón	01	UE-27	104	Bulgaria	65 y más	Mujeres	29
2008	Aragón	01	UE-27	106	Chipre	0 a 15	Mujeres	1
2008	Aragón	01	UE-27	106	Chipre	16 a 64	Mujeres	1
2008	Aragón	01	UE-27	107	Dinamarca	0 a 15	Hombres	2
2008	Aragón	01	UE-27	107	Dinamarca	0 a 15	Mujeres	3
2008	Aragón	01	UE-27	107	Dinamarca	16 a 64	Hombres	27
2008	Aragón	01	UE-27	107	Dinamarca	16 a 64	Mujeres	9
2008	Aragón	01	UE-27	107	Dinamarca	65 y más	Hombres	1
2008	Aragón	01	UE-27	109	Finlandia	0 a 15	Hombres	2
2008	Aragón	01	UE-27	109	Finlandia	0 a 15	Mujeres	1
2008	Aragón	01	UE-27	109	Finlandia	16 a 64	Hombres	5
2008	Aragón	01	UE-27	109	Finlandia	16 a 64	Mujeres	23
2008	Aragón	01	UE-27	110	Francia	0 a 15	Hombres	71
2008	Aragón	01	UE-27	110	Francia	0 a 15	Mujeres	85
2008	Aragón	01	UE-27	110	Francia	16 a 64	Hombres	645
2008	Aragón	01	UE-27	110	Francia	16 a 64	Mujeres	712
2008	Aragón	01	UE-27	110	Francia	65 y más	Hombres	98
2008	Aragón	01	UE-27	110	Francia	65 y más	Mujeres	104
2008	Aragón	01	UE-27	111	Grecia	0 a 15	Hombres	7
2008	Aragón	01	UE-27	111	Grecia	0 a 15	Mujeres	2
2008	Aragón	01	UE-27	111	Grecia	16 a 64	Hombres	25
2008	Aragón	01	UE-27	111	Grecia	16 a 64	Mujeres	15
2008	Aragón	01	UE-27	112	Hungría	0 a 15	Hombres	13
2008	Aragón	01	UE-27	112	Hungría	0 a 15	Mujeres	10
2008	Aragón	01	UE-27	112	Hungría	16 a 64	Hombres	50
2008	Aragón	01	UE-27	112	Hungría	16 a 64	Mujeres	50
2008	Aragón	01	UE-27	113	Irlanda	0 a 15	Mujeres	3
2008	Aragón	01	UE-27	113	Irlanda	16 a 64	Hombres	39
2008	Aragón	01	UE-27	113	Irlanda	16 a 64	Mujeres	29
2008	Aragón	01	UE-27	113	Irlanda	65 y más	Hombres	2
2008	Aragón	01	UE-27	113	Irlanda	65 y más	Mujeres	1
2008	Aragón	01	UE-27	115	Italia	0 a 15	Hombres	117
2008	Aragón	01	UE-27	115	Italia	0 a 15	Mujeres	118
2008	Aragón	01	UE-27	115	Italia	16 a 64	Hombres	865
2008	Aragón	01	UE-27	115	Italia	16 a 64	Mujeres	431
2008	Aragón	01	UE-27	115	Italia	65 y más	Hombres	50
2008	Aragón	01	UE-27	115	Italia	65 y más	Mujeres	44
2008	Aragón	01	UE-27	118	Malta	16 a 64	Hombres	1
2008	Aragón	01	UE-27	121	Países Bajos	0 a 15	Hombres	27
2008	Aragón	01	UE-27	121	Países Bajos	0 a 15	Mujeres	31
2008	Aragón	01	UE-27	121	Países Bajos	16 a 64	Hombres	185
2008	Aragón	01	UE-27	121	Países Bajos	16 a 64	Mujeres	133
2008	Aragón	01	UE-27	121	Países Bajos	65 y más	Hombres	10
2008	Aragón	01	UE-27	121	Países Bajos	65 y más	Mujeres	6
2008	Aragón	01	UE-27	122	Polonia	0 a 15	Hombres	249
2008	Aragón	01	UE-27	122	Polonia	0 a 15	Mujeres	257
2008	Aragón	01	UE-27	122	Polonia	16 a 64	Hombres	2118
2008	Aragón	01	UE-27	122	Polonia	16 a 64	Mujeres	1241
2008	Aragón	01	UE-27	122	Polonia	65 y más	Hombres	4
2008	Aragón	01	UE-27	122	Polonia	65 y más	Mujeres	4
2008	Aragón	01	UE-27	123	Portugal	0 a 15	Hombres	332
2008	Aragón	01	UE-27	123	Portugal	0 a 15	Mujeres	328
2008	Aragón	01	UE-27	123	Portugal	16 a 64	Hombres	2937
2008	Aragón	01	UE-27	123	Portugal	16 a 64	Mujeres	1035
2008	Aragón	01	UE-27	123	Portugal	65 y más	Hombres	23
2008	Aragón	01	UE-27	123	Portugal	65 y más	Mujeres	23
2008	Aragón	01	UE-27	125	Reino Unido	0 a 15	Hombres	54
2008	Aragón	01	UE-27	125	Reino Unido	0 a 15	Mujeres	40
2008	Aragón	01	UE-27	125	Reino Unido	16 a 64	Hombres	326
2008	Aragón	01	UE-27	125	Reino Unido	16 a 64	Mujeres	270
2008	Aragón	01	UE-27	125	Reino Unido	65 y más	Hombres	23
2008	Aragón	01	UE-27	125	Reino Unido	65 y más	Mujeres	20
2008	Aragón	01	UE-27	126	Alemania	0 a 15	Hombres	41
2008	Aragón	01	UE-27	126	Alemania	0 a 15	Mujeres	52
2008	Aragón	01	UE-27	126	Alemania	16 a 64	Hombres	362
2008	Aragón	01	UE-27	126	Alemania	16 a 64	Mujeres	295
2008	Aragón	01	UE-27	126	Alemania	65 y más	Hombres	33
2008	Aragón	01	UE-27	126	Alemania	65 y más	Mujeres	28
2008	Aragón	01	UE-27	128	Rumanía	0 a 15	Hombres	4250
2008	Aragón	01	UE-27	128	Rumanía	0 a 15	Mujeres	3930
2008	Aragón	01	UE-27	128	Rumanía	16 a 64	Hombres	27067
2008	Aragón	01	UE-27	128	Rumanía	16 a 64	Mujeres	21425
2008	Aragón	01	UE-27	128	Rumanía	65 y más	Hombres	143
2008	Aragón	01	UE-27	128	Rumanía	65 y más	Mujeres	228
2008	Aragón	01	UE-27	131	Suecia	0 a 15	Hombres	3
2008	Aragón	01	UE-27	131	Suecia	0 a 15	Mujeres	2
2008	Aragón	01	UE-27	131	Suecia	16 a 64	Hombres	28
2008	Aragón	01	UE-27	131	Suecia	16 a 64	Mujeres	26
2008	Aragón	01	UE-27	131	Suecia	65 y más	Mujeres	2
2008	Aragón	01	UE-27	136	Letonia	0 a 15	Hombres	8
2008	Aragón	01	UE-27	136	Letonia	0 a 15	Mujeres	4
2008	Aragón	01	UE-27	136	Letonia	16 a 64	Hombres	19
2008	Aragón	01	UE-27	136	Letonia	16 a 64	Mujeres	23
2008	Aragón	01	UE-27	141	Estonia	16 a 64	Hombres	1
2008	Aragón	01	UE-27	141	Estonia	16 a 64	Mujeres	9
2008	Aragón	01	UE-27	142	Lituania	0 a 15	Hombres	30
2008	Aragón	01	UE-27	142	Lituania	0 a 15	Mujeres	33
2008	Aragón	01	UE-27	142	Lituania	16 a 64	Hombres	222
2008	Aragón	01	UE-27	142	Lituania	16 a 64	Mujeres	193
2008	Aragón	01	UE-27	142	Lituania	65 y más	Hombres	1
2008	Aragón	01	UE-27	142	Lituania	65 y más	Mujeres	4
2008	Aragón	01	UE-27	143	República Checa	0 a 15	Hombres	5
2008	Aragón	01	UE-27	143	República Checa	0 a 15	Mujeres	5
2008	Aragón	01	UE-27	143	República Checa	16 a 64	Hombres	93
2008	Aragón	01	UE-27	143	República Checa	16 a 64	Mujeres	88
2008	Aragón	01	UE-27	144	Eslovaquia	0 a 15	Hombres	11
2008	Aragón	01	UE-27	144	Eslovaquia	0 a 15	Mujeres	7
2008	Aragón	01	UE-27	144	Eslovaquia	16 a 64	Hombres	122
2008	Aragón	01	UE-27	144	Eslovaquia	16 a 64	Mujeres	73
2008	Aragón	01	UE-27	147	Eslovenia	0 a 15	Hombres	3
2008	Aragón	01	UE-27	147	Eslovenia	0 a 15	Mujeres	2
2008	Aragón	01	UE-27	147	Eslovenia	16 a 64	Hombres	27
2008	Aragón	01	UE-27	147	Eslovenia	16 a 64	Mujeres	14
2008	Aragón	01	UE-27	147	Eslovenia	65 y más	Mujeres	1
2008	Aragón	02	Resto de Europa	101	Albania	0 a 15	Hombres	3
2008	Aragón	02	Resto de Europa	101	Albania	0 a 15	Mujeres	5
2008	Aragón	02	Resto de Europa	101	Albania	16 a 64	Hombres	20
2008	Aragón	02	Resto de Europa	101	Albania	16 a 64	Mujeres	22
2008	Aragón	02	Resto de Europa	101	Albania	65 y más	Hombres	3
2008	Aragón	02	Resto de Europa	101	Albania	65 y más	Mujeres	1
2008	Aragón	02	Resto de Europa	114	Islandia	16 a 64	Hombres	1
2008	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Hombres	4
2008	Aragón	02	Resto de Europa	120	Noruega	0 a 15	Mujeres	1
2008	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Hombres	8
2008	Aragón	02	Resto de Europa	120	Noruega	16 a 64	Mujeres	9
2008	Aragón	02	Resto de Europa	120	Noruega	65 y más	Mujeres	1
2008	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Hombres	2
2008	Aragón	02	Resto de Europa	124	Andorra	0 a 15	Mujeres	1
2008	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Hombres	7
2008	Aragón	02	Resto de Europa	124	Andorra	16 a 64	Mujeres	5
2008	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Hombres	7
2008	Aragón	02	Resto de Europa	132	Suiza	0 a 15	Mujeres	2
2008	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Hombres	31
2008	Aragón	02	Resto de Europa	132	Suiza	16 a 64	Mujeres	27
2008	Aragón	02	Resto de Europa	132	Suiza	65 y más	Hombres	7
2008	Aragón	02	Resto de Europa	132	Suiza	65 y más	Mujeres	4
2008	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	Hombres	161
2008	Aragón	02	Resto de Europa	135	Ucrania	0 a 15	Mujeres	136
2008	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Hombres	763
2008	Aragón	02	Resto de Europa	135	Ucrania	16 a 64	Mujeres	833
2008	Aragón	02	Resto de Europa	135	Ucrania	65 y más	Hombres	4
2008	Aragón	02	Resto de Europa	135	Ucrania	65 y más	Mujeres	12
2008	Aragón	02	Resto de Europa	137	Moldova	0 a 15	Hombres	17
2008	Aragón	02	Resto de Europa	137	Moldova	0 a 15	Mujeres	30
2008	Aragón	02	Resto de Europa	137	Moldova	16 a 64	Hombres	177
2008	Aragón	02	Resto de Europa	137	Moldova	16 a 64	Mujeres	131
2008	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Hombres	10
2008	Aragón	02	Resto de Europa	138	Bielorrusia	0 a 15	Mujeres	5
2008	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Hombres	24
2008	Aragón	02	Resto de Europa	138	Bielorrusia	16 a 64	Mujeres	57
2008	Aragón	02	Resto de Europa	138	Bielorrusia	65 y más	Mujeres	2
2008	Aragón	02	Resto de Europa	139	Georgia	0 a 15	Hombres	1
2008	Aragón	02	Resto de Europa	139	Georgia	0 a 15	Mujeres	4
2008	Aragón	02	Resto de Europa	139	Georgia	16 a 64	Hombres	32
2008	Aragón	02	Resto de Europa	139	Georgia	16 a 64	Mujeres	17
2008	Aragón	02	Resto de Europa	139	Georgia	65 y más	Mujeres	1
2008	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	0 a 15	Mujeres	3
2008	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Hombres	14
2008	Aragón	02	Resto de Europa	145	Bosnia-Herzegovina	16 a 64	Mujeres	18
2008	Aragón	02	Resto de Europa	146	Croacia	0 a 15	Hombres	1
2008	Aragón	02	Resto de Europa	146	Croacia	0 a 15	Mujeres	2
2008	Aragón	02	Resto de Europa	146	Croacia	16 a 64	Hombres	8
2008	Aragón	02	Resto de Europa	146	Croacia	16 a 64	Mujeres	11
2008	Aragón	02	Resto de Europa	148	Armenia	0 a 15	Hombres	12
2008	Aragón	02	Resto de Europa	148	Armenia	0 a 15	Mujeres	7
2008	Aragón	02	Resto de Europa	148	Armenia	16 a 64	Hombres	55
2008	Aragón	02	Resto de Europa	148	Armenia	16 a 64	Mujeres	44
2008	Aragón	02	Resto de Europa	148	Armenia	65 y más	Hombres	2
2008	Aragón	02	Resto de Europa	148	Armenia	65 y más	Mujeres	1
2008	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Hombres	63
2008	Aragón	02	Resto de Europa	154	Rusia	0 a 15	Mujeres	63
2008	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Hombres	131
2008	Aragón	02	Resto de Europa	154	Rusia	16 a 64	Mujeres	471
2008	Aragón	02	Resto de Europa	154	Rusia	65 y más	Hombres	3
2008	Aragón	02	Resto de Europa	154	Rusia	65 y más	Mujeres	5
2008	Aragón	02	Resto de Europa	156	Macedonia	16 a 64	Mujeres	2
2008	Aragón	02	Resto de Europa	157	Serbia	0 a 15	Hombres	3
2008	Aragón	02	Resto de Europa	157	Serbia	0 a 15	Mujeres	6
2008	Aragón	02	Resto de Europa	157	Serbia	16 a 64	Hombres	28
2008	Aragón	02	Resto de Europa	157	Serbia	16 a 64	Mujeres	16
2008	Aragón	02	Resto de Europa	436	Turquía	0 a 15	Mujeres	2
2008	Aragón	02	Resto de Europa	436	Turquía	16 a 64	Hombres	35
2008	Aragón	02	Resto de Europa	436	Turquía	16 a 64	Mujeres	11
2008	Aragón	02	Resto de Europa	436	Turquía	65 y más	Mujeres	1
2008	Aragón	03	Magreb	203	Argelia	0 a 15	Hombres	506
2008	Aragón	03	Magreb	203	Argelia	0 a 15	Mujeres	458
2008	Aragón	03	Magreb	203	Argelia	16 a 64	Hombres	2711
2008	Aragón	03	Magreb	203	Argelia	16 a 64	Mujeres	793
2008	Aragón	03	Magreb	203	Argelia	65 y más	Hombres	15
2008	Aragón	03	Magreb	203	Argelia	65 y más	Mujeres	28
2008	Aragón	03	Magreb	224	Libia	0 a 15	Mujeres	1
2008	Aragón	03	Magreb	224	Libia	16 a 64	Hombres	4
2008	Aragón	03	Magreb	228	Marruecos	0 a 15	Hombres	1779
2008	Aragón	03	Magreb	228	Marruecos	0 a 15	Mujeres	1514
2008	Aragón	03	Magreb	228	Marruecos	16 a 64	Hombres	8189
2008	Aragón	03	Magreb	228	Marruecos	16 a 64	Mujeres	3512
2008	Aragón	03	Magreb	228	Marruecos	65 y más	Hombres	53
2008	Aragón	03	Magreb	228	Marruecos	65 y más	Mujeres	61
2008	Aragón	03	Magreb	230	Mauritania	0 a 15	Hombres	36
2008	Aragón	03	Magreb	230	Mauritania	0 a 15	Mujeres	22
2008	Aragón	03	Magreb	230	Mauritania	16 a 64	Hombres	241
2008	Aragón	03	Magreb	230	Mauritania	16 a 64	Mujeres	31
2008	Aragón	03	Magreb	230	Mauritania	65 y más	Hombres	1
2008	Aragón	03	Magreb	230	Mauritania	65 y más	Mujeres	1
2008	Aragón	03	Magreb	248	Túnez	0 a 15	Hombres	9
2008	Aragón	03	Magreb	248	Túnez	0 a 15	Mujeres	10
2008	Aragón	03	Magreb	248	Túnez	16 a 64	Hombres	43
2008	Aragón	03	Magreb	248	Túnez	16 a 64	Mujeres	29
2008	Aragón	04	Resto de África	201	Burkina Fasso	0 a 15	Hombres	7
2008	Aragón	04	Resto de África	201	Burkina Fasso	0 a 15	Mujeres	8
2008	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	Hombres	50
2008	Aragón	04	Resto de África	201	Burkina Fasso	16 a 64	Mujeres	12
2008	Aragón	04	Resto de África	201	Burkina Fasso	65 y más	Hombres	1
2008	Aragón	04	Resto de África	202	Angola	0 a 15	Hombres	10
2008	Aragón	04	Resto de África	202	Angola	0 a 15	Mujeres	5
2008	Aragón	04	Resto de África	202	Angola	16 a 64	Hombres	40
2008	Aragón	04	Resto de África	202	Angola	16 a 64	Mujeres	29
2008	Aragón	04	Resto de África	202	Angola	65 y más	Mujeres	1
2008	Aragón	04	Resto de África	204	Benin	16 a 64	Hombres	3
2008	Aragón	04	Resto de África	204	Benin	16 a 64	Mujeres	2
2008	Aragón	04	Resto de África	206	Burundi	16 a 64	Hombres	2
2008	Aragón	04	Resto de África	206	Burundi	16 a 64	Mujeres	1
2008	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Hombres	41
2008	Aragón	04	Resto de África	207	Cabo Verde	0 a 15	Mujeres	35
2008	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Hombres	223
2008	Aragón	04	Resto de África	207	Cabo Verde	16 a 64	Mujeres	174
2008	Aragón	04	Resto de África	207	Cabo Verde	65 y más	Hombres	6
2008	Aragón	04	Resto de África	207	Cabo Verde	65 y más	Mujeres	11
2008	Aragón	04	Resto de África	208	Camerún	0 a 15	Hombres	13
2008	Aragón	04	Resto de África	208	Camerún	0 a 15	Mujeres	16
2008	Aragón	04	Resto de África	208	Camerún	16 a 64	Hombres	91
2008	Aragón	04	Resto de África	208	Camerún	16 a 64	Mujeres	66
2008	Aragón	04	Resto de África	208	Camerún	65 y más	Hombres	1
2008	Aragón	04	Resto de África	208	Camerún	65 y más	Mujeres	2
2008	Aragón	04	Resto de África	210	Congo	0 a 15	Hombres	6
2008	Aragón	04	Resto de África	210	Congo	0 a 15	Mujeres	5
2008	Aragón	04	Resto de África	210	Congo	16 a 64	Hombres	17
2008	Aragón	04	Resto de África	210	Congo	16 a 64	Mujeres	7
2008	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	Hombres	8
2008	Aragón	04	Resto de África	211	Costa de Marfil	0 a 15	Mujeres	14
2008	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	Hombres	51
2008	Aragón	04	Resto de África	211	Costa de Marfil	16 a 64	Mujeres	14
2008	Aragón	04	Resto de África	213	Egipto	0 a 15	Hombres	14
2008	Aragón	04	Resto de África	213	Egipto	0 a 15	Mujeres	16
2008	Aragón	04	Resto de África	213	Egipto	16 a 64	Hombres	107
2008	Aragón	04	Resto de África	213	Egipto	16 a 64	Mujeres	23
2008	Aragón	04	Resto de África	213	Egipto	65 y más	Mujeres	1
2008	Aragón	04	Resto de África	214	Etiopía	0 a 15	Hombres	1
2008	Aragón	04	Resto de África	214	Etiopía	0 a 15	Mujeres	1
2008	Aragón	04	Resto de África	214	Etiopía	16 a 64	Hombres	2
2008	Aragón	04	Resto de África	215	Gabón	16 a 64	Hombres	5
2008	Aragón	04	Resto de África	215	Gabón	16 a 64	Mujeres	3
2008	Aragón	04	Resto de África	216	Gambia	0 a 15	Hombres	382
2008	Aragón	04	Resto de África	216	Gambia	0 a 15	Mujeres	294
2008	Aragón	04	Resto de África	216	Gambia	16 a 64	Hombres	1150
2008	Aragón	04	Resto de África	216	Gambia	16 a 64	Mujeres	263
2008	Aragón	04	Resto de África	216	Gambia	65 y más	Mujeres	1
2008	Aragón	04	Resto de África	217	Ghana	0 a 15	Hombres	74
2008	Aragón	04	Resto de África	217	Ghana	0 a 15	Mujeres	79
2008	Aragón	04	Resto de África	217	Ghana	16 a 64	Hombres	1168
2008	Aragón	04	Resto de África	217	Ghana	16 a 64	Mujeres	220
2008	Aragón	04	Resto de África	218	Guinea	0 a 15	Hombres	110
2008	Aragón	04	Resto de África	218	Guinea	0 a 15	Mujeres	108
2008	Aragón	04	Resto de África	218	Guinea	16 a 64	Hombres	384
2008	Aragón	04	Resto de África	218	Guinea	16 a 64	Mujeres	310
2008	Aragón	04	Resto de África	218	Guinea	65 y más	Hombres	7
2008	Aragón	04	Resto de África	218	Guinea	65 y más	Mujeres	14
2008	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	Hombres	4
2008	Aragón	04	Resto de África	219	Guinea Bissau	0 a 15	Mujeres	5
2008	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	Hombres	75
2008	Aragón	04	Resto de África	219	Guinea Bissau	16 a 64	Mujeres	13
2008	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Hombres	71
2008	Aragón	04	Resto de África	220	Guinea Ecuatorial	0 a 15	Mujeres	75
2008	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Hombres	168
2008	Aragón	04	Resto de África	220	Guinea Ecuatorial	16 a 64	Mujeres	402
2008	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Hombres	5
2008	Aragón	04	Resto de África	220	Guinea Ecuatorial	65 y más	Mujeres	14
2008	Aragón	04	Resto de África	221	Kenia	16 a 64	Hombres	1
2008	Aragón	04	Resto de África	221	Kenia	16 a 64	Mujeres	22
2008	Aragón	04	Resto de África	223	Liberia	0 a 15	Hombres	2
2008	Aragón	04	Resto de África	223	Liberia	0 a 15	Mujeres	2
2008	Aragón	04	Resto de África	223	Liberia	16 a 64	Hombres	12
2008	Aragón	04	Resto de África	223	Liberia	16 a 64	Mujeres	5
2008	Aragón	04	Resto de África	227	Mali	0 a 15	Hombres	108
2008	Aragón	04	Resto de África	227	Mali	0 a 15	Mujeres	73
2008	Aragón	04	Resto de África	227	Mali	16 a 64	Hombres	979
2008	Aragón	04	Resto de África	227	Mali	16 a 64	Mujeres	90
