Año	Comarca Código	Comarca Nombre	Nº Accidentes	Grupo Grado Código	Grupo Grado Código	Régimen Código (2 dígitos)	Régimen (2 dígitos)
2005	24	Campo de Daroca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	24	Campo de Daroca	4	Leves	1	07	Especial Agrario Cuenta Propia
2005	25	Jiloca	183	Leves	1	01	General
2005	25	Jiloca	2	Leves	1	05	Trabajadores Autónomos
2005	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	25	Jiloca	4	Leves	1	07	Especial Agrario Cuenta Propia
2005	26	Cuencas Mineras	167	Leves	1	01	General
2005	26	Cuencas Mineras	2	Leves	1	05	Trabajadores Autónomos
2005	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	27	Andorra-Sierra de Arcos	103	Leves	1	01	General
2005	27	Andorra-Sierra de Arcos	1	Leves	1	05	Trabajadores Autónomos
2005	27	Andorra-Sierra de Arcos	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	27	Andorra-Sierra de Arcos	112	Leves	1	09	Especial Minería del Carbón
2005	28	Bajo Aragón	419	Leves	1	01	General
2005	28	Bajo Aragón	3	Leves	1	05	Trabajadores Autónomos
2005	28	Bajo Aragón	6	Leves	1	06	Especial Agrario Cuenta Ajena
2005	28	Bajo Aragón	5	Leves	1	07	Especial Agrario Cuenta Propia
2005	29	Comunidad de Teruel	538	Leves	1	01	General
2005	29	Comunidad de Teruel	5	Leves	1	05	Trabajadores Autónomos
2005	29	Comunidad de Teruel	7	Leves	1	06	Especial Agrario Cuenta Ajena
2005	29	Comunidad de Teruel	11	Leves	1	07	Especial Agrario Cuenta Propia
2005	30	Maestrazgo	27	Leves	1	01	General
2005	30	Maestrazgo	1	Leves	1	05	Trabajadores Autónomos
2005	30	Maestrazgo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	31	Sierra de Albarracín	17	Leves	1	01	General
2005	31	Sierra de Albarracín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2005	31	Sierra de Albarracín	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	32	Gúdar-Javalambre	94	Leves	1	01	General
2005	32	Gúdar-Javalambre	2	Leves	1	05	Trabajadores Autónomos
2005	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2005	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	33	Matarraña / Matarranya	68	Leves	1	01	General
2005	33	Matarraña / Matarranya	9	Leves	1	06	Especial Agrario Cuenta Ajena
2005	33	Matarraña / Matarranya	1	Leves	1	07	Especial Agrario Cuenta Propia
2005	NC	Municipio del centro de trabajo fuera de Aragón	243	Leves	1	01	General
2005	NC	Municipio del centro de trabajo fuera de Aragón	5	Leves	1	06	Especial Agrario Cuenta Ajena
2005	NC	Municipio del centro de trabajo fuera de Aragón	1	Leves	1	09	Especial Minería del Carbón
2004	01	La Jacetania	257	Leves	1	01	General
2004	01	La Jacetania	1	Leves	1	05	Trabajadores Autónomos
2004	01	La Jacetania	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004	01	La Jacetania	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	02	Alto Gállego	189	Leves	1	01	General
2004	03	Sobrarbe	43	Leves	1	01	General
2004	03	Sobrarbe	1	Leves	1	05	Trabajadores Autónomos
2004	04	La Ribagorza	159	Leves	1	01	General
2004	04	La Ribagorza	3	Leves	1	06	Especial Agrario Cuenta Ajena
2004	04	La Ribagorza	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	05	Cinco Villas	538	Leves	1	01	General
2004	05	Cinco Villas	3	Leves	1	05	Trabajadores Autónomos
2004	05	Cinco Villas	18	Leves	1	06	Especial Agrario Cuenta Ajena
2004	05	Cinco Villas	5	Leves	1	07	Especial Agrario Cuenta Propia
2004	06	Hoya de Huesca / Plana de Uesca	992	Leves	1	01	General
2004	06	Hoya de Huesca / Plana de Uesca	4	Leves	1	05	Trabajadores Autónomos
2004	06	Hoya de Huesca / Plana de Uesca	13	Leves	1	06	Especial Agrario Cuenta Ajena
2004	07	Somontano de Barbastro	333	Leves	1	01	General
2004	07	Somontano de Barbastro	1	Leves	1	05	Trabajadores Autónomos
2004	07	Somontano de Barbastro	21	Leves	1	06	Especial Agrario Cuenta Ajena
2004	07	Somontano de Barbastro	3	Leves	1	07	Especial Agrario Cuenta Propia
2004	08	Cinca Medio	325	Leves	1	01	General
2004	08	Cinca Medio	1	Leves	1	05	Trabajadores Autónomos
2004	08	Cinca Medio	7	Leves	1	06	Especial Agrario Cuenta Ajena
2004	09	La Litera / La Llitera	281	Leves	1	01	General
2004	09	La Litera / La Llitera	1	Leves	1	05	Trabajadores Autónomos
2004	09	La Litera / La Llitera	14	Leves	1	06	Especial Agrario Cuenta Ajena
2004	09	La Litera / La Llitera	2	Leves	1	07	Especial Agrario Cuenta Propia
2004	10	Los Monegros	163	Leves	1	01	General
2004	10	Los Monegros	9	Leves	1	06	Especial Agrario Cuenta Ajena
2004	10	Los Monegros	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	11	Bajo Cinca / Baix Cinca	275	Leves	1	01	General
2004	11	Bajo Cinca / Baix Cinca	1	Leves	1	05	Trabajadores Autónomos
2004	11	Bajo Cinca / Baix Cinca	27	Leves	1	06	Especial Agrario Cuenta Ajena
2004	11	Bajo Cinca / Baix Cinca	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	11	Bajo Cinca / Baix Cinca	2	Leves	1	09	Especial Minería del Carbón
2004	12	Tarazona y el Moncayo	253	Leves	1	01	General
2004	12	Tarazona y el Moncayo	3	Leves	1	06	Especial Agrario Cuenta Ajena
2004	13	Campo de Borja	306	Leves	1	01	General
2004	13	Campo de Borja	1	Leves	1	05	Trabajadores Autónomos
2004	13	Campo de Borja	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004	13	Campo de Borja	5	Leves	1	07	Especial Agrario Cuenta Propia
2004	14	Aranda	73	Leves	1	01	General
2004	14	Aranda	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	15	Ribera Alta del Ebro	864	Leves	1	01	General
2004	15	Ribera Alta del Ebro	3	Leves	1	05	Trabajadores Autónomos
2004	15	Ribera Alta del Ebro	12	Leves	1	06	Especial Agrario Cuenta Ajena
2004	15	Ribera Alta del Ebro	5	Leves	1	07	Especial Agrario Cuenta Propia
2004	16	Valdejalón	600	Leves	1	01	General
2004	16	Valdejalón	32	Leves	1	06	Especial Agrario Cuenta Ajena
2004	16	Valdejalón	10	Leves	1	07	Especial Agrario Cuenta Propia
2004	17	D.C. Zaragoza	11552	Leves	1	01	General
2004	17	D.C. Zaragoza	36	Leves	1	05	Trabajadores Autónomos
2004	17	D.C. Zaragoza	39	Leves	1	06	Especial Agrario Cuenta Ajena
2004	17	D.C. Zaragoza	2	Leves	1	07	Especial Agrario Cuenta Propia
2004	17	D.C. Zaragoza	2	Leves	1	09	Especial Minería del Carbón
2004	18	Ribera Baja del Ebro	107	Leves	1	01	General
2004	18	Ribera Baja del Ebro	2	Leves	1	05	Trabajadores Autónomos
2004	18	Ribera Baja del Ebro	4	Leves	1	06	Especial Agrario Cuenta Ajena
2004	18	Ribera Baja del Ebro	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	207	Leves	1	01	General
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	20	Leves	1	06	Especial Agrario Cuenta Ajena
2004	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Leves	1	07	Especial Agrario Cuenta Propia
2004	20	Comunidad de Calatayud	478	Leves	1	01	General
2004	20	Comunidad de Calatayud	1	Leves	1	05	Trabajadores Autónomos
2004	20	Comunidad de Calatayud	4	Leves	1	06	Especial Agrario Cuenta Ajena
2004	20	Comunidad de Calatayud	16	Leves	1	07	Especial Agrario Cuenta Propia
2004	21	Campo de Cariñena	158	Leves	1	01	General
2004	21	Campo de Cariñena	12	Leves	1	06	Especial Agrario Cuenta Ajena
2004	21	Campo de Cariñena	8	Leves	1	07	Especial Agrario Cuenta Propia
2004	22	Campo de Belchite	21	Leves	1	01	General
2004	22	Campo de Belchite	4	Leves	1	07	Especial Agrario Cuenta Propia
2004	23	Bajo Martín	101	Leves	1	01	General
2004	23	Bajo Martín	1	Leves	1	05	Trabajadores Autónomos
2004	23	Bajo Martín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004	24	Campo de Daroca	48	Leves	1	01	General
2004	24	Campo de Daroca	2	Leves	1	06	Especial Agrario Cuenta Ajena
2004	24	Campo de Daroca	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	25	Jiloca	165	Leves	1	01	General
2004	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004	25	Jiloca	8	Leves	1	07	Especial Agrario Cuenta Propia
2004	26	Cuencas Mineras	122	Leves	1	01	General
2004	26	Cuencas Mineras	2	Leves	1	05	Trabajadores Autónomos
2004	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	27	Andorra-Sierra de Arcos	102	Leves	1	01	General
2004	27	Andorra-Sierra de Arcos	2	Leves	1	05	Trabajadores Autónomos
2004	27	Andorra-Sierra de Arcos	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	27	Andorra-Sierra de Arcos	118	Leves	1	09	Especial Minería del Carbón
2004	28	Bajo Aragón	319	Leves	1	01	General
2004	28	Bajo Aragón	4	Leves	1	06	Especial Agrario Cuenta Ajena
2004	28	Bajo Aragón	4	Leves	1	07	Especial Agrario Cuenta Propia
2004	28	Bajo Aragón	1	Leves	1	09	Especial Minería del Carbón
2004	29	Comunidad de Teruel	516	Leves	1	01	General
2004	29	Comunidad de Teruel	4	Leves	1	05	Trabajadores Autónomos
2004	29	Comunidad de Teruel	5	Leves	1	06	Especial Agrario Cuenta Ajena
2004	29	Comunidad de Teruel	6	Leves	1	07	Especial Agrario Cuenta Propia
2004	30	Maestrazgo	17	Leves	1	01	General
2004	30	Maestrazgo	1	Leves	1	05	Trabajadores Autónomos
2004	30	Maestrazgo	2	Leves	1	06	Especial Agrario Cuenta Ajena
2004	30	Maestrazgo	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	31	Sierra de Albarracín	21	Leves	1	01	General
2004	31	Sierra de Albarracín	1	Leves	1	05	Trabajadores Autónomos
2004	31	Sierra de Albarracín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004	31	Sierra de Albarracín	3	Leves	1	07	Especial Agrario Cuenta Propia
2004	32	Gúdar-Javalambre	103	Leves	1	01	General
2004	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2004	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	33	Matarraña / Matarranya	54	Leves	1	01	General
2004	33	Matarraña / Matarranya	1	Leves	1	05	Trabajadores Autónomos
2004	33	Matarraña / Matarranya	2	Leves	1	06	Especial Agrario Cuenta Ajena
2004	33	Matarraña / Matarranya	1	Leves	1	07	Especial Agrario Cuenta Propia
2004	NC	Municipio del centro de trabajo fuera de Aragón	238	Leves	1	01	General
2004	NC	Municipio del centro de trabajo fuera de Aragón	3	Leves	1	05	Trabajadores Autónomos
2004	NC	Municipio del centro de trabajo fuera de Aragón	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	01	La Jacetania	226	Leves	1	01	General
2003	01	La Jacetania	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	01	La Jacetania	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	02	Alto Gállego	175	Leves	1	01	General
2003	03	Sobrarbe	55	Leves	1	01	General
2003	03	Sobrarbe	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	04	La Ribagorza	135	Leves	1	01	General
2003	04	La Ribagorza	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	05	Cinco Villas	540	Leves	1	01	General
2003	05	Cinco Villas	8	Leves	1	06	Especial Agrario Cuenta Ajena
2003	05	Cinco Villas	5	Leves	1	07	Especial Agrario Cuenta Propia
2003	06	Hoya de Huesca / Plana de Uesca	1080	Leves	1	01	General
2003	06	Hoya de Huesca / Plana de Uesca	5	Leves	1	06	Especial Agrario Cuenta Ajena
2003	06	Hoya de Huesca / Plana de Uesca	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	07	Somontano de Barbastro	319	Leves	1	01	General
2003	07	Somontano de Barbastro	11	Leves	1	06	Especial Agrario Cuenta Ajena
2003	07	Somontano de Barbastro	4	Leves	1	07	Especial Agrario Cuenta Propia
2003	08	Cinca Medio	336	Leves	1	01	General
2003	08	Cinca Medio	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	09	La Litera / La Llitera	290	Leves	1	01	General
2003	09	La Litera / La Llitera	10	Leves	1	06	Especial Agrario Cuenta Ajena
2003	10	Los Monegros	158	Leves	1	01	General
2003	10	Los Monegros	9	Leves	1	06	Especial Agrario Cuenta Ajena
2003	11	Bajo Cinca / Baix Cinca	310	Leves	1	01	General
2003	11	Bajo Cinca / Baix Cinca	50	Leves	1	06	Especial Agrario Cuenta Ajena
2003	11	Bajo Cinca / Baix Cinca	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	11	Bajo Cinca / Baix Cinca	1	Leves	1	09	Especial Minería del Carbón
2003	12	Tarazona y el Moncayo	322	Leves	1	01	General
2003	12	Tarazona y el Moncayo	2	Leves	1	06	Especial Agrario Cuenta Ajena
2003	12	Tarazona y el Moncayo	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	13	Campo de Borja	321	Leves	1	01	General
2003	13	Campo de Borja	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	13	Campo de Borja	5	Leves	1	07	Especial Agrario Cuenta Propia
2003	14	Aranda	69	Leves	1	01	General
2003	14	Aranda	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003	15	Ribera Alta del Ebro	888	Leves	1	01	General
2003	15	Ribera Alta del Ebro	10	Leves	1	06	Especial Agrario Cuenta Ajena
2003	15	Ribera Alta del Ebro	2	Leves	1	07	Especial Agrario Cuenta Propia
2003	16	Valdejalón	522	Leves	1	01	General
2003	16	Valdejalón	25	Leves	1	06	Especial Agrario Cuenta Ajena
2003	16	Valdejalón	17	Leves	1	07	Especial Agrario Cuenta Propia
2003	16	Valdejalón	1	Leves	1	09	Especial Minería del Carbón
2003	17	D.C. Zaragoza	11559	Leves	1	01	General
2003	17	D.C. Zaragoza	40	Leves	1	06	Especial Agrario Cuenta Ajena
2003	17	D.C. Zaragoza	2	Leves	1	07	Especial Agrario Cuenta Propia
2003	18	Ribera Baja del Ebro	111	Leves	1	01	General
2003	18	Ribera Baja del Ebro	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	18	Ribera Baja del Ebro	4	Leves	1	07	Especial Agrario Cuenta Propia
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	142	Leves	1	01	General
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	17	Leves	1	06	Especial Agrario Cuenta Ajena
2003	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Leves	1	07	Especial Agrario Cuenta Propia
2003	20	Comunidad de Calatayud	454	Leves	1	01	General
2003	20	Comunidad de Calatayud	7	Leves	1	06	Especial Agrario Cuenta Ajena
2003	20	Comunidad de Calatayud	17	Leves	1	07	Especial Agrario Cuenta Propia
2003	21	Campo de Cariñena	153	Leves	1	01	General
2003	21	Campo de Cariñena	16	Leves	1	06	Especial Agrario Cuenta Ajena
2003	21	Campo de Cariñena	3	Leves	1	07	Especial Agrario Cuenta Propia
2003	22	Campo de Belchite	26	Leves	1	01	General
2003	22	Campo de Belchite	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	23	Bajo Martín	117	Leves	1	01	General
2003	23	Bajo Martín	2	Leves	1	06	Especial Agrario Cuenta Ajena
2003	23	Bajo Martín	3	Leves	1	07	Especial Agrario Cuenta Propia
2003	24	Campo de Daroca	47	Leves	1	01	General
2003	24	Campo de Daroca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003	24	Campo de Daroca	2	Leves	1	07	Especial Agrario Cuenta Propia
2003	25	Jiloca	172	Leves	1	01	General
2003	25	Jiloca	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003	25	Jiloca	2	Leves	1	07	Especial Agrario Cuenta Propia
2003	26	Cuencas Mineras	125	Leves	1	01	General
2003	26	Cuencas Mineras	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	26	Cuencas Mineras	3	Leves	1	09	Especial Minería del Carbón
2003	27	Andorra-Sierra de Arcos	159	Leves	1	01	General
2003	27	Andorra-Sierra de Arcos	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003	27	Andorra-Sierra de Arcos	112	Leves	1	09	Especial Minería del Carbón
2003	28	Bajo Aragón	397	Leves	1	01	General
2003	28	Bajo Aragón	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	28	Bajo Aragón	5	Leves	1	07	Especial Agrario Cuenta Propia
2003	29	Comunidad de Teruel	592	Leves	1	01	General
2003	29	Comunidad de Teruel	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	29	Comunidad de Teruel	4	Leves	1	07	Especial Agrario Cuenta Propia
2003	29	Comunidad de Teruel	1	Leves	1	09	Especial Minería del Carbón
2003	30	Maestrazgo	8	Leves	1	01	General
2003	30	Maestrazgo	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003	31	Sierra de Albarracín	14	Leves	1	01	General
2003	31	Sierra de Albarracín	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003	31	Sierra de Albarracín	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	32	Gúdar-Javalambre	70	Leves	1	01	General
2003	32	Gúdar-Javalambre	1	Leves	1	06	Especial Agrario Cuenta Ajena
2003	32	Gúdar-Javalambre	1	Leves	1	07	Especial Agrario Cuenta Propia
2003	33	Matarraña / Matarranya	48	Leves	1	01	General
2003	33	Matarraña / Matarranya	3	Leves	1	06	Especial Agrario Cuenta Ajena
2003	33	Matarraña / Matarranya	4	Leves	1	07	Especial Agrario Cuenta Propia
2003	NC	Municipio del centro de trabajo fuera de Aragón	158	Leves	1	01	General
2016	02	Alto Gállego	1	Graves o muy graves	2	05	Trabajadores Autónomos
2016	03	Sobrarbe	1	Graves o muy graves	2	01	General
2016	04	La Ribagorza	1	Graves o muy graves	2	01	General
2016	05	Cinco Villas	2	Graves o muy graves	2	01	General
2016	06	Hoya de Huesca / Plana de Uesca	6	Graves o muy graves	2	01	General
2016	07	Somontano de Barbastro	2	Graves o muy graves	2	01	General
2016	08	Cinca Medio	5	Graves o muy graves	2	01	General
2016	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2016	10	Los Monegros	1	Graves o muy graves	2	01	General
2016	10	Los Monegros	1	Graves o muy graves	2	05	Trabajadores Autónomos
2016	15	Ribera Alta del Ebro	5	Graves o muy graves	2	01	General
2016	16	Valdejalón	1	Graves o muy graves	2	01	General
2016	16	Valdejalón	1	Graves o muy graves	2	05	Trabajadores Autónomos
2016	17	D.C. Zaragoza	28	Graves o muy graves	2	01	General
2016	20	Comunidad de Calatayud	1	Graves o muy graves	2	05	Trabajadores Autónomos
2016	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2016	21	Campo de Cariñena	1	Graves o muy graves	2	05	Trabajadores Autónomos
2016	23	Bajo Martín	1	Graves o muy graves	2	01	General
2016	23	Bajo Martín	1	Graves o muy graves	2	05	Trabajadores Autónomos
2016	24	Campo de Daroca	1	Graves o muy graves	2	01	General
2016	25	Jiloca	2	Graves o muy graves	2	01	General
2016	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2016	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	09	Especial Minería del Carbón
2016	28	Bajo Aragón	3	Graves o muy graves	2	01	General
2016	29	Comunidad de Teruel	5	Graves o muy graves	2	01	General
2016	31	Sierra de Albarracín	1	Graves o muy graves	2	01	General
2016	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2016	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	01	General
2015	01	La Jacetania	2	Graves o muy graves	2	01	General
2015	03	Sobrarbe	1	Graves o muy graves	2	05	Trabajadores Autónomos
2015	04	La Ribagorza	3	Graves o muy graves	2	01	General
2015	05	Cinco Villas	3	Graves o muy graves	2	01	General
2015	06	Hoya de Huesca / Plana de Uesca	4	Graves o muy graves	2	01	General
2015	07	Somontano de Barbastro	3	Graves o muy graves	2	01	General
2015	08	Cinca Medio	1	Graves o muy graves	2	01	General
2015	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2015	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2015	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2015	13	Campo de Borja	1	Graves o muy graves	2	01	General
2015	14	Aranda	1	Graves o muy graves	2	01	General
2015	15	Ribera Alta del Ebro	2	Graves o muy graves	2	01	General
2015	16	Valdejalón	4	Graves o muy graves	2	01	General
2015	17	D.C. Zaragoza	31	Graves o muy graves	2	01	General
2015	17	D.C. Zaragoza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2015	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2015	20	Comunidad de Calatayud	3	Graves o muy graves	2	01	General
2015	23	Bajo Martín	3	Graves o muy graves	2	01	General
2015	25	Jiloca	1	Graves o muy graves	2	01	General
2015	26	Cuencas Mineras	1	Graves o muy graves	2	01	General
2015	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2015	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	09	Especial Minería del Carbón
2015	29	Comunidad de Teruel	4	Graves o muy graves	2	01	General
2015	33	Matarraña / Matarranya	1	Graves o muy graves	2	01	General
2015	NC	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves	2	01	General
2014	01	La Jacetania	1	Graves o muy graves	2	01	General
2014	01	La Jacetania	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014	02	Alto Gállego	2	Graves o muy graves	2	01	General
2014	04	La Ribagorza	5	Graves o muy graves	2	01	General
2014	05	Cinco Villas	2	Graves o muy graves	2	05	Trabajadores Autónomos
2014	06	Hoya de Huesca / Plana de Uesca	5	Graves o muy graves	2	01	General
2014	07	Somontano de Barbastro	3	Graves o muy graves	2	01	General
2014	07	Somontano de Barbastro	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014	08	Cinca Medio	1	Graves o muy graves	2	01	General
2014	08	Cinca Medio	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2014	10	Los Monegros	1	Graves o muy graves	2	01	General
2014	11	Bajo Cinca / Baix Cinca	2	Graves o muy graves	2	01	General
2014	15	Ribera Alta del Ebro	2	Graves o muy graves	2	01	General
2014	17	D.C. Zaragoza	30	Graves o muy graves	2	01	General
2014	17	D.C. Zaragoza	2	Graves o muy graves	2	05	Trabajadores Autónomos
2014	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	05	Trabajadores Autónomos
2014	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2014	25	Jiloca	3	Graves o muy graves	2	01	General
2014	26	Cuencas Mineras	2	Graves o muy graves	2	01	General
2014	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2014	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	09	Especial Minería del Carbón
2014	28	Bajo Aragón	5	Graves o muy graves	2	01	General
2014	29	Comunidad de Teruel	2	Graves o muy graves	2	01	General
2014	NC	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves	2	01	General
2013	01	La Jacetania	5	Graves o muy graves	2	01	General
2013	03	Sobrarbe	1	Graves o muy graves	2	01	General
2013	04	La Ribagorza	3	Graves o muy graves	2	01	General
2013	05	Cinco Villas	2	Graves o muy graves	2	05	Trabajadores Autónomos
2013	06	Hoya de Huesca / Plana de Uesca	3	Graves o muy graves	2	01	General
2013	08	Cinca Medio	1	Graves o muy graves	2	01	General
2013	08	Cinca Medio	2	Graves o muy graves	2	05	Trabajadores Autónomos
2013	09	La Litera / La Llitera	2	Graves o muy graves	2	01	General
2013	10	Los Monegros	1	Graves o muy graves	2	05	Trabajadores Autónomos
2013	15	Ribera Alta del Ebro	6	Graves o muy graves	2	01	General
2013	16	Valdejalón	1	Graves o muy graves	2	01	General
2013	16	Valdejalón	4	Graves o muy graves	2	05	Trabajadores Autónomos
2013	17	D.C. Zaragoza	23	Graves o muy graves	2	01	General
2013	18	Ribera Baja del Ebro	1	Graves o muy graves	2	01	General
2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2013	21	Campo de Cariñena	1	Graves o muy graves	2	01	General
2013	22	Campo de Belchite	2	Graves o muy graves	2	05	Trabajadores Autónomos
2013	23	Bajo Martín	1	Graves o muy graves	2	01	General
2013	24	Campo de Daroca	1	Graves o muy graves	2	01	General
2013	27	Andorra-Sierra de Arcos	1	Graves o muy graves	2	01	General
2013	28	Bajo Aragón	2	Graves o muy graves	2	01	General
2013	29	Comunidad de Teruel	2	Graves o muy graves	2	01	General
2013	NC	Municipio del centro de trabajo fuera de Aragón	6	Graves o muy graves	2	01	General
2012	01	La Jacetania	2	Graves o muy graves	2	01	General
2012	01	La Jacetania	2	Graves o muy graves	2	05	Trabajadores Autónomos
2012	02	Alto Gállego	1	Graves o muy graves	2	01	General
2012	04	La Ribagorza	3	Graves o muy graves	2	01	General
2012	04	La Ribagorza	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012	04	La Ribagorza	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012	05	Cinco Villas	1	Graves o muy graves	2	01	General
2012	06	Hoya de Huesca / Plana de Uesca	5	Graves o muy graves	2	01	General
2012	07	Somontano de Barbastro	1	Graves o muy graves	2	01	General
2012	08	Cinca Medio	4	Graves o muy graves	2	01	General
2012	09	La Litera / La Llitera	3	Graves o muy graves	2	01	General
2012	10	Los Monegros	1	Graves o muy graves	2	01	General
2012	10	Los Monegros	2	Graves o muy graves	2	05	Trabajadores Autónomos
2012	11	Bajo Cinca / Baix Cinca	6	Graves o muy graves	2	01	General
2012	11	Bajo Cinca / Baix Cinca	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012	12	Tarazona y el Moncayo	1	Graves o muy graves	2	01	General
2012	15	Ribera Alta del Ebro	1	Graves o muy graves	2	01	General
2012	15	Ribera Alta del Ebro	2	Graves o muy graves	2	05	Trabajadores Autónomos
2012	16	Valdejalón	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012	16	Valdejalón	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012	17	D.C. Zaragoza	32	Graves o muy graves	2	01	General
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Graves o muy graves	2	01	General
2012	20	Comunidad de Calatayud	1	Graves o muy graves	2	01	General
2012	21	Campo de Cariñena	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012	22	Campo de Belchite	1	Graves o muy graves	2	05	Trabajadores Autónomos
2012	23	Bajo Martín	1	Graves o muy graves	2	01	General
2012	26	Cuencas Mineras	2	Graves o muy graves	2	01	General
2012	27	Andorra-Sierra de Arcos	2	Graves o muy graves	2	01	General
2012	29	Comunidad de Teruel	3	Graves o muy graves	2	01	General
2012	29	Comunidad de Teruel	1	Graves o muy graves	2	06	Especial Agrario Cuenta Ajena
2012	32	Gúdar-Javalambre	1	Graves o muy graves	2	01	General
2012	NC	Municipio del centro de trabajo fuera de Aragón	1	Graves o muy graves	2	01	General
