Municipio codigo	Municipio nombre	Superficie útil agrupada (m2)	Nº viviendas
50063	Buste (El)	046 - 060	1,2096215292
50063	Buste (El)	061 - 075	6,0880985245
50063	Buste (El)	076 - 090	5,1103110003
50063	Buste (El)	091 - 105	8,4821888373
50063	Buste (El)	106 - 120	1,4938888472
50063	Buste (El)	121 - 150	2,6721173033
50063	Buste (El)	151 o más	5,4684165752
50064	Cabañas de Ebro	045 o menos	1,8459623997
50064	Cabañas de Ebro	046 - 060	4,0213667341
50064	Cabañas de Ebro	061 - 075	7,663882885
50064	Cabañas de Ebro	076 - 090	53,3302822903
50064	Cabañas de Ebro	091 - 105	35,7815612606
50064	Cabañas de Ebro	106 - 120	29,8442710418
50064	Cabañas de Ebro	121 - 150	30,0308410753
50064	Cabañas de Ebro	151 o más	41,5052301584
50065	Cabolafuente	076 - 090	2,4806761581
50065	Cabolafuente	091 - 105	3,218127594
50065	Cabolafuente	106 - 120	1,5398814957
50065	Cabolafuente	121 - 150	1,6083777259
50065	Cabolafuente	151 o más	8,5276473787
50066	Cadrete	045 o menos	6,8482905021
50066	Cadrete	046 - 060	211,545884678
50066	Cadrete	061 - 075	313,034491097
50066	Cadrete	076 - 090	185,3759739466
50066	Cadrete	091 - 105	107,0669967566
50066	Cadrete	106 - 120	123,2737516962
50066	Cadrete	121 - 150	120,4463701839
50066	Cadrete	151 o más	247,0005591895
50067	Calatayud	045 o menos	168,642728261
50067	Calatayud	046 - 060	590,3409590406
50067	Calatayud	061 - 075	1279,2454880598
50067	Calatayud	076 - 090	3051,9453927367
50067	Calatayud	091 - 105	1571,240760604
50067	Calatayud	106 - 120	930,7882507875
50067	Calatayud	121 - 150	405,6427395239
50067	Calatayud	151 o más	319,6450047186
50068	Calatorao	045 o menos	36,4487142828
50068	Calatorao	046 - 060	88,0079632102
50068	Calatorao	061 - 075	122,3271873822
50068	Calatorao	076 - 090	412,6137765371
50068	Calatorao	091 - 105	200,3046348677
50068	Calatorao	106 - 120	107,4718735796
50068	Calatorao	121 - 150	131,2409390728
50068	Calatorao	151 o más	103,4854578405
50069	Calcena	046 - 060	5,9122563438
50069	Calcena	061 - 075	4,6157716615
50069	Calcena	076 - 090	11,0485137354
50069	Calcena	091 - 105	3,8272638894
50069	Calcena	106 - 120	7,7213974029
50069	Calcena	121 - 150	6,1427910954
50070	Calmarza	045 o menos	2,1059962033
50070	Calmarza	046 - 060	2,4831913159
50070	Calmarza	061 - 075	3,4089718316
50070	Calmarza	076 - 090	10,019295814
50070	Calmarza	091 - 105	4,8383553691
50070	Calmarza	106 - 120	4,3352495361
50070	Calmarza	151 o más	10,7119917172
50071	Campillo de Aragón	045 o menos	3,6994344776
50071	Campillo de Aragón	046 - 060	5,5771307378
50071	Campillo de Aragón	061 - 075	6,1767895814
50071	Campillo de Aragón	076 - 090	7,6882796743
50071	Campillo de Aragón	091 - 105	14,8010147868
50071	Campillo de Aragón	106 - 120	7,9312044703
50071	Campillo de Aragón	121 - 150	9,7544608207
50071	Campillo de Aragón	151 o más	7,2413601178
50072	Carenas	045 o menos	2,4366804342
50072	Carenas	046 - 060	9,3437287448
50072	Carenas	061 - 075	4,7910459523
50072	Carenas	076 - 090	23,299156918
50072	Carenas	091 - 105	10,5746854868
50072	Carenas	106 - 120	10,5351981843
50072	Carenas	121 - 150	8,5623151723
50072	Carenas	151 o más	15,0351100269
50073	Cariñena	046 - 060	116,7111376554
50073	Cariñena	061 - 075	184,7444176287
50073	Cariñena	076 - 090	496,2454698927
50073	Cariñena	091 - 105	201,2901562218
50073	Cariñena	106 - 120	158,5615691486
50073	Cariñena	121 - 150	56,6249268672
50073	Cariñena	151 o más	113,3800708031
50074	Caspe	045 o menos	19,3678231888
50074	Caspe	046 - 060	189,6066406906
50074	Caspe	061 - 075	315,3418930461
50074	Caspe	076 - 090	1363,9148420005
50074	Caspe	091 - 105	604,4061193982
50074	Caspe	106 - 120	353,6520048767
50074	Caspe	121 - 150	342,628070337
50074	Caspe	151 o más	336,5305817307
50075	Castejón de Alarba	046 - 060	1,2588457986
50075	Castejón de Alarba	061 - 075	3,8968745142
50075	Castejón de Alarba	076 - 090	10,3843248275
50075	Castejón de Alarba	091 - 105	7,1539206361
50075	Castejón de Alarba	106 - 120	3,896634323
50075	Castejón de Alarba	121 - 150	4,330229439
50075	Castejón de Alarba	151 o más	8,1081227854
50076	Castejón de las Armas	045 o menos	1,9812654011
50076	Castejón de las Armas	046 - 060	1,0705010229
50076	Castejón de las Armas	061 - 075	7,3584565715
50076	Castejón de las Armas	076 - 090	12,8614965993
50076	Castejón de las Armas	091 - 105	10,142472325
50076	Castejón de las Armas	106 - 120	7,4469733984
50076	Castejón de las Armas	121 - 150	10,1322885805
50076	Castejón de las Armas	151 o más	10,1354366614
50077	Castejón de Valdejasa	045 o menos	2,1327593562
50077	Castejón de Valdejasa	046 - 060	12,4223043934
50077	Castejón de Valdejasa	061 - 075	13,5613858891
50077	Castejón de Valdejasa	076 - 090	21,999322324
50077	Castejón de Valdejasa	091 - 105	28,9782995884
50077	Castejón de Valdejasa	106 - 120	7,6492809173
50077	Castejón de Valdejasa	121 - 150	13,5712535963
50077	Castejón de Valdejasa	151 o más	18,1573225888
50078	Castiliscar	045 o menos	1,1768361914
50078	Castiliscar	046 - 060	7,9786426831
50078	Castiliscar	061 - 075	8,5281498988
50078	Castiliscar	076 - 090	50,0813338717
50078	Castiliscar	091 - 105	25,9917333691
50078	Castiliscar	106 - 120	24,369337079
50078	Castiliscar	121 - 150	7,4132552164
50078	Castiliscar	151 o más	16,7743262644
50079	Cervera de la Cañada	046 - 060	14,9944239918
50079	Cervera de la Cañada	061 - 075	16,7026826502
50079	Cervera de la Cañada	076 - 090	20,8193803191
50079	Cervera de la Cañada	091 - 105	39,548424612
50079	Cervera de la Cañada	106 - 120	12,7007393285
50079	Cervera de la Cañada	121 - 150	21,3125408274
50079	Cervera de la Cañada	151 o más	16,539889201
50080	Cerveruela	045 o menos	4,4785445587
50080	Cerveruela	061 - 075	3,1337522836
50080	Cerveruela	076 - 090	4,1290813582
50080	Cerveruela	091 - 105	8,4074269946
50080	Cerveruela	121 - 150	3,01070961
50081	Cetina	045 o menos	1,9459637706
50081	Cetina	046 - 060	14,8209630657
50081	Cetina	061 - 075	25,3455452093
50081	Cetina	076 - 090	87,8228678006
50081	Cetina	091 - 105	54,382406149
50081	Cetina	106 - 120	32,2315891342
50081	Cetina	121 - 150	26,9488394839
50081	Cetina	151 o más	43,3718412322
50082	Cimballa	045 o menos	6,5319126802
50082	Cimballa	046 - 060	3,1852731998
50082	Cimballa	061 - 075	4,6647084915
50082	Cimballa	076 - 090	7,9997920783
50082	Cimballa	091 - 105	7,9847903784
50082	Cimballa	106 - 120	6,0046086612
50082	Cimballa	121 - 150	4,9441352738
50082	Cimballa	151 o más	10,6081082723
50083	Cinco Olivas	046 - 060	1,068018031
50083	Cinco Olivas	061 - 075	1,5548221194
50083	Cinco Olivas	076 - 090	8,0875653173
50083	Cinco Olivas	091 - 105	4,7258979121
50083	Cinco Olivas	106 - 120	21,0089818686
50083	Cinco Olivas	121 - 150	2,8155546595
50083	Cinco Olivas	151 o más	6,1296399839
50084	Clarés de Ribota	045 o menos	1,3110130915
50084	Clarés de Ribota	046 - 060	2,8730779938
50084	Clarés de Ribota	061 - 075	1,7101036396
50084	Clarés de Ribota	076 - 090	11,8480812676
50084	Clarés de Ribota	091 - 105	18,1664917642
50084	Clarés de Ribota	106 - 120	5,8865730058
50084	Clarés de Ribota	121 - 150	7,3359784236
50084	Clarés de Ribota	151 o más	5,6098478961
50085	Codo	045 o menos	3,4018288568
50085	Codo	046 - 060	3,3284516734
50085	Codo	061 - 075	4,2730295994
50085	Codo	076 - 090	21,6174850422
50085	Codo	091 - 105	18,6311905909
50085	Codo	106 - 120	12,4917500783
50085	Codo	121 - 150	15,0825735106
50085	Codo	151 o más	22,3324308327
50086	Codos	045 o menos	4,6554715252
50086	Codos	046 - 060	13,8556057465
50086	Codos	061 - 075	9,4252174213
50086	Codos	076 - 090	29,3394054873
50086	Codos	091 - 105	17,0923118443
50086	Codos	106 - 120	3,5597165432
50086	Codos	121 - 150	20,8227457876
50086	Codos	151 o más	7,5850443935
50087	Contamina	061 - 075	3,0090698077
50087	Contamina	076 - 090	1,9182822483
50087	Contamina	091 - 105	1,0109919101
50087	Contamina	106 - 120	7,5634848214
