Año de construcción	Año de construcción, código	Municipio codigo	Municipio nombre	Nº edificios
1991 a 2001	10	22244	Valle de Lierp	6
1991 a 2001	10	22245	Velilla de Cinca	16
1991 a 2001	10	22246	Beranuy	9
1991 a 2001	10	22247	Viacamp y Litera	6
1991 a 2001	10	22248	Vicién	2
1991 a 2001	10	22249	Villanova	3
1991 a 2001	10	22250	Villanúa	54
1991 a 2001	10	22251	Villanueva de Sigena	11
1991 a 2001	10	22252	Yebra de Basa	8
1991 a 2001	10	22253	Yésero	6
1991 a 2001	10	22254	Zaidín	16
1991 a 2001	10	22901	Valle de Hecho	59
1991 a 2001	10	22902	Puente la Reina de Jaca	11
1991 a 2001	10	22903	San Miguel del Cinca	38
1991 a 2001	10	22904	Sotonera (La)	83
1991 a 2001	10	22905	Lupiñén-Ortilla	16
1991 a 2001	10	22906	Santa María de Dulcis	8
1991 a 2001	10	22907	Aínsa-Sobrarbe	93
1991 a 2001	10	22908	Hoz y Costeán	27
1991 a 2001	10	22909	Vencillón	21
1991 a 2001	10	44001	Ababuj	12
1991 a 2001	10	44002	Abejuela	5
1991 a 2001	10	44003	Aguatón	2
1991 a 2001	10	44004	Aguaviva	26
1991 a 2001	10	44005	Aguilar del Alfambra	5
1991 a 2001	10	44006	Alacón	11
1991 a 2001	10	44007	Alba	17
1991 a 2001	10	44008	Albalate del Arzobispo	99
1991 a 2001	10	44009	Albarracín	51
1991 a 2001	10	44010	Albentosa	5
1991 a 2001	10	44011	Alcaine	3
1991 a 2001	10	44012	Alcalá de la Selva	32
1991 a 2001	10	44013	Alcañiz	386
1991 a 2001	10	44014	Alcorisa	156
1991 a 2001	10	44016	Alfambra	38
1991 a 2001	10	44017	Aliaga	8
1991 a 2001	10	44019	Alobras	1
1991 a 2001	10	44021	Allepuz	8
1991 a 2001	10	44022	Alloza	21
1991 a 2001	10	44025	Andorra	345
1991 a 2001	10	44026	Arcos de las Salinas	7
1991 a 2001	10	44027	Arens de Lledó	15
1991 a 2001	10	44028	Argente	13
1991 a 2001	10	44029	Ariño	22
1991 a 2001	10	44031	Azaila	12
1991 a 2001	10	44033	Báguena	7
1991 a 2001	10	44034	Bañón	4
1991 a 2001	10	44035	Barrachina	6
1991 a 2001	10	44036	Bea	2
1991 a 2001	10	44037	Beceite	58
1991 a 2001	10	44039	Bello	10
1991 a 2001	10	44040	Berge	27
1991 a 2001	10	44041	Bezas	12
1991 a 2001	10	44042	Blancas	8
1991 a 2001	10	44043	Blesa	3
1991 a 2001	10	44045	Bronchales	87
1991 a 2001	10	44046	Bueña	4
1991 a 2001	10	44047	Burbáguena	4
1991 a 2001	10	44048	Cabra de Mora	13
1991 a 2001	10	44049	Calaceite	19
1991 a 2001	10	44050	Calamocha	331
1991 a 2001	10	44051	Calanda	155
1991 a 2001	10	44052	Calomarde	4
1991 a 2001	10	44053	Camañas	7
1991 a 2001	10	44054	Camarena de la Sierra	13
1991 a 2001	10	44055	Camarillas	2
1991 a 2001	10	44056	Caminreal	14
1991 a 2001	10	44059	Cantavieja	24
1991 a 2001	10	44061	Cañada de Verich (La)	4
1991 a 2001	10	44062	Cañada Vellida	2
1991 a 2001	10	44065	Castejón de Tornos	7
1991 a 2001	10	44066	Castel de Cabra	4
1991 a 2001	10	44067	Castelnou	10
1991 a 2001	10	44068	Castelserás	17
1991 a 2001	10	44070	Castellar (El)	4
1991 a 2001	10	44071	Castellote	11
1991 a 2001	10	44074	Cedrillas	30
1991 a 2001	10	44075	Celadas	5
1991 a 2001	10	44076	Cella	134
1991 a 2001	10	44077	Cerollera (La)	11
1991 a 2001	10	44080	Codoñera (La)	7
1991 a 2001	10	44082	Corbalán	28
1991 a 2001	10	44084	Cortes de Aragón	3
1991 a 2001	10	44085	Cosa	2
1991 a 2001	10	44086	Cretas	79
1991 a 2001	10	44087	Crivillén	1
1991 a 2001	10	44088	Cuba (La)	13
1991 a 2001	10	44089	Cubla	3
1991 a 2001	10	44090	Cucalón	1
1991 a 2001	10	44092	Cuervo (El)	2
1991 a 2001	10	44093	Cuevas de Almudén	14
1991 a 2001	10	44094	Cuevas Labradas	18
1991 a 2001	10	44096	Ejulve	8
1991 a 2001	10	44097	Escorihuela	16
1991 a 2001	10	44099	Escucha	11
1991 a 2001	10	44100	Estercuel	6
1991 a 2001	10	44102	Fonfría	8
1991 a 2001	10	44103	Formiche Alto	10
1991 a 2001	10	44105	Fórnoles	12
1991 a 2001	10	44106	Fortanete	3
1991 a 2001	10	44107	Foz-Calanda	5
1991 a 2001	10	44108	Fresneda (La)	18
1991 a 2001	10	44109	Frías de Albarracín	13
1991 a 2001	10	44111	Fuentes Calientes	12
1991 a 2001	10	44112	Fuentes Claras	6
1991 a 2001	10	44113	Fuentes de Rubielos	6
1991 a 2001	10	44114	Fuentespalda	30
1991 a 2001	10	44115	Galve	19
1991 a 2001	10	44116	Gargallo	4
1991 a 2001	10	44117	Gea de Albarracín	15
1991 a 2001	10	44118	Ginebrosa (La)	46
1991 a 2001	10	44119	Griegos	27
1991 a 2001	10	44120	Guadalaviar	28
1991 a 2001	10	44121	Gúdar	3
1991 a 2001	10	44122	Híjar	43
1991 a 2001	10	44123	Hinojosa de Jarque	6
1991 a 2001	10	44124	Hoz de la Vieja (La)	10
1991 a 2001	10	44125	Huesa del Común	21
1991 a 2001	10	44126	Iglesuela del Cid (La)	17
1991 a 2001	10	44127	Jabaloyas	3
1991 a 2001	10	44128	Jarque de la Val	9
1991 a 2001	10	44129	Jatiel	4
1991 a 2001	10	44131	Josa	18
1991 a 2001	10	44132	Lagueruela	1
1991 a 2001	10	44135	Libros	4
1991 a 2001	10	44136	Lidón	3
1991 a 2001	10	44137	Linares de Mora	17
1991 a 2001	10	44138	Loscos	8
1991 a 2001	10	44141	Lledó	17
1991 a 2001	10	44142	Maicas	11
1991 a 2001	10	44143	Manzanera	26
1991 a 2001	10	44144	Martín del Río	18
1991 a 2001	10	44145	Mas de las Matas	74
1991 a 2001	10	44146	Mata de los Olmos (La)	8
1991 a 2001	10	44147	Mazaleón	9
1991 a 2001	10	44148	Mezquita de Jarque	9
1991 a 2001	10	44149	Mirambel	16
1991 a 2001	10	44150	Miravete de la Sierra	6
1991 a 2001	10	44151	Molinos	23
1991 a 2001	10	44152	Monforte de Moyuela	13
1991 a 2001	10	44153	Monreal del Campo	201
1991 a 2001	10	44154	Monroyo	8
1991 a 2001	10	44155	Montalbán	61
1991 a 2001	10	44156	Monteagudo del Castillo	5
1991 a 2001	10	44157	Monterde de Albarracín	1
1991 a 2001	10	44158	Mora de Rubielos	96
1991 a 2001	10	44159	Moscardón	3
1991 a 2001	10	44160	Mosqueruela	34
1991 a 2001	10	44161	Muniesa	23
1991 a 2001	10	44163	Noguera de Albarracín	10
1991 a 2001	10	44165	Nogueruelas	7
1991 a 2001	10	44167	Obón	1
1991 a 2001	10	44168	Odón	22
1991 a 2001	10	44169	Ojos Negros	70
1991 a 2001	10	44171	Olba	17
1991 a 2001	10	44172	Oliete	32
1991 a 2001	10	44173	Olmos (Los)	26
1991 a 2001	10	44174	Orihuela del Tremedal	64
1991 a 2001	10	44175	Orrios	1
1991 a 2001	10	44176	Palomar de Arroyos	4
1991 a 2001	10	44177	Pancrudo	20
1991 a 2001	10	44178	Parras de Castellote (Las)	3
1991 a 2001	10	44179	Peñarroya de Tastavins	42
1991 a 2001	10	44180	Peracense	2
1991 a 2001	10	44181	Peralejos	8
1991 a 2001	10	44182	Perales del Alfambra	4
1991 a 2001	10	44183	Pitarque	1
1991 a 2001	10	44184	Plou	2
1991 a 2001	10	44185	Pobo (El)	5
1991 a 2001	10	44187	Portellada (La)	12
1991 a 2001	10	44189	Pozondón	12
1991 a 2001	10	44190	Pozuel del Campo	31
1991 a 2001	10	44191	Puebla de Híjar (La)	39
1991 a 2001	10	44192	Puebla de Valverde (La)	50
1991 a 2001	10	44193	Puertomingalvo	6
1991 a 2001	10	44194	Ráfales	8
1991 a 2001	10	44195	Rillo	10
1991 a 2001	10	44196	Riodeva	3
1991 a 2001	10	44197	Ródenas	3
1991 a 2001	10	44198	Royuela	15
1991 a 2001	10	44199	Rubiales	3
1991 a 2001	10	44200	Rubielos de la Cérida	2
1991 a 2001	10	44201	Rubielos de Mora	35
1991 a 2001	10	44204	Saldón	8
1991 a 2001	10	44205	Samper de Calanda	26
1991 a 2001	10	44206	San Agustín	4
1991 a 2001	10	44207	San Martín del Río	7
1991 a 2001	10	44209	Santa Eulalia	21
1991 a 2001	10	44210	Sarrión	77
1991 a 2001	10	44212	Seno	2
1991 a 2001	10	44213	Singra	11
1991 a 2001	10	44215	Terriente	5
1991 a 2001	10	44216	Teruel	842
1991 a 2001	10	44219	Tornos	3
1991 a 2001	10	44220	Torralba de los Sisones	8
1991 a 2001	10	44221	Torrecilla de Alcañiz	33
1991 a 2001	10	44222	Torrecilla del Rebollar	22
1991 a 2001	10	44223	Torre de Arcas	3
1991 a 2001	10	44225	Torre del Compte	26
1991 a 2001	10	44226	Torrelacárcel	9
1991 a 2001	10	44227	Torre los Negros	4
1991 a 2001	10	44228	Torremocha de Jiloca	2
1991 a 2001	10	44229	Torres de Albarracín	6
1991 a 2001	10	44230	Torrevelilla	7
1991 a 2001	10	44231	Torrijas	2
1991 a 2001	10	44232	Torrijo del Campo	27
1991 a 2001	10	44235	Tramacastilla	12
1991 a 2001	10	44236	Tronchón	4
1991 a 2001	10	44237	Urrea de Gaén	19
1991 a 2001	10	44238	Utrillas	104
1991 a 2001	10	44239	Valacloche	4
1991 a 2001	10	44240	Valbona	29
1991 a 2001	10	44241	Valdealgorfa	17
1991 a 2001	10	44243	Valdecuenca	1
1991 a 2001	10	44244	Valdelinares	3
1991 a 2001	10	44245	Valdeltormo	11
1991 a 2001	10	44246	Valderrobres	170
1991 a 2001	10	44247	Valjunquera	27
1991 a 2001	10	44249	Vallecillo (El)	7
1991 a 2001	10	44251	Villafranca del Campo	5
1991 a 2001	10	44252	Villahermosa del Campo	10
1991 a 2001	10	44257	Villar del Cobo	13
1991 a 2001	10	44260	Villarluengo	1
1991 a 2001	10	44261	Villarquemado	61
1991 a 2001	10	44262	Villarroya de los Pinares	14
1991 a 2001	10	44263	Villastar	15
1991 a 2001	10	44264	Villel	19
1991 a 2001	10	44265	Vinaceite	15
1991 a 2001	10	44266	Visiedo	3
1991 a 2001	10	50001	Abanto	7
1991 a 2001	10	50002	Acered	10
1991 a 2001	10	50003	Agón	2
1991 a 2001	10	50004	Aguarón	28
1991 a 2001	10	50005	Aguilón	10
1991 a 2001	10	50006	Ainzón	67
1991 a 2001	10	50008	Alagón	237
1991 a 2001	10	50009	Alarba	9
1991 a 2001	10	50010	Alberite de San Juan	6
1991 a 2001	10	50011	Albeta	5
1991 a 2001	10	50012	Alborge	23
1991 a 2001	10	50013	Alcalá de Ebro	22
1991 a 2001	10	50014	Alcalá de Moncayo	4
1991 a 2001	10	50015	Alconchel de Ariza	1
1991 a 2001	10	50016	Aldehuela de Liestos	2
1991 a 2001	10	50017	Alfajarín	188
1991 a 2001	10	50018	Alfamén	78
1991 a 2001	10	50019	Alforque	12
1991 a 2001	10	50020	Alhama de Aragón	94
1991 a 2001	10	50021	Almochuel	1
1991 a 2001	10	50022	Almolda (La)	17
1991 a 2001	10	50023	Almonacid de la Cuba	11
1991 a 2001	10	50024	Almonacid de la Sierra	27
1991 a 2001	10	50025	Almunia de Doña Godina (La)	403
1991 a 2001	10	50026	Alpartir	20
1991 a 2001	10	50027	Ambel	11
1991 a 2001	10	50028	Anento	6
1991 a 2001	10	50029	Aniñón	41
1991 a 2001	10	50030	Añón de Moncayo	10
1991 a 2001	10	50031	Aranda de Moncayo	2
1991 a 2001	10	50032	Arándiga	21
1991 a 2001	10	50033	Ardisa	4
1991 a 2001	10	50034	Ariza	22
1991 a 2001	10	50035	Artieda	1
1991 a 2001	10	50036	Asín	6
1991 a 2001	10	50037	Atea	23
1991 a 2001	10	50038	Ateca	83
1991 a 2001	10	50039	Azuara	48
1991 a 2001	10	50040	Badules	6
1991 a 2001	10	50041	Bagüés	5
1991 a 2001	10	50042	Balconchán	3
1991 a 2001	10	50043	Bárboles	22
1991 a 2001	10	50044	Bardallur	9
1991 a 2001	10	50045	Belchite	59
1991 a 2001	10	50046	Belmonte de Gracián	10
1991 a 2001	10	50047	Berdejo	2
1991 a 2001	10	50048	Berrueco	4
1991 a 2001	10	50051	Biota	48
1991 a 2001	10	50052	Bisimbre	2
1991 a 2001	10	50053	Boquiñeni	35
1991 a 2001	10	50054	Bordalba	1
1991 a 2001	10	50055	Borja	278
1991 a 2001	10	50056	Botorrita	30
1991 a 2001	10	50057	Brea de Aragón	83
1991 a 2001	10	50058	Bubierca	10
1991 a 2001	10	50059	Bujaraloz	56
1991 a 2001	10	50060	Bulbuente	12
1991 a 2001	10	50061	Bureta	12
1991 a 2001	10	50062	Burgo de Ebro (El)	123
1991 a 2001	10	50064	Cabañas de Ebro	27
1991 a 2001	10	50065	Cabolafuente	1
1991 a 2001	10	50066	Cadrete	164
1991 a 2001	10	50067	Calatayud	357
1991 a 2001	10	50068	Calatorao	181
1991 a 2001	10	50069	Calcena	1
1991 a 2001	10	50071	Campillo de Aragón	10
1991 a 2001	10	50072	Carenas	3
1991 a 2001	10	50073	Cariñena	237
1991 a 2001	10	50074	Caspe	282
1991 a 2001	10	50075	Castejón de Alarba	12
1991 a 2001	10	50076	Castejón de las Armas	51
1991 a 2001	10	50077	Castejón de Valdejasa	80
1991 a 2001	10	50078	Castiliscar	27
1991 a 2001	10	50079	Cervera de la Cañada	27
1991 a 2001	10	50080	Cerveruela	8
1991 a 2001	10	50081	Cetina	56
1991 a 2001	10	50082	Cimballa	3
1991 a 2001	10	50083	Cinco Olivas	6
1991 a 2001	10	50085	Codo	18
1991 a 2001	10	50086	Codos	25
1991 a 2001	10	50087	Contamina	3
1991 a 2001	10	50088	Cosuenda	13
1991 a 2001	10	50089	Cuarte de Huerva	125
1991 a 2001	10	50090	Cubel	15
1991 a 2001	10	50092	Chiprana	19
1991 a 2001	10	50094	Daroca	57
1991 a 2001	10	50095	Ejea de los Caballeros	605
1991 a 2001	10	50096	Embid de Ariza	1
1991 a 2001	10	50098	Encinacorba	1
1991 a 2001	10	50099	Épila	237
1991 a 2001	10	50100	Erla	13
1991 a 2001	10	50101	Escatrón	45
1991 a 2001	10	50102	Fabara	47
1991 a 2001	10	50104	Farlete	12
1991 a 2001	10	50105	Fayón	29
1991 a 2001	10	50106	Fayos (Los)	7
1991 a 2001	10	50107	Figueruelas	75
1991 a 2001	10	50109	Frago (El)	2
1991 a 2001	10	50110	Frasno (El)	38
1991 a 2001	10	50111	Fréscano	15
1991 a 2001	10	50113	Fuendejalón	39
1991 a 2001	10	50114	Fuendetodos	3
1991 a 2001	10	50115	Fuentes de Ebro	256
1991 a 2001	10	50116	Fuentes de Jiloca	31
1991 a 2001	10	50118	Gallur	165
1991 a 2001	10	50119	Gelsa	82
1991 a 2001	10	50120	Godojos	1
1991 a 2001	10	50121	Gotor	14
1991 a 2001	10	50122	Grisel	3
1991 a 2001	10	50123	Grisén	41
1991 a 2001	10	50124	Herrera de los Navarros	38
1991 a 2001	10	50125	Ibdes	38
1991 a 2001	10	50126	Illueca	82
1991 a 2001	10	50128	Isuerre	7
1991 a 2001	10	50129	Jaraba	9
1991 a 2001	10	50130	Jarque	13
1991 a 2001	10	50131	Jaulín	12
1991 a 2001	10	50132	Joyosa (La)	43
1991 a 2001	10	50133	Lagata	6
1991 a 2001	10	50134	Langa del Castillo	16
1991 a 2001	10	50135	Layana	8
1991 a 2001	10	50136	Lécera	15
1991 a 2001	10	50137	Leciñena	64
1991 a 2001	10	50138	Lechón	3
1991 a 2001	10	50139	Letux	23
1991 a 2001	10	50140	Litago	11
1991 a 2001	10	50141	Lituénigo	4
1991 a 2001	10	50142	Lobera de Onsella	3
1991 a 2001	10	50143	Longares	36
1991 a 2001	10	50144	Longás	2
1991 a 2001	10	50146	Lucena de Jalón	7
1991 a 2001	10	50147	Luceni	46
1991 a 2001	10	50148	Luesia	15
1991 a 2001	10	50149	Luesma	5
1991 a 2001	10	50150	Lumpiaque	27
1991 a 2001	10	50151	Luna	65
1991 a 2001	10	50152	Maella	110
1991 a 2001	10	50153	Magallón	99
1991 a 2001	10	50154	Mainar	12
1991 a 2001	10	50156	Maleján	8
1991 a 2001	10	50157	Malón	22
1991 a 2001	10	50159	Maluenda	50
1991 a 2001	10	50160	Mallén	187
1991 a 2001	10	50161	Manchones	28
1991 a 2001	10	50162	Mara	13
1991 a 2001	10	50163	María de Huerva	215
1991 a 2001	10	50164	Mediana de Aragón	35
1991 a 2001	10	50165	Mequinenza	14
1991 a 2001	10	50166	Mesones de Isuela	2
1991 a 2001	10	50167	Mezalocha	6
1991 a 2001	10	50168	Mianos	1
1991 a 2001	10	50169	Miedes de Aragón	23
1991 a 2001	10	50170	Monegrillo	20
1991 a 2001	10	50171	Moneva	13
1991 a 2001	10	50172	Monreal de Ariza	1
1991 a 2001	10	50173	Monterde	3
1991 a 2001	10	50174	Montón	4
1991 a 2001	10	50175	Morata de Jalón	22
1991 a 2001	10	50176	Morata de Jiloca	17
1991 a 2001	10	50177	Morés	12
1991 a 2001	10	50178	Moros	17
1991 a 2001	10	50179	Moyuela	8
1991 a 2001	10	50180	Mozota	6
1991 a 2001	10	50181	Muel	33
1991 a 2001	10	50182	Muela (La)	528
1991 a 2001	10	50183	Munébrega	64
1991 a 2001	10	50184	Murero	8
1991 a 2001	10	50185	Murillo de Gállego	18
1991 a 2001	10	50186	Navardún	2
1991 a 2001	10	50187	Nigüella	1
1991 a 2001	10	50188	Nombrevilla	19
1991 a 2001	10	50189	Nonaspe	67
1991 a 2001	10	50190	Novallas	82
1991 a 2001	10	50191	Novillas	41
1991 a 2001	10	50192	Nuévalos	62
1991 a 2001	10	50193	Nuez de Ebro	49
1991 a 2001	10	50194	Olvés	1
1991 a 2001	10	50195	Orcajo	12
1991 a 2001	10	50196	Orera	4
1991 a 2001	10	50197	Orés	9
1991 a 2001	10	50198	Oseja	1
1991 a 2001	10	50199	Osera de Ebro	65
1991 a 2001	10	50200	Paniza	4
1991 a 2001	10	50201	Paracuellos de Jiloca	62
1991 a 2001	10	50203	Pastriz	171
1991 a 2001	10	50204	Pedrola	147
1991 a 2001	10	50205	Pedrosas (Las)	11
1991 a 2001	10	50206	Perdiguera	94
1991 a 2001	10	50207	Piedratajada	15
1991 a 2001	10	50208	Pina de Ebro	191
1991 a 2001	10	50209	Pinseque	482
1991 a 2001	10	50210	Pintanos (Los)	3
1991 a 2001	10	50211	Plasencia de Jalón	12
1991 a 2001	10	50212	Pleitas	1
1991 a 2001	10	50213	Plenas	3
1991 a 2001	10	50214	Pomer	4
1991 a 2001	10	50216	Pozuelo de Aragón	19
1991 a 2001	10	50217	Pradilla de Ebro	16
1991 a 2001	10	50218	Puebla de Albortón	1
1991 a 2001	10	50219	Puebla de Alfindén (La)	407
1991 a 2001	10	50220	Puendeluna	3
1991 a 2001	10	50222	Quinto	116
1991 a 2001	10	50223	Remolinos	54
1991 a 2001	10	50224	Retascón	2
1991 a 2001	10	50225	Ricla	161
1991 a 2001	10	50227	Romanos	13
1991 a 2001	10	50228	Rueda de Jalón	12
1991 a 2001	10	50229	Ruesca	8
1991 a 2001	10	50230	Sádaba	67
1991 a 2001	10	50231	Salillas de Jalón	12
1991 a 2001	10	50232	Salvatierra de Esca	33
1991 a 2001	10	50233	Samper del Salz	6
1991 a 2001	10	50234	San Martín de la Virgen de Moncayo	19
1991 a 2001	10	50235	San Mateo de Gállego	222
1991 a 2001	10	50236	Santa Cruz de Grío	4
1991 a 2001	10	50237	Santa Cruz de Moncayo	8
1991 a 2001	10	50238	Santa Eulalia de Gállego	17
1991 a 2001	10	50240	Sástago	76
1991 a 2001	10	50241	Saviñán	30
1991 a 2001	10	50243	Sestrica	50
1991 a 2001	10	50244	Sierra de Luna	4
1991 a 2001	10	50245	Sigüés	3
1991 a 2001	10	50246	Sisamón	1
1991 a 2001	10	50247	Sobradiel	81
1991 a 2001	10	50248	Sos del Rey Católico	51
1991 a 2001	10	50249	Tabuenca	10
1991 a 2001	10	50251	Tarazona	270
1991 a 2001	10	50252	Tauste	224
1991 a 2001	10	50253	Terrer	43
1991 a 2001	10	50254	Tierga	2
1991 a 2001	10	50255	Tobed	10
1991 a 2001	10	50256	Torralba de los Frailes	15
1991 a 2001	10	50257	Torralba de Ribota	31
1991 a 2001	10	50258	Torralbilla	11
1991 a 2001	10	50260	Torrelapaja	3
1991 a 2001	10	50261	Torrellas	12
1991 a 2001	10	50262	Torres de Berrellén	118
1991 a 2001	10	50263	Torrijo de la Cañada	15
1991 a 2001	10	50264	Tosos	11
1991 a 2001	10	50265	Trasmoz	1
1991 a 2001	10	50266	Trasobares	3
1991 a 2001	10	50267	Uncastillo	56
1991 a 2001	10	50269	Urrea de Jalón	22
1991 a 2001	10	50270	Urriés	2
1991 a 2001	10	50271	Used	14
1991 a 2001	10	50272	Utebo	615
1991 a 2001	10	50273	Valdehorna	10
1991 a 2001	10	50274	Val de San Martín	4
1991 a 2001	10	50275	Valmadrid	7
1991 a 2001	10	50276	Valpalmas	19
1991 a 2001	10	50277	Valtorres	12
1991 a 2001	10	50278	Velilla de Ebro	11
1991 a 2001	10	50279	Velilla de Jiloca	20
1991 a 2001	10	50280	Vera de Moncayo	11
1991 a 2001	10	50281	Vierlas	3
1991 a 2001	10	50282	Vilueña (La)	4
1991 a 2001	10	50283	Villadoz	1
1991 a 2001	10	50284	Villafeliche	16
1991 a 2001	10	50285	Villafranca de Ebro	54
1991 a 2001	10	50286	Villalba de Perejil	4
1991 a 2001	10	50287	Villalengua	2
1991 a 2001	10	50288	Villanueva de Gállego	312
1991 a 2001	10	50289	Villanueva de Jiloca	5
1991 a 2001	10	50290	Villanueva de Huerva	25
1991 a 2001	10	50291	Villar de los Navarros	3
1991 a 2001	10	50292	Villarreal de Huerva	17
1991 a 2001	10	50293	Villarroya de la Sierra	10
1991 a 2001	10	50294	Villarroya del Campo	2
1991 a 2001	10	50295	Vistabella	9
1991 a 2001	10	50296	Zaida (La)	6
1991 a 2001	10	50297	Zaragoza	7674
1991 a 2001	10	50298	Zuera	403
1991 a 2001	10	50901	Biel	30
1991 a 2001	10	50902	Marracos	9
1991 a 2001	10	50903	Villamayor de Gállego	424
2002	11	22001	Abiego	2
2002	11	22006	Aísa	1
2002	11	22007	Albalate de Cinca	8
2002	11	22012	Albero Bajo	2
2002	11	22017	Alcolea de Cinca	2
2002	11	22019	Alerre	3
2002	11	22020	Alfántega	2
2002	11	22021	Almudévar	7
2002	11	22022	Almunia de San Juan	3
2002	11	22023	Almuniente	1
2002	11	22024	Alquézar	2
2002	11	22025	Altorricón	1
2002	11	22028	Ansó	1
2002	11	22032	Aragüés del Puerto	1
2002	11	22036	Argavieso	2
2002	11	22044	Bailo	5
2002	11	22045	Baldellou	1
2002	11	22047	Banastás	3
2002	11	22048	Barbastro	10
2002	11	22052	Belver de Cinca	10
2002	11	22053	Benabarre	12
2002	11	22054	Benasque	37
2002	11	22057	Bielsa	2
2002	11	22058	Bierge	3
2002	11	22059	Biescas	13
2002	11	22060	Binaced	3
2002	11	22061	Binéfar	18
2002	11	22062	Bisaurri	3
2002	11	22064	Blecua y Torres	2
2002	11	22066	Boltaña	4
2002	11	22068	Borau	1
2002	11	22069	Broto	13
2002	11	22072	Caldearenas	1
2002	11	22074	Campo	3
2002	11	22076	Canal de Berdún	6
2002	11	22078	Canfranc	2
2002	11	22082	Castejón del Puente	2
2002	11	22084	Castejón de Sos	6
2002	11	22086	Castiello de Jaca	8
2002	11	22088	Castillazuelo	1
2002	11	22089	Castillonroy	4
2002	11	22094	Chalamera	1
2002	11	22095	Chía	4
2002	11	22096	Chimillas	21
2002	11	22099	Esplús	1
2002	11	22109	Fiscal	2
2002	11	22111	Foradada del Toscar	1
2002	11	22112	Fraga	16
2002	11	22116	Grañén	2
2002	11	22117	Graus	2
2002	11	22119	Gurrea de Gállego	6
2002	11	22122	Hoz de Jaca	3
2002	11	22124	Huerto	3
2002	11	22125	Huesca	65
2002	11	22127	Igriés	9
2002	11	22130	Jaca	20
2002	11	22131	Jasa	1
2002	11	22133	Labuerda	2
2002	11	22136	Lalueza	1
2002	11	22137	Lanaja	1
2002	11	22144	Laspuña	1
2002	11	22149	Loarre	2
2002	11	22156	Monflorite-Lascasas	3
2002	11	22157	Montanuy	2
2002	11	22158	Monzón	40
2002	11	22163	Nueno	20
2002	11	22167	Osso de Cinca	5
2002	11	22170	Panticosa	5
2002	11	22172	Peñalba	4
2002	11	22173	Peñas de Riglos (Las)	8
2002	11	22175	Peralta de Calasanz	2
2002	11	22186	Pozán de Vero	2
2002	11	22188	Puente de Montañana	1
2002	11	22193	Pueyo de Santa Cruz	5
2002	11	22199	Sabiñánigo	96
2002	11	22200	Sahún	7
2002	11	22201	Salas Altas	1
2002	11	22204	Sallent de Gállego	21
2002	11	22205	San Esteban de Litera	1
2002	11	22207	San Juan de Plan	3
2002	11	22212	Santaliestra y San Quílez	1
2002	11	22213	Sariñena	17
2002	11	22215	Seira	1
2002	11	22217	Sena	1
2002	11	22221	Sesué	1
2002	11	22222	Siétamo	11
2002	11	22223	Sopeira	1
2002	11	22225	Tamarite de Litera	3
2002	11	22226	Tardienta	2
2002	11	22228	Tierz	17
2002	11	22229	Tolva	2
2002	11	22234	Torrente de Cinca	1
2002	11	22239	Tramaced	1
2002	11	22245	Velilla de Cinca	2
2002	11	22246	Beranuy	1
2002	11	22248	Vicién	1
2002	11	22249	Villanova	4
2002	11	22250	Villanúa	2
2002	11	22252	Yebra de Basa	1
2002	11	22254	Zaidín	2
2002	11	22901	Valle de Hecho	1
2002	11	22902	Puente la Reina de Jaca	4
2002	11	22903	San Miguel del Cinca	2
2002	11	22906	Santa María de Dulcis	1
2002	11	22907	Aínsa-Sobrarbe	1
2002	11	44007	Alba	3
2002	11	44008	Albalate del Arzobispo	3
2002	11	44010	Albentosa	3
2002	11	44012	Alcalá de la Selva	22
2002	11	44013	Alcañiz	41
2002	11	44014	Alcorisa	8
2002	11	44016	Alfambra	1
2002	11	44021	Allepuz	1
2002	11	44025	Andorra	18
2002	11	44026	Arcos de las Salinas	9
2002	11	44027	Arens de Lledó	2
2002	11	44037	Beceite	7
2002	11	44044	Bordón	1
2002	11	44045	Bronchales	4
2002	11	44050	Calamocha	7
2002	11	44051	Calanda	11
2002	11	44054	Camarena de la Sierra	3
2002	11	44059	Cantavieja	1
2002	11	44065	Castejón de Tornos	1
2002	11	44068	Castelserás	1
2002	11	44071	Castellote	1
2002	11	44076	Cella	3
2002	11	44087	Crivillén	2
2002	11	44096	Ejulve	1
2002	11	44100	Estercuel	1
2002	11	44103	Formiche Alto	3
2002	11	44105	Fórnoles	1
2002	11	44112	Fuentes Claras	1
