Tipo de hogar, código	Tipo de hogar	Municipio codigo	Municipio nombre	Nº hogares
6	Hogares multipersonales	50163	María de Huerva	9,7546195935
6	Hogares multipersonales	50164	Mediana de Aragón	1,1265143201
6	Hogares multipersonales	50165	Mequinenza	35,9009441786
6	Hogares multipersonales	50167	Mezalocha	1,7035543801
6	Hogares multipersonales	50169	Miedes de Aragón	4,7255695012
6	Hogares multipersonales	50174	Montón	1,9905996247
6	Hogares multipersonales	50176	Morata de Jiloca	12,0260898353
6	Hogares multipersonales	50177	Morés	0,9327444423
6	Hogares multipersonales	50179	Moyuela	2,2398977626
6	Hogares multipersonales	50180	Mozota	0,4046941251
6	Hogares multipersonales	50181	Muel	5,6342461
6	Hogares multipersonales	50182	Muela (La)	7,1476383142
6	Hogares multipersonales	50186	Navardún	1,7954108041
6	Hogares multipersonales	50187	Nigüella	1,3588642701
6	Hogares multipersonales	50189	Nonaspe	9,891837134
6	Hogares multipersonales	50190	Novallas	10,1129917511
6	Hogares multipersonales	50192	Nuévalos	2,7652040436
6	Hogares multipersonales	50193	Nuez de Ebro	4,5109455179
6	Hogares multipersonales	50194	Olvés	4,0198279577
6	Hogares multipersonales	50196	Orera	2,4502511333
6	Hogares multipersonales	50199	Osera de Ebro	0,42477208
6	Hogares multipersonales	50203	Pastriz	5,2764076186
6	Hogares multipersonales	50204	Pedrola	4,8619255378
6	Hogares multipersonales	50206	Perdiguera	1,8747883146
6	Hogares multipersonales	50208	Pina de Ebro	25,6480634529
6	Hogares multipersonales	50209	Pinseque	12,0724950775
6	Hogares multipersonales	50211	Plasencia de Jalón	1,6143350833
6	Hogares multipersonales	50216	Pozuelo de Aragón	1,607762092
6	Hogares multipersonales	50217	Pradilla de Ebro	7,1301865007
6	Hogares multipersonales	50218	Puebla de Albortón	1,9186060811
6	Hogares multipersonales	50219	Puebla de Alfindén (La)	61,0293748132
6	Hogares multipersonales	50220	Puendeluna	5,6414995032
6	Hogares multipersonales	50222	Quinto	7,3365523545
6	Hogares multipersonales	50223	Remolinos	15,1964597824
6	Hogares multipersonales	50225	Ricla	3,2808320132
6	Hogares multipersonales	50227	Romanos	1,0212627143
6	Hogares multipersonales	50228	Rueda de Jalón	6,9209687961
6	Hogares multipersonales	50230	Sádaba	19,2636074386
6	Hogares multipersonales	50231	Salillas de Jalón	6,4943722267
6	Hogares multipersonales	50232	Salvatierra de Esca	1,4417551664
6	Hogares multipersonales	50233	Samper del Salz	4,3569480676
6	Hogares multipersonales	50235	San Mateo de Gállego	7,4513863851
6	Hogares multipersonales	50238	Santa Eulalia de Gállego	2,4543866498
6	Hogares multipersonales	50240	Sástago	8,9246873713
6	Hogares multipersonales	50241	Saviñán	6,0755090444
6	Hogares multipersonales	50242	Sediles	1,3143113094
6	Hogares multipersonales	50243	Sestrica	1,2408975463
6	Hogares multipersonales	50244	Sierra de Luna	2,1412108443
6	Hogares multipersonales	50248	Sos del Rey Católico	11,441098764
6	Hogares multipersonales	50249	Tabuenca	1,2297559337
6	Hogares multipersonales	50251	Tarazona	78,6434000524
6	Hogares multipersonales	50252	Tauste	6,1547611833
6	Hogares multipersonales	50262	Torres de Berrellén	5,6867871135
6	Hogares multipersonales	50264	Tosos	1,3729314498
6	Hogares multipersonales	50267	Uncastillo	2,3069824502
6	Hogares multipersonales	50269	Urrea de Jalón	3,136105671
6	Hogares multipersonales	50272	Utebo	71,6546635711
6	Hogares multipersonales	50281	Vierlas	2,2073937387
6	Hogares multipersonales	50283	Villadoz	0,8161160333
6	Hogares multipersonales	50284	Villafeliche	1,2898402508
6	Hogares multipersonales	50285	Villafranca de Ebro	7,8530912413
6	Hogares multipersonales	50286	Villalba de Perejil	1,1831368038
6	Hogares multipersonales	50287	Villalengua	2,2548382704
6	Hogares multipersonales	50288	Villanueva de Gállego	37,1778422279
6	Hogares multipersonales	50289	Villanueva de Jiloca	1,6430179671
6	Hogares multipersonales	50291	Villar de los Navarros	2,3253099268
6	Hogares multipersonales	50293	Villarroya de la Sierra	8,9160855316
6	Hogares multipersonales	50294	Villarroya del Campo	4,5071748131
6	Hogares multipersonales	50297	Zaragoza	2504,2809101825
6	Hogares multipersonales	50298	Zuera	33,0301023791
6	Hogares multipersonales	50903	Villamayor de Gállego	15,4123370986
7	Hogares multipersonales	22002	Abizanda	1,1500260135
7	Hogares multipersonales	22007	Albalate de Cinca	1,7818171882
7	Hogares multipersonales	22008	Albalatillo	1,8347583914
7	Hogares multipersonales	22009	Albelda	1,1888329908
7	Hogares multipersonales	22013	Alberuela de Tubo	3,9485139937
7	Hogares multipersonales	22015	Alcalá del Obispo	6,9298818498
7	Hogares multipersonales	22020	Alfántega	1,8074305405
7	Hogares multipersonales	22023	Almuniente	3,1597912073
7	Hogares multipersonales	22024	Alquézar	8,0513216644
7	Hogares multipersonales	22025	Altorricón	15,3150935128
7	Hogares multipersonales	22035	Arén	0,9782801709
7	Hogares multipersonales	22039	Ayerbe	2,9443162253
7	Hogares multipersonales	22040	Azanuy-Alins	2,5664444173
7	Hogares multipersonales	22041	Azara	1,2934005509
7	Hogares multipersonales	22042	Azlor	1,2189906755
7	Hogares multipersonales	22046	Ballobar	14,4450606509
7	Hogares multipersonales	22047	Banastás	1,3198794165
7	Hogares multipersonales	22048	Barbastro	18,625016231
7	Hogares multipersonales	22051	Bárcabo	0,7853109938
7	Hogares multipersonales	22052	Belver de Cinca	12,0908524498
7	Hogares multipersonales	22053	Benabarre	3,9413122606
7	Hogares multipersonales	22054	Benasque	14,30737185
7	Hogares multipersonales	22057	Bielsa	5,231419501
7	Hogares multipersonales	22058	Bierge	4,7732739894
7	Hogares multipersonales	22059	Biescas	11,825467459
7	Hogares multipersonales	22060	Binaced	5,715839537
7	Hogares multipersonales	22061	Binéfar	38,3150455509
7	Hogares multipersonales	22066	Boltaña	19,3952903027
7	Hogares multipersonales	22072	Caldearenas	8,2184043172
7	Hogares multipersonales	22074	Campo	0,7465941277
7	Hogares multipersonales	22077	Candasnos	8,298896771
7	Hogares multipersonales	22080	Capella	1,6960501979
7	Hogares multipersonales	22082	Castejón del Puente	0,9483713477
7	Hogares multipersonales	22083	Castejón de Monegros	1,9306993103
7	Hogares multipersonales	22086	Castiello de Jaca	1,7406147465
7	Hogares multipersonales	22087	Castigaleu	0,7754785226
7	Hogares multipersonales	22102	Estada	3,8839398105
7	Hogares multipersonales	22103	Estadilla	7,4967465951
7	Hogares multipersonales	22109	Fiscal	5,2317394573
7	Hogares multipersonales	22110	Fonz	4,4750337524
7	Hogares multipersonales	22111	Foradada del Toscar	4,4594372944
7	Hogares multipersonales	22112	Fraga	45,532227757
7	Hogares multipersonales	22113	Fueva (La)	2,9452683155
7	Hogares multipersonales	22117	Graus	27,582174133
7	Hogares multipersonales	22124	Huerto	4,0879890053
7	Hogares multipersonales	22125	Huesca	103,4109347759
7	Hogares multipersonales	22128	Ilche	2,518741436
7	Hogares multipersonales	22130	Jaca	12,663775896
7	Hogares multipersonales	22135	Laluenga	0,8573609357
7	Hogares multipersonales	22142	Lascuarre	1,368946271
7	Hogares multipersonales	22150	Loporzano	3,8538206696
7	Hogares multipersonales	22155	Monesma y Cajigar	1,3082220132
7	Hogares multipersonales	22157	Montanuy	1,2197368682
7	Hogares multipersonales	22158	Monzón	115,428522711
7	Hogares multipersonales	22167	Osso de Cinca	5,9934448025
7	Hogares multipersonales	22170	Panticosa	8,0665228721
7	Hogares multipersonales	22174	Peralta de Alcofea	9,4176793563
7	Hogares multipersonales	22175	Peralta de Calasanz	0,6242083468
7	Hogares multipersonales	22181	Piracés	1,5105653237
7	Hogares multipersonales	22187	Puebla de Castro (La)	3,1467362111
7	Hogares multipersonales	22188	Puente de Montañana	1,1153781501
7	Hogares multipersonales	22199	Sabiñánigo	46,707400128
7	Hogares multipersonales	22202	Salas Bajas	2,2548124521
7	Hogares multipersonales	22203	Salillas	2,2632401732
7	Hogares multipersonales	22204	Sallent de Gállego	9,1096980516
7	Hogares multipersonales	22205	San Esteban de Litera	5,4700363909
7	Hogares multipersonales	22206	Sangarrén	3,7831132762
7	Hogares multipersonales	22213	Sariñena	6,830702301
7	Hogares multipersonales	22214	Secastilla	1,7813363133
7	Hogares multipersonales	22217	Sena	1,8399517152
7	Hogares multipersonales	22220	Sesa	0,988126429
7	Hogares multipersonales	22222	Siétamo	3,0232407653
7	Hogares multipersonales	22223	Sopeira	0,9692522828
7	Hogares multipersonales	22225	Tamarite de Litera	4,3395969462
7	Hogares multipersonales	22227	Tella-Sin	1,147566604
7	Hogares multipersonales	22230	Torla	0,7271422997
7	Hogares multipersonales	22232	Torralba de Aragón	2,2752434797
7	Hogares multipersonales	22235	Torres de Alcanadre	1,079733741
7	Hogares multipersonales	22251	Villanueva de Sigena	1,964354368
7	Hogares multipersonales	22901	Valle de Hecho	1,2345613468
7	Hogares multipersonales	22902	Puente la Reina de Jaca	4,9771560946
7	Hogares multipersonales	22903	San Miguel del Cinca	11,010337221
7	Hogares multipersonales	22904	Sotonera (La)	2,2765118618
7	Hogares multipersonales	22906	Santa María de Dulcis	1,7502760231
7	Hogares multipersonales	22907	Aínsa-Sobrarbe	51,8375922127
7	Hogares multipersonales	22908	Hoz y Costeán	1,7260321329
7	Hogares multipersonales	22909	Vencillón	2,5579030994
7	Hogares multipersonales	44004	Aguaviva	7,2545650997
7	Hogares multipersonales	44005	Aguilar del Alfambra	0,7823705175
7	Hogares multipersonales	44006	Alacón	5,7814560451
7	Hogares multipersonales	44007	Alba	1,643170582
7	Hogares multipersonales	44008	Albalate del Arzobispo	23,023804331
7	Hogares multipersonales	44009	Albarracín	3,0789876428
7	Hogares multipersonales	44010	Albentosa	12,9502344391
7	Hogares multipersonales	44011	Alcaine	1,4093673533
7	Hogares multipersonales	44012	Alcalá de la Selva	4,1105805569
7	Hogares multipersonales	44013	Alcañiz	29,4004011879
7	Hogares multipersonales	44014	Alcorisa	5,9149978235
7	Hogares multipersonales	44016	Alfambra	4,8674186911
7	Hogares multipersonales	44022	Alloza	1,0810379653
7	Hogares multipersonales	44025	Andorra	65,0937210095
7	Hogares multipersonales	44027	Arens de Lledó	2,4270509696
7	Hogares multipersonales	44028	Argente	2,2182644056
7	Hogares multipersonales	44029	Ariño	2,7899030659
7	Hogares multipersonales	44034	Bañón	0,7602247887
7	Hogares multipersonales	44050	Calamocha	40,202451177
7	Hogares multipersonales	44051	Calanda	134,2779619042
7	Hogares multipersonales	44059	Cantavieja	2,2747324698
7	Hogares multipersonales	44061	Cañada de Verich (La)	2,2476384251
7	Hogares multipersonales	44067	Castelnou	2,6395361748
7	Hogares multipersonales	44068	Castelserás	3,3171552794
7	Hogares multipersonales	44070	Castellar (El)	0,9785954862
7	Hogares multipersonales	44074	Cedrillas	8,0726560817
7	Hogares multipersonales	44075	Celadas	1,2805909884
7	Hogares multipersonales	44076	Cella	26,9056139129
7	Hogares multipersonales	44082	Corbalán	2,2259113324
7	Hogares multipersonales	44089	Cubla	3,9481400093
7	Hogares multipersonales	44092	Cuervo (El)	1,1198066822
7	Hogares multipersonales	44106	Fortanete	2,2762140508
7	Hogares multipersonales	44109	Frías de Albarracín	0,6194813254
7	Hogares multipersonales	44113	Fuentes de Rubielos	1,0734489951
7	Hogares multipersonales	44115	Galve	2,6116173791
7	Hogares multipersonales	44121	Gúdar	0,8868646818
7	Hogares multipersonales	44122	Híjar	12,117091323
7	Hogares multipersonales	44128	Jarque de la Val	1,5728616228
7	Hogares multipersonales	44141	Lledó	3,9581242954
7	Hogares multipersonales	44146	Mata de los Olmos (La)	1,0478100824
7	Hogares multipersonales	44147	Mazaleón	10,431341325
7	Hogares multipersonales	44148	Mezquita de Jarque	1,3992518469
7	Hogares multipersonales	44149	Mirambel	1,7051978066
7	Hogares multipersonales	44154	Monroyo	5,2562650059
7	Hogares multipersonales	44155	Montalbán	5,1453393206
7	Hogares multipersonales	44158	Mora de Rubielos	7,5284529827
7	Hogares multipersonales	44161	Muniesa	1,5123340118
7	Hogares multipersonales	44165	Nogueruelas	3,3837080244
7	Hogares multipersonales	44168	Odón	2,9121483879
7	Hogares multipersonales	44175	Orrios	1,0521804294
7	Hogares multipersonales	44179	Peñarroya de Tastavins	4,0238513307
7	Hogares multipersonales	44182	Perales del Alfambra	2,4737064736
7	Hogares multipersonales	44185	Pobo (El)	1,3698777277
7	Hogares multipersonales	44191	Puebla de Híjar (La)	7,1769900763
7	Hogares multipersonales	44201	Rubielos de Mora	1,9780190166
7	Hogares multipersonales	44206	San Agustín	1,6622732815
7	Hogares multipersonales	44209	Santa Eulalia	6,0025568776
7	Hogares multipersonales	44210	Sarrión	15,009306224
7	Hogares multipersonales	44215	Terriente	2,3806878887
7	Hogares multipersonales	44216	Teruel	44,0194854141
7	Hogares multipersonales	44218	Tormón	0,0992805548
7	Hogares multipersonales	44221	Torrecilla de Alcañiz	2,7320952356
7	Hogares multipersonales	44223	Torre de Arcas	1,4122057911
7	Hogares multipersonales	44230	Torrevelilla	2,3240184229
7	Hogares multipersonales	44238	Utrillas	0,8564365224
7	Hogares multipersonales	44239	Valacloche	1,6415508213
7	Hogares multipersonales	44240	Valbona	0,5307535363
7	Hogares multipersonales	44246	Valderrobres	5,6383265615
7	Hogares multipersonales	44249	Vallecillo (El)	3,6753737462
7	Hogares multipersonales	44251	Villafranca del Campo	2,4411177205
7	Hogares multipersonales	44256	Villanueva del Rebollar de la Sierra	1,2406656279
7	Hogares multipersonales	44257	Villar del Cobo	1,3522661841
7	Hogares multipersonales	44261	Villarquemado	1,8895140592
7	Hogares multipersonales	44264	Villel	6,8821226267
7	Hogares multipersonales	44265	Vinaceite	3,73824908
7	Hogares multipersonales	44268	Zoma (La)	1,0911088513
7	Hogares multipersonales	50001	Abanto	1,0276850849
7	Hogares multipersonales	50006	Ainzón	10,2830357732
7	Hogares multipersonales	50008	Alagón	49,833169811
7	Hogares multipersonales	50015	Alconchel de Ariza	3,4991877917
7	Hogares multipersonales	50017	Alfajarín	9,2472275307
7	Hogares multipersonales	50018	Alfamén	9,0934299757
7	Hogares multipersonales	50020	Alhama de Aragón	2,2216534727
7	Hogares multipersonales	50022	Almolda (La)	5,6209509121
7	Hogares multipersonales	50023	Almonacid de la Cuba	2,8133537123
7	Hogares multipersonales	50025	Almunia de Doña Godina (La)	98,9391807487
7	Hogares multipersonales	50026	Alpartir	5,1611549496
7	Hogares multipersonales	50027	Ambel	0,6664829108
7	Hogares multipersonales	50038	Ateca	20,3604374126
7	Hogares multipersonales	50039	Azuara	5,0677859927
7	Hogares multipersonales	50045	Belchite	2,7103281346
7	Hogares multipersonales	50050	Bijuesca	1,1476297743
7	Hogares multipersonales	50052	Bisimbre	2,3410558325
7	Hogares multipersonales	50053	Boquiñeni	2,8204053296
7	Hogares multipersonales	50056	Botorrita	2,7152822942
7	Hogares multipersonales	50057	Brea de Aragón	10,0105497102
7	Hogares multipersonales	50059	Bujaraloz	2,4391416833
7	Hogares multipersonales	50060	Bulbuente	0,7629848883
7	Hogares multipersonales	50062	Burgo de Ebro (El)	7,1675892643
7	Hogares multipersonales	50063	Buste (El)	0,4713820533
7	Hogares multipersonales	50066	Cadrete	13,574670508
7	Hogares multipersonales	50067	Calatayud	23,1556038566
7	Hogares multipersonales	50071	Campillo de Aragón	7,6883555795
7	Hogares multipersonales	50072	Carenas	1,8007353952
7	Hogares multipersonales	50073	Cariñena	31,1590759824
7	Hogares multipersonales	50074	Caspe	24,4305490739
7	Hogares multipersonales	50076	Castejón de las Armas	1,3293063129
7	Hogares multipersonales	50078	Castiliscar	9,6235492554
7	Hogares multipersonales	50081	Cetina	1,5968155917
7	Hogares multipersonales	50085	Codo	0,6366939615
7	Hogares multipersonales	50089	Cuarte de Huerva	7,6702405501
7	Hogares multipersonales	50091	Cuerlas (Las)	1,1478394145
7	Hogares multipersonales	50094	Daroca	6,7517170737
7	Hogares multipersonales	50095	Ejea de los Caballeros	179,701382402
7	Hogares multipersonales	50096	Embid de Ariza	1,1815316924
7	Hogares multipersonales	50099	Épila	19,8332897959
7	Hogares multipersonales	50100	Erla	4,2335085754
7	Hogares multipersonales	50104	Farlete	1,4015220261
7	Hogares multipersonales	50105	Fayón	0,9122892365
7	Hogares multipersonales	50106	Fayos (Los)	1,2642475066
7	Hogares multipersonales	50111	Fréscano	3,0338559499
7	Hogares multipersonales	50113	Fuendejalón	5,3282709087
7	Hogares multipersonales	50115	Fuentes de Ebro	19,891633928
7	Hogares multipersonales	50123	Grisén	2,0904421181
7	Hogares multipersonales	50126	Illueca	29,480150791
7	Hogares multipersonales	50131	Jaulín	1,6280729019
7	Hogares multipersonales	50135	Layana	3,3085949868
7	Hogares multipersonales	50136	Lécera	2,3878700383
7	Hogares multipersonales	50137	Leciñena	2,2055817951
7	Hogares multipersonales	50139	Letux	1,4447018307
7	Hogares multipersonales	50140	Litago	3,3656450053
7	Hogares multipersonales	50143	Longares	14,605594171
7	Hogares multipersonales	50146	Lucena de Jalón	1,3791340735
7	Hogares multipersonales	50148	Luesia	1,4648367035
7	Hogares multipersonales	50150	Lumpiaque	2,2318568755
7	Hogares multipersonales	50152	Maella	4,1029503964
7	Hogares multipersonales	50156	Maleján	1,2011236496
7	Hogares multipersonales	50157	Malón	1,8248429157
