Municipio codigo	Municipio nombre	Grandes grupos, código	Grandes grupos	Sexo, código	Sexo	Total	Españoles	Extranjeros
22064	Blecua y Torres	2	De 26 a 45	1	Hombre	23,2398304811	18,3949964669	4,8448340142
22064	Blecua y Torres	3	De 46 a 64	1	Hombre	49,8255218085	49,8255218085	0
22064	Blecua y Torres	4	De 65 y más	1	Hombre	24,8361522605	24,8361522605	0
22064	Blecua y Torres	5	De 65 y más	1	Hombre	2,1638477396	2,1638477396	0
22066	Boltaña	0	Menor de 16	1	Hombre	90,1234453002	78,1011901982	12,022255102
22066	Boltaña	1	De 16 a 25	1	Hombre	35,1199644765	3,0877298162	32,0322346603
22066	Boltaña	2	De 26 a 45	1	Hombre	237,4350241708	137,987312107	99,4477120638
22066	Boltaña	3	De 46 a 64	1	Hombre	110,983773114	87,3771326218	23,6066404922
22066	Boltaña	4	De 65 y más	1	Hombre	72,8637859646	72,8637859646	0
22066	Boltaña	5	De 65 y más	1	Hombre	14,7639581308	14,7639581308	0
22067	Bonansa	0	Menor de 16	1	Hombre	6,5885267447	6,5885267447	0
22067	Bonansa	1	De 16 a 25	1	Hombre	4,1521766796	1,9915220686	2,160654611
22067	Bonansa	2	De 26 a 45	1	Hombre	16,309159818	16,309159818	0
22067	Bonansa	3	De 46 a 64	1	Hombre	20,1063574114	17,9457028004	2,160654611
22067	Bonansa	4	De 65 y más	1	Hombre	7,8437793462	7,8437793462	0
22068	Borau	0	Menor de 16	1	Hombre	5,8796930404	5,8796930404	0
22068	Borau	1	De 16 a 25	1	Hombre	5,2018730039	5,2018730039	0
22068	Borau	2	De 26 a 45	1	Hombre	21,3835673373	21,3835673373	0
22068	Borau	3	De 46 a 64	1	Hombre	9,8668292845	9,8668292845	0
22068	Borau	4	De 65 y más	1	Hombre	6,6680373337	6,6680373337	0
22069	Broto	0	Menor de 16	1	Hombre	42,2903541626	32,0271391626	10,263215
22069	Broto	1	De 16 a 25	1	Hombre	24,7179955336	24,7179955336	0
22069	Broto	2	De 26 a 45	1	Hombre	87,9831340543	56,9311126564	31,0520213979
22069	Broto	3	De 46 a 64	1	Hombre	70,4582946067	70,4582946067	0
22069	Broto	4	De 65 y más	1	Hombre	37,9301342682	37,9301342682	0
22069	Broto	5	De 65 y más	1	Hombre	13,9376337316	13,9376337316	0
22072	Caldearenas	0	Menor de 16	1	Hombre	9	9	0
22072	Caldearenas	1	De 16 a 25	1	Hombre	5,253070841	5,253070841	0
22072	Caldearenas	2	De 26 a 45	1	Hombre	46,7357887946	46,7357887946	0
22072	Caldearenas	3	De 46 a 64	1	Hombre	32,5365196491	32,5365196491	0
22072	Caldearenas	4	De 65 y más	1	Hombre	27,2001328909	27,2001328909	0
22072	Caldearenas	5	De 65 y más	1	Hombre	11,799867109	11,799867109	0
22074	Campo	0	Menor de 16	1	Hombre	18,3486839806	8,8200559492	9,5286280314
22074	Campo	1	De 16 a 25	1	Hombre	8,2295687869	6,2810973447	1,9484714422
22074	Campo	2	De 26 a 45	1	Hombre	55,6915868266	37,1098133766	18,58177345
22074	Campo	3	De 46 a 64	1	Hombre	38,9861786707	37,0188396227	1,967339048
22074	Campo	4	De 65 y más	1	Hombre	22,9948802412	19,7970219544	3,1978582868
22074	Campo	5	De 65 y más	1	Hombre	8,0051197587	8,0051197587	0
22075	Camporrells	0	Menor de 16	1	Hombre	2,5758552838	2,5758552838	0
22075	Camporrells	1	De 16 a 25	1	Hombre	2,2130766829	2,2130766829	0
22075	Camporrells	2	De 26 a 45	1	Hombre	23,3939501674	21,3192507256	2,0746994418
22075	Camporrells	3	De 46 a 64	1	Hombre	25,3937622451	23,5627854103	1,8309768348
22075	Camporrells	4	De 65 y más	1	Hombre	33,5782599258	33,5782599258	0
22075	Camporrells	5	De 65 y más	1	Hombre	5,5872206709	5,5872206709	0
22076	Canal de Berdún	0	Menor de 16	1	Hombre	10,6635629051	6,3484182472	4,3151446579
22076	Canal de Berdún	1	De 16 a 25	1	Hombre	24,3738943469	24,3738943469	0
22076	Canal de Berdún	2	De 26 a 45	1	Hombre	40,2743071414	30,0284365976	10,2458705438
22076	Canal de Berdún	3	De 46 a 64	1	Hombre	58,1457365325	58,1457365325	0
22076	Canal de Berdún	4	De 65 y más	1	Hombre	63,5155523976	60,2980227854	3,2175296122
22076	Canal de Berdún	5	De 65 y más	1	Hombre	9,0514923142	9,0514923142	0
22077	Candasnos	0	Menor de 16	1	Hombre	7,9999999998	6,8378302366	1,1621697632
22077	Candasnos	1	De 16 a 25	1	Hombre	4,5566309612	4,5566309612	0
22077	Candasnos	2	De 26 a 45	1	Hombre	71,1240447867	46,2273544737	24,896690313
22077	Candasnos	3	De 46 a 64	1	Hombre	55,3193242524	38,7215307104	16,597793542
22077	Candasnos	4	De 65 y más	1	Hombre	61,7489032638	61,7489032638	0
22077	Candasnos	5	De 65 y más	1	Hombre	4,2510967364	4,2510967364	0
22078	Canfranc	0	Menor de 16	1	Hombre	41,7183594036	20,1854905492	21,5328688544
22078	Canfranc	1	De 16 a 25	1	Hombre	27,8550941778	27,8550941778	0
22078	Canfranc	2	De 26 a 45	1	Hombre	118,8599448601	96,2312803853	22,6286644748
22078	Canfranc	3	De 46 a 64	1	Hombre	97,1950572444	97,1950572444	0
22078	Canfranc	4	De 65 y más	1	Hombre	42,2812486973	42,2812486973	0
22078	Canfranc	5	De 65 y más	1	Hombre	4,0314411677	4,0314411677	0
22079	Capdesaso	0	Menor de 16	1	Hombre	0,1665632853	0,1665632853	0
22079	Capdesaso	1	De 16 a 25	1	Hombre	4,3546264466	4,3546264466	0
22079	Capdesaso	2	De 26 a 45	1	Hombre	18,8722864808	18,8722864808	0
22079	Capdesaso	3	De 46 a 64	1	Hombre	18,5929177515	18,5929177515	0
22079	Capdesaso	4	De 65 y más	1	Hombre	21,4773119452	21,4773119452	0
22079	Capdesaso	5	De 65 y más	1	Hombre	5,5362940906	5,5362940906	0
22080	Capella	0	Menor de 16	1	Hombre	14,2777580955	14,2777580955	0
22080	Capella	1	De 16 a 25	1	Hombre	20,6470485936	16,877253308	3,7697952856
22080	Capella	2	De 26 a 45	1	Hombre	55,2178128102	47,3527222632	7,865090547
22080	Capella	3	De 46 a 64	1	Hombre	50,2330254817	47,2575576074	2,9754678743
22080	Capella	4	De 65 y más	1	Hombre	45,0217460241	42,9058439549	2,1159020692
22080	Capella	5	De 65 y más	1	Hombre	6,978253976	6,978253976	0
22081	Casbas de Huesca	0	Menor de 16	1	Hombre	8,2903541625	8,2903541625	0
22081	Casbas de Huesca	1	De 16 a 25	1	Hombre	16,1186815167	10,6940653287	5,424616188
22081	Casbas de Huesca	2	De 26 a 45	1	Hombre	42,0312356194	42,0312356194	0
22081	Casbas de Huesca	3	De 46 a 64	1	Hombre	49,8500828636	47,7500442866	2,100038577
22081	Casbas de Huesca	4	De 65 y más	1	Hombre	42,4420080664	42,4420080664	0
22081	Casbas de Huesca	5	De 65 y más	1	Hombre	3,5579919336	3,5579919336	0
22082	Castejón del Puente	0	Menor de 16	1	Hombre	15,0997963171	13,3845685483	1,7152277688
22082	Castejón del Puente	1	De 16 a 25	1	Hombre	20,1884581613	20,1884581613	0
22082	Castejón del Puente	2	De 26 a 45	1	Hombre	40,5591959386	40,5591959386	0
22082	Castejón del Puente	3	De 46 a 64	1	Hombre	57,1623440912	57,1623440912	0
22082	Castejón del Puente	4	De 65 y más	1	Hombre	43,0316174577	43,0316174577	0
22082	Castejón del Puente	5	De 65 y más	1	Hombre	4,9683825422	4,9683825422	0
22083	Castejón de Monegros	0	Menor de 16	1	Hombre	24,7047431774	18,3778486031	6,3268945743
22083	Castejón de Monegros	1	De 16 a 25	1	Hombre	16,8162376696	16,8162376696	0
22083	Castejón de Monegros	2	De 26 a 45	1	Hombre	93,991612551	49,2077159941	44,7838965569
22083	Castejón de Monegros	3	De 46 a 64	1	Hombre	74,50262544	66,6112360335	7,8913894065
22083	Castejón de Monegros	4	De 65 y más	1	Hombre	85,1443994742	85,1443994742	0
22083	Castejón de Monegros	5	De 65 y más	1	Hombre	20,8556005262	20,8556005262	0
22084	Castejón de Sos	0	Menor de 16	1	Hombre	67,7725375012	57,0807224042	10,691815097
22084	Castejón de Sos	1	De 16 a 25	1	Hombre	23,3907362158	23,3907362158	0
22084	Castejón de Sos	2	De 26 a 45	1	Hombre	172,1060731023	152,7322295915	19,3738435108
22084	Castejón de Sos	3	De 46 a 64	1	Hombre	84,0656389396	73,3738238426	10,691815097
22084	Castejón de Sos	4	De 65 y más	1	Hombre	37,0226718472	37,0226718472	0
22084	Castejón de Sos	5	De 65 y más	1	Hombre	6,7692671529	6,7692671529	0
22085	Castelflorite	0	Menor de 16	1	Hombre	1,2232431724	1,2232431724	0
22085	Castelflorite	1	De 16 a 25	1	Hombre	3,7747514916	3,7747514916	0
22085	Castelflorite	2	De 26 a 45	1	Hombre	23,4291480951	23,4291480951	0
22085	Castelflorite	3	De 46 a 64	1	Hombre	14,1203314505	14,1203314505	0
22085	Castelflorite	4	De 65 y más	1	Hombre	25,6982535341	25,6982535341	0
22085	Castelflorite	5	De 65 y más	1	Hombre	2,7542722566	2,7542722566	0
22086	Castiello de Jaca	0	Menor de 16	1	Hombre	16	9,2275665849	6,7724334151
22086	Castiello de Jaca	1	De 16 a 25	1	Hombre	12,6589841721	12,6589841721	0
22086	Castiello de Jaca	2	De 26 a 45	1	Hombre	45,8884267695	39,1159933544	6,7724334151
22086	Castiello de Jaca	3	De 46 a 64	1	Hombre	36,4525890585	35,3071827087	1,1454063498
22086	Castiello de Jaca	4	De 65 y más	1	Hombre	23,3946364989	23,3946364989	0
22086	Castiello de Jaca	5	De 65 y más	1	Hombre	0,6053635009	0,6053635009	0
22087	Castigaleu	0	Menor de 16	1	Hombre	5,508855532	2,6617213032	2,8471342288
22087	Castigaleu	1	De 16 a 25	1	Hombre	5,9248873465	2,0018549147	3,9230324318
22087	Castigaleu	2	De 26 a 45	1	Hombre	28,9025397938	17,2772612395	11,6252785543
22087	Castigaleu	3	De 46 a 64	1	Hombre	15,1021346011	11,1791021693	3,9230324318
22087	Castigaleu	4	De 65 y más	1	Hombre	3,9027412346	3,9027412346	0
22088	Castillazuelo	0	Menor de 16	1	Hombre	13,9060903064	13,9060903064	0
22088	Castillazuelo	1	De 16 a 25	1	Hombre	1,4875546039	1,4875546039	0
22088	Castillazuelo	2	De 26 a 45	1	Hombre	21,4973286555	21,4973286555	0
22088	Castillazuelo	3	De 46 a 64	1	Hombre	19,0603093248	19,0603093248	0
22088	Castillazuelo	4	De 65 y más	1	Hombre	21,52718061	21,52718061	0
22088	Castillazuelo	5	De 65 y más	1	Hombre	11,8118906621	11,8118906621	0
22089	Castillonroy	0	Menor de 16	1	Hombre	15,0000000002	15,0000000002	0
22089	Castillonroy	1	De 16 a 25	1	Hombre	13,5971598157	13,5971598157	0
22089	Castillonroy	2	De 26 a 45	1	Hombre	48,2167243283	46,0128254594	2,2038988689
22089	Castillonroy	3	De 46 a 64	1	Hombre	50,7668241816	50,7668241816	0
22089	Castillonroy	4	De 65 y más	1	Hombre	32,9757022545	32,9757022545	0
22089	Castillonroy	5	De 65 y más	1	Hombre	16,0242977458	16,0242977458	0
22090	Colungo	1	De 16 a 25	1	Hombre	6,4168927609	6,4168927609	0
22090	Colungo	2	De 26 a 45	1	Hombre	19,6007793047	18,2609225377	1,339856767
22090	Colungo	3	De 46 a 64	1	Hombre	16,985745846	16,985745846	0
22090	Colungo	4	De 65 y más	1	Hombre	15,8544006953	13,2670477382	2,5873529571
22090	Colungo	5	De 65 y más	1	Hombre	13,4537682625	13,4537682625	0
22094	Chalamera	0	Menor de 16	1	Hombre	7,7638285536	6,2286745157	1,5351540379
22094	Chalamera	1	De 16 a 25	1	Hombre	6,998795354	3,3773577938	3,6214375602
22094	Chalamera	2	De 26 a 45	1	Hombre	15,1595180318	11,5380804716	3,6214375602
22094	Chalamera	3	De 46 a 64	1	Hombre	15,6468545934	15,6468545934	0
22094	Chalamera	4	De 65 y más	1	Hombre	15,5024986288	15,5024986288	0
22094	Chalamera	5	De 65 y más	1	Hombre	1,9285048387	1,9285048387	0
22095	Chía	0	Menor de 16	1	Hombre	11,4369587027	11,4369587027	0
22095	Chía	2	De 26 a 45	1	Hombre	18,083950563	18,083950563	0
22095	Chía	3	De 46 a 64	1	Hombre	15,0633176008	15,0633176008	0
22095	Chía	4	De 65 y más	1	Hombre	6,7087086792	6,7087086792	0
22095	Chía	5	De 65 y más	1	Hombre	6,7070644545	6,7070644545	0
22096	Chimillas	0	Menor de 16	1	Hombre	31,9906887154	31,9906887154	0
22096	Chimillas	1	De 16 a 25	1	Hombre	19,4498925724	19,4498925724	0
22096	Chimillas	2	De 26 a 45	1	Hombre	54,2642697981	54,2642697981	0
22096	Chimillas	3	De 46 a 64	1	Hombre	61,2858376302	61,2858376302	0
22096	Chimillas	4	De 65 y más	1	Hombre	15,8341510456	15,8341510456	0
22096	Chimillas	5	De 65 y más	1	Hombre	3,7199839544	3,7199839544	0
22099	Esplús	0	Menor de 16	1	Hombre	34,3218180683	17,0512813043	17,270536764
22099	Esplús	1	De 16 a 25	1	Hombre	17,7415256168	17,7415256168	0
22099	Esplús	2	De 26 a 45	1	Hombre	72,7750101859	64,2109897819	8,564020404
22099	Esplús	3	De 46 a 64	1	Hombre	79,2515045074	72,3670510659	6,8844534415
22099	Esplús	4	De 65 y más	1	Hombre	77,3445362458	77,3445362458	0
22099	Esplús	5	De 65 y más	1	Hombre	14,8460022242	14,8460022242	0
22102	Estada	0	Menor de 16	1	Hombre	10	10	0
22102	Estada	1	De 16 a 25	1	Hombre	21,1210654751	21,1210654751	0
22102	Estada	2	De 26 a 45	1	Hombre	23,1435905421	19,2596507316	3,8839398105
22102	Estada	3	De 46 a 64	1	Hombre	51,1141324707	47,2301926602	3,8839398105
22102	Estada	4	De 65 y más	1	Hombre	21,509822782	21,509822782	0
22102	Estada	5	De 65 y más	1	Hombre	5,4901772182	5,4901772182	0
22103	Estadilla	0	Menor de 16	1	Hombre	47,8720245489	47,8720245489	0
22103	Estadilla	1	De 16 a 25	1	Hombre	12,5260428784	12,5260428784	0
22103	Estadilla	2	De 26 a 45	1	Hombre	138,3351791476	123,3416859574	14,9934931902
22103	Estadilla	3	De 46 a 64	1	Hombre	90,3414513332	90,3414513332	0
22103	Estadilla	4	De 65 y más	1	Hombre	104,0800540084	104,0800540084	0
22103	Estadilla	5	De 65 y más	1	Hombre	7,919945991	7,919945991	0
22105	Estopiñán del Castillo	0	Menor de 16	1	Hombre	18,9401966562	17,6289409163	1,3112557399
22105	Estopiñán del Castillo	1	De 16 a 25	1	Hombre	4,8037392492	3,4924835093	1,3112557399
22105	Estopiñán del Castillo	2	De 26 a 45	1	Hombre	14,5514148657	11,4121155725	3,1392992932
22105	Estopiñán del Castillo	3	De 46 a 64	1	Hombre	20,0459143715	20,0459143715	0
22105	Estopiñán del Castillo	4	De 65 y más	1	Hombre	24,7660359659	24,7660359659	0
22105	Estopiñán del Castillo	5	De 65 y más	1	Hombre	3,4734072169	3,4734072169	0
22106	Fago	2	De 26 a 45	1	Hombre	5,0096914251	5,0096914251	0
22106	Fago	3	De 46 a 64	1	Hombre	4,1054253954	4,1054253954	0
22106	Fago	4	De 65 y más	1	Hombre	3,3784628013	3,3784628013	0
22106	Fago	5	De 65 y más	1	Hombre	1,5064203782	1,5064203782	0
22107	Fanlo	0	Menor de 16	1	Hombre	4,8764533727	2,1907070679	2,6857463048
22107	Fanlo	1	De 16 a 25	1	Hombre	1,4068057747	1,4068057747	0
22107	Fanlo	2	De 26 a 45	1	Hombre	21,2101917638	21,2101917638	0
22107	Fanlo	3	De 46 a 64	1	Hombre	30,6196637113	30,6196637113	0
22107	Fanlo	4	De 65 y más	1	Hombre	14,9892031693	14,9892031693	0
22107	Fanlo	5	De 65 y más	1	Hombre	3,5896401472	3,5896401472	0
22109	Fiscal	0	Menor de 16	1	Hombre	26,561760038	25,2262846669	1,3354753711
22109	Fiscal	1	De 16 a 25	1	Hombre	19,1469568126	7,0855406331	12,0614161795
22109	Fiscal	2	De 26 a 45	1	Hombre	68,7170728706	50,9236869617	17,7933859089
22109	Fiscal	3	De 46 a 64	1	Hombre	25,3682962278	22,5118293596	2,8564668682
22109	Fiscal	4	De 65 y más	1	Hombre	38,1895240301	38,1895240301	0
22109	Fiscal	5	De 65 y más	1	Hombre	1,8104759696	1,8104759696	0
22110	Fonz	0	Menor de 16	1	Hombre	55,5807083252	36,9904124608	18,5902958644
22110	Fonz	1	De 16 a 25	1	Hombre	55,8820402063	55,8820402063	0
22110	Fonz	2	De 26 a 45	1	Hombre	109,3866173508	83,3463587445	26,0402586063
22110	Fonz	3	De 46 a 64	1	Hombre	129,2369062583	125,9568098767	3,2800963816
22110	Fonz	4	De 65 y más	1	Hombre	133,4835566776	133,4835566776	0
22110	Fonz	5	De 65 y más	1	Hombre	17,4146773225	17,4146773225	0
22111	Foradada del Toscar	0	Menor de 16	1	Hombre	10	4,4657033062	5,5342966938
22111	Foradada del Toscar	1	De 16 a 25	1	Hombre	4,8684887139	4,8684887139	0
22111	Foradada del Toscar	2	De 26 a 45	1	Hombre	25,2938276277	22,5266792808	2,7671483469
22111	Foradada del Toscar	3	De 46 a 64	1	Hombre	32,8376836585	32,8376836585	0
22111	Foradada del Toscar	4	De 65 y más	1	Hombre	24,0391467742	24,0391467742	0
22111	Foradada del Toscar	5	De 65 y más	1	Hombre	13,9608532258	13,9608532258	0
22112	Fraga	0	Menor de 16	1	Hombre	1139,3574407354	868,4767908374	270,880649898
22112	Fraga	1	De 16 a 25	1	Hombre	1079,1918808263	504,1975322723	574,994348554
22112	Fraga	2	De 26 a 45	1	Hombre	2499,562810287	1969,244010487	530,3187998
22112	Fraga	3	De 46 a 64	1	Hombre	1764,5478646079	1524,5365330439	240,011331564
22112	Fraga	4	De 65 y más	1	Hombre	869,6778136627	869,6778136627	0
22112	Fraga	5	De 65 y más	1	Hombre	121,6878570526	121,6878570526	0
22113	Fueva (La)	0	Menor de 16	1	Hombre	43,0850819355	34,4758513306	8,6092306049
22113	Fueva (La)	1	De 16 a 25	1	Hombre	33,9096331209	25,300402516	8,6092306049
22113	Fueva (La)	2	De 26 a 45	1	Hombre	93,4079919236	72,6759234947	20,7320684289
22113	Fueva (La)	3	De 46 a 64	1	Hombre	78,8527163296	72,7021305662	6,1505857634
22113	Fueva (La)	4	De 65 y más	1	Hombre	53,0805303398	53,0805303398	0
22113	Fueva (La)	5	De 65 y más	1	Hombre	20,9194696596	20,9194696596	0
22114	Gistaín	0	Menor de 16	1	Hombre	7,9910661554	7,9910661554	0
22114	Gistaín	1	De 16 a 25	1	Hombre	1,7618462663	1,7618462663	0
22114	Gistaín	2	De 26 a 45	1	Hombre	11,1326109632	11,1326109632	0
22114	Gistaín	3	De 46 a 64	1	Hombre	28,5437100938	27,396256567	1,1474535268
22114	Gistaín	4	De 65 y más	1	Hombre	27,3216936031	27,3216936031	0
22114	Gistaín	5	De 65 y más	1	Hombre	1,249072918	1,249072918	0
22115	Grado (El)	0	Menor de 16	1	Hombre	11	11	0
22115	Grado (El)	1	De 16 a 25	1	Hombre	29,567466376	29,567466376	0
22115	Grado (El)	2	De 26 a 45	1	Hombre	46,2246264279	46,2246264279	0
22115	Grado (El)	3	De 46 a 64	1	Hombre	86,849147566	86,849147566	0
22115	Grado (El)	4	De 65 y más	1	Hombre	64,9693401181	64,9693401181	0
22115	Grado (El)	5	De 65 y más	1	Hombre	10,0306598823	10,0306598823	0
22116	Grañén	0	Menor de 16	1	Hombre	105,8141800628	72,5526530038	33,261527059
22116	Grañén	1	De 16 a 25	1	Hombre	138,1042713611	138,1042713611	0
22116	Grañén	2	De 26 a 45	1	Hombre	213,0609552688	176,9124810132	36,1484742556
22116	Grañén	3	De 46 a 64	1	Hombre	320,708732951	320,708732951	0
22116	Grañén	4	De 65 y más	1	Hombre	187,8876602799	187,8876602799	0
22116	Grañén	5	De 65 y más	1	Hombre	18,9342995943	18,9342995943	0
22117	Graus	0	Menor de 16	1	Hombre	225,3706720387	204,0276775737	21,342994465
22117	Graus	1	De 16 a 25	1	Hombre	198,9809196347	163,5182613237	35,462658311
22117	Graus	2	De 26 a 45	1	Hombre	488,9609353143	418,7477593279	70,2131759864
22117	Graus	3	De 46 a 64	1	Hombre	492,4610020737	444,6267541412	47,8342479325
22117	Graus	4	De 65 y más	1	Hombre	300,6136427975	300,6136427975	0
22117	Graus	5	De 65 y más	1	Hombre	94,8137702287	94,8137702287	0
22119	Gurrea de Gállego	0	Menor de 16	1	Hombre	83,8475212485	83,8475212485	0
22119	Gurrea de Gállego	1	De 16 a 25	1	Hombre	44,4025247216	44,4025247216	0
22119	Gurrea de Gállego	2	De 26 a 45	1	Hombre	254,8609117902	224,75318296	30,1077288302
22119	Gurrea de Gállego	3	De 46 a 64	1	Hombre	245,198103524	224,762768253	20,435335271
22119	Gurrea de Gállego	4	De 65 y más	1	Hombre	188,6703590604	188,6703590604	0
22119	Gurrea de Gállego	5	De 65 y más	1	Hombre	28,2464089392	28,2464089392	0
22122	Hoz de Jaca	0	Menor de 16	1	Hombre	4,8671535337	4,8671535337	0
22122	Hoz de Jaca	2	De 26 a 45	1	Hombre	10,5891435304	10,5891435304	0
22122	Hoz de Jaca	3	De 46 a 64	1	Hombre	10,1828907178	10,1828907178	0
22122	Hoz de Jaca	4	De 65 y más	1	Hombre	11,3608122179	10,2122565162	1,1485557017
22124	Huerto	0	Menor de 16	1	Hombre	18,2903541625	14,1040549327	4,1862992298
22124	Huerto	1	De 16 a 25	1	Hombre	20,3654869973	20,3654869973	0
22124	Huerto	2	De 26 a 45	1	Hombre	23,3795867057	20,0599894079	3,3195972978
22124	Huerto	3	De 46 a 64	1	Hombre	42,3403761414	42,3403761414	0
22124	Huerto	4	De 65 y más	1	Hombre	28,3839857617	24,1065751398	4,2774106219
22124	Huerto	5	De 65 y más	1	Hombre	14,6160142385	14,6160142385	0
22125	Huesca	0	Menor de 16	1	Hombre	4347,7033832209	3871,6187519389	476,084631282
22125	Huesca	1	De 16 a 25	1	Hombre	2594,8841724556	2204,2434003946	390,640772061
22125	Huesca	2	De 26 a 45	1	Hombre	7933,9615251999	6281,6206259459	1652,340899254
22125	Huesca	3	De 46 a 64	1	Hombre	6155,1699462336	5614,3871420726	540,782804161
22125	Huesca	4	De 65 y más	1	Hombre	3093,8973235444	3093,8973235444	0
22125	Huesca	5	De 65 y más	1	Hombre	597,7050362426	597,7050362426	0
22126	Ibieca	0	Menor de 16	1	Hombre	3,579214978	0	3,579214978
22126	Ibieca	1	De 16 a 25	1	Hombre	9,945775261	6,366560283	3,579214978
22126	Ibieca	2	De 26 a 45	1	Hombre	11,0759452136	11,0759452136	0
22126	Ibieca	3	De 46 a 64	1	Hombre	18,9058764487	15,3266614707	3,579214978
22126	Ibieca	4	De 65 y más	1	Hombre	16,5244698193	16,5244698193	0
22126	Ibieca	5	De 65 y más	1	Hombre	3,6506953638	3,6506953638	0
22127	Igriés	0	Menor de 16	1	Hombre	70,4418794759	70,4418794759	0
22127	Igriés	1	De 16 a 25	1	Hombre	28,3153321641	28,3153321641	0
22127	Igriés	2	De 26 a 45	1	Hombre	140,1024191684	140,1024191684	0
22127	Igriés	3	De 46 a 64	1	Hombre	54,9317346062	51,7534615984	3,1782730078
22127	Igriés	4	De 65 y más	1	Hombre	32,8821007117	32,8821007117	0
22128	Ilche	0	Menor de 16	1	Hombre	4,0507585708	4,0507585708	0
22128	Ilche	1	De 16 a 25	1	Hombre	5,0486278879	5,0486278879	0
22128	Ilche	2	De 26 a 45	1	Hombre	25,0018701197	22,4075370328	2,5943330869
22128	Ilche	3	De 46 a 64	1	Hombre	42,6091922592	37,933603	4,6755892592
22128	Ilche	4	De 65 y más	1	Hombre	30,2606106655	30,2606106655	0
22128	Ilche	5	De 65 y más	1	Hombre	5,7393893345	5,7393893345	0
22129	Isábena	0	Menor de 16	1	Hombre	12,8759357244	12,8759357244	0
22129	Isábena	1	De 16 a 25	1	Hombre	11,9553215995	8,0588512164	3,8964703831
22129	Isábena	2	De 26 a 45	1	Hombre	35,6753833917	30,5653221879	5,1100612038
22129	Isábena	3	De 46 a 64	1	Hombre	59,2260627653	52,2600840244	6,9659787409
22129	Isábena	4	De 65 y más	1	Hombre	29,3335394266	29,3335394266	0
22129	Isábena	5	De 65 y más	1	Hombre	5,6664605733	5,6664605733	0
22130	Jaca	0	Menor de 16	1	Hombre	1081,0559651886	933,2068090086	147,84915618
22130	Jaca	1	De 16 a 25	1	Hombre	495,2587082219	495,2587082219	0
22130	Jaca	2	De 26 a 45	1	Hombre	2060,8350922537	1714,2081493287	346,626942925
22130	Jaca	3	De 46 a 64	1	Hombre	1599,799075089	1599,799075089	0
22130	Jaca	4	De 65 y más	1	Hombre	753,370871933	708,534322456	44,836549477
22130	Jaca	5	De 65 y más	1	Hombre	207,0162056147	207,0162056147	0
22131	Jasa	0	Menor de 16	1	Hombre	5,2709807736	5,2709807736	0
22131	Jasa	1	De 16 a 25	1	Hombre	6,4537217513	4,4134442903	2,040277461
22131	Jasa	2	De 26 a 45	1	Hombre	8,6899357873	8,6899357873	0
22131	Jasa	3	De 46 a 64	1	Hombre	30,0060072255	30,0060072255	0
22131	Jasa	4	De 65 y más	1	Hombre	13,0872396696	13,0872396696	0
22131	Jasa	5	De 65 y más	1	Hombre	3,4921147933	3,4921147933	0
22133	Labuerda	0	Menor de 16	1	Hombre	7,707979576	6,0757188136	1,6322607624
22133	Labuerda	1	De 16 a 25	1	Hombre	11,4348317426	11,4348317426	0
