Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	CIF	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración contrato * 1.00 / Número de contratos
Septiembre 2018	201809	Septiembre	2018	44	Teruel	Otros	Mujeres	Temporal	0	551	0	0
Septiembre 2018	201809	Septiembre	2018	44	Teruel	Otros	Mujeres	Temporal	1	1357	72782	53,63448784082535003684598378776713338246
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1928	0	0
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	4653	68899	14,80743606275521169138190414786159467011
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1090	0	0
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	3403	37445	11,00352630032324419629738466059359388775
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	Otros	Hombres	Temporal	0	6542	0	0
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	Otros	Hombres	Temporal	1	8856	657163	74,20539747064137308039747064137308039747
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	5234	0	0
Septiembre 2018	201809	Septiembre	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	8978	655652	73,02873691245266206282022722209846290933
Agosto 2018	201808	Agosto	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	525	0	0
Agosto 2018	201808	Agosto	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	165	3668	22,23030303030303030303030303030303030303
Agosto 2018	201808	Agosto	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	345	0	0
Agosto 2018	201808	Agosto	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	95	1185	12,47368421052631578947368421052631578947
Agosto 2018	201808	Agosto	2018	22	Huesca	Otros	Hombres	Temporal	0	1806	0	0
Agosto 2018	201808	Agosto	2018	22	Huesca	Otros	Hombres	Temporal	1	2241	103592	46,22579205711735832217759928603302097278
Agosto 2018	201808	Agosto	2018	22	Huesca	Otros	Mujeres	Temporal	0	916	0	0
Agosto 2018	201808	Agosto	2018	22	Huesca	Otros	Mujeres	Temporal	1	1941	67835	34,94848016486347243688820195775373518805
Agosto 2018	201808	Agosto	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	56	0	0
Agosto 2018	201808	Agosto	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	443	2940	6,63656884875846501128668171557562076749
Agosto 2018	201808	Agosto	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	24	0	0
Agosto 2018	201808	Agosto	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	179	1626	9,0837988826815642458100558659217877095
Agosto 2018	201808	Agosto	2018	44	Teruel	Otros	Hombres	Temporal	0	496	0	0
Agosto 2018	201808	Agosto	2018	44	Teruel	Otros	Hombres	Temporal	1	938	54054	57,62686567164179104477611940298507462687
Agosto 2018	201808	Agosto	2018	44	Teruel	Otros	Mujeres	Temporal	0	457	0	0
Agosto 2018	201808	Agosto	2018	44	Teruel	Otros	Mujeres	Temporal	1	902	37274	41,32372505543237250554323725055432372506
Agosto 2018	201808	Agosto	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	2107	0	0
Agosto 2018	201808	Agosto	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	4595	55215	12,01632208922742110990206746463547334059
Agosto 2018	201808	Agosto	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1322	0	0
Agosto 2018	201808	Agosto	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	3053	35048	11,47985587946282345234195872911889944317
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Otros	Hombres	Temporal	0	5827	0	0
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Otros	Hombres	Temporal	1	7643	416879	54,54389637576867722098652361638100222426
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	3743	0	0
Agosto 2018	201808	Agosto	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	7779	373544	48,01953978660496207738783905386296439131
Julio 2018	201807	Julio	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	683	0	0
Julio 2018	201807	Julio	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	125	4076	32,608
Julio 2018	201807	Julio	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	369	0	0
Julio 2018	201807	Julio	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	128	1879	14,6796875
Julio 2018	201807	Julio	2018	22	Huesca	Otros	Hombres	Temporal	0	2867	0	0
Julio 2018	201807	Julio	2018	22	Huesca	Otros	Hombres	Temporal	1	2612	152312	58,31240428790199081163859111791730474732
Julio 2018	201807	Julio	2018	22	Huesca	Otros	Mujeres	Temporal	0	1865	0	0
Julio 2018	201807	Julio	2018	22	Huesca	Otros	Mujeres	Temporal	1	2554	116904	45,77290524667188723570869224745497259201
Julio 2018	201807	Julio	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	61	0	0
Julio 2018	201807	Julio	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	532	4524	8,5037593984962406015037593984962406015
Julio 2018	201807	Julio	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	15	0	0
Julio 2018	201807	Julio	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	211	1645	7,79620853080568720379146919431279620853
Julio 2018	201807	Julio	2018	44	Teruel	Otros	Hombres	Temporal	0	747	0	0
Julio 2018	201807	Julio	2018	44	Teruel	Otros	Hombres	Temporal	1	1424	84257	59,16924157303370786516853932584269662921
Julio 2018	201807	Julio	2018	44	Teruel	Otros	Mujeres	Temporal	0	578	0	0
Julio 2018	201807	Julio	2018	44	Teruel	Otros	Mujeres	Temporal	1	1298	62453	48,11479198767334360554699537750385208012
Julio 2018	201807	Julio	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1891	0	0
Julio 2018	201807	Julio	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	5441	81784	15,03106046682595111192795442014335600074
Julio 2018	201807	Julio	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1285	0	0
Julio 2018	201807	Julio	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	3680	52589	14,29048913043478260869565217391304347826
Julio 2018	201807	Julio	2018	50	Zaragoza	Otros	Hombres	Temporal	0	6713	0	0
Julio 2018	201807	Julio	2018	50	Zaragoza	Otros	Hombres	Temporal	1	9966	602279	60,43337346979731085691350592012843668473
Julio 2018	201807	Julio	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	4527	0	0
Julio 2018	201807	Julio	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	9229	481503	52,17282479141835518474374255065554231228
Junio 2018	201806	Junio	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	669	0	0
Junio 2018	201806	Junio	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	136	2291	16,84558823529411764705882352941176470588
Junio 2018	201806	Junio	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	593	0	0
Junio 2018	201806	Junio	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	108	1691	15,65740740740740740740740740740740740741
Junio 2018	201806	Junio	2018	22	Huesca	Otros	Hombres	Temporal	0	2723	0	0
Junio 2018	201806	Junio	2018	22	Huesca	Otros	Hombres	Temporal	1	2287	138246	60,44862264975951027547004809794490599038
Junio 2018	201806	Junio	2018	22	Huesca	Otros	Mujeres	Temporal	0	1841	0	0
Junio 2018	201806	Junio	2018	22	Huesca	Otros	Mujeres	Temporal	1	2071	103090	49,7778850796716562047320135200386286818
Junio 2018	201806	Junio	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	66	0	0
Junio 2018	201806	Junio	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	610	3653	5,98852459016393442622950819672131147541
Junio 2018	201806	Junio	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	14	0	0
Junio 2018	201806	Junio	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	159	816	5,13207547169811320754716981132075471698
Junio 2018	201806	Junio	2018	44	Teruel	Otros	Hombres	Temporal	0	775	0	0
Junio 2018	201806	Junio	2018	44	Teruel	Otros	Hombres	Temporal	1	1134	79617	70,20899470899470899470899470899470899471
Junio 2018	201806	Junio	2018	44	Teruel	Otros	Mujeres	Temporal	0	525	0	0
Junio 2018	201806	Junio	2018	44	Teruel	Otros	Mujeres	Temporal	1	1231	50517	41,03736799350121852152721364744110479285
Junio 2018	201806	Junio	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	2883	0	0
Junio 2018	201806	Junio	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	5169	66520	12,86902689108144708841168504546333913716
Junio 2018	201806	Junio	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1365	0	0
Junio 2018	201806	Junio	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	3552	40901	11,51492117117117117117117117117117117117
Junio 2018	201806	Junio	2018	50	Zaragoza	Otros	Hombres	Temporal	0	7640	0	0
Junio 2018	201806	Junio	2018	50	Zaragoza	Otros	Hombres	Temporal	1	10095	585639	58,01277860326894502228826151560178306092
Junio 2018	201806	Junio	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	4879	0	0
Junio 2018	201806	Junio	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	9701	442246	45,5876713740851458612514173796515823111
Mayo 2018	201805	Mayo	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	475	0	0
Mayo 2018	201805	Mayo	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	134	3474	25,92537313432835820895522388059701492537
Mayo 2018	201805	Mayo	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	258	0	0
Mayo 2018	201805	Mayo	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	90	1398	15,53333333333333333333333333333333333333
Mayo 2018	201805	Mayo	2018	22	Huesca	Otros	Hombres	Temporal	0	4091	0	0
Mayo 2018	201805	Mayo	2018	22	Huesca	Otros	Hombres	Temporal	1	2105	128758	61,16769596199524940617577197149643705463
Mayo 2018	201805	Mayo	2018	22	Huesca	Otros	Mujeres	Temporal	0	1686	0	0
Mayo 2018	201805	Mayo	2018	22	Huesca	Otros	Mujeres	Temporal	1	1849	86839	46,96538669551108707409410492157923201731
Mayo 2018	201805	Mayo	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	67	0	0
Mayo 2018	201805	Mayo	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	678	5121	7,5530973451327433628318584070796460177
Mayo 2018	201805	Mayo	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	20	0	0
Mayo 2018	201805	Mayo	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	194	1429	7,36597938144329896907216494845360824742
Mayo 2018	201805	Mayo	2018	44	Teruel	Otros	Hombres	Temporal	0	804	0	0
Mayo 2018	201805	Mayo	2018	44	Teruel	Otros	Hombres	Temporal	1	923	68250	73,94366197183098591549295774647887323944
Mayo 2018	201805	Mayo	2018	44	Teruel	Otros	Mujeres	Temporal	0	584	0	0
Mayo 2018	201805	Mayo	2018	44	Teruel	Otros	Mujeres	Temporal	1	945	44922	47,53650793650793650793650793650793650794
Mayo 2018	201805	Mayo	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	2179	0	0
Mayo 2018	201805	Mayo	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	4625	55817	12,06854054054054054054054054054054054054
Mayo 2018	201805	Mayo	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1498	0	0
Mayo 2018	201805	Mayo	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	3341	34804	10,41724034720143669560011972463334331039
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Otros	Hombres	Temporal	0	8161	0	0
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Otros	Hombres	Temporal	1	9465	501790	53,01531959852086634970945589012150026413
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	5240	0	0
Mayo 2018	201805	Mayo	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	9470	424740	44,85110876451953537486800422386483632524
Abril 2018	201804	Abril	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	171	0	0
Abril 2018	201804	Abril	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	106	4574	43,15094339622641509433962264150943396226
Abril 2018	201804	Abril	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	106	0	0
Abril 2018	201804	Abril	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	49	1346	27,46938775510204081632653061224489795918
Abril 2018	201804	Abril	2018	22	Huesca	Otros	Hombres	Temporal	0	1349	0	0
Abril 2018	201804	Abril	2018	22	Huesca	Otros	Hombres	Temporal	1	1763	114063	64,6982416335791264889393079977311401021
Abril 2018	201804	Abril	2018	22	Huesca	Otros	Mujeres	Temporal	0	769	0	0
Abril 2018	201804	Abril	2018	22	Huesca	Otros	Mujeres	Temporal	1	1751	76659	43,78012564249000571102227298686464877213
Abril 2018	201804	Abril	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	52	0	0
Abril 2018	201804	Abril	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	712	5330	7,48595505617977528089887640449438202247
Abril 2018	201804	Abril	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	35	0	0
Abril 2018	201804	Abril	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	168	782	4,6547619047619047619047619047619047619
Abril 2018	201804	Abril	2018	44	Teruel	Otros	Hombres	Temporal	0	506	0	0
Abril 2018	201804	Abril	2018	44	Teruel	Otros	Hombres	Temporal	1	1024	68133	66,5361328125
Abril 2018	201804	Abril	2018	44	Teruel	Otros	Mujeres	Temporal	0	371	0	0
Abril 2018	201804	Abril	2018	44	Teruel	Otros	Mujeres	Temporal	1	1028	50100	48,73540856031128404669260700389105058366
Abril 2018	201804	Abril	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1323	0	0
Abril 2018	201804	Abril	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	4383	49891	11,38284280173397216518366415697011179557
Abril 2018	201804	Abril	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1201	0	0
Abril 2018	201804	Abril	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	3014	31184	10,34638354346383543463835434638354346384
Abril 2018	201804	Abril	2018	50	Zaragoza	Otros	Hombres	Temporal	0	4025	0	0
Abril 2018	201804	Abril	2018	50	Zaragoza	Otros	Hombres	Temporal	1	6702	423759	63,22873769024171888988361683079677708147
Abril 2018	201804	Abril	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	3570	0	0
Abril 2018	201804	Abril	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	7455	407124	54,61086519114688128772635814889336016097
Marzo 2018	201803	Marzo	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	150	0	0
Marzo 2018	201803	Marzo	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	119	4582	38,50420168067226890756302521008403361345
Marzo 2018	201803	Marzo	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	72	0	0
Marzo 2018	201803	Marzo	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	50	988	19,76
Marzo 2018	201803	Marzo	2018	22	Huesca	Otros	Hombres	Temporal	0	1041	0	0
Marzo 2018	201803	Marzo	2018	22	Huesca	Otros	Hombres	Temporal	1	1736	120519	69,4233870967741935483870967741935483871
Marzo 2018	201803	Marzo	2018	22	Huesca	Otros	Mujeres	Temporal	0	789	0	0
Marzo 2018	201803	Marzo	2018	22	Huesca	Otros	Mujeres	Temporal	1	1645	91248	55,46990881458966565349544072948328267477
Marzo 2018	201803	Marzo	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	49	0	0
Marzo 2018	201803	Marzo	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	858	6526	7,60606060606060606060606060606060606061
Marzo 2018	201803	Marzo	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	9	0	0
Marzo 2018	201803	Marzo	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	229	1475	6,44104803493449781659388646288209606987
Marzo 2018	201803	Marzo	2018	44	Teruel	Otros	Hombres	Temporal	0	502	0	0
Marzo 2018	201803	Marzo	2018	44	Teruel	Otros	Hombres	Temporal	1	907	70364	77,57883131201764057331863285556780595369
Marzo 2018	201803	Marzo	2018	44	Teruel	Otros	Mujeres	Temporal	0	333	0	0
Marzo 2018	201803	Marzo	2018	44	Teruel	Otros	Mujeres	Temporal	1	1106	48028	43,42495479204339963833634719710669077758
Marzo 2018	201803	Marzo	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1226	0	0
Marzo 2018	201803	Marzo	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	4395	51257	11,66257110352673492605233219567690557452
Marzo 2018	201803	Marzo	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	933	0	0
Marzo 2018	201803	Marzo	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	2808	30226	10,76424501424501424501424501424501424501
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Otros	Hombres	Temporal	0	3536	0	0
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Otros	Hombres	Temporal	1	6153	446877	72,62749878108239882983910287664553876158
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	3312	0	0
Marzo 2018	201803	Marzo	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	6900	354040	51,31014492753623188405797101449275362319
Febrero 2018	201802	Febrero	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	133	0	0
Febrero 2018	201802	Febrero	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	97	2778	28,63917525773195876288659793814432989691
Febrero 2018	201802	Febrero	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	86	0	0
Febrero 2018	201802	Febrero	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	41	1158	28,24390243902439024390243902439024390244
Febrero 2018	201802	Febrero	2018	22	Huesca	Otros	Hombres	Temporal	0	1074	0	0
Febrero 2018	201802	Febrero	2018	22	Huesca	Otros	Hombres	Temporal	1	1734	136808	78,89734717416378316032295271049596309112
Febrero 2018	201802	Febrero	2018	22	Huesca	Otros	Mujeres	Temporal	0	803	0	0
Febrero 2018	201802	Febrero	2018	22	Huesca	Otros	Mujeres	Temporal	1	1623	98493	60,68576709796672828096118299445471349353
Febrero 2018	201802	Febrero	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	33	0	0
Febrero 2018	201802	Febrero	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	700	4407	6,29571428571428571428571428571428571429
Febrero 2018	201802	Febrero	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	4	0	0
Febrero 2018	201802	Febrero	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	170	682	4,01176470588235294117647058823529411765
Febrero 2018	201802	Febrero	2018	44	Teruel	Otros	Hombres	Temporal	0	541	0	0
Febrero 2018	201802	Febrero	2018	44	Teruel	Otros	Hombres	Temporal	1	688	67751	98,4752906976744186046511627906976744186
Febrero 2018	201802	Febrero	2018	44	Teruel	Otros	Mujeres	Temporal	0	307	0	0
Febrero 2018	201802	Febrero	2018	44	Teruel	Otros	Mujeres	Temporal	1	812	47562	58,57389162561576354679802955665024630542
Febrero 2018	201802	Febrero	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1342	0	0
Febrero 2018	201802	Febrero	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	3819	41456	10,8551976957318669808850484420005236973
Febrero 2018	201802	Febrero	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	1060	0	0
Febrero 2018	201802	Febrero	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	2616	25178	9,62461773700305810397553516819571865443
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Otros	Hombres	Temporal	0	3733	0	0
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Otros	Hombres	Temporal	1	6174	473222	76,64755425979915775834143181081956592161
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Otros	Mujeres	Temporal	0	3512	0	0
Febrero 2018	201802	Febrero	2018	50	Zaragoza	Otros	Mujeres	Temporal	1	6757	407509	60,30916087020867248779043954417640964925
Enero 2018	201801	Enero	2018	22	Huesca	A través de una ETT	Hombres	Temporal	0	232	0	0
Enero 2018	201801	Enero	2018	22	Huesca	A través de una ETT	Hombres	Temporal	1	90	3412	37,91111111111111111111111111111111111111
Enero 2018	201801	Enero	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	0	135	0	0
Enero 2018	201801	Enero	2018	22	Huesca	A través de una ETT	Mujeres	Temporal	1	73	2311	31,65753424657534246575342465753424657534
Enero 2018	201801	Enero	2018	22	Huesca	Otros	Hombres	Temporal	0	1129	0	0
Enero 2018	201801	Enero	2018	22	Huesca	Otros	Hombres	Temporal	1	1734	129106	74,45559400230680507497116493656286043829
Enero 2018	201801	Enero	2018	22	Huesca	Otros	Mujeres	Temporal	0	922	0	0
Enero 2018	201801	Enero	2018	22	Huesca	Otros	Mujeres	Temporal	1	1670	97532	58,40239520958083832335329341317365269461
Enero 2018	201801	Enero	2018	44	Teruel	A través de una ETT	Hombres	Temporal	0	38	0	0
Enero 2018	201801	Enero	2018	44	Teruel	A través de una ETT	Hombres	Temporal	1	786	7678	9,76844783715012722646310432569974554707
Enero 2018	201801	Enero	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	0	9	0	0
Enero 2018	201801	Enero	2018	44	Teruel	A través de una ETT	Mujeres	Temporal	1	167	1699	10,17365269461077844311377245508982035928
Enero 2018	201801	Enero	2018	44	Teruel	Otros	Hombres	Temporal	0	443	0	0
Enero 2018	201801	Enero	2018	44	Teruel	Otros	Hombres	Temporal	1	644	60087	93,3027950310559006211180124223602484472
Enero 2018	201801	Enero	2018	44	Teruel	Otros	Mujeres	Temporal	0	352	0	0
Enero 2018	201801	Enero	2018	44	Teruel	Otros	Mujeres	Temporal	1	779	40135	51,52118100128369704749679075738125802311
Enero 2018	201801	Enero	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	0	1628	0	0
Enero 2018	201801	Enero	2018	50	Zaragoza	A través de una ETT	Hombres	Temporal	1	4835	67308	13,92099276111685625646328852119958634953
Enero 2018	201801	Enero	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	0	889	0	0
Enero 2018	201801	Enero	2018	50	Zaragoza	A través de una ETT	Mujeres	Temporal	1	2810	31091	11,06441281138790035587188612099644128114
Enero 2018	201801	Enero	2018	50	Zaragoza	Otros	Hombres	Temporal	0	4048	0	0
