Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sector código	Sector descripción	Sexo	Temporalidad	Días duración contrato	Número de contratos	Duración contrato	Duración media contrato
Agosto 2017	201708	Agosto	2017	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	4	640	160
Agosto 2017	201708	Agosto	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	0	132	0	0
Agosto 2017	201708	Agosto	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	1	645	12858	19,93488372093023255813953488372093023256
Agosto 2017	201708	Agosto	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	47	0	0
Agosto 2017	201708	Agosto	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	151	3704	24,5298013245033112582781456953642384106
Agosto 2017	201708	Agosto	2017	44	Teruel	3	Construcción	Hombres	Temporal	0	136	0	0
Agosto 2017	201708	Agosto	2017	44	Teruel	3	Construcción	Hombres	Temporal	1	60	7675	127,916666666666666666666666666666666667
Agosto 2017	201708	Agosto	2017	44	Teruel	3	Construcción	Mujeres	Temporal	0	5	0	0
Agosto 2017	201708	Agosto	2017	44	Teruel	3	Construcción	Mujeres	Temporal	1	13	1356	104,307692307692307692307692307692307692
Agosto 2017	201708	Agosto	2017	44	Teruel	4	Servicios	Hombres	Temporal	0	202	0	0
Agosto 2017	201708	Agosto	2017	44	Teruel	4	Servicios	Hombres	Temporal	1	804	37276	46,36318407960199004975124378109452736318
Agosto 2017	201708	Agosto	2017	44	Teruel	4	Servicios	Mujeres	Temporal	0	438	0	0
Agosto 2017	201708	Agosto	2017	44	Teruel	4	Servicios	Mujeres	Temporal	1	825	33137	40,16606060606060606060606060606060606061
Agosto 2017	201708	Agosto	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	3187	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	1597	39234	24,56731371321227301189730745147150907952
Agosto 2017	201708	Agosto	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	779	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	555	13753	24,78018018018018018018018018018018018018
Agosto 2017	201708	Agosto	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	1670	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	3566	152118	42,65787997756590016825574873808188446439
Agosto 2017	201708	Agosto	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	899	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	1997	51467	25,77215823735603405107661492238357536304
Agosto 2017	201708	Agosto	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	0	927	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	1	268	13749	51,30223880597014925373134328358208955224
Agosto 2017	201708	Agosto	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	25	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	33	2301	69,72727272727272727272727272727272727273
Agosto 2017	201708	Agosto	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	0	2812	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	1	7419	285984	38,54751314193287505054589567327133036797
Agosto 2017	201708	Agosto	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3783	0	0
Agosto 2017	201708	Agosto	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	7401	302750	40,90663423861640318875827590866099175787
Julio 2017	201707	Julio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	1759	0	0
Julio 2017	201707	Julio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	454	18790	41,38766519823788546255506607929515418502
Julio 2017	201707	Julio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	396	0	0
Julio 2017	201707	Julio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	75	2722	36,29333333333333333333333333333333333333
Julio 2017	201707	Julio	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	0	277	0	0
Julio 2017	201707	Julio	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	1	217	27206	125,373271889400921658986175115207373272
Julio 2017	201707	Julio	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	130	0	0
Julio 2017	201707	Julio	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	85	7364	86,63529411764705882352941176470588235294
Julio 2017	201707	Julio	2017	22	Huesca	3	Construcción	Hombres	Temporal	0	255	0	0
Julio 2017	201707	Julio	2017	22	Huesca	3	Construcción	Hombres	Temporal	1	91	12166	133,692307692307692307692307692307692308
Julio 2017	201707	Julio	2017	22	Huesca	3	Construcción	Mujeres	Temporal	0	3	0	0
Julio 2017	201707	Julio	2017	22	Huesca	3	Construcción	Mujeres	Temporal	1	20	2027	101,35
Julio 2017	201707	Julio	2017	22	Huesca	4	Servicios	Hombres	Temporal	0	1196	0	0
Julio 2017	201707	Julio	2017	22	Huesca	4	Servicios	Hombres	Temporal	1	2263	98866	43,68802474591250552364118426866990720283
Julio 2017	201707	Julio	2017	22	Huesca	4	Servicios	Mujeres	Temporal	0	1508	0	0
Julio 2017	201707	Julio	2017	22	Huesca	4	Servicios	Mujeres	Temporal	1	2270	104976	46,24493392070484581497797356828193832599
Julio 2017	201707	Julio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	159	0	0
Julio 2017	201707	Julio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	51	4156	81,49019607843137254901960784313725490196
Julio 2017	201707	Julio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	53	0	0
Julio 2017	201707	Julio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	5	432	86,4
Julio 2017	201707	Julio	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	0	143	0	0
Julio 2017	201707	Julio	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	1	820	17156	20,92195121951219512195121951219512195122
Julio 2017	201707	Julio	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	47	0	0
Julio 2017	201707	Julio	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	206	3747	18,18932038834951456310679611650485436893
Julio 2017	201707	Julio	2017	44	Teruel	3	Construcción	Hombres	Temporal	0	141	0	0
Julio 2017	201707	Julio	2017	44	Teruel	3	Construcción	Hombres	Temporal	1	63	4876	77,3968253968253968253968253968253968254
Julio 2017	201707	Julio	2017	44	Teruel	3	Construcción	Mujeres	Temporal	0	3	0	0
Julio 2017	201707	Julio	2017	44	Teruel	3	Construcción	Mujeres	Temporal	1	8	522	65,25
Julio 2017	201707	Julio	2017	44	Teruel	4	Servicios	Hombres	Temporal	0	312	0	0
Julio 2017	201707	Julio	2017	44	Teruel	4	Servicios	Hombres	Temporal	1	997	46995	47,13640922768304914744232698094282848546
Julio 2017	201707	Julio	2017	44	Teruel	4	Servicios	Mujeres	Temporal	0	531	0	0
Julio 2017	201707	Julio	2017	44	Teruel	4	Servicios	Mujeres	Temporal	1	1249	53484	42,82145716573258606885508406725380304243
Julio 2017	201707	Julio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	2118	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	1530	37992	24,83137254901960784313725490196078431373
Julio 2017	201707	Julio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	760	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	471	10479	22,24840764331210191082802547770700636943
Julio 2017	201707	Julio	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	1234	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	4195	193768	46,19022646007151370679380214541120381406
Julio 2017	201707	Julio	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	395	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	2266	55645	24,55648720211827007943512797881729920565
Julio 2017	201707	Julio	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	0	937	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	1	341	30018	88,02932551319648093841642228739002932551
Julio 2017	201707	Julio	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	17	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	38	2678	70,47368421052631578947368421052631578947
Julio 2017	201707	Julio	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	0	3100	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	1	8486	348911	41,11607353287768088616544897478199387226
Julio 2017	201707	Julio	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	3983	0	0
Julio 2017	201707	Julio	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	8776	373127	42,51675022789425706472196900638103919781
Junio 2017	201706	Junio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	2194	0	0
Junio 2017	201706	Junio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	409	20134	49,22738386308068459657701711491442542787
Junio 2017	201706	Junio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	486	0	0
Junio 2017	201706	Junio	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	89	3876	43,5505617977528089887640449438202247191
Junio 2017	201706	Junio	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	0	265	0	0
Junio 2017	201706	Junio	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	1	269	43574	161,985130111524163568773234200743494424
Junio 2017	201706	Junio	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	74	0	0
Junio 2017	201706	Junio	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	59	4471	75,77966101694915254237288135593220338983
Junio 2017	201706	Junio	2017	22	Huesca	3	Construcción	Hombres	Temporal	0	243	0	0
Junio 2017	201706	Junio	2017	22	Huesca	3	Construcción	Hombres	Temporal	1	84	10080	120
Junio 2017	201706	Junio	2017	22	Huesca	3	Construcción	Mujeres	Temporal	0	3	0	0
Junio 2017	201706	Junio	2017	22	Huesca	3	Construcción	Mujeres	Temporal	1	8	574	71,75
Junio 2017	201706	Junio	2017	22	Huesca	4	Servicios	Hombres	Temporal	0	1071	0	0
Junio 2017	201706	Junio	2017	22	Huesca	4	Servicios	Hombres	Temporal	1	2202	90524	41,10990009082652134423251589464123524069
Junio 2017	201706	Junio	2017	22	Huesca	4	Servicios	Mujeres	Temporal	0	1768	0	0
Junio 2017	201706	Junio	2017	22	Huesca	4	Servicios	Mujeres	Temporal	1	2189	91552	41,82366377341251713111009593421653723161
Junio 2017	201706	Junio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	200	0	0
Junio 2017	201706	Junio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	30	2794	93,13333333333333333333333333333333333333
Junio 2017	201706	Junio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	115	0	0
Junio 2017	201706	Junio	2017	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	7	521	74,42857142857142857142857142857142857143
Junio 2017	201706	Junio	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	0	113	0	0
Junio 2017	201706	Junio	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	1	884	19578	22,14705882352941176470588235294117647059
Junio 2017	201706	Junio	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	39	0	0
Junio 2017	201706	Junio	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	245	7759	31,66938775510204081632653061224489795918
Junio 2017	201706	Junio	2017	44	Teruel	3	Construcción	Hombres	Temporal	0	195	0	0
Junio 2017	201706	Junio	2017	44	Teruel	3	Construcción	Hombres	Temporal	1	59	4943	83,77966101694915254237288135593220338983
Junio 2017	201706	Junio	2017	44	Teruel	3	Construcción	Mujeres	Temporal	0	7	0	0
Junio 2017	201706	Junio	2017	44	Teruel	3	Construcción	Mujeres	Temporal	1	7	532	76
Junio 2017	201706	Junio	2017	44	Teruel	4	Servicios	Hombres	Temporal	0	286	0	0
Junio 2017	201706	Junio	2017	44	Teruel	4	Servicios	Hombres	Temporal	1	925	53724	58,08
Junio 2017	201706	Junio	2017	44	Teruel	4	Servicios	Mujeres	Temporal	0	468	0	0
Junio 2017	201706	Junio	2017	44	Teruel	4	Servicios	Mujeres	Temporal	1	999	54866	54,92092092092092092092092092092092092092
Junio 2017	201706	Junio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	4630	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	1648	43490	26,38956310679611650485436893203883495146
Junio 2017	201706	Junio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	1412	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	616	16026	26,01623376623376623376623376623376623377
Junio 2017	201706	Junio	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	1469	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	3979	177378	44,5785373209349082684091480271424981151
Junio 2017	201706	Junio	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	802	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	2235	55387	24,78165548098434004474272930648769574944
Junio 2017	201706	Junio	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	0	935	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	1	312	26799	85,89423076923076923076923076923076923077
Junio 2017	201706	Junio	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	24	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	42	3141	74,78571428571428571428571428571428571429
Junio 2017	201706	Junio	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	0	3381	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	1	9152	390897	42,71164772727272727272727272727272727273
Junio 2017	201706	Junio	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	4148	0	0
Junio 2017	201706	Junio	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	10203	461230	45,2053317651671077134176222679604038028
Mayo 2017	201705	Mayo	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	4191	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	283	18937	66,9151943462897526501766784452296819788
Mayo 2017	201705	Mayo	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	1000	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	57	2186	38,35087719298245614035087719298245614035
Mayo 2017	201705	Mayo	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	0	206	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	1	192	27858	145,09375
Mayo 2017	201705	Mayo	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	44	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	47	7021	149,382978723404255319148936170212765957
Mayo 2017	201705	Mayo	2017	22	Huesca	3	Construcción	Hombres	Temporal	0	269	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	3	Construcción	Hombres	Temporal	1	68	7153	105,191176470588235294117647058823529412
Mayo 2017	201705	Mayo	2017	22	Huesca	3	Construcción	Mujeres	Temporal	0	5	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	3	Construcción	Mujeres	Temporal	1	8	867	108,375
Mayo 2017	201705	Mayo	2017	22	Huesca	4	Servicios	Hombres	Temporal	0	646	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	4	Servicios	Hombres	Temporal	1	1990	67145	33,74120603015075376884422110552763819095
Mayo 2017	201705	Mayo	2017	22	Huesca	4	Servicios	Mujeres	Temporal	0	1341	0	0
Mayo 2017	201705	Mayo	2017	22	Huesca	4	Servicios	Mujeres	Temporal	1	2100	75283	35,84904761904761904761904761904761904762
Mayo 2017	201705	Mayo	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	436	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	35	2722	77,77142857142857142857142857142857142857
Mayo 2017	201705	Mayo	2017	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	283	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	3	116	38,66666666666666666666666666666666666667
Mayo 2017	201705	Mayo	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	0	214	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	2	Industria y energía	Hombres	Temporal	1	1047	26331	25,14899713467048710601719197707736389685
Mayo 2017	201705	Mayo	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	0	50	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	2	Industria y energía	Mujeres	Temporal	1	212	4417	20,83490566037735849056603773584905660377
Mayo 2017	201705	Mayo	2017	44	Teruel	3	Construcción	Hombres	Temporal	0	238	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	3	Construcción	Hombres	Temporal	1	49	7696	157,061224489795918367346938775510204082
Mayo 2017	201705	Mayo	2017	44	Teruel	3	Construcción	Mujeres	Temporal	0	5	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	3	Construcción	Mujeres	Temporal	1	4	544	136
Mayo 2017	201705	Mayo	2017	44	Teruel	4	Servicios	Hombres	Temporal	0	196	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	4	Servicios	Hombres	Temporal	1	758	32817	43,29419525065963060686015831134564643799
Mayo 2017	201705	Mayo	2017	44	Teruel	4	Servicios	Mujeres	Temporal	0	354	0	0
Mayo 2017	201705	Mayo	2017	44	Teruel	4	Servicios	Mujeres	Temporal	1	977	41085	42,05220061412487205731832139201637666325
Mayo 2017	201705	Mayo	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	5496	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	1529	35000	22,8907782864617396991497710922171353826
Mayo 2017	201705	Mayo	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	1810	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	555	12327	22,21081081081081081081081081081081081081
Mayo 2017	201705	Mayo	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	0	1341	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	2	Industria y energía	Hombres	Temporal	1	3981	191009	47,98015573976387842250690781210751067571
Mayo 2017	201705	Mayo	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	0	709	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	2	Industria y energía	Mujeres	Temporal	1	2117	56824	26,84175720358998582900330656589513462447
Mayo 2017	201705	Mayo	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	0	997	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	3	Construcción	Hombres	Temporal	1	308	30192	98,02597402597402597402597402597402597403
Mayo 2017	201705	Mayo	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	0	28	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	3	Construcción	Mujeres	Temporal	1	38	5975	157,236842105263157894736842105263157895
Mayo 2017	201705	Mayo	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	0	3013	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	4	Servicios	Hombres	Temporal	1	9000	321591	35,73233333333333333333333333333333333333
Mayo 2017	201705	Mayo	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	0	4423	0	0
Mayo 2017	201705	Mayo	2017	50	Zaragoza	4	Servicios	Mujeres	Temporal	1	10049	371339	36,95283112747537068365011443924768633695
Abril 2017	201704	Abril	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	1361	0	0
Abril 2017	201704	Abril	2017	22	Huesca	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	170	14693	86,42941176470588235294117647058823529412
Abril 2017	201704	Abril	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	0	306	0	0
Abril 2017	201704	Abril	2017	22	Huesca	1	Agricultura, ganadería y pesca	Mujeres	Temporal	1	34	2785	81,91176470588235294117647058823529411765
Abril 2017	201704	Abril	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	0	165	0	0
Abril 2017	201704	Abril	2017	22	Huesca	2	Industria y energía	Hombres	Temporal	1	205	19576	95,49268292682926829268292682926829268293
Abril 2017	201704	Abril	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	0	41	0	0
Abril 2017	201704	Abril	2017	22	Huesca	2	Industria y energía	Mujeres	Temporal	1	107	6762	63,19626168224299065420560747663551401869
Abril 2017	201704	Abril	2017	22	Huesca	3	Construcción	Hombres	Temporal	0	203	0	0
Abril 2017	201704	Abril	2017	22	Huesca	3	Construcción	Hombres	Temporal	1	45	4610	102,444444444444444444444444444444444444
Abril 2017	201704	Abril	2017	22	Huesca	3	Construcción	Mujeres	Temporal	0	4	0	0
Abril 2017	201704	Abril	2017	22	Huesca	3	Construcción	Mujeres	Temporal	1	3	305	101,666666666666666666666666666666666667
Abril 2017	201704	Abril	2017	22	Huesca	4	Servicios	Hombres	Temporal	0	487	0	0
Abril 2017	201704	Abril	2017	22	Huesca	4	Servicios	Hombres	Temporal	1	1466	55063	37,56002728512960436562073669849931787176
Abril 2017	201704	Abril	2017	22	Huesca	4	Servicios	Mujeres	Temporal	0	695	0	0
Abril 2017	201704	Abril	2017	22	Huesca	4	Servicios	Mujeres	Temporal	1	1737	71752	41,30800230282095567069660333909038572251
Abril 2017	201704	Abril	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	0	128	0	0
Abril 2017	201704	Abril	2017	44	Teruel	1	Agricultura, ganadería y pesca	Hombres	Temporal	1	40	1991	49,775
