Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción comarca código	Inscripción comarca nombre	Sexo	Personas
2012	06	América	Resto de América	18	Ribera Baja del Ebro	Hombre	57
2012	06	América	Resto de América	18	Ribera Baja del Ebro	Mujer	56
2012	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	46
2012	06	América	Resto de América	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	55
2012	06	América	Resto de América	20	Comunidad de Calatayud	Hombre	200
2012	06	América	Resto de América	20	Comunidad de Calatayud	Mujer	190
2012	06	América	Resto de América	21	Campo de Cariñena	Hombre	47
2012	06	América	Resto de América	21	Campo de Cariñena	Mujer	55
2012	06	América	Resto de América	22	Campo de Belchite	Hombre	47
2012	06	América	Resto de América	22	Campo de Belchite	Mujer	61
2012	06	América	Resto de América	23	Bajo Martín	Hombre	27
2012	06	América	Resto de América	23	Bajo Martín	Mujer	33
2012	06	América	Resto de América	24	Campo de Daroca	Hombre	43
2012	06	América	Resto de América	24	Campo de Daroca	Mujer	41
2012	06	América	Resto de América	25	Jiloca	Hombre	46
2012	06	América	Resto de América	25	Jiloca	Mujer	51
2012	06	América	Resto de América	26	Cuencas Mineras	Hombre	105
2012	06	América	Resto de América	26	Cuencas Mineras	Mujer	93
2012	06	América	Resto de América	27	Andorra-Sierra de Arcos	Hombre	43
2012	06	América	Resto de América	27	Andorra-Sierra de Arcos	Mujer	49
2012	06	América	Resto de América	28	Bajo Aragón	Hombre	198
2012	06	América	Resto de América	28	Bajo Aragón	Mujer	261
2012	06	América	Resto de América	29	Comunidad de Teruel	Hombre	321
2012	06	América	Resto de América	29	Comunidad de Teruel	Mujer	322
2012	06	América	Resto de América	30	Maestrazgo	Hombre	72
2012	06	América	Resto de América	30	Maestrazgo	Mujer	89
2012	06	América	Resto de América	31	Sierra de Albarracín	Hombre	59
2012	06	América	Resto de América	31	Sierra de Albarracín	Mujer	45
2012	06	América	Resto de América	32	Gúdar-Javalambre	Hombre	66
2012	06	América	Resto de América	32	Gúdar-Javalambre	Mujer	68
2012	06	América	Resto de América	33	Matarraña / Matarranya	Hombre	59
2012	06	América	Resto de América	33	Matarraña / Matarranya	Mujer	59
2012	07	Asia	Asia	01	La Jacetania	Hombre	3
2012	07	Asia	Asia	01	La Jacetania	Mujer	1
2012	07	Asia	Asia	02	Alto Gállego	Hombre	3
2012	07	Asia	Asia	02	Alto Gállego	Mujer	3
2012	07	Asia	Asia	03	Sobrarbe	Hombre	2
2012	07	Asia	Asia	04	La Ribagorza	Hombre	1
2012	07	Asia	Asia	05	Cinco Villas	Hombre	1
2012	07	Asia	Asia	05	Cinco Villas	Mujer	2
2012	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Hombre	10
2012	07	Asia	Asia	06	Hoya de Huesca / Plana de Uesca	Mujer	4
2012	07	Asia	Asia	07	Somontano de Barbastro	Hombre	2
2012	07	Asia	Asia	07	Somontano de Barbastro	Mujer	2
2012	07	Asia	Asia	08	Cinca Medio	Hombre	3
2012	07	Asia	Asia	08	Cinca Medio	Mujer	1
2012	07	Asia	Asia	09	La Litera / La Llitera	Mujer	1
2012	07	Asia	Asia	10	Los Monegros	Hombre	2
2012	07	Asia	Asia	10	Los Monegros	Mujer	3
2012	07	Asia	Asia	11	Bajo Cinca / Baix Cinca	Hombre	1
2012	07	Asia	Asia	12	Tarazona y el Moncayo	Hombre	1
2012	07	Asia	Asia	12	Tarazona y el Moncayo	Mujer	2
2012	07	Asia	Asia	13	Campo de Borja	Hombre	1
2012	07	Asia	Asia	15	Ribera Alta del Ebro	Hombre	2
2012	07	Asia	Asia	15	Ribera Alta del Ebro	Mujer	2
2012	07	Asia	Asia	16	Valdejalón	Hombre	1
2012	07	Asia	Asia	17	Central	Hombre	222
2012	07	Asia	Asia	17	Central	Mujer	191
2012	07	Asia	Asia	18	Ribera Baja del Ebro	Mujer	1
2012	07	Asia	Asia	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2012	07	Asia	Asia	20	Comunidad de Calatayud	Hombre	9
2012	07	Asia	Asia	20	Comunidad de Calatayud	Mujer	13
2012	07	Asia	Asia	21	Campo de Cariñena	Hombre	1
2012	07	Asia	Asia	26	Cuencas Mineras	Hombre	3
2012	07	Asia	Asia	26	Cuencas Mineras	Mujer	2
2012	07	Asia	Asia	27	Andorra-Sierra de Arcos	Hombre	1
2012	07	Asia	Asia	28	Bajo Aragón	Hombre	1
2012	07	Asia	Asia	28	Bajo Aragón	Mujer	1
2012	07	Asia	Asia	29	Comunidad de Teruel	Hombre	5
2012	07	Asia	Asia	29	Comunidad de Teruel	Mujer	4
2012	07	Asia	Asia	32	Gúdar-Javalambre	Hombre	1
2012	07	Asia	Asia	32	Gúdar-Javalambre	Mujer	1
2012	07	Asia	Asia	33	Matarraña / Matarranya	Hombre	1
2012	07	Asia	Asia	33	Matarraña / Matarranya	Mujer	1
2012	08	Oceanía	Oceanía	01	La Jacetania	Hombre	1
2012	08	Oceanía	Oceanía	01	La Jacetania	Mujer	4
2012	08	Oceanía	Oceanía	02	Alto Gállego	Mujer	1
2012	08	Oceanía	Oceanía	04	La Ribagorza	Mujer	1
2012	08	Oceanía	Oceanía	05	Cinco Villas	Hombre	1
2012	08	Oceanía	Oceanía	05	Cinco Villas	Mujer	2
2012	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Hombre	5
2012	08	Oceanía	Oceanía	06	Hoya de Huesca / Plana de Uesca	Mujer	7
2012	08	Oceanía	Oceanía	07	Somontano de Barbastro	Hombre	1
2012	08	Oceanía	Oceanía	09	La Litera / La Llitera	Hombre	1
2012	08	Oceanía	Oceanía	10	Los Monegros	Hombre	1
2012	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Hombre	1
2012	08	Oceanía	Oceanía	11	Bajo Cinca / Baix Cinca	Mujer	1
2012	08	Oceanía	Oceanía	14	Aranda	Mujer	1
2012	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Hombre	2
2012	08	Oceanía	Oceanía	15	Ribera Alta del Ebro	Mujer	1
2012	08	Oceanía	Oceanía	16	Valdejalón	Hombre	1
2012	08	Oceanía	Oceanía	17	Central	Hombre	68
2012	08	Oceanía	Oceanía	17	Central	Mujer	75
2012	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Hombre	1
2012	08	Oceanía	Oceanía	18	Ribera Baja del Ebro	Mujer	1
2012	08	Oceanía	Oceanía	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2012	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Hombre	1
2012	08	Oceanía	Oceanía	20	Comunidad de Calatayud	Mujer	3
2012	08	Oceanía	Oceanía	21	Campo de Cariñena	Mujer	2
2012	08	Oceanía	Oceanía	22	Campo de Belchite	Hombre	1
2012	08	Oceanía	Oceanía	22	Campo de Belchite	Mujer	1
2012	08	Oceanía	Oceanía	24	Campo de Daroca	Hombre	1
2012	08	Oceanía	Oceanía	25	Jiloca	Mujer	2
2012	08	Oceanía	Oceanía	26	Cuencas Mineras	Hombre	4
2012	08	Oceanía	Oceanía	27	Andorra-Sierra de Arcos	Hombre	2
2012	08	Oceanía	Oceanía	28	Bajo Aragón	Hombre	4
2012	08	Oceanía	Oceanía	28	Bajo Aragón	Mujer	2
2012	08	Oceanía	Oceanía	29	Comunidad de Teruel	Hombre	9
2012	08	Oceanía	Oceanía	29	Comunidad de Teruel	Mujer	7
2012	08	Oceanía	Oceanía	30	Maestrazgo	Hombre	1
2012	08	Oceanía	Oceanía	31	Sierra de Albarracín	Mujer	3
2012	08	Oceanía	Oceanía	32	Gúdar-Javalambre	Hombre	1
2012	08	Oceanía	Oceanía	33	Matarraña / Matarranya	Hombre	1
2013	01	Europa	UE-27	01	La Jacetania	Hombre	212
2013	01	Europa	UE-27	01	La Jacetania	Mujer	221
2013	01	Europa	UE-27	02	Alto Gállego	Hombre	93
2013	01	Europa	UE-27	02	Alto Gállego	Mujer	91
2013	01	Europa	UE-27	03	Sobrarbe	Hombre	148
2013	01	Europa	UE-27	03	Sobrarbe	Mujer	200
2013	01	Europa	UE-27	04	La Ribagorza	Hombre	126
2013	01	Europa	UE-27	04	La Ribagorza	Mujer	122
2013	01	Europa	UE-27	05	Cinco Villas	Hombre	216
2013	01	Europa	UE-27	05	Cinco Villas	Mujer	261
2013	01	Europa	UE-27	06	Hoya de Huesca / Plana de Uesca	Hombre	412
2013	01	Europa	UE-27	06	Hoya de Huesca / Plana de Uesca	Mujer	411
2013	01	Europa	UE-27	07	Somontano de Barbastro	Hombre	173
2013	01	Europa	UE-27	07	Somontano de Barbastro	Mujer	155
2013	01	Europa	UE-27	08	Cinca Medio	Hombre	112
2013	01	Europa	UE-27	08	Cinca Medio	Mujer	113
2013	01	Europa	UE-27	09	La Litera / La Llitera	Hombre	100
2013	01	Europa	UE-27	09	La Litera / La Llitera	Mujer	77
2013	01	Europa	UE-27	10	Los Monegros	Hombre	106
2013	01	Europa	UE-27	10	Los Monegros	Mujer	155
2013	01	Europa	UE-27	11	Bajo Cinca / Baix Cinca	Hombre	106
2013	01	Europa	UE-27	11	Bajo Cinca / Baix Cinca	Mujer	114
2013	01	Europa	UE-27	12	Tarazona y el Moncayo	Hombre	34
2013	01	Europa	UE-27	12	Tarazona y el Moncayo	Mujer	37
2013	01	Europa	UE-27	13	Campo de Borja	Hombre	58
2013	01	Europa	UE-27	13	Campo de Borja	Mujer	55
2013	01	Europa	UE-27	14	Aranda	Hombre	6
2013	01	Europa	UE-27	14	Aranda	Mujer	20
2013	01	Europa	UE-27	15	Ribera Alta del Ebro	Hombre	87
2013	01	Europa	UE-27	15	Ribera Alta del Ebro	Mujer	71
2013	01	Europa	UE-27	16	Valdejalón	Hombre	59
2013	01	Europa	UE-27	16	Valdejalón	Mujer	56
2013	01	Europa	UE-27	17	Central	Hombre	2991
2013	01	Europa	UE-27	17	Central	Mujer	3449
2013	01	Europa	UE-27	18	Ribera Baja del Ebro	Hombre	73
2013	01	Europa	UE-27	18	Ribera Baja del Ebro	Mujer	66
2013	01	Europa	UE-27	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	81
2013	01	Europa	UE-27	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	84
2013	01	Europa	UE-27	20	Comunidad de Calatayud	Hombre	131
2013	01	Europa	UE-27	20	Comunidad de Calatayud	Mujer	152
2013	01	Europa	UE-27	21	Campo de Cariñena	Hombre	38
2013	01	Europa	UE-27	21	Campo de Cariñena	Mujer	35
2013	01	Europa	UE-27	22	Campo de Belchite	Hombre	64
2013	01	Europa	UE-27	22	Campo de Belchite	Mujer	48
2013	01	Europa	UE-27	23	Bajo Martín	Hombre	47
2013	01	Europa	UE-27	23	Bajo Martín	Mujer	56
2013	01	Europa	UE-27	24	Campo de Daroca	Hombre	43
2013	01	Europa	UE-27	24	Campo de Daroca	Mujer	45
2013	01	Europa	UE-27	25	Jiloca	Hombre	68
2013	01	Europa	UE-27	25	Jiloca	Mujer	54
2013	01	Europa	UE-27	26	Cuencas Mineras	Hombre	80
2013	01	Europa	UE-27	26	Cuencas Mineras	Mujer	92
2013	01	Europa	UE-27	27	Andorra-Sierra de Arcos	Hombre	81
2013	01	Europa	UE-27	27	Andorra-Sierra de Arcos	Mujer	82
2013	01	Europa	UE-27	28	Bajo Aragón	Hombre	165
2013	01	Europa	UE-27	28	Bajo Aragón	Mujer	153
2013	01	Europa	UE-27	29	Comunidad de Teruel	Hombre	283
2013	01	Europa	UE-27	29	Comunidad de Teruel	Mujer	276
2013	01	Europa	UE-27	30	Maestrazgo	Hombre	24
2013	01	Europa	UE-27	30	Maestrazgo	Mujer	32
2013	01	Europa	UE-27	31	Sierra de Albarracín	Hombre	34
2013	01	Europa	UE-27	31	Sierra de Albarracín	Mujer	28
2013	01	Europa	UE-27	32	Gúdar-Javalambre	Hombre	45
2013	01	Europa	UE-27	32	Gúdar-Javalambre	Mujer	36
2013	01	Europa	UE-27	33	Matarraña / Matarranya	Hombre	103
2013	01	Europa	UE-27	33	Matarraña / Matarranya	Mujer	92
2013	02	Europa	Resto de Europa	01	La Jacetania	Hombre	11
2013	02	Europa	Resto de Europa	01	La Jacetania	Mujer	18
2013	02	Europa	Resto de Europa	02	Alto Gállego	Hombre	6
2013	02	Europa	Resto de Europa	02	Alto Gállego	Mujer	8
2013	02	Europa	Resto de Europa	03	Sobrarbe	Hombre	6
2013	02	Europa	Resto de Europa	03	Sobrarbe	Mujer	6
2013	02	Europa	Resto de Europa	04	La Ribagorza	Hombre	21
2013	02	Europa	Resto de Europa	04	La Ribagorza	Mujer	30
2013	02	Europa	Resto de Europa	05	Cinco Villas	Hombre	14
2013	02	Europa	Resto de Europa	05	Cinco Villas	Mujer	10
2013	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Hombre	30
2013	02	Europa	Resto de Europa	06	Hoya de Huesca / Plana de Uesca	Mujer	41
2013	02	Europa	Resto de Europa	07	Somontano de Barbastro	Hombre	29
2013	02	Europa	Resto de Europa	07	Somontano de Barbastro	Mujer	28
2013	02	Europa	Resto de Europa	08	Cinca Medio	Hombre	22
2013	02	Europa	Resto de Europa	08	Cinca Medio	Mujer	21
2013	02	Europa	Resto de Europa	09	La Litera / La Llitera	Hombre	33
2013	02	Europa	Resto de Europa	09	La Litera / La Llitera	Mujer	25
2013	02	Europa	Resto de Europa	10	Los Monegros	Hombre	10
2013	02	Europa	Resto de Europa	10	Los Monegros	Mujer	7
2013	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Hombre	28
2013	02	Europa	Resto de Europa	11	Bajo Cinca / Baix Cinca	Mujer	33
2013	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Hombre	7
2013	02	Europa	Resto de Europa	12	Tarazona y el Moncayo	Mujer	7
2013	02	Europa	Resto de Europa	13	Campo de Borja	Hombre	8
2013	02	Europa	Resto de Europa	13	Campo de Borja	Mujer	8
2013	02	Europa	Resto de Europa	14	Aranda	Hombre	5
2013	02	Europa	Resto de Europa	14	Aranda	Mujer	1
2013	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Hombre	9
2013	02	Europa	Resto de Europa	15	Ribera Alta del Ebro	Mujer	9
2013	02	Europa	Resto de Europa	16	Valdejalón	Hombre	9
2013	02	Europa	Resto de Europa	16	Valdejalón	Mujer	10
2013	02	Europa	Resto de Europa	17	Central	Hombre	441
2013	02	Europa	Resto de Europa	17	Central	Mujer	487
2013	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Hombre	9
2013	02	Europa	Resto de Europa	18	Ribera Baja del Ebro	Mujer	10
2013	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	13
2013	02	Europa	Resto de Europa	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	15
2013	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Hombre	30
2013	02	Europa	Resto de Europa	20	Comunidad de Calatayud	Mujer	37
2013	02	Europa	Resto de Europa	21	Campo de Cariñena	Hombre	5
2013	02	Europa	Resto de Europa	21	Campo de Cariñena	Mujer	8
2013	02	Europa	Resto de Europa	22	Campo de Belchite	Hombre	3
2013	02	Europa	Resto de Europa	22	Campo de Belchite	Mujer	1
2013	02	Europa	Resto de Europa	23	Bajo Martín	Hombre	1
2013	02	Europa	Resto de Europa	23	Bajo Martín	Mujer	1
2013	02	Europa	Resto de Europa	24	Campo de Daroca	Hombre	4
2013	02	Europa	Resto de Europa	24	Campo de Daroca	Mujer	11
2013	02	Europa	Resto de Europa	25	Jiloca	Hombre	12
2013	02	Europa	Resto de Europa	25	Jiloca	Mujer	10
2013	02	Europa	Resto de Europa	26	Cuencas Mineras	Hombre	6
2013	02	Europa	Resto de Europa	26	Cuencas Mineras	Mujer	10
2013	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Hombre	3
2013	02	Europa	Resto de Europa	27	Andorra-Sierra de Arcos	Mujer	6
2013	02	Europa	Resto de Europa	28	Bajo Aragón	Hombre	17
2013	02	Europa	Resto de Europa	28	Bajo Aragón	Mujer	24
2013	02	Europa	Resto de Europa	29	Comunidad de Teruel	Hombre	27
2013	02	Europa	Resto de Europa	29	Comunidad de Teruel	Mujer	30
2013	02	Europa	Resto de Europa	30	Maestrazgo	Hombre	3
2013	02	Europa	Resto de Europa	30	Maestrazgo	Mujer	9
2013	02	Europa	Resto de Europa	31	Sierra de Albarracín	Hombre	3
2013	02	Europa	Resto de Europa	31	Sierra de Albarracín	Mujer	4
2013	02	Europa	Resto de Europa	32	Gúdar-Javalambre	Mujer	4
2013	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Hombre	8
2013	02	Europa	Resto de Europa	33	Matarraña / Matarranya	Mujer	10
2013	03	África	Magreb	01	La Jacetania	Mujer	1
2013	03	África	Magreb	02	Alto Gállego	Hombre	2
2013	03	África	Magreb	04	La Ribagorza	Hombre	1
2013	03	África	Magreb	04	La Ribagorza	Mujer	1
2013	03	África	Magreb	05	Cinco Villas	Hombre	3
2013	03	África	Magreb	05	Cinco Villas	Mujer	1
2013	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Hombre	4
2013	03	África	Magreb	06	Hoya de Huesca / Plana de Uesca	Mujer	4
2013	03	África	Magreb	07	Somontano de Barbastro	Mujer	1
2013	03	África	Magreb	09	La Litera / La Llitera	Mujer	1
2013	03	África	Magreb	11	Bajo Cinca / Baix Cinca	Hombre	1
2013	03	África	Magreb	12	Tarazona y el Moncayo	Hombre	2
2013	03	África	Magreb	15	Ribera Alta del Ebro	Hombre	3
2013	03	África	Magreb	15	Ribera Alta del Ebro	Mujer	2
2013	03	África	Magreb	16	Valdejalón	Hombre	2
2013	03	África	Magreb	16	Valdejalón	Mujer	1
2013	03	África	Magreb	17	Central	Hombre	49
2013	03	África	Magreb	17	Central	Mujer	46
2013	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2013	03	África	Magreb	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	1
2013	03	África	Magreb	20	Comunidad de Calatayud	Hombre	1
2013	03	África	Magreb	27	Andorra-Sierra de Arcos	Mujer	1
2013	03	África	Magreb	29	Comunidad de Teruel	Hombre	6
2013	03	África	Magreb	29	Comunidad de Teruel	Mujer	5
2013	04	África	Resto de África	01	La Jacetania	Hombre	2
2013	04	África	Resto de África	01	La Jacetania	Mujer	1
2013	04	África	Resto de África	02	Alto Gállego	Hombre	3
2013	04	África	Resto de África	02	Alto Gállego	Mujer	1
2013	04	África	Resto de África	03	Sobrarbe	Mujer	1
2013	04	África	Resto de África	05	Cinco Villas	Hombre	2
2013	04	África	Resto de África	05	Cinco Villas	Mujer	1
2013	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Hombre	10
2013	04	África	Resto de África	06	Hoya de Huesca / Plana de Uesca	Mujer	5
2013	04	África	Resto de África	07	Somontano de Barbastro	Hombre	3
2013	04	África	Resto de África	07	Somontano de Barbastro	Mujer	4
2013	04	África	Resto de África	08	Cinca Medio	Hombre	6
2013	04	África	Resto de África	08	Cinca Medio	Mujer	3
2013	04	África	Resto de África	09	La Litera / La Llitera	Hombre	1
2013	04	África	Resto de África	10	Los Monegros	Hombre	3
2013	04	África	Resto de África	10	Los Monegros	Mujer	2
2013	04	África	Resto de África	11	Bajo Cinca / Baix Cinca	Hombre	1
2013	04	África	Resto de África	12	Tarazona y el Moncayo	Mujer	4
2013	04	África	Resto de África	15	Ribera Alta del Ebro	Hombre	1
2013	04	África	Resto de África	17	Central	Hombre	104
2013	04	África	Resto de África	17	Central	Mujer	93
2013	04	África	Resto de África	18	Ribera Baja del Ebro	Hombre	1
2013	04	África	Resto de África	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	1
2013	04	África	Resto de África	20	Comunidad de Calatayud	Hombre	1
2013	04	África	Resto de África	20	Comunidad de Calatayud	Mujer	1
2013	04	África	Resto de África	21	Campo de Cariñena	Hombre	4
2013	04	África	Resto de África	22	Campo de Belchite	Hombre	1
2013	04	África	Resto de África	23	Bajo Martín	Mujer	1
2013	04	África	Resto de África	27	Andorra-Sierra de Arcos	Hombre	3
2013	04	África	Resto de África	27	Andorra-Sierra de Arcos	Mujer	1
2013	04	África	Resto de África	28	Bajo Aragón	Hombre	1
2013	04	África	Resto de África	29	Comunidad de Teruel	Hombre	1
2013	04	África	Resto de África	29	Comunidad de Teruel	Mujer	4
2013	04	África	Resto de África	33	Matarraña / Matarranya	Hombre	1
2013	04	África	Resto de África	33	Matarraña / Matarranya	Mujer	1
2013	05	América	América del Norte	01	La Jacetania	Hombre	31
2013	05	América	América del Norte	01	La Jacetania	Mujer	41
2013	05	América	América del Norte	02	Alto Gállego	Hombre	8
2013	05	América	América del Norte	02	Alto Gállego	Mujer	7
2013	05	América	América del Norte	03	Sobrarbe	Hombre	6
2013	05	América	América del Norte	03	Sobrarbe	Mujer	3
2013	05	América	América del Norte	04	La Ribagorza	Hombre	7
2013	05	América	América del Norte	04	La Ribagorza	Mujer	11
2013	05	América	América del Norte	05	Cinco Villas	Hombre	16
2013	05	América	América del Norte	05	Cinco Villas	Mujer	13
2013	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Hombre	43
2013	05	América	América del Norte	06	Hoya de Huesca / Plana de Uesca	Mujer	48
2013	05	América	América del Norte	07	Somontano de Barbastro	Hombre	9
2013	05	América	América del Norte	07	Somontano de Barbastro	Mujer	13
2013	05	América	América del Norte	08	Cinca Medio	Hombre	7
2013	05	América	América del Norte	08	Cinca Medio	Mujer	14
2013	05	América	América del Norte	09	La Litera / La Llitera	Hombre	12
2013	05	América	América del Norte	09	La Litera / La Llitera	Mujer	6
2013	05	América	América del Norte	10	Los Monegros	Hombre	14
2013	05	América	América del Norte	10	Los Monegros	Mujer	7
2013	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Hombre	3
2013	05	América	América del Norte	11	Bajo Cinca / Baix Cinca	Mujer	8
2013	05	América	América del Norte	12	Tarazona y el Moncayo	Hombre	3
2013	05	América	América del Norte	12	Tarazona y el Moncayo	Mujer	9
2013	05	América	América del Norte	13	Campo de Borja	Hombre	5
2013	05	América	América del Norte	13	Campo de Borja	Mujer	10
2013	05	América	América del Norte	14	Aranda	Hombre	1
2013	05	América	América del Norte	14	Aranda	Mujer	2
2013	05	América	América del Norte	15	Ribera Alta del Ebro	Hombre	7
2013	05	América	América del Norte	15	Ribera Alta del Ebro	Mujer	6
2013	05	América	América del Norte	16	Valdejalón	Hombre	7
2013	05	América	América del Norte	16	Valdejalón	Mujer	17
2013	05	América	América del Norte	17	Central	Hombre	688
2013	05	América	América del Norte	17	Central	Mujer	928
2013	05	América	América del Norte	18	Ribera Baja del Ebro	Hombre	1
2013	05	América	América del Norte	18	Ribera Baja del Ebro	Mujer	7
2013	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Hombre	3
2013	05	América	América del Norte	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Mujer	7
2013	05	América	América del Norte	20	Comunidad de Calatayud	Hombre	20
