Año	Sexo	Edad	Residencia CCAA código	Residencia CCAA nombre	Personas	Porcentaje
2013	Mujeres	85	02	Aragón	4625	0,0172016350367961
2014	Hombres	85	02	Aragón	-2997	-0,0111466595038438
2014	Mujeres	85	02	Aragón	4950	0,0184103985799223
2015	Hombres	85	02	Aragón	-3168	-0,0117826550911503
2015	Mujeres	85	02	Aragón	4930	0,0183360131311145
2016	Hombres	85	02	Aragón	-3199	-0,0118979525368023
2016	Mujeres	85	02	Aragón	5129	0,0190761483467518
2017	Hombres	85	02	Aragón	-3315	-0,0123293881398873
2017	Mujeres	85	02	Aragón	4981	0,0185256960255743
2018	Hombres	85	02	Aragón	-3356	-0,0124818783099433
2018	Mujeres	85	02	Aragón	5334	0,0198385991970314
1998	Hombres	84	02	Aragón	-1846	-0,00686577692495687
1998	Mujeres	84	02	Aragón	3328	0,0123777386816124
1999	Hombres	84	02	Aragón	-1996	-0,00742366779101512
1999	Mujeres	84	02	Aragón	3514	0,0130695233555246
2000	Hombres	84	02	Aragón	-1972	-0,0073344052524458
2000	Mujeres	84	02	Aragón	3452	0,0128389284642205
2001	Hombres	84	02	Aragón	-1923	-0,00715216090286677
2001	Mujeres	84	02	Aragón	3457	0,0128575248264225
2002	Hombres	84	02	Aragón	-1943	-0,00722654635167454
2002	Mujeres	84	02	Aragón	3491	0,0129839800893957
2003	Hombres	84	02	Aragón	-2004	-0,00745342197053823
2003	Mujeres	84	02	Aragón	3751	0,0139509909238967
2004	Hombres	84	02	Aragón	-2156	-0,00801875138147726
2004	Mujeres	84	02	Aragón	3694	0,0137389923947945
2005	Hombres	84	02	Aragón	-2581	-0,0095994421686423
2005	Mujeres	84	02	Aragón	4411	0,016405710734553
2006	Hombres	84	02	Aragón	-2822	-0,0104957868267759
2006	Mujeres	84	02	Aragón	4448	0,0165433238148473
2007	Hombres	84	02	Aragón	-2867	-0,0106631540865934
2007	Mujeres	84	02	Aragón	4786	0,0178004378996986
2008	Hombres	84	02	Aragón	-3013	-0,0112061678628901
2008	Mujeres	84	02	Aragón	4826	0,0179492087973141
2009	Hombres	84	02	Aragón	-3097	-0,0115185867478827
2009	Mujeres	84	02	Aragón	4860	0,0180756640602873
2010	Hombres	84	02	Aragón	-3087	-0,0114813940234788
2010	Mujeres	84	02	Aragón	4664	0,0173466866619712
2011	Hombres	84	02	Aragón	-3090	-0,0114925518408
2011	Mujeres	84	02	Aragón	4937	0,0183620480381972
2012	Hombres	84	02	Aragón	-3250	-0,0120876354312621
2012	Mujeres	84	02	Aragón	4961	0,0184513105767665
2013	Hombres	84	02	Aragón	-3301	-0,0122773183257219
2013	Mujeres	84	02	Aragón	5232	0,0194592334081118
2014	Hombres	84	02	Aragón	-3465	-0,0128872790059456
2014	Mujeres	84	02	Aragón	5221	0,0194183214112675
2015	Hombres	84	02	Aragón	-3493	-0,0129914186342765
2015	Mujeres	84	02	Aragón	5450	0,0202700348001164
2016	Hombres	84	02	Aragón	-3610	-0,0134265735098019
2016	Mujeres	84	02	Aragón	5231	0,0194555141356714
2017	Hombres	84	02	Aragón	-3676	-0,0136720454908675
2017	Mujeres	84	02	Aragón	5639	0,0209729772913498
2018	Hombres	84	02	Aragón	-3683	-0,0136980803979502
2018	Mujeres	84	02	Aragón	5479	0,0203778937008877
1998	Hombres	83	02	Aragón	-2202	-0,00818983791373512
1998	Mujeres	83	02	Aragón	3745	0,0139286752892543
1999	Hombres	83	02	Aragón	-2186	-0,00813032955468891
1999	Mujeres	83	02	Aragón	3662	0,0136199756767021
2000	Hombres	83	02	Aragón	-2120	-0,00788485757362328
2000	Mujeres	83	02	Aragón	3671	0,0136534491286656
2001	Hombres	83	02	Aragón	-2166	-0,00805594410588114
2001	Mujeres	83	02	Aragón	3765	0,0140030607380621
2002	Hombres	83	02	Aragón	-2243	-0,00834232808379104
2002	Mujeres	83	02	Aragón	4027	0,0149775101174438
2003	Hombres	83	02	Aragón	-2399	-0,00892253458449162
2003	Mujeres	83	02	Aragón	3983	0,0148138621300668
2004	Hombres	83	02	Aragón	-2845	-0,0105813300929048
2004	Mujeres	83	02	Aragón	4696	0,0174657033800636
2005	Hombres	83	02	Aragón	-3137	-0,0116673576454982
2005	Mujeres	83	02	Aragón	4757	0,0176925789989273
2006	Hombres	83	02	Aragón	-3149	-0,0117119889147829
2006	Mujeres	83	02	Aragón	5120	0,0190426748947883
2007	Hombres	83	02	Aragón	-3297	-0,0122624412359604
2007	Mujeres	83	02	Aragón	5117	0,0190315170774671
2008	Hombres	83	02	Aragón	-3370	-0,0125339481241087
2008	Mujeres	83	02	Aragón	5149	0,0191505337955596
2009	Hombres	83	02	Aragón	-3359	-0,0124930361272644
2009	Mujeres	83	02	Aragón	4973	0,0184959418460512
2010	Hombres	83	02	Aragón	-3361	-0,0125004746721452
2010	Mujeres	83	02	Aragón	5211	0,0193811286868636
2011	Hombres	83	02	Aragón	-3562	-0,0132480484326633
2011	Mujeres	83	02	Aragón	5234	0,0194666719529926
2012	Hombres	83	02	Aragón	-3616	-0,0134488891444442
2012	Mujeres	83	02	Aragón	5534	0,0205824536851091
2013	Hombres	83	02	Aragón	-3771	-0,0140253763727044
2013	Mujeres	83	02	Aragón	5478	0,0203741744284473
2014	Hombres	83	02	Aragón	-3792	-0,0141034810939526
2014	Mujeres	83	02	Aragón	5727	0,021300273266104
2015	Hombres	83	02	Aragón	-3916	-0,0145646708765607
2015	Mujeres	83	02	Aragón	5469	0,0203407009764838
2016	Hombres	83	02	Aragón	-3945	-0,014672529777332
2016	Mujeres	83	02	Aragón	5891	0,0219102339463277
2017	Hombres	83	02	Aragón	-3967	-0,0147543537710205
2017	Mujeres	83	02	Aragón	5764	0,0214378863463984
2018	Hombres	83	02	Aragón	-3814	-0,0141853050876411
2018	Mujeres	83	02	Aragón	5505	0,0204745947843378
1998	Hombres	82	02	Aragón	-2356	-0,00876260586955492
1998	Mujeres	82	02	Aragón	3814	0,0141853050876411
1999	Hombres	82	02	Aragón	-2290	-0,00851713388848929
1999	Mujeres	82	02	Aragón	3845	0,0143006025332932
2000	Hombres	82	02	Aragón	-2351	-0,00874400950735298
2000	Mujeres	82	02	Aragón	3978	0,0147952657678648
2001	Hombres	82	02	Aragón	-2492	-0,00926842692144774
2001	Mujeres	82	02	Aragón	4311	0,0160337834905141
2002	Hombres	82	02	Aragón	-2641	-0,0098225985150656
2002	Mujeres	82	02	Aragón	4254	0,015821784961412
2003	Hombres	82	02	Aragón	-3123	-0,0116152878313328
2003	Mujeres	82	02	Aragón	4928	0,0183285745862337
2004	Hombres	82	02	Aragón	-3401	-0,0126492455697607
2004	Mujeres	82	02	Aragón	5026	0,0186930632853918
2005	Hombres	82	02	Aragón	-3428	-0,0127496659256512
2005	Mujeres	82	02	Aragón	5463	0,0203183853418415
2006	Hombres	82	02	Aragón	-3577	-0,0133038375192691
2006	Mujeres	82	02	Aragón	5392	0,0200543169985739
2007	Hombres	82	02	Aragón	-3674	-0,0136646069459868
2007	Mujeres	82	02	Aragón	5404	0,0200989482678586
2008	Hombres	82	02	Aragón	-3647	-0,0135641865900963
2008	Mujeres	82	02	Aragón	5232	0,0194592334081118
2009	Hombres	82	02	Aragón	-3646	-0,0135604673176559
2009	Mujeres	82	02	Aragón	5464	0,0203221046142819
2010	Hombres	82	02	Aragón	-3847	-0,0143080410781739
2010	Mujeres	82	02	Aragón	5486	0,0204039286079704
2011	Hombres	82	02	Aragón	-3892	-0,0144754083379914
2011	Mujeres	82	02	Aragón	5810	0,0216089728786562
2012	Hombres	82	02	Aragón	-4048	-0,015055614838692
2012	Mujeres	82	02	Aragón	5763	0,021434167073958
2013	Hombres	82	02	Aragón	-4064	-0,0151151231977382
2013	Mujeres	82	02	Aragón	5980	0,0222412491935223
2014	Hombres	82	02	Aragón	-4226	-0,0157176453330811
2014	Mujeres	82	02	Aragón	5703	0,0212110107275347
2015	Hombres	82	02	Aragón	-4252	-0,0158143464165312
2015	Mujeres	82	02	Aragón	6120	0,0227619473351766
2016	Hombres	82	02	Aragón	-4254	-0,015821784961412
2016	Mujeres	82	02	Aragón	6012	0,0223602659116147
2017	Hombres	82	02	Aragón	-4079	-0,015170912284344
2017	Mujeres	82	02	Aragón	5736	0,0213337467180675
2018	Hombres	82	02	Aragón	-4026	-0,0149737908450034
2018	Mujeres	82	02	Aragón	5667	0,0210771169196807
1998	Hombres	81	02	Aragón	-2449	-0,00910849820651104
1998	Mujeres	81	02	Aragón	3988	0,0148324584922687
1999	Hombres	81	02	Aragón	-2523	-0,00938372436709978
1999	Mujeres	81	02	Aragón	4151	0,015438699900052
2000	Hombres	81	02	Aragón	-2698	-0,0100345970441677
2000	Mujeres	81	02	Aragón	4510	0,0167739187061514
2001	Hombres	81	02	Aragón	-2883	-0,0107226624456396
2001	Mujeres	81	02	Aragón	4494	0,0167144103471052
2002	Hombres	81	02	Aragón	-3362	-0,0125041939445856
2002	Mujeres	81	02	Aragón	5204	0,0193550937797809
2003	Hombres	81	02	Aragón	-3654	-0,013590221497179
2003	Mujeres	81	02	Aragón	5277	0,0196266006679293
2004	Hombres	81	02	Aragón	-3727	-0,0138617283853273
2004	Mujeres	81	02	Aragón	5717	0,0212630805417001
2005	Hombres	81	02	Aragón	-3868	-0,0143861457994221
2005	Mujeres	81	02	Aragón	5691	0,02116637945825
2006	Hombres	81	02	Aragón	-3994	-0,014854774126911
2006	Mujeres	81	02	Aragón	5646	0,0209990121984326
2007	Hombres	81	02	Aragón	-3909	-0,014538635969478
2007	Mujeres	81	02	Aragón	5455	0,0202886311623184
2008	Hombres	81	02	Aragón	-3925	-0,0145981443285242
2008	Mujeres	81	02	Aragón	5716	0,0212593612692597
2009	Hombres	81	02	Aragón	-4115	-0,015304806092198
2009	Mujeres	81	02	Aragón	5714	0,021251922724379
2010	Hombres	81	02	Aragón	-4175	-0,0155279624386213
2010	Mujeres	81	02	Aragón	6029	0,0224234935431013
2011	Hombres	81	02	Aragón	-4328	-0,0160970111220007
2011	Mujeres	81	02	Aragón	5984	0,0222561262832838
2012	Hombres	81	02	Aragón	-4331	-0,0161081689393219
2012	Mujeres	81	02	Aragón	6189	0,0230185771335634
2013	Hombres	81	02	Aragón	-4483	-0,0166734983502609
2013	Mujeres	81	02	Aragón	5939	0,0220887590234663
2014	Hombres	81	02	Aragón	-4533	-0,0168594619722803
2014	Mujeres	81	02	Aragón	6374	0,0237066425350353
2015	Hombres	81	02	Aragón	-4529	-0,0168445848825188
2015	Mujeres	81	02	Aragón	6250	0,0232454527524271
2016	Hombres	81	02	Aragón	-4314	-0,0160449413078353
2016	Mujeres	81	02	Aragón	5926	0,0220404084817413
2017	Hombres	81	02	Aragón	-4275	-0,0158998896826601
2017	Mujeres	81	02	Aragón	5861	0,0217986557731161
2018	Hombres	81	02	Aragón	-4244	-0,0157845922370081
2018	Mujeres	81	02	Aragón	5947	0,0221185132029894
1998	Hombres	80	02	Aragón	-2705	-0,0100606319512505
1998	Mujeres	80	02	Aragón	4236	0,015754838057485
1999	Hombres	80	02	Aragón	-2913	-0,0108342406188512
1999	Mujeres	80	02	Aragón	4667	0,0173578444792924
2000	Hombres	80	02	Aragón	-3088	-0,0114851132959192
2000	Mujeres	80	02	Aragón	4694	0,0174582648351829
2001	Hombres	80	02	Aragón	-3640	-0,0135381516830136
2001	Mujeres	80	02	Aragón	5443	0,0202439998930337
2002	Hombres	80	02	Aragón	-3962	-0,0147357574088186
2002	Mujeres	80	02	Aragón	5493	0,0204299635150531
2003	Hombres	80	02	Aragón	-4016	-0,0149365981205996
2003	Mujeres	80	02	Aragón	5917	0,0220069350297778
2004	Hombres	80	02	Aragón	-4150	-0,0154349806276116
2004	Mujeres	80	02	Aragón	5871	0,0218358484975199
2005	Hombres	80	02	Aragón	-4288	-0,0159482402243852
2005	Mujeres	80	02	Aragón	5899	0,0219399881258508
2006	Hombres	80	02	Aragón	-4182	-0,015553997345704
2006	Mujeres	80	02	Aragón	5691	0,02116637945825
2007	Hombres	80	02	Aragón	-4193	-0,0155949093425483
2007	Mujeres	80	02	Aragón	5958	0,0221594251998337
2008	Hombres	80	02	Aragón	-4421	-0,0164429034589568
2008	Mujeres	80	02	Aragón	5876	0,0218544448597219
2009	Hombres	80	02	Aragón	-4450	-0,0165507623597281
2009	Mujeres	80	02	Aragón	6246	0,0232305756626656
2010	Hombres	80	02	Aragón	-4583	-0,0170454255942998
2010	Mujeres	80	02	Aragón	6206	0,02308180476505
2011	Hombres	80	02	Aragón	-4621	-0,0171867579470345
2011	Mujeres	80	02	Aragón	6393	0,0237773087114026
2012	Hombres	80	02	Aragón	-4761	-0,0177074560886889
2012	Mujeres	80	02	Aragón	6136	0,0228214556942228
2013	Hombres	80	02	Aragón	-4803	-0,0178636655311852
2013	Mujeres	80	02	Aragón	6572	0,0244430584782322
2014	Hombres	80	02	Aragón	-4788	-0,0178078764445794
2014	Mujeres	80	02	Aragón	6482	0,0241083239585972
2015	Hombres	80	02	Aragón	-4549	-0,0169189703313266
2015	Mujeres	80	02	Aragón	6139	0,022832613511544
2016	Hombres	80	02	Aragón	-4478	-0,016654901988059
2016	Mujeres	80	02	Aragón	6025	0,0224086164533397
2017	Hombres	80	02	Aragón	-4472	-0,0166325863534166
2017	Mujeres	80	02	Aragón	6130	0,0227991400595805
2018	Hombres	80	02	Aragón	-3807	-0,0141592701805584
2018	Mujeres	80	02	Aragón	5229	0,0194480755907906
1998	Hombres	79	02	Aragón	-3093	-0,0115037096581211
1998	Mujeres	79	02	Aragón	4802	0,0178599462587448
1999	Hombres	79	02	Aragón	-3244	-0,0120653197966198
1999	Mujeres	79	02	Aragón	4827	0,0179529280697545
2000	Hombres	79	02	Aragón	-3903	-0,0145163203348357
2000	Mujeres	79	02	Aragón	5624	0,020917188204744
2001	Hombres	79	02	Aragón	-4264	-0,0158589776858159
2001	Mujeres	79	02	Aragón	5701	0,0212035721826539
2002	Hombres	79	02	Aragón	-4307	-0,0160189064007526
2002	Mujeres	79	02	Aragón	6144	0,022851209873746
2003	Hombres	79	02	Aragón	-4403	-0,0163759565550299
2003	Mujeres	79	02	Aragón	6062	0,0225462295336341
2004	Hombres	79	02	Aragón	-4586	-0,0170565834116209
2004	Mujeres	79	02	Aragón	6116	0,0227470702454151
2005	Hombres	79	02	Aragón	-4486	-0,0166846561675821
2005	Mujeres	79	02	Aragón	5906	0,0219660230329335
2006	Hombres	79	02	Aragón	-4461	-0,0165916743565724
2006	Mujeres	79	02	Aragón	6152	0,0228809640532691
2007	Hombres	79	02	Aragón	-4682	-0,0174136335658982
2007	Mujeres	79	02	Aragón	6082	0,0226206149824419
2008	Hombres	79	02	Aragón	-4746	-0,0176516670020831
2008	Mujeres	79	02	Aragón	6438	0,0239446759712201
2009	Hombres	79	02	Aragón	-4818	-0,017919454617791
2009	Mujeres	79	02	Aragón	6384	0,0237438352594392
2010	Hombres	79	02	Aragón	-4873	-0,0181240146020124
2010	Mujeres	79	02	Aragón	6588	0,0245025668372784
2011	Hombres	79	02	Aragón	-5033	-0,0187190981924745
2011	Mujeres	79	02	Aragón	6313	0,0234797669161716
2012	Hombres	79	02	Aragón	-5042	-0,018752571644438
2012	Mujeres	79	02	Aragón	6767	0,0251683166041079
2013	Hombres	79	02	Aragón	-5031	-0,0187116596475937
2013	Mujeres	79	02	Aragón	6674	0,0248224242671518
2014	Hombres	79	02	Aragón	-4762	-0,0177111753611293
2014	Mujeres	79	02	Aragón	6287	0,0233830658327215
2015	Hombres	79	02	Aragón	-4726	-0,0175772815532753
2015	Mujeres	79	02	Aragón	6212	0,0231041203996924
2016	Hombres	79	02	Aragón	-4688	-0,0174359492005405
2016	Mujeres	79	02	Aragón	6289	0,0233905043776023
2017	Hombres	79	02	Aragón	-3999	-0,014873370489113
2017	Mujeres	79	02	Aragón	5367	0,0199613351875642
2018	Hombres	79	02	Aragón	-3470	-0,0129058753681475
2018	Mujeres	79	02	Aragón	4491	0,016703252529784
1998	Hombres	78	02	Aragón	-3396	-0,0126306492075588
1998	Mujeres	78	02	Aragón	4910	0,0182616276823067
1999	Hombres	78	02	Aragón	-4101	-0,0152527362780326
1999	Mujeres	78	02	Aragón	5738	0,0213411852629483
2000	Hombres	78	02	Aragón	-4508	-0,0167664801612706
2000	Mujeres	78	02	Aragón	5882	0,0218767604943642
2001	Hombres	78	02	Aragón	-4609	-0,0171421266777498
2001	Mujeres	78	02	Aragón	6362	0,0236620112657506
2002	Hombres	78	02	Aragón	-4667	-0,0173578444792924
2002	Mujeres	78	02	Aragón	6247	0,023234294935106
2003	Hombres	78	02	Aragón	-4845	-0,0180198749736815
2003	Mujeres	78	02	Aragón	6277	0,0233458731083176
2004	Hombres	78	02	Aragón	-4723	-0,0175661237359541
2004	Mujeres	78	02	Aragón	6102	0,0226950004312496
2005	Hombres	78	02	Aragón	-4737	-0,0176181935501196
2005	Mujeres	78	02	Aragón	6331	0,0235467138200986
2006	Hombres	78	02	Aragón	-4912	-0,0182690662271875
2006	Mujeres	78	02	Aragón	6253	0,0232566105697483
2007	Hombres	78	02	Aragón	-5007	-0,0186223971090244
2007	Mujeres	78	02	Aragón	6578	0,0244653741128745
2008	Hombres	78	02	Aragón	-5082	-0,0189013425420535
2008	Mujeres	78	02	Aragón	6531	0,0242905683081762
2009	Hombres	78	02	Aragón	-5128	-0,0190724290743114
2009	Mujeres	78	02	Aragón	6780	0,0252166671458329
2010	Hombres	78	02	Aragón	-5273	-0,0196117235781677
2010	Mujeres	78	02	Aragón	6443	0,0239632723334221
2011	Hombres	78	02	Aragón	-5270	-0,0196005657608465
2011	Mujeres	78	02	Aragón	6943	0,0258229085536162
2012	Hombres	78	02	Aragón	-5291	-0,0196786704820947
2012	Mujeres	78	02	Aragón	6825	0,0253840344056504
2013	Hombres	78	02	Aragón	-4965	-0,0184661876665281
2013	Mujeres	78	02	Aragón	6418	0,0238702905224124
2014	Hombres	78	02	Aragón	-4926	-0,018321136041353
2014	Mujeres	78	02	Aragón	6353	0,0236285378137871
2015	Hombres	78	02	Aragón	-4914	-0,0182765047720683
2015	Mujeres	78	02	Aragón	6422	0,0238851676121739
2016	Hombres	78	02	Aragón	-4164	-0,015487050441777
2016	Mujeres	78	02	Aragón	5475	0,0203630166111262
2017	Hombres	78	02	Aragón	-3609	-0,0134228542373615
2017	Mujeres	78	02	Aragón	4584	0,0170491448667401
2018	Hombres	78	02	Aragón	-3231	-0,0120169692548947
2018	Mujeres	78	02	Aragón	4278	0,0159110474999813
1998	Hombres	77	02	Aragón	-4274	-0,0158961704102198
1998	Mujeres	77	02	Aragón	5809	0,0216052536062159
1999	Hombres	77	02	Aragón	-4703	-0,0174917382871464
1999	Mujeres	77	02	Aragón	5990	0,0222784419179261
2000	Hombres	77	02	Aragón	-4813	-0,0179008582555891
2000	Mujeres	77	02	Aragón	6514	0,0242273406766896
2001	Hombres	77	02	Aragón	-4939	-0,018369486583078
2001	Mujeres	77	02	Aragón	6417	0,023866571249972
2002	Hombres	77	02	Aragón	-5114	-0,019020359260146
2002	Mujeres	77	02	Aragón	6442	0,0239595530609817
2003	Hombres	77	02	Aragón	-4925	-0,0183174167689126
2003	Mujeres	77	02	Aragón	6288	0,0233867851051619
2004	Hombres	77	02	Aragón	-4973	-0,0184959418460512
2004	Mujeres	77	02	Aragón	6495	0,0241566745003223
2005	Hombres	77	02	Aragón	-5142	-0,0191244988884768
2005	Mujeres	77	02	Aragón	6425	0,0238963254294951
2006	Hombres	77	02	Aragón	-5265	-0,0195819693986446
2006	Mujeres	77	02	Aragón	6767	0,0251683166041079
2007	Hombres	77	02	Aragón	-5324	-0,0198014064726275
2007	Mujeres	77	02	Aragón	6700	0,0249191253506019
2008	Hombres	77	02	Aragón	-5355	-0,0199167039182796
2008	Mujeres	77	02	Aragón	6923	0,0257485231048085
2009	Hombres	77	02	Aragón	-5481	-0,0203853322457685
2009	Mujeres	77	02	Aragón	6565	0,0244170235711494
2010	Hombres	77	02	Aragón	-5455	-0,0202886311623184
2010	Mujeres	77	02	Aragón	7070	0,0262952561535456
2011	Hombres	77	02	Aragón	-5509	-0,0204894718740994
2011	Mujeres	77	02	Aragón	6958	0,0258786976402221
2012	Hombres	77	02	Aragón	-5189	-0,0192993046931751
2012	Mujeres	77	02	Aragón	6575	0,0244542162955533
2013	Hombres	77	02	Aragón	-5117	-0,0190315170774671
2013	Mujeres	77	02	Aragón	6471	0,0240674119617529
2014	Hombres	77	02	Aragón	-5093	-0,0189422545388978
2014	Mujeres	77	02	Aragón	6576	0,0244579355679937
2015	Hombres	77	02	Aragón	-4346	-0,0161639580259277
2015	Mujeres	77	02	Aragón	5590	0,0207907329417708
2016	Hombres	77	02	Aragón	-3752	-0,013954710196337
2016	Mujeres	77	02	Aragón	4629	0,0172165121265576
2017	Hombres	77	02	Aragón	-3359	-0,0124930361272644
2017	Mujeres	77	02	Aragón	4348	0,0161713965708085
2018	Hombres	77	02	Aragón	-4847	-0,0180273135185623
2018	Mujeres	77	02	Aragón	5988	0,0222710033730454
1998	Hombres	76	02	Aragón	-4879	-0,0181463302366547
1998	Mujeres	76	02	Aragón	6071	0,0225797029855976
1999	Hombres	76	02	Aragón	-4994	-0,0185740465672994
1999	Mujeres	76	02	Aragón	6615	0,0246029871931689
2000	Hombres	76	02	Aragón	-5153	-0,0191654108853211
2000	Mujeres	76	02	Aragón	6572	0,0244430584782322
2001	Hombres	76	02	Aragón	-5362	-0,0199427388253623
2001	Mujeres	76	02	Aragón	6608	0,0245769522860861
2002	Hombres	76	02	Aragón	-5137	-0,0191059025262749
2002	Mujeres	76	02	Aragón	6448	0,023981868695624
2003	Hombres	76	02	Aragón	-5184	-0,0192807083309731
2003	Mujeres	76	02	Aragón	6622	0,0246290221002516
2004	Hombres	76	02	Aragón	-5377	-0,0199985279119681
2004	Mujeres	76	02	Aragón	6553	0,0243723923018648
2005	Hombres	76	02	Aragón	-5486	-0,0204039286079704
2005	Mujeres	76	02	Aragón	6946	0,0258340663709374
2006	Hombres	76	02	Aragón	-5504	-0,0204708755118974
2006	Mujeres	76	02	Aragón	6863	0,0255253667583852
2007	Hombres	76	02	Aragón	-5573	-0,0207275053102842
2007	Mujeres	76	02	Aragón	7070	0,0262952561535456
2008	Hombres	76	02	Aragón	-5705	-0,0212184492724155
2008	Mujeres	76	02	Aragón	6693	0,0248930904435192
2009	Hombres	76	02	Aragón	-5676	-0,0211105903716442
2009	Mujeres	76	02	Aragón	7239	0,0269238131959712
2010	Hombres	76	02	Aragón	-5728	-0,0213039925385444
2010	Mujeres	76	02	Aragón	7091	0,0263733608747937
2011	Hombres	76	02	Aragón	-5388	-0,0200394399088124
2011	Mujeres	76	02	Aragón	6710	0,0249563180750057
2012	Hombres	76	02	Aragón	-5289	-0,0196712319372139
2012	Mujeres	76	02	Aragón	6582	0,024480251202636
2013	Hombres	76	02	Aragón	-5270	-0,0196005657608465
2013	Mujeres	76	02	Aragón	6719	0,0249897915269692
2014	Hombres	76	02	Aragón	-4511	-0,0167776379785918
2014	Mujeres	76	02	Aragón	5669	0,0210845554645615
2015	Hombres	76	02	Aragón	-3895	-0,0144865661553126
2015	Mujeres	76	02	Aragón	4699	0,0174768611973848
2016	Hombres	76	02	Aragón	-3501	-0,0130211728137996
2016	Mujeres	76	02	Aragón	4388	0,016320167468424
2017	Hombres	76	02	Aragón	-5011	-0,018637274198786
2017	Mujeres	76	02	Aragón	6060	0,0225387909887533
2018	Hombres	76	02	Aragón	-4393	-0,016338763830626
2018	Mujeres	76	02	Aragón	5350	0,0198981075560776
