CCAA codigo destino	CCAA nombre destino	Provincia codigo destino	Provincia nombre destino	Municipio codigo destino	Municipio nombre destino	Sexo	Año	Variaciones
02	Aragón	44	Teruel	44012	Alcalá de la Selva	Hombres	2018	15
02	Aragón	44	Teruel	44012	Alcalá de la Selva	Mujeres	2018	10
02	Aragón	44	Teruel	44013	Alcañiz	Hombres	2018	323
02	Aragón	44	Teruel	44013	Alcañiz	Mujeres	2018	337
02	Aragón	44	Teruel	44014	Alcorisa	Hombres	2018	67
02	Aragón	44	Teruel	44014	Alcorisa	Mujeres	2018	60
02	Aragón	44	Teruel	44016	Alfambra	Hombres	2018	9
02	Aragón	44	Teruel	44016	Alfambra	Mujeres	2018	13
02	Aragón	44	Teruel	44017	Aliaga	Hombres	2018	9
02	Aragón	44	Teruel	44017	Aliaga	Mujeres	2018	9
02	Aragón	44	Teruel	44019	Alobras	Hombres	2018	4
02	Aragón	44	Teruel	44019	Alobras	Mujeres	2018	2
02	Aragón	44	Teruel	44021	Allepuz	Mujeres	2018	3
02	Aragón	44	Teruel	44022	Alloza	Hombres	2018	8
02	Aragón	44	Teruel	44022	Alloza	Mujeres	2018	2
02	Aragón	44	Teruel	44023	Allueva	Hombres	2018	3
02	Aragón	44	Teruel	44023	Allueva	Mujeres	2018	1
02	Aragón	44	Teruel	44024	Anadón	Hombres	2018	1
02	Aragón	44	Teruel	44025	Andorra	Hombres	2018	120
02	Aragón	44	Teruel	44025	Andorra	Mujeres	2018	99
02	Aragón	44	Teruel	44026	Arcos de las Salinas	Hombres	2018	12
02	Aragón	44	Teruel	44026	Arcos de las Salinas	Mujeres	2018	8
02	Aragón	44	Teruel	44027	Arens de Lledó	Hombres	2018	10
02	Aragón	44	Teruel	44027	Arens de Lledó	Mujeres	2018	7
02	Aragón	44	Teruel	44028	Argente	Hombres	2018	5
02	Aragón	44	Teruel	44029	Ariño	Hombres	2018	27
02	Aragón	44	Teruel	44029	Ariño	Mujeres	2018	23
02	Aragón	44	Teruel	44031	Azaila	Hombres	2018	4
02	Aragón	44	Teruel	44031	Azaila	Mujeres	2018	2
02	Aragón	44	Teruel	44032	Bádenas	Hombres	2018	1
02	Aragón	44	Teruel	44033	Báguena	Hombres	2018	11
02	Aragón	44	Teruel	44033	Báguena	Mujeres	2018	7
02	Aragón	44	Teruel	44034	Bañón	Hombres	2018	2
02	Aragón	44	Teruel	44034	Bañón	Mujeres	2018	3
02	Aragón	44	Teruel	44036	Bea	Hombres	2018	1
02	Aragón	44	Teruel	44037	Beceite	Hombres	2018	9
02	Aragón	44	Teruel	44037	Beceite	Mujeres	2018	10
02	Aragón	44	Teruel	44038	Belmonte de San José	Hombres	2018	5
02	Aragón	44	Teruel	44038	Belmonte de San José	Mujeres	2018	7
02	Aragón	44	Teruel	44039	Bello	Hombres	2018	7
02	Aragón	44	Teruel	44039	Bello	Mujeres	2018	4
02	Aragón	44	Teruel	44040	Berge	Hombres	2018	3
02	Aragón	44	Teruel	44040	Berge	Mujeres	2018	6
02	Aragón	44	Teruel	44041	Bezas	Hombres	2018	2
02	Aragón	44	Teruel	44042	Blancas	Hombres	2018	5
02	Aragón	44	Teruel	44042	Blancas	Mujeres	2018	3
02	Aragón	44	Teruel	44043	Blesa	Hombres	2018	2
02	Aragón	44	Teruel	44043	Blesa	Mujeres	2018	2
02	Aragón	44	Teruel	44044	Bordón	Hombres	2018	3
02	Aragón	44	Teruel	44044	Bordón	Mujeres	2018	2
02	Aragón	44	Teruel	44045	Bronchales	Hombres	2018	20
02	Aragón	44	Teruel	44045	Bronchales	Mujeres	2018	16
02	Aragón	44	Teruel	44046	Bueña	Hombres	2018	2
02	Aragón	44	Teruel	44046	Bueña	Mujeres	2018	1
02	Aragón	44	Teruel	44047	Burbáguena	Hombres	2018	9
02	Aragón	44	Teruel	44047	Burbáguena	Mujeres	2018	9
02	Aragón	44	Teruel	44048	Cabra de Mora	Hombres	2018	5
02	Aragón	44	Teruel	44048	Cabra de Mora	Mujeres	2018	2
02	Aragón	44	Teruel	44049	Calaceite	Hombres	2018	7
02	Aragón	44	Teruel	44049	Calaceite	Mujeres	2018	23
02	Aragón	44	Teruel	44050	Calamocha	Hombres	2018	153
02	Aragón	44	Teruel	44050	Calamocha	Mujeres	2018	108
02	Aragón	44	Teruel	44051	Calanda	Hombres	2018	113
02	Aragón	44	Teruel	44051	Calanda	Mujeres	2018	107
02	Aragón	44	Teruel	44052	Calomarde	Hombres	2018	2
02	Aragón	44	Teruel	44052	Calomarde	Mujeres	2018	6
02	Aragón	44	Teruel	44053	Camañas	Hombres	2018	12
02	Aragón	44	Teruel	44053	Camañas	Mujeres	2018	4
02	Aragón	44	Teruel	44054	Camarena de la Sierra	Hombres	2018	1
02	Aragón	44	Teruel	44054	Camarena de la Sierra	Mujeres	2018	4
02	Aragón	44	Teruel	44055	Camarillas	Hombres	2018	11
02	Aragón	44	Teruel	44055	Camarillas	Mujeres	2018	9
02	Aragón	44	Teruel	44056	Caminreal	Hombres	2018	12
02	Aragón	44	Teruel	44056	Caminreal	Mujeres	2018	14
02	Aragón	44	Teruel	44059	Cantavieja	Hombres	2018	11
02	Aragón	44	Teruel	44059	Cantavieja	Mujeres	2018	14
02	Aragón	44	Teruel	44060	Cañada de Benatanduz	Hombres	2018	1
02	Aragón	44	Teruel	44060	Cañada de Benatanduz	Mujeres	2018	1
02	Aragón	44	Teruel	44061	Cañada de Verich (La)	Hombres	2018	2
02	Aragón	44	Teruel	44061	Cañada de Verich (La)	Mujeres	2018	2
02	Aragón	44	Teruel	44063	Cañizar del Olivar	Hombres	2018	3
02	Aragón	44	Teruel	44063	Cañizar del Olivar	Mujeres	2018	4
02	Aragón	44	Teruel	44064	Cascante del Río	Hombres	2018	1
02	Aragón	44	Teruel	44064	Cascante del Río	Mujeres	2018	3
02	Aragón	44	Teruel	44065	Castejón de Tornos	Hombres	2018	4
02	Aragón	44	Teruel	44065	Castejón de Tornos	Mujeres	2018	2
02	Aragón	44	Teruel	44066	Castel de Cabra	Mujeres	2018	1
02	Aragón	44	Teruel	44067	Castelnou	Hombres	2018	3
02	Aragón	44	Teruel	44067	Castelnou	Mujeres	2018	1
02	Aragón	44	Teruel	44068	Castelserás	Hombres	2018	17
02	Aragón	44	Teruel	44068	Castelserás	Mujeres	2018	9
02	Aragón	44	Teruel	44070	Castellar (El)	Hombres	2018	4
02	Aragón	44	Teruel	44070	Castellar (El)	Mujeres	2018	2
02	Aragón	44	Teruel	44071	Castellote	Hombres	2018	18
02	Aragón	44	Teruel	44071	Castellote	Mujeres	2018	15
02	Aragón	44	Teruel	44074	Cedrillas	Hombres	2018	31
02	Aragón	44	Teruel	44074	Cedrillas	Mujeres	2018	37
02	Aragón	44	Teruel	44075	Celadas	Hombres	2018	10
02	Aragón	44	Teruel	44075	Celadas	Mujeres	2018	7
02	Aragón	44	Teruel	44076	Cella	Hombres	2018	35
02	Aragón	44	Teruel	44076	Cella	Mujeres	2018	56
02	Aragón	44	Teruel	44077	Cerollera (La)	Hombres	2018	9
02	Aragón	44	Teruel	44077	Cerollera (La)	Mujeres	2018	5
02	Aragón	44	Teruel	44080	Codoñera (La)	Hombres	2018	3
02	Aragón	44	Teruel	44080	Codoñera (La)	Mujeres	2018	6
02	Aragón	44	Teruel	44082	Corbalán	Mujeres	2018	2
02	Aragón	44	Teruel	44085	Cosa	Hombres	2018	1
02	Aragón	44	Teruel	44085	Cosa	Mujeres	2018	1
02	Aragón	44	Teruel	44086	Cretas	Hombres	2018	18
02	Aragón	44	Teruel	44086	Cretas	Mujeres	2018	11
02	Aragón	44	Teruel	44088	Cuba (La)	Mujeres	2018	2
02	Aragón	44	Teruel	44089	Cubla	Hombres	2018	3
02	Aragón	44	Teruel	44089	Cubla	Mujeres	2018	1
02	Aragón	44	Teruel	44090	Cucalón	Hombres	2018	6
02	Aragón	44	Teruel	44090	Cucalón	Mujeres	2018	3
02	Aragón	44	Teruel	44092	Cuervo (El)	Hombres	2018	1
02	Aragón	44	Teruel	44092	Cuervo (El)	Mujeres	2018	3
02	Aragón	44	Teruel	44093	Cuevas de Almudén	Hombres	2018	2
02	Aragón	44	Teruel	44093	Cuevas de Almudén	Mujeres	2018	2
02	Aragón	44	Teruel	44094	Cuevas Labradas	Hombres	2018	5
02	Aragón	44	Teruel	44094	Cuevas Labradas	Mujeres	2018	5
02	Aragón	44	Teruel	44096	Ejulve	Hombres	2018	2
02	Aragón	44	Teruel	44096	Ejulve	Mujeres	2018	1
02	Aragón	44	Teruel	44097	Escorihuela	Hombres	2018	3
02	Aragón	44	Teruel	44097	Escorihuela	Mujeres	2018	4
02	Aragón	44	Teruel	44099	Escucha	Hombres	2018	13
02	Aragón	44	Teruel	44099	Escucha	Mujeres	2018	14
02	Aragón	44	Teruel	44100	Estercuel	Hombres	2018	2
02	Aragón	44	Teruel	44100	Estercuel	Mujeres	2018	4
02	Aragón	44	Teruel	44101	Ferreruela de Huerva	Hombres	2018	3
02	Aragón	44	Teruel	44101	Ferreruela de Huerva	Mujeres	2018	1
02	Aragón	44	Teruel	44102	Fonfría	Hombres	2018	1
02	Aragón	44	Teruel	44103	Formiche Alto	Hombres	2018	2
02	Aragón	44	Teruel	44103	Formiche Alto	Mujeres	2018	2
02	Aragón	44	Teruel	44105	Fórnoles	Hombres	2018	5
02	Aragón	44	Teruel	44105	Fórnoles	Mujeres	2018	4
02	Aragón	44	Teruel	44106	Fortanete	Hombres	2018	11
02	Aragón	44	Teruel	44106	Fortanete	Mujeres	2018	2
02	Aragón	44	Teruel	44107	Foz-Calanda	Hombres	2018	13
02	Aragón	44	Teruel	44107	Foz-Calanda	Mujeres	2018	13
02	Aragón	44	Teruel	44108	Fresneda (La)	Hombres	2018	18
02	Aragón	44	Teruel	44108	Fresneda (La)	Mujeres	2018	16
02	Aragón	44	Teruel	44109	Frías de Albarracín	Hombres	2018	3
02	Aragón	44	Teruel	44109	Frías de Albarracín	Mujeres	2018	1
02	Aragón	44	Teruel	44112	Fuentes Claras	Hombres	2018	9
02	Aragón	44	Teruel	44112	Fuentes Claras	Mujeres	2018	10
02	Aragón	44	Teruel	44113	Fuentes de Rubielos	Hombres	2018	9
02	Aragón	44	Teruel	44113	Fuentes de Rubielos	Mujeres	2018	9
02	Aragón	44	Teruel	44114	Fuentespalda	Hombres	2018	5
02	Aragón	44	Teruel	44114	Fuentespalda	Mujeres	2018	7
02	Aragón	44	Teruel	44115	Galve	Hombres	2018	6
02	Aragón	44	Teruel	44115	Galve	Mujeres	2018	1
02	Aragón	44	Teruel	44116	Gargallo	Hombres	2018	2
02	Aragón	44	Teruel	44116	Gargallo	Mujeres	2018	1
02	Aragón	44	Teruel	44117	Gea de Albarracín	Hombres	2018	11
02	Aragón	44	Teruel	44117	Gea de Albarracín	Mujeres	2018	3
02	Aragón	44	Teruel	44118	Ginebrosa (La)	Hombres	2018	3
02	Aragón	44	Teruel	44118	Ginebrosa (La)	Mujeres	2018	2
02	Aragón	44	Teruel	44119	Griegos	Hombres	2018	2
02	Aragón	44	Teruel	44119	Griegos	Mujeres	2018	1
02	Aragón	44	Teruel	44120	Guadalaviar	Hombres	2018	5
02	Aragón	44	Teruel	44120	Guadalaviar	Mujeres	2018	8
02	Aragón	44	Teruel	44121	Gúdar	Hombres	2018	10
02	Aragón	44	Teruel	44121	Gúdar	Mujeres	2018	1
02	Aragón	44	Teruel	44122	Híjar	Hombres	2018	51
02	Aragón	44	Teruel	44122	Híjar	Mujeres	2018	47
02	Aragón	44	Teruel	44123	Hinojosa de Jarque	Hombres	2018	3
02	Aragón	44	Teruel	44123	Hinojosa de Jarque	Mujeres	2018	2
02	Aragón	44	Teruel	44124	Hoz de la Vieja (La)	Hombres	2018	1
02	Aragón	44	Teruel	44125	Huesa del Común	Hombres	2018	9
02	Aragón	44	Teruel	44125	Huesa del Común	Mujeres	2018	5
02	Aragón	44	Teruel	44126	Iglesuela del Cid (La)	Hombres	2018	13
02	Aragón	44	Teruel	44126	Iglesuela del Cid (La)	Mujeres	2018	9
02	Aragón	44	Teruel	44127	Jabaloyas	Hombres	2018	5
02	Aragón	44	Teruel	44127	Jabaloyas	Mujeres	2018	1
02	Aragón	44	Teruel	44128	Jarque de la Val	Hombres	2018	1
02	Aragón	44	Teruel	44131	Josa	Hombres	2018	1
02	Aragón	44	Teruel	44135	Libros	Hombres	2018	6
02	Aragón	44	Teruel	44135	Libros	Mujeres	2018	7
02	Aragón	44	Teruel	44136	Lidón	Hombres	2018	3
02	Aragón	44	Teruel	44136	Lidón	Mujeres	2018	3
02	Aragón	44	Teruel	44137	Linares de Mora	Hombres	2018	9
02	Aragón	44	Teruel	44137	Linares de Mora	Mujeres	2018	5
02	Aragón	44	Teruel	44138	Loscos	Hombres	2018	6
02	Aragón	44	Teruel	44138	Loscos	Mujeres	2018	5
02	Aragón	44	Teruel	44141	Lledó	Hombres	2018	1
02	Aragón	44	Teruel	44141	Lledó	Mujeres	2018	2
02	Aragón	44	Teruel	44142	Maicas	Mujeres	2018	1
02	Aragón	44	Teruel	44143	Manzanera	Hombres	2018	31
02	Aragón	44	Teruel	44143	Manzanera	Mujeres	2018	18
02	Aragón	44	Teruel	44144	Martín del Río	Hombres	2018	6
02	Aragón	44	Teruel	44144	Martín del Río	Mujeres	2018	10
02	Aragón	44	Teruel	44145	Mas de las Matas	Hombres	2018	27
02	Aragón	44	Teruel	44145	Mas de las Matas	Mujeres	2018	22
02	Aragón	44	Teruel	44146	Mata de los Olmos (La)	Hombres	2018	9
02	Aragón	44	Teruel	44146	Mata de los Olmos (La)	Mujeres	2018	7
02	Aragón	44	Teruel	44147	Mazaleón	Hombres	2018	17
02	Aragón	44	Teruel	44147	Mazaleón	Mujeres	2018	11
02	Aragón	44	Teruel	44148	Mezquita de Jarque	Hombres	2018	3
02	Aragón	44	Teruel	44149	Mirambel	Hombres	2018	1
02	Aragón	44	Teruel	44149	Mirambel	Mujeres	2018	2
02	Aragón	44	Teruel	44150	Miravete de la Sierra	Hombres	2018	2
02	Aragón	44	Teruel	44150	Miravete de la Sierra	Mujeres	2018	4
02	Aragón	44	Teruel	44151	Molinos	Hombres	2018	4
02	Aragón	44	Teruel	44151	Molinos	Mujeres	2018	4
02	Aragón	44	Teruel	44152	Monforte de Moyuela	Hombres	2018	2
02	Aragón	44	Teruel	44152	Monforte de Moyuela	Mujeres	2018	4
02	Aragón	44	Teruel	44153	Monreal del Campo	Hombres	2018	63
02	Aragón	44	Teruel	44153	Monreal del Campo	Mujeres	2018	50
02	Aragón	44	Teruel	44154	Monroyo	Hombres	2018	12
02	Aragón	44	Teruel	44154	Monroyo	Mujeres	2018	6
02	Aragón	44	Teruel	44155	Montalbán	Hombres	2018	13
02	Aragón	44	Teruel	44155	Montalbán	Mujeres	2018	17
02	Aragón	44	Teruel	44156	Monteagudo del Castillo	Hombres	2018	6
02	Aragón	44	Teruel	44156	Monteagudo del Castillo	Mujeres	2018	4
02	Aragón	44	Teruel	44157	Monterde de Albarracín	Hombres	2018	7
02	Aragón	44	Teruel	44157	Monterde de Albarracín	Mujeres	2018	1
02	Aragón	44	Teruel	44158	Mora de Rubielos	Hombres	2018	45
02	Aragón	44	Teruel	44158	Mora de Rubielos	Mujeres	2018	47
02	Aragón	44	Teruel	44160	Mosqueruela	Hombres	2018	6
02	Aragón	44	Teruel	44160	Mosqueruela	Mujeres	2018	5
02	Aragón	44	Teruel	44161	Muniesa	Hombres	2018	13
02	Aragón	44	Teruel	44161	Muniesa	Mujeres	2018	7
02	Aragón	44	Teruel	44163	Noguera de Albarracín	Hombres	2018	13
02	Aragón	44	Teruel	44163	Noguera de Albarracín	Mujeres	2018	7
02	Aragón	44	Teruel	44164	Nogueras	Hombres	2018	1
02	Aragón	44	Teruel	44165	Nogueruelas	Hombres	2018	8
02	Aragón	44	Teruel	44165	Nogueruelas	Mujeres	2018	5
02	Aragón	44	Teruel	44167	Obón	Hombres	2018	2
02	Aragón	44	Teruel	44167	Obón	Mujeres	2018	1
02	Aragón	44	Teruel	44168	Odón	Hombres	2018	1
02	Aragón	44	Teruel	44168	Odón	Mujeres	2018	4
02	Aragón	44	Teruel	44169	Ojos Negros	Hombres	2018	2
02	Aragón	44	Teruel	44169	Ojos Negros	Mujeres	2018	2
02	Aragón	44	Teruel	44171	Olba	Hombres	2018	9
02	Aragón	44	Teruel	44171	Olba	Mujeres	2018	7
02	Aragón	44	Teruel	44172	Oliete	Hombres	2018	8
02	Aragón	44	Teruel	44172	Oliete	Mujeres	2018	13
02	Aragón	44	Teruel	44173	Olmos (Los)	Hombres	2018	5
02	Aragón	44	Teruel	44173	Olmos (Los)	Mujeres	2018	4
02	Aragón	44	Teruel	44174	Orihuela del Tremedal	Hombres	2018	6
02	Aragón	44	Teruel	44174	Orihuela del Tremedal	Mujeres	2018	9
02	Aragón	44	Teruel	44175	Orrios	Hombres	2018	1
02	Aragón	44	Teruel	44176	Palomar de Arroyos	Hombres	2018	2
02	Aragón	44	Teruel	44176	Palomar de Arroyos	Mujeres	2018	3
02	Aragón	44	Teruel	44177	Pancrudo	Hombres	2018	6
02	Aragón	44	Teruel	44177	Pancrudo	Mujeres	2018	6
02	Aragón	44	Teruel	44178	Parras de Castellote (Las)	Hombres	2018	4
02	Aragón	44	Teruel	44178	Parras de Castellote (Las)	Mujeres	2018	2
02	Aragón	44	Teruel	44179	Peñarroya de Tastavins	Hombres	2018	11
02	Aragón	44	Teruel	44179	Peñarroya de Tastavins	Mujeres	2018	14
02	Aragón	44	Teruel	44180	Peracense	Hombres	2018	3
02	Aragón	44	Teruel	44180	Peracense	Mujeres	2018	2
02	Aragón	44	Teruel	44181	Peralejos	Hombres	2018	2
02	Aragón	44	Teruel	44181	Peralejos	Mujeres	2018	2
02	Aragón	44	Teruel	44182	Perales del Alfambra	Hombres	2018	8
02	Aragón	44	Teruel	44182	Perales del Alfambra	Mujeres	2018	8
02	Aragón	44	Teruel	44183	Pitarque	Hombres	2018	2
02	Aragón	44	Teruel	44183	Pitarque	Mujeres	2018	1
02	Aragón	44	Teruel	44184	Plou	Hombres	2018	1
02	Aragón	44	Teruel	44184	Plou	Mujeres	2018	2
02	Aragón	44	Teruel	44185	Pobo (El)	Hombres	2018	5
02	Aragón	44	Teruel	44185	Pobo (El)	Mujeres	2018	5
02	Aragón	44	Teruel	44187	Portellada (La)	Hombres	2018	5
02	Aragón	44	Teruel	44189	Pozondón	Hombres	2018	2
02	Aragón	44	Teruel	44189	Pozondón	Mujeres	2018	3
02	Aragón	44	Teruel	44190	Pozuel del Campo	Hombres	2018	1
02	Aragón	44	Teruel	44191	Puebla de Híjar (La)	Hombres	2018	15
02	Aragón	44	Teruel	44191	Puebla de Híjar (La)	Mujeres	2018	18
02	Aragón	44	Teruel	44192	Puebla de Valverde (La)	Hombres	2018	17
02	Aragón	44	Teruel	44192	Puebla de Valverde (La)	Mujeres	2018	15
02	Aragón	44	Teruel	44193	Puertomingalvo	Hombres	2018	11
02	Aragón	44	Teruel	44193	Puertomingalvo	Mujeres	2018	9
02	Aragón	44	Teruel	44194	Ráfales	Hombres	2018	2
02	Aragón	44	Teruel	44194	Ráfales	Mujeres	2018	1
02	Aragón	44	Teruel	44195	Rillo	Hombres	2018	3
02	Aragón	44	Teruel	44196	Riodeva	Hombres	2018	1
02	Aragón	44	Teruel	44196	Riodeva	Mujeres	2018	2
02	Aragón	44	Teruel	44197	Ródenas	Hombres	2018	6
02	Aragón	44	Teruel	44197	Ródenas	Mujeres	2018	5
02	Aragón	44	Teruel	44198	Royuela	Hombres	2018	11
02	Aragón	44	Teruel	44198	Royuela	Mujeres	2018	3
02	Aragón	44	Teruel	44199	Rubiales	Hombres	2018	5
02	Aragón	44	Teruel	44199	Rubiales	Mujeres	2018	3
02	Aragón	44	Teruel	44200	Rubielos de la Cérida	Hombres	2018	3
02	Aragón	44	Teruel	44201	Rubielos de Mora	Hombres	2018	16
02	Aragón	44	Teruel	44201	Rubielos de Mora	Mujeres	2018	19
02	Aragón	44	Teruel	44204	Saldón	Hombres	2018	1
02	Aragón	44	Teruel	44205	Samper de Calanda	Hombres	2018	14
02	Aragón	44	Teruel	44205	Samper de Calanda	Mujeres	2018	8
02	Aragón	44	Teruel	44206	San Agustín	Hombres	2018	4
02	Aragón	44	Teruel	44206	San Agustín	Mujeres	2018	2
02	Aragón	44	Teruel	44207	San Martín del Río	Hombres	2018	1
02	Aragón	44	Teruel	44208	Santa Cruz de Nogueras	Mujeres	2018	1
02	Aragón	44	Teruel	44209	Santa Eulalia	Hombres	2018	36
02	Aragón	44	Teruel	44209	Santa Eulalia	Mujeres	2018	20
02	Aragón	44	Teruel	44210	Sarrión	Hombres	2018	30
02	Aragón	44	Teruel	44210	Sarrión	Mujeres	2018	28
02	Aragón	44	Teruel	44211	Segura de los Baños	Hombres	2018	2
02	Aragón	44	Teruel	44211	Segura de los Baños	Mujeres	2018	2
02	Aragón	44	Teruel	44212	Seno	Hombres	2018	3
02	Aragón	44	Teruel	44212	Seno	Mujeres	2018	2
02	Aragón	44	Teruel	44213	Singra	Hombres	2018	4
02	Aragón	44	Teruel	44213	Singra	Mujeres	2018	1
02	Aragón	44	Teruel	44215	Terriente	Hombres	2018	8
02	Aragón	44	Teruel	44215	Terriente	Mujeres	2018	10
02	Aragón	44	Teruel	44216	Teruel	Hombres	2018	824
02	Aragón	44	Teruel	44216	Teruel	Mujeres	2018	809
02	Aragón	44	Teruel	44217	Toril y Masegoso	Hombres	2018	1
02	Aragón	44	Teruel	44217	Toril y Masegoso	Mujeres	2018	1
02	Aragón	44	Teruel	44218	Tormón	Hombres	2018	3
02	Aragón	44	Teruel	44218	Tormón	Mujeres	2018	1
02	Aragón	44	Teruel	44219	Tornos	Hombres	2018	2
02	Aragón	44	Teruel	44219	Tornos	Mujeres	2018	1
02	Aragón	44	Teruel	44220	Torralba de los Sisones	Hombres	2018	2
02	Aragón	44	Teruel	44221	Torrecilla de Alcañiz	Hombres	2018	20
02	Aragón	44	Teruel	44221	Torrecilla de Alcañiz	Mujeres	2018	27
02	Aragón	44	Teruel	44222	Torrecilla del Rebollar	Hombres	2018	1
02	Aragón	44	Teruel	44222	Torrecilla del Rebollar	Mujeres	2018	1
02	Aragón	44	Teruel	44223	Torre de Arcas	Hombres	2018	4
02	Aragón	44	Teruel	44223	Torre de Arcas	Mujeres	2018	1
02	Aragón	44	Teruel	44225	Torre del Compte	Hombres	2018	1
02	Aragón	44	Teruel	44226	Torrelacárcel	Hombres	2018	5
02	Aragón	44	Teruel	44226	Torrelacárcel	Mujeres	2018	3
02	Aragón	44	Teruel	44227	Torre los Negros	Hombres	2018	1
02	Aragón	44	Teruel	44227	Torre los Negros	Mujeres	2018	5
02	Aragón	44	Teruel	44228	Torremocha de Jiloca	Hombres	2018	7
02	Aragón	44	Teruel	44228	Torremocha de Jiloca	Mujeres	2018	2
02	Aragón	44	Teruel	44229	Torres de Albarracín	Hombres	2018	2
02	Aragón	44	Teruel	44229	Torres de Albarracín	Mujeres	2018	1
02	Aragón	44	Teruel	44230	Torrevelilla	Hombres	2018	4
02	Aragón	44	Teruel	44230	Torrevelilla	Mujeres	2018	6
02	Aragón	44	Teruel	44231	Torrijas	Hombres	2018	4
02	Aragón	44	Teruel	44231	Torrijas	Mujeres	2018	1
02	Aragón	44	Teruel	44232	Torrijo del Campo	Hombres	2018	11
02	Aragón	44	Teruel	44232	Torrijo del Campo	Mujeres	2018	15
02	Aragón	44	Teruel	44234	Tramacastiel	Hombres	2018	4
02	Aragón	44	Teruel	44234	Tramacastiel	Mujeres	2018	6
02	Aragón	44	Teruel	44235	Tramacastilla	Hombres	2018	2
02	Aragón	44	Teruel	44235	Tramacastilla	Mujeres	2018	1
02	Aragón	44	Teruel	44236	Tronchón	Hombres	2018	1
02	Aragón	44	Teruel	44236	Tronchón	Mujeres	2018	4
02	Aragón	44	Teruel	44237	Urrea de Gaén	Hombres	2018	8
02	Aragón	44	Teruel	44237	Urrea de Gaén	Mujeres	2018	9
02	Aragón	44	Teruel	44238	Utrillas	Hombres	2018	82
02	Aragón	44	Teruel	44238	Utrillas	Mujeres	2018	52
02	Aragón	44	Teruel	44239	Valacloche	Hombres	2018	1
02	Aragón	44	Teruel	44240	Valbona	Hombres	2018	1
02	Aragón	44	Teruel	44240	Valbona	Mujeres	2018	2
02	Aragón	44	Teruel	44241	Valdealgorfa	Hombres	2018	4
02	Aragón	44	Teruel	44241	Valdealgorfa	Mujeres	2018	11
02	Aragón	44	Teruel	44243	Valdecuenca	Hombres	2018	2
02	Aragón	44	Teruel	44243	Valdecuenca	Mujeres	2018	3
02	Aragón	44	Teruel	44244	Valdelinares	Hombres	2018	7
02	Aragón	44	Teruel	44244	Valdelinares	Mujeres	2018	1
02	Aragón	44	Teruel	44245	Valdeltormo	Hombres	2018	7
02	Aragón	44	Teruel	44245	Valdeltormo	Mujeres	2018	7
02	Aragón	44	Teruel	44246	Valderrobres	Hombres	2018	85
02	Aragón	44	Teruel	44246	Valderrobres	Mujeres	2018	63
02	Aragón	44	Teruel	44247	Valjunquera	Hombres	2018	10
02	Aragón	44	Teruel	44247	Valjunquera	Mujeres	2018	8
02	Aragón	44	Teruel	44249	Vallecillo (El)	Hombres	2018	1
02	Aragón	44	Teruel	44249	Vallecillo (El)	Mujeres	2018	2
02	Aragón	44	Teruel	44250	Veguillas de la Sierra	Hombres	2018	1
02	Aragón	44	Teruel	44251	Villafranca del Campo	Hombres	2018	7
02	Aragón	44	Teruel	44251	Villafranca del Campo	Mujeres	2018	5
02	Aragón	44	Teruel	44252	Villahermosa del Campo	Hombres	2018	2
02	Aragón	44	Teruel	44252	Villahermosa del Campo	Mujeres	2018	1
02	Aragón	44	Teruel	44257	Villar del Cobo	Hombres	2018	2
02	Aragón	44	Teruel	44257	Villar del Cobo	Mujeres	2018	1
02	Aragón	44	Teruel	44260	Villarluengo	Hombres	2018	5
02	Aragón	44	Teruel	44260	Villarluengo	Mujeres	2018	5
02	Aragón	44	Teruel	44261	Villarquemado	Hombres	2018	15
02	Aragón	44	Teruel	44261	Villarquemado	Mujeres	2018	20
02	Aragón	44	Teruel	44262	Villarroya de los Pinares	Hombres	2018	7
02	Aragón	44	Teruel	44262	Villarroya de los Pinares	Mujeres	2018	8
02	Aragón	44	Teruel	44263	Villastar	Hombres	2018	19
02	Aragón	44	Teruel	44263	Villastar	Mujeres	2018	21
02	Aragón	44	Teruel	44264	Villel	Hombres	2018	17
02	Aragón	44	Teruel	44264	Villel	Mujeres	2018	14
02	Aragón	44	Teruel	44265	Vinaceite	Hombres	2018	6
02	Aragón	44	Teruel	44265	Vinaceite	Mujeres	2018	3
02	Aragón	44	Teruel	44266	Visiedo	Hombres	2018	4
02	Aragón	44	Teruel	44266	Visiedo	Mujeres	2018	1
02	Aragón	44	Teruel	44267	Vivel del Río Martín	Hombres	2018	3
02	Aragón	44	Teruel	44267	Vivel del Río Martín	Mujeres	2018	2
02	Aragón	44	Teruel	44268	Zoma (La)	Hombres	2018	5
02	Aragón	44	Teruel	44268	Zoma (La)	Mujeres	2018	3
02	Aragón	50	Zaragoza	50001	Abanto	Hombres	2018	12
02	Aragón	50	Zaragoza	50001	Abanto	Mujeres	2018	13
02	Aragón	50	Zaragoza	50002	Acered	Hombres	2018	11
02	Aragón	50	Zaragoza	50002	Acered	Mujeres	2018	11
02	Aragón	50	Zaragoza	50003	Agón	Hombres	2018	3
02	Aragón	50	Zaragoza	50003	Agón	Mujeres	2018	4
02	Aragón	50	Zaragoza	50004	Aguarón	Hombres	2018	22
02	Aragón	50	Zaragoza	50004	Aguarón	Mujeres	2018	17
02	Aragón	50	Zaragoza	50005	Aguilón	Hombres	2018	20
