Mes (código)	Mes y año	Provincia código	Provincia nombre	Sexo	Nº parados	Grupos 1 duración demanda código	Grupos 1 duración demanda descripción
200907	Julio 2009	50	Zaragoza	Mujeres	3435	4	De 1 a 2 años
200907	Julio 2009	50	Zaragoza	Mujeres	1197	5	De 2 a 3 años
200907	Julio 2009	50	Zaragoza	Mujeres	1977	6	Más de 3 años
200906	Junio 2009	22	Huesca	Hombres	2610	1	Hasta 3 meses
200906	Junio 2009	22	Huesca	Hombres	1291	2	De 3 a 6 meses
200906	Junio 2009	22	Huesca	Hombres	1415	3	De 6 a 12 meses
200906	Junio 2009	22	Huesca	Hombres	454	4	De 1 a 2 años
200906	Junio 2009	22	Huesca	Hombres	71	5	De 2 a 3 años
200906	Junio 2009	22	Huesca	Hombres	93	6	Más de 3 años
200906	Junio 2009	22	Huesca	Mujeres	1855	1	Hasta 3 meses
200906	Junio 2009	22	Huesca	Mujeres	928	2	De 3 a 6 meses
200906	Junio 2009	22	Huesca	Mujeres	1020	3	De 6 a 12 meses
200906	Junio 2009	22	Huesca	Mujeres	563	4	De 1 a 2 años
200906	Junio 2009	22	Huesca	Mujeres	172	5	De 2 a 3 años
200906	Junio 2009	22	Huesca	Mujeres	207	6	Más de 3 años
200906	Junio 2009	44	Teruel	Hombres	1640	1	Hasta 3 meses
200906	Junio 2009	44	Teruel	Hombres	911	2	De 3 a 6 meses
200906	Junio 2009	44	Teruel	Hombres	862	3	De 6 a 12 meses
200906	Junio 2009	44	Teruel	Hombres	221	4	De 1 a 2 años
200906	Junio 2009	44	Teruel	Hombres	50	5	De 2 a 3 años
200906	Junio 2009	44	Teruel	Hombres	61	6	Más de 3 años
200906	Junio 2009	44	Teruel	Mujeres	1267	1	Hasta 3 meses
200906	Junio 2009	44	Teruel	Mujeres	692	2	De 3 a 6 meses
200906	Junio 2009	44	Teruel	Mujeres	744	3	De 6 a 12 meses
200906	Junio 2009	44	Teruel	Mujeres	363	4	De 1 a 2 años
200906	Junio 2009	44	Teruel	Mujeres	128	5	De 2 a 3 años
200906	Junio 2009	44	Teruel	Mujeres	147	6	Más de 3 años
200906	Junio 2009	50	Zaragoza	Hombres	12765	1	Hasta 3 meses
200906	Junio 2009	50	Zaragoza	Hombres	7777	2	De 3 a 6 meses
200906	Junio 2009	50	Zaragoza	Hombres	8767	3	De 6 a 12 meses
200906	Junio 2009	50	Zaragoza	Hombres	2570	4	De 1 a 2 años
200906	Junio 2009	50	Zaragoza	Hombres	367	5	De 2 a 3 años
200906	Junio 2009	50	Zaragoza	Hombres	609	6	Más de 3 años
200906	Junio 2009	50	Zaragoza	Mujeres	10000	1	Hasta 3 meses
200906	Junio 2009	50	Zaragoza	Mujeres	5832	2	De 3 a 6 meses
200906	Junio 2009	50	Zaragoza	Mujeres	6674	3	De 6 a 12 meses
200906	Junio 2009	50	Zaragoza	Mujeres	3225	4	De 1 a 2 años
200906	Junio 2009	50	Zaragoza	Mujeres	1151	5	De 2 a 3 años
200906	Junio 2009	50	Zaragoza	Mujeres	1958	6	Más de 3 años
200905	Mayo 2009	22	Huesca	Hombres	2680	1	Hasta 3 meses
200905	Mayo 2009	22	Huesca	Hombres	1545	2	De 3 a 6 meses
200905	Mayo 2009	22	Huesca	Hombres	1341	3	De 6 a 12 meses
200905	Mayo 2009	22	Huesca	Hombres	422	4	De 1 a 2 años
200905	Mayo 2009	22	Huesca	Hombres	70	5	De 2 a 3 años
200905	Mayo 2009	22	Huesca	Hombres	90	6	Más de 3 años
200905	Mayo 2009	22	Huesca	Mujeres	1968	1	Hasta 3 meses
200905	Mayo 2009	22	Huesca	Mujeres	1071	2	De 3 a 6 meses
200905	Mayo 2009	22	Huesca	Mujeres	1091	3	De 6 a 12 meses
200905	Mayo 2009	22	Huesca	Mujeres	543	4	De 1 a 2 años
200905	Mayo 2009	22	Huesca	Mujeres	161	5	De 2 a 3 años
200905	Mayo 2009	22	Huesca	Mujeres	205	6	Más de 3 años
200905	Mayo 2009	44	Teruel	Hombres	1599	1	Hasta 3 meses
200905	Mayo 2009	44	Teruel	Hombres	1054	2	De 3 a 6 meses
200905	Mayo 2009	44	Teruel	Hombres	801	3	De 6 a 12 meses
200905	Mayo 2009	44	Teruel	Hombres	220	4	De 1 a 2 años
200905	Mayo 2009	44	Teruel	Hombres	50	5	De 2 a 3 años
200905	Mayo 2009	44	Teruel	Hombres	63	6	Más de 3 años
200905	Mayo 2009	44	Teruel	Mujeres	1375	1	Hasta 3 meses
200905	Mayo 2009	44	Teruel	Mujeres	737	2	De 3 a 6 meses
200905	Mayo 2009	44	Teruel	Mujeres	790	3	De 6 a 12 meses
200905	Mayo 2009	44	Teruel	Mujeres	360	4	De 1 a 2 años
200905	Mayo 2009	44	Teruel	Mujeres	127	5	De 2 a 3 años
200905	Mayo 2009	44	Teruel	Mujeres	146	6	Más de 3 años
200905	Mayo 2009	50	Zaragoza	Hombres	13418	1	Hasta 3 meses
200905	Mayo 2009	50	Zaragoza	Hombres	8574	2	De 3 a 6 meses
200905	Mayo 2009	50	Zaragoza	Hombres	8505	3	De 6 a 12 meses
200905	Mayo 2009	50	Zaragoza	Hombres	2192	4	De 1 a 2 años
200905	Mayo 2009	50	Zaragoza	Hombres	342	5	De 2 a 3 años
200905	Mayo 2009	50	Zaragoza	Hombres	610	6	Más de 3 años
200905	Mayo 2009	50	Zaragoza	Mujeres	10217	1	Hasta 3 meses
200905	Mayo 2009	50	Zaragoza	Mujeres	6118	2	De 3 a 6 meses
200905	Mayo 2009	50	Zaragoza	Mujeres	6681	3	De 6 a 12 meses
200905	Mayo 2009	50	Zaragoza	Mujeres	3085	4	De 1 a 2 años
200905	Mayo 2009	50	Zaragoza	Mujeres	1121	5	De 2 a 3 años
200905	Mayo 2009	50	Zaragoza	Mujeres	1962	6	Más de 3 años
200904	Abril 2009	22	Huesca	Hombres	2877	1	Hasta 3 meses
200904	Abril 2009	22	Huesca	Hombres	1762	2	De 3 a 6 meses
200904	Abril 2009	22	Huesca	Hombres	1197	3	De 6 a 12 meses
200904	Abril 2009	22	Huesca	Hombres	397	4	De 1 a 2 años
200904	Abril 2009	22	Huesca	Hombres	60	5	De 2 a 3 años
200904	Abril 2009	22	Huesca	Hombres	91	6	Más de 3 años
200904	Abril 2009	22	Huesca	Mujeres	1973	1	Hasta 3 meses
200904	Abril 2009	22	Huesca	Mujeres	1116	2	De 3 a 6 meses
200904	Abril 2009	22	Huesca	Mujeres	943	3	De 6 a 12 meses
200904	Abril 2009	22	Huesca	Mujeres	537	4	De 1 a 2 años
200904	Abril 2009	22	Huesca	Mujeres	171	5	De 2 a 3 años
200904	Abril 2009	22	Huesca	Mujeres	201	6	Más de 3 años
200904	Abril 2009	44	Teruel	Hombres	1737	1	Hasta 3 meses
200904	Abril 2009	44	Teruel	Hombres	1182	2	De 3 a 6 meses
200904	Abril 2009	44	Teruel	Hombres	732	3	De 6 a 12 meses
200904	Abril 2009	44	Teruel	Hombres	214	4	De 1 a 2 años
200904	Abril 2009	44	Teruel	Hombres	46	5	De 2 a 3 años
200904	Abril 2009	44	Teruel	Hombres	60	6	Más de 3 años
200904	Abril 2009	44	Teruel	Mujeres	1350	1	Hasta 3 meses
200904	Abril 2009	44	Teruel	Mujeres	815	2	De 3 a 6 meses
200904	Abril 2009	44	Teruel	Mujeres	679	3	De 6 a 12 meses
200904	Abril 2009	44	Teruel	Mujeres	352	4	De 1 a 2 años
200904	Abril 2009	44	Teruel	Mujeres	117	5	De 2 a 3 años
200904	Abril 2009	44	Teruel	Mujeres	146	6	Más de 3 años
200904	Abril 2009	50	Zaragoza	Hombres	14341	1	Hasta 3 meses
200904	Abril 2009	50	Zaragoza	Hombres	9211	2	De 3 a 6 meses
200904	Abril 2009	50	Zaragoza	Hombres	7428	3	De 6 a 12 meses
200904	Abril 2009	50	Zaragoza	Hombres	1924	4	De 1 a 2 años
200904	Abril 2009	50	Zaragoza	Hombres	345	5	De 2 a 3 años
200904	Abril 2009	50	Zaragoza	Hombres	598	6	Más de 3 años
200904	Abril 2009	50	Zaragoza	Mujeres	11010	1	Hasta 3 meses
200904	Abril 2009	50	Zaragoza	Mujeres	6375	2	De 3 a 6 meses
200904	Abril 2009	50	Zaragoza	Mujeres	5908	3	De 6 a 12 meses
200904	Abril 2009	50	Zaragoza	Mujeres	2958	4	De 1 a 2 años
200904	Abril 2009	50	Zaragoza	Mujeres	1101	5	De 2 a 3 años
200904	Abril 2009	50	Zaragoza	Mujeres	1952	6	Más de 3 años
200903	Marzo 2009	22	Huesca	Hombres	2963	1	Hasta 3 meses
200903	Marzo 2009	22	Huesca	Hombres	1757	2	De 3 a 6 meses
200903	Marzo 2009	22	Huesca	Hombres	1029	3	De 6 a 12 meses
200903	Marzo 2009	22	Huesca	Hombres	347	4	De 1 a 2 años
200903	Marzo 2009	22	Huesca	Hombres	60	5	De 2 a 3 años
200903	Marzo 2009	22	Huesca	Hombres	90	6	Más de 3 años
200903	Marzo 2009	22	Huesca	Mujeres	2174	1	Hasta 3 meses
200903	Marzo 2009	22	Huesca	Mujeres	1097	2	De 3 a 6 meses
200903	Marzo 2009	22	Huesca	Mujeres	778	3	De 6 a 12 meses
200903	Marzo 2009	22	Huesca	Mujeres	524	4	De 1 a 2 años
200903	Marzo 2009	22	Huesca	Mujeres	157	5	De 2 a 3 años
200903	Marzo 2009	22	Huesca	Mujeres	199	6	Más de 3 años
200903	Marzo 2009	44	Teruel	Hombres	1844	1	Hasta 3 meses
200903	Marzo 2009	44	Teruel	Hombres	1152	2	De 3 a 6 meses
200903	Marzo 2009	44	Teruel	Hombres	637	3	De 6 a 12 meses
200903	Marzo 2009	44	Teruel	Hombres	202	4	De 1 a 2 años
200903	Marzo 2009	44	Teruel	Hombres	45	5	De 2 a 3 años
200903	Marzo 2009	44	Teruel	Hombres	60	6	Más de 3 años
200903	Marzo 2009	44	Teruel	Mujeres	1428	1	Hasta 3 meses
200903	Marzo 2009	44	Teruel	Mujeres	835	2	De 3 a 6 meses
200903	Marzo 2009	44	Teruel	Mujeres	520	3	De 6 a 12 meses
200903	Marzo 2009	44	Teruel	Mujeres	362	4	De 1 a 2 años
200903	Marzo 2009	44	Teruel	Mujeres	110	5	De 2 a 3 años
200903	Marzo 2009	44	Teruel	Mujeres	147	6	Más de 3 años
200903	Marzo 2009	50	Zaragoza	Hombres	14812	1	Hasta 3 meses
200903	Marzo 2009	50	Zaragoza	Hombres	9401	2	De 3 a 6 meses
200903	Marzo 2009	50	Zaragoza	Hombres	5872	3	De 6 a 12 meses
200903	Marzo 2009	50	Zaragoza	Hombres	1666	4	De 1 a 2 años
200903	Marzo 2009	50	Zaragoza	Hombres	328	5	De 2 a 3 años
200903	Marzo 2009	50	Zaragoza	Hombres	608	6	Más de 3 años
200903	Marzo 2009	50	Zaragoza	Mujeres	11888	1	Hasta 3 meses
200903	Marzo 2009	50	Zaragoza	Mujeres	6370	2	De 3 a 6 meses
200903	Marzo 2009	50	Zaragoza	Mujeres	4696	3	De 6 a 12 meses
200903	Marzo 2009	50	Zaragoza	Mujeres	2769	4	De 1 a 2 años
200903	Marzo 2009	50	Zaragoza	Mujeres	1035	5	De 2 a 3 años
200903	Marzo 2009	50	Zaragoza	Mujeres	1961	6	Más de 3 años
200902	Febrero 2009	22	Huesca	Hombres	3189	1	Hasta 3 meses
200902	Febrero 2009	22	Huesca	Hombres	1629	2	De 3 a 6 meses
200902	Febrero 2009	22	Huesca	Hombres	867	3	De 6 a 12 meses
200902	Febrero 2009	22	Huesca	Hombres	308	4	De 1 a 2 años
200902	Febrero 2009	22	Huesca	Hombres	59	5	De 2 a 3 años
200902	Febrero 2009	22	Huesca	Hombres	90	6	Más de 3 años
200902	Febrero 2009	22	Huesca	Mujeres	2238	1	Hasta 3 meses
200902	Febrero 2009	22	Huesca	Mujeres	1152	2	De 3 a 6 meses
200902	Febrero 2009	22	Huesca	Mujeres	584	3	De 6 a 12 meses
200902	Febrero 2009	22	Huesca	Mujeres	510	4	De 1 a 2 años
200902	Febrero 2009	22	Huesca	Mujeres	162	5	De 2 a 3 años
200902	Febrero 2009	22	Huesca	Mujeres	195	6	Más de 3 años
200902	Febrero 2009	44	Teruel	Hombres	2033	1	Hasta 3 meses
200902	Febrero 2009	44	Teruel	Hombres	1013	2	De 3 a 6 meses
200902	Febrero 2009	44	Teruel	Hombres	544	3	De 6 a 12 meses
200902	Febrero 2009	44	Teruel	Hombres	190	4	De 1 a 2 años
200902	Febrero 2009	44	Teruel	Hombres	55	5	De 2 a 3 años
200902	Febrero 2009	44	Teruel	Hombres	57	6	Más de 3 años
200902	Febrero 2009	44	Teruel	Mujeres	1445	1	Hasta 3 meses
200902	Febrero 2009	44	Teruel	Mujeres	874	2	De 3 a 6 meses
200902	Febrero 2009	44	Teruel	Mujeres	381	3	De 6 a 12 meses
200902	Febrero 2009	44	Teruel	Mujeres	353	4	De 1 a 2 años
200902	Febrero 2009	44	Teruel	Mujeres	109	5	De 2 a 3 años
200902	Febrero 2009	44	Teruel	Mujeres	145	6	Más de 3 años
200902	Febrero 2009	50	Zaragoza	Hombres	15208	1	Hasta 3 meses
200902	Febrero 2009	50	Zaragoza	Hombres	8951	2	De 3 a 6 meses
200902	Febrero 2009	50	Zaragoza	Hombres	4763	3	De 6 a 12 meses
200902	Febrero 2009	50	Zaragoza	Hombres	1443	4	De 1 a 2 años
200902	Febrero 2009	50	Zaragoza	Hombres	335	5	De 2 a 3 años
200902	Febrero 2009	50	Zaragoza	Hombres	603	6	Más de 3 años
200902	Febrero 2009	50	Zaragoza	Mujeres	11629	1	Hasta 3 meses
200902	Febrero 2009	50	Zaragoza	Mujeres	6718	2	De 3 a 6 meses
200902	Febrero 2009	50	Zaragoza	Mujeres	3648	3	De 6 a 12 meses
200902	Febrero 2009	50	Zaragoza	Mujeres	2566	4	De 1 a 2 años
200902	Febrero 2009	50	Zaragoza	Mujeres	992	5	De 2 a 3 años
200902	Febrero 2009	50	Zaragoza	Mujeres	1948	6	Más de 3 años
200901	Enero 2009	22	Huesca	Hombres	3412	1	Hasta 3 meses
200901	Enero 2009	22	Huesca	Hombres	1330	2	De 3 a 6 meses
200901	Enero 2009	22	Huesca	Hombres	750	3	De 6 a 12 meses
200901	Enero 2009	22	Huesca	Hombres	286	4	De 1 a 2 años
200901	Enero 2009	22	Huesca	Hombres	48	5	De 2 a 3 años
200901	Enero 2009	22	Huesca	Hombres	91	6	Más de 3 años
200901	Enero 2009	22	Huesca	Mujeres	2269	1	Hasta 3 meses
200901	Enero 2009	22	Huesca	Mujeres	995	2	De 3 a 6 meses
200901	Enero 2009	22	Huesca	Mujeres	525	3	De 6 a 12 meses
200901	Enero 2009	22	Huesca	Mujeres	496	4	De 1 a 2 años
200901	Enero 2009	22	Huesca	Mujeres	155	5	De 2 a 3 años
200901	Enero 2009	22	Huesca	Mujeres	191	6	Más de 3 años
200901	Enero 2009	44	Teruel	Hombres	2136	1	Hasta 3 meses
200901	Enero 2009	44	Teruel	Hombres	844	2	De 3 a 6 meses
200901	Enero 2009	44	Teruel	Hombres	440	3	De 6 a 12 meses
200901	Enero 2009	44	Teruel	Hombres	179	4	De 1 a 2 años
200901	Enero 2009	44	Teruel	Hombres	59	5	De 2 a 3 años
200901	Enero 2009	44	Teruel	Hombres	57	6	Más de 3 años
200901	Enero 2009	44	Teruel	Mujeres	1600	1	Hasta 3 meses
200901	Enero 2009	44	Teruel	Mujeres	677	2	De 3 a 6 meses
200901	Enero 2009	44	Teruel	Mujeres	326	3	De 6 a 12 meses
200901	Enero 2009	44	Teruel	Mujeres	336	4	De 1 a 2 años
200901	Enero 2009	44	Teruel	Mujeres	114	5	De 2 a 3 años
200901	Enero 2009	44	Teruel	Mujeres	135	6	Más de 3 años
200901	Enero 2009	50	Zaragoza	Hombres	15888	1	Hasta 3 meses
200901	Enero 2009	50	Zaragoza	Hombres	7493	2	De 3 a 6 meses
200901	Enero 2009	50	Zaragoza	Hombres	4146	3	De 6 a 12 meses
200901	Enero 2009	50	Zaragoza	Hombres	1337	4	De 1 a 2 años
200901	Enero 2009	50	Zaragoza	Hombres	350	5	De 2 a 3 años
200901	Enero 2009	50	Zaragoza	Hombres	584	6	Más de 3 años
200901	Enero 2009	50	Zaragoza	Mujeres	11715	1	Hasta 3 meses
200901	Enero 2009	50	Zaragoza	Mujeres	5675	2	De 3 a 6 meses
200901	Enero 2009	50	Zaragoza	Mujeres	3283	3	De 6 a 12 meses
200901	Enero 2009	50	Zaragoza	Mujeres	2476	4	De 1 a 2 años
200901	Enero 2009	50	Zaragoza	Mujeres	967	5	De 2 a 3 años
200901	Enero 2009	50	Zaragoza	Mujeres	1926	6	Más de 3 años
200812	Diciembre 2008	22	Huesca	Hombres	3368	1	Hasta 3 meses
200812	Diciembre 2008	22	Huesca	Hombres	1085	2	De 3 a 6 meses
200812	Diciembre 2008	22	Huesca	Hombres	616	3	De 6 a 12 meses
200812	Diciembre 2008	22	Huesca	Hombres	277	4	De 1 a 2 años
200812	Diciembre 2008	22	Huesca	Hombres	49	5	De 2 a 3 años
200812	Diciembre 2008	22	Huesca	Hombres	87	6	Más de 3 años
200812	Diciembre 2008	22	Huesca	Mujeres	2036	1	Hasta 3 meses
200812	Diciembre 2008	22	Huesca	Mujeres	773	2	De 3 a 6 meses
200812	Diciembre 2008	22	Huesca	Mujeres	495	3	De 6 a 12 meses
200812	Diciembre 2008	22	Huesca	Mujeres	468	4	De 1 a 2 años
200812	Diciembre 2008	22	Huesca	Mujeres	143	5	De 2 a 3 años
200812	Diciembre 2008	22	Huesca	Mujeres	189	6	Más de 3 años
200812	Diciembre 2008	44	Teruel	Hombres	2067	1	Hasta 3 meses
200812	Diciembre 2008	44	Teruel	Hombres	706	2	De 3 a 6 meses
200812	Diciembre 2008	44	Teruel	Hombres	322	3	De 6 a 12 meses
200812	Diciembre 2008	44	Teruel	Hombres	167	4	De 1 a 2 años
200812	Diciembre 2008	44	Teruel	Hombres	46	5	De 2 a 3 años
200812	Diciembre 2008	44	Teruel	Hombres	57	6	Más de 3 años
200812	Diciembre 2008	44	Teruel	Mujeres	1476	1	Hasta 3 meses
200812	Diciembre 2008	44	Teruel	Mujeres	499	2	De 3 a 6 meses
200812	Diciembre 2008	44	Teruel	Mujeres	325	3	De 6 a 12 meses
200812	Diciembre 2008	44	Teruel	Mujeres	320	4	De 1 a 2 años
200812	Diciembre 2008	44	Teruel	Mujeres	108	5	De 2 a 3 años
200812	Diciembre 2008	44	Teruel	Mujeres	126	6	Más de 3 años
200812	Diciembre 2008	50	Zaragoza	Hombres	16537	1	Hasta 3 meses
200812	Diciembre 2008	50	Zaragoza	Hombres	5811	2	De 3 a 6 meses
200812	Diciembre 2008	50	Zaragoza	Hombres	3319	3	De 6 a 12 meses
200812	Diciembre 2008	50	Zaragoza	Hombres	1243	4	De 1 a 2 años
200812	Diciembre 2008	50	Zaragoza	Hombres	292	5	De 2 a 3 años
200812	Diciembre 2008	50	Zaragoza	Hombres	582	6	Más de 3 años
200812	Diciembre 2008	50	Zaragoza	Mujeres	11320	1	Hasta 3 meses
200812	Diciembre 2008	50	Zaragoza	Mujeres	4163	2	De 3 a 6 meses
200812	Diciembre 2008	50	Zaragoza	Mujeres	3028	3	De 6 a 12 meses
200812	Diciembre 2008	50	Zaragoza	Mujeres	2336	4	De 1 a 2 años
200812	Diciembre 2008	50	Zaragoza	Mujeres	915	5	De 2 a 3 años
200812	Diciembre 2008	50	Zaragoza	Mujeres	1915	6	Más de 3 años
200811	Noviembre 2008	22	Huesca	Hombres	3063	1	Hasta 3 meses
200811	Noviembre 2008	22	Huesca	Hombres	877	2	De 3 a 6 meses
200811	Noviembre 2008	22	Huesca	Hombres	525	3	De 6 a 12 meses
200811	Noviembre 2008	22	Huesca	Hombres	253	4	De 1 a 2 años
200811	Noviembre 2008	22	Huesca	Hombres	54	5	De 2 a 3 años
200811	Noviembre 2008	22	Huesca	Hombres	90	6	Más de 3 años
200811	Noviembre 2008	22	Huesca	Mujeres	2360	1	Hasta 3 meses
200811	Noviembre 2008	22	Huesca	Mujeres	549	2	De 3 a 6 meses
200811	Noviembre 2008	22	Huesca	Mujeres	451	3	De 6 a 12 meses
200811	Noviembre 2008	22	Huesca	Mujeres	474	4	De 1 a 2 años
200811	Noviembre 2008	22	Huesca	Mujeres	133	5	De 2 a 3 años
200811	Noviembre 2008	22	Huesca	Mujeres	190	6	Más de 3 años
200811	Noviembre 2008	44	Teruel	Hombres	1821	1	Hasta 3 meses
200811	Noviembre 2008	44	Teruel	Hombres	586	2	De 3 a 6 meses
200811	Noviembre 2008	44	Teruel	Hombres	270	3	De 6 a 12 meses
200811	Noviembre 2008	44	Teruel	Hombres	164	4	De 1 a 2 años
200811	Noviembre 2008	44	Teruel	Hombres	42	5	De 2 a 3 años
200811	Noviembre 2008	44	Teruel	Hombres	56	6	Más de 3 años
200811	Noviembre 2008	44	Teruel	Mujeres	1600	1	Hasta 3 meses
200811	Noviembre 2008	44	Teruel	Mujeres	328	2	De 3 a 6 meses
200811	Noviembre 2008	44	Teruel	Mujeres	316	3	De 6 a 12 meses
200811	Noviembre 2008	44	Teruel	Mujeres	314	4	De 1 a 2 años
200811	Noviembre 2008	44	Teruel	Mujeres	106	5	De 2 a 3 años
200811	Noviembre 2008	44	Teruel	Mujeres	126	6	Más de 3 años
200811	Noviembre 2008	50	Zaragoza	Hombres	15478	1	Hasta 3 meses
200811	Noviembre 2008	50	Zaragoza	Hombres	4788	2	De 3 a 6 meses
200811	Noviembre 2008	50	Zaragoza	Hombres	2555	3	De 6 a 12 meses
200811	Noviembre 2008	50	Zaragoza	Hombres	1176	4	De 1 a 2 años
200811	Noviembre 2008	50	Zaragoza	Hombres	283	5	De 2 a 3 años
200811	Noviembre 2008	50	Zaragoza	Hombres	583	6	Más de 3 años
200811	Noviembre 2008	50	Zaragoza	Mujeres	12158	1	Hasta 3 meses
200811	Noviembre 2008	50	Zaragoza	Mujeres	2868	2	De 3 a 6 meses
200811	Noviembre 2008	50	Zaragoza	Mujeres	2729	3	De 6 a 12 meses
200811	Noviembre 2008	50	Zaragoza	Mujeres	2284	4	De 1 a 2 años
200811	Noviembre 2008	50	Zaragoza	Mujeres	908	5	De 2 a 3 años
200811	Noviembre 2008	50	Zaragoza	Mujeres	1883	6	Más de 3 años
200810	Octubre 2008	22	Huesca	Hombres	2834	1	Hasta 3 meses
200810	Octubre 2008	22	Huesca	Hombres	838	2	De 3 a 6 meses
200810	Octubre 2008	22	Huesca	Hombres	487	3	De 6 a 12 meses
200810	Octubre 2008	22	Huesca	Hombres	253	4	De 1 a 2 años
200810	Octubre 2008	22	Huesca	Hombres	51	5	De 2 a 3 años
200810	Octubre 2008	22	Huesca	Hombres	94	6	Más de 3 años
200810	Octubre 2008	22	Huesca	Mujeres	2343	1	Hasta 3 meses
200810	Octubre 2008	22	Huesca	Mujeres	505	2	De 3 a 6 meses
200810	Octubre 2008	22	Huesca	Mujeres	495	3	De 6 a 12 meses
200810	Octubre 2008	22	Huesca	Mujeres	491	4	De 1 a 2 años
200810	Octubre 2008	22	Huesca	Mujeres	127	5	De 2 a 3 años
200810	Octubre 2008	22	Huesca	Mujeres	185	6	Más de 3 años
200810	Octubre 2008	44	Teruel	Hombres	1663	1	Hasta 3 meses
200810	Octubre 2008	44	Teruel	Hombres	509	2	De 3 a 6 meses
200810	Octubre 2008	44	Teruel	Hombres	239	3	De 6 a 12 meses
200810	Octubre 2008	44	Teruel	Hombres	162	4	De 1 a 2 años
200810	Octubre 2008	44	Teruel	Hombres	41	5	De 2 a 3 años
200810	Octubre 2008	44	Teruel	Hombres	60	6	Más de 3 años
200810	Octubre 2008	44	Teruel	Mujeres	1467	1	Hasta 3 meses
200810	Octubre 2008	44	Teruel	Mujeres	336	2	De 3 a 6 meses
200810	Octubre 2008	44	Teruel	Mujeres	340	3	De 6 a 12 meses
200810	Octubre 2008	44	Teruel	Mujeres	319	4	De 1 a 2 años
200810	Octubre 2008	44	Teruel	Mujeres	96	5	De 2 a 3 años
200810	Octubre 2008	44	Teruel	Mujeres	130	6	Más de 3 años
200810	Octubre 2008	50	Zaragoza	Hombres	13738	1	Hasta 3 meses
200810	Octubre 2008	50	Zaragoza	Hombres	4442	2	De 3 a 6 meses
200810	Octubre 2008	50	Zaragoza	Hombres	2246	3	De 6 a 12 meses
200810	Octubre 2008	50	Zaragoza	Hombres	1151	4	De 1 a 2 años
200810	Octubre 2008	50	Zaragoza	Hombres	282	5	De 2 a 3 años
200810	Octubre 2008	50	Zaragoza	Hombres	584	6	Más de 3 años
200810	Octubre 2008	50	Zaragoza	Mujeres	11363	1	Hasta 3 meses
200810	Octubre 2008	50	Zaragoza	Mujeres	2713	2	De 3 a 6 meses
200810	Octubre 2008	50	Zaragoza	Mujeres	2708	3	De 6 a 12 meses
200810	Octubre 2008	50	Zaragoza	Mujeres	2283	4	De 1 a 2 años
200810	Octubre 2008	50	Zaragoza	Mujeres	874	5	De 2 a 3 años
200810	Octubre 2008	50	Zaragoza	Mujeres	1882	6	Más de 3 años
200809	Septiembre 2008	22	Huesca	Hombres	2491	1	Hasta 3 meses
200809	Septiembre 2008	22	Huesca	Hombres	702	2	De 3 a 6 meses
200809	Septiembre 2008	22	Huesca	Hombres	452	3	De 6 a 12 meses
200809	Septiembre 2008	22	Huesca	Hombres	247	4	De 1 a 2 años
200809	Septiembre 2008	22	Huesca	Hombres	48	5	De 2 a 3 años
200809	Septiembre 2008	22	Huesca	Hombres	92	6	Más de 3 años
200809	Septiembre 2008	22	Huesca	Mujeres	1882	1	Hasta 3 meses
200809	Septiembre 2008	22	Huesca	Mujeres	498	2	De 3 a 6 meses
200809	Septiembre 2008	22	Huesca	Mujeres	510	3	De 6 a 12 meses
200809	Septiembre 2008	22	Huesca	Mujeres	459	4	De 1 a 2 años
200809	Septiembre 2008	22	Huesca	Mujeres	133	5	De 2 a 3 años
200809	Septiembre 2008	22	Huesca	Mujeres	187	6	Más de 3 años
200809	Septiembre 2008	44	Teruel	Hombres	1472	1	Hasta 3 meses
200809	Septiembre 2008	44	Teruel	Hombres	392	2	De 3 a 6 meses
200809	Septiembre 2008	44	Teruel	Hombres	226	3	De 6 a 12 meses
200809	Septiembre 2008	44	Teruel	Hombres	166	4	De 1 a 2 años
200809	Septiembre 2008	44	Teruel	Hombres	35	5	De 2 a 3 años
200809	Septiembre 2008	44	Teruel	Hombres	61	6	Más de 3 años
200809	Septiembre 2008	44	Teruel	Mujeres	1151	1	Hasta 3 meses
200809	Septiembre 2008	44	Teruel	Mujeres	302	2	De 3 a 6 meses
200809	Septiembre 2008	44	Teruel	Mujeres	348	3	De 6 a 12 meses
200809	Septiembre 2008	44	Teruel	Mujeres	314	4	De 1 a 2 años
200809	Septiembre 2008	44	Teruel	Mujeres	95	5	De 2 a 3 años
200809	Septiembre 2008	44	Teruel	Mujeres	124	6	Más de 3 años
200809	Septiembre 2008	50	Zaragoza	Hombres	11533	1	Hasta 3 meses
200809	Septiembre 2008	50	Zaragoza	Hombres	3678	2	De 3 a 6 meses
200809	Septiembre 2008	50	Zaragoza	Hombres	1985	3	De 6 a 12 meses
200809	Septiembre 2008	50	Zaragoza	Hombres	1097	4	De 1 a 2 años
200809	Septiembre 2008	50	Zaragoza	Hombres	256	5	De 2 a 3 años
200809	Septiembre 2008	50	Zaragoza	Hombres	584	6	Más de 3 años
200809	Septiembre 2008	50	Zaragoza	Mujeres	9004	1	Hasta 3 meses
200809	Septiembre 2008	50	Zaragoza	Mujeres	2621	2	De 3 a 6 meses
200809	Septiembre 2008	50	Zaragoza	Mujeres	2644	3	De 6 a 12 meses
200809	Septiembre 2008	50	Zaragoza	Mujeres	2276	4	De 1 a 2 años
