Año	Comarca Código	Nº Accidentes	División (2 dígitos) Código	División (2 dígitos) Descripción	Comarca Código	Comarca Nombre
2009	19	29	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	29	29	29	Fabricación de vehículos de motor, remolques y semirremolques	29	Comunidad de Teruel
2009	01	28	43	Actividades de construcción especializada	01	La Jacetania
2009	16	28	41	Construcción de edificios	16	Valdejalón
2009	11	27	43	Actividades de construcción especializada	11	Bajo Cinca / Baix Cinca
2009	15	27	41	Construcción de edificios	15	Ribera Alta del Ebro
2009	16	27	22	Fabricación de productos de caucho y plásticos	16	Valdejalón
2009	16	27	49	Transporte terrestre y por tubería	16	Valdejalón
2009	20	27	27	Fabricación de material y equipo eléctrico	20	Comunidad de Calatayud
2009	06	26	49	Transporte terrestre y por tubería	06	Hoya de Huesca / Plana de Uesca
2009	08	26	20	Industria química	08	Cinca Medio
2009	09	26	43	Actividades de construcción especializada	09	La Litera / La Llitera
2009	04	25	41	Construcción de edificios	04	La Ribagorza
2009	04	25	43	Actividades de construcción especializada	04	La Ribagorza
2009	01	24	84	Administración Pública y defensa; Seguridad Social obligatoria	01	La Jacetania
2009	09	24	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	09	La Litera / La Llitera
2009	28	24	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	28	Bajo Aragón
2009	28	24	23	Fabricación de otros productos minerales no metálicos	28	Bajo Aragón
2009	29	24	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	29	Comunidad de Teruel
2009	20	23	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	20	Comunidad de Calatayud
2009	01	22	49	Transporte terrestre y por tubería	01	La Jacetania
2009	27	22	43	Actividades de construcción especializada	27	Andorra-Sierra de Arcos
2009	05	21	28	Fabricación de maquinaria y equipo n.c.o.p.	05	Cinco Villas
2009	05	21	84	Administración Pública y defensa; Seguridad Social obligatoria	05	Cinco Villas
2009	10	21	43	Actividades de construcción especializada	10	Los Monegros
2009	11	21	41	Construcción de edificios	11	Bajo Cinca / Baix Cinca
2009	20	21	43	Actividades de construcción especializada	20	Comunidad de Calatayud
2009	21	21	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	21	Campo de Cariñena
2009	21	20	11	Fabricación de bebidas	21	Campo de Cariñena
2009		20	43	Actividades de construcción especializada	NC	Municipio del centro de trabajo fuera de Aragón
2009	02	19	93	Actividades deportivas, recreativas y de entretenimiento	02	Alto Gállego
2009	08	19	28	Fabricación de maquinaria y equipo n.c.o.p.	08	Cinca Medio
2009	20	19	84	Administración Pública y defensa; Seguridad Social obligatoria	20	Comunidad de Calatayud
2009	11	18	49	Transporte terrestre y por tubería	11	Bajo Cinca / Baix Cinca
2009	13	18	29	Fabricación de vehículos de motor, remolques y semirremolques	13	Campo de Borja
2009	07	17	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	07	Somontano de Barbastro
2009	07	17	10	Industria de la alimentación	07	Somontano de Barbastro
2009	11	17	25	Fabricación de productos metálicos, excepto maquinaria y equipo	11	Bajo Cinca / Baix Cinca
2009	25	17	10	Industria de la alimentación	25	Jiloca
2009	27	17	23	Fabricación de otros productos minerales no metálicos	27	Andorra-Sierra de Arcos
2009	19	16	41	Construcción de edificios	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	27	16	49	Transporte terrestre y por tubería	27	Andorra-Sierra de Arcos
2009	02	15	43	Actividades de construcción especializada	02	Alto Gállego
2009	23	15	49	Transporte terrestre y por tubería	23	Bajo Martín
2009	28	15	10	Industria de la alimentación	28	Bajo Aragón
2009	28	15	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	28	Bajo Aragón
2009	02	14	55	Servicios de alojamiento	02	Alto Gállego
2009	09	14	41	Construcción de edificios	09	La Litera / La Llitera
2009	13	14	11	Fabricación de bebidas	13	Campo de Borja
2009	19	14	84	Administración Pública y defensa; Seguridad Social obligatoria	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	21	14	10	Industria de la alimentación	21	Campo de Cariñena
2009	23	14	23	Fabricación de otros productos minerales no metálicos	23	Bajo Martín
2009	04	13	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	04	La Ribagorza
2009	07	13	25	Fabricación de productos metálicos, excepto maquinaria y equipo	07	Somontano de Barbastro
2009	07	13	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	07	Somontano de Barbastro
2009	13	13	25	Fabricación de productos metálicos, excepto maquinaria y equipo	13	Campo de Borja
2009	13	13	41	Construcción de edificios	13	Campo de Borja
2009	21	13	23	Fabricación de otros productos minerales no metálicos	21	Campo de Cariñena
2009	32	13	41	Construcción de edificios	32	Gúdar-Javalambre
2009	04	12	55	Servicios de alojamiento	04	La Ribagorza
2009	12	12	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	12	Tarazona y el Moncayo
2009	13	12	10	Industria de la alimentación	13	Campo de Borja
2009	13	12	84	Administración Pública y defensa; Seguridad Social obligatoria	13	Campo de Borja
2009	19	12	43	Actividades de construcción especializada	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	25	12	41	Construcción de edificios	25	Jiloca
2009	26	12	41	Construcción de edificios	26	Cuencas Mineras
2009	09	11	25	Fabricación de productos metálicos, excepto maquinaria y equipo	09	La Litera / La Llitera
2009	12	11	84	Administración Pública y defensa; Seguridad Social obligatoria	12	Tarazona y el Moncayo
2009	18	11	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	18	Ribera Baja del Ebro
2009	18	11	25	Fabricación de productos metálicos, excepto maquinaria y equipo	18	Ribera Baja del Ebro
2009	18	11	41	Construcción de edificios	18	Ribera Baja del Ebro
2009	19	11	10	Industria de la alimentación	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	23	11	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	23	Bajo Martín
2009	23	11	41	Construcción de edificios	23	Bajo Martín
2009	25	11	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	25	Jiloca
2009	32	11	43	Actividades de construcción especializada	32	Gúdar-Javalambre
2009	12	10	43	Actividades de construcción especializada	12	Tarazona y el Moncayo
2009	33	10	10	Industria de la alimentación	33	Matarraña / Matarranya
2009		10	42	Ingeniería civil	NC	Municipio del centro de trabajo fuera de Aragón
2009	10	9	42	Ingeniería civil	10	Los Monegros
2009	24	9	84	Administración Pública y defensa; Seguridad Social obligatoria	24	Campo de Daroca
2009	25	9	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	25	Jiloca
2009	33	9	41	Construcción de edificios	33	Matarraña / Matarranya
2009		9	28	Fabricación de maquinaria y equipo n.c.o.p.	NC	Municipio del centro de trabajo fuera de Aragón
2009		9	49	Transporte terrestre y por tubería	NC	Municipio del centro de trabajo fuera de Aragón
2009	31	8	41	Construcción de edificios	31	Sierra de Albarracín
2009	32	8	10	Industria de la alimentación	32	Gúdar-Javalambre
2009	33	8	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	33	Matarraña / Matarranya
2009	03	7	41	Construcción de edificios	03	Sobrarbe
2009	03	7	43	Actividades de construcción especializada	03	Sobrarbe
2009	10	7	10	Industria de la alimentación	10	Los Monegros
2009	25	7	23	Fabricación de otros productos minerales no metálicos	25	Jiloca
2009	32	7	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	32	Gúdar-Javalambre
2009	32	7	93	Actividades deportivas, recreativas y de entretenimiento	32	Gúdar-Javalambre
2009	01	6	56	Servicios de comidas y bebidas	01	La Jacetania
2009	01	6	93	Actividades deportivas, recreativas y de entretenimiento	01	La Jacetania
2009	02	6	49	Transporte terrestre y por tubería	02	Alto Gállego
2009	03	6	84	Administración Pública y defensa; Seguridad Social obligatoria	03	Sobrarbe
2009	12	6	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	12	Tarazona y el Moncayo
2009	12	6	25	Fabricación de productos metálicos, excepto maquinaria y equipo	12	Tarazona y el Moncayo
2009	12	6	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	12	Tarazona y el Moncayo
2009	14	6	84	Administración Pública y defensa; Seguridad Social obligatoria	14	Aranda
2009	18	6	22	Fabricación de productos de caucho y plásticos	18	Ribera Baja del Ebro
2009	14	5	15	Industria del cuero y del calzado	14	Aranda
2009	14	5	41	Construcción de edificios	14	Aranda
2009	24	5	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	24	Campo de Daroca
2009	30	5	41	Construcción de edificios	30	Maestrazgo
2009	03	4	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	03	Sobrarbe
2009	14	4	25	Fabricación de productos metálicos, excepto maquinaria y equipo	14	Aranda
2009	18	4	17	Industria del papel	18	Ribera Baja del Ebro
2009	18	4	23	Fabricación de otros productos minerales no metálicos	18	Ribera Baja del Ebro
2009	18	4	33	Reparación e instalación de maquinaria y equipo	18	Ribera Baja del Ebro
2009	18	4	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	18	Ribera Baja del Ebro
2009	22	4	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	22	Campo de Belchite
2009	26	4	10	Industria de la alimentación	26	Cuencas Mineras
2009	31	4	02	Silvicultura y explotación forestal	31	Sierra de Albarracín
2009	33	4	43	Actividades de construcción especializada	33	Matarraña / Matarranya
2009	33	4	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	33	Matarraña / Matarranya
2009	33	4	49	Transporte terrestre y por tubería	33	Matarraña / Matarranya
2009	14	3	49	Transporte terrestre y por tubería	14	Aranda
2009	22	3	29	Fabricación de vehículos de motor, remolques y semirremolques	22	Campo de Belchite
2009	22	3	84	Administración Pública y defensa; Seguridad Social obligatoria	22	Campo de Belchite
2009	23	3	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	23	Bajo Martín
2009	23	3	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	23	Bajo Martín
2009	24	3	43	Actividades de construcción especializada	24	Campo de Daroca
2009	24	3	49	Transporte terrestre y por tubería	24	Campo de Daroca
2009	26	3	20	Industria química	26	Cuencas Mineras
2009	26	3	25	Fabricación de productos metálicos, excepto maquinaria y equipo	26	Cuencas Mineras
2009	26	3	49	Transporte terrestre y por tubería	26	Cuencas Mineras
2009	30	3	84	Administración Pública y defensa; Seguridad Social obligatoria	30	Maestrazgo
2009	31	3	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	31	Sierra de Albarracín
2009	31	3	31	Fabricación de muebles	31	Sierra de Albarracín
2009	03	2	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	03	Sobrarbe
2009	03	2	93	Actividades deportivas, recreativas y de entretenimiento	03	Sobrarbe
2009	22	2	33	Reparación e instalación de maquinaria y equipo	22	Campo de Belchite
2009	22	2	41	Construcción de edificios	22	Campo de Belchite
2009	22	2	49	Transporte terrestre y por tubería	22	Campo de Belchite
2009	24	2	02	Silvicultura y explotación forestal	24	Campo de Daroca
2009	30	2	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	30	Maestrazgo
2009	30	2	45	Venta y reparación de vehículos de motor y motocicletas	30	Maestrazgo
2009	31	2	43	Actividades de construcción especializada	31	Sierra de Albarracín
