Mes y año	Mes (código)	Mes nombre	Año	Sexo	Número de contratos	Temporalidad	Modalidad	Grupo de tipo de contrato	CCAA nombre
Diciembre 2011	201112	Diciembre	2011	Hombres	18	Temporal	Discapacitados	Temp. Minusv	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	7	Temporal	Discapacitados	Temp. Minusv	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	115	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	52	Temporal	Ligados a la jubilación	Relevo	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	12	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	27	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	32	Temporal	Ligados a la jubilación	Relevo	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	9	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	72	Temporal	Ligados a la formación	Formación	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	40	Temporal	Ligados a la formación	Prácticas	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	41	Temporal	Ligados a la formación	Formación	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	20	Temporal	Ligados a la formación	Prácticas	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	27	Temporal	Otros	Otros	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	3	Temporal	Otros	Temp. Inserción	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	29	Temporal	Otros	Otros	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	457	Indefinido	Indefinido	Indef. Fomento	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	427	Indefinido	Indefinido	Indef. Ordinario	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	412	Indefinido	Indefinido	Indef. Fomento	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	415	Indefinido	Indefinido	Indef. Ordinario	Aragón
Diciembre 2011	201112	Diciembre	2011	Hombres	13	Indefinido	Discapacitados	Minusválidos	Aragón
Diciembre 2011	201112	Diciembre	2011	Mujeres	7	Indefinido	Discapacitados	Minusválidos	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	6852	Temporal	Obra o servicio	Obra o servicio	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	3805	Temporal	Obra o servicio	Obra o servicio	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	6462	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	5314	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	901	Temporal	Interinidad	Interinidad	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	3304	Temporal	Interinidad	Interinidad	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	24	Temporal	Discapacitados	Temp. Minusv	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	8	Temporal	Discapacitados	Temp. Minusv	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	87	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	33	Temporal	Ligados a la jubilación	Relevo	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	8	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	17	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	31	Temporal	Ligados a la jubilación	Relevo	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	3	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	34	Temporal	Ligados a la formación	Formación	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	32	Temporal	Ligados a la formación	Prácticas	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	39	Temporal	Ligados a la formación	Formación	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	28	Temporal	Ligados a la formación	Prácticas	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	39	Temporal	Otros	Otros	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	31	Temporal	Otros	Otros	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	539	Indefinido	Indefinido	Indef. Fomento	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	580	Indefinido	Indefinido	Indef. Ordinario	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	453	Indefinido	Indefinido	Indef. Fomento	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	519	Indefinido	Indefinido	Indef. Ordinario	Aragón
Noviembre 2011	201111	Noviembre	2011	Hombres	18	Indefinido	Discapacitados	Minusválidos	Aragón
Noviembre 2011	201111	Noviembre	2011	Mujeres	16	Indefinido	Discapacitados	Minusválidos	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	7605	Temporal	Obra o servicio	Obra o servicio	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	5459	Temporal	Obra o servicio	Obra o servicio	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	7222	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	6269	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	990	Temporal	Interinidad	Interinidad	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	3354	Temporal	Interinidad	Interinidad	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	27	Temporal	Discapacitados	Temp. Minusv	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	10	Temporal	Discapacitados	Temp. Minusv	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	86	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	34	Temporal	Ligados a la jubilación	Relevo	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	11	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	22	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	26	Temporal	Ligados a la jubilación	Relevo	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	7	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	28	Temporal	Ligados a la formación	Formación	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	48	Temporal	Ligados a la formación	Prácticas	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	31	Temporal	Ligados a la formación	Formación	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	37	Temporal	Ligados a la formación	Prácticas	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	56	Temporal	Otros	Otros	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	34	Temporal	Otros	Otros	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	1	Temporal	Otros	Temp. Inserción	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	642	Indefinido	Indefinido	Indef. Fomento	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	640	Indefinido	Indefinido	Indef. Ordinario	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	490	Indefinido	Indefinido	Indef. Fomento	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	639	Indefinido	Indefinido	Indef. Ordinario	Aragón
Octubre 2011	201110	Octubre	2011	Hombres	8	Indefinido	Discapacitados	Minusválidos	Aragón
Octubre 2011	201110	Octubre	2011	Mujeres	11	Indefinido	Discapacitados	Minusválidos	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	10238	Temporal	Obra o servicio	Obra o servicio	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	5839	Temporal	Obra o servicio	Obra o servicio	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	8217	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	6686	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	1207	Temporal	Interinidad	Interinidad	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	3710	Temporal	Interinidad	Interinidad	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	15	Temporal	Discapacitados	Temp. Minusv	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	18	Temporal	Discapacitados	Temp. Minusv	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	97	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	57	Temporal	Ligados a la jubilación	Relevo	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	5	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	43	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	45	Temporal	Ligados a la jubilación	Relevo	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	10	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	28	Temporal	Ligados a la formación	Formación	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	64	Temporal	Ligados a la formación	Prácticas	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	26	Temporal	Ligados a la formación	Formación	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	93	Temporal	Ligados a la formación	Prácticas	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	143	Temporal	Otros	Otros	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	1	Temporal	Otros	Temp. Inserción	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	36	Temporal	Otros	Otros	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	618	Indefinido	Indefinido	Indef. Fomento	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	713	Indefinido	Indefinido	Indef. Ordinario	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	577	Indefinido	Indefinido	Indef. Fomento	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	738	Indefinido	Indefinido	Indef. Ordinario	Aragón
Septiembre 2011	201109	Septiembre	2011	Hombres	16	Indefinido	Discapacitados	Minusválidos	Aragón
Septiembre 2011	201109	Septiembre	2011	Mujeres	12	Indefinido	Discapacitados	Minusválidos	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	9028	Temporal	Obra o servicio	Obra o servicio	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	3815	Temporal	Obra o servicio	Obra o servicio	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	8156	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	5467	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	1301	Temporal	Interinidad	Interinidad	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	3525	Temporal	Interinidad	Interinidad	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	14	Temporal	Discapacitados	Temp. Minusv	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	10	Temporal	Discapacitados	Temp. Minusv	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	46	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	35	Temporal	Ligados a la jubilación	Relevo	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	11	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	21	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	21	Temporal	Ligados a la jubilación	Relevo	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	3	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	14	Temporal	Ligados a la formación	Formación	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	27	Temporal	Ligados a la formación	Prácticas	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	20	Temporal	Ligados a la formación	Formación	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	22	Temporal	Ligados a la formación	Prácticas	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	124	Temporal	Otros	Otros	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	29	Temporal	Otros	Otros	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	566	Indefinido	Indefinido	Indef. Fomento	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	463	Indefinido	Indefinido	Indef. Ordinario	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	393	Indefinido	Indefinido	Indef. Fomento	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	338	Indefinido	Indefinido	Indef. Ordinario	Aragón
Agosto 2011	201108	Agosto	2011	Hombres	7	Indefinido	Discapacitados	Minusválidos	Aragón
Agosto 2011	201108	Agosto	2011	Mujeres	5	Indefinido	Discapacitados	Minusválidos	Aragón
Julio 2011	201107	Julio	2011	Hombres	9432	Temporal	Obra o servicio	Obra o servicio	Aragón
Julio 2011	201107	Julio	2011	Mujeres	5365	Temporal	Obra o servicio	Obra o servicio	Aragón
Julio 2011	201107	Julio	2011	Hombres	8683	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Julio 2011	201107	Julio	2011	Mujeres	7291	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Julio 2011	201107	Julio	2011	Hombres	1378	Temporal	Interinidad	Interinidad	Aragón
Julio 2011	201107	Julio	2011	Mujeres	3687	Temporal	Interinidad	Interinidad	Aragón
Julio 2011	201107	Julio	2011	Hombres	32	Temporal	Discapacitados	Temp. Minusv	Aragón
Julio 2011	201107	Julio	2011	Mujeres	10	Temporal	Discapacitados	Temp. Minusv	Aragón
Julio 2011	201107	Julio	2011	Hombres	72	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Julio 2011	201107	Julio	2011	Hombres	45	Temporal	Ligados a la jubilación	Relevo	Aragón
Julio 2011	201107	Julio	2011	Hombres	10	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Julio 2011	201107	Julio	2011	Mujeres	14	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Julio 2011	201107	Julio	2011	Mujeres	25	Temporal	Ligados a la jubilación	Relevo	Aragón
Julio 2011	201107	Julio	2011	Mujeres	10	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Julio 2011	201107	Julio	2011	Hombres	93	Temporal	Ligados a la formación	Formación	Aragón
Julio 2011	201107	Julio	2011	Hombres	83	Temporal	Ligados a la formación	Prácticas	Aragón
Julio 2011	201107	Julio	2011	Mujeres	51	Temporal	Ligados a la formación	Formación	Aragón
Julio 2011	201107	Julio	2011	Mujeres	57	Temporal	Ligados a la formación	Prácticas	Aragón
Julio 2011	201107	Julio	2011	Hombres	76	Temporal	Otros	Otros	Aragón
Julio 2011	201107	Julio	2011	Hombres	3	Temporal	Otros	Temp. Inserción	Aragón
Julio 2011	201107	Julio	2011	Mujeres	93	Temporal	Otros	Otros	Aragón
Julio 2011	201107	Julio	2011	Mujeres	6	Temporal	Otros	Temp. Inserción	Aragón
Julio 2011	201107	Julio	2011	Hombres	694	Indefinido	Indefinido	Indef. Fomento	Aragón
Julio 2011	201107	Julio	2011	Hombres	624	Indefinido	Indefinido	Indef. Ordinario	Aragón
Julio 2011	201107	Julio	2011	Mujeres	506	Indefinido	Indefinido	Indef. Fomento	Aragón
Julio 2011	201107	Julio	2011	Mujeres	471	Indefinido	Indefinido	Indef. Ordinario	Aragón
Julio 2011	201107	Julio	2011	Hombres	16	Indefinido	Discapacitados	Minusválidos	Aragón
Julio 2011	201107	Julio	2011	Mujeres	7	Indefinido	Discapacitados	Minusválidos	Aragón
Junio 2011	201106	Junio	2011	Hombres	11388	Temporal	Obra o servicio	Obra o servicio	Aragón
Junio 2011	201106	Junio	2011	Mujeres	6829	Temporal	Obra o servicio	Obra o servicio	Aragón
Junio 2011	201106	Junio	2011	Hombres	9016	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Junio 2011	201106	Junio	2011	Mujeres	7019	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Junio 2011	201106	Junio	2011	Hombres	1036	Temporal	Interinidad	Interinidad	Aragón
Junio 2011	201106	Junio	2011	Mujeres	3548	Temporal	Interinidad	Interinidad	Aragón
Junio 2011	201106	Junio	2011	Hombres	25	Temporal	Discapacitados	Temp. Minusv	Aragón
Junio 2011	201106	Junio	2011	Mujeres	9	Temporal	Discapacitados	Temp. Minusv	Aragón
Junio 2011	201106	Junio	2011	Hombres	72	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Junio 2011	201106	Junio	2011	Hombres	36	Temporal	Ligados a la jubilación	Relevo	Aragón
Junio 2011	201106	Junio	2011	Hombres	15	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Junio 2011	201106	Junio	2011	Mujeres	15	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Junio 2011	201106	Junio	2011	Mujeres	28	Temporal	Ligados a la jubilación	Relevo	Aragón
Junio 2011	201106	Junio	2011	Mujeres	4	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Junio 2011	201106	Junio	2011	Hombres	71	Temporal	Ligados a la formación	Formación	Aragón
Junio 2011	201106	Junio	2011	Hombres	75	Temporal	Ligados a la formación	Prácticas	Aragón
Junio 2011	201106	Junio	2011	Mujeres	51	Temporal	Ligados a la formación	Formación	Aragón
Junio 2011	201106	Junio	2011	Mujeres	33	Temporal	Ligados a la formación	Prácticas	Aragón
Junio 2011	201106	Junio	2011	Hombres	55	Temporal	Otros	Otros	Aragón
Junio 2011	201106	Junio	2011	Hombres	4	Temporal	Otros	Temp. Inserción	Aragón
Junio 2011	201106	Junio	2011	Mujeres	36	Temporal	Otros	Otros	Aragón
Junio 2011	201106	Junio	2011	Mujeres	3	Temporal	Otros	Temp. Inserción	Aragón
Junio 2011	201106	Junio	2011	Hombres	873	Indefinido	Indefinido	Indef. Fomento	Aragón
Junio 2011	201106	Junio	2011	Hombres	717	Indefinido	Indefinido	Indef. Ordinario	Aragón
Junio 2011	201106	Junio	2011	Mujeres	698	Indefinido	Indefinido	Indef. Fomento	Aragón
Junio 2011	201106	Junio	2011	Mujeres	578	Indefinido	Indefinido	Indef. Ordinario	Aragón
Junio 2011	201106	Junio	2011	Hombres	17	Indefinido	Discapacitados	Minusválidos	Aragón
Junio 2011	201106	Junio	2011	Mujeres	16	Indefinido	Discapacitados	Minusválidos	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	12823	Temporal	Obra o servicio	Obra o servicio	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	6668	Temporal	Obra o servicio	Obra o servicio	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	8322	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	6553	Temporal	Eventual por circunstancias de la producción	Eventual producción	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	815	Temporal	Interinidad	Interinidad	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	3445	Temporal	Interinidad	Interinidad	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	26	Temporal	Discapacitados	Temp. Minusv	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	9	Temporal	Discapacitados	Temp. Minusv	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	84	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	40	Temporal	Ligados a la jubilación	Relevo	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	10	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	15	Temporal	Ligados a la jubilación	Jubilación parcial	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	16	Temporal	Ligados a la jubilación	Relevo	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	11	Temporal	Ligados a la jubilación	Sust. Jubilación	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	103	Temporal	Ligados a la formación	Formación	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	30	Temporal	Ligados a la formación	Prácticas	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	56	Temporal	Ligados a la formación	Formación	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	34	Temporal	Ligados a la formación	Prácticas	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	70	Temporal	Otros	Otros	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	1	Temporal	Otros	Temp. Inserción	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	41	Temporal	Otros	Otros	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	1	Temporal	Otros	Temp. Inserción	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	918	Indefinido	Indefinido	Indef. Fomento	Aragón
Mayo 2011	201105	Mayo	2011	Hombres	783	Indefinido	Indefinido	Indef. Ordinario	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	798	Indefinido	Indefinido	Indef. Fomento	Aragón
Mayo 2011	201105	Mayo	2011	Mujeres	622	Indefinido	Indefinido	Indef. Ordinario	Aragón
