Año	Dirección Provincial Código	Dirección Provincial Nombre	Sexo	Nº Accidentes	Código	Municipio	Grupo Grado Código	Grupo Grado Código
2010	50	Zaragoza	Hombres	1	50231	Salillas de Jalón	1	Leves
2010	50	Zaragoza	Hombres	5	50235	San Mateo de Gállego	1	Leves
2010	50	Zaragoza	Mujeres	1	50235	San Mateo de Gállego	1	Leves
2010	50	Zaragoza	Hombres	3	50247	Sobradiel	1	Leves
2010	50	Zaragoza	Mujeres	1	50247	Sobradiel	1	Leves
2010	50	Zaragoza	Hombres	6	50251	Tarazona	1	Leves
2010	50	Zaragoza	Mujeres	7	50251	Tarazona	1	Leves
2010	50	Zaragoza	Hombres	3	50252	Tauste	1	Leves
2010	50	Zaragoza	Mujeres	1	50253	Terrer	1	Leves
2010	50	Zaragoza	Hombres	1	50255	Tobed	1	Leves
2010	50	Zaragoza	Hombres	6	50272	Utebo	1	Leves
2010	50	Zaragoza	Mujeres	9	50272	Utebo	1	Leves
2010	50	Zaragoza	Mujeres	1	50285	Villafranca de Ebro	1	Leves
2010	50	Zaragoza	Hombres	2	50288	Villanueva de Gállego	1	Leves
2010	50	Zaragoza	Mujeres	8	50288	Villanueva de Gállego	1	Leves
2010	50	Zaragoza	Hombres	1	50296	Zaida (La)	1	Leves
2010	22	Huesca	Hombres	2	50297	Zaragoza	1	Leves
2010	50	Zaragoza	Hombres	481	50297	Zaragoza	1	Leves
2010	50	Zaragoza	Hombres	6	50297	Zaragoza	2	Graves o muy graves
2010	50	Zaragoza	Hombres	3	50297	Zaragoza	3	Mortales
2010	22	Huesca	Mujeres	4	50297	Zaragoza	1	Leves
2010	50	Zaragoza	Mujeres	737	50297	Zaragoza	1	Leves
2010	50	Zaragoza	Mujeres	3	50297	Zaragoza	2	Graves o muy graves
2010	50	Zaragoza	Hombres	6	50298	Zuera	1	Leves
2010	50	Zaragoza	Mujeres	4	50298	Zuera	1	Leves
2010	22	Huesca	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2010	50	Zaragoza	Hombres	5	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2010	50	Zaragoza	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	2	Graves o muy graves
2010	44	Teruel	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	3	Mortales
2010	44	Teruel	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2010	50	Zaragoza	Mujeres	4	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2009	22	Huesca	Mujeres	1	22001	Abiego	1	Leves
2009	22	Huesca	Mujeres	1	22009	Albelda	1	Leves
2009	22	Huesca	Hombres	1	22013	Alberuela de Tubo	1	Leves
2009	22	Huesca	Mujeres	1	22016	Alcampell	1	Leves
2009	22	Huesca	Hombres	1	22017	Alcolea de Cinca	1	Leves
2009	22	Huesca	Hombres	1	22021	Almudévar	1	Leves
2009	22	Huesca	Mujeres	1	22021	Almudévar	1	Leves
2009	22	Huesca	Hombres	1	22025	Altorricón	1	Leves
2009	22	Huesca	Mujeres	1	22046	Ballobar	1	Leves
2009	22	Huesca	Hombres	4	22048	Barbastro	1	Leves
2009	22	Huesca	Mujeres	4	22048	Barbastro	1	Leves
2009	22	Huesca	Mujeres	1	22052	Belver de Cinca	1	Leves
2009	22	Huesca	Mujeres	1	22053	Benabarre	1	Leves
2009	22	Huesca	Hombres	2	22054	Benasque	1	Leves
2009	22	Huesca	Mujeres	1	22054	Benasque	1	Leves
2009	22	Huesca	Hombres	1	22055	Berbegal	1	Leves
2009	22	Huesca	Hombres	6	22061	Binéfar	1	Leves
2009	22	Huesca	Mujeres	3	22061	Binéfar	1	Leves
2009	22	Huesca	Hombres	1	22066	Boltaña	1	Leves
2009	22	Huesca	Mujeres	2	22066	Boltaña	1	Leves
2009	22	Huesca	Mujeres	1	22077	Candasnos	1	Leves
2009	22	Huesca	Hombres	1	22078	Canfranc	1	Leves
2009	22	Huesca	Hombres	1	22085	Castelflorite	1	Leves
2009	22	Huesca	Mujeres	1	22096	Chimillas	1	Leves
2009	22	Huesca	Hombres	8	22112	Fraga	1	Leves
2009	22	Huesca	Hombres	1	22112	Fraga	3	Mortales
2009	22	Huesca	Mujeres	6	22112	Fraga	1	Leves
2009	22	Huesca	Hombres	1	22115	Grado (El)	1	Leves
2009	22	Huesca	Mujeres	2	22115	Grado (El)	1	Leves
2009	22	Huesca	Hombres	2	22116	Grañén	1	Leves
2009	22	Huesca	Mujeres	1	22116	Grañén	1	Leves
2009	22	Huesca	Hombres	1	22117	Graus	1	Leves
2009	22	Huesca	Mujeres	2	22117	Graus	1	Leves
2009	22	Huesca	Hombres	33	22125	Huesca	1	Leves
2009	22	Huesca	Hombres	1	22125	Huesca	2	Graves o muy graves
2009	22	Huesca	Mujeres	34	22125	Huesca	1	Leves
2009	50	Zaragoza	Mujeres	1	22125	Huesca	1	Leves
2009	22	Huesca	Hombres	7	22130	Jaca	1	Leves
2009	22	Huesca	Mujeres	8	22130	Jaca	1	Leves
2009	22	Huesca	Hombres	1	22136	Lalueza	3	Mortales
2009	22	Huesca	Hombres	10	22158	Monzón	1	Leves
2009	22	Huesca	Mujeres	7	22158	Monzón	1	Leves
2009	22	Huesca	Hombres	1	22170	Panticosa	1	Leves
2009	22	Huesca	Mujeres	3	22170	Panticosa	1	Leves
2009	22	Huesca	Mujeres	1	22174	Peralta de Alcofea	1	Leves
2009	22	Huesca	Hombres	1	22184	Poleñino	1	Leves
2009	22	Huesca	Hombres	1	22195	Quicena	1	Leves
2009	22	Huesca	Mujeres	1	22197	Robres	1	Leves
2009	22	Huesca	Hombres	4	22199	Sabiñánigo	1	Leves
2009	22	Huesca	Mujeres	1	22199	Sabiñánigo	1	Leves
2009	50	Zaragoza	Mujeres	1	22199	Sabiñánigo	1	Leves
2009	22	Huesca	Hombres	4	22200	Sahún	1	Leves
2009	22	Huesca	Hombres	5	22204	Sallent de Gállego	1	Leves
2009	22	Huesca	Mujeres	2	22204	Sallent de Gállego	1	Leves
2009	22	Huesca	Hombres	1	22213	Sariñena	1	Leves
2009	22	Huesca	Hombres	1	22213	Sariñena	2	Graves o muy graves
2009	22	Huesca	Mujeres	2	22213	Sariñena	1	Leves
2009	22	Huesca	Mujeres	1	22214	Secastilla	1	Leves
2009	22	Huesca	Hombres	1	22225	Tamarite de Litera	1	Leves
2009	22	Huesca	Mujeres	2	22225	Tamarite de Litera	1	Leves
2009	22	Huesca	Hombres	1	22228	Tierz	1	Leves
2009	22	Huesca	Mujeres	1	22234	Torrente de Cinca	1	Leves
2009	22	Huesca	Hombres	1	22251	Villanueva de Sigena	1	Leves
2009	22	Huesca	Hombres	1	22254	Zaidín	1	Leves
2009	22	Huesca	Mujeres	1	22904	Sotonera (La)	1	Leves
2009	22	Huesca	Mujeres	1	22909	Vencillón	1	Leves
2009	44	Teruel	Hombres	2	44008	Albalate del Arzobispo	1	Leves
2009	44	Teruel	Hombres	1	44008	Albalate del Arzobispo	3	Mortales
2009	44	Teruel	Mujeres	2	44009	Albarracín	1	Leves
2009	44	Teruel	Hombres	5	44013	Alcañiz	1	Leves
2009	44	Teruel	Mujeres	7	44013	Alcañiz	1	Leves
2009	44	Teruel	Hombres	1	44022	Alloza	1	Leves
2009	44	Teruel	Hombres	7	44025	Andorra	1	Leves
2009	44	Teruel	Mujeres	1	44025	Andorra	1	Leves
2009	44	Teruel	Hombres	1	44029	Ariño	1	Leves
2009	44	Teruel	Mujeres	2	44029	Ariño	1	Leves
2009	44	Teruel	Mujeres	1	44045	Bronchales	2	Graves o muy graves
2009	44	Teruel	Mujeres	1	44047	Burbáguena	1	Leves
2009	44	Teruel	Hombres	1	44050	Calamocha	1	Leves
2009	44	Teruel	Mujeres	4	44050	Calamocha	1	Leves
2009	44	Teruel	Mujeres	1	44050	Calamocha	2	Graves o muy graves
2009	44	Teruel	Hombres	2	44051	Calanda	1	Leves
2009	44	Teruel	Mujeres	1	44051	Calanda	1	Leves
2009	44	Teruel	Hombres	2	44076	Cella	1	Leves
2009	44	Teruel	Hombres	1	44099	Escucha	1	Leves
2009	44	Teruel	Hombres	1	44100	Estercuel	1	Leves
2009	44	Teruel	Hombres	1	44112	Fuentes Claras	1	Leves
2009	44	Teruel	Mujeres	1	44112	Fuentes Claras	1	Leves
2009	44	Teruel	Mujeres	1	44122	Híjar	1	Leves
2009	44	Teruel	Mujeres	1	44153	Monreal del Campo	1	Leves
2009	44	Teruel	Mujeres	1	44155	Montalbán	1	Leves
2009	44	Teruel	Mujeres	1	44180	Peracense	1	Leves
2009	44	Teruel	Hombres	1	44191	Puebla de Híjar (La)	2	Graves o muy graves
2009	44	Teruel	Mujeres	3	44191	Puebla de Híjar (La)	1	Leves
2009	44	Teruel	Mujeres	1	44194	Ráfales	2	Graves o muy graves
2009	44	Teruel	Hombres	1	44215	Terriente	1	Leves
2009	44	Teruel	Hombres	18	44216	Teruel	1	Leves
2009	44	Teruel	Hombres	2	44216	Teruel	2	Graves o muy graves
2009	44	Teruel	Mujeres	29	44216	Teruel	1	Leves
2009	44	Teruel	Mujeres	1	44240	Valbona	1	Leves
2009	44	Teruel	Hombres	1	44246	Valderrobres	1	Leves
2009	44	Teruel	Mujeres	2	44246	Valderrobres	1	Leves
2009	50	Zaragoza	Mujeres	1	50006	Ainzón	1	Leves
2009	50	Zaragoza	Hombres	6	50008	Alagón	1	Leves
2009	50	Zaragoza	Mujeres	4	50008	Alagón	1	Leves
2009	50	Zaragoza	Hombres	1	50017	Alfajarín	1	Leves
2009	50	Zaragoza	Hombres	1	50017	Alfajarín	2	Graves o muy graves
2009	50	Zaragoza	Hombres	1	50022	Almolda (La)	1	Leves
2009	50	Zaragoza	Hombres	2	50025	Almunia de Doña Godina (La)	1	Leves
2009	50	Zaragoza	Mujeres	4	50025	Almunia de Doña Godina (La)	1	Leves
2009	50	Zaragoza	Mujeres	3	50038	Ateca	1	Leves
2009	50	Zaragoza	Mujeres	2	50055	Borja	1	Leves
2009	50	Zaragoza	Mujeres	1	50057	Brea de Aragón	1	Leves
2009	50	Zaragoza	Hombres	2	50062	Burgo de Ebro (El)	1	Leves
2009	50	Zaragoza	Hombres	3	50066	Cadrete	1	Leves
2009	50	Zaragoza	Mujeres	3	50066	Cadrete	1	Leves
2009	50	Zaragoza	Hombres	7	50067	Calatayud	1	Leves
2009	50	Zaragoza	Mujeres	8	50067	Calatayud	1	Leves
2009	50	Zaragoza	Mujeres	1	50067	Calatayud	2	Graves o muy graves
2009	50	Zaragoza	Hombres	6	50073	Cariñena	1	Leves
2009	50	Zaragoza	Mujeres	3	50073	Cariñena	1	Leves
2009	50	Zaragoza	Mujeres	2	50074	Caspe	1	Leves
2009	50	Zaragoza	Hombres	1	50078	Castiliscar	1	Leves
2009	50	Zaragoza	Hombres	29	50089	Cuarte de Huerva	1	Leves
2009	50	Zaragoza	Mujeres	6	50089	Cuarte de Huerva	1	Leves
2009	50	Zaragoza	Hombres	1	50092	Chiprana	1	Leves
2009	50	Zaragoza	Mujeres	1	50094	Daroca	1	Leves
2009	50	Zaragoza	Hombres	8	50095	Ejea de los Caballeros	1	Leves
2009	50	Zaragoza	Mujeres	1	50095	Ejea de los Caballeros	1	Leves
2009	50	Zaragoza	Hombres	4	50099	Épila	1	Leves
2009	50	Zaragoza	Hombres	1	50099	Épila	3	Mortales
2009	50	Zaragoza	Mujeres	5	50099	Épila	1	Leves
2009	50	Zaragoza	Mujeres	1	50101	Escatrón	1	Leves
2009	50	Zaragoza	Hombres	13	50107	Figueruelas	1	Leves
2009	50	Zaragoza	Mujeres	6	50107	Figueruelas	1	Leves
2009	50	Zaragoza	Hombres	1	50115	Fuentes de Ebro	1	Leves
2009	50	Zaragoza	Mujeres	2	50115	Fuentes de Ebro	1	Leves
2009	50	Zaragoza	Hombres	1	50118	Gallur	1	Leves
2009	50	Zaragoza	Mujeres	1	50118	Gallur	1	Leves
2009	50	Zaragoza	Hombres	1	50126	Illueca	1	Leves
2009	50	Zaragoza	Mujeres	1	50126	Illueca	1	Leves
2009	50	Zaragoza	Hombres	1	50131	Jaulín	1	Leves
2009	50	Zaragoza	Mujeres	1	50132	Joyosa (La)	1	Leves
2009	50	Zaragoza	Mujeres	1	50139	Letux	1	Leves
2009	50	Zaragoza	Mujeres	1	50143	Longares	1	Leves
2009	50	Zaragoza	Mujeres	1	50148	Luesia	1	Leves
2009	50	Zaragoza	Mujeres	3	50160	Mallén	1	Leves
2009	50	Zaragoza	Hombres	2	50163	María de Huerva	1	Leves
2009	50	Zaragoza	Mujeres	1	50163	María de Huerva	1	Leves
2009	50	Zaragoza	Hombres	2	50165	Mequinenza	1	Leves
2009	50	Zaragoza	Mujeres	1	50165	Mequinenza	1	Leves
2009	50	Zaragoza	Mujeres	1	50169	Miedes de Aragón	1	Leves
2009	50	Zaragoza	Hombres	1	50175	Morata de Jalón	1	Leves
2009	50	Zaragoza	Mujeres	1	50178	Moros	1	Leves
2009	50	Zaragoza	Hombres	4	50181	Muel	1	Leves
2009	50	Zaragoza	Hombres	8	50182	Muela (La)	1	Leves
2009	50	Zaragoza	Mujeres	7	50182	Muela (La)	1	Leves
2009	50	Zaragoza	Hombres	1	50191	Novillas	1	Leves
2009	50	Zaragoza	Hombres	1	50199	Osera de Ebro	1	Leves
2009	50	Zaragoza	Mujeres	1	50199	Osera de Ebro	1	Leves
2009	50	Zaragoza	Hombres	5	50204	Pedrola	1	Leves
2009	50	Zaragoza	Mujeres	4	50204	Pedrola	1	Leves
2009	50	Zaragoza	Hombres	3	50208	Pina de Ebro	1	Leves
2009	50	Zaragoza	Hombres	5	50209	Pinseque	1	Leves
2009	50	Zaragoza	Mujeres	1	50209	Pinseque	1	Leves
2009	50	Zaragoza	Hombres	1	50218	Puebla de Albortón	1	Leves
2009	50	Zaragoza	Hombres	3	50219	Puebla de Alfindén (La)	1	Leves
2009	50	Zaragoza	Mujeres	3	50219	Puebla de Alfindén (La)	1	Leves
2009	50	Zaragoza	Hombres	1	50223	Remolinos	2	Graves o muy graves
2009	50	Zaragoza	Hombres	1	50225	Ricla	1	Leves
2009	50	Zaragoza	Mujeres	4	50225	Ricla	1	Leves
2009	50	Zaragoza	Hombres	1	50235	San Mateo de Gállego	1	Leves
2009	50	Zaragoza	Mujeres	1	50235	San Mateo de Gállego	1	Leves
2009	50	Zaragoza	Hombres	3	50240	Sástago	1	Leves
2009	50	Zaragoza	Hombres	4	50251	Tarazona	1	Leves
2009	50	Zaragoza	Mujeres	7	50251	Tarazona	1	Leves
2009	50	Zaragoza	Hombres	5	50252	Tauste	1	Leves
2009	50	Zaragoza	Mujeres	1	50252	Tauste	1	Leves
2009	50	Zaragoza	Hombres	1	50262	Torres de Berrellén	1	Leves
2009	50	Zaragoza	Hombres	7	50272	Utebo	1	Leves
2009	50	Zaragoza	Mujeres	9	50272	Utebo	1	Leves
2009	50	Zaragoza	Hombres	9	50288	Villanueva de Gállego	1	Leves
2009	22	Huesca	Mujeres	1	50288	Villanueva de Gállego	1	Leves
2009	50	Zaragoza	Mujeres	12	50288	Villanueva de Gállego	1	Leves
2009	50	Zaragoza	Hombres	1	50296	Zaida (La)	1	Leves
2009	22	Huesca	Hombres	1	50297	Zaragoza	1	Leves
2009	50	Zaragoza	Hombres	475	50297	Zaragoza	1	Leves
2009	50	Zaragoza	Hombres	5	50297	Zaragoza	2	Graves o muy graves
2009	50	Zaragoza	Hombres	3	50297	Zaragoza	3	Mortales
2009	22	Huesca	Mujeres	1	50297	Zaragoza	1	Leves
2009	50	Zaragoza	Mujeres	732	50297	Zaragoza	1	Leves
2009	50	Zaragoza	Mujeres	2	50297	Zaragoza	2	Graves o muy graves
2009	50	Zaragoza	Hombres	1	50298	Zuera	1	Leves
2009	50	Zaragoza	Mujeres	7	50298	Zuera	1	Leves
2009	50	Zaragoza	Mujeres	2	50903	Villamayor de Gállego	1	Leves
2009	22	Huesca	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2009	44	Teruel	Hombres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2009	50	Zaragoza	Hombres	9	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2009	22	Huesca	Mujeres	1	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
2009	50	Zaragoza	Mujeres	2	99999	Municipio del centro de trabajo fuera de Aragón	1	Leves
