Año	Municipio código	Municipio nombre	Intervalo renta
2012	44195	Rillo	2
2012	44196	Riodeva	2
2012	44197	Ródenas	2
2012	44198	Royuela	2
2012	44199	Rubiales	3
2012	44200	Rubielos de la Cérida	1
2012	44201	Rubielos de Mora	4
2012	44203	Salcedillo	6
2012	44204	Saldón	1
2012	44205	Samper de Calanda	4
2012	44206	San Agustín	2
2012	44207	San Martín del Río	2
2012	44208	Santa Cruz de Nogueras	3
2012	44209	Santa Eulalia	4
2012	44210	Sarrión	4
2012	44211	Segura de los Baños	1
2012	44212	Seno	2
2012	44213	Singra	3
2012	44215	Terriente	2
2012	44216	Teruel	6
2012	44217	Toril y Masegoso	2
2012	44218	Tormón	1
2012	44219	Tornos	2
2012	44220	Torralba de los Sisones	3
2012	44221	Torrecilla de Alcañiz	3
2012	44222	Torrecilla del Rebollar	4
2012	44223	Torre de Arcas	4
2012	44224	Torre de las Arcas	2
2012	44225	Torre del Compte	5
2012	44226	Torrelacárcel	2
2012	44227	Torre los Negros	2
2012	44228	Torremocha de Jiloca	2
2012	44229	Torres de Albarracín	3
2012	44230	Torrevelilla	3
2012	44231	Torrijas	2
2012	44232	Torrijo del Campo	3
2012	44234	Tramacastiel	3
2012	44235	Tramacastilla	2
2012	44236	Tronchón	2
2012	44237	Urrea de Gaén	3
2012	44238	Utrillas	5
2012	44239	Valacloche	3
2012	44240	Valbona	4
2012	44241	Valdealgorfa	3
2012	44243	Valdecuenca	3
2012	44244	Valdelinares	2
2012	44245	Valdeltormo	2
2012	44246	Valderrobres	4
2012	44247	Valjunquera	3
2012	44249	Vallecillo (El)	3
2012	44250	Veguillas de la Sierra	1
2012	44251	Villafranca del Campo	3
2012	44252	Villahermosa del Campo	4
2012	44256	Villanueva del Rebollar de la Sierra	2
2012	44257	Villar del Cobo	2
2012	44258	Villar del Salz	2
2012	44260	Villarluengo	3
2012	44261	Villarquemado	3
2012	44262	Villarroya de los Pinares	4
2012	44263	Villastar	5
2012	44264	Villel	2
2012	44265	Vinaceite	3
2012	44266	Visiedo	3
2012	44267	Vivel del Río Martín	2
2012	44268	Zoma (La)	3
2012	50001	Abanto	2
2012	50002	Acered	2
2012	50003	Agón	3
2012	50004	Aguarón	2
2012	50005	Aguilón	1
2012	50006	Ainzón	3
2012	50007	Aladrén	1
2012	50008	Alagón	5
2012	50009	Alarba	2
2012	50010	Alberite de San Juan	3
2012	50011	Albeta	6
2012	50012	Alborge	3
2012	50013	Alcalá de Ebro	5
2012	50014	Alcalá de Moncayo	3
2012	50015	Alconchel de Ariza	3
2012	50016	Aldehuela de Liestos	1
2012	50017	Alfajarín	5
2012	50018	Alfamén	3
2012	50019	Alforque	2
2012	50020	Alhama de Aragón	5
2012	50021	Almochuel	2
2012	50022	Almolda (La)	3
2012	50023	Almonacid de la Cuba	2
2012	50024	Almonacid de la Sierra	4
2012	50025	Almunia de Doña Godina (La)	5
2012	50026	Alpartir	3
2012	50027	Ambel	2
2012	50028	Anento	3
2012	50029	Aniñón	3
2012	50030	Añón de Moncayo	3
2012	50031	Aranda de Moncayo	2
2012	50032	Arándiga	2
2012	50033	Ardisa	2
2012	50034	Ariza	4
2012	50035	Artieda	5
2012	50036	Asín	3
2012	50037	Atea	2
2012	50038	Ateca	4
2012	50039	Azuara	2
2012	50040	Badules	3
2012	50041	Bagüés	3
2012	50042	Balconchán	7
2012	50043	Bárboles	4
2012	50044	Bardallur	3
2012	50045	Belchite	4
2012	50046	Belmonte de Gracián	2
2012	50047	Berdejo	2
2012	50048	Berrueco	4
2012	50050	Bijuesca	1
2012	50051	Biota	3
2012	50052	Bisimbre	4
2012	50053	Boquiñeni	3
2012	50054	Bordalba	3
2012	50055	Borja	5
2012	50056	Botorrita	4
2012	50057	Brea de Aragón	4
2012	50058	Bubierca	2
2012	50059	Bujaraloz	5
2012	50060	Bulbuente	4
2012	50061	Bureta	2
2012	50062	Burgo de Ebro (El)	5
2012	50063	Buste (El)	3
2012	50064	Cabañas de Ebro	3
2012	50065	Cabolafuente	4
2012	50066	Cadrete	5
2012	50067	Calatayud	5
2012	50068	Calatorao	4
2012	50069	Calcena	1
2012	50070	Calmarza	2
2012	50071	Campillo de Aragón	3
2012	50072	Carenas	3
2012	50073	Cariñena	5
2012	50074	Caspe	5
2012	50075	Castejón de Alarba	1
2012	50076	Castejón de las Armas	4
2012	50077	Castejón de Valdejasa	3
2012	50078	Castiliscar	4
2012	50079	Cervera de la Cañada	2
2012	50080	Cerveruela	3
2012	50081	Cetina	3
2012	50082	Cimballa	1
2012	50083	Cinco Olivas	4
2012	50084	Clarés de Ribota	1
2012	50085	Codo	2
2012	50086	Codos	3
2012	50087	Contamina	7
2012	50088	Cosuenda	3
2012	50089	Cuarte de Huerva	6
2012	50090	Cubel	3
2012	50091	Cuerlas (Las)	3
2012	50092	Chiprana	3
2012	50093	Chodes	2
2012	50094	Daroca	5
2012	50095	Ejea de los Caballeros	5
2012	50096	Embid de Ariza	2
2012	50098	Encinacorba	5
2012	50099	Épila	4
2012	50100	Erla	3
2012	50101	Escatrón	5
2012	50102	Fabara	2
2012	50104	Farlete	2
2012	50105	Fayón	3
2012	50106	Fayos (Los)	3
2012	50107	Figueruelas	6
2012	50108	Fombuena	1
2012	50109	Frago (El)	1
2012	50110	Frasno (El)	2
2012	50111	Fréscano	7
2012	50113	Fuendejalón	3
2012	50114	Fuendetodos	5
2012	50115	Fuentes de Ebro	5
2012	50116	Fuentes de Jiloca	3
2012	50117	Gallocanta	3
2012	50118	Gallur	5
2012	50119	Gelsa	4
2012	50120	Godojos	5
2012	50121	Gotor	2
2012	50122	Grisel	3
2012	50123	Grisén	4
2012	50124	Herrera de los Navarros	3
2012	50125	Ibdes	3
2012	50126	Illueca	5
2012	50128	Isuerre	2
2012	50129	Jaraba	4
2012	50130	Jarque de Moncayo	3
2012	50131	Jaulín	3
2012	50132	Joyosa (La)	4
2012	50133	Lagata	2
2012	50134	Langa del Castillo	2
2012	50135	Layana	3
2012	50136	Lécera	2
2012	50137	Leciñena	3
2012	50138	Lechón	4
2012	50139	Letux	1
2012	50140	Litago	2
2012	50141	Lituénigo	5
2012	50142	Lobera de Onsella	1
2012	50143	Longares	3
2012	50144	Longás	3
2012	50146	Lucena de Jalón	4
2012	50147	Luceni	4
2012	50148	Luesia	2
2012	50149	Luesma	1
2012	50150	Lumpiaque	3
2012	50151	Luna	3
2012	50152	Maella	3
2012	50153	Magallón	3
2012	50154	Mainar	5
2012	50155	Malanquilla	2
2012	50156	Maleján	4
2012	50157	Malón	3
2012	50159	Maluenda	3
2012	50160	Mallén	4
2012	50161	Manchones	1
2012	50162	Mara	3
2012	50163	María de Huerva	5
2012	50164	Mediana de Aragón	3
2012	50165	Mequinenza	5
2012	50166	Mesones de Isuela	2
2012	50167	Mezalocha	3
2012	50168	Mianos	2
2012	50169	Miedes de Aragón	2
2012	50170	Monegrillo	2
2012	50171	Moneva	1
2012	50172	Monreal de Ariza	3
2012	50173	Monterde	2
2012	50174	Montón	1
2012	50175	Morata de Jalón	4
2012	50176	Morata de Jiloca	2
2012	50177	Morés	2
2012	50178	Moros	2
2012	50179	Moyuela	2
2012	50180	Mozota	3
2012	50181	Muel	5
2012	50182	Muela (La)	5
2012	50183	Munébrega	2
2012	50184	Murero	3
2012	50185	Murillo de Gállego	2
2012	50186	Navardún	4
2012	50187	Nigüella	1
2012	50188	Nombrevilla	3
2012	50189	Nonaspe	3
2012	50190	Novallas	3
2012	50191	Novillas	3
2012	50192	Nuévalos	5
2012	50193	Nuez de Ebro	5
2012	50194	Olvés	1
2012	50195	Orcajo	4
2012	50196	Orera	2
2012	50197	Orés	2
2012	50198	Oseja	2
2012	50199	Osera de Ebro	4
2012	50200	Paniza	3
2012	50201	Paracuellos de Jiloca	4
2012	50202	Paracuellos de la Ribera	1
2012	50203	Pastriz	5
2012	50204	Pedrola	5
2012	50205	Pedrosas (Las)	3
2012	50206	Perdiguera	4
2012	50207	Piedratajada	4
2012	50208	Pina de Ebro	5
2012	50209	Pinseque	5
2012	50210	Pintanos (Los)	5
2012	50211	Plasencia de Jalón	3
2012	50212	Pleitas	3
2012	50213	Plenas	3
2012	50214	Pomer	3
2012	50215	Pozuel de Ariza	5
2012	50216	Pozuelo de Aragón	4
2012	50217	Pradilla de Ebro	4
2012	50218	Puebla de Albortón	1
2012	50219	Puebla de Alfindén (La)	5
2012	50220	Puendeluna	1
2012	50221	Purujosa	1
2012	50222	Quinto	4
2012	50223	Remolinos	4
2012	50224	Retascón	2
2012	50225	Ricla	3
2012	50227	Romanos	3
2012	50228	Rueda de Jalón	3
2012	50229	Ruesca	2
2012	50230	Sádaba	4
2012	50231	Salillas de Jalón	3
2012	50232	Salvatierra de Esca	5
2012	50233	Samper del Salz	2
2012	50234	San Martín de la Virgen de Moncayo	4
2012	50235	San Mateo de Gállego	5
2012	50236	Santa Cruz de Grío	2
2012	50237	Santa Cruz de Moncayo	4
2012	50238	Santa Eulalia de Gállego	3
2012	50239	Santed	3
2012	50240	Sástago	5
2012	50241	Saviñán	3
2012	50242	Sediles	2
2012	50243	Sestrica	3
2012	50244	Sierra de Luna	3
2012	50245	Sigüés	5
2012	50246	Sisamón	4
2012	50247	Sobradiel	5
2012	50248	Sos del Rey Católico	5
2012	50249	Tabuenca	2
2012	50250	Talamantes	2
2012	50251	Tarazona	5
2012	50252	Tauste	5
2012	50253	Terrer	4
2012	50254	Tierga	3
2012	50255	Tobed	3
2012	50256	Torralba de los Frailes	2
2012	50257	Torralba de Ribota	1
2012	50258	Torralbilla	2
2012	50259	Torrehermosa	3
2012	50260	Torrelapaja	2
2012	50261	Torrellas	3
2012	50262	Torres de Berrellén	5
2012	50263	Torrijo de la Cañada	2
2012	50264	Tosos	1
2012	50265	Trasmoz	3
2012	50266	Trasobares	2
2012	50267	Uncastillo	3
2012	50268	Undués de Lerda	2
2012	50269	Urrea de Jalón	4
2012	50270	Urriés	2
2012	50271	Used	3
2012	50272	Utebo	5
2012	50273	Valdehorna	3
2012	50274	Val de San Martín	2
2012	50275	Valmadrid	1
2012	50276	Valpalmas	3
2012	50277	Valtorres	2
2012	50278	Velilla de Ebro	3
2012	50279	Velilla de Jiloca	3
2012	50280	Vera de Moncayo	4
2012	50281	Vierlas	2
2012	50282	Vilueña (La)	2
2012	50283	Villadoz	2
2012	50284	Villafeliche	2
2012	50285	Villafranca de Ebro	4
2012	50286	Villalba de Perejil	3
2012	50287	Villalengua	3
2012	50288	Villanueva de Gállego	6
2012	50289	Villanueva de Jiloca	4
2012	50290	Villanueva de Huerva	2
2012	50291	Villar de los Navarros	2
2012	50292	Villarreal de Huerva	4
2012	50293	Villarroya de la Sierra	2
2012	50294	Villarroya del Campo	1
2012	50295	Vistabella	2
2012	50296	Zaida (La)	5
2012	50297	Zaragoza	6
2012	50298	Zuera	5
2012	50901	Biel	3
2012	50902	Marracos	1
2012	50903	Villamayor de Gállego	5
2011	22001	Abiego	5
2011	22002	Abizanda	4
2011	22003	Adahuesca	3
2011	22004	Agüero	3
2011	22006	Aísa	7
2011	22007	Albalate de Cinca	4
2011	22008	Albalatillo	2
2011	22009	Albelda	3
2011	22011	Albero Alto	4
2011	22012	Albero Bajo	5
2011	22013	Alberuela de Tubo	4
2011	22014	Alcalá de Gurrea	4
2011	22015	Alcalá del Obispo	4
2011	22016	Alcampell	3
2011	22017	Alcolea de Cinca	5
2011	22018	Alcubierre	3
2011	22019	Alerre	7
2011	22020	Alfántega	3
2011	22021	Almudévar	5
2011	22022	Almunia de San Juan	5
2011	22023	Almuniente	4
2011	22024	Alquézar	5
2011	22025	Altorricón	5
2011	22027	Angüés	4
2011	22028	Ansó	5
2011	22029	Antillón	4
2011	22032	Aragüés del Puerto	4
2011	22035	Arén	5
2011	22036	Argavieso	4
2011	22037	Arguis	5
2011	22039	Ayerbe	5
2011	22040	Azanuy-Alins	3
2011	22041	Azara	3
2011	22042	Azlor	3
2011	22043	Baells	2
2011	22044	Bailo	5
2011	22045	Baldellou	3
2011	22046	Ballobar	3
2011	22047	Banastás	7
2011	22048	Barbastro	6
2011	22049	Barbués	4
2011	22050	Barbuñales	4
2011	22051	Bárcabo	2
2011	22052	Belver de Cinca	3
2011	22053	Benabarre	5
2011	22054	Benasque	7
2011	22055	Berbegal	4
2011	22057	Bielsa	7
2011	22058	Bierge	4
2011	22059	Biescas	7
2011	22060	Binaced	5
2011	22061	Binéfar	5
2011	22062	Bisaurri	4
2011	22063	Biscarrués	4
2011	22064	Blecua y Torres	4
2011	22066	Boltaña	6
2011	22067	Bonansa	4
2011	22068	Borau	3
2011	22069	Broto	6
2011	22072	Caldearenas	4
2011	22074	Campo	7
2011	22075	Camporrells	3
2011	22076	Canal de Berdún	5
2011	22077	Candasnos	5
2011	22078	Canfranc	6
2011	22079	Capdesaso	3
2011	22080	Capella	4
2011	22081	Casbas de Huesca	4
2011	22082	Castejón del Puente	5
2011	22083	Castejón de Monegros	3
2011	22084	Castejón de Sos	5
2011	22085	Castelflorite	3
2011	22086	Castiello de Jaca	5
2011	22087	Castigaleu	5
2011	22088	Castillazuelo	3
2011	22089	Castillonroy	4
2011	22090	Colungo	2
2011	22094	Chalamera	3
2011	22095	Chía	3
2011	22096	Chimillas	7
2011	22099	Esplús	4
2011	22102	Estada	4
2011	22103	Estadilla	5
2011	22105	Estopiñán del Castillo	4
2011	22106	Fago	2
2011	22107	Fanlo	3
2011	22109	Fiscal	6
2011	22110	Fonz	4
2011	22111	Foradada del Toscar	3
2011	22112	Fraga	5
2011	22113	Fueva (La)	5
2011	22114	Gistaín	1
2011	22115	Grado (El)	7
2011	22116	Grañén	4
2011	22117	Graus	5
2011	22119	Gurrea de Gállego	4
2011	22122	Hoz de Jaca	5
2011	22124	Huerto	4
2011	22125	Huesca	7
2011	22126	Ibieca	2
2011	22127	Igriés	5
2011	22128	Ilche	3
2011	22129	Isábena	4
2011	22130	Jaca	7
2011	22131	Jasa	5
2011	22133	Labuerda	6
2011	22135	Laluenga	4
2011	22136	Lalueza	4
2011	22137	Lanaja	3
2011	22139	Laperdiguera	4
2011	22141	Lascellas-Ponzano	5
2011	22142	Lascuarre	4
2011	22143	Laspaúles	4
2011	22144	Laspuña	4
2011	22149	Loarre	3
2011	22150	Loporzano	4
2011	22151	Loscorrales	3
2011	22155	Monesma y Cajigar	2
2011	22156	Monflorite-Lascasas	6
2011	22157	Montanuy	5
2011	22158	Monzón	6
2011	22160	Naval	3
2011	22162	Novales	4
2011	22163	Nueno	7
2011	22164	Olvena	2
2011	22165	Ontiñena	3
2011	22167	Osso de Cinca	3
2011	22168	Palo	4
2011	22170	Panticosa	6
2011	22172	Peñalba	3
2011	22173	Peñas de Riglos (Las)	4
2011	22174	Peralta de Alcofea	4
2011	22175	Peralta de Calasanz	2
2011	22176	Peraltilla	4
2011	22177	Perarrúa	3
2011	22178	Pertusa	4
2011	22181	Piracés	3
2011	22182	Plan	5
2011	22184	Poleñino	4
2011	22186	Pozán de Vero	3
2011	22187	Puebla de Castro (La)	5
2011	22188	Puente de Montañana	5
2011	22189	Puértolas	5
2011	22190	Pueyo de Araguás (El)	3
2011	22193	Pueyo de Santa Cruz	4
2011	22195	Quicena	7
2011	22197	Robres	3
2011	22199	Sabiñánigo	6
2011	22200	Sahún	7
2011	22201	Salas Altas	3
2011	22202	Salas Bajas	5
2011	22203	Salillas	4
2011	22204	Sallent de Gállego	6
2011	22205	San Esteban de Litera	4
2011	22206	Sangarrén	3
2011	22207	San Juan de Plan	5
2011	22208	Santa Cilia	5
2011	22209	Santa Cruz de la Serós	5
2011	22212	Santaliestra y San Quílez	3
2011	22213	Sariñena	5
2011	22214	Secastilla	4
2011	22215	Seira	5
2011	22217	Sena	3
2011	22218	Senés de Alcubierre	3
2011	22220	Sesa	5
2011	22221	Sesué	5
2011	22222	Siétamo	5
2011	22223	Sopeira	4
2011	22225	Tamarite de Litera	5
2011	22226	Tardienta	6
2011	22227	Tella-Sin	5
2011	22228	Tierz	6
2011	22229	Tolva	4
2011	22230	Torla-Ordesa	7
2011	22232	Torralba de Aragón	4
2011	22233	Torre la Ribera	4
2011	22234	Torrente de Cinca	3
2011	22235	Torres de Alcanadre	5
2011	22236	Torres de Barbués	3
2011	22239	Tramaced	5
2011	22242	Valfarta	2
2011	22243	Valle de Bardají	3
2011	22244	Valle de Lierp	3
2011	22245	Velilla de Cinca	3
2011	22246	Beranuy	3
2011	22247	Viacamp y Litera	4
2011	22248	Vicién	5
2011	22249	Villanova	6
2011	22250	Villanúa	7
2011	22251	Villanueva de Sigena	4
2011	22252	Yebra de Basa	4
2011	22253	Yésero	3
2011	22254	Zaidín	4
2011	22901	Valle de Hecho	5
2011	22902	Puente la Reina de Jaca	5
2011	22903	San Miguel del Cinca	4
2011	22904	Sotonera (La)	4
2011	22905	Lupiñén-Ortilla	5
2011	22906	Santa María de Dulcis	3
2011	22907	Aínsa-Sobrarbe	6
2011	22908	Hoz y Costeán	4
2011	22909	Vencillón	4
2011	44001	Ababuj	3
2011	44002	Abejuela	1
2011	44003	Aguatón	4
2011	44004	Aguaviva	3
2011	44005	Aguilar del Alfambra	2
2011	44006	Alacón	3
2011	44007	Alba	2
2011	44008	Albalate del Arzobispo	5
2011	44009	Albarracín	6
2011	44010	Albentosa	4
2011	44011	Alcaine	2
2011	44012	Alcalá de la Selva	5
2011	44013	Alcañiz	6
2011	44014	Alcorisa	5
2011	44016	Alfambra	2
2011	44017	Aliaga	4
2011	44018	Almohaja	1
2011	44019	Alobras	2
2011	44020	Alpeñés	5
2011	44021	Allepuz	1
2011	44022	Alloza	4
2011	44023	Allueva	1
2011	44024	Anadón	3
2011	44025	Andorra	6
2011	44026	Arcos de las Salinas	5
2011	44027	Arens de Lledó	2
2011	44028	Argente	2
2011	44029	Ariño	5
2011	44031	Azaila	3
2011	44032	Bádenas	2
2011	44033	Báguena	2
2011	44034	Bañón	3
2011	44035	Barrachina	4
2011	44036	Bea	5
2011	44037	Beceite	4
2011	44038	Belmonte de San José	4
2011	44039	Bello	4
2011	44040	Berge	5
2011	44041	Bezas	3
2011	44042	Blancas	3
2011	44043	Blesa	2
2011	44044	Bordón	3
2011	44045	Bronchales	4
2011	44046	Bueña	3
2011	44047	Burbáguena	2
2011	44048	Cabra de Mora	6
2011	44049	Calaceite	4
2011	44050	Calamocha	5
2011	44051	Calanda	4
2011	44052	Calomarde	1
2011	44053	Camañas	3
2011	44054	Camarena de la Sierra	3
2011	44055	Camarillas	3
2011	44056	Caminreal	4
2011	44059	Cantavieja	5
2011	44060	Cañada de Benatanduz	4
2011	44061	Cañada de Verich (La)	4
2011	44062	Cañada Vellida	4
2011	44063	Cañizar del Olivar	5
2011	44064	Cascante del Río	3
2011	44065	Castejón de Tornos	1
2011	44066	Castel de Cabra	3
2011	44067	Castelnou	3
2011	44068	Castelserás	4
2011	44070	Castellar (El)	3
2011	44071	Castellote	5
2011	44074	Cedrillas	5
2011	44075	Celadas	3
2011	44076	Cella	4
2011	44077	Cerollera (La)	5
2011	44080	Codoñera (La)	3
2011	44082	Corbalán	4
2011	44084	Cortes de Aragón	5
2011	44085	Cosa	3
2011	44086	Cretas	3
2011	44087	Crivillén	7
2011	44088	Cuba (La)	3
2011	44089	Cubla	2
2011	44090	Cucalón	2
2011	44092	Cuervo (El)	4
2011	44093	Cuevas de Almudén	5
2011	44094	Cuevas Labradas	3
2011	44096	Ejulve	5
2011	44097	Escorihuela	2
2011	44099	Escucha	5
2011	44100	Estercuel	6
2011	44101	Ferreruela de Huerva	2
2011	44102	Fonfría	2
2011	44103	Formiche Alto	4
2011	44105	Fórnoles	1
2011	44106	Fortanete	2
2011	44107	Foz-Calanda	2
2011	44108	Fresneda (La)	4
2011	44109	Frías de Albarracín	2
2011	44110	Fuenferrada	2
2011	44111	Fuentes Calientes	3
2011	44112	Fuentes Claras	1
2011	44113	Fuentes de Rubielos	7
2011	44114	Fuentespalda	3
2011	44115	Galve	4
2011	44116	Gargallo	5
2011	44117	Gea de Albarracín	4
2011	44118	Ginebrosa (La)	3
2011	44119	Griegos	2
2011	44120	Guadalaviar	3
2011	44121	Gúdar	4
2011	44122	Híjar	4
2011	44123	Hinojosa de Jarque	4
2011	44124	Hoz de la Vieja (La)	2
2011	44125	Huesa del Común	2
2011	44126	Iglesuela del Cid (La)	3
2011	44127	Jabaloyas	3
2011	44128	Jarque de la Val	3
2011	44129	Jatiel	3
2011	44130	Jorcas	2
2011	44131	Josa	1
2011	44132	Lagueruela	3
2011	44133	Lanzuela	3
2011	44135	Libros	3
2011	44136	Lidón	3
2011	44137	Linares de Mora	3
2011	44138	Loscos	2
2011	44141	Lledó	3
2011	44142	Maicas	1
2011	44143	Manzanera	5
2011	44144	Martín del Río	5
2011	44145	Mas de las Matas	4
2011	44146	Mata de los Olmos (La)	5
2011	44147	Mazaleón	3
2011	44148	Mezquita de Jarque	4
2011	44149	Mirambel	4
2011	44150	Miravete de la Sierra	4
2011	44151	Molinos	4
2011	44152	Monforte de Moyuela	1
2011	44153	Monreal del Campo	4
2011	44154	Monroyo	4
2011	44155	Montalbán	5
2011	44156	Monteagudo del Castillo	4
2011	44157	Monterde de Albarracín	3
2011	44158	Mora de Rubielos	5
2011	44159	Moscardón	2
2011	44160	Mosqueruela	3
2011	44161	Muniesa	3
2011	44163	Noguera de Albarracín	3
2011	44164	Nogueras	3
2011	44165	Nogueruelas	3
2011	44167	Obón	2
2011	44168	Odón	3
2011	44169	Ojos Negros	3
2011	44171	Olba	2
2011	44172	Oliete	2
2011	44173	Olmos (Los)	3
2011	44174	Orihuela del Tremedal	5
2011	44175	Orrios	3
2011	44176	Palomar de Arroyos	5
2011	44177	Pancrudo	4
2011	44178	Parras de Castellote (Las)	3
2011	44179	Peñarroya de Tastavins	3
2011	44180	Peracense	2
2011	44181	Peralejos	3
2011	44182	Perales del Alfambra	5
2011	44183	Pitarque	2
2011	44184	Plou	1
2011	44185	Pobo (El)	4
2011	44187	Portellada (La)	3
2011	44189	Pozondón	3
2011	44190	Pozuel del Campo	2
2011	44191	Puebla de Híjar (La)	3
2011	44192	Puebla de Valverde (La)	3
2011	44193	Puertomingalvo	4
2011	44194	Ráfales	3
2011	44195	Rillo	2
2011	44196	Riodeva	2
2011	44197	Ródenas	3
2011	44198	Royuela	2
2011	44199	Rubiales	3
2011	44200	Rubielos de la Cérida	1
2011	44201	Rubielos de Mora	4
2011	44203	Salcedillo	7
2011	44204	Saldón	1
2011	44205	Samper de Calanda	4
2011	44206	San Agustín	2
2011	44207	San Martín del Río	2
2011	44208	Santa Cruz de Nogueras	3
2011	44209	Santa Eulalia	4
2011	44210	Sarrión	4
2011	44211	Segura de los Baños	1
2011	44212	Seno	2
2011	44213	Singra	3
2011	44215	Terriente	2
2011	44216	Teruel	7
2011	44217	Toril y Masegoso	2
2011	44218	Tormón	1
2011	44219	Tornos	2
2011	44220	Torralba de los Sisones	3
2011	44221	Torrecilla de Alcañiz	3
2011	44222	Torrecilla del Rebollar	4
2011	44223	Torre de Arcas	4
2011	44224	Torre de las Arcas	1
2011	44225	Torre del Compte	5
2011	44226	Torrelacárcel	2
2011	44227	Torre los Negros	2
2011	44228	Torremocha de Jiloca	2
2011	44229	Torres de Albarracín	3
2011	44230	Torrevelilla	3
2011	44231	Torrijas	1
2011	44232	Torrijo del Campo	3
2011	44234	Tramacastiel	2
2011	44235	Tramacastilla	2
2011	44236	Tronchón	1
2011	44237	Urrea de Gaén	3
2011	44238	Utrillas	5
2011	44239	Valacloche	2
2011	44240	Valbona	4
2011	44241	Valdealgorfa	3
2011	44243	Valdecuenca	4
2011	44244	Valdelinares	2
2011	44245	Valdeltormo	2
2011	44246	Valderrobres	4
2011	44247	Valjunquera	3
2011	44249	Vallecillo (El)	2
2011	44250	Veguillas de la Sierra	1
2011	44251	Villafranca del Campo	3
2011	44252	Villahermosa del Campo	4
2011	44256	Villanueva del Rebollar de la Sierra	2
2011	44257	Villar del Cobo	2
2011	44258	Villar del Salz	2
2011	44260	Villarluengo	3
2011	44261	Villarquemado	4
2011	44262	Villarroya de los Pinares	4
2011	44263	Villastar	5
2011	44264	Villel	3
2011	44265	Vinaceite	3
2011	44266	Visiedo	3
2011	44267	Vivel del Río Martín	2
2011	44268	Zoma (La)	4
2011	50001	Abanto	2
2011	50002	Acered	3
2011	50003	Agón	4
2011	50004	Aguarón	2
2011	50005	Aguilón	1
2011	50006	Ainzón	4
2011	50007	Aladrén	1
2011	50008	Alagón	5
2011	50009	Alarba	2
2011	50010	Alberite de San Juan	3
2011	50011	Albeta	6
2011	50012	Alborge	3
