Año	Municipio código	Municipio nombre	Tipo de presupuesto	Estado de la información	Total gastos	Gastos de personal	Gastos en bienes corrientes y servicios	Gastos financieros	Transferencias corrientes	Inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Fondo de contingencia
2008	50287	Villalengua	Liquidaciones	Consolidada	349028,35	75458,82	107141,51	1746,23	9700,53	154981,26	0	0	0	
2008	50288	Villanueva de Gállego	Liquidaciones	Consolidada	10843643,97	2080153,26	2964562,76	38563,99	423740,91	5186982,22	0	0	149640,83	
2008	50289	Villanueva de Jiloca	Liquidaciones	Sin información										
2008	50290	Villanueva de Huerva	Liquidaciones	Consolidada	738470,35	113581,84	214855,74	4428,93	42968,48	353583,29	0	0	9052,07	
2008	50291	Villar de los Navarros	Liquidaciones	Consolidada	353129,04	3787,85	66585,88	7807,07	7131,16	255817,08	0	0	12000	
2008	50292	Villarreal de Huerva	Liquidaciones	Consolidada	273494,88	44767,35	103151,76	773,95	8703,74	116098,08	0	0	0	
2008	50293	Villarroya de la Sierra	Liquidaciones	Consolidada	628914,24	85095,03	170863,57	0	44624,72	259038,92	69292	0	0	
2008	50294	Villarroya del Campo	Liquidaciones	Consolidada	104197,1	7091,59	46172,32	93,17	3920,7	46919,32	0	0	0	
2008	50295	Vistabella	Liquidaciones	Consolidada	256413,81	21514,05	34799,36	62,53	3703,96	196333,91	0	0	0	
2008	50296	Zaida (La)	Liquidaciones	Consolidada	849213,42	132542,02	309532,53	56,36	155122,7	251959,81	0	0	0	
2008	50297	Zaragoza	Liquidaciones	Consolidada	874403447,8	265215911,9	268274185,3	23599011,58	40403145,82	116894139,9	113268387,1	33656700,4	13091965,8	
2008	50298	Zuera	Liquidaciones	Consolidada	10222351,51	3486142,48	2677808,88	95501,61	556391,21	2775056,25	421849,7	0	209601,38	
2008	50901	Biel	Liquidaciones	Sin información										
2008	50902	Marracos	Liquidaciones	Consolidada	229359,83	32894,78	53559,97	260,14	11691,02	130953,92	0	0	0	
2008	50903	Villamayor de Gállego	Liquidaciones	Consolidada	2335352,75	274137,21	1687309,87	14907,56	23218,63	335779,48	0	0	0	
2009	22001	Abiego	Liquidaciones	Consolidada	303920,93	52055,37	116999,03	2292,44	13334,02	107199,41	0	0	12040,66	
2009	22002	Abizanda	Liquidaciones	Consolidada	559177,62	68403,56	154630,78	0	18322,09	317821,19	0	0	0	
2009	22003	Adahuesca	Liquidaciones	Consolidada	328459,38	48965,1	140473,27	6192,46	13034,46	119794,09	0	0	0	
2009	22004	Agüero	Liquidaciones	Consolidada	424589,15	169610,42	121944,06	6848,59	1325,22	81446,69	0	0	43414,17	
2009	22006	Aísa	Liquidaciones	Consolidada	1144061,64	313268,14	489538,44	14796,73	26392,01	257733	9000	0	33333,32	
2009	22007	Albalate de Cinca	Liquidaciones	Consolidada	1699544,18	193707,25	322428,95	16738,61	67021,03	984832,59	67456,43	0	47359,32	
2009	22008	Albalatillo	Liquidaciones	Consolidada	292693,96	17827,23	79881,87	642,03	12820,6	176022,23	0	0	5500	
2009	22009	Albelda	Liquidaciones	Consolidada	1100811,98	271743,03	294143,97	13063,77	36793,22	446320	0	0	38747,99	
2009	22011	Albero Alto	Liquidaciones	Consolidada	178953,42	27848,9	45830,27	118,3	1694,57	103461,38	0	0	0	
2009	22012	Albero Bajo	Liquidaciones	Consolidada	187536,63	10296,39	61228,7	654,68	15256,98	96915,25	0	0	3184,63	
2009	22013	Alberuela de Tubo	Liquidaciones	Consolidada	612080,4	92509,44	160378,56	2561,4	37974,98	314549,88	0	0	4106,14	
2009	22014	Alcalá de Gurrea	Liquidaciones	Consolidada	827035,6	110229,17	271951,01	173,93	5934,12	438747,37	0	0	0	
2009	22015	Alcalá del Obispo	Liquidaciones	Sin información										
2009	22016	Alcampell	Liquidaciones	Consolidada	899150,47	158381,95	213720,3	18625,08	35339,33	439034,7	0	0	34049,11	
2009	22017	Alcolea de Cinca	Liquidaciones	Consolidada	1687765,26	256147,37	423334,65	102657,84	65965,53	810889,16	0	0	28770,71	
2009	22018	Alcubierre	Liquidaciones	Consolidada	764746,13	137966,6	226216,17	3378,56	46105,33	318631,35	2728,17	0	29719,95	
2009	22019	Alerre	Liquidaciones	Consolidada	331362,01	33405,25	70281,49	0	5886,82	220396,52	0	0	1391,93	
2009	22020	Alfántega	Liquidaciones	Consolidada	485060,73	21791,65	92000,39	37,94	57,09	369070,94	0	0	2102,72	
2009	22021	Almudévar	Liquidaciones	Consolidada	3437948,48	762225,13	1382330,34	64117,3	204840,82	907505,55	0	0	116929,34	
2009	22022	Almunia de San Juan	Liquidaciones	Consolidada	654649,71	119351,77	162602,88	3992,99	65077,13	289610,78	0	0	14014,16	
2009	22023	Almuniente	Liquidaciones	Consolidada	795102,69	100839,07	191895,76	24512,36	27647,12	411133,08	0	0	39075,3	
2009	22024	Alquézar	Liquidaciones	Consolidada	537327,95	108942,2	194306,33	40	12982,36	221057,06	0	0	0	
2009	22025	Altorricón	Liquidaciones	Consolidada	1720805,15	420046,98	521281,76	16693,97	87663,71	617120,98	0	0	57997,75	
2009	22027	Angüés	Liquidaciones	Consolidada	350263,01	79536,53	127428,02	5181,92	35584,99	102531,55	0	0	0	
2009	22028	Ansó	Liquidaciones	Consolidada	769431,21	84333,5	202127,11	3948,65	55246,63	416184,42	0	0	7590,9	
2009	22029	Antillón	Liquidaciones	Consolidada	199849,2	53480,9	63964	6410,44	8612,34	62633,75	0	0	4747,77	
2009	22032	Aragüés del Puerto	Liquidaciones	Consolidada	390820,82	71704,29	83820,94	1649,49	2934,67	221313,91	0	0	9397,52	
2009	22035	Arén	Liquidaciones	Consolidada	778871,83	102992,02	151597,44	5390,66	48198,36	462371,22	0	0	8322,13	
2009	22036	Argavieso	Liquidaciones	Sin información										
2009	22037	Arguis	Liquidaciones	Consolidada	282693,88	25508,2	79767,16	27,56	3591,53	173799,43	0	0	0	
2009	22039	Ayerbe	Liquidaciones	Consolidada	1216794,11	422032,79	242381,34	16474,46	16858,85	452036,3	366,29	0	66644,08	
2009	22040	Azanuy-Alins	Liquidaciones	Consolidada	387741,89	38620,74	95572,73	4681,37	15158,05	222548,18	0	0	11160,82	
2009	22041	Azara	Liquidaciones	Consolidada	233719,58	40651,72	71162,66	0	6249,6	112988,24	0	0	2667,36	
2009	22042	Azlor	Liquidaciones	Consolidada	392617,24	24566,89	58665,44	1816,54	8226,86	291707,03	0	0	7634,48	
2009	22043	Baells	Liquidaciones	Consolidada	514386,5	50948,15	83845,5	563,84	10383,26	368645,75	0	0	0	
2009	22044	Bailo	Liquidaciones	Consolidada	732468,43	97605,59	91149,28	20392,54	27772,75	467391,25	0	0	28157,02	
2009	22045	Baldellou	Liquidaciones	Consolidada	379107,31	27738,29	79141,3	519,27	25380,87	246327,58	0	0	0	
2009	22046	Ballobar	Liquidaciones	Consolidada	1184504,86	265552,17	319353,55	5303,96	42316,45	538611,09	0	0	13367,64	
2009	22047	Banastás	Liquidaciones	Consolidada	463913,28	32523,59	105053,38	903,5	10427,82	311864,99	0	0	3140	
2009	22048	Barbastro	Liquidaciones	Consolidada	19414665,64	4209606,52	5944982,15	216504,67	2167319,46	5747908,36	40830,82	0	1087513,66	
2009	22049	Barbués	Liquidaciones	Consolidada	235618,52	21561,24	34646,11	16,67	5126,28	174268,22	0	0	0	
2009	22050	Barbuñales	Liquidaciones	Sin información										
2009	22051	Bárcabo	Liquidaciones	Consolidada	268864,53	9714,44	90278,44	1050,36	26965,47	138078,82	0	0	2777	
2009	22052	Belver de Cinca	Liquidaciones	Consolidada	1039118,32	261196,7	355336	4404,72	92250,44	309699,62	0	0	16230,84	
2009	22053	Benabarre	Liquidaciones	Consolidada	2809681,73	939453,23	621275,5	33165,24	66219,54	880723,69	144763,31	0	124081,22	
2009	22054	Benasque	Liquidaciones	Consolidada	4964648,6	1720874,32	1321702,93	138094,67	105889,79	1271653,29	123456,92	9686,6	273290,08	
2009	22055	Berbegal	Liquidaciones	Sin información										
2009	22057	Bielsa	Liquidaciones	Consolidada	1490113,57	202403,43	323646,28	40504,28	81472,13	806842,14	0	0	35245,31	
2009	22058	Bierge	Liquidaciones	Consolidada	576137,02	73631,07	206887,34	15491,84	19155,36	242837,03	0	0	18134,38	
2009	22059	Biescas	Liquidaciones	Consolidada	4191927,59	1190384,32	1016614,69	44644,21	334431,25	747693,23	666090,47	0	192069,42	
2009	22060	Binaced	Liquidaciones	Consolidada	1282066,47	339758,89	531692,57	3088,36	55284,96	324287,79	0	0	27953,9	
2009	22061	Binéfar	Liquidaciones	Consolidada	9834588,75	2839026,18	2759093,5	68879,31	419072,61	3198543,82	246214,28	0	303759,05	
2009	22062	Bisaurri	Liquidaciones	Consolidada	407233,24	96749,01	69671,69	23,4	40652,26	200136,88	0	0	0	
2009	22063	Biscarrués	Liquidaciones	Consolidada	457269,36	32196,01	95568,84	2838,95	31334,19	288731,37	0	0	6600	
2009	22064	Blecua y Torres	Liquidaciones	Consolidada	239076,67	57994,23	47388,87	5776,4	14176,1	88852,64	0	0	24888,43	
2009	22066	Boltaña	Liquidaciones	Consolidada	1821328,45	483345,7	516111,03	32971,41	169375,22	502189,03	6000	0	111336,06	
2009	22067	Bonansa	Liquidaciones	Consolidada	158600,51	9943,13	70705,97	1947,3	6568,32	64199,79	0	0	5236	
2009	22068	Borau	Liquidaciones	Consolidada	163955,58	27348,31	62009,05	854,55	4399,76	69343,91	0	0	0	
2009	22069	Broto	Liquidaciones	Consolidada	1240548	158054,26	372488,38	30820,35	50959,39	591195,91	11498	0	25531,71	
2009	22072	Caldearenas	Liquidaciones	Consolidada	440427,36	157452,84	169962,3	2137,31	23820	78640,91	0	0	8414	
2009	22074	Campo	Liquidaciones	Consolidada	1368356,98	172012,7	280204,01	44022,44	19070,05	422897,66	67861,06	0	362289,06	
2009	22075	Camporrells	Liquidaciones	Consolidada	512232,36	48885,9	143966,71	1715,4	220,68	315043,92	0	0	2399,75	
2009	22076	Canal de Berdún	Liquidaciones	Consolidada	677679,47	125031,14	262559,85	1379,52	20946,57	262856,86	0	0	4905,53	
2009	22077	Candasnos	Liquidaciones	Sin información										
2009	22078	Canfranc	Liquidaciones	Consolidada	1627180,21	549948,23	604616,8	19827,19	38875,49	398115,04	0	0	15797,46	
2009	22079	Capdesaso	Liquidaciones	Consolidada	361813,83	22588,54	156750,17	20229,34	9092,77	123755,61	0	0	29397,4	
2009	22080	Capella	Liquidaciones	Consolidada	688634,68	68314,16	207303,57	2360,93	11566,41	239003,55	154228,73	0	5857,33	
2009	22081	Casbas de Huesca	Liquidaciones	Consolidada	387617,31	45758,24	100099,16	1233,9	34027,95	201993,06	0	0	4505	
2009	22082	Castejón del Puente	Liquidaciones	Consolidada	977697,17	88549,47	247528,69	1162,42	22947,69	612197,62	0	0	5311,28	
2009	22083	Castejón de Monegros	Liquidaciones	Consolidada	1045596,04	165807,05	317106,29	12887,81	30325,59	490822,76	0	0	28646,54	
2009	22084	Castejón de Sos	Liquidaciones	Consolidada	1708456,47	797976,51	402361,89	18690,08	54575,77	423483,19	0	0	11369,03	
2009	22085	Castelflorite	Liquidaciones	Consolidada	369288,35	14063,73	66058,1	873,26	19144,08	266149,18	0	0	3000	
2009	22086	Castiello de Jaca	Liquidaciones	Consolidada	576922,18	181704,12	203776,5	3912,28	39671,17	147858,11	0	0	0	
2009	22087	Castigaleu	Liquidaciones	Consolidada	223866,89	28485,8	116744,52	0	8670,54	69966,03	0	0	0	
2009	22088	Castillazuelo	Liquidaciones	Consolidada	520141,19	38577,76	95348,88	41,5	14255,33	368317,72	0	0	3600	
2009	22089	Castillonroy	Liquidaciones	Consolidada	573770,61	96415,42	232087,47	1646,71	680,06	242940,95	0	0	0	
2009	22090	Colungo	Liquidaciones	Consolidada	275334,81	9114,7	67002,24	3515,04	27698,51	145498,03	0	0	22506,29	
2009	22094	Chalamera	Liquidaciones	Sin información										
2009	22095	Chía	Liquidaciones	Consolidada	282555,06	25163,56	157751,56	5,1	11870,57	87764,27	0	0	0	
2009	22096	Chimillas	Liquidaciones	Consolidada	278655,04	67194,61	83188,9	202,72	15468,68	112600,13	0	0	0	
2009	22099	Esplús	Liquidaciones	Consolidada	1129339,43	244694,32	331514,63	3343,23	48224,7	499909,72	0	0	1652,83	
2009	22102	Estada	Liquidaciones	Consolidada	285470,84	25168,7	98822,96	0	18110,11	143369,07	0	0	0	
2009	22103	Estadilla	Liquidaciones	Consolidada	2492464,41	253631,67	1330392,88	13083,35	179976,67	669637,24	18071,73	0	27670,87	
2009	22105	Estopiñán del Castillo	Liquidaciones	Consolidada	357863,33	75899,34	135221,02	8138,28	33957,01	98647,68	0	0	6000	
2009	22106	Fago	Liquidaciones	Consolidada	66685,15	0	22855,35	145,74	12406,36	28077,7	0	0	3200	
2009	22107	Fanlo	Liquidaciones	Consolidada	1045076,62	32808,17	115466,65	1127,36	9522,55	828151,89	0	0	58000	
2009	22109	Fiscal	Liquidaciones	Consolidada	525975,88	86697,07	196523,15	11229,73	34976,99	168154,28	0	0	28394,66	
2009	22110	Fonz	Liquidaciones	Consolidada	1124489,19	196614,87	368943,81	10404,3	116575,69	383643,78	0	0	48306,74	
2009	22111	Foradada del Toscar	Liquidaciones	Consolidada	226985,9	70108,37	71688,06	0	17805,24	67384,23	0	0	0	
2009	22112	Fraga	Liquidaciones	Consolidada	14434551,53	4856815,95	3394401,43	117165,23	604558,7	4837600,52	0	0	624009,7	
2009	22113	Fueva (La)	Liquidaciones	Consolidada	1563530,14	71916,96	381615,44	37472,81	90265,26	588753,1	3420	0	390086,57	
2009	22114	Gistaín	Liquidaciones	Consolidada	259683,2	13287,64	93180,44	4046,98	38803,85	110364,29	0	0	0	
2009	22115	Grado (El)	Liquidaciones	Consolidada	1268232	224977,77	274259,57	27226,03	63719,91	593828,25	0	0	84220,47	
2009	22116	Grañén	Liquidaciones	Consolidada	2315303,92	429174,54	724813,84	41608,91	230979,97	657976,66	0	0	230750	
2009	22117	Graus	Liquidaciones	Consolidada	7117829,14	1848224,63	1710520,48	94835,8	184863,24	2644782,97	3442,99	414730,5	216428,53	
2009	22119	Gurrea de Gállego	Liquidaciones	Consolidada	2232276,54	381760,06	546056,64	17852,33	479917,58	709127,81	0	0	97562,12	
2009	22122	Hoz de Jaca	Liquidaciones	Consolidada	356376,34	76322,67	62344,78	1439,59	1282,3	214987	0	0	0	
2009	22124	Huerto	Liquidaciones	Consolidada	653753,37	70048,84	247962,86	5781,37	8498,47	309045,83	0	0	12416	
2009	22125	Huesca	Liquidaciones	Consolidada	63593936,7	20742677,83	17069688,91	499506,41	3200808,52	18283965,53	1158570,92	38320	2600398,58	
2009	22126	Ibieca	Liquidaciones	Consolidada	139415,61	18900,89	31448,08	5,31	13424,47	75636,86	0	0	0	
2009	22127	Igriés	Liquidaciones	Consolidada	537163,66	103367,68	177907,81	232,4	3924,02	251731,75	0	0	0	
2009	22128	Ilche	Liquidaciones	Consolidada	326017,23	51538,3	75532,54	618,86	25785,78	166491,75	0	0	6050	
2009	22129	Isábena	Liquidaciones	Consolidada	512540,13	112960,6	79294,13	1617,26	7659,63	308689,82	0	0	2318,69	
2009	22130	Jaca	Liquidaciones	Consolidada	27398393,29	7534029,42	6613041,6	637075,84	997992,15	6351953,81	913654,99	0	4350645,48	
2009	22131	Jasa	Liquidaciones	Consolidada	311344,04	64101,13	71781,43	2368,77	6916,65	162051,06	0	0	4125	
2009	22133	Labuerda	Liquidaciones	Consolidada	314060,1	56598,21	93090,33	1526,28	36419,71	123730,8	0	0	2694,77	
2009	22135	Laluenga	Liquidaciones	Consolidada	371803,42	53302,11	107417,06	6696,6	10486,91	174798,72	0	0	19102,02	
2009	22136	Lalueza	Liquidaciones	Consolidada	1783083,22	228326,68	346520,94	15095,3	138903,85	1029117,29	0	0	25119,16	
2009	22137	Lanaja	Liquidaciones	Consolidada	1842870,48	309669,33	488005,8	3469,62	92706,09	856545,11	88281,2	0	4193,33	
2009	22139	Laperdiguera	Liquidaciones	Consolidada	224654,63	14554,66	87310,94	0	6048,03	116741	0	0	0	
2009	22141	Lascellas-Ponzano	Liquidaciones	Consolidada	333670,08	30077,06	97371,18	1697,46	9940,91	185250,13	0	0	9333,34	
2009	22142	Lascuarre	Liquidaciones	Consolidada	290189,76	43617,85	86753,76	1064,02	10115,48	145340,55	0	0	3298,1	
2009	22143	Laspaúles	Liquidaciones	Consolidada	534047,78	122084,65	89227,71	2473,12	23146,9	280868,04	0	0	16247,36	
2009	22144	Laspuña	Liquidaciones	Consolidada	286991,45	88715,1	125016,25	6031,85	16682,59	32649	0	0	17896,66	
2009	22149	Loarre	Liquidaciones	Consolidada	545364,93	106853,29	120486,61	2583,96	11169,61	287642,34	0	0	16629,12	
2009	22150	Loporzano	Liquidaciones	Consolidada	559169,9	99541,94	148476,69	187,95	24660,34	283385,87	0	0	2917,11	
2009	22151	Loscorrales	Liquidaciones	Consolidada	178082,8	21463,12	50851,51	2942,01	4690,78	91601,44	0	0	6533,94	
2009	22155	Monesma y Cajigar	Liquidaciones	Consolidada	129834,95	27095,07	30716,35	0	6320,1	65703,43	0	0	0	
2009	22156	Monflorite-Lascasas	Liquidaciones	Consolidada	772762,34	99982,95	113734,05	1700,05	43499,77	509507,92	0	0	4337,6	
2009	22157	Montanuy	Liquidaciones	Consolidada	1289982,46	238047,74	488771,11	608,76	79557,46	482733,94	0	0	263,45	
2009	22158	Monzón	Liquidaciones	Consolidada	21543090,6	6411993,35	5916592,1	442417,82	411359,38	6933933,05	65981,37	0	1360813,53	
2009	22160	Naval	Liquidaciones	Consolidada	558177,54	85529,72	104808,88	731,4	32776,03	323284,35	0	0	11047,16	
2009	22162	Novales	Liquidaciones	Consolidada	266630,01	51671,44	99032,19	2699,97	3457,14	106169,27	0	0	3600	
2009	22163	Nueno	Liquidaciones	Consolidada	992208,79	181515,41	237475,04	121,49	14546,47	558550,38	0	0	0	
2009	22164	Olvena	Liquidaciones	Consolidada	633583,65	15213,13	54079,65	0	13323,56	550967,31	0	0	0	
2009	22165	Ontiñena	Liquidaciones	Consolidada	994388,87	109862,33	255723,81	2778,65	23824,26	593640,65	0	0	8559,17	
2009	22167	Osso de Cinca	Liquidaciones	Consolidada	840858,26	183019,83	277327,87	5110,99	31545,76	330501,52	0	0	13352,29	
2009	22168	Palo	Liquidaciones	Consolidada	306943,61	3289,42	48020,47	15796,88	19630,94	81891,28	0	0	138314,62	
2009	22170	Panticosa	Liquidaciones	Consolidada	2265396,4	632238,59	853622,06	56317,29	50281,85	593230,77	0	0	79705,84	
2009	22172	Peñalba	Liquidaciones	Consolidada	1041678,23	171647,9	423311,84	0	51016,33	393002,16	0	0	2700	
2009	22173	Peñas de Riglos (Las)	Liquidaciones	Consolidada	477740,01	29808,31	118741,08	159,26	28411,42	300619,94	0	0	0	
2009	22174	Peralta de Alcofea	Liquidaciones	Consolidada	765649,4	204068,02	262068,81	7617,85	48066,81	235941,54	0	0	7886,37	
2009	22175	Peralta de Calasanz	Liquidaciones	Consolidada	466032,08	92723,74	95286,39	5413,25	16353,95	243990,19	0	0	12264,56	
2009	22176	Peraltilla	Liquidaciones	Consolidada	561867,56	21592,49	70135,34	1027,42	10807,01	449891,14	0	0	8414,16	
2009	22177	Perarrúa	Liquidaciones	Consolidada	391686,94	26541,21	97716,6	453,2	14619,84	251656,08	0	0	700,01	
2009	22178	Pertusa	Liquidaciones	Sin información										
2009	22181	Piracés	Liquidaciones	Consolidada	138063,81	26022,98	39981,41	957,79	1403,46	69698,17	0	0	0	
2009	22182	Plan	Liquidaciones	Consolidada	526781,87	91744,81	122691,17	7267,23	35464,92	266913,74	0	0	2700	
2009	22184	Poleñino	Liquidaciones	Consolidada	805512,25	80741,97	98694,85	2258,5	13205,77	604826,85	0	0	5784,31	
2009	22186	Pozán de Vero	Liquidaciones	Consolidada	564321,1	69530,16	75785,49	260	12866,02	404979,43	0	0	900	
2009	22187	Puebla de Castro (La)	Liquidaciones	Consolidada	774063,73	110138,09	216426,28	4861,98	24492,82	408627,42	0	0	9517,14	
2009	22188	Puente de Montañana	Liquidaciones	Consolidada	430916,74	30892,54	86294,86	30,03	53806,08	259893,23	0	0	0	
2009	22189	Puértolas	Liquidaciones	Consolidada	1107165,12	17087,57	116194,49	28689,89	39247,1	672031,05	0	0	233915,02	
2009	22190	Pueyo de Araguás (El)	Liquidaciones	Consolidada	369179,02	53403,9	47110,45	4253,16	25658,78	182723,04	44019,57	0	12010,12	
2009	22193	Pueyo de Santa Cruz	Liquidaciones	Consolidada	341607,48	62281,29	110139,68	2754,48	4421,32	148622,85	0	0	13387,86	
2009	22195	Quicena	Liquidaciones	Consolidada	360086,79	73129,86	68295,61	6612,12	35761,04	160965,85	0	0	15322,31	
2009	22197	Robres	Liquidaciones	Consolidada	1306034,49	126019,92	214946,78	3214,34	29627,22	862511,95	59000	0	10714,28	
2009	22199	Sabiñánigo	Liquidaciones	Consolidada	12103183,19	4390281,25	3322057,61	150384,94	441353,95	3223058,93	136470,35	4000	435576,16	
2009	22200	Sahún	Liquidaciones	Consolidada	688974,37	196788,67	143881	13922,82	56238,86	262725,24	0	0	15417,78	
2009	22201	Salas Altas	Liquidaciones	Consolidada	742673,14	76760,35	104855,41	0	37052	524005,38	0	0	0	
2009	22202	Salas Bajas	Liquidaciones	Consolidada	576516,89	63720,54	75785,74	1426,92	30612,96	348950,97	56019,76	0	0	
2009	22203	Salillas	Liquidaciones	Sin información										
2009	22204	Sallent de Gállego	Liquidaciones	Consolidada	3799074,36	946632,47	859593,97	16373,78	521463,11	1381040,31	0	0	73970,72	
2009	22205	San Esteban de Litera	Liquidaciones	Consolidada	1204188,08	167223,94	241515,81	5916,16	44657,32	738946,67	0	0	5928,18	
2009	22206	Sangarrén	Liquidaciones	Consolidada	296981,66	61200	134266,21	803,43	7518,84	80423,7	800	0	11969,48	
2009	22207	San Juan de Plan	Liquidaciones	Consolidada	235002,76	10793,02	58512,17	2104,72	31425,66	128567,19	0	0	3600	
2009	22208	Santa Cilia	Liquidaciones	Consolidada	587031,54	92765,34	98981,07	11014,49	10356,5	351868,88	0	0	22045,26	
2009	22209	Santa Cruz de la Serós	Liquidaciones	Consolidada	514075,79	39324,5	87231,39	5167,2	14077,97	364428,62	0	0	3846,11	
2009	22212	Santaliestra y San Quílez	Liquidaciones	Consolidada	328628,86	8034,45	89751,09	11081,28	21593,54	170800,25	0	0	27368,25	
2009	22213	Sariñena	Liquidaciones	Consolidada	6623112,82	1775110,59	2335724,45	122405,35	184863,05	1982372,26	0	0	222637,12	
