Año	Población	Municipio código	Municipio nombre
1998	365	22236	Torres de Barbués
1998	105	22239	Tramaced
1998	101	22242	Valfarta
1998	56	22243	Valle de Bardají
1998	60	22244	Valle de Lierp
1998	489	22245	Velilla de Cinca
1998	116	22246	Beranuy
1998	33	22247	Viacamp y Litera
1998	116	22248	Vicién
1998	104	22249	Villanova
1998	332	22250	Villanúa
1998	495	22251	Villanueva de Sigena
1998	162	22252	Yebra de Basa
1998	61	22253	Yésero
1998	1688	22254	Zaidín
1998	980	22901	Valle de Hecho
1998	241	22902	Puente la Reina de Jaca
1998	903	22903	San Miguel del Cinca
1998	1108	22904	Sotonera (La)
1998	360	22905	Lupiñén-Ortilla
1998	210	22906	Santa María de Dulcis
1998	1557	22907	Aínsa-Sobrarbe
1998	268	22908	Hoz y Costeán
1998	480	22909	Vencillón
1998	86	44001	Ababuj
1998	61	44002	Abejuela
1998	26	44003	Aguatón
1998	622	44004	Aguaviva
1998	84	44005	Aguilar del Alfambra
1998	470	44006	Alacón
1998	286	44007	Alba
1998	2379	44008	Albalate del Arzobispo
1998	1041	44009	Albarracín
1998	272	44010	Albentosa
1998	56	44011	Alcaine
1998	453	44012	Alcalá de la Selva
1998	12823	44013	Alcañiz
1998	3296	44014	Alcorisa
1998	682	44016	Alfambra
1998	422	44017	Aliaga
1998	31	44018	Almohaja
1998	94	44019	Alobras
1998	31	44020	Alpeñés
1998	144	44021	Allepuz
1998	817	44022	Alloza
1998	14	44023	Allueva
1998	19	44024	Anadón
1998	8174	44025	Andorra
1998	163	44026	Arcos de las Salinas
1998	240	44027	Arens de Lledó
1998	269	44028	Argente
1998	916	44029	Ariño
1998	184	44031	Azaila
1998	25	44032	Bádenas
1998	524	44033	Báguena
1998	180	44034	Bañón
1998	170	44035	Barrachina
1998	46	44036	Bea
1998	654	44037	Beceite
1998	159	44038	Belmonte de San José
1998	408	44039	Bello
1998	223	44040	Berge
1998	69	44041	Bezas
1998	196	44042	Blancas
1998	156	44043	Blesa
1998	145	44044	Bordón
1998	441	44045	Bronchales
1998	107	44046	Bueña
1998	332	44047	Burbáguena
1998	106	44048	Cabra de Mora
1998	1232	44049	Calaceite
1998	4016	44050	Calamocha
1998	3531	44051	Calanda
1998	87	44052	Calomarde
1998	142	44053	Camañas
1998	171	44054	Camarena de la Sierra
1998	124	44055	Camarillas
1998	817	44056	Caminreal
1998	726	44059	Cantavieja
1998	65	44060	Cañada de Benatanduz
1998	110	44061	Cañada de Verich (La)
1998	61	44062	Cañada Vellida
1998	128	44063	Cañizar del Olivar
1998	128	44064	Cascante del Río
1998	109	44065	Castejón de Tornos
1998	183	44066	Castel de Cabra
1998	104	44067	Castelnou
1998	870	44068	Castelserás
1998	105	44070	Castellar (El)
1998	744	44071	Castellote
1998	544	44074	Cedrillas
1998	422	44075	Celadas
1998	2953	44076	Cella
1998	84	44077	Cerollera (La)
1998	352	44080	Codoñera (La)
1998	70	44082	Corbalán
1998	134	44084	Cortes de Aragón
1998	106	44085	Cosa
1998	631	44086	Cretas
1998	133	44087	Crivillén
1998	66	44088	Cuba (La)
1998	56	44089	Cubla
1998	80	44090	Cucalón
1998	131	44092	Cuervo (El)
1998	106	44093	Cuevas de Almudén
1998	173	44094	Cuevas Labradas
1998	224	44096	Ejulve
1998	236	44097	Escorihuela
1998	1146	44099	Escucha
1998	373	44100	Estercuel
1998	84	44101	Ferreruela de Huerva
1998	33	44102	Fonfría
1998	196	44103	Formiche Alto
1998	101	44105	Fórnoles
1998	195	44106	Fortanete
1998	240	44107	Foz-Calanda
1998	418	44108	Fresneda (La)
1998	179	44109	Frías de Albarracín
1998	50	44110	Fuenferrada
1998	142	44111	Fuentes Calientes
1998	665	44112	Fuentes Claras
1998	86	44113	Fuentes de Rubielos
1998	365	44114	Fuentespalda
1998	142	44115	Galve
1998	131	44116	Gargallo
1998	473	44117	Gea de Albarracín
1998	262	44118	Ginebrosa (La)
1998	143	44119	Griegos
1998	288	44120	Guadalaviar
1998	76	44121	Gúdar
1998	1949	44122	Híjar
1998	183	44123	Hinojosa de Jarque
1998	139	44124	Hoz de la Vieja (La)
1998	136	44125	Huesa del Común
1998	486	44126	Iglesuela del Cid (La)
1998	94	44127	Jabaloyas
1998	102	44128	Jarque de la Val
1998	70	44129	Jatiel
1998	52	44130	Jorcas
1998	45	44131	Josa
1998	70	44132	Lagueruela
1998	30	44133	Lanzuela
1998	166	44135	Libros
1998	83	44136	Lidón
1998	307	44137	Linares de Mora
1998	214	44138	Loscos
1998	210	44141	Lledó
1998	25	44142	Maicas
1998	481	44143	Manzanera
1998	491	44144	Martín del Río
1998	1478	44145	Mas de las Matas
1998	276	44146	Mata de los Olmos (La)
1998	600	44147	Mazaleón
1998	143	44148	Mezquita de Jarque
1998	146	44149	Mirambel
1998	51	44150	Miravete de la Sierra
1998	342	44151	Molinos
1998	84	44152	Monforte de Moyuela
1998	2301	44153	Monreal del Campo
1998	381	44154	Monroyo
1998	1594	44155	Montalbán
1998	69	44156	Monteagudo del Castillo
1998	74	44157	Monterde de Albarracín
1998	1378	44158	Mora de Rubielos
1998	56	44159	Moscardón
1998	695	44160	Mosqueruela
1998	745	44161	Muniesa
1998	185	44163	Noguera de Albarracín
1998	22	44164	Nogueras
1998	211	44165	Nogueruelas
1998	54	44167	Obón
1998	265	44168	Odón
1998	587	44169	Ojos Negros
1998	198	44171	Olba
1998	490	44172	Oliete
1998	152	44173	Olmos (Los)
1998	612	44174	Orihuela del Tremedal
1998	194	44175	Orrios
1998	264	44176	Palomar de Arroyos
1998	183	44177	Pancrudo
1998	94	44178	Parras de Castellote (Las)
1998	538	44179	Peñarroya de Tastavins
1998	117	44180	Peracense
1998	96	44181	Peralejos
1998	299	44182	Perales del Alfambra
1998	113	44183	Pitarque
1998	52	44184	Plou
1998	156	44185	Pobo (El)
1998	328	44187	Portellada (La)
1998	85	44189	Pozondón
1998	113	44190	Pozuel del Campo
1998	1117	44191	Puebla de Híjar (La)
1998	488	44192	Puebla de Valverde (La)
1998	139	44193	Puertomingalvo
1998	211	44194	Ráfales
1998	144	44195	Rillo
1998	228	44196	Riodeva
1998	93	44197	Ródenas
1998	241	44198	Royuela
1998	61	44199	Rubiales
1998	60	44200	Rubielos de la Cérida
1998	617	44201	Rubielos de Mora
1998	8	44203	Salcedillo
1998	43	44204	Saldón
1998	1002	44205	Samper de Calanda
1998	157	44206	San Agustín
1998	307	44207	San Martín del Río
1998	28	44208	Santa Cruz de Nogueras
1998	1241	44209	Santa Eulalia
1998	1025	44210	Sarrión
1998	52	44211	Segura de los Baños
1998	53	44212	Seno
1998	99	44213	Singra
1998	176	44215	Terriente
1998	29320	44216	Teruel
1998	36	44217	Toril y Masegoso
1998	41	44218	Tormón
1998	257	44219	Tornos
1998	221	44220	Torralba de los Sisones
1998	441	44221	Torrecilla de Alcañiz
1998	182	44222	Torrecilla del Rebollar
1998	111	44223	Torre de Arcas
1998	38	44224	Torre de las Arcas
1998	179	44225	Torre del Compte
1998	304	44226	Torrelacárcel
1998	95	44227	Torre los Negros
1998	171	44228	Torremocha de Jiloca
1998	159	44229	Torres de Albarracín
1998	205	44230	Torrevelilla
1998	80	44231	Torrijas
1998	576	44232	Torrijo del Campo
1998	116	44234	Tramacastiel
1998	135	44235	Tramacastilla
1998	97	44236	Tronchón
1998	628	44237	Urrea de Gaén
1998	3329	44238	Utrillas
1998	22	44239	Valacloche
1998	184	44240	Valbona
1998	753	44241	Valdealgorfa
1998	38	44243	Valdecuenca
1998	129	44244	Valdelinares
1998	384	44245	Valdeltormo
1998	1914	44246	Valderrobres
1998	443	44247	Valjunquera
1998	43	44249	Vallecillo (El)
1998	27	44250	Veguillas de la Sierra
1998	407	44251	Villafranca del Campo
1998	69	44252	Villahermosa del Campo
1998	51	44256	Villanueva del Rebollar de la Sierra
1998	231	44257	Villar del Cobo
1998	112	44258	Villar del Salz
1998	205	44260	Villarluengo
1998	1003	44261	Villarquemado
1998	203	44262	Villarroya de los Pinares
1998	346	44263	Villastar
1998	329	44264	Villel
1998	304	44265	Vinaceite
1998	212	44266	Visiedo
1998	95	44267	Vivel del Río Martín
1998	33	44268	Zoma (La)
1998	189	50001	Abanto
1998	283	50002	Acered
1998	198	50003	Agón
1998	716	50004	Aguarón
1998	267	50005	Aguilón
1998	1236	50006	Ainzón
1998	59	50007	Aladrén
1998	5552	50008	Alagón
1998	160	50009	Alarba
1998	105	50010	Alberite de San Juan
1998	122	50011	Albeta
1998	136	50012	Alborge
1998	299	50013	Alcalá de Ebro
1998	151	50014	Alcalá de Moncayo
1998	171	50015	Alconchel de Ariza
1998	61	50016	Aldehuela de Liestos
1998	1460	50017	Alfajarín
1998	1307	50018	Alfamén
1998	90	50019	Alforque
1998	1204	50020	Alhama de Aragón
1998	43	50021	Almochuel
1998	712	50022	Almolda (La)
1998	350	50023	Almonacid de la Cuba
1998	854	50024	Almonacid de la Sierra
1998	5383	50025	Almunia de Doña Godina (La)
1998	622	50026	Alpartir
1998	359	50027	Ambel
1998	74	50028	Anento
1998	901	50029	Aniñón
1998	315	50030	Añón de Moncayo
1998	239	50031	Aranda de Moncayo
1998	524	50032	Arándiga
1998	82	50033	Ardisa
1998	1334	50034	Ariza
1998	103	50035	Artieda
1998	101	50036	Asín
1998	245	50037	Atea
1998	2044	50038	Ateca
1998	725	50039	Azuara
1998	116	50040	Badules
1998	34	50041	Bagüés
1998	30	50042	Balconchán
1998	329	50043	Bárboles
1998	308	50044	Bardallur
1998	1625	50045	Belchite
1998	302	50046	Belmonte de Gracián
1998	51	50047	Berdejo
1998	41	50048	Berrueco
1998	135	50050	Bijuesca
1998	1261	50051	Biota
1998	135	50052	Bisimbre
1998	1006	50053	Boquiñeni
1998	98	50054	Bordalba
1998	3999	50055	Borja
1998	471	50056	Botorrita
1998	2022	50057	Brea de Aragón
1998	106	50058	Bubierca
1998	1018	50059	Bujaraloz
1998	253	50060	Bulbuente
1998	327	50061	Bureta
1998	1493	50062	Burgo de Ebro (El)
1998	114	50063	Buste (El)
1998	517	50064	Cabañas de Ebro
1998	99	50065	Cabolafuente
1998	1367	50066	Cadrete
1998	16569	50067	Calatayud
1998	2719	50068	Calatorao
1998	95	50069	Calcena
1998	99	50070	Calmarza
1998	200	50071	Campillo de Aragón
1998	241	50072	Carenas
1998	2893	50073	Cariñena
1998	7750	50074	Caspe
1998	122	50075	Castejón de Alarba
1998	143	50076	Castejón de las Armas
1998	341	50077	Castejón de Valdejasa
1998	409	50078	Castiliscar
1998	354	50079	Cervera de la Cañada
1998	6	50080	Cerveruela
1998	736	50081	Cetina
1998	135	50082	Cimballa
1998	130	50083	Cinco Olivas
1998	99	50084	Clarés de Ribota
1998	282	50085	Codo
1998	290	50086	Codos
1998	56	50087	Contamina
1998	422	50088	Cosuenda
1998	1746	50089	Cuarte de Huerva
1998	242	50090	Cubel
1998	101	50091	Cuerlas (Las)
1998	390	50092	Chiprana
1998	126	50093	Chodes
1998	2309	50094	Daroca
1998	14734	50095	Ejea de los Caballeros
1998	65	50096	Embid de Ariza
1998	325	50098	Encinacorba
1998	3959	50099	Épila
1998	479	50100	Erla
1998	1209	50101	Escatrón
1998	1239	50102	Fabara
1998	463	50104	Farlete
1998	392	50105	Fayón
1998	194	50106	Fayos (Los)
1998	997	50107	Figueruelas
1998	21	50108	Fombuena
1998	99	50109	Frago (El)
1998	555	50110	Frasno (El)
1998	261	50111	Fréscano
1998	908	50113	Fuendejalón
1998	145	50114	Fuendetodos
1998	3771	50115	Fuentes de Ebro
1998	370	50116	Fuentes de Jiloca
1998	186	50117	Gallocanta
1998	2948	50118	Gallur
1998	1238	50119	Gelsa
1998	71	50120	Godojos
1998	384	50121	Gotor
1998	68	50122	Grisel
1998	478	50123	Grisén
1998	590	50124	Herrera de los Navarros
1998	589	50125	Ibdes
1998	3310	50126	Illueca
1998	64	50128	Isuerre
1998	316	50129	Jaraba
1998	581	50130	Jarque de Moncayo
1998	309	50131	Jaulín
1998	363	50132	Joyosa (La)
1998	154	50133	Lagata
1998	190	50134	Langa del Castillo
1998	153	50135	Layana
1998	860	50136	Lécera
1998	1387	50137	Leciñena
1998	53	50138	Lechón
1998	498	50139	Letux
1998	181	50140	Litago
1998	117	50141	Lituénigo
1998	57	50142	Lobera de Onsella
1998	861	50143	Longares
1998	41	50144	Longás
1998	264	50146	Lucena de Jalón
1998	1063	50147	Luceni
1998	425	50148	Luesia
1998	23	50149	Luesma
1998	945	50150	Lumpiaque
1998	932	50151	Luna
1998	2027	50152	Maella
1998	1218	50153	Magallón
1998	184	50154	Mainar
1998	129	50155	Malanquilla
1998	311	50156	Maleján
1998	479	50157	Malón
1998	1012	50159	Maluenda
1998	2935	50160	Mallén
1998	157	50161	Manchones
1998	216	50162	Mara
1998	868	50163	María de Huerva
1998	506	50164	Mediana de Aragón
1998	2544	50165	Mequinenza
1998	388	50166	Mesones de Isuela
1998	316	50167	Mezalocha
1998	39	50168	Mianos
1998	521	50169	Miedes de Aragón
1998	551	50170	Monegrillo
1998	111	50171	Moneva
1998	317	50172	Monreal de Ariza
1998	223	50173	Monterde
1998	145	50174	Montón
1998	1546	50175	Morata de Jalón
1998	355	50176	Morata de Jiloca
1998	507	50177	Morés
1998	533	50178	Moros
1998	356	50179	Moyuela
1998	116	50180	Mozota
1998	1135	50181	Muel
1998	1136	50182	Muela (La)
1998	483	50183	Munébrega
1998	143	50184	Murero
1998	137	50185	Murillo de Gállego
1998	61	50186	Navardún
1998	119	50187	Nigüella
1998	33	50188	Nombrevilla
1998	1087	50189	Nonaspe
1998	758	50190	Novallas
1998	699	50191	Novillas
1998	300	50192	Nuévalos
1998	563	50193	Nuez de Ebro
1998	171	50194	Olvés
1998	46	50195	Orcajo
1998	133	50196	Orera
1998	104	50197	Orés
1998	56	50198	Oseja
1998	345	50199	Osera de Ebro
1998	711	50200	Paniza
1998	495	50201	Paracuellos de Jiloca
1998	314	50202	Paracuellos de la Ribera
1998	936	50203	Pastriz
1998	2574	50204	Pedrola
1998	100	50205	Pedrosas (Las)
1998	447	50206	Perdiguera
1998	194	50207	Piedratajada
1998	2208	50208	Pina de Ebro
1998	1470	50209	Pinseque
1998	84	50210	Pintanos (Los)
1998	370	50211	Plasencia de Jalón
1998	69	50212	Pleitas
1998	161	50213	Plenas
1998	15	50214	Pomer
1998	25	50215	Pozuel de Ariza
1998	350	50216	Pozuelo de Aragón
1998	659	50217	Pradilla de Ebro
1998	158	50218	Puebla de Albortón
1998	1633	50219	Puebla de Alfindén (La)
1998	58	50220	Puendeluna
1998	39	50221	Purujosa
1998	2154	50222	Quinto
1998	1257	50223	Remolinos
1998	79	50224	Retascón
1998	1838	50225	Ricla
1998	147	50227	Romanos
1998	371	50228	Rueda de Jalón
1998	92	50229	Ruesca
1998	1683	50230	Sádaba
1998	365	50231	Salillas de Jalón
1998	289	50232	Salvatierra de Esca
1998	144	50233	Samper del Salz
1998	311	50234	San Martín de la Virgen de Moncayo
1998	2036	50235	San Mateo de Gállego
1998	234	50236	Santa Cruz de Grío
1998	107	50237	Santa Cruz de Moncayo
1998	133	50238	Santa Eulalia de Gállego
1998	78	50239	Santed
1998	1479	50240	Sástago
1998	980	50241	Saviñán
1998	107	50242	Sediles
1998	486	50243	Sestrica
1998	263	50244	Sierra de Luna
1998	181	50245	Sigüés
1998	85	50246	Sisamón
1998	610	50247	Sobradiel
1998	813	50248	Sos del Rey Católico
1998	484	50249	Tabuenca
1998	68	50250	Talamantes
1998	10287	50251	Tarazona
1998	6998	50252	Tauste
1998	672	50253	Terrer
1998	260	50254	Tierga
1998	285	50255	Tobed
1998	109	50256	Torralba de los Frailes
1998	230	50257	Torralba de Ribota
1998	71	50258	Torralbilla
1998	122	50259	Torrehermosa
1998	44	50260	Torrelapaja
1998	321	50261	Torrellas
1998	1404	50262	Torres de Berrellén
1998	414	50263	Torrijo de la Cañada
1998	206	50264	Tosos
1998	67	50265	Trasmoz
1998	238	50266	Trasobares
1998	920	50267	Uncastillo
1998	58	50268	Undués de Lerda
1998	345	50269	Urrea de Jalón
1998	84	50270	Urriés
1998	389	50271	Used
1998	9488	50272	Utebo
1998	59	50273	Valdehorna
1998	75	50274	Val de San Martín
1998	62	50275	Valmadrid
1998	198	50276	Valpalmas
1998	100	50277	Valtorres
1998	281	50278	Velilla de Ebro
1998	122	50279	Velilla de Jiloca
1998	481	50280	Vera de Moncayo
1998	103	50281	Vierlas
1998	96	50282	Vilueña (La)
1998	87	50283	Villadoz
1998	235	50284	Villafeliche
1998	672	50285	Villafranca de Ebro
1998	115	50286	Villalba de Perejil
1998	434	50287	Villalengua
1998	2860	50288	Villanueva de Gállego
1998	116	50289	Villanueva de Jiloca
1998	590	50290	Villanueva de Huerva
1998	149	50291	Villar de los Navarros
1998	188	50292	Villarreal de Huerva
1998	708	50293	Villarroya de la Sierra
1998	90	50294	Villarroya del Campo
1998	34	50295	Vistabella
1998	614	50296	Zaida (La)
1998	603367	50297	Zaragoza
1998	5404	50298	Zuera
1998	200	50901	Biel
1999	290	22001	Abiego
1999	142	22002	Abizanda
1999	157	22003	Adahuesca
1999	166	22004	Agüero
1999	369	22006	Aísa
1999	1105	22007	Albalate de Cinca
1999	261	22008	Albalatillo
1999	954	22009	Albelda
1999	99	22011	Albero Alto
1999	111	22012	Albero Bajo
1999	388	22013	Alberuela de Tubo
1999	332	22014	Alcalá de Gurrea
1999	348	22015	Alcalá del Obispo
1999	947	22016	Alcampell
1999	1235	22017	Alcolea de Cinca
1999	467	22018	Alcubierre
1999	188	22019	Alerre
1999	119	22020	Alfántega
1999	2346	22021	Almudévar
1999	701	22022	Almunia de San Juan
1999	627	22023	Almuniente
1999	304	22024	Alquézar
1999	1448	22025	Altorricón
1999	434	22027	Angüés
1999	528	22028	Ansó
1999	168	22029	Antillón
1999	135	22032	Aragüés del Puerto
1999	392	22035	Arén
1999	128	22036	Argavieso
1999	58	22037	Arguis
1999	1111	22039	Ayerbe
1999	198	22040	Azanuy-Alins
1999	224	22041	Azara
1999	160	22042	Azlor
1999	153	22043	Baells
1999	313	22044	Bailo
1999	150	22045	Baldellou
1999	1071	22046	Ballobar
1999	182	22047	Banastás
1999	14503	22048	Barbastro
1999	118	22049	Barbués
1999	113	22050	Barbuñales
1999	109	22051	Bárcabo
1999	1398	22052	Belver de Cinca
1999	1173	22053	Benabarre
1999	1419	22054	Benasque
1999	474	22055	Berbegal
1999	457	22057	Bielsa
1999	225	22058	Bierge
1999	1269	22059	Biescas
1999	1596	22060	Binaced
1999	8199	22061	Binéfar
1999	216	22062	Bisaurri
1999	232	22063	Biscarrués
1999	186	22064	Blecua y Torres
1999	850	22066	Boltaña
1999	76	22067	Bonansa
1999	75	22068	Borau
1999	520	22069	Broto
1999	270	22072	Caldearenas
1999	355	22074	Campo
1999	247	22075	Camporrells
1999	437	22076	Canal de Berdún
1999	558	22077	Candasnos
1999	526	22078	Canfranc
1999	180	22079	Capdesaso
1999	401	22080	Capella
1999	308	22081	Casbas de Huesca
1999	408	22082	Castejón del Puente
1999	717	22083	Castejón de Monegros
1999	546	22084	Castejón de Sos
1999	147	22085	Castelflorite
1999	166	22086	Castiello de Jaca
1999	110	22087	Castigaleu
1999	233	22088	Castillazuelo
1999	423	22089	Castillonroy
1999	122	22090	Colungo
1999	164	22094	Chalamera
1999	113	22095	Chía
1999	176	22096	Chimillas
1999	771	22099	Esplús
1999	193	22102	Estada
1999	920	22103	Estadilla
1999	182	22105	Estopiñán del Castillo
1999	40	22106	Fago
1999	129	22107	Fanlo
1999	241	22109	Fiscal
1999	1123	22110	Fonz
1999	244	22111	Foradada del Toscar
1999	11928	22112	Fraga
1999	626	22113	Fueva (La)
1999	173	22114	Gistaín
1999	568	22115	Grado (El)
1999	2006	22116	Grañén
1999	3255	22117	Graus
1999	1839	22119	Gurrea de Gállego
1999	77	22122	Hoz de Jaca
1999	265	22124	Huerto
1999	45627	22125	Huesca
1999	101	22126	Ibieca
1999	193	22127	Igriés
1999	277	22128	Ilche
1999	255	22129	Isábena
1999	11374	22130	Jaca
1999	127	22131	Jasa
1999	168	22133	Labuerda
1999	270	22135	Laluenga
1999	1262	22136	Lalueza
1999	1574	22137	Lanaja
1999	102	22139	Laperdiguera
1999	162	22141	Lascellas-Ponzano
1999	176	22142	Lascuarre
1999	289	22143	Laspaúles
1999	272	22144	Laspuña
1999	400	22149	Loarre
1999	507	22150	Loporzano
1999	125	22151	Loscorrales
1999	104	22155	Monesma y Cajigar
1999	193	22156	Monflorite-Lascasas
1999	308	22157	Montanuy
1999	14577	22158	Monzón
1999	300	22160	Naval
1999	189	22162	Novales
1999	215	22163	Nueno
1999	58	22164	Olvena
1999	651	22165	Ontiñena
1999	746	22167	Osso de Cinca
1999	26	22168	Palo
1999	668	22170	Panticosa
1999	812	22172	Peñalba
1999	281	22173	Peñas de Riglos (Las)
1999	726	22174	Peralta de Alcofea
1999	282	22175	Peralta de Calasanz
1999	175	22176	Peraltilla
1999	128	22177	Perarrúa
1999	154	22178	Pertusa
1999	100	22181	Piracés
1999	323	22182	Plan
1999	269	22184	Poleñino
1999	265	22186	Pozán de Vero
1999	320	22187	Puebla de Castro (La)
1999	130	22188	Puente de Montañana
1999	213	22189	Puértolas
1999	161	22190	Pueyo de Araguás (El)
1999	347	22193	Pueyo de Santa Cruz
1999	147	22195	Quicena
1999	682	22197	Robres
1999	8545	22199	Sabiñánigo
1999	301	22200	Sahún
1999	383	22201	Salas Altas
