Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Grupo de tipo de jornada	Sexo	Número de contratos
2009	200901	Enero 2009	Enero	29	Comunidad de Teruel	2 - Jornada Parcial	Hombres	44
2009	200901	Enero 2009	Enero	29	Comunidad de Teruel	2 - Jornada Parcial	Mujeres	114
2009	200901	Enero 2009	Enero	30	Maestrazgo	1 - Jornada Completa	Hombres	12
2009	200901	Enero 2009	Enero	30	Maestrazgo	1 - Jornada Completa	Mujeres	8
2009	200901	Enero 2009	Enero	30	Maestrazgo	2 - Jornada Parcial	Hombres	1
2009	200901	Enero 2009	Enero	30	Maestrazgo	2 - Jornada Parcial	Mujeres	7
2009	200901	Enero 2009	Enero	31	Sierra de Albarracín	1 - Jornada Completa	Hombres	11
2009	200901	Enero 2009	Enero	31	Sierra de Albarracín	1 - Jornada Completa	Mujeres	13
2009	200901	Enero 2009	Enero	31	Sierra de Albarracín	2 - Jornada Parcial	Hombres	3
2009	200901	Enero 2009	Enero	31	Sierra de Albarracín	2 - Jornada Parcial	Mujeres	14
2009	200901	Enero 2009	Enero	32	Gúdar-Javalambre	1 - Jornada Completa	Hombres	139
2009	200901	Enero 2009	Enero	32	Gúdar-Javalambre	1 - Jornada Completa	Mujeres	111
2009	200901	Enero 2009	Enero	32	Gúdar-Javalambre	2 - Jornada Parcial	Hombres	19
2009	200901	Enero 2009	Enero	32	Gúdar-Javalambre	2 - Jornada Parcial	Mujeres	20
2009	200901	Enero 2009	Enero	33	Matarraña / Matarranya	1 - Jornada Completa	Hombres	75
2009	200901	Enero 2009	Enero	33	Matarraña / Matarranya	1 - Jornada Completa	Mujeres	18
2009	200901	Enero 2009	Enero	33	Matarraña / Matarranya	2 - Jornada Parcial	Hombres	6
2009	200901	Enero 2009	Enero	33	Matarraña / Matarranya	2 - Jornada Parcial	Mujeres	9
2009	200901	Enero 2009	Enero	33	Matarraña / Matarranya	3 - Fijos Discontinuos	Mujeres	1
2008	200812	Diciembre 2008	Diciembre	01	La Jacetania	1 - Jornada Completa	Hombres	173
2008	200812	Diciembre 2008	Diciembre	01	La Jacetania	1 - Jornada Completa	Mujeres	179
2008	200812	Diciembre 2008	Diciembre	01	La Jacetania	2 - Jornada Parcial	Hombres	52
2008	200812	Diciembre 2008	Diciembre	01	La Jacetania	2 - Jornada Parcial	Mujeres	98
2008	200812	Diciembre 2008	Diciembre	01	La Jacetania	3 - Fijos Discontinuos	Hombres	16
2008	200812	Diciembre 2008	Diciembre	01	La Jacetania	3 - Fijos Discontinuos	Mujeres	17
2008	200812	Diciembre 2008	Diciembre	02	Alto Gállego	1 - Jornada Completa	Hombres	371
2008	200812	Diciembre 2008	Diciembre	02	Alto Gállego	1 - Jornada Completa	Mujeres	324
2008	200812	Diciembre 2008	Diciembre	02	Alto Gállego	2 - Jornada Parcial	Hombres	27
2008	200812	Diciembre 2008	Diciembre	02	Alto Gállego	2 - Jornada Parcial	Mujeres	60
2008	200812	Diciembre 2008	Diciembre	02	Alto Gállego	3 - Fijos Discontinuos	Hombres	55
2008	200812	Diciembre 2008	Diciembre	02	Alto Gállego	3 - Fijos Discontinuos	Mujeres	54
2008	200812	Diciembre 2008	Diciembre	03	Sobrarbe	1 - Jornada Completa	Hombres	51
2008	200812	Diciembre 2008	Diciembre	03	Sobrarbe	1 - Jornada Completa	Mujeres	51
2008	200812	Diciembre 2008	Diciembre	03	Sobrarbe	2 - Jornada Parcial	Hombres	3
2008	200812	Diciembre 2008	Diciembre	03	Sobrarbe	2 - Jornada Parcial	Mujeres	12
2008	200812	Diciembre 2008	Diciembre	03	Sobrarbe	3 - Fijos Discontinuos	Hombres	1
2008	200812	Diciembre 2008	Diciembre	03	Sobrarbe	3 - Fijos Discontinuos	Mujeres	1
2008	200812	Diciembre 2008	Diciembre	04	La Ribagorza	1 - Jornada Completa	Hombres	209
2008	200812	Diciembre 2008	Diciembre	04	La Ribagorza	1 - Jornada Completa	Mujeres	178
2008	200812	Diciembre 2008	Diciembre	04	La Ribagorza	2 - Jornada Parcial	Hombres	75
2008	200812	Diciembre 2008	Diciembre	04	La Ribagorza	2 - Jornada Parcial	Mujeres	75
2008	200812	Diciembre 2008	Diciembre	04	La Ribagorza	3 - Fijos Discontinuos	Hombres	4
2008	200812	Diciembre 2008	Diciembre	04	La Ribagorza	3 - Fijos Discontinuos	Mujeres	10
2008	200812	Diciembre 2008	Diciembre	05	Cinco Villas	1 - Jornada Completa	Hombres	181
2008	200812	Diciembre 2008	Diciembre	05	Cinco Villas	1 - Jornada Completa	Mujeres	136
2008	200812	Diciembre 2008	Diciembre	05	Cinco Villas	2 - Jornada Parcial	Hombres	27
2008	200812	Diciembre 2008	Diciembre	05	Cinco Villas	2 - Jornada Parcial	Mujeres	89
2008	200812	Diciembre 2008	Diciembre	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Hombres	335
2008	200812	Diciembre 2008	Diciembre	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Mujeres	365
2008	200812	Diciembre 2008	Diciembre	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Hombres	86
2008	200812	Diciembre 2008	Diciembre	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Mujeres	287
2008	200812	Diciembre 2008	Diciembre	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	4
2008	200812	Diciembre 2008	Diciembre	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Mujeres	1
2008	200812	Diciembre 2008	Diciembre	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	157
2008	200812	Diciembre 2008	Diciembre	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	79
2008	200812	Diciembre 2008	Diciembre	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	22
2008	200812	Diciembre 2008	Diciembre	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	59
2008	200812	Diciembre 2008	Diciembre	08	Cinca Medio	1 - Jornada Completa	Hombres	132
2008	200812	Diciembre 2008	Diciembre	08	Cinca Medio	1 - Jornada Completa	Mujeres	78
2008	200812	Diciembre 2008	Diciembre	08	Cinca Medio	2 - Jornada Parcial	Hombres	22
2008	200812	Diciembre 2008	Diciembre	08	Cinca Medio	2 - Jornada Parcial	Mujeres	48
2008	200812	Diciembre 2008	Diciembre	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	107
2008	200812	Diciembre 2008	Diciembre	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	68
2008	200812	Diciembre 2008	Diciembre	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	15
2008	200812	Diciembre 2008	Diciembre	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	40
2008	200812	Diciembre 2008	Diciembre	09	La Litera / La Llitera	3 - Fijos Discontinuos	Mujeres	5
2008	200812	Diciembre 2008	Diciembre	10	Los Monegros	1 - Jornada Completa	Hombres	78
2008	200812	Diciembre 2008	Diciembre	10	Los Monegros	1 - Jornada Completa	Mujeres	36
2008	200812	Diciembre 2008	Diciembre	10	Los Monegros	2 - Jornada Parcial	Hombres	10
2008	200812	Diciembre 2008	Diciembre	10	Los Monegros	2 - Jornada Parcial	Mujeres	34
2008	200812	Diciembre 2008	Diciembre	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	137
2008	200812	Diciembre 2008	Diciembre	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	56
2008	200812	Diciembre 2008	Diciembre	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	15
2008	200812	Diciembre 2008	Diciembre	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	47
2008	200812	Diciembre 2008	Diciembre	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	1
2008	200812	Diciembre 2008	Diciembre	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	60
2008	200812	Diciembre 2008	Diciembre	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	44
2008	200812	Diciembre 2008	Diciembre	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	8
2008	200812	Diciembre 2008	Diciembre	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	33
2008	200812	Diciembre 2008	Diciembre	12	Tarazona y el Moncayo	3 - Fijos Discontinuos	Mujeres	1
2008	200812	Diciembre 2008	Diciembre	13	Campo de Borja	1 - Jornada Completa	Hombres	52
2008	200812	Diciembre 2008	Diciembre	13	Campo de Borja	1 - Jornada Completa	Mujeres	28
2008	200812	Diciembre 2008	Diciembre	13	Campo de Borja	2 - Jornada Parcial	Hombres	5
2008	200812	Diciembre 2008	Diciembre	13	Campo de Borja	2 - Jornada Parcial	Mujeres	35
2008	200812	Diciembre 2008	Diciembre	13	Campo de Borja	3 - Fijos Discontinuos	Hombres	1
2008	200812	Diciembre 2008	Diciembre	13	Campo de Borja	3 - Fijos Discontinuos	Mujeres	13
2008	200812	Diciembre 2008	Diciembre	14	Aranda	1 - Jornada Completa	Hombres	54
2008	200812	Diciembre 2008	Diciembre	14	Aranda	1 - Jornada Completa	Mujeres	32
2008	200812	Diciembre 2008	Diciembre	14	Aranda	2 - Jornada Parcial	Hombres	6
2008	200812	Diciembre 2008	Diciembre	14	Aranda	2 - Jornada Parcial	Mujeres	20
2008	200812	Diciembre 2008	Diciembre	15	Ribera Alta del Ebro	1 - Jornada Completa	Hombres	204
2008	200812	Diciembre 2008	Diciembre	15	Ribera Alta del Ebro	1 - Jornada Completa	Mujeres	148
2008	200812	Diciembre 2008	Diciembre	15	Ribera Alta del Ebro	2 - Jornada Parcial	Hombres	43
2008	200812	Diciembre 2008	Diciembre	15	Ribera Alta del Ebro	2 - Jornada Parcial	Mujeres	69
2008	200812	Diciembre 2008	Diciembre	16	Valdejalón	1 - Jornada Completa	Hombres	284
2008	200812	Diciembre 2008	Diciembre	16	Valdejalón	1 - Jornada Completa	Mujeres	200
2008	200812	Diciembre 2008	Diciembre	16	Valdejalón	2 - Jornada Parcial	Hombres	40
2008	200812	Diciembre 2008	Diciembre	16	Valdejalón	2 - Jornada Parcial	Mujeres	49
2008	200812	Diciembre 2008	Diciembre	16	Valdejalón	3 - Fijos Discontinuos	Mujeres	5
2008	200812	Diciembre 2008	Diciembre	17	D.C. Zaragoza	1 - Jornada Completa	Hombres	4699
2008	200812	Diciembre 2008	Diciembre	17	D.C. Zaragoza	1 - Jornada Completa	Mujeres	4165
2008	200812	Diciembre 2008	Diciembre	17	D.C. Zaragoza	2 - Jornada Parcial	Hombres	1972
2008	200812	Diciembre 2008	Diciembre	17	D.C. Zaragoza	2 - Jornada Parcial	Mujeres	4563
2008	200812	Diciembre 2008	Diciembre	17	D.C. Zaragoza	3 - Fijos Discontinuos	Hombres	8
2008	200812	Diciembre 2008	Diciembre	17	D.C. Zaragoza	3 - Fijos Discontinuos	Mujeres	21
2008	200812	Diciembre 2008	Diciembre	18	Ribera Baja del Ebro	1 - Jornada Completa	Hombres	117
2008	200812	Diciembre 2008	Diciembre	18	Ribera Baja del Ebro	1 - Jornada Completa	Mujeres	44
2008	200812	Diciembre 2008	Diciembre	18	Ribera Baja del Ebro	2 - Jornada Parcial	Hombres	3
2008	200812	Diciembre 2008	Diciembre	18	Ribera Baja del Ebro	2 - Jornada Parcial	Mujeres	9
2008	200812	Diciembre 2008	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Hombres	140
2008	200812	Diciembre 2008	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1 - Jornada Completa	Mujeres	83
2008	200812	Diciembre 2008	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Hombres	8
2008	200812	Diciembre 2008	Diciembre	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2 - Jornada Parcial	Mujeres	19
2008	200812	Diciembre 2008	Diciembre	20	Comunidad de Calatayud	1 - Jornada Completa	Hombres	113
2008	200812	Diciembre 2008	Diciembre	20	Comunidad de Calatayud	1 - Jornada Completa	Mujeres	102
2008	200812	Diciembre 2008	Diciembre	20	Comunidad de Calatayud	2 - Jornada Parcial	Hombres	29
2008	200812	Diciembre 2008	Diciembre	20	Comunidad de Calatayud	2 - Jornada Parcial	Mujeres	67
2008	200812	Diciembre 2008	Diciembre	20	Comunidad de Calatayud	3 - Fijos Discontinuos	Mujeres	3
2008	200812	Diciembre 2008	Diciembre	21	Campo de Cariñena	1 - Jornada Completa	Hombres	155
2008	200812	Diciembre 2008	Diciembre	21	Campo de Cariñena	1 - Jornada Completa	Mujeres	44
2008	200812	Diciembre 2008	Diciembre	21	Campo de Cariñena	2 - Jornada Parcial	Hombres	6
2008	200812	Diciembre 2008	Diciembre	21	Campo de Cariñena	2 - Jornada Parcial	Mujeres	31
2008	200812	Diciembre 2008	Diciembre	22	Campo de Belchite	1 - Jornada Completa	Hombres	11
2008	200812	Diciembre 2008	Diciembre	22	Campo de Belchite	1 - Jornada Completa	Mujeres	9
2008	200812	Diciembre 2008	Diciembre	22	Campo de Belchite	2 - Jornada Parcial	Hombres	4
2008	200812	Diciembre 2008	Diciembre	22	Campo de Belchite	2 - Jornada Parcial	Mujeres	2
2008	200812	Diciembre 2008	Diciembre	23	Bajo Martín	1 - Jornada Completa	Hombres	29
2008	200812	Diciembre 2008	Diciembre	23	Bajo Martín	1 - Jornada Completa	Mujeres	12
2008	200812	Diciembre 2008	Diciembre	23	Bajo Martín	2 - Jornada Parcial	Hombres	3
2008	200812	Diciembre 2008	Diciembre	23	Bajo Martín	2 - Jornada Parcial	Mujeres	18
2008	200812	Diciembre 2008	Diciembre	24	Campo de Daroca	1 - Jornada Completa	Hombres	20
2008	200812	Diciembre 2008	Diciembre	24	Campo de Daroca	1 - Jornada Completa	Mujeres	10
2008	200812	Diciembre 2008	Diciembre	24	Campo de Daroca	2 - Jornada Parcial	Hombres	8
2008	200812	Diciembre 2008	Diciembre	24	Campo de Daroca	2 - Jornada Parcial	Mujeres	7
2008	200812	Diciembre 2008	Diciembre	25	Jiloca	1 - Jornada Completa	Hombres	33
2008	200812	Diciembre 2008	Diciembre	25	Jiloca	1 - Jornada Completa	Mujeres	36
2008	200812	Diciembre 2008	Diciembre	25	Jiloca	2 - Jornada Parcial	Hombres	7
2008	200812	Diciembre 2008	Diciembre	25	Jiloca	2 - Jornada Parcial	Mujeres	9
2008	200812	Diciembre 2008	Diciembre	26	Cuencas Mineras	1 - Jornada Completa	Hombres	46
2008	200812	Diciembre 2008	Diciembre	26	Cuencas Mineras	1 - Jornada Completa	Mujeres	36
2008	200812	Diciembre 2008	Diciembre	26	Cuencas Mineras	2 - Jornada Parcial	Hombres	2
2008	200812	Diciembre 2008	Diciembre	26	Cuencas Mineras	2 - Jornada Parcial	Mujeres	11
2008	200812	Diciembre 2008	Diciembre	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Hombres	65
2008	200812	Diciembre 2008	Diciembre	27	Andorra-Sierra de Arcos	1 - Jornada Completa	Mujeres	33
2008	200812	Diciembre 2008	Diciembre	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Hombres	5
2008	200812	Diciembre 2008	Diciembre	27	Andorra-Sierra de Arcos	2 - Jornada Parcial	Mujeres	18
2008	200812	Diciembre 2008	Diciembre	28	Bajo Aragón	1 - Jornada Completa	Hombres	166
2008	200812	Diciembre 2008	Diciembre	28	Bajo Aragón	1 - Jornada Completa	Mujeres	108
2008	200812	Diciembre 2008	Diciembre	28	Bajo Aragón	2 - Jornada Parcial	Hombres	17
2008	200812	Diciembre 2008	Diciembre	28	Bajo Aragón	2 - Jornada Parcial	Mujeres	79
2008	200812	Diciembre 2008	Diciembre	28	Bajo Aragón	3 - Fijos Discontinuos	Mujeres	1
2008	200812	Diciembre 2008	Diciembre	29	Comunidad de Teruel	1 - Jornada Completa	Hombres	341
2008	200812	Diciembre 2008	Diciembre	29	Comunidad de Teruel	1 - Jornada Completa	Mujeres	245
2008	200812	Diciembre 2008	Diciembre	29	Comunidad de Teruel	2 - Jornada Parcial	Hombres	56
2008	200812	Diciembre 2008	Diciembre	29	Comunidad de Teruel	2 - Jornada Parcial	Mujeres	154
2008	200812	Diciembre 2008	Diciembre	29	Comunidad de Teruel	3 - Fijos Discontinuos	Hombres	1
2008	200812	Diciembre 2008	Diciembre	29	Comunidad de Teruel	3 - Fijos Discontinuos	Mujeres	2
2008	200812	Diciembre 2008	Diciembre	30	Maestrazgo	1 - Jornada Completa	Hombres	21
2008	200812	Diciembre 2008	Diciembre	30	Maestrazgo	1 - Jornada Completa	Mujeres	9
2008	200812	Diciembre 2008	Diciembre	30	Maestrazgo	2 - Jornada Parcial	Hombres	1
2008	200812	Diciembre 2008	Diciembre	30	Maestrazgo	2 - Jornada Parcial	Mujeres	2
2008	200812	Diciembre 2008	Diciembre	30	Maestrazgo	3 - Fijos Discontinuos	Mujeres	1
2008	200812	Diciembre 2008	Diciembre	31	Sierra de Albarracín	1 - Jornada Completa	Hombres	11
2008	200812	Diciembre 2008	Diciembre	31	Sierra de Albarracín	1 - Jornada Completa	Mujeres	9
2008	200812	Diciembre 2008	Diciembre	31	Sierra de Albarracín	2 - Jornada Parcial	Mujeres	8
2008	200812	Diciembre 2008	Diciembre	32	Gúdar-Javalambre	1 - Jornada Completa	Hombres	159
2008	200812	Diciembre 2008	Diciembre	32	Gúdar-Javalambre	1 - Jornada Completa	Mujeres	143
2008	200812	Diciembre 2008	Diciembre	32	Gúdar-Javalambre	2 - Jornada Parcial	Hombres	21
2008	200812	Diciembre 2008	Diciembre	32	Gúdar-Javalambre	2 - Jornada Parcial	Mujeres	15
2008	200812	Diciembre 2008	Diciembre	33	Matarraña / Matarranya	1 - Jornada Completa	Hombres	49
2008	200812	Diciembre 2008	Diciembre	33	Matarraña / Matarranya	1 - Jornada Completa	Mujeres	17
2008	200812	Diciembre 2008	Diciembre	33	Matarraña / Matarranya	2 - Jornada Parcial	Hombres	5
2008	200812	Diciembre 2008	Diciembre	33	Matarraña / Matarranya	2 - Jornada Parcial	Mujeres	14
2008	200811	Noviembre 2008	Noviembre	01	La Jacetania	1 - Jornada Completa	Hombres	117
2008	200811	Noviembre 2008	Noviembre	01	La Jacetania	1 - Jornada Completa	Mujeres	97
2008	200811	Noviembre 2008	Noviembre	01	La Jacetania	2 - Jornada Parcial	Hombres	21
2008	200811	Noviembre 2008	Noviembre	01	La Jacetania	2 - Jornada Parcial	Mujeres	56
2008	200811	Noviembre 2008	Noviembre	01	La Jacetania	3 - Fijos Discontinuos	Hombres	1
2008	200811	Noviembre 2008	Noviembre	01	La Jacetania	3 - Fijos Discontinuos	Mujeres	4
2008	200811	Noviembre 2008	Noviembre	02	Alto Gállego	1 - Jornada Completa	Hombres	175
2008	200811	Noviembre 2008	Noviembre	02	Alto Gállego	1 - Jornada Completa	Mujeres	139
2008	200811	Noviembre 2008	Noviembre	02	Alto Gállego	2 - Jornada Parcial	Hombres	9
2008	200811	Noviembre 2008	Noviembre	02	Alto Gállego	2 - Jornada Parcial	Mujeres	37
2008	200811	Noviembre 2008	Noviembre	02	Alto Gállego	3 - Fijos Discontinuos	Hombres	6
2008	200811	Noviembre 2008	Noviembre	02	Alto Gállego	3 - Fijos Discontinuos	Mujeres	4
2008	200811	Noviembre 2008	Noviembre	03	Sobrarbe	1 - Jornada Completa	Hombres	77
2008	200811	Noviembre 2008	Noviembre	03	Sobrarbe	1 - Jornada Completa	Mujeres	47
2008	200811	Noviembre 2008	Noviembre	03	Sobrarbe	2 - Jornada Parcial	Mujeres	19
2008	200811	Noviembre 2008	Noviembre	04	La Ribagorza	1 - Jornada Completa	Hombres	110
2008	200811	Noviembre 2008	Noviembre	04	La Ribagorza	1 - Jornada Completa	Mujeres	72
2008	200811	Noviembre 2008	Noviembre	04	La Ribagorza	2 - Jornada Parcial	Hombres	14
2008	200811	Noviembre 2008	Noviembre	04	La Ribagorza	2 - Jornada Parcial	Mujeres	45
2008	200811	Noviembre 2008	Noviembre	04	La Ribagorza	3 - Fijos Discontinuos	Hombres	2
2008	200811	Noviembre 2008	Noviembre	04	La Ribagorza	3 - Fijos Discontinuos	Mujeres	5
2008	200811	Noviembre 2008	Noviembre	05	Cinco Villas	1 - Jornada Completa	Hombres	222
2008	200811	Noviembre 2008	Noviembre	05	Cinco Villas	1 - Jornada Completa	Mujeres	115
2008	200811	Noviembre 2008	Noviembre	05	Cinco Villas	2 - Jornada Parcial	Hombres	18
2008	200811	Noviembre 2008	Noviembre	05	Cinco Villas	2 - Jornada Parcial	Mujeres	69
2008	200811	Noviembre 2008	Noviembre	05	Cinco Villas	3 - Fijos Discontinuos	Mujeres	1
2008	200811	Noviembre 2008	Noviembre	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Hombres	446
2008	200811	Noviembre 2008	Noviembre	06	Hoya de Huesca / Plana de Uesca	1 - Jornada Completa	Mujeres	336
2008	200811	Noviembre 2008	Noviembre	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Hombres	103
2008	200811	Noviembre 2008	Noviembre	06	Hoya de Huesca / Plana de Uesca	2 - Jornada Parcial	Mujeres	374
2008	200811	Noviembre 2008	Noviembre	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Hombres	8
2008	200811	Noviembre 2008	Noviembre	06	Hoya de Huesca / Plana de Uesca	3 - Fijos Discontinuos	Mujeres	3
2008	200811	Noviembre 2008	Noviembre	07	Somontano de Barbastro	1 - Jornada Completa	Hombres	181
2008	200811	Noviembre 2008	Noviembre	07	Somontano de Barbastro	1 - Jornada Completa	Mujeres	94
2008	200811	Noviembre 2008	Noviembre	07	Somontano de Barbastro	2 - Jornada Parcial	Hombres	20
2008	200811	Noviembre 2008	Noviembre	07	Somontano de Barbastro	2 - Jornada Parcial	Mujeres	78
2008	200811	Noviembre 2008	Noviembre	08	Cinca Medio	1 - Jornada Completa	Hombres	200
2008	200811	Noviembre 2008	Noviembre	08	Cinca Medio	1 - Jornada Completa	Mujeres	102
2008	200811	Noviembre 2008	Noviembre	08	Cinca Medio	2 - Jornada Parcial	Hombres	28
2008	200811	Noviembre 2008	Noviembre	08	Cinca Medio	2 - Jornada Parcial	Mujeres	61
2008	200811	Noviembre 2008	Noviembre	09	La Litera / La Llitera	1 - Jornada Completa	Hombres	142
2008	200811	Noviembre 2008	Noviembre	09	La Litera / La Llitera	1 - Jornada Completa	Mujeres	63
2008	200811	Noviembre 2008	Noviembre	09	La Litera / La Llitera	2 - Jornada Parcial	Hombres	20
2008	200811	Noviembre 2008	Noviembre	09	La Litera / La Llitera	2 - Jornada Parcial	Mujeres	55
2008	200811	Noviembre 2008	Noviembre	10	Los Monegros	1 - Jornada Completa	Hombres	143
2008	200811	Noviembre 2008	Noviembre	10	Los Monegros	1 - Jornada Completa	Mujeres	44
2008	200811	Noviembre 2008	Noviembre	10	Los Monegros	2 - Jornada Parcial	Hombres	5
2008	200811	Noviembre 2008	Noviembre	10	Los Monegros	2 - Jornada Parcial	Mujeres	38
2008	200811	Noviembre 2008	Noviembre	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Hombres	298
2008	200811	Noviembre 2008	Noviembre	11	Bajo Cinca / Baix Cinca	1 - Jornada Completa	Mujeres	170
2008	200811	Noviembre 2008	Noviembre	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Hombres	26
2008	200811	Noviembre 2008	Noviembre	11	Bajo Cinca / Baix Cinca	2 - Jornada Parcial	Mujeres	77
2008	200811	Noviembre 2008	Noviembre	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Hombres	7
2008	200811	Noviembre 2008	Noviembre	11	Bajo Cinca / Baix Cinca	3 - Fijos Discontinuos	Mujeres	8
2008	200811	Noviembre 2008	Noviembre	12	Tarazona y el Moncayo	1 - Jornada Completa	Hombres	88
2008	200811	Noviembre 2008	Noviembre	12	Tarazona y el Moncayo	1 - Jornada Completa	Mujeres	61
2008	200811	Noviembre 2008	Noviembre	12	Tarazona y el Moncayo	2 - Jornada Parcial	Hombres	13
2008	200811	Noviembre 2008	Noviembre	12	Tarazona y el Moncayo	2 - Jornada Parcial	Mujeres	38
2008	200811	Noviembre 2008	Noviembre	13	Campo de Borja	1 - Jornada Completa	Hombres	104
2008	200811	Noviembre 2008	Noviembre	13	Campo de Borja	1 - Jornada Completa	Mujeres	87
2008	200811	Noviembre 2008	Noviembre	13	Campo de Borja	2 - Jornada Parcial	Hombres	3
2008	200811	Noviembre 2008	Noviembre	13	Campo de Borja	2 - Jornada Parcial	Mujeres	48
2008	200811	Noviembre 2008	Noviembre	13	Campo de Borja	3 - Fijos Discontinuos	Hombres	4
2008	200811	Noviembre 2008	Noviembre	13	Campo de Borja	3 - Fijos Discontinuos	Mujeres	13
2008	200811	Noviembre 2008	Noviembre	14	Aranda	1 - Jornada Completa	Hombres	101
2008	200811	Noviembre 2008	Noviembre	14	Aranda	1 - Jornada Completa	Mujeres	55
2008	200811	Noviembre 2008	Noviembre	14	Aranda	2 - Jornada Parcial	Hombres	6
2008	200811	Noviembre 2008	Noviembre	14	Aranda	2 - Jornada Parcial	Mujeres	34
