Mes (código)	Mes y año	Codcom	Comarca nombre	Sector código	Sector descripción	Cuentas cotización con trabajadores
201306	Junio 2013	22	Campo de Belchite	3	Construcción	16
201306	Junio 2013	22	Campo de Belchite	4	Servicios	124
201306	Junio 2013	23	Bajo Martín	1	Agricultura, ganadería y pesca	62
201306	Junio 2013	23	Bajo Martín	2	Industria y energía	46
201306	Junio 2013	23	Bajo Martín	3	Construcción	35
201306	Junio 2013	23	Bajo Martín	4	Servicios	153
201306	Junio 2013	24	Campo de Daroca	1	Agricultura, ganadería y pesca	52
201306	Junio 2013	24	Campo de Daroca	2	Industria y energía	21
201306	Junio 2013	24	Campo de Daroca	3	Construcción	18
201306	Junio 2013	24	Campo de Daroca	4	Servicios	169
201306	Junio 2013	25	Jiloca	1	Agricultura, ganadería y pesca	58
201306	Junio 2013	25	Jiloca	2	Industria y energía	52
201306	Junio 2013	25	Jiloca	3	Construcción	66
201306	Junio 2013	25	Jiloca	4	Servicios	313
201306	Junio 2013	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	31
201306	Junio 2013	26	Cuencas Mineras	2	Industria y energía	32
201306	Junio 2013	26	Cuencas Mineras	3	Construcción	41
201306	Junio 2013	26	Cuencas Mineras	4	Servicios	172
201306	Junio 2013	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	24
201306	Junio 2013	27	Andorra-Sierra de Arcos	2	Industria y energía	36
201306	Junio 2013	27	Andorra-Sierra de Arcos	3	Construcción	36
201306	Junio 2013	27	Andorra-Sierra de Arcos	4	Servicios	244
201306	Junio 2013	28	Bajo Aragón	1	Agricultura, ganadería y pesca	177
201306	Junio 2013	28	Bajo Aragón	2	Industria y energía	142
201306	Junio 2013	28	Bajo Aragón	3	Construcción	160
201306	Junio 2013	28	Bajo Aragón	4	Servicios	1009
201306	Junio 2013	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	91
201306	Junio 2013	29	Comunidad de Teruel	2	Industria y energía	164
201306	Junio 2013	29	Comunidad de Teruel	3	Construcción	225
201306	Junio 2013	29	Comunidad de Teruel	4	Servicios	1963
201306	Junio 2013	30	Maestrazgo	1	Agricultura, ganadería y pesca	22
201306	Junio 2013	30	Maestrazgo	2	Industria y energía	25
201306	Junio 2013	30	Maestrazgo	3	Construcción	26
201306	Junio 2013	30	Maestrazgo	4	Servicios	105
201306	Junio 2013	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	26
201306	Junio 2013	31	Sierra de Albarracín	2	Industria y energía	18
201306	Junio 2013	31	Sierra de Albarracín	3	Construcción	23
201306	Junio 2013	31	Sierra de Albarracín	4	Servicios	136
201306	Junio 2013	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	37
201306	Junio 2013	32	Gúdar-Javalambre	2	Industria y energía	54
201306	Junio 2013	32	Gúdar-Javalambre	3	Construcción	59
201306	Junio 2013	32	Gúdar-Javalambre	4	Servicios	264
201306	Junio 2013	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	77
201306	Junio 2013	33	Matarraña / Matarranya	2	Industria y energía	60
201306	Junio 2013	33	Matarraña / Matarranya	3	Construcción	58
201306	Junio 2013	33	Matarraña / Matarranya	4	Servicios	252
201306	Junio 2013	99		1	Agricultura, ganadería y pesca	1
201306	Junio 2013	99	Sin clasificar	4	Servicios	115
201303	Marzo 2013	01	La Jacetania	1	Agricultura, ganadería y pesca	37
201303	Marzo 2013	01	La Jacetania	2	Industria y energía	45
201303	Marzo 2013	01	La Jacetania	3	Construcción	74
201303	Marzo 2013	01	La Jacetania	4	Servicios	842
201303	Marzo 2013	02	Alto Gállego	1	Agricultura, ganadería y pesca	14
201303	Marzo 2013	02	Alto Gállego	2	Industria y energía	41
201303	Marzo 2013	02	Alto Gállego	3	Construcción	63
201303	Marzo 2013	02	Alto Gállego	4	Servicios	594
201303	Marzo 2013	03	Sobrarbe	1	Agricultura, ganadería y pesca	31
201303	Marzo 2013	03	Sobrarbe	2	Industria y energía	16
201303	Marzo 2013	03	Sobrarbe	3	Construcción	48
201303	Marzo 2013	03	Sobrarbe	4	Servicios	329
201303	Marzo 2013	04	La Ribagorza	1	Agricultura, ganadería y pesca	87
201303	Marzo 2013	04	La Ribagorza	2	Industria y energía	38
201303	Marzo 2013	04	La Ribagorza	3	Construcción	77
201303	Marzo 2013	04	La Ribagorza	4	Servicios	517
201303	Marzo 2013	05	Cinco Villas	1	Agricultura, ganadería y pesca	268
201303	Marzo 2013	05	Cinco Villas	2	Industria y energía	143
201303	Marzo 2013	05	Cinco Villas	3	Construcción	108
201303	Marzo 2013	05	Cinco Villas	4	Servicios	694
201303	Marzo 2013	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	166
201303	Marzo 2013	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	247
201303	Marzo 2013	06	Hoya de Huesca / Plana de Uesca	3	Construcción	264
201303	Marzo 2013	06	Hoya de Huesca / Plana de Uesca	4	Servicios	3115
201303	Marzo 2013	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	120
201303	Marzo 2013	07	Somontano de Barbastro	2	Industria y energía	129
201303	Marzo 2013	07	Somontano de Barbastro	3	Construcción	95
201303	Marzo 2013	07	Somontano de Barbastro	4	Servicios	863
201303	Marzo 2013	08	Cinca Medio	1	Agricultura, ganadería y pesca	148
201303	Marzo 2013	08	Cinca Medio	2	Industria y energía	142
201303	Marzo 2013	08	Cinca Medio	3	Construcción	84
201303	Marzo 2013	08	Cinca Medio	4	Servicios	690
201303	Marzo 2013	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	198
201303	Marzo 2013	09	La Litera / La Llitera	2	Industria y energía	126
201303	Marzo 2013	09	La Litera / La Llitera	3	Construcción	87
201303	Marzo 2013	09	La Litera / La Llitera	4	Servicios	621
201303	Marzo 2013	10	Los Monegros	1	Agricultura, ganadería y pesca	226
201303	Marzo 2013	10	Los Monegros	2	Industria y energía	83
201303	Marzo 2013	10	Los Monegros	3	Construcción	77
201303	Marzo 2013	10	Los Monegros	4	Servicios	470
201303	Marzo 2013	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	329
201303	Marzo 2013	11	Bajo Cinca / Baix Cinca	2	Industria y energía	101
201303	Marzo 2013	11	Bajo Cinca / Baix Cinca	3	Construcción	92
201303	Marzo 2013	11	Bajo Cinca / Baix Cinca	4	Servicios	674
201303	Marzo 2013	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	32
201303	Marzo 2013	12	Tarazona y el Moncayo	2	Industria y energía	58
201303	Marzo 2013	12	Tarazona y el Moncayo	3	Construcción	48
201303	Marzo 2013	12	Tarazona y el Moncayo	4	Servicios	371
201303	Marzo 2013	13	Campo de Borja	1	Agricultura, ganadería y pesca	81
201303	Marzo 2013	13	Campo de Borja	2	Industria y energía	66
201303	Marzo 2013	13	Campo de Borja	3	Construcción	53
201303	Marzo 2013	13	Campo de Borja	4	Servicios	317
201303	Marzo 2013	14	Aranda	1	Agricultura, ganadería y pesca	16
201303	Marzo 2013	14	Aranda	2	Industria y energía	87
201303	Marzo 2013	14	Aranda	3	Construcción	16
201303	Marzo 2013	14	Aranda	4	Servicios	137
201303	Marzo 2013	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	71
201303	Marzo 2013	15	Ribera Alta del Ebro	2	Industria y energía	159
201303	Marzo 2013	15	Ribera Alta del Ebro	3	Construcción	88
201303	Marzo 2013	15	Ribera Alta del Ebro	4	Servicios	599
201303	Marzo 2013	16	Valdejalón	1	Agricultura, ganadería y pesca	196
201303	Marzo 2013	16	Valdejalón	2	Industria y energía	218
201303	Marzo 2013	16	Valdejalón	3	Construcción	103
201303	Marzo 2013	16	Valdejalón	4	Servicios	749
201303	Marzo 2013	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	267
201303	Marzo 2013	17	D.C. Zaragoza	2	Industria y energía	2367
201303	Marzo 2013	17	D.C. Zaragoza	3	Construcción	1882
201303	Marzo 2013	17	D.C. Zaragoza	4	Servicios	31085
201303	Marzo 2013	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	38
201303	Marzo 2013	18	Ribera Baja del Ebro	2	Industria y energía	65
201303	Marzo 2013	18	Ribera Baja del Ebro	3	Construcción	25
201303	Marzo 2013	18	Ribera Baja del Ebro	4	Servicios	211
201303	Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	179
201303	Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	61
201303	Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	50
201303	Marzo 2013	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	337
201303	Marzo 2013	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	114
201303	Marzo 2013	20	Comunidad de Calatayud	2	Industria y energía	118
201303	Marzo 2013	20	Comunidad de Calatayud	3	Construcción	119
201303	Marzo 2013	20	Comunidad de Calatayud	4	Servicios	1093
201303	Marzo 2013	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	117
201303	Marzo 2013	21	Campo de Cariñena	2	Industria y energía	77
201303	Marzo 2013	21	Campo de Cariñena	3	Construcción	20
201303	Marzo 2013	21	Campo de Cariñena	4	Servicios	249
201303	Marzo 2013	22	Campo de Belchite	1	Agricultura, ganadería y pesca	33
201303	Marzo 2013	22	Campo de Belchite	2	Industria y energía	19
201303	Marzo 2013	22	Campo de Belchite	3	Construcción	16
201303	Marzo 2013	22	Campo de Belchite	4	Servicios	125
201303	Marzo 2013	23	Bajo Martín	1	Agricultura, ganadería y pesca	48
201303	Marzo 2013	23	Bajo Martín	2	Industria y energía	48
201303	Marzo 2013	23	Bajo Martín	3	Construcción	34
201303	Marzo 2013	23	Bajo Martín	4	Servicios	147
201303	Marzo 2013	24	Campo de Daroca	1	Agricultura, ganadería y pesca	39
201303	Marzo 2013	24	Campo de Daroca	2	Industria y energía	22
201303	Marzo 2013	24	Campo de Daroca	3	Construcción	14
201303	Marzo 2013	24	Campo de Daroca	4	Servicios	156
201303	Marzo 2013	25	Jiloca	1	Agricultura, ganadería y pesca	52
201303	Marzo 2013	25	Jiloca	2	Industria y energía	55
201303	Marzo 2013	25	Jiloca	3	Construcción	55
201303	Marzo 2013	25	Jiloca	4	Servicios	295
201303	Marzo 2013	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	30
201303	Marzo 2013	26	Cuencas Mineras	2	Industria y energía	33
201303	Marzo 2013	26	Cuencas Mineras	3	Construcción	40
201303	Marzo 2013	26	Cuencas Mineras	4	Servicios	168
201303	Marzo 2013	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	25
201303	Marzo 2013	27	Andorra-Sierra de Arcos	2	Industria y energía	34
201303	Marzo 2013	27	Andorra-Sierra de Arcos	3	Construcción	40
201303	Marzo 2013	27	Andorra-Sierra de Arcos	4	Servicios	238
201303	Marzo 2013	28	Bajo Aragón	1	Agricultura, ganadería y pesca	126
201303	Marzo 2013	28	Bajo Aragón	2	Industria y energía	146
201303	Marzo 2013	28	Bajo Aragón	3	Construcción	155
201303	Marzo 2013	28	Bajo Aragón	4	Servicios	986
201303	Marzo 2013	29	Comunidad de Teruel	1	Agricultura, ganadería y pesca	81
201303	Marzo 2013	29	Comunidad de Teruel	2	Industria y energía	160
201303	Marzo 2013	29	Comunidad de Teruel	3	Construcción	222
201303	Marzo 2013	29	Comunidad de Teruel	4	Servicios	1945
201303	Marzo 2013	30	Maestrazgo	1	Agricultura, ganadería y pesca	20
201303	Marzo 2013	30	Maestrazgo	2	Industria y energía	22
201303	Marzo 2013	30	Maestrazgo	3	Construcción	22
201303	Marzo 2013	30	Maestrazgo	4	Servicios	101
201303	Marzo 2013	31	Sierra de Albarracín	1	Agricultura, ganadería y pesca	26
201303	Marzo 2013	31	Sierra de Albarracín	2	Industria y energía	18
201303	Marzo 2013	31	Sierra de Albarracín	3	Construcción	22
201303	Marzo 2013	31	Sierra de Albarracín	4	Servicios	130
201303	Marzo 2013	32	Gúdar-Javalambre	1	Agricultura, ganadería y pesca	32
201303	Marzo 2013	32	Gúdar-Javalambre	2	Industria y energía	52
201303	Marzo 2013	32	Gúdar-Javalambre	3	Construcción	54
201303	Marzo 2013	32	Gúdar-Javalambre	4	Servicios	264
201303	Marzo 2013	33	Matarraña / Matarranya	1	Agricultura, ganadería y pesca	59
201303	Marzo 2013	33	Matarraña / Matarranya	2	Industria y energía	59
201303	Marzo 2013	33	Matarraña / Matarranya	3	Construcción	56
201303	Marzo 2013	33	Matarraña / Matarranya	4	Servicios	253
201303	Marzo 2013	99		1	Agricultura, ganadería y pesca	1
201303	Marzo 2013	99	Sin clasificar	4	Servicios	121
201212	Diciembre 2012	01	La Jacetania	1	Agricultura, ganadería y pesca	38
201212	Diciembre 2012	01	La Jacetania	2	Industria y energía	47
201212	Diciembre 2012	01	La Jacetania	3	Construcción	76
201212	Diciembre 2012	01	La Jacetania	4	Servicios	850
201212	Diciembre 2012	02	Alto Gállego	1	Agricultura, ganadería y pesca	14
201212	Diciembre 2012	02	Alto Gállego	2	Industria y energía	44
201212	Diciembre 2012	02	Alto Gállego	3	Construcción	70
201212	Diciembre 2012	02	Alto Gállego	4	Servicios	591
201212	Diciembre 2012	03	Sobrarbe	1	Agricultura, ganadería y pesca	25
201212	Diciembre 2012	03	Sobrarbe	2	Industria y energía	15
201212	Diciembre 2012	03	Sobrarbe	3	Construcción	49
201212	Diciembre 2012	03	Sobrarbe	4	Servicios	314
201212	Diciembre 2012	04	La Ribagorza	1	Agricultura, ganadería y pesca	82
201212	Diciembre 2012	04	La Ribagorza	2	Industria y energía	38
201212	Diciembre 2012	04	La Ribagorza	3	Construcción	77
201212	Diciembre 2012	04	La Ribagorza	4	Servicios	509
201212	Diciembre 2012	05	Cinco Villas	1	Agricultura, ganadería y pesca	273
201212	Diciembre 2012	05	Cinco Villas	2	Industria y energía	145
201212	Diciembre 2012	05	Cinco Villas	3	Construcción	109
201212	Diciembre 2012	05	Cinco Villas	4	Servicios	705
201212	Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	1	Agricultura, ganadería y pesca	164
201212	Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	2	Industria y energía	254
201212	Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	3	Construcción	277
201212	Diciembre 2012	06	Hoya de Huesca / Plana de Uesca	4	Servicios	3077
201212	Diciembre 2012	07	Somontano de Barbastro	1	Agricultura, ganadería y pesca	101
201212	Diciembre 2012	07	Somontano de Barbastro	2	Industria y energía	129
201212	Diciembre 2012	07	Somontano de Barbastro	3	Construcción	101
201212	Diciembre 2012	07	Somontano de Barbastro	4	Servicios	849
201212	Diciembre 2012	08	Cinca Medio	1	Agricultura, ganadería y pesca	144
201212	Diciembre 2012	08	Cinca Medio	2	Industria y energía	143
201212	Diciembre 2012	08	Cinca Medio	3	Construcción	87
201212	Diciembre 2012	08	Cinca Medio	4	Servicios	688
201212	Diciembre 2012	09	La Litera / La Llitera	1	Agricultura, ganadería y pesca	187
201212	Diciembre 2012	09	La Litera / La Llitera	2	Industria y energía	128
201212	Diciembre 2012	09	La Litera / La Llitera	3	Construcción	84
201212	Diciembre 2012	09	La Litera / La Llitera	4	Servicios	617
201212	Diciembre 2012	10	Los Monegros	1	Agricultura, ganadería y pesca	229
201212	Diciembre 2012	10	Los Monegros	2	Industria y energía	84
201212	Diciembre 2012	10	Los Monegros	3	Construcción	87
201212	Diciembre 2012	10	Los Monegros	4	Servicios	472
201212	Diciembre 2012	11	Bajo Cinca / Baix Cinca	1	Agricultura, ganadería y pesca	334
201212	Diciembre 2012	11	Bajo Cinca / Baix Cinca	2	Industria y energía	105
201212	Diciembre 2012	11	Bajo Cinca / Baix Cinca	3	Construcción	99
201212	Diciembre 2012	11	Bajo Cinca / Baix Cinca	4	Servicios	677
201212	Diciembre 2012	12	Tarazona y el Moncayo	1	Agricultura, ganadería y pesca	33
201212	Diciembre 2012	12	Tarazona y el Moncayo	2	Industria y energía	61
201212	Diciembre 2012	12	Tarazona y el Moncayo	3	Construcción	50
201212	Diciembre 2012	12	Tarazona y el Moncayo	4	Servicios	376
201212	Diciembre 2012	13	Campo de Borja	1	Agricultura, ganadería y pesca	83
201212	Diciembre 2012	13	Campo de Borja	2	Industria y energía	69
201212	Diciembre 2012	13	Campo de Borja	3	Construcción	58
201212	Diciembre 2012	13	Campo de Borja	4	Servicios	314
201212	Diciembre 2012	14	Aranda	1	Agricultura, ganadería y pesca	14
201212	Diciembre 2012	14	Aranda	2	Industria y energía	84
201212	Diciembre 2012	14	Aranda	3	Construcción	16
201212	Diciembre 2012	14	Aranda	4	Servicios	141
201212	Diciembre 2012	15	Ribera Alta del Ebro	1	Agricultura, ganadería y pesca	72
201212	Diciembre 2012	15	Ribera Alta del Ebro	2	Industria y energía	159
201212	Diciembre 2012	15	Ribera Alta del Ebro	3	Construcción	86
201212	Diciembre 2012	15	Ribera Alta del Ebro	4	Servicios	611
201212	Diciembre 2012	16	Valdejalón	1	Agricultura, ganadería y pesca	222
201212	Diciembre 2012	16	Valdejalón	2	Industria y energía	216
201212	Diciembre 2012	16	Valdejalón	3	Construcción	100
201212	Diciembre 2012	16	Valdejalón	4	Servicios	753
201212	Diciembre 2012	17	D.C. Zaragoza	1	Agricultura, ganadería y pesca	254
201212	Diciembre 2012	17	D.C. Zaragoza	2	Industria y energía	2421
201212	Diciembre 2012	17	D.C. Zaragoza	3	Construcción	1944
201212	Diciembre 2012	17	D.C. Zaragoza	4	Servicios	31155
201212	Diciembre 2012	18	Ribera Baja del Ebro	1	Agricultura, ganadería y pesca	40
201212	Diciembre 2012	18	Ribera Baja del Ebro	2	Industria y energía	67
201212	Diciembre 2012	18	Ribera Baja del Ebro	3	Construcción	29
201212	Diciembre 2012	18	Ribera Baja del Ebro	4	Servicios	207
201212	Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	1	Agricultura, ganadería y pesca	157
201212	Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	2	Industria y energía	64
201212	Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	3	Construcción	53
201212	Diciembre 2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	4	Servicios	342
201212	Diciembre 2012	20	Comunidad de Calatayud	1	Agricultura, ganadería y pesca	114
201212	Diciembre 2012	20	Comunidad de Calatayud	2	Industria y energía	117
201212	Diciembre 2012	20	Comunidad de Calatayud	3	Construcción	117
201212	Diciembre 2012	20	Comunidad de Calatayud	4	Servicios	1097
201212	Diciembre 2012	21	Campo de Cariñena	1	Agricultura, ganadería y pesca	115
201212	Diciembre 2012	21	Campo de Cariñena	2	Industria y energía	77
201212	Diciembre 2012	21	Campo de Cariñena	3	Construcción	21
201212	Diciembre 2012	21	Campo de Cariñena	4	Servicios	257
201212	Diciembre 2012	22	Campo de Belchite	1	Agricultura, ganadería y pesca	33
201212	Diciembre 2012	22	Campo de Belchite	2	Industria y energía	24
201212	Diciembre 2012	22	Campo de Belchite	3	Construcción	17
201212	Diciembre 2012	22	Campo de Belchite	4	Servicios	122
201212	Diciembre 2012	23	Bajo Martín	1	Agricultura, ganadería y pesca	49
201212	Diciembre 2012	23	Bajo Martín	2	Industria y energía	50
201212	Diciembre 2012	23	Bajo Martín	3	Construcción	31
201212	Diciembre 2012	23	Bajo Martín	4	Servicios	150
201212	Diciembre 2012	24	Campo de Daroca	1	Agricultura, ganadería y pesca	38
201212	Diciembre 2012	24	Campo de Daroca	2	Industria y energía	23
201212	Diciembre 2012	24	Campo de Daroca	3	Construcción	14
201212	Diciembre 2012	24	Campo de Daroca	4	Servicios	166
201212	Diciembre 2012	25	Jiloca	1	Agricultura, ganadería y pesca	55
201212	Diciembre 2012	25	Jiloca	2	Industria y energía	53
201212	Diciembre 2012	25	Jiloca	3	Construcción	54
201212	Diciembre 2012	25	Jiloca	4	Servicios	303
201212	Diciembre 2012	26	Cuencas Mineras	1	Agricultura, ganadería y pesca	31
201212	Diciembre 2012	26	Cuencas Mineras	2	Industria y energía	34
201212	Diciembre 2012	26	Cuencas Mineras	3	Construcción	43
201212	Diciembre 2012	26	Cuencas Mineras	4	Servicios	175
201212	Diciembre 2012	27	Andorra-Sierra de Arcos	1	Agricultura, ganadería y pesca	24
201212	Diciembre 2012	27	Andorra-Sierra de Arcos	2	Industria y energía	34
201212	Diciembre 2012	27	Andorra-Sierra de Arcos	3	Construcción	41
