Año	Grupo Antigüedad	Nº Accidentes	Temporalidad	Comarca Código	Comarca Nombre
2009	De 7 a 9 meses	17	Temporal	07	Somontano de Barbastro
2009	De 7 a 9 meses	1	Sin clasificar	07	Somontano de Barbastro
2009	De 7 a 9 meses	3	Indefinido	08	Cinca Medio
2009	De 7 a 9 meses	11	Temporal	08	Cinca Medio
2009	De 7 a 9 meses	3	Indefinido	09	La Litera / La Llitera
2009	De 7 a 9 meses	5	Temporal	09	La Litera / La Llitera
2009	De 7 a 9 meses	4	Indefinido	10	Los Monegros
2009	De 7 a 9 meses	7	Temporal	10	Los Monegros
2009	De 7 a 9 meses	2	Indefinido	11	Bajo Cinca / Baix Cinca
2009	De 7 a 9 meses	8	Temporal	11	Bajo Cinca / Baix Cinca
2009	De 7 a 9 meses	1	Indefinido	12	Tarazona y el Moncayo
2009	De 7 a 9 meses	2	Temporal	12	Tarazona y el Moncayo
2009	De 7 a 9 meses	4	Indefinido	13	Campo de Borja
2009	De 7 a 9 meses	8	Temporal	13	Campo de Borja
2009	De 7 a 9 meses	2	Indefinido	14	Aranda
2009	De 7 a 9 meses	1	Temporal	14	Aranda
2009	De 7 a 9 meses	8	Indefinido	15	Ribera Alta del Ebro
2009	De 7 a 9 meses	19	Temporal	15	Ribera Alta del Ebro
2009	De 7 a 9 meses	1	Sin clasificar	15	Ribera Alta del Ebro
2009	De 7 a 9 meses	11	Indefinido	16	Valdejalón
2009	De 7 a 9 meses	14	Temporal	16	Valdejalón
2009	De 7 a 9 meses	161	Indefinido	17	D.C. Zaragoza
2009	De 7 a 9 meses	244	Temporal	17	D.C. Zaragoza
2009	De 7 a 9 meses	3	Sin clasificar	17	D.C. Zaragoza
2009	De 7 a 9 meses	3	Indefinido	18	Ribera Baja del Ebro
2009	De 7 a 9 meses	3	Temporal	18	Ribera Baja del Ebro
2009	De 7 a 9 meses	1	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 7 a 9 meses	10	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 7 a 9 meses	5	Indefinido	20	Comunidad de Calatayud
2009	De 7 a 9 meses	18	Temporal	20	Comunidad de Calatayud
2009	De 7 a 9 meses	1	Indefinido	21	Campo de Cariñena
2009	De 7 a 9 meses	5	Temporal	21	Campo de Cariñena
2009	De 7 a 9 meses	1	Sin clasificar	21	Campo de Cariñena
2009	De 7 a 9 meses	1	Temporal	22	Campo de Belchite
2009	De 7 a 9 meses	1	Indefinido	23	Bajo Martín
2009	De 7 a 9 meses	3	Temporal	23	Bajo Martín
2009	De 7 a 9 meses	4	Temporal	24	Campo de Daroca
2009	De 7 a 9 meses	1	Indefinido	25	Jiloca
2009	De 7 a 9 meses	3	Temporal	25	Jiloca
2009	De 7 a 9 meses	4	Temporal	26	Cuencas Mineras
2009	De 7 a 9 meses	4	Temporal	27	Andorra-Sierra de Arcos
2009	De 7 a 9 meses	3	Indefinido	28	Bajo Aragón
2009	De 7 a 9 meses	10	Temporal	28	Bajo Aragón
2009	De 7 a 9 meses	9	Indefinido	29	Comunidad de Teruel
2009	De 7 a 9 meses	15	Temporal	29	Comunidad de Teruel
2009	De 7 a 9 meses	1	Sin clasificar	29	Comunidad de Teruel
2009	De 7 a 9 meses	1	Indefinido	31	Sierra de Albarracín
2009	De 7 a 9 meses	1	Temporal	31	Sierra de Albarracín
2009	De 7 a 9 meses	1	Indefinido	32	Gúdar-Javalambre
2009	De 7 a 9 meses	4	Temporal	33	Matarraña / Matarranya
2009	De 7 a 9 meses	3	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2009	De 7 a 9 meses	8	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2009	De 10 a 12 meses	4	Indefinido	01	La Jacetania
2009	De 10 a 12 meses	1	Temporal	01	La Jacetania
2009	De 10 a 12 meses	5	Temporal	02	Alto Gállego
2009	De 10 a 12 meses	3	Temporal	03	Sobrarbe
2009	De 10 a 12 meses	1	Indefinido	04	La Ribagorza
2009	De 10 a 12 meses	5	Temporal	04	La Ribagorza
2009	De 10 a 12 meses	5	Indefinido	05	Cinco Villas
2009	De 10 a 12 meses	10	Temporal	05	Cinco Villas
2009	De 10 a 12 meses	1	Sin clasificar	05	Cinco Villas
2009	De 10 a 12 meses	22	Indefinido	06	Hoya de Huesca / Plana de Uesca
2009	De 10 a 12 meses	24	Temporal	06	Hoya de Huesca / Plana de Uesca
2009	De 10 a 12 meses	1	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2009	De 10 a 12 meses	8	Indefinido	07	Somontano de Barbastro
2009	De 10 a 12 meses	7	Temporal	07	Somontano de Barbastro
2009	De 10 a 12 meses	7	Indefinido	08	Cinca Medio
2009	De 10 a 12 meses	7	Temporal	08	Cinca Medio
2009	De 10 a 12 meses	6	Indefinido	09	La Litera / La Llitera
2009	De 10 a 12 meses	6	Temporal	09	La Litera / La Llitera
2009	De 10 a 12 meses	2	Indefinido	10	Los Monegros
2009	De 10 a 12 meses	9	Temporal	10	Los Monegros
2009	De 10 a 12 meses	3	Indefinido	11	Bajo Cinca / Baix Cinca
2009	De 10 a 12 meses	11	Temporal	11	Bajo Cinca / Baix Cinca
2009	De 10 a 12 meses	1	Sin clasificar	11	Bajo Cinca / Baix Cinca
2009	De 10 a 12 meses	2	Indefinido	12	Tarazona y el Moncayo
2009	De 10 a 12 meses	1	Temporal	12	Tarazona y el Moncayo
2009	De 10 a 12 meses	6	Indefinido	13	Campo de Borja
2009	De 10 a 12 meses	7	Temporal	13	Campo de Borja
2009	De 10 a 12 meses	3	Indefinido	14	Aranda
2009	De 10 a 12 meses	2	Temporal	14	Aranda
2009	De 10 a 12 meses	1	Sin clasificar	14	Aranda
2009	De 10 a 12 meses	7	Indefinido	15	Ribera Alta del Ebro
2009	De 10 a 12 meses	14	Temporal	15	Ribera Alta del Ebro
2009	De 10 a 12 meses	15	Indefinido	16	Valdejalón
2009	De 10 a 12 meses	8	Temporal	16	Valdejalón
2009	De 10 a 12 meses	1	Sin clasificar	16	Valdejalón
2009	De 10 a 12 meses	192	Indefinido	17	D.C. Zaragoza
2009	De 10 a 12 meses	197	Temporal	17	D.C. Zaragoza
2009	De 10 a 12 meses	3	Sin clasificar	17	D.C. Zaragoza
2009	De 10 a 12 meses	3	Temporal	18	Ribera Baja del Ebro
2009	De 10 a 12 meses	3	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 10 a 12 meses	9	Indefinido	20	Comunidad de Calatayud
2009	De 10 a 12 meses	12	Temporal	20	Comunidad de Calatayud
2009	De 10 a 12 meses	4	Indefinido	21	Campo de Cariñena
2009	De 10 a 12 meses	3	Temporal	21	Campo de Cariñena
2009	De 10 a 12 meses	2	Indefinido	23	Bajo Martín
2009	De 10 a 12 meses	4	Indefinido	24	Campo de Daroca
2009	De 10 a 12 meses	3	Indefinido	25	Jiloca
2009	De 10 a 12 meses	1	Temporal	25	Jiloca
2009	De 10 a 12 meses	5	Indefinido	26	Cuencas Mineras
2009	De 10 a 12 meses	2	Temporal	26	Cuencas Mineras
2009	De 10 a 12 meses	4	Indefinido	27	Andorra-Sierra de Arcos
2009	De 10 a 12 meses	9	Temporal	27	Andorra-Sierra de Arcos
2009	De 10 a 12 meses	3	Indefinido	28	Bajo Aragón
2009	De 10 a 12 meses	12	Temporal	28	Bajo Aragón
2009	De 10 a 12 meses	1	Sin clasificar	28	Bajo Aragón
2009	De 10 a 12 meses	9	Indefinido	29	Comunidad de Teruel
2009	De 10 a 12 meses	12	Temporal	29	Comunidad de Teruel
2009	De 10 a 12 meses	1	Sin clasificar	29	Comunidad de Teruel
2009	De 10 a 12 meses	1	Indefinido	30	Maestrazgo
2009	De 10 a 12 meses	2	Temporal	31	Sierra de Albarracín
2009	De 10 a 12 meses	1	Sin clasificar	31	Sierra de Albarracín
2009	De 10 a 12 meses	2	Indefinido	32	Gúdar-Javalambre
2009	De 10 a 12 meses	2	Temporal	32	Gúdar-Javalambre
2009	De 10 a 12 meses	4	Temporal	33	Matarraña / Matarranya
2009	De 10 a 12 meses	1	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2009	De 10 a 12 meses	4	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2009	De 13 meses a 3 años	32	Indefinido	01	La Jacetania
2009	De 13 meses a 3 años	15	Temporal	01	La Jacetania
2009	De 13 meses a 3 años	27	Indefinido	02	Alto Gállego
2009	De 13 meses a 3 años	13	Temporal	02	Alto Gállego
2009	De 13 meses a 3 años	3	Indefinido	03	Sobrarbe
2009	De 13 meses a 3 años	7	Temporal	03	Sobrarbe
2009	De 13 meses a 3 años	3	Sin clasificar	03	Sobrarbe
2009	De 13 meses a 3 años	32	Indefinido	04	La Ribagorza
2009	De 13 meses a 3 años	14	Temporal	04	La Ribagorza
2009	De 13 meses a 3 años	2	Sin clasificar	04	La Ribagorza
2009	De 13 meses a 3 años	80	Indefinido	05	Cinco Villas
2009	De 13 meses a 3 años	41	Temporal	05	Cinco Villas
2009	De 13 meses a 3 años	1	Sin clasificar	05	Cinco Villas
2009	De 13 meses a 3 años	154	Indefinido	06	Hoya de Huesca / Plana de Uesca
2009	De 13 meses a 3 años	55	Temporal	06	Hoya de Huesca / Plana de Uesca
2009	De 13 meses a 3 años	1	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2009	De 13 meses a 3 años	42	Indefinido	07	Somontano de Barbastro
2009	De 13 meses a 3 años	18	Temporal	07	Somontano de Barbastro
2009	De 13 meses a 3 años	3	Sin clasificar	07	Somontano de Barbastro
2009	De 13 meses a 3 años	48	Indefinido	08	Cinca Medio
2009	De 13 meses a 3 años	27	Temporal	08	Cinca Medio
2009	De 13 meses a 3 años	3	Sin clasificar	08	Cinca Medio
2009	De 13 meses a 3 años	45	Indefinido	09	La Litera / La Llitera
2009	De 13 meses a 3 años	10	Temporal	09	La Litera / La Llitera
2009	De 13 meses a 3 años	31	Indefinido	10	Los Monegros
2009	De 13 meses a 3 años	13	Temporal	10	Los Monegros
2009	De 13 meses a 3 años	1	Sin clasificar	10	Los Monegros
2009	De 13 meses a 3 años	37	Indefinido	11	Bajo Cinca / Baix Cinca
2009	De 13 meses a 3 años	16	Temporal	11	Bajo Cinca / Baix Cinca
2009	De 13 meses a 3 años	4	Sin clasificar	11	Bajo Cinca / Baix Cinca
2009	De 13 meses a 3 años	20	Indefinido	12	Tarazona y el Moncayo
2009	De 13 meses a 3 años	17	Temporal	12	Tarazona y el Moncayo
2009	De 13 meses a 3 años	42	Indefinido	13	Campo de Borja
2009	De 13 meses a 3 años	20	Temporal	13	Campo de Borja
2009	De 13 meses a 3 años	3	Sin clasificar	13	Campo de Borja
2009	De 13 meses a 3 años	7	Indefinido	14	Aranda
2009	De 13 meses a 3 años	2	Temporal	14	Aranda
2009	De 13 meses a 3 años	1	Sin clasificar	14	Aranda
2009	De 13 meses a 3 años	130	Indefinido	15	Ribera Alta del Ebro
2009	De 13 meses a 3 años	59	Temporal	15	Ribera Alta del Ebro
2009	De 13 meses a 3 años	1	Sin clasificar	15	Ribera Alta del Ebro
2009	De 13 meses a 3 años	105	Indefinido	16	Valdejalón
2009	De 13 meses a 3 años	19	Temporal	16	Valdejalón
2009	De 13 meses a 3 años	4	Sin clasificar	16	Valdejalón
2009	De 13 meses a 3 años	1621	Indefinido	17	D.C. Zaragoza
2009	De 13 meses a 3 años	501	Temporal	17	D.C. Zaragoza
2009	De 13 meses a 3 años	20	Sin clasificar	17	D.C. Zaragoza
2009	De 13 meses a 3 años	17	Indefinido	18	Ribera Baja del Ebro
2009	De 13 meses a 3 años	8	Temporal	18	Ribera Baja del Ebro
2009	De 13 meses a 3 años	1	Sin clasificar	18	Ribera Baja del Ebro
2009	De 13 meses a 3 años	19	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 13 meses a 3 años	10	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 13 meses a 3 años	3	Sin clasificar	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 13 meses a 3 años	32	Indefinido	20	Comunidad de Calatayud
2009	De 13 meses a 3 años	17	Temporal	20	Comunidad de Calatayud
2009	De 13 meses a 3 años	6	Sin clasificar	20	Comunidad de Calatayud
2009	De 13 meses a 3 años	26	Indefinido	21	Campo de Cariñena
2009	De 13 meses a 3 años	3	Temporal	21	Campo de Cariñena
2009	De 13 meses a 3 años	7	Indefinido	22	Campo de Belchite
2009	De 13 meses a 3 años	1	Temporal	22	Campo de Belchite
2009	De 13 meses a 3 años	2	Sin clasificar	22	Campo de Belchite
2009	De 13 meses a 3 años	17	Indefinido	23	Bajo Martín
2009	De 13 meses a 3 años	13	Temporal	23	Bajo Martín
2009	De 13 meses a 3 años	1	Sin clasificar	23	Bajo Martín
2009	De 13 meses a 3 años	7	Indefinido	24	Campo de Daroca
2009	De 13 meses a 3 años	4	Temporal	24	Campo de Daroca
2009	De 13 meses a 3 años	1	Sin clasificar	24	Campo de Daroca
2009	De 13 meses a 3 años	27	Indefinido	25	Jiloca
2009	De 13 meses a 3 años	6	Temporal	25	Jiloca
2009	De 13 meses a 3 años	3	Sin clasificar	25	Jiloca
2009	De 13 meses a 3 años	17	Indefinido	26	Cuencas Mineras
2009	De 13 meses a 3 años	5	Temporal	26	Cuencas Mineras
2009	De 13 meses a 3 años	4	Sin clasificar	26	Cuencas Mineras
2009	De 13 meses a 3 años	41	Indefinido	27	Andorra-Sierra de Arcos
2009	De 13 meses a 3 años	34	Temporal	27	Andorra-Sierra de Arcos
2009	De 13 meses a 3 años	1	Sin clasificar	27	Andorra-Sierra de Arcos
2009	De 13 meses a 3 años	69	Indefinido	28	Bajo Aragón
2009	De 13 meses a 3 años	24	Temporal	28	Bajo Aragón
2009	De 13 meses a 3 años	3	Sin clasificar	28	Bajo Aragón
2009	De 13 meses a 3 años	83	Indefinido	29	Comunidad de Teruel
2009	De 13 meses a 3 años	43	Temporal	29	Comunidad de Teruel
2009	De 13 meses a 3 años	2		29	Comunidad de Teruel
2009	De 13 meses a 3 años	3	Sin clasificar	29	Comunidad de Teruel
2009	De 13 meses a 3 años	2	Indefinido	30	Maestrazgo
2009	De 13 meses a 3 años	1	Temporal	30	Maestrazgo
2009	De 13 meses a 3 años	1	Indefinido	31	Sierra de Albarracín
2009	De 13 meses a 3 años	1	Temporal	31	Sierra de Albarracín
2009	De 13 meses a 3 años	4	Sin clasificar	31	Sierra de Albarracín
2009	De 13 meses a 3 años	8	Indefinido	32	Gúdar-Javalambre
2009	De 13 meses a 3 años	3	Temporal	32	Gúdar-Javalambre
2009	De 13 meses a 3 años	11	Indefinido	33	Matarraña / Matarranya
2009	De 13 meses a 3 años	2	Temporal	33	Matarraña / Matarranya
2009	De 13 meses a 3 años	3	Sin clasificar	33	Matarraña / Matarranya
2009	De 13 meses a 3 años	26	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2009	De 13 meses a 3 años	21	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2009	De 37 meses a 10 años	48	Indefinido	01	La Jacetania
2009	De 37 meses a 10 años	11	Temporal	01	La Jacetania
2009	De 37 meses a 10 años	2	Sin clasificar	01	La Jacetania
2009	De 37 meses a 10 años	27	Indefinido	02	Alto Gállego
2009	De 37 meses a 10 años	4	Temporal	02	Alto Gállego
2009	De 37 meses a 10 años	5	Indefinido	03	Sobrarbe
2009	De 37 meses a 10 años	2	Temporal	03	Sobrarbe
2009	De 37 meses a 10 años	1	Sin clasificar	03	Sobrarbe
2009	De 37 meses a 10 años	20	Indefinido	04	La Ribagorza
2009	De 37 meses a 10 años	8	Temporal	04	La Ribagorza
2009	De 37 meses a 10 años	1	Sin clasificar	04	La Ribagorza
2009	De 37 meses a 10 años	110	Indefinido	05	Cinco Villas
2009	De 37 meses a 10 años	8	Temporal	05	Cinco Villas
2009	De 37 meses a 10 años	5	Sin clasificar	05	Cinco Villas
2009	De 37 meses a 10 años	190	Indefinido	06	Hoya de Huesca / Plana de Uesca
2009	De 37 meses a 10 años	16	Temporal	06	Hoya de Huesca / Plana de Uesca
2009	De 37 meses a 10 años	2	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2009	De 37 meses a 10 años	81	Indefinido	07	Somontano de Barbastro
2009	De 37 meses a 10 años	10	Temporal	07	Somontano de Barbastro
2009	De 37 meses a 10 años	5	Sin clasificar	07	Somontano de Barbastro
2009	De 37 meses a 10 años	82	Indefinido	08	Cinca Medio
2009	De 37 meses a 10 años	6	Temporal	08	Cinca Medio
2009	De 37 meses a 10 años	3	Sin clasificar	08	Cinca Medio
2009	De 37 meses a 10 años	73	Indefinido	09	La Litera / La Llitera
2009	De 37 meses a 10 años	2	Temporal	09	La Litera / La Llitera
2009	De 37 meses a 10 años	1	Sin clasificar	09	La Litera / La Llitera
2009	De 37 meses a 10 años	33	Indefinido	10	Los Monegros
2009	De 37 meses a 10 años	5	Temporal	10	Los Monegros
2009	De 37 meses a 10 años	1	Sin clasificar	10	Los Monegros
2009	De 37 meses a 10 años	57	Indefinido	11	Bajo Cinca / Baix Cinca
2009	De 37 meses a 10 años	3	Temporal	11	Bajo Cinca / Baix Cinca
2009	De 37 meses a 10 años	47	Indefinido	12	Tarazona y el Moncayo
2009	De 37 meses a 10 años	1	Temporal	12	Tarazona y el Moncayo
2009	De 37 meses a 10 años	2	Sin clasificar	12	Tarazona y el Moncayo
2009	De 37 meses a 10 años	57	Indefinido	13	Campo de Borja
2009	De 37 meses a 10 años	5	Temporal	13	Campo de Borja
2009	De 37 meses a 10 años	4	Sin clasificar	13	Campo de Borja
2009	De 37 meses a 10 años	7	Indefinido	14	Aranda
2009	De 37 meses a 10 años	2	Temporal	14	Aranda
2009	De 37 meses a 10 años	1	Sin clasificar	14	Aranda
2009	De 37 meses a 10 años	161	Indefinido	15	Ribera Alta del Ebro
2009	De 37 meses a 10 años	13	Temporal	15	Ribera Alta del Ebro
2009	De 37 meses a 10 años	1	Sin clasificar	15	Ribera Alta del Ebro
2009	De 37 meses a 10 años	136	Indefinido	16	Valdejalón
2009	De 37 meses a 10 años	13	Temporal	16	Valdejalón
2009	De 37 meses a 10 años	4	Sin clasificar	16	Valdejalón
2009	De 37 meses a 10 años	2186	Indefinido	17	D.C. Zaragoza
2009	De 37 meses a 10 años	186	Temporal	17	D.C. Zaragoza
2009	De 37 meses a 10 años	34	Sin clasificar	17	D.C. Zaragoza
2009	De 37 meses a 10 años	26	Indefinido	18	Ribera Baja del Ebro
2009	De 37 meses a 10 años	3	Temporal	18	Ribera Baja del Ebro
2009	De 37 meses a 10 años	32	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 37 meses a 10 años	5	Temporal	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	De 37 meses a 10 años	80	Indefinido	20	Comunidad de Calatayud
2009	De 37 meses a 10 años	10	Temporal	20	Comunidad de Calatayud
2009	De 37 meses a 10 años	5	Sin clasificar	20	Comunidad de Calatayud
2009	De 37 meses a 10 años	77	Indefinido	21	Campo de Cariñena
2009	De 37 meses a 10 años	4	Temporal	21	Campo de Cariñena
2009	De 37 meses a 10 años	4	Sin clasificar	21	Campo de Cariñena
2009	De 37 meses a 10 años	4	Indefinido	22	Campo de Belchite
2009	De 37 meses a 10 años	1	Temporal	22	Campo de Belchite
2009	De 37 meses a 10 años	18	Indefinido	23	Bajo Martín
2009	De 37 meses a 10 años	5	Temporal	23	Bajo Martín
2009	De 37 meses a 10 años	6	Indefinido	24	Campo de Daroca
2009	De 37 meses a 10 años	1	Temporal	24	Campo de Daroca
2009	De 37 meses a 10 años	1	Sin clasificar	24	Campo de Daroca
2009	De 37 meses a 10 años	27	Indefinido	25	Jiloca
2009	De 37 meses a 10 años	5	Temporal	25	Jiloca
2009	De 37 meses a 10 años	2	Sin clasificar	25	Jiloca
2009	De 37 meses a 10 años	33	Indefinido	26	Cuencas Mineras
2009	De 37 meses a 10 años	1	Temporal	26	Cuencas Mineras
2009	De 37 meses a 10 años	2	Sin clasificar	26	Cuencas Mineras
2009	De 37 meses a 10 años	74	Indefinido	27	Andorra-Sierra de Arcos
2009	De 37 meses a 10 años	15	Temporal	27	Andorra-Sierra de Arcos
2009	De 37 meses a 10 años	70	Indefinido	28	Bajo Aragón
2009	De 37 meses a 10 años	8	Temporal	28	Bajo Aragón
2009	De 37 meses a 10 años	3	Sin clasificar	28	Bajo Aragón
2009	De 37 meses a 10 años	101	Indefinido	29	Comunidad de Teruel
2009	De 37 meses a 10 años	20	Temporal	29	Comunidad de Teruel
2009	De 37 meses a 10 años	8	Sin clasificar	29	Comunidad de Teruel
2009	De 37 meses a 10 años	2		29	Comunidad de Teruel
2009	De 37 meses a 10 años	2	Indefinido	30	Maestrazgo
2009	De 37 meses a 10 años	1	Temporal	30	Maestrazgo
2009	De 37 meses a 10 años	5	Indefinido	31	Sierra de Albarracín
2009	De 37 meses a 10 años	1	Temporal	31	Sierra de Albarracín
2009	De 37 meses a 10 años	21	Indefinido	32	Gúdar-Javalambre
2009	De 37 meses a 10 años	4	Temporal	32	Gúdar-Javalambre
2009	De 37 meses a 10 años	2	Sin clasificar	32	Gúdar-Javalambre
2009	De 37 meses a 10 años	14	Indefinido	33	Matarraña / Matarranya
2009	De 37 meses a 10 años	2	Sin clasificar	33	Matarraña / Matarranya
2009	De 37 meses a 10 años	27	Indefinido	NC	Municipio del centro de trabajo fuera de Aragón
2009	De 37 meses a 10 años	2	Temporal	NC	Municipio del centro de trabajo fuera de Aragón
2009	Más de 10 años	39	Indefinido	01	La Jacetania
2009	Más de 10 años	2	Sin clasificar	01	La Jacetania
2009	Más de 10 años	16	Indefinido	02	Alto Gállego
2009	Más de 10 años	2	Sin clasificar	02	Alto Gállego
2009	Más de 10 años	2	Indefinido	03	Sobrarbe
2009	Más de 10 años	1	Temporal	03	Sobrarbe
2009	Más de 10 años	13	Indefinido	04	La Ribagorza
2009	Más de 10 años	1	Temporal	04	La Ribagorza
2009	Más de 10 años	2	Sin clasificar	04	La Ribagorza
2009	Más de 10 años	45	Indefinido	05	Cinco Villas
2009	Más de 10 años	5	Sin clasificar	05	Cinco Villas
2009	Más de 10 años	94	Indefinido	06	Hoya de Huesca / Plana de Uesca
2009	Más de 10 años	2	Sin clasificar	06	Hoya de Huesca / Plana de Uesca
2009	Más de 10 años	36	Indefinido	07	Somontano de Barbastro
2009	Más de 10 años	3	Temporal	07	Somontano de Barbastro
2009	Más de 10 años	1	Sin clasificar	07	Somontano de Barbastro
2009	Más de 10 años	40	Indefinido	08	Cinca Medio
2009	Más de 10 años	1	Sin clasificar	08	Cinca Medio
2009	Más de 10 años	48	Indefinido	09	La Litera / La Llitera
2009	Más de 10 años	1	Sin clasificar	09	La Litera / La Llitera
2009	Más de 10 años	14	Indefinido	10	Los Monegros
2009	Más de 10 años	1	Sin clasificar	10	Los Monegros
2009	Más de 10 años	21	Indefinido	11	Bajo Cinca / Baix Cinca
2009	Más de 10 años	2	Sin clasificar	11	Bajo Cinca / Baix Cinca
2009	Más de 10 años	26	Indefinido	12	Tarazona y el Moncayo
2009	Más de 10 años	1	Sin clasificar	12	Tarazona y el Moncayo
2009	Más de 10 años	14	Indefinido	13	Campo de Borja
2009	Más de 10 años	2	Sin clasificar	13	Campo de Borja
2009	Más de 10 años	91	Indefinido	15	Ribera Alta del Ebro
2009	Más de 10 años	1	Temporal	15	Ribera Alta del Ebro
2009	Más de 10 años	2	Sin clasificar	15	Ribera Alta del Ebro
2009	Más de 10 años	54	Indefinido	16	Valdejalón
2009	Más de 10 años	5	Sin clasificar	16	Valdejalón
2009	Más de 10 años	1314	Indefinido	17	D.C. Zaragoza
2009	Más de 10 años	20	Temporal	17	D.C. Zaragoza
2009	Más de 10 años	18	Sin clasificar	17	D.C. Zaragoza
2009	Más de 10 años	1		17	D.C. Zaragoza
2009	Más de 10 años	11	Indefinido	18	Ribera Baja del Ebro
2009	Más de 10 años	1	Temporal	18	Ribera Baja del Ebro
2009	Más de 10 años	13	Indefinido	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	Más de 10 años	3	Sin clasificar	19	Bajo Aragón-Caspe / Baix Aragó-Casp
2009	Más de 10 años	51	Indefinido	20	Comunidad de Calatayud
2009	Más de 10 años	1	Temporal	20	Comunidad de Calatayud
2009	Más de 10 años	4	Sin clasificar	20	Comunidad de Calatayud
