Año	Comarca código	Comarca nombre	Tipo de vehículo	Tipo de vehículo (orden)	Cantidad
2011	11	Bajo Cinca / Baix Cinca	Camiones y furgonetas	3	4610
2011	11	Bajo Cinca / Baix Cinca	Ciclomotores	7	1973
2011	11	Bajo Cinca / Baix Cinca	Motocicletas	2	1586
2011	11	Bajo Cinca / Baix Cinca	Otros vehículos	6	1157
2011	11	Bajo Cinca / Baix Cinca	Tractores industriales	5	394
2011	11	Bajo Cinca / Baix Cinca	Turismos	1	11743
2011	12	Tarazona y el Moncayo	Autobuses	4	68
2011	12	Tarazona y el Moncayo	Camiones y furgonetas	3	1984
2011	12	Tarazona y el Moncayo	Ciclomotores	7	996
2011	12	Tarazona y el Moncayo	Motocicletas	2	709
2011	12	Tarazona y el Moncayo	Otros vehículos	6	1551
2011	12	Tarazona y el Moncayo	Tractores industriales	5	643
2011	12	Tarazona y el Moncayo	Turismos	1	6587
2011	13	Campo de Borja	Autobuses	4	7
2011	13	Campo de Borja	Camiones y furgonetas	3	2598
2011	13	Campo de Borja	Ciclomotores	7	1234
2011	13	Campo de Borja	Motocicletas	2	676
2011	13	Campo de Borja	Otros vehículos	6	428
2011	13	Campo de Borja	Tractores industriales	5	41
2011	13	Campo de Borja	Turismos	1	7475
2011	14	Aranda	Autobuses	4	15
2011	14	Aranda	Camiones y furgonetas	3	1413
2011	14	Aranda	Ciclomotores	7	405
2011	14	Aranda	Motocicletas	2	276
2011	14	Aranda	Otros vehículos	6	150
2011	14	Aranda	Tractores industriales	5	19
2011	14	Aranda	Turismos	1	3184
2011	15	Ribera Alta del Ebro	Autobuses	4	11
2011	15	Ribera Alta del Ebro	Camiones y furgonetas	3	3557
2011	15	Ribera Alta del Ebro	Ciclomotores	7	2279
2011	15	Ribera Alta del Ebro	Motocicletas	2	1257
2011	15	Ribera Alta del Ebro	Otros vehículos	6	1658
2011	15	Ribera Alta del Ebro	Tractores industriales	5	559
2011	15	Ribera Alta del Ebro	Turismos	1	13531
2011	16	Valdejalón	Autobuses	4	5
2011	16	Valdejalón	Camiones y furgonetas	3	4422
2011	16	Valdejalón	Ciclomotores	7	1809
2011	16	Valdejalón	Motocicletas	2	1080
2011	16	Valdejalón	Otros vehículos	6	1860
2011	16	Valdejalón	Tractores industriales	5	297
2011	16	Valdejalón	Turismos	1	13647
2011	17	Central	Autobuses	4	908
2011	17	Central	Camiones y furgonetas	3	54684
2011	17	Central	Ciclomotores	7	22087
2011	17	Central	Motocicletas	2	35355
2011	17	Central	Otros vehículos	6	11832
2011	17	Central	Tractores industriales	5	2363
2011	17	Central	Turismos	1	290523
2011	18	Ribera Baja del Ebro	Autobuses	4	0
2011	18	Ribera Baja del Ebro	Camiones y furgonetas	3	1340
2011	18	Ribera Baja del Ebro	Ciclomotores	7	1029
2011	18	Ribera Baja del Ebro	Motocicletas	2	573
2011	18	Ribera Baja del Ebro	Otros vehículos	6	405
2011	18	Ribera Baja del Ebro	Tractores industriales	5	55
2011	18	Ribera Baja del Ebro	Turismos	1	4525
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Autobuses	4	25
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Camiones y furgonetas	3	2597
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ciclomotores	7	1317
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Motocicletas	2	665
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros vehículos	6	450
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tractores industriales	5	42
2011	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Turismos	1	6083
2011	20	Comunidad de Calatayud	Autobuses	4	32
2011	20	Comunidad de Calatayud	Camiones y furgonetas	3	6354
2011	20	Comunidad de Calatayud	Ciclomotores	7	1961
2011	20	Comunidad de Calatayud	Motocicletas	2	1606
2011	20	Comunidad de Calatayud	Otros vehículos	6	1198
2011	20	Comunidad de Calatayud	Tractores industriales	5	344
2011	20	Comunidad de Calatayud	Turismos	1	17327
2011	21	Campo de Cariñena	Autobuses	4	0
2011	21	Campo de Cariñena	Camiones y furgonetas	3	1722
2011	21	Campo de Cariñena	Ciclomotores	7	633
2011	21	Campo de Cariñena	Motocicletas	2	422
2011	21	Campo de Cariñena	Otros vehículos	6	336
2011	21	Campo de Cariñena	Tractores industriales	5	40
2011	21	Campo de Cariñena	Turismos	1	5136
2011	22	Campo de Belchite	Autobuses	4	6
2011	22	Campo de Belchite	Camiones y furgonetas	3	830
2011	22	Campo de Belchite	Ciclomotores	7	429
2011	22	Campo de Belchite	Motocicletas	2	219
2011	22	Campo de Belchite	Otros vehículos	6	190
2011	22	Campo de Belchite	Tractores industriales	5	48
2011	22	Campo de Belchite	Turismos	1	2347
2011	23	Bajo Martín	Autobuses	4	6
2011	23	Bajo Martín	Camiones y furgonetas	3	1210
2011	23	Bajo Martín	Ciclomotores	7	723
2011	23	Bajo Martín	Motocicletas	2	331
2011	23	Bajo Martín	Otros vehículos	6	640
2011	23	Bajo Martín	Tractores industriales	5	237
2011	23	Bajo Martín	Turismos	1	3273
2011	24	Campo de Daroca	Autobuses	4	2
2011	24	Campo de Daroca	Camiones y furgonetas	3	1247
2011	24	Campo de Daroca	Ciclomotores	7	307
2011	24	Campo de Daroca	Motocicletas	2	339
2011	24	Campo de Daroca	Otros vehículos	6	311
2011	24	Campo de Daroca	Tractores industriales	5	79
2011	24	Campo de Daroca	Turismos	1	3755
2011	25	Jiloca	Autobuses	4	9
2011	25	Jiloca	Camiones y furgonetas	3	2225
2011	25	Jiloca	Ciclomotores	7	686
2011	25	Jiloca	Motocicletas	2	466
2011	25	Jiloca	Otros vehículos	6	614
2011	25	Jiloca	Tractores industriales	5	92
2011	25	Jiloca	Turismos	1	6725
2011	26	Cuencas Mineras	Autobuses	4	7
2011	26	Cuencas Mineras	Camiones y furgonetas	3	1348
2011	26	Cuencas Mineras	Ciclomotores	7	423
2011	26	Cuencas Mineras	Motocicletas	2	345
2011	26	Cuencas Mineras	Otros vehículos	6	294
2011	26	Cuencas Mineras	Tractores industriales	5	31
2011	26	Cuencas Mineras	Turismos	1	4606
2011	27	Andorra-Sierra de Arcos	Autobuses	4	20
2011	27	Andorra-Sierra de Arcos	Camiones y furgonetas	3	1711
2011	27	Andorra-Sierra de Arcos	Ciclomotores	7	495
2011	27	Andorra-Sierra de Arcos	Motocicletas	2	491
2011	27	Andorra-Sierra de Arcos	Otros vehículos	6	491
2011	27	Andorra-Sierra de Arcos	Tractores industriales	5	185
2011	27	Andorra-Sierra de Arcos	Turismos	1	5588
2011	28	Bajo Aragón	Autobuses	4	25
2011	28	Bajo Aragón	Camiones y furgonetas	3	4944
2011	28	Bajo Aragón	Ciclomotores	7	2078
2011	28	Bajo Aragón	Motocicletas	2	1584
2011	28	Bajo Aragón	Otros vehículos	6	1001
2011	28	Bajo Aragón	Tractores industriales	5	257
2011	28	Bajo Aragón	Turismos	1	13705
2011	29	Comunidad de Teruel	Autobuses	4	97
2011	29	Comunidad de Teruel	Camiones y furgonetas	3	6923
2011	29	Comunidad de Teruel	Ciclomotores	7	2429
2011	29	Comunidad de Teruel	Motocicletas	2	2234
2011	29	Comunidad de Teruel	Otros vehículos	6	1454
2011	29	Comunidad de Teruel	Tractores industriales	5	360
2011	29	Comunidad de Teruel	Turismos	1	23464
2011	30	Maestrazgo	Autobuses	4	0
2011	30	Maestrazgo	Camiones y furgonetas	3	1067
2011	30	Maestrazgo	Ciclomotores	7	100
2011	30	Maestrazgo	Motocicletas	2	143
2011	30	Maestrazgo	Otros vehículos	6	178
2011	30	Maestrazgo	Tractores industriales	5	17
2011	30	Maestrazgo	Turismos	1	1664
2011	31	Sierra de Albarracín	Autobuses	4	2
2011	31	Sierra de Albarracín	Camiones y furgonetas	3	1178
2011	31	Sierra de Albarracín	Ciclomotores	7	240
2011	31	Sierra de Albarracín	Motocicletas	2	171
2011	31	Sierra de Albarracín	Otros vehículos	6	160
2011	31	Sierra de Albarracín	Tractores industriales	5	9
2011	31	Sierra de Albarracín	Turismos	1	2171
2011	32	Gúdar-Javalambre	Autobuses	4	3
2011	32	Gúdar-Javalambre	Camiones y furgonetas	3	2196
2011	32	Gúdar-Javalambre	Ciclomotores	7	458
2011	32	Gúdar-Javalambre	Motocicletas	2	288
2011	32	Gúdar-Javalambre	Otros vehículos	6	524
2011	32	Gúdar-Javalambre	Tractores industriales	5	64
2011	32	Gúdar-Javalambre	Turismos	1	3688
2011	33	Matarraña / Matarranya	Autobuses	4	0
2011	33	Matarraña / Matarranya	Camiones y furgonetas	3	2452
2011	33	Matarraña / Matarranya	Ciclomotores	7	677
2011	33	Matarraña / Matarranya	Motocicletas	2	448
2011	33	Matarraña / Matarranya	Otros vehículos	6	323
2011	33	Matarraña / Matarranya	Tractores industriales	5	47
2011	33	Matarraña / Matarranya	Turismos	1	3982
2011	99	Sin clasificar	Autobuses	4	0
2011	99	Sin clasificar	Camiones y furgonetas	3	5
2011	99	Sin clasificar	Ciclomotores	7	0
2011	99	Sin clasificar	Motocicletas	2	1
2011	99	Sin clasificar	Otros vehículos	6	1
2011	99	Sin clasificar	Tractores industriales	5	0
2011	99	Sin clasificar	Turismos	1	8
2012	01	La Jacetania	Autobuses	4	50
2012	01	La Jacetania	Camiones y furgonetas	3	3123
2012	01	La Jacetania	Ciclomotores	7	527
2012	01	La Jacetania	Motocicletas	2	926
2012	01	La Jacetania	Otros vehículos	6	583
2012	01	La Jacetania	Tractores industriales	5	65
2012	01	La Jacetania	Turismos	1	8638
2012	02	Alto Gállego	Autobuses	4	7
2012	02	Alto Gállego	Camiones y furgonetas	3	2383
2012	02	Alto Gállego	Ciclomotores	7	296
2012	02	Alto Gállego	Motocicletas	2	601
2012	02	Alto Gállego	Otros vehículos	6	549
2012	02	Alto Gállego	Tractores industriales	5	102
2012	02	Alto Gállego	Turismos	1	6669
2012	03	Sobrarbe	Autobuses	4	14
2012	03	Sobrarbe	Camiones y furgonetas	3	2254
2012	03	Sobrarbe	Ciclomotores	7	254
2012	03	Sobrarbe	Motocicletas	2	384
2012	03	Sobrarbe	Otros vehículos	6	498
2012	03	Sobrarbe	Tractores industriales	5	31
2012	03	Sobrarbe	Turismos	1	3774
2012	04	La Ribagorza	Autobuses	4	13
2012	04	La Ribagorza	Camiones y furgonetas	3	3454
2012	04	La Ribagorza	Ciclomotores	7	422
2012	04	La Ribagorza	Motocicletas	2	820
2012	04	La Ribagorza	Otros vehículos	6	736
2012	04	La Ribagorza	Tractores industriales	5	93
2012	04	La Ribagorza	Turismos	1	6572
2012	05	Cinco Villas	Autobuses	4	38
2012	05	Cinco Villas	Camiones y furgonetas	3	5258
2012	05	Cinco Villas	Ciclomotores	7	1324
2012	05	Cinco Villas	Motocicletas	2	1138
2012	05	Cinco Villas	Otros vehículos	6	1393
2012	05	Cinco Villas	Tractores industriales	5	261
2012	05	Cinco Villas	Turismos	1	15063
2012	06	Hoya de Huesca / Plana de Uesca	Autobuses	4	206
2012	06	Hoya de Huesca / Plana de Uesca	Camiones y furgonetas	3	8955
2012	06	Hoya de Huesca / Plana de Uesca	Ciclomotores	7	2388
2012	06	Hoya de Huesca / Plana de Uesca	Motocicletas	2	3348
2012	06	Hoya de Huesca / Plana de Uesca	Otros vehículos	6	1844
2012	06	Hoya de Huesca / Plana de Uesca	Tractores industriales	5	231
2012	06	Hoya de Huesca / Plana de Uesca	Turismos	1	31873
2012	07	Somontano de Barbastro	Autobuses	4	21
2012	07	Somontano de Barbastro	Camiones y furgonetas	3	3997
2012	07	Somontano de Barbastro	Ciclomotores	7	1637
2012	07	Somontano de Barbastro	Motocicletas	2	1562
2012	07	Somontano de Barbastro	Otros vehículos	6	834
2012	07	Somontano de Barbastro	Tractores industriales	5	150
2012	07	Somontano de Barbastro	Turismos	1	11739
2012	08	Cinca Medio	Autobuses	4	17
2012	08	Cinca Medio	Camiones y furgonetas	3	3410
2012	08	Cinca Medio	Ciclomotores	7	1290
2012	08	Cinca Medio	Motocicletas	2	1127
2012	08	Cinca Medio	Otros vehículos	6	1095
2012	08	Cinca Medio	Tractores industriales	5	355
2012	08	Cinca Medio	Turismos	1	11442
2012	09	La Litera / La Llitera	Autobuses	4	21
2012	09	La Litera / La Llitera	Camiones y furgonetas	3	3502
2012	09	La Litera / La Llitera	Ciclomotores	7	960
2012	09	La Litera / La Llitera	Motocicletas	2	1039
2012	09	La Litera / La Llitera	Otros vehículos	6	848
2012	09	La Litera / La Llitera	Tractores industriales	5	234
2012	09	La Litera / La Llitera	Turismos	1	10051
2012	10	Los Monegros	Autobuses	4	2
2012	10	Los Monegros	Camiones y furgonetas	3	3860
2012	10	Los Monegros	Ciclomotores	7	1217
2012	10	Los Monegros	Motocicletas	2	1087
2012	10	Los Monegros	Otros vehículos	6	1594
2012	10	Los Monegros	Tractores industriales	5	426
2012	10	Los Monegros	Turismos	1	11209
2012	11	Bajo Cinca / Baix Cinca	Autobuses	4	10
2012	11	Bajo Cinca / Baix Cinca	Camiones y furgonetas	3	4607
2012	11	Bajo Cinca / Baix Cinca	Ciclomotores	7	1930
2012	11	Bajo Cinca / Baix Cinca	Motocicletas	2	1596
2012	11	Bajo Cinca / Baix Cinca	Otros vehículos	6	1210
2012	11	Bajo Cinca / Baix Cinca	Tractores industriales	5	381
2012	11	Bajo Cinca / Baix Cinca	Turismos	1	11836
2012	12	Tarazona y el Moncayo	Autobuses	4	68
2012	12	Tarazona y el Moncayo	Camiones y furgonetas	3	1954
2012	12	Tarazona y el Moncayo	Ciclomotores	7	979
2012	12	Tarazona y el Moncayo	Motocicletas	2	715
2012	12	Tarazona y el Moncayo	Otros vehículos	6	1532
2012	12	Tarazona y el Moncayo	Tractores industriales	5	593
2012	12	Tarazona y el Moncayo	Turismos	1	6638
2012	13	Campo de Borja	Autobuses	4	8
2012	13	Campo de Borja	Camiones y furgonetas	3	2537
2012	13	Campo de Borja	Ciclomotores	7	1206
2012	13	Campo de Borja	Motocicletas	2	697
2012	13	Campo de Borja	Otros vehículos	6	432
2012	13	Campo de Borja	Tractores industriales	5	38
2012	13	Campo de Borja	Turismos	1	7492
2012	14	Aranda	Autobuses	4	15
2012	14	Aranda	Camiones y furgonetas	3	1375
2012	14	Aranda	Ciclomotores	7	390
2012	14	Aranda	Motocicletas	2	275
2012	14	Aranda	Otros vehículos	6	150
2012	14	Aranda	Tractores industriales	5	17
2012	14	Aranda	Turismos	1	3193
2012	15	Ribera Alta del Ebro	Autobuses	4	11
2012	15	Ribera Alta del Ebro	Camiones y furgonetas	3	3477
2012	15	Ribera Alta del Ebro	Ciclomotores	7	2238
2012	15	Ribera Alta del Ebro	Motocicletas	2	1279
2012	15	Ribera Alta del Ebro	Otros vehículos	6	1746
2012	15	Ribera Alta del Ebro	Tractores industriales	5	617
2012	15	Ribera Alta del Ebro	Turismos	1	13421
2012	16	Valdejalón	Autobuses	4	4
2012	16	Valdejalón	Camiones y furgonetas	3	4395
2012	16	Valdejalón	Ciclomotores	7	1743
2012	16	Valdejalón	Motocicletas	2	1085
2012	16	Valdejalón	Otros vehículos	6	2222
2012	16	Valdejalón	Tractores industriales	5	334
2012	16	Valdejalón	Turismos	1	13711
2012	17	Central	Autobuses	4	902
2012	17	Central	Camiones y furgonetas	3	53113
2012	17	Central	Ciclomotores	7	21367
2012	17	Central	Motocicletas	2	36175
2012	17	Central	Otros vehículos	6	11368
2012	17	Central	Tractores industriales	5	2262
2012	17	Central	Turismos	1	290209
2012	18	Ribera Baja del Ebro	Autobuses	4	0
2012	18	Ribera Baja del Ebro	Camiones y furgonetas	3	1328
2012	18	Ribera Baja del Ebro	Ciclomotores	7	1011
2012	18	Ribera Baja del Ebro	Motocicletas	2	580
2012	18	Ribera Baja del Ebro	Otros vehículos	6	416
2012	18	Ribera Baja del Ebro	Tractores industriales	5	53
2012	18	Ribera Baja del Ebro	Turismos	1	4555
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Autobuses	4	24
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Camiones y furgonetas	3	2561
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Ciclomotores	7	1294
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Motocicletas	2	683
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Otros vehículos	6	493
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Tractores industriales	5	46
2012	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Turismos	1	6107
2012	20	Comunidad de Calatayud	Autobuses	4	35
2012	20	Comunidad de Calatayud	Camiones y furgonetas	3	6261
2012	20	Comunidad de Calatayud	Ciclomotores	7	1926
2012	20	Comunidad de Calatayud	Motocicletas	2	1647
2012	20	Comunidad de Calatayud	Otros vehículos	6	1278
2012	20	Comunidad de Calatayud	Tractores industriales	5	337
2012	20	Comunidad de Calatayud	Turismos	1	17349
2012	21	Campo de Cariñena	Autobuses	4	0
2012	21	Campo de Cariñena	Camiones y furgonetas	3	1687
2012	21	Campo de Cariñena	Ciclomotores	7	608
2012	21	Campo de Cariñena	Motocicletas	2	417
2012	21	Campo de Cariñena	Otros vehículos	6	348
2012	21	Campo de Cariñena	Tractores industriales	5	33
2012	21	Campo de Cariñena	Turismos	1	5212
2012	22	Campo de Belchite	Autobuses	4	6
2012	22	Campo de Belchite	Camiones y furgonetas	3	827
2012	22	Campo de Belchite	Ciclomotores	7	423
2012	22	Campo de Belchite	Motocicletas	2	215
2012	22	Campo de Belchite	Otros vehículos	6	210
2012	22	Campo de Belchite	Tractores industriales	5	33
2012	22	Campo de Belchite	Turismos	1	2334
2012	23	Bajo Martín	Autobuses	4	7
2012	23	Bajo Martín	Camiones y furgonetas	3	1205
2012	23	Bajo Martín	Ciclomotores	7	703
2012	23	Bajo Martín	Motocicletas	2	342
2012	23	Bajo Martín	Otros vehículos	6	737
2012	23	Bajo Martín	Tractores industriales	5	276
2012	23	Bajo Martín	Turismos	1	3248
2012	24	Campo de Daroca	Autobuses	4	2
2012	24	Campo de Daroca	Camiones y furgonetas	3	1289
2012	24	Campo de Daroca	Ciclomotores	7	310
2012	24	Campo de Daroca	Motocicletas	2	345
2012	24	Campo de Daroca	Otros vehículos	6	333
2012	24	Campo de Daroca	Tractores industriales	5	70
2012	24	Campo de Daroca	Turismos	1	3954
2012	25	Jiloca	Autobuses	4	9
2012	25	Jiloca	Camiones y furgonetas	3	2235
2012	25	Jiloca	Ciclomotores	7	679
2012	25	Jiloca	Motocicletas	2	477
2012	25	Jiloca	Otros vehículos	6	572
2012	25	Jiloca	Tractores industriales	5	100
2012	25	Jiloca	Turismos	1	6741
2012	26	Cuencas Mineras	Autobuses	4	5
2012	26	Cuencas Mineras	Camiones y furgonetas	3	1354
2012	26	Cuencas Mineras	Ciclomotores	7	414
2012	26	Cuencas Mineras	Motocicletas	2	341
2012	26	Cuencas Mineras	Otros vehículos	6	284
2012	26	Cuencas Mineras	Tractores industriales	5	19
2012	26	Cuencas Mineras	Turismos	1	4581
2012	27	Andorra-Sierra de Arcos	Autobuses	4	20
2012	27	Andorra-Sierra de Arcos	Camiones y furgonetas	3	1709
2012	27	Andorra-Sierra de Arcos	Ciclomotores	7	494
2012	27	Andorra-Sierra de Arcos	Motocicletas	2	510
2012	27	Andorra-Sierra de Arcos	Otros vehículos	6	479
2012	27	Andorra-Sierra de Arcos	Tractores industriales	5	159
2012	27	Andorra-Sierra de Arcos	Turismos	1	5580
2012	28	Bajo Aragón	Autobuses	4	23
2012	28	Bajo Aragón	Camiones y furgonetas	3	4846
2012	28	Bajo Aragón	Ciclomotores	7	2012
2012	28	Bajo Aragón	Motocicletas	2	1640
2012	28	Bajo Aragón	Otros vehículos	6	1017
2012	28	Bajo Aragón	Tractores industriales	5	253
2012	28	Bajo Aragón	Turismos	1	13697
2012	29	Comunidad de Teruel	Autobuses	4	60
2012	29	Comunidad de Teruel	Camiones y furgonetas	3	6833
2012	29	Comunidad de Teruel	Ciclomotores	7	2356
2012	29	Comunidad de Teruel	Motocicletas	2	2267
2012	29	Comunidad de Teruel	Otros vehículos	6	1422
2012	29	Comunidad de Teruel	Tractores industriales	5	324
2012	29	Comunidad de Teruel	Turismos	1	23270
2012	30	Maestrazgo	Autobuses	4	0
2012	30	Maestrazgo	Camiones y furgonetas	3	1084
2012	30	Maestrazgo	Ciclomotores	7	107
2012	30	Maestrazgo	Motocicletas	2	148
2012	30	Maestrazgo	Otros vehículos	6	191
2012	30	Maestrazgo	Tractores industriales	5	16
2012	30	Maestrazgo	Turismos	1	1670
2012	31	Sierra de Albarracín	Autobuses	4	2
2012	31	Sierra de Albarracín	Camiones y furgonetas	3	1186
2012	31	Sierra de Albarracín	Ciclomotores	7	231
2012	31	Sierra de Albarracín	Motocicletas	2	170
2012	31	Sierra de Albarracín	Otros vehículos	6	175
2012	31	Sierra de Albarracín	Tractores industriales	5	10
2012	31	Sierra de Albarracín	Turismos	1	2193
2012	32	Gúdar-Javalambre	Autobuses	4	3
2012	32	Gúdar-Javalambre	Camiones y furgonetas	3	2194
2012	32	Gúdar-Javalambre	Ciclomotores	7	435
2012	32	Gúdar-Javalambre	Motocicletas	2	288
2012	32	Gúdar-Javalambre	Otros vehículos	6	534
2012	32	Gúdar-Javalambre	Tractores industriales	5	54
2012	32	Gúdar-Javalambre	Turismos	1	3709
2012	33	Matarraña / Matarranya	Autobuses	4	0
2012	33	Matarraña / Matarranya	Camiones y furgonetas	3	2450
2012	33	Matarraña / Matarranya	Ciclomotores	7	668
2012	33	Matarraña / Matarranya	Motocicletas	2	456
2012	33	Matarraña / Matarranya	Otros vehículos	6	342
2012	33	Matarraña / Matarranya	Tractores industriales	5	47
2012	33	Matarraña / Matarranya	Turismos	1	4027
2012	99	Sin clasificar	Autobuses	4	0
2012	99	Sin clasificar	Camiones y furgonetas	3	5
2012	99	Sin clasificar	Ciclomotores	7	0
2012	99	Sin clasificar	Motocicletas	2	1
2012	99	Sin clasificar	Otros vehículos	6	1
2012	99	Sin clasificar	Tractores industriales	5	0
2012	99	Sin clasificar	Turismos	1	8
2013	01	La Jacetania	Autobuses	4	53
2013	01	La Jacetania	Camiones y furgonetas	3	3115
2013	01	La Jacetania	Ciclomotores	7	536
2013	01	La Jacetania	Motocicletas	2	954
2013	01	La Jacetania	Otros vehículos	6	602
2013	01	La Jacetania	Tractores industriales	5	64
2013	01	La Jacetania	Turismos	1	8607
2013	02	Alto Gállego	Autobuses	4	7
2013	02	Alto Gállego	Camiones y furgonetas	3	2380
2013	02	Alto Gállego	Ciclomotores	7	304
2013	02	Alto Gállego	Motocicletas	2	601
2013	02	Alto Gállego	Otros vehículos	6	543
2013	02	Alto Gállego	Tractores industriales	5	102
2013	02	Alto Gállego	Turismos	1	6579
2013	03	Sobrarbe	Autobuses	4	13
2013	03	Sobrarbe	Camiones y furgonetas	3	2247
2013	03	Sobrarbe	Ciclomotores	7	245
2013	03	Sobrarbe	Motocicletas	2	382
2013	03	Sobrarbe	Otros vehículos	6	523
2013	03	Sobrarbe	Tractores industriales	5	32
2013	03	Sobrarbe	Turismos	1	3797
2013	04	La Ribagorza	Autobuses	4	13
2013	04	La Ribagorza	Camiones y furgonetas	3	3425
2013	04	La Ribagorza	Ciclomotores	7	413
2013	04	La Ribagorza	Motocicletas	2	852
