Mes y año	Municipio código	Municipio nombre	Sexo	Régimen	Afiliaciones en alta
Septiembre 2014	50054	Bordalba	Hombres	Autónomos	8
Septiembre 2014	50054	Bordalba	Mujeres	Autónomos	1
Septiembre 2014	50055	Borja	Hombres	Autónomos	244
Septiembre 2014	50055	Borja	Mujeres	Autónomos	149
Septiembre 2014	50056	Botorrita	Hombres	Autónomos	27
Septiembre 2014	50056	Botorrita	Mujeres	Autónomos	12
Septiembre 2014	50057	Brea de Aragón	Hombres	Autónomos	103
Septiembre 2014	50057	Brea de Aragón	Mujeres	Autónomos	38
Septiembre 2014	50058	Bubierca	Hombres	Autónomos	2
Septiembre 2014	50058	Bubierca	Mujeres	Autónomos	1
Septiembre 2014	50059	Bujaraloz	Hombres	Autónomos	137
Septiembre 2014	50059	Bujaraloz	Mujeres	Autónomos	68
Septiembre 2014	50060	Bulbuente	Hombres	Autónomos	16
Septiembre 2014	50060	Bulbuente	Mujeres	Autónomos	13
Septiembre 2014	50061	Bureta	Hombres	Autónomos	17
Septiembre 2014	50061	Bureta	Mujeres	Autónomos	5
Septiembre 2014	50062	Burgo de Ebro (El)	Hombres	Autónomos	137
Septiembre 2014	50062	Burgo de Ebro (El)	Mujeres	Autónomos	56
Septiembre 2014	50063	Buste (El)	Hombres	Autónomos	5
Septiembre 2014	50063	Buste (El)	Mujeres	Autónomos	1
Septiembre 2014	50064	Cabañas de Ebro	Hombres	Autónomos	26
Septiembre 2014	50064	Cabañas de Ebro	Mujeres	Autónomos	9
Septiembre 2014	50065	Cabolafuente	Hombres	Autónomos	6
Septiembre 2014	50066	Cadrete	Hombres	Autónomos	318
Septiembre 2014	50066	Cadrete	Mujeres	Autónomos	90
Septiembre 2014	50067	Calatayud	Hombres	Autónomos	940
Septiembre 2014	50067	Calatayud	Mujeres	Autónomos	536
Septiembre 2014	50068	Calatorao	Hombres	Autónomos	168
Septiembre 2014	50068	Calatorao	Mujeres	Autónomos	51
Septiembre 2014	50069	Calcena	Hombres	Autónomos	3
Septiembre 2014	50069	Calcena	Mujeres	Autónomos	1
Septiembre 2014	50070	Calmarza	Hombres	Autónomos	7
Septiembre 2014	50070	Calmarza	Mujeres	Autónomos	2
Septiembre 2014	50071	Campillo de Aragón	Hombres	Autónomos	19
Septiembre 2014	50071	Campillo de Aragón	Mujeres	Autónomos	8
Septiembre 2014	50072	Carenas	Hombres	Autónomos	11
Septiembre 2014	50072	Carenas	Mujeres	Autónomos	2
Septiembre 2014	50073	Cariñena	Hombres	Autónomos	217
Septiembre 2014	50073	Cariñena	Mujeres	Autónomos	119
Septiembre 2014	50074	Caspe	Hombres	Autónomos	596
Septiembre 2014	50074	Caspe	Mujeres	Autónomos	274
Septiembre 2014	50075	Castejón de Alarba	Hombres	Autónomos	13
Septiembre 2014	50075	Castejón de Alarba	Mujeres	Autónomos	3
Septiembre 2014	50076	Castejón de las Armas	Hombres	Autónomos	9
Septiembre 2014	50076	Castejón de las Armas	Mujeres	Autónomos	2
Septiembre 2014	50077	Castejón de Valdejasa	Hombres	Autónomos	12
Septiembre 2014	50077	Castejón de Valdejasa	Mujeres	Autónomos	6
Septiembre 2014	50078	Castiliscar	Hombres	Autónomos	23
Septiembre 2014	50078	Castiliscar	Mujeres	Autónomos	17
Septiembre 2014	50079	Cervera de la Cañada	Hombres	Autónomos	23
Septiembre 2014	50079	Cervera de la Cañada	Mujeres	Autónomos	5
Septiembre 2014	50080	Cerveruela	Hombres	Autónomos	1
Septiembre 2014	50080	Cerveruela	Mujeres	Autónomos	2
Septiembre 2014	50081	Cetina	Hombres	Autónomos	47
Septiembre 2014	50081	Cetina	Mujeres	Autónomos	19
Septiembre 2014	50082	Cimballa	Hombres	Autónomos	2
Septiembre 2014	50082	Cimballa	Mujeres	Autónomos	1
Septiembre 2014	50083	Cinco Olivas	Hombres	Autónomos	3
Septiembre 2014	50083	Cinco Olivas	Mujeres	Autónomos	4
Septiembre 2014	50084	Clarés de Ribota	Hombres	Autónomos	8
Septiembre 2014	50085	Codo	Hombres	Autónomos	17
Septiembre 2014	50085	Codo	Mujeres	Autónomos	5
Septiembre 2014	50086	Codos	Hombres	Autónomos	18
Septiembre 2014	50086	Codos	Mujeres	Autónomos	6
Septiembre 2014	50087	Contamina	Hombres	Autónomos	2
Septiembre 2014	50087	Contamina	Mujeres	Autónomos	1
Septiembre 2014	50088	Cosuenda	Hombres	Autónomos	19
Septiembre 2014	50088	Cosuenda	Mujeres	Autónomos	10
Septiembre 2014	50089	Cuarte de Huerva	Hombres	Autónomos	801
Septiembre 2014	50089	Cuarte de Huerva	Mujeres	Autónomos	341
Septiembre 2014	50090	Cubel	Hombres	Autónomos	30
Septiembre 2014	50090	Cubel	Mujeres	Autónomos	16
Septiembre 2014	50091	Cuerlas (Las)	Hombres	Autónomos	6
Septiembre 2014	50091	Cuerlas (Las)	Mujeres	Autónomos	1
Septiembre 2014	50092	Chiprana	Hombres	Autónomos	49
Septiembre 2014	50092	Chiprana	Mujeres	Autónomos	17
Septiembre 2014	50093	Chodes	Hombres	Autónomos	4
Septiembre 2014	50093	Chodes	Mujeres	Autónomos	1
Septiembre 2014	50094	Daroca	Hombres	Autónomos	141
Septiembre 2014	50094	Daroca	Mujeres	Autónomos	61
Septiembre 2014	50095	Ejea de los Caballeros	Hombres	Autónomos	1323
Septiembre 2014	50095	Ejea de los Caballeros	Mujeres	Autónomos	615
Septiembre 2014	50096	Embid de Ariza	Hombres	Autónomos	5
Septiembre 2014	50096	Embid de Ariza	Mujeres	Autónomos	1
Septiembre 2014	50098	Encinacorba	Hombres	Autónomos	8
Septiembre 2014	50098	Encinacorba	Mujeres	Autónomos	5
Septiembre 2014	50099	Épila	Hombres	Autónomos	254
Septiembre 2014	50099	Épila	Mujeres	Autónomos	110
Septiembre 2014	50100	Erla	Hombres	Autónomos	28
Septiembre 2014	50100	Erla	Mujeres	Autónomos	11
Septiembre 2014	50101	Escatrón	Hombres	Autónomos	45
Septiembre 2014	50101	Escatrón	Mujeres	Autónomos	36
Septiembre 2014	50102	Fabara	Hombres	Autónomos	140
Septiembre 2014	50102	Fabara	Mujeres	Autónomos	62
Septiembre 2014	50104	Farlete	Hombres	Autónomos	24
Septiembre 2014	50104	Farlete	Mujeres	Autónomos	16
Septiembre 2014	50105	Fayón	Hombres	Autónomos	22
Septiembre 2014	50105	Fayón	Mujeres	Autónomos	27
Septiembre 2014	50106	Fayos (Los)	Hombres	Autónomos	2
Septiembre 2014	50106	Fayos (Los)	Mujeres	Autónomos	2
Septiembre 2014	50107	Figueruelas	Hombres	Autónomos	38
Septiembre 2014	50107	Figueruelas	Mujeres	Autónomos	25
Septiembre 2014	50109	Frago (El)	Hombres	Autónomos	8
Septiembre 2014	50109	Frago (El)	Mujeres	Autónomos	1
Septiembre 2014	50110	Frasno (El)	Hombres	Autónomos	34
Septiembre 2014	50110	Frasno (El)	Mujeres	Autónomos	13
Septiembre 2014	50111	Fréscano	Hombres	Autónomos	23
Septiembre 2014	50111	Fréscano	Mujeres	Autónomos	6
Septiembre 2014	50113	Fuendejalón	Hombres	Autónomos	97
Septiembre 2014	50113	Fuendejalón	Mujeres	Autónomos	33
Septiembre 2014	50114	Fuendetodos	Hombres	Autónomos	11
Septiembre 2014	50114	Fuendetodos	Mujeres	Autónomos	13
Septiembre 2014	50115	Fuentes de Ebro	Hombres	Autónomos	249
Septiembre 2014	50115	Fuentes de Ebro	Mujeres	Autónomos	126
Septiembre 2014	50116	Fuentes de Jiloca	Hombres	Autónomos	16
Septiembre 2014	50116	Fuentes de Jiloca	Mujeres	Autónomos	7
Septiembre 2014	50117	Gallocanta	Hombres	Autónomos	20
Septiembre 2014	50117	Gallocanta	Mujeres	Autónomos	5
Septiembre 2014	50118	Gallur	Hombres	Autónomos	135
Septiembre 2014	50118	Gallur	Mujeres	Autónomos	77
Septiembre 2014	50119	Gelsa	Hombres	Autónomos	86
Septiembre 2014	50119	Gelsa	Mujeres	Autónomos	61
Septiembre 2014	50120	Godojos	Hombres	Autónomos	2
Septiembre 2014	50121	Gotor	Hombres	Autónomos	17
Septiembre 2014	50121	Gotor	Mujeres	Autónomos	7
Septiembre 2014	50122	Grisel	Hombres	Autónomos	3
Septiembre 2014	50122	Grisel	Mujeres	Autónomos	1
Septiembre 2014	50123	Grisén	Hombres	Autónomos	19
Septiembre 2014	50123	Grisén	Mujeres	Autónomos	17
Septiembre 2014	50124	Herrera de los Navarros	Hombres	Autónomos	68
Septiembre 2014	50124	Herrera de los Navarros	Mujeres	Autónomos	25
Septiembre 2014	50125	Ibdes	Hombres	Autónomos	26
Septiembre 2014	50125	Ibdes	Mujeres	Autónomos	11
Septiembre 2014	50126	Illueca	Hombres	Autónomos	186
Septiembre 2014	50126	Illueca	Mujeres	Autónomos	86
Septiembre 2014	50128	Isuerre	Hombres	Autónomos	4
Septiembre 2014	50129	Jaraba	Hombres	Autónomos	11
Septiembre 2014	50129	Jaraba	Mujeres	Autónomos	9
Septiembre 2014	50130	Jarque de Moncayo	Hombres	Autónomos	42
Septiembre 2014	50130	Jarque de Moncayo	Mujeres	Autónomos	12
Septiembre 2014	50131	Jaulín	Hombres	Autónomos	18
Septiembre 2014	50131	Jaulín	Mujeres	Autónomos	10
Septiembre 2014	50132	Joyosa (La)	Hombres	Autónomos	39
Septiembre 2014	50132	Joyosa (La)	Mujeres	Autónomos	24
Septiembre 2014	50133	Lagata	Hombres	Autónomos	9
Septiembre 2014	50133	Lagata	Mujeres	Autónomos	4
Septiembre 2014	50134	Langa del Castillo	Hombres	Autónomos	13
Septiembre 2014	50134	Langa del Castillo	Mujeres	Autónomos	4
Septiembre 2014	50135	Layana	Hombres	Autónomos	16
Septiembre 2014	50135	Layana	Mujeres	Autónomos	5
Septiembre 2014	50136	Lécera	Hombres	Autónomos	85
Septiembre 2014	50136	Lécera	Mujeres	Autónomos	24
Septiembre 2014	50137	Leciñena	Hombres	Autónomos	128
Septiembre 2014	50137	Leciñena	Mujeres	Autónomos	50
Septiembre 2014	50138	Lechón	Hombres	Autónomos	7
Septiembre 2014	50139	Letux	Hombres	Autónomos	30
Septiembre 2014	50139	Letux	Mujeres	Autónomos	15
Septiembre 2014	50140	Litago	Hombres	Autónomos	6
Septiembre 2014	50140	Litago	Mujeres	Autónomos	3
Septiembre 2014	50141	Lituénigo	Hombres	Autónomos	3
Septiembre 2014	50141	Lituénigo	Mujeres	Autónomos	2
Septiembre 2014	50142	Lobera de Onsella	Hombres	Autónomos	3
Septiembre 2014	50143	Longares	Hombres	Autónomos	85
Septiembre 2014	50143	Longares	Mujeres	Autónomos	21
Septiembre 2014	50144	Longás	Hombres	Autónomos	2
Septiembre 2014	50144	Longás	Mujeres	Autónomos	2
Septiembre 2014	50146	Lucena de Jalón	Hombres	Autónomos	14
Septiembre 2014	50146	Lucena de Jalón	Mujeres	Autónomos	6
Septiembre 2014	50147	Luceni	Hombres	Autónomos	42
Septiembre 2014	50147	Luceni	Mujeres	Autónomos	27
Septiembre 2014	50148	Luesia	Hombres	Autónomos	32
Septiembre 2014	50148	Luesia	Mujeres	Autónomos	11
Septiembre 2014	50149	Luesma	Hombres	Autónomos	4
Septiembre 2014	50150	Lumpiaque	Hombres	Autónomos	49
Septiembre 2014	50150	Lumpiaque	Mujeres	Autónomos	22
Septiembre 2014	50151	Luna	Hombres	Autónomos	58
Septiembre 2014	50151	Luna	Mujeres	Autónomos	33
Septiembre 2014	50152	Maella	Hombres	Autónomos	229
Septiembre 2014	50152	Maella	Mujeres	Autónomos	95
Septiembre 2014	50153	Magallón	Hombres	Autónomos	68
Septiembre 2014	50153	Magallón	Mujeres	Autónomos	26
Septiembre 2014	50154	Mainar	Hombres	Autónomos	17
Septiembre 2014	50154	Mainar	Mujeres	Autónomos	7
Septiembre 2014	50155	Malanquilla	Hombres	Autónomos	8
Septiembre 2014	50155	Malanquilla	Mujeres	Autónomos	1
Septiembre 2014	50156	Maleján	Hombres	Autónomos	22
Septiembre 2014	50156	Maleján	Mujeres	Autónomos	9
Septiembre 2014	50157	Malón	Hombres	Autónomos	16
Septiembre 2014	50157	Malón	Mujeres	Autónomos	11
Septiembre 2014	50159	Maluenda	Hombres	Autónomos	45
Septiembre 2014	50159	Maluenda	Mujeres	Autónomos	27
Septiembre 2014	50160	Mallén	Hombres	Autónomos	184
Septiembre 2014	50160	Mallén	Mujeres	Autónomos	81
Septiembre 2014	50161	Manchones	Hombres	Autónomos	3
Septiembre 2014	50161	Manchones	Mujeres	Autónomos	2
Septiembre 2014	50162	Mara	Hombres	Autónomos	15
Septiembre 2014	50162	Mara	Mujeres	Autónomos	5
Septiembre 2014	50163	María de Huerva	Hombres	Autónomos	206
Septiembre 2014	50163	María de Huerva	Mujeres	Autónomos	93
Septiembre 2014	50164	Mediana de Aragón	Hombres	Autónomos	40
Septiembre 2014	50164	Mediana de Aragón	Mujeres	Autónomos	22
Septiembre 2014	50165	Mequinenza	Hombres	Autónomos	113
Septiembre 2014	50165	Mequinenza	Mujeres	Autónomos	62
Septiembre 2014	50166	Mesones de Isuela	Hombres	Autónomos	30
Septiembre 2014	50166	Mesones de Isuela	Mujeres	Autónomos	7
Septiembre 2014	50167	Mezalocha	Hombres	Autónomos	11
Septiembre 2014	50167	Mezalocha	Mujeres	Autónomos	10
Septiembre 2014	50168	Mianos	Hombres	Autónomos	3
Septiembre 2014	50169	Miedes de Aragón	Hombres	Autónomos	48
Septiembre 2014	50169	Miedes de Aragón	Mujeres	Autónomos	13
Septiembre 2014	50170	Monegrillo	Hombres	Autónomos	59
Septiembre 2014	50170	Monegrillo	Mujeres	Autónomos	16
Septiembre 2014	50171	Moneva	Hombres	Autónomos	3
Septiembre 2014	50171	Moneva	Mujeres	Autónomos	1
Septiembre 2014	50172	Monreal de Ariza	Hombres	Autónomos	34
Septiembre 2014	50172	Monreal de Ariza	Mujeres	Autónomos	7
Septiembre 2014	50173	Monterde	Hombres	Autónomos	9
Septiembre 2014	50173	Monterde	Mujeres	Autónomos	5
Septiembre 2014	50174	Montón	Hombres	Autónomos	5
Septiembre 2014	50175	Morata de Jalón	Hombres	Autónomos	60
Septiembre 2014	50175	Morata de Jalón	Mujeres	Autónomos	28
Septiembre 2014	50176	Morata de Jiloca	Hombres	Autónomos	16
Septiembre 2014	50176	Morata de Jiloca	Mujeres	Autónomos	2
Septiembre 2014	50177	Morés	Hombres	Autónomos	26
Septiembre 2014	50177	Morés	Mujeres	Autónomos	6
Septiembre 2014	50178	Moros	Hombres	Autónomos	25
Septiembre 2014	50178	Moros	Mujeres	Autónomos	2
Septiembre 2014	50179	Moyuela	Hombres	Autónomos	19
Septiembre 2014	50179	Moyuela	Mujeres	Autónomos	12
Septiembre 2014	50180	Mozota	Hombres	Autónomos	7
Septiembre 2014	50180	Mozota	Mujeres	Autónomos	3
Septiembre 2014	50181	Muel	Hombres	Autónomos	85
Septiembre 2014	50181	Muel	Mujeres	Autónomos	40
Septiembre 2014	50182	Muela (La)	Hombres	Autónomos	293
Septiembre 2014	50182	Muela (La)	Mujeres	Autónomos	101
Septiembre 2014	50183	Munébrega	Hombres	Autónomos	27
Septiembre 2014	50183	Munébrega	Mujeres	Autónomos	15
Septiembre 2014	50184	Murero	Hombres	Autónomos	7
Septiembre 2014	50184	Murero	Mujeres	Autónomos	3
Septiembre 2014	50185	Murillo de Gállego	Hombres	Autónomos	16
Septiembre 2014	50185	Murillo de Gállego	Mujeres	Autónomos	9
Septiembre 2014	50186	Navardún	Hombres	Autónomos	5
Septiembre 2014	50186	Navardún	Mujeres	Autónomos	2
Septiembre 2014	50187	Nigüella	Hombres	Autónomos	1
Septiembre 2014	50187	Nigüella	Mujeres	Autónomos	2
Septiembre 2014	50188	Nombrevilla	Hombres	Autónomos	2
Septiembre 2014	50188	Nombrevilla	Mujeres	Autónomos	1
Septiembre 2014	50189	Nonaspe	Hombres	Autónomos	82
Septiembre 2014	50189	Nonaspe	Mujeres	Autónomos	58
Septiembre 2014	50190	Novallas	Hombres	Autónomos	44
Septiembre 2014	50190	Novallas	Mujeres	Autónomos	17
Septiembre 2014	50191	Novillas	Hombres	Autónomos	44
Septiembre 2014	50191	Novillas	Mujeres	Autónomos	19
Septiembre 2014	50192	Nuévalos	Hombres	Autónomos	14
Septiembre 2014	50192	Nuévalos	Mujeres	Autónomos	5
Septiembre 2014	50193	Nuez de Ebro	Hombres	Autónomos	38
Septiembre 2014	50193	Nuez de Ebro	Mujeres	Autónomos	21
Septiembre 2014	50194	Olvés	Hombres	Autónomos	9
Septiembre 2014	50194	Olvés	Mujeres	Autónomos	5
Septiembre 2014	50195	Orcajo	Hombres	Autónomos	1
Septiembre 2014	50196	Orera	Hombres	Autónomos	4
Septiembre 2014	50196	Orera	Mujeres	Autónomos	2
Septiembre 2014	50197	Orés	Hombres	Autónomos	5
Septiembre 2014	50197	Orés	Mujeres	Autónomos	2
Septiembre 2014	50199	Osera de Ebro	Hombres	Autónomos	17
Septiembre 2014	50199	Osera de Ebro	Mujeres	Autónomos	8
Septiembre 2014	50200	Paniza	Hombres	Autónomos	69
Septiembre 2014	50200	Paniza	Mujeres	Autónomos	30
Septiembre 2014	50201	Paracuellos de Jiloca	Hombres	Autónomos	19
Septiembre 2014	50201	Paracuellos de Jiloca	Mujeres	Autónomos	13
Septiembre 2014	50202	Paracuellos de la Ribera	Hombres	Autónomos	8
Septiembre 2014	50202	Paracuellos de la Ribera	Mujeres	Autónomos	5
Septiembre 2014	50203	Pastriz	Hombres	Autónomos	51
Septiembre 2014	50203	Pastriz	Mujeres	Autónomos	33
Septiembre 2014	50204	Pedrola	Hombres	Autónomos	136
Septiembre 2014	50204	Pedrola	Mujeres	Autónomos	82
Septiembre 2014	50205	Pedrosas (Las)	Hombres	Autónomos	3
Septiembre 2014	50205	Pedrosas (Las)	Mujeres	Autónomos	2
Septiembre 2014	50206	Perdiguera	Hombres	Autónomos	43
Septiembre 2014	50206	Perdiguera	Mujeres	Autónomos	11
Septiembre 2014	50207	Piedratajada	Hombres	Autónomos	11
Septiembre 2014	50207	Piedratajada	Mujeres	Autónomos	2
Septiembre 2014	50208	Pina de Ebro	Hombres	Autónomos	141
Septiembre 2014	50208	Pina de Ebro	Mujeres	Autónomos	79
Septiembre 2014	50209	Pinseque	Hombres	Autónomos	207
Septiembre 2014	50209	Pinseque	Mujeres	Autónomos	84
Septiembre 2014	50210	Pintanos (Los)	Hombres	Autónomos	3
Septiembre 2014	50210	Pintanos (Los)	Mujeres	Autónomos	3
Septiembre 2014	50211	Plasencia de Jalón	Hombres	Autónomos	23
Septiembre 2014	50211	Plasencia de Jalón	Mujeres	Autónomos	6
Septiembre 2014	50212	Pleitas	Hombres	Autónomos	4
Septiembre 2014	50213	Plenas	Hombres	Autónomos	7
Septiembre 2014	50213	Plenas	Mujeres	Autónomos	4
Septiembre 2014	50214	Pomer	Hombres	Autónomos	2
Septiembre 2014	50214	Pomer	Mujeres	Autónomos	1
Septiembre 2014	50215	Pozuel de Ariza	Hombres	Autónomos	1
Septiembre 2014	50216	Pozuelo de Aragón	Hombres	Autónomos	37
Septiembre 2014	50216	Pozuelo de Aragón	Mujeres	Autónomos	19
Septiembre 2014	50217	Pradilla de Ebro	Hombres	Autónomos	27
Septiembre 2014	50217	Pradilla de Ebro	Mujeres	Autónomos	19
Septiembre 2014	50218	Puebla de Albortón	Hombres	Autónomos	12
Septiembre 2014	50218	Puebla de Albortón	Mujeres	Autónomos	5
Septiembre 2014	50219	Puebla de Alfindén (La)	Hombres	Autónomos	527
Septiembre 2014	50219	Puebla de Alfindén (La)	Mujeres	Autónomos	198
Septiembre 2014	50220	Puendeluna	Hombres	Autónomos	4
Septiembre 2014	50221	Purujosa	Mujeres	Autónomos	1
Septiembre 2014	50222	Quinto	Hombres	Autónomos	146
Septiembre 2014	50222	Quinto	Mujeres	Autónomos	92
Septiembre 2014	50223	Remolinos	Hombres	Autónomos	64
Septiembre 2014	50223	Remolinos	Mujeres	Autónomos	42
Septiembre 2014	50224	Retascón	Hombres	Autónomos	9
Septiembre 2014	50225	Ricla	Hombres	Autónomos	185
Septiembre 2014	50225	Ricla	Mujeres	Autónomos	67
Septiembre 2014	50227	Romanos	Hombres	Autónomos	24
Septiembre 2014	50227	Romanos	Mujeres	Autónomos	2
Septiembre 2014	50228	Rueda de Jalón	Hombres	Autónomos	25
Septiembre 2014	50228	Rueda de Jalón	Mujeres	Autónomos	12
Septiembre 2014	50229	Ruesca	Hombres	Autónomos	10
Septiembre 2014	50229	Ruesca	Mujeres	Autónomos	1
Septiembre 2014	50230	Sádaba	Hombres	Autónomos	117
Septiembre 2014	50230	Sádaba	Mujeres	Autónomos	38
Septiembre 2014	50231	Salillas de Jalón	Hombres	Autónomos	16
Septiembre 2014	50231	Salillas de Jalón	Mujeres	Autónomos	5
Septiembre 2014	50232	Salvatierra de Esca	Hombres	Autónomos	17
Septiembre 2014	50232	Salvatierra de Esca	Mujeres	Autónomos	9
Septiembre 2014	50233	Samper del Salz	Hombres	Autónomos	3
Septiembre 2014	50234	San Martín de la Virgen de Moncayo	Hombres	Autónomos	16
Septiembre 2014	50234	San Martín de la Virgen de Moncayo	Mujeres	Autónomos	9
Septiembre 2014	50235	San Mateo de Gállego	Hombres	Autónomos	157
Septiembre 2014	50235	San Mateo de Gállego	Mujeres	Autónomos	60
Septiembre 2014	50236	Santa Cruz de Grío	Hombres	Autónomos	11
Septiembre 2014	50236	Santa Cruz de Grío	Mujeres	Autónomos	3
Septiembre 2014	50237	Santa Cruz de Moncayo	Hombres	Autónomos	11
Septiembre 2014	50237	Santa Cruz de Moncayo	Mujeres	Autónomos	5
Septiembre 2014	50238	Santa Eulalia de Gállego	Hombres	Autónomos	7
Septiembre 2014	50238	Santa Eulalia de Gállego	Mujeres	Autónomos	2
Septiembre 2014	50239	Santed	Hombres	Autónomos	4
Septiembre 2014	50239	Santed	Mujeres	Autónomos	3
Septiembre 2014	50240	Sástago	Hombres	Autónomos	91
Septiembre 2014	50240	Sástago	Mujeres	Autónomos	80
Septiembre 2014	50241	Saviñán	Hombres	Autónomos	45
Septiembre 2014	50241	Saviñán	Mujeres	Autónomos	16
Septiembre 2014	50242	Sediles	Hombres	Autónomos	2
Septiembre 2014	50242	Sediles	Mujeres	Autónomos	3
Septiembre 2014	50243	Sestrica	Hombres	Autónomos	25
Septiembre 2014	50243	Sestrica	Mujeres	Autónomos	6
Septiembre 2014	50244	Sierra de Luna	Hombres	Autónomos	28
Septiembre 2014	50244	Sierra de Luna	Mujeres	Autónomos	5
Septiembre 2014	50245	Sigüés	Hombres	Autónomos	8
Septiembre 2014	50245	Sigüés	Mujeres	Autónomos	2
Septiembre 2014	50246	Sisamón	Hombres	Autónomos	8
Septiembre 2014	50247	Sobradiel	Hombres	Autónomos	39
Septiembre 2014	50247	Sobradiel	Mujeres	Autónomos	21
Septiembre 2014	50248	Sos del Rey Católico	Hombres	Autónomos	58
Septiembre 2014	50248	Sos del Rey Católico	Mujeres	Autónomos	29
Septiembre 2014	50249	Tabuenca	Hombres	Autónomos	30
Septiembre 2014	50249	Tabuenca	Mujeres	Autónomos	22
Septiembre 2014	50250	Talamantes	Hombres	Autónomos	1
Septiembre 2014	50250	Talamantes	Mujeres	Autónomos	3
Septiembre 2014	50251	Tarazona	Hombres	Autónomos	558
Septiembre 2014	50251	Tarazona	Mujeres	Autónomos	285
Septiembre 2014	50252	Tauste	Hombres	Autónomos	638
Septiembre 2014	50252	Tauste	Mujeres	Autónomos	271
Septiembre 2014	50253	Terrer	Hombres	Autónomos	17
Septiembre 2014	50253	Terrer	Mujeres	Autónomos	4
Septiembre 2014	50254	Tierga	Hombres	Autónomos	25
Septiembre 2014	50254	Tierga	Mujeres	Autónomos	3
Septiembre 2014	50255	Tobed	Hombres	Autónomos	11
Septiembre 2014	50255	Tobed	Mujeres	Autónomos	5
Septiembre 2014	50256	Torralba de los Frailes	Hombres	Autónomos	8
Septiembre 2014	50256	Torralba de los Frailes	Mujeres	Autónomos	2
Septiembre 2014	50257	Torralba de Ribota	Hombres	Autónomos	4
Septiembre 2014	50257	Torralba de Ribota	Mujeres	Autónomos	1
Septiembre 2014	50258	Torralbilla	Hombres	Autónomos	3
Septiembre 2014	50259	Torrehermosa	Hombres	Autónomos	19
Septiembre 2014	50259	Torrehermosa	Mujeres	Autónomos	3
Septiembre 2014	50260	Torrelapaja	Hombres	Autónomos	1
Septiembre 2014	50261	Torrellas	Hombres	Autónomos	12
Septiembre 2014	50261	Torrellas	Mujeres	Autónomos	7
Septiembre 2014	50262	Torres de Berrellén	Hombres	Autónomos	64
Septiembre 2014	50262	Torres de Berrellén	Mujeres	Autónomos	26
Septiembre 2014	50263	Torrijo de la Cañada	Hombres	Autónomos	16
Septiembre 2014	50263	Torrijo de la Cañada	Mujeres	Autónomos	4
Septiembre 2014	50264	Tosos	Hombres	Autónomos	11
Septiembre 2014	50264	Tosos	Mujeres	Autónomos	5
Septiembre 2014	50265	Trasmoz	Hombres	Autónomos	3
Septiembre 2014	50265	Trasmoz	Mujeres	Autónomos	2
Septiembre 2014	50266	Trasobares	Hombres	Autónomos	7
Septiembre 2014	50266	Trasobares	Mujeres	Autónomos	4
Septiembre 2014	50267	Uncastillo	Hombres	Autónomos	56
Septiembre 2014	50267	Uncastillo	Mujeres	Autónomos	30
Septiembre 2014	50268	Undués de Lerda	Hombres	Autónomos	2
Septiembre 2014	50268	Undués de Lerda	Mujeres	Autónomos	1
Septiembre 2014	50269	Urrea de Jalón	Hombres	Autónomos	20
Septiembre 2014	50269	Urrea de Jalón	Mujeres	Autónomos	10
Septiembre 2014	50270	Urriés	Hombres	Autónomos	2
Septiembre 2014	50270	Urriés	Mujeres	Autónomos	2
Septiembre 2014	50271	Used	Hombres	Autónomos	44
Septiembre 2014	50271	Used	Mujeres	Autónomos	19
Septiembre 2014	50272	Utebo	Hombres	Autónomos	675
Septiembre 2014	50272	Utebo	Mujeres	Autónomos	336
Septiembre 2014	50273	Valdehorna	Hombres	Autónomos	2
Septiembre 2014	50273	Valdehorna	Mujeres	Autónomos	1
Septiembre 2014	50274	Val de San Martín	Hombres	Autónomos	5
Septiembre 2014	50274	Val de San Martín	Mujeres	Autónomos	1
Septiembre 2014	50275	Valmadrid	Hombres	Autónomos	6
Septiembre 2014	50275	Valmadrid	Mujeres	Autónomos	2
Septiembre 2014	50276	Valpalmas	Hombres	Autónomos	17
Septiembre 2014	50276	Valpalmas	Mujeres	Autónomos	4
Septiembre 2014	50277	Valtorres	Hombres	Autónomos	4
Septiembre 2014	50277	Valtorres	Mujeres	Autónomos	1
Septiembre 2014	50278	Velilla de Ebro	Hombres	Autónomos	28
Septiembre 2014	50278	Velilla de Ebro	Mujeres	Autónomos	6
Septiembre 2014	50279	Velilla de Jiloca	Hombres	Autónomos	4
Septiembre 2014	50279	Velilla de Jiloca	Mujeres	Autónomos	1
Septiembre 2014	50280	Vera de Moncayo	Hombres	Autónomos	30
Septiembre 2014	50280	Vera de Moncayo	Mujeres	Autónomos	23
Septiembre 2014	50281	Vierlas	Hombres	Autónomos	1
Septiembre 2014	50281	Vierlas	Mujeres	Autónomos	1
Septiembre 2014	50282	Vilueña (La)	Hombres	Autónomos	2
Septiembre 2014	50282	Vilueña (La)	Mujeres	Autónomos	1
Septiembre 2014	50283	Villadoz	Hombres	Autónomos	6
Septiembre 2014	50283	Villadoz	Mujeres	Autónomos	1
Septiembre 2014	50284	Villafeliche	Hombres	Autónomos	9
Septiembre 2014	50284	Villafeliche	Mujeres	Autónomos	5
Septiembre 2014	50285	Villafranca de Ebro	Hombres	Autónomos	35
Septiembre 2014	50285	Villafranca de Ebro	Mujeres	Autónomos	25
