Año	Residencia área código	Residencia continente nombre	Residencia área nombre	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Inscripcion municipio estrato	Sexo	Personas
2016	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	15
2016	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	4
2016	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	5
2016	07	Asia	Asia	22	Huesca	22130	Jaca	6	Mujer	1
2016	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1
2016	07	Asia	Asia	22	Huesca	22158	Monzón	6	Mujer	1
2016	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	4
2016	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	2
2016	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	4
2016	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	6
2016	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	9
2016	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	10
2016	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Hombre	1
2016	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Mujer	2
2016	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	6
2016	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6
2016	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	2
2016	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Hombre	2
2016	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	2
2016	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	2
2016	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	3
2016	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	291
2016	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	213
2016	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1
2016	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Mujer	1
2016	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	4
2016	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	1
2016	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	5
2016	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	6
2016	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	2
2016	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4
2016	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1
2016	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1
2016	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	9
2016	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	8
2016	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Hombre	2
2016	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	4
2016	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Hombre	1
2016	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Mujer	1
2016	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2016	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2016	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2016	08	Oceanía	Oceanía	50	Zaragoza	50251	Tarazona	6	Mujer	1
2016	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	84
2016	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	105
2016	09	Apátridas y no consta	Apátridas y no consta	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2016	09	Apátridas y no consta	Apátridas y no consta	50	Zaragoza	50297	Zaragoza	7	Hombre	14
2016	09	Apátridas y no consta	Apátridas y no consta	50	Zaragoza	50297	Zaragoza	7	Mujer	13
2017	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	136
2017	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	111
2017	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	38
2017	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	40
2017	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	475
2017	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	474
2017	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	149
2017	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	147
2017	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	98
2017	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	107
2017	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	96
2017	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	81
2017	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	212
2017	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	216
2017	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	44
2017	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	64
2017	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Hombre	76
2017	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Mujer	60
2017	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	17
2017	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	18
2017	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	49
2017	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	68
2017	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	40
2017	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	40
2017	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	39
2017	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	42
2017	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	4072
2017	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	4444
2017	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	21
2017	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	15
2017	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	16
2017	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	20
2017	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	27
2017	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	34
2017	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	14
2017	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	12
2017	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	18
2017	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	18
2017	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	9
2017	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	15
2017	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	22
2017	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	25
2017	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	19
2017	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	18
2017	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Hombre	3
2017	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Mujer	5
2017	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3
2017	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6
2017	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	2
2017	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3
2017	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	6
2017	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6
2017	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3
2017	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	4
2017	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	517
2017	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	598
2017	03	África	Magreb	22	Huesca	22048	Barbastro	6	Hombre	1
2017	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	1
2017	03	África	Magreb	22	Huesca	22112	Fraga	6	Hombre	1
2017	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	4
2017	03	África	Magreb	22	Huesca	22125	Huesca	7	Mujer	1
2017	03	África	Magreb	22	Huesca	22130	Jaca	6	Hombre	1
2017	03	África	Magreb	22	Huesca	22130	Jaca	6	Mujer	1
2017	03	África	Magreb	22	Huesca	22158	Monzón	6	Hombre	6
2017	03	África	Magreb	22	Huesca	22158	Monzón	6	Mujer	2
2017	03	África	Magreb	44	Teruel	44013	Alcañiz	6	Hombre	3
2017	03	África	Magreb	44	Teruel	44013	Alcañiz	6	Mujer	2
2017	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	4
2017	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	6
2017	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Hombre	2
2017	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Hombre	1
2017	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Mujer	1
2017	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2017	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Mujer	1
2017	03	África	Magreb	50	Zaragoza	50272	Utebo	6	Hombre	1
2017	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	59
2017	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	60
2017	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	11
2017	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	6
2017	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	5
2017	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	28
2017	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	8
2017	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	1
2017	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	2
2017	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	17
2017	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	4
2017	04	África	Resto de África	44	Teruel	44013	Alcañiz	6	Hombre	3
2017	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	3
2017	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Hombre	1
2017	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	2
2017	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	4
2017	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	151
2017	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	113
2017	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	9
2017	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Mujer	11
2017	05	América	América del Norte	22	Huesca	22112	Fraga	6	Hombre	3
2017	05	América	América del Norte	22	Huesca	22112	Fraga	6	Mujer	7
2017	05	América	América del Norte	22	Huesca	22125	Huesca	7	Hombre	51
2017	05	América	América del Norte	22	Huesca	22125	Huesca	7	Mujer	64
2017	05	América	América del Norte	22	Huesca	22130	Jaca	6	Hombre	19
2017	05	América	América del Norte	22	Huesca	22130	Jaca	6	Mujer	24
2017	05	América	América del Norte	22	Huesca	22158	Monzón	6	Hombre	6
2017	05	América	América del Norte	22	Huesca	22158	Monzón	6	Mujer	10
2017	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Hombre	7
2017	05	América	América del Norte	44	Teruel	44013	Alcañiz	6	Mujer	7
2017	05	América	América del Norte	44	Teruel	44216	Teruel	7	Hombre	45
2017	05	América	América del Norte	44	Teruel	44216	Teruel	7	Mujer	57
2017	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Hombre	11
2017	05	América	América del Norte	50	Zaragoza	50067	Calatayud	6	Mujer	14
2017	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Hombre	2
2017	05	América	América del Norte	50	Zaragoza	50074	Caspe	6	Mujer	1
2017	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2017	05	América	América del Norte	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	3
2017	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	8
2017	05	América	América del Norte	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	9
2017	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	05	América	América del Norte	50	Zaragoza	50251	Tarazona	6	Mujer	4
2017	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Hombre	3
2017	05	América	América del Norte	50	Zaragoza	50272	Utebo	6	Mujer	5
2017	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Hombre	876
2017	05	América	América del Norte	50	Zaragoza	50297	Zaragoza	7	Mujer	1090
2017	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Hombre	87
2017	06	América	Resto de América	22	Huesca	22048	Barbastro	6	Mujer	78
2017	06	América	Resto de América	22	Huesca	22112	Fraga	6	Hombre	25
2017	06	América	Resto de América	22	Huesca	22112	Fraga	6	Mujer	31
2017	06	América	Resto de América	22	Huesca	22125	Huesca	7	Hombre	380
2017	06	América	Resto de América	22	Huesca	22125	Huesca	7	Mujer	408
2017	06	América	Resto de América	22	Huesca	22130	Jaca	6	Hombre	111
2017	06	América	Resto de América	22	Huesca	22130	Jaca	6	Mujer	111
2017	06	América	Resto de América	22	Huesca	22158	Monzón	6	Hombre	64
2017	06	América	Resto de América	22	Huesca	22158	Monzón	6	Mujer	58
2017	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Hombre	65
2017	06	América	Resto de América	44	Teruel	44013	Alcañiz	6	Mujer	78
2017	06	América	Resto de América	44	Teruel	44216	Teruel	7	Hombre	318
2017	06	América	Resto de América	44	Teruel	44216	Teruel	7	Mujer	303
2017	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Hombre	68
2017	06	América	Resto de América	50	Zaragoza	50067	Calatayud	6	Mujer	70
2017	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Hombre	35
2017	06	América	Resto de América	50	Zaragoza	50074	Caspe	6	Mujer	24
2017	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	10
2017	06	América	Resto de América	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	12
2017	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	73
2017	06	América	Resto de América	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	89
2017	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Hombre	66
2017	06	América	Resto de América	50	Zaragoza	50251	Tarazona	6	Mujer	60
2017	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Hombre	17
2017	06	América	Resto de América	50	Zaragoza	50272	Utebo	6	Mujer	18
2017	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Hombre	4171
2017	06	América	Resto de América	50	Zaragoza	50297	Zaragoza	7	Mujer	4233
2017	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Hombre	6
2017	07	Asia	Asia	22	Huesca	22048	Barbastro	6	Mujer	2
2017	07	Asia	Asia	22	Huesca	22112	Fraga	6	Hombre	1
2017	07	Asia	Asia	22	Huesca	22125	Huesca	7	Hombre	12
2017	07	Asia	Asia	22	Huesca	22125	Huesca	7	Mujer	6
2017	07	Asia	Asia	22	Huesca	22130	Jaca	6	Hombre	5
2017	07	Asia	Asia	22	Huesca	22158	Monzón	6	Hombre	1
2017	07	Asia	Asia	22	Huesca	22158	Monzón	6	Mujer	1
2017	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Hombre	5
2017	07	Asia	Asia	44	Teruel	44013	Alcañiz	6	Mujer	4
2017	07	Asia	Asia	44	Teruel	44216	Teruel	7	Hombre	6
2017	07	Asia	Asia	44	Teruel	44216	Teruel	7	Mujer	9
2017	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Hombre	10
2017	07	Asia	Asia	50	Zaragoza	50067	Calatayud	6	Mujer	11
2017	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Hombre	2
2017	07	Asia	Asia	50	Zaragoza	50074	Caspe	6	Mujer	3
2017	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	10
2017	07	Asia	Asia	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	8
2017	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2017	07	Asia	Asia	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3
2017	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Hombre	2
2017	07	Asia	Asia	50	Zaragoza	50251	Tarazona	6	Mujer	2
2017	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Hombre	1
2017	07	Asia	Asia	50	Zaragoza	50272	Utebo	6	Mujer	1
2017	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Hombre	307
2017	07	Asia	Asia	50	Zaragoza	50297	Zaragoza	7	Mujer	240
2017	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Hombre	1
2017	08	Oceanía	Oceanía	22	Huesca	22048	Barbastro	6	Mujer	2
2017	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Hombre	4
2017	08	Oceanía	Oceanía	22	Huesca	22112	Fraga	6	Mujer	2
2017	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Hombre	5
2017	08	Oceanía	Oceanía	22	Huesca	22125	Huesca	7	Mujer	6
2017	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Hombre	2
2017	08	Oceanía	Oceanía	22	Huesca	22130	Jaca	6	Mujer	4
2017	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Hombre	1
2017	08	Oceanía	Oceanía	44	Teruel	44013	Alcañiz	6	Mujer	1
2017	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Hombre	11
2017	08	Oceanía	Oceanía	44	Teruel	44216	Teruel	7	Mujer	11
2017	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Hombre	2
2017	08	Oceanía	Oceanía	50	Zaragoza	50067	Calatayud	6	Mujer	4
2017	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Hombre	3
2017	08	Oceanía	Oceanía	50	Zaragoza	50074	Caspe	6	Mujer	2
2017	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	1
2017	08	Oceanía	Oceanía	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	1
2017	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2017	08	Oceanía	Oceanía	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	1
2017	08	Oceanía	Oceanía	50	Zaragoza	50251	Tarazona	6	Mujer	1
2017	08	Oceanía	Oceanía	50	Zaragoza	50272	Utebo	6	Mujer	2
2017	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Hombre	86
2017	08	Oceanía	Oceanía	50	Zaragoza	50297	Zaragoza	7	Mujer	103
2018	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Hombre	145
2018	01	Europa	UE-28	22	Huesca	22048	Barbastro	6	Mujer	125
2018	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Hombre	39
2018	01	Europa	UE-28	22	Huesca	22112	Fraga	6	Mujer	40
2018	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Hombre	507
2018	01	Europa	UE-28	22	Huesca	22125	Huesca	7	Mujer	516
2018	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Hombre	161
2018	01	Europa	UE-28	22	Huesca	22130	Jaca	6	Mujer	151
2018	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Hombre	106
2018	01	Europa	UE-28	22	Huesca	22158	Monzón	6	Mujer	120
2018	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Hombre	102
2018	01	Europa	UE-28	44	Teruel	44013	Alcañiz	6	Mujer	88
2018	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Hombre	225
2018	01	Europa	UE-28	44	Teruel	44216	Teruel	7	Mujer	231
2018	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Hombre	57
2018	01	Europa	UE-28	50	Zaragoza	50067	Calatayud	6	Mujer	69
2018	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Hombre	81
2018	01	Europa	UE-28	50	Zaragoza	50074	Caspe	6	Mujer	61
2018	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	17
2018	01	Europa	UE-28	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	21
2018	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	57
2018	01	Europa	UE-28	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	75
2018	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Hombre	41
2018	01	Europa	UE-28	50	Zaragoza	50251	Tarazona	6	Mujer	45
2018	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Hombre	38
2018	01	Europa	UE-28	50	Zaragoza	50272	Utebo	6	Mujer	50
2018	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Hombre	4377
2018	01	Europa	UE-28	50	Zaragoza	50297	Zaragoza	7	Mujer	4743
2018	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Hombre	21
2018	02	Europa	Resto de Europa	22	Huesca	22048	Barbastro	6	Mujer	16
2018	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Hombre	16
2018	02	Europa	Resto de Europa	22	Huesca	22112	Fraga	6	Mujer	21
2018	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Hombre	29
2018	02	Europa	Resto de Europa	22	Huesca	22125	Huesca	7	Mujer	35
2018	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Hombre	16
2018	02	Europa	Resto de Europa	22	Huesca	22130	Jaca	6	Mujer	14
2018	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Hombre	18
2018	02	Europa	Resto de Europa	22	Huesca	22158	Monzón	6	Mujer	19
2018	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Hombre	10
2018	02	Europa	Resto de Europa	44	Teruel	44013	Alcañiz	6	Mujer	13
2018	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Hombre	23
2018	02	Europa	Resto de Europa	44	Teruel	44216	Teruel	7	Mujer	25
2018	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Hombre	20
2018	02	Europa	Resto de Europa	50	Zaragoza	50067	Calatayud	6	Mujer	18
2018	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Hombre	3
2018	02	Europa	Resto de Europa	50	Zaragoza	50074	Caspe	6	Mujer	5
2018	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Hombre	3
2018	02	Europa	Resto de Europa	50	Zaragoza	50089	Cuarte de Huerva	6	Mujer	6
2018	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	5
2018	02	Europa	Resto de Europa	50	Zaragoza	50095	Ejea de los Caballeros	6	Mujer	3
2018	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Hombre	7
2018	02	Europa	Resto de Europa	50	Zaragoza	50251	Tarazona	6	Mujer	6
2018	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Hombre	3
2018	02	Europa	Resto de Europa	50	Zaragoza	50272	Utebo	6	Mujer	4
2018	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Hombre	526
2018	02	Europa	Resto de Europa	50	Zaragoza	50297	Zaragoza	7	Mujer	624
2018	03	África	Magreb	22	Huesca	22048	Barbastro	6	Hombre	1
2018	03	África	Magreb	22	Huesca	22048	Barbastro	6	Mujer	2
2018	03	África	Magreb	22	Huesca	22112	Fraga	6	Hombre	2
2018	03	África	Magreb	22	Huesca	22125	Huesca	7	Hombre	4
2018	03	África	Magreb	22	Huesca	22130	Jaca	6	Hombre	2
2018	03	África	Magreb	22	Huesca	22158	Monzón	6	Hombre	9
2018	03	África	Magreb	22	Huesca	22158	Monzón	6	Mujer	5
2018	03	África	Magreb	44	Teruel	44013	Alcañiz	6	Hombre	5
2018	03	África	Magreb	44	Teruel	44013	Alcañiz	6	Mujer	3
2018	03	África	Magreb	44	Teruel	44216	Teruel	7	Hombre	4
2018	03	África	Magreb	44	Teruel	44216	Teruel	7	Mujer	5
2018	03	África	Magreb	50	Zaragoza	50067	Calatayud	6	Hombre	1
2018	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Hombre	3
2018	03	África	Magreb	50	Zaragoza	50074	Caspe	6	Mujer	4
2018	03	África	Magreb	50	Zaragoza	50095	Ejea de los Caballeros	6	Hombre	1
2018	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Hombre	2
2018	03	África	Magreb	50	Zaragoza	50251	Tarazona	6	Mujer	1
2018	03	África	Magreb	50	Zaragoza	50272	Utebo	6	Mujer	1
2018	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Hombre	58
2018	03	África	Magreb	50	Zaragoza	50297	Zaragoza	7	Mujer	66
2018	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Hombre	17
2018	04	África	Resto de África	22	Huesca	22048	Barbastro	6	Mujer	6
2018	04	África	Resto de África	22	Huesca	22112	Fraga	6	Hombre	5
2018	04	África	Resto de África	22	Huesca	22112	Fraga	6	Mujer	2
2018	04	África	Resto de África	22	Huesca	22125	Huesca	7	Hombre	50
2018	04	África	Resto de África	22	Huesca	22125	Huesca	7	Mujer	12
2018	04	África	Resto de África	22	Huesca	22130	Jaca	6	Hombre	2
2018	04	África	Resto de África	22	Huesca	22130	Jaca	6	Mujer	2
2018	04	África	Resto de África	22	Huesca	22158	Monzón	6	Hombre	15
2018	04	África	Resto de África	22	Huesca	22158	Monzón	6	Mujer	4
2018	04	África	Resto de África	44	Teruel	44013	Alcañiz	6	Hombre	3
2018	04	África	Resto de África	44	Teruel	44216	Teruel	7	Mujer	2
2018	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Hombre	1
2018	04	África	Resto de África	50	Zaragoza	50251	Tarazona	6	Mujer	3
2018	04	África	Resto de África	50	Zaragoza	50272	Utebo	6	Hombre	4
2018	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Hombre	187
2018	04	África	Resto de África	50	Zaragoza	50297	Zaragoza	7	Mujer	129
2018	05	América	América del Norte	22	Huesca	22048	Barbastro	6	Hombre	19
