Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Número de contratos	Temporalidad	Bonificado o no
Mayo 2019	201905	Mayo	2019	Hombres	50	Zaragoza	132	Indefinido	Bonificados
Mayo 2019	201905	Mayo	2019	Mujeres	50	Zaragoza	54	Indefinido	Bonificados
Mayo 2019	201905	Mayo	2019	Hombres	50	Zaragoza	2058	Indefinido	No bonificados
Mayo 2019	201905	Mayo	2019	Mujeres	50	Zaragoza	1588	Indefinido	No bonificados
Mayo 2019	201905	Mayo	2019	Hombres	50	Zaragoza	165	Temporal	Bonificados
Mayo 2019	201905	Mayo	2019	Mujeres	50	Zaragoza	249	Temporal	Bonificados
Mayo 2019	201905	Mayo	2019	Hombres	50	Zaragoza	24268	Temporal	No bonificados
Mayo 2019	201905	Mayo	2019	Mujeres	50	Zaragoza	19548	Temporal	No bonificados
Abril 2019	201904	Abril	2019	Hombres	22	Huesca	13	Indefinido	Bonificados
Abril 2019	201904	Abril	2019	Mujeres	22	Huesca	1	Indefinido	Bonificados
Abril 2019	201904	Abril	2019	Hombres	22	Huesca	543	Indefinido	No bonificados
Abril 2019	201904	Abril	2019	Mujeres	22	Huesca	339	Indefinido	No bonificados
Abril 2019	201904	Abril	2019	Hombres	22	Huesca	24	Temporal	Bonificados
Abril 2019	201904	Abril	2019	Mujeres	22	Huesca	37	Temporal	Bonificados
Abril 2019	201904	Abril	2019	Hombres	22	Huesca	4079	Temporal	No bonificados
Abril 2019	201904	Abril	2019	Mujeres	22	Huesca	3150	Temporal	No bonificados
Abril 2019	201904	Abril	2019	Hombres	44	Teruel	9	Indefinido	Bonificados
Abril 2019	201904	Abril	2019	Mujeres	44	Teruel	4	Indefinido	Bonificados
Abril 2019	201904	Abril	2019	Hombres	44	Teruel	214	Indefinido	No bonificados
Abril 2019	201904	Abril	2019	Mujeres	44	Teruel	147	Indefinido	No bonificados
Abril 2019	201904	Abril	2019	Hombres	44	Teruel	18	Temporal	Bonificados
Abril 2019	201904	Abril	2019	Mujeres	44	Teruel	33	Temporal	Bonificados
Abril 2019	201904	Abril	2019	Hombres	44	Teruel	2262	Temporal	No bonificados
Abril 2019	201904	Abril	2019	Mujeres	44	Teruel	1666	Temporal	No bonificados
Abril 2019	201904	Abril	2019	Hombres	50	Zaragoza	48	Indefinido	Bonificados
Abril 2019	201904	Abril	2019	Mujeres	50	Zaragoza	34	Indefinido	Bonificados
Abril 2019	201904	Abril	2019	Hombres	50	Zaragoza	1766	Indefinido	No bonificados
Abril 2019	201904	Abril	2019	Mujeres	50	Zaragoza	1342	Indefinido	No bonificados
Abril 2019	201904	Abril	2019	Hombres	50	Zaragoza	140	Temporal	Bonificados
Abril 2019	201904	Abril	2019	Mujeres	50	Zaragoza	205	Temporal	Bonificados
Abril 2019	201904	Abril	2019	Hombres	50	Zaragoza	16445	Temporal	No bonificados
Abril 2019	201904	Abril	2019	Mujeres	50	Zaragoza	14049	Temporal	No bonificados
Marzo 2019	201903	Marzo	2019	Hombres	22	Huesca	6	Indefinido	Bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	22	Huesca	8	Indefinido	Bonificados
Marzo 2019	201903	Marzo	2019	Hombres	22	Huesca	556	Indefinido	No bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	22	Huesca	357	Indefinido	No bonificados
Marzo 2019	201903	Marzo	2019	Hombres	22	Huesca	30	Temporal	Bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	22	Huesca	41	Temporal	Bonificados
Marzo 2019	201903	Marzo	2019	Hombres	22	Huesca	3813	Temporal	No bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	22	Huesca	2884	Temporal	No bonificados
Marzo 2019	201903	Marzo	2019	Hombres	44	Teruel	7	Indefinido	Bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	44	Teruel	6	Indefinido	Bonificados
Marzo 2019	201903	Marzo	2019	Hombres	44	Teruel	275	Indefinido	No bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	44	Teruel	157	Indefinido	No bonificados
Marzo 2019	201903	Marzo	2019	Hombres	44	Teruel	16	Temporal	Bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	44	Teruel	27	Temporal	Bonificados
Marzo 2019	201903	Marzo	2019	Hombres	44	Teruel	2132	Temporal	No bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	44	Teruel	1593	Temporal	No bonificados
Marzo 2019	201903	Marzo	2019	Hombres	50	Zaragoza	36	Indefinido	Bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	50	Zaragoza	37	Indefinido	Bonificados
Marzo 2019	201903	Marzo	2019	Hombres	50	Zaragoza	1741	Indefinido	No bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	50	Zaragoza	1419	Indefinido	No bonificados
Marzo 2019	201903	Marzo	2019	Hombres	50	Zaragoza	119	Temporal	Bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	50	Zaragoza	211	Temporal	Bonificados
Marzo 2019	201903	Marzo	2019	Hombres	50	Zaragoza	15644	Temporal	No bonificados
Marzo 2019	201903	Marzo	2019	Mujeres	50	Zaragoza	14080	Temporal	No bonificados
Febrero 2019	201902	Febrero	2019	Hombres	22	Huesca	10	Indefinido	Bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	22	Huesca	9	Indefinido	Bonificados
Febrero 2019	201902	Febrero	2019	Hombres	22	Huesca	401	Indefinido	No bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	22	Huesca	283	Indefinido	No bonificados
Febrero 2019	201902	Febrero	2019	Hombres	22	Huesca	23	Temporal	Bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	22	Huesca	47	Temporal	Bonificados
Febrero 2019	201902	Febrero	2019	Hombres	22	Huesca	3088	Temporal	No bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	22	Huesca	2395	Temporal	No bonificados
Febrero 2019	201902	Febrero	2019	Hombres	44	Teruel	7	Indefinido	Bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	44	Teruel	4	Indefinido	Bonificados
Febrero 2019	201902	Febrero	2019	Hombres	44	Teruel	270	Indefinido	No bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	44	Teruel	125	Indefinido	No bonificados
Febrero 2019	201902	Febrero	2019	Hombres	44	Teruel	17	Temporal	Bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	44	Teruel	33	Temporal	Bonificados
Febrero 2019	201902	Febrero	2019	Hombres	44	Teruel	1871	Temporal	No bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	44	Teruel	1447	Temporal	No bonificados
Febrero 2019	201902	Febrero	2019	Hombres	50	Zaragoza	32	Indefinido	Bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	50	Zaragoza	33	Indefinido	Bonificados
Febrero 2019	201902	Febrero	2019	Hombres	50	Zaragoza	1687	Indefinido	No bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	50	Zaragoza	1385	Indefinido	No bonificados
Febrero 2019	201902	Febrero	2019	Hombres	50	Zaragoza	147	Temporal	Bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	50	Zaragoza	217	Temporal	Bonificados
Febrero 2019	201902	Febrero	2019	Hombres	50	Zaragoza	14791	Temporal	No bonificados
Febrero 2019	201902	Febrero	2019	Mujeres	50	Zaragoza	13258	Temporal	No bonificados
Enero 2019	201901	Enero	2019	Hombres	22	Huesca	22	Indefinido	Bonificados
Enero 2019	201901	Enero	2019	Mujeres	22	Huesca	8	Indefinido	Bonificados
Enero 2019	201901	Enero	2019	Hombres	22	Huesca	498	Indefinido	No bonificados
Enero 2019	201901	Enero	2019	Mujeres	22	Huesca	324	Indefinido	No bonificados
Enero 2019	201901	Enero	2019	Hombres	22	Huesca	17	Temporal	Bonificados
Enero 2019	201901	Enero	2019	Mujeres	22	Huesca	48	Temporal	Bonificados
Enero 2019	201901	Enero	2019	Hombres	22	Huesca	3197	Temporal	No bonificados
Enero 2019	201901	Enero	2019	Mujeres	22	Huesca	2605	Temporal	No bonificados
Enero 2019	201901	Enero	2019	Hombres	44	Teruel	5	Indefinido	Bonificados
Enero 2019	201901	Enero	2019	Mujeres	44	Teruel	8	Indefinido	Bonificados
Enero 2019	201901	Enero	2019	Hombres	44	Teruel	328	Indefinido	No bonificados
Enero 2019	201901	Enero	2019	Mujeres	44	Teruel	155	Indefinido	No bonificados
Enero 2019	201901	Enero	2019	Hombres	44	Teruel	24	Temporal	Bonificados
Enero 2019	201901	Enero	2019	Mujeres	44	Teruel	29	Temporal	Bonificados
Enero 2019	201901	Enero	2019	Hombres	44	Teruel	2104	Temporal	No bonificados
Enero 2019	201901	Enero	2019	Mujeres	44	Teruel	1498	Temporal	No bonificados
Enero 2019	201901	Enero	2019	Hombres	50	Zaragoza	64	Indefinido	Bonificados
Enero 2019	201901	Enero	2019	Mujeres	50	Zaragoza	52	Indefinido	Bonificados
Enero 2019	201901	Enero	2019	Hombres	50	Zaragoza	1936	Indefinido	No bonificados
Enero 2019	201901	Enero	2019	Mujeres	50	Zaragoza	1540	Indefinido	No bonificados
Enero 2019	201901	Enero	2019	Hombres	50	Zaragoza	152	Temporal	Bonificados
Enero 2019	201901	Enero	2019	Mujeres	50	Zaragoza	256	Temporal	Bonificados
Enero 2019	201901	Enero	2019	Hombres	50	Zaragoza	17466	Temporal	No bonificados
Enero 2019	201901	Enero	2019	Mujeres	50	Zaragoza	15515	Temporal	No bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	22	Huesca	19	Indefinido	Bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	22	Huesca	14	Indefinido	Bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	22	Huesca	444	Indefinido	No bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	22	Huesca	299	Indefinido	No bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	22	Huesca	27	Temporal	Bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	22	Huesca	25	Temporal	Bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	22	Huesca	2883	Temporal	No bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	22	Huesca	2794	Temporal	No bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	44	Teruel	11	Indefinido	Bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	44	Teruel	6	Indefinido	Bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	44	Teruel	232	Indefinido	No bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	44	Teruel	130	Indefinido	No bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	44	Teruel	15	Temporal	Bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	44	Teruel	26	Temporal	Bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	44	Teruel	1586	Temporal	No bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	44	Teruel	1350	Temporal	No bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	50	Zaragoza	70	Indefinido	Bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	50	Zaragoza	68	Indefinido	Bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	50	Zaragoza	1587	Indefinido	No bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	50	Zaragoza	1355	Indefinido	No bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	50	Zaragoza	109	Temporal	Bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	50	Zaragoza	170	Temporal	Bonificados
Diciembre 2018	201812	Diciembre	2018	Hombres	50	Zaragoza	14102	Temporal	No bonificados
Diciembre 2018	201812	Diciembre	2018	Mujeres	50	Zaragoza	14202	Temporal	No bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	22	Huesca	39	Indefinido	Bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	22	Huesca	24	Indefinido	Bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	22	Huesca	534	Indefinido	No bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	22	Huesca	360	Indefinido	No bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	22	Huesca	34	Temporal	Bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	22	Huesca	49	Temporal	Bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	22	Huesca	3030	Temporal	No bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	22	Huesca	2371	Temporal	No bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	44	Teruel	24	Indefinido	Bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	44	Teruel	15	Indefinido	Bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	44	Teruel	269	Indefinido	No bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	44	Teruel	146	Indefinido	No bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	44	Teruel	16	Temporal	Bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	44	Teruel	38	Temporal	Bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	44	Teruel	2182	Temporal	No bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	44	Teruel	1684	Temporal	No bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	50	Zaragoza	97	Indefinido	Bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	50	Zaragoza	87	Indefinido	Bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	50	Zaragoza	2012	Indefinido	No bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	50	Zaragoza	1772	Indefinido	No bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	50	Zaragoza	147	Temporal	Bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	50	Zaragoza	229	Temporal	Bonificados
Noviembre 2018	201811	Noviembre	2018	Hombres	50	Zaragoza	17021	Temporal	No bonificados
Noviembre 2018	201811	Noviembre	2018	Mujeres	50	Zaragoza	16019	Temporal	No bonificados
Octubre 2018	201810	Octubre	2018	Hombres	22	Huesca	43	Indefinido	Bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	22	Huesca	35	Indefinido	Bonificados
Octubre 2018	201810	Octubre	2018	Hombres	22	Huesca	599	Indefinido	No bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	22	Huesca	396	Indefinido	No bonificados
Octubre 2018	201810	Octubre	2018	Hombres	22	Huesca	24	Temporal	Bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	22	Huesca	65	Temporal	Bonificados
Octubre 2018	201810	Octubre	2018	Hombres	22	Huesca	3639	Temporal	No bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	22	Huesca	3262	Temporal	No bonificados
Octubre 2018	201810	Octubre	2018	Hombres	44	Teruel	27	Indefinido	Bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	44	Teruel	28	Indefinido	Bonificados
Octubre 2018	201810	Octubre	2018	Hombres	44	Teruel	306	Indefinido	No bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	44	Teruel	202	Indefinido	No bonificados
Octubre 2018	201810	Octubre	2018	Hombres	44	Teruel	21	Temporal	Bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	44	Teruel	37	Temporal	Bonificados
Octubre 2018	201810	Octubre	2018	Hombres	44	Teruel	2554	Temporal	No bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	44	Teruel	1928	Temporal	No bonificados
Octubre 2018	201810	Octubre	2018	Hombres	50	Zaragoza	127	Indefinido	Bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	50	Zaragoza	121	Indefinido	Bonificados
Octubre 2018	201810	Octubre	2018	Hombres	50	Zaragoza	2418	Indefinido	No bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	50	Zaragoza	2283	Indefinido	No bonificados
Octubre 2018	201810	Octubre	2018	Hombres	50	Zaragoza	200	Temporal	Bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	50	Zaragoza	267	Temporal	Bonificados
Octubre 2018	201810	Octubre	2018	Hombres	50	Zaragoza	23563	Temporal	No bonificados
Octubre 2018	201810	Octubre	2018	Mujeres	50	Zaragoza	21349	Temporal	No bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	22	Huesca	38	Indefinido	Bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	22	Huesca	25	Indefinido	Bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	22	Huesca	541	Indefinido	No bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	22	Huesca	395	Indefinido	No bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	22	Huesca	19	Temporal	Bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	22	Huesca	44	Temporal	Bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	22	Huesca	4001	Temporal	No bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	22	Huesca	3116	Temporal	No bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	44	Teruel	26	Indefinido	Bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	44	Teruel	21	Indefinido	Bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	44	Teruel	292	Indefinido	No bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	44	Teruel	172	Indefinido	No bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	44	Teruel	8	Temporal	Bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	44	Teruel	31	Temporal	Bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	44	Teruel	2421	Temporal	No bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	44	Teruel	2132	Temporal	No bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	50	Zaragoza	119	Indefinido	Bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	50	Zaragoza	148	Indefinido	Bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	50	Zaragoza	2449	Indefinido	No bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	50	Zaragoza	2413	Indefinido	No bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	50	Zaragoza	154	Temporal	Bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	50	Zaragoza	268	Temporal	Bonificados
Septiembre 2018	201809	Septiembre	2018	Hombres	50	Zaragoza	21825	Temporal	No bonificados
Septiembre 2018	201809	Septiembre	2018	Mujeres	50	Zaragoza	18437	Temporal	No bonificados
Agosto 2018	201808	Agosto	2018	Hombres	22	Huesca	28	Indefinido	Bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	22	Huesca	17	Indefinido	Bonificados
Agosto 2018	201808	Agosto	2018	Hombres	22	Huesca	368	Indefinido	No bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	22	Huesca	265	Indefinido	No bonificados
Agosto 2018	201808	Agosto	2018	Hombres	22	Huesca	19	Temporal	Bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	22	Huesca	37	Temporal	Bonificados
Agosto 2018	201808	Agosto	2018	Hombres	22	Huesca	4718	Temporal	No bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	22	Huesca	3260	Temporal	No bonificados
Agosto 2018	201808	Agosto	2018	Hombres	44	Teruel	25	Indefinido	Bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	44	Teruel	17	Indefinido	Bonificados
Agosto 2018	201808	Agosto	2018	Hombres	44	Teruel	227	Indefinido	No bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	44	Teruel	118	Indefinido	No bonificados
Agosto 2018	201808	Agosto	2018	Hombres	44	Teruel	18	Temporal	Bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	44	Teruel	29	Temporal	Bonificados
Agosto 2018	201808	Agosto	2018	Hombres	44	Teruel	1915	Temporal	No bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	44	Teruel	1533	Temporal	No bonificados
Agosto 2018	201808	Agosto	2018	Hombres	50	Zaragoza	90	Indefinido	Bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	50	Zaragoza	76	Indefinido	Bonificados
Agosto 2018	201808	Agosto	2018	Hombres	50	Zaragoza	1612	Indefinido	No bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	50	Zaragoza	1286	Indefinido	No bonificados
Agosto 2018	201808	Agosto	2018	Hombres	50	Zaragoza	184	Temporal	Bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	50	Zaragoza	201	Temporal	Bonificados
Agosto 2018	201808	Agosto	2018	Hombres	50	Zaragoza	19988	Temporal	No bonificados
Agosto 2018	201808	Agosto	2018	Mujeres	50	Zaragoza	15696	Temporal	No bonificados
Julio 2018	201807	Julio	2018	Hombres	22	Huesca	29	Indefinido	Bonificados
Julio 2018	201807	Julio	2018	Mujeres	22	Huesca	27	Indefinido	Bonificados
Julio 2018	201807	Julio	2018	Hombres	22	Huesca	571	Indefinido	No bonificados
Julio 2018	201807	Julio	2018	Mujeres	22	Huesca	396	Indefinido	No bonificados
Julio 2018	201807	Julio	2018	Hombres	22	Huesca	45	Temporal	Bonificados
Julio 2018	201807	Julio	2018	Mujeres	22	Huesca	42	Temporal	Bonificados
Julio 2018	201807	Julio	2018	Hombres	22	Huesca	6242	Temporal	No bonificados
Julio 2018	201807	Julio	2018	Mujeres	22	Huesca	4874	Temporal	No bonificados
Julio 2018	201807	Julio	2018	Hombres	44	Teruel	39	Indefinido	Bonificados
Julio 2018	201807	Julio	2018	Mujeres	44	Teruel	12	Indefinido	Bonificados
Julio 2018	201807	Julio	2018	Hombres	44	Teruel	214	Indefinido	No bonificados
Julio 2018	201807	Julio	2018	Mujeres	44	Teruel	135	Indefinido	No bonificados
Julio 2018	201807	Julio	2018	Hombres	44	Teruel	18	Temporal	Bonificados
Julio 2018	201807	Julio	2018	Mujeres	44	Teruel	26	Temporal	Bonificados
Julio 2018	201807	Julio	2018	Hombres	44	Teruel	2746	Temporal	No bonificados
Julio 2018	201807	Julio	2018	Mujeres	44	Teruel	2076	Temporal	No bonificados
Julio 2018	201807	Julio	2018	Hombres	50	Zaragoza	125	Indefinido	Bonificados
Julio 2018	201807	Julio	2018	Mujeres	50	Zaragoza	99	Indefinido	Bonificados
Julio 2018	201807	Julio	2018	Hombres	50	Zaragoza	2291	Indefinido	No bonificados
Julio 2018	201807	Julio	2018	Mujeres	50	Zaragoza	1664	Indefinido	No bonificados
Julio 2018	201807	Julio	2018	Hombres	50	Zaragoza	203	Temporal	Bonificados
Julio 2018	201807	Julio	2018	Mujeres	50	Zaragoza	258	Temporal	Bonificados
Julio 2018	201807	Julio	2018	Hombres	50	Zaragoza	23808	Temporal	No bonificados
Julio 2018	201807	Julio	2018	Mujeres	50	Zaragoza	18463	Temporal	No bonificados
Junio 2018	201806	Junio	2018	Hombres	22	Huesca	49	Indefinido	Bonificados
Junio 2018	201806	Junio	2018	Mujeres	22	Huesca	19	Indefinido	Bonificados
Junio 2018	201806	Junio	2018	Hombres	22	Huesca	591	Indefinido	No bonificados
Junio 2018	201806	Junio	2018	Mujeres	22	Huesca	562	Indefinido	No bonificados
Junio 2018	201806	Junio	2018	Hombres	22	Huesca	43	Temporal	Bonificados
Junio 2018	201806	Junio	2018	Mujeres	22	Huesca	37	Temporal	Bonificados
Junio 2018	201806	Junio	2018	Hombres	22	Huesca	5772	Temporal	No bonificados
Junio 2018	201806	Junio	2018	Mujeres	22	Huesca	4576	Temporal	No bonificados
Junio 2018	201806	Junio	2018	Hombres	44	Teruel	33	Indefinido	Bonificados
Junio 2018	201806	Junio	2018	Mujeres	44	Teruel	27	Indefinido	Bonificados
Junio 2018	201806	Junio	2018	Hombres	44	Teruel	242	Indefinido	No bonificados
Junio 2018	201806	Junio	2018	Mujeres	44	Teruel	158	Indefinido	No bonificados
Junio 2018	201806	Junio	2018	Hombres	44	Teruel	15	Temporal	Bonificados
Junio 2018	201806	Junio	2018	Mujeres	44	Teruel	23	Temporal	Bonificados
Junio 2018	201806	Junio	2018	Hombres	44	Teruel	2570	Temporal	No bonificados
Junio 2018	201806	Junio	2018	Mujeres	44	Teruel	1906	Temporal	No bonificados
Junio 2018	201806	Junio	2018	Hombres	50	Zaragoza	168	Indefinido	Bonificados
