Municipio codigo	Municipio nombre	Estado civil, código	Estado civil	Sexo, código	Sexo	Nº personas
50031	Aranda de Moncayo	1	Soltero	6	Mujer	11,954919193
50032	Arándiga	1	Soltero	6	Mujer	35,7038814816
50033	Ardisa	1	Soltero	6	Mujer	3,0264141028
50034	Ariza	1	Soltero	6	Mujer	85,1357376366
50035	Artieda	1	Soltero	6	Mujer	7,7265876453
50036	Asín	1	Soltero	6	Mujer	13,220218022
50037	Atea	1	Soltero	6	Mujer	9,3412782664
50038	Ateca	1	Soltero	6	Mujer	207,3554465545
50039	Azuara	1	Soltero	6	Mujer	62,421220854
50040	Badules	1	Soltero	6	Mujer	11,0404025853
50041	Bagüés	1	Soltero	6	Mujer	2,689205126
50042	Balconchán	1	Soltero	6	Mujer	5
50043	Bárboles	1	Soltero	6	Mujer	22,4947357313
50044	Bardallur	1	Soltero	6	Mujer	35,3120428241
50045	Belchite	1	Soltero	6	Mujer	148,731293118
50046	Belmonte de Gracián	1	Soltero	6	Mujer	24,2577881851
50047	Berdejo	1	Soltero	6	Mujer	4,4386467093
50048	Berrueco	1	Soltero	6	Mujer	3,7305543146
50050	Bijuesca	1	Soltero	6	Mujer	12,76337957
50051	Biota	1	Soltero	6	Mujer	93,284461705
50052	Bisimbre	1	Soltero	6	Mujer	10,192081163
50053	Boquiñeni	1	Soltero	6	Mujer	108,0034985554
50054	Bordalba	1	Soltero	6	Mujer	4,6164819228
50055	Borja	1	Soltero	6	Mujer	424,4055790807
50056	Botorrita	1	Soltero	6	Mujer	52,0359441063
50057	Brea de Aragón	1	Soltero	6	Mujer	173,8387913805
50058	Bubierca	1	Soltero	6	Mujer	21,3048947818
50059	Bujaraloz	1	Soltero	6	Mujer	86,0359489647
50060	Bulbuente	1	Soltero	6	Mujer	28,2841138386
50061	Bureta	1	Soltero	6	Mujer	33,0684416414
50062	Burgo de Ebro (El)	1	Soltero	6	Mujer	232,7286908511
50063	Buste (El)	1	Soltero	6	Mujer	8,9701378066
50064	Cabañas de Ebro	1	Soltero	6	Mujer	44,1154369946
50065	Cabolafuente	1	Soltero	6	Mujer	5,113039558
50066	Cadrete	1	Soltero	6	Mujer	343,6345083494
50067	Calatayud	1	Soltero	6	Mujer	2518,2604026015
50068	Calatorao	1	Soltero	6	Mujer	219,0912357942
50069	Calcena	1	Soltero	6	Mujer	8,6588831107
50071	Campillo de Aragón	1	Soltero	6	Mujer	34,338449354
50072	Carenas	1	Soltero	6	Mujer	23,6083155845
50073	Cariñena	1	Soltero	6	Mujer	349,6413808729
50074	Caspe	1	Soltero	6	Mujer	924,2643045565
50075	Castejón de Alarba	1	Soltero	6	Mujer	8,1184722351
50076	Castejón de las Armas	1	Soltero	6	Mujer	5,1806589123
50077	Castejón de Valdejasa	1	Soltero	6	Mujer	34,9166778057
50078	Castiliscar	1	Soltero	6	Mujer	20,3134043592
50079	Cervera de la Cañada	1	Soltero	6	Mujer	29,6179064654
50080	Cerveruela	1	Soltero	6	Mujer	6,1354476668
50081	Cetina	1	Soltero	6	Mujer	53,5631748125
50082	Cimballa	1	Soltero	6	Mujer	9,4616592043
50083	Cinco Olivas	1	Soltero	6	Mujer	8,6495498652
50084	Clarés de Ribota	1	Soltero	6	Mujer	1,6367339252
50085	Codo	1	Soltero	6	Mujer	18,5289287679
50086	Codos	1	Soltero	6	Mujer	8,5429832585
50087	Contamina	1	Soltero	6	Mujer	7,8396391415
50088	Cosuenda	1	Soltero	6	Mujer	38,9813998888
50089	Cuarte de Huerva	1	Soltero	6	Mujer	1057,4057355608
50090	Cubel	1	Soltero	6	Mujer	18,7467068931
50091	Cuerlas (Las)	1	Soltero	6	Mujer	6,496034561
50092	Chiprana	1	Soltero	6	Mujer	49,5417551764
50093	Chodes	1	Soltero	6	Mujer	20,8013638485
50094	Daroca	1	Soltero	6	Mujer	214,2389182773
50095	Ejea de los Caballeros	1	Soltero	6	Mujer	1769,5243175795
50098	Encinacorba	1	Soltero	6	Mujer	25,1839604587
50099	Épila	1	Soltero	6	Mujer	324,7406784289
50100	Erla	1	Soltero	6	Mujer	53,2588877509
50101	Escatrón	1	Soltero	6	Mujer	110,6405230874
50102	Fabara	1	Soltero	6	Mujer	96,9196618116
50104	Farlete	1	Soltero	6	Mujer	37,7764597509
50105	Fayón	1	Soltero	6	Mujer	46,8455053807
50106	Fayos (Los)	1	Soltero	6	Mujer	14,0717905691
50107	Figueruelas	1	Soltero	6	Mujer	157,9000155036
50108	Fombuena	1	Soltero	6	Mujer	7,9236386854
50109	Frago (El)	1	Soltero	6	Mujer	3,9348981425
50110	Frasno (El)	1	Soltero	6	Mujer	33,6308765151
50111	Fréscano	1	Soltero	6	Mujer	22,2961020323
50113	Fuendejalón	1	Soltero	6	Mujer	52,7972002024
50114	Fuendetodos	1	Soltero	6	Mujer	12,4098590174
50115	Fuentes de Ebro	1	Soltero	6	Mujer	468,3626635755
50116	Fuentes de Jiloca	1	Soltero	6	Mujer	21,8844613617
50117	Gallocanta	1	Soltero	6	Mujer	7,7129795888
50118	Gallur	1	Soltero	6	Mujer	241,1156888156
50119	Gelsa	1	Soltero	6	Mujer	101,0891258674
50120	Godojos	1	Soltero	6	Mujer	4,1791635038
50121	Gotor	1	Soltero	6	Mujer	28,129611844
50122	Grisel	1	Soltero	6	Mujer	7,4293776517
50123	Grisén	1	Soltero	6	Mujer	64,6446178971
50124	Herrera de los Navarros	1	Soltero	6	Mujer	61,0421367792
50125	Ibdes	1	Soltero	6	Mujer	31,2711952313
50126	Illueca	1	Soltero	6	Mujer	291,2586164185
50128	Isuerre	1	Soltero	6	Mujer	1,0715029022
50129	Jaraba	1	Soltero	6	Mujer	34,5118269253
50130	Jarque	1	Soltero	6	Mujer	50,0208382303
50131	Jaulín	1	Soltero	6	Mujer	34,4447989313
50132	Joyosa (La)	1	Soltero	6	Mujer	85,659381868
50133	Lagata	1	Soltero	6	Mujer	6,8318999145
50134	Langa del Castillo	1	Soltero	6	Mujer	4,6883683526
50135	Layana	1	Soltero	6	Mujer	16,0449913182
50136	Lécera	1	Soltero	6	Mujer	44,6327074555
50137	Leciñena	1	Soltero	6	Mujer	140,1295772109
50138	Lechón	1	Soltero	6	Mujer	1,526255919
50139	Letux	1	Soltero	6	Mujer	28,5053924699
50140	Litago	1	Soltero	6	Mujer	15,3887642944
50141	Lituénigo	1	Soltero	6	Mujer	4,5073524369
50142	Lobera de Onsella	1	Soltero	6	Mujer	1,6931002504
50143	Longares	1	Soltero	6	Mujer	61,407549058
50146	Lucena de Jalón	1	Soltero	6	Mujer	19,5140779303
50147	Luceni	1	Soltero	6	Mujer	97,068882101
50148	Luesia	1	Soltero	6	Mujer	34,7305110238
50149	Luesma	1	Soltero	6	Mujer	5,2488975495
50150	Lumpiaque	1	Soltero	6	Mujer	107,0022735241
50151	Luna	1	Soltero	6	Mujer	78,286007111
50152	Maella	1	Soltero	6	Mujer	173,2495046443
50153	Magallón	1	Soltero	6	Mujer	82,4836761995
50154	Mainar	1	Soltero	6	Mujer	13,4354566252
50155	Malanquilla	1	Soltero	6	Mujer	9,478812836
50156	Maleján	1	Soltero	6	Mujer	27,9408406791
50157	Malón	1	Soltero	6	Mujer	40,6609984177
50159	Maluenda	1	Soltero	6	Mujer	111,471266845
50160	Mallén	1	Soltero	6	Mujer	386,8645779611
50161	Manchones	1	Soltero	6	Mujer	11,6691584635
50162	Mara	1	Soltero	6	Mujer	9,506006078
50163	María de Huerva	1	Soltero	6	Mujer	412,8945956234
50164	Mediana de Aragón	1	Soltero	6	Mujer	57,9474047644
50165	Mequinenza	1	Soltero	6	Mujer	214,8978355813
50166	Mesones de Isuela	1	Soltero	6	Mujer	32,3005438681
50167	Mezalocha	1	Soltero	6	Mujer	18,6849900569
50168	Mianos	1	Soltero	6	Mujer	6,9832489716
50169	Miedes de Aragón	1	Soltero	6	Mujer	48,4987549695
50170	Monegrillo	1	Soltero	6	Mujer	63,2401599838
50171	Moneva	1	Soltero	6	Mujer	7,1782443973
50172	Monreal de Ariza	1	Soltero	6	Mujer	16,7553451303
50173	Monterde	1	Soltero	6	Mujer	8,0826273521
50174	Montón	1	Soltero	6	Mujer	2,708330558
50175	Morata de Jalón	1	Soltero	6	Mujer	131,2439707411
50176	Morata de Jiloca	1	Soltero	6	Mujer	23,3462779942
50177	Morés	1	Soltero	6	Mujer	24,1850976717
50178	Moros	1	Soltero	6	Mujer	22,8252373939
50179	Moyuela	1	Soltero	6	Mujer	19,1786684104
50180	Mozota	1	Soltero	6	Mujer	14,2973664381
50181	Muel	1	Soltero	6	Mujer	129,9692789783
50182	Muela (La)	1	Soltero	6	Mujer	427,7991708309
50183	Munébrega	1	Soltero	6	Mujer	33,1758816015
50184	Murero	1	Soltero	6	Mujer	17,1251865947
50185	Murillo de Gállego	1	Soltero	6	Mujer	25,4958065419
50186	Navardún	1	Soltero	6	Mujer	9,4552188432
50187	Nigüella	1	Soltero	6	Mujer	4,4425035583
50188	Nombrevilla	1	Soltero	6	Mujer	3,8148348048
50189	Nonaspe	1	Soltero	6	Mujer	87,1507382494
50190	Novallas	1	Soltero	6	Mujer	83,4846271936
50191	Novillas	1	Soltero	6	Mujer	38,5806798881
50192	Nuévalos	1	Soltero	6	Mujer	29,5289071813
50193	Nuez de Ebro	1	Soltero	6	Mujer	75,6591356674
50194	Olvés	1	Soltero	6	Mujer	10,4014598419
50196	Orera	1	Soltero	6	Mujer	13,5432078793
50197	Orés	1	Soltero	6	Mujer	4,0688755482
50199	Osera de Ebro	1	Soltero	6	Mujer	28,5908559917
50200	Paniza	1	Soltero	6	Mujer	66,6722764754
50201	Paracuellos de Jiloca	1	Soltero	6	Mujer	74,1025846376
50202	Paracuellos de la Ribera	1	Soltero	6	Mujer	17,6866371474
50203	Pastriz	1	Soltero	6	Mujer	155,0220791405
50204	Pedrola	1	Soltero	6	Mujer	304,365512767
50205	Pedrosas (Las)	1	Soltero	6	Mujer	12,5126093491
50206	Perdiguera	1	Soltero	6	Mujer	52,4794895928
50207	Piedratajada	1	Soltero	6	Mujer	12,6556509814
50208	Pina de Ebro	1	Soltero	6	Mujer	249,4974601231
50209	Pinseque	1	Soltero	6	Mujer	334,1791944022
50210	Pintanos (Los)	1	Soltero	6	Mujer	2,4933720861
50211	Plasencia de Jalón	1	Soltero	6	Mujer	28,9265479937
50212	Pleitas	1	Soltero	6	Mujer	4,5642608012
50213	Plenas	1	Soltero	6	Mujer	1,7883919412
50214	Pomer	1	Soltero	6	Mujer	0,9722689106
50216	Pozuelo de Aragón	1	Soltero	6	Mujer	28,1213108749
50217	Pradilla de Ebro	1	Soltero	6	Mujer	59,9545987604
50218	Puebla de Albortón	1	Soltero	6	Mujer	5,7619819894
50219	Puebla de Alfindén (La)	1	Soltero	6	Mujer	596,6844049944
50220	Puendeluna	1	Soltero	6	Mujer	5,6414995032
50222	Quinto	1	Soltero	6	Mujer	208,0013907602
50223	Remolinos	1	Soltero	6	Mujer	55,8636595441
50224	Retascón	1	Soltero	6	Mujer	5,4737907413
50225	Ricla	1	Soltero	6	Mujer	331,0716115095
50227	Romanos	1	Soltero	6	Mujer	14,2040241226
50228	Rueda de Jalón	1	Soltero	6	Mujer	35,9962308557
50229	Ruesca	1	Soltero	6	Mujer	8,2557296023
50230	Sádaba	1	Soltero	6	Mujer	116,6331114459
50231	Salillas de Jalón	1	Soltero	6	Mujer	23,4481865336
50232	Salvatierra de Esca	1	Soltero	6	Mujer	19,3277276052
50233	Samper del Salz	1	Soltero	6	Mujer	8,1317066341
50234	San Martín de la Virgen de Moncayo	1	Soltero	6	Mujer	20,9602362946
50235	San Mateo de Gállego	1	Soltero	6	Mujer	323,0440357066
50236	Santa Cruz de Grío	1	Soltero	6	Mujer	7,9120274391
50237	Santa Cruz de Moncayo	1	Soltero	6	Mujer	12,7588970479
50238	Santa Eulalia de Gállego	1	Soltero	6	Mujer	9,0849986815
50240	Sástago	1	Soltero	6	Mujer	111,2713608584
50241	Saviñán	1	Soltero	6	Mujer	69,6902470077
50242	Sediles	1	Soltero	6	Mujer	7,4968198512
50243	Sestrica	1	Soltero	6	Mujer	32,5589072711
50244	Sierra de Luna	1	Soltero	6	Mujer	14,6950011849
50245	Sigüés	1	Soltero	6	Mujer	16,6563659837
50246	Sisamón	1	Soltero	6	Mujer	3,7595772638
50247	Sobradiel	1	Soltero	6	Mujer	79,8332103199
50248	Sos del Rey Católico	1	Soltero	6	Mujer	92,9640202894
50249	Tabuenca	1	Soltero	6	Mujer	42,2851481874
50250	Talamantes	1	Soltero	6	Mujer	5,0957734212
50251	Tarazona	1	Soltero	6	Mujer	1214,3677465853
50252	Tauste	1	Soltero	6	Mujer	721,0310995227
50253	Terrer	1	Soltero	6	Mujer	62,0309948471
50254	Tierga	1	Soltero	6	Mujer	19,8052440011
50255	Tobed	1	Soltero	6	Mujer	16,0763500702
50256	Torralba de los Frailes	1	Soltero	6	Mujer	8,6085529059
50257	Torralba de Ribota	1	Soltero	6	Mujer	12,8603282722
50258	Torralbilla	1	Soltero	6	Mujer	5,5549470965
50260	Torrelapaja	1	Soltero	6	Mujer	2,3157847171
50261	Torrellas	1	Soltero	6	Mujer	18,2609363366
50262	Torres de Berrellén	1	Soltero	6	Mujer	109,5608820582
50263	Torrijo de la Cañada	1	Soltero	6	Mujer	29,3685480227
50264	Tosos	1	Soltero	6	Mujer	11,7158107898
50265	Trasmoz	1	Soltero	6	Mujer	8,3660931812
50266	Trasobares	1	Soltero	6	Mujer	9,5262684307
50267	Uncastillo	1	Soltero	6	Mujer	90,5890104339
50268	Undués de Lerda	1	Soltero	6	Mujer	14,2233274218
50269	Urrea de Jalón	1	Soltero	6	Mujer	31,9905782087
50270	Urriés	1	Soltero	6	Mujer	5,3419767376
50271	Used	1	Soltero	6	Mujer	19,2906929829
50272	Utebo	1	Soltero	6	Mujer	1617,7122973501
50273	Valdehorna	1	Soltero	6	Mujer	2,5315863063
50274	Val de San Martín	1	Soltero	6	Mujer	5,6508441695
50275	Valmadrid	1	Soltero	6	Mujer	14,8896037571
50276	Valpalmas	1	Soltero	6	Mujer	22,6432679649
50277	Valtorres	1	Soltero	6	Mujer	9,2468384525
50278	Velilla de Ebro	1	Soltero	6	Mujer	21,7219173077
50279	Velilla de Jiloca	1	Soltero	6	Mujer	7,9477082148
50280	Vera de Moncayo	1	Soltero	6	Mujer	46,5323423471
50281	Vierlas	1	Soltero	6	Mujer	8,4801150976
50282	Vilueña (La)	1	Soltero	6	Mujer	7,6859428577
50283	Villadoz	1	Soltero	6	Mujer	5,1937764536
50284	Villafeliche	1	Soltero	6	Mujer	20,6657161664
50285	Villafranca de Ebro	1	Soltero	6	Mujer	85,8007910368
50286	Villalba de Perejil	1	Soltero	6	Mujer	9,8839836638
50287	Villalengua	1	Soltero	6	Mujer	43,9583224431
50288	Villanueva de Gállego	1	Soltero	6	Mujer	330,5705602088
50289	Villanueva de Jiloca	1	Soltero	6	Mujer	3,2010103877
50290	Villanueva de Huerva	1	Soltero	6	Mujer	32,3519656167
50291	Villar de los Navarros	1	Soltero	6	Mujer	7,3437895332
50292	Villarreal de Huerva	1	Soltero	6	Mujer	11,3231962321
50293	Villarroya de la Sierra	1	Soltero	6	Mujer	34,3266101802
50294	Villarroya del Campo	1	Soltero	6	Mujer	4,5071748131
50295	Vistabella	1	Soltero	6	Mujer	3,6606797657
50296	Zaida (La)	1	Soltero	6	Mujer	26,3784150252
50297	Zaragoza	1	Soltero	6	Mujer	86921,2231840814
50298	Zuera	1	Soltero	6	Mujer	786,6065120455
50901	Biel	1	Soltero	6	Mujer	13,8366690198
50902	Marracos	1	Soltero	6	Mujer	10,1641674945
50903	Villamayor de Gállego	1	Soltero	6	Mujer	322,3886391845
22001	Abiego	2	Casado	6	Mujer	61,6129055368
22002	Abizanda	2	Casado	6	Mujer	27,3637367597
22003	Adahuesca	2	Casado	6	Mujer	38,9699443941
22004	Agüero	2	Casado	6	Mujer	27,9821122707
22006	Aísa	2	Casado	6	Mujer	78,422734683
22007	Albalate de Cinca	2	Casado	6	Mujer	329,8271439706
22008	Albalatillo	2	Casado	6	Mujer	62,4732888139
22009	Albelda	2	Casado	6	Mujer	198,1849910093
22011	Albero Alto	2	Casado	6	Mujer	29,0460321122
22012	Albero Bajo	2	Casado	6	Mujer	18,7240720774
22013	Alberuela de Tubo	2	Casado	6	Mujer	78,0877783941
22014	Alcalá de Gurrea	2	Casado	6	Mujer	59,6462743673
22015	Alcalá del Obispo	2	Casado	6	Mujer	102,4660089775
22016	Alcampell	2	Casado	6	Mujer	196,51096573
22017	Alcolea de Cinca	2	Casado	6	Mujer	265,234858143
22018	Alcubierre	2	Casado	6	Mujer	97,4273391852
22019	Alerre	2	Casado	6	Mujer	54,2513522681
22020	Alfántega	2	Casado	6	Mujer	28,1554628671
22021	Almudévar	2	Casado	6	Mujer	584,7626743595
22022	Almunia de San Juan	2	Casado	6	Mujer	184,037642993
22023	Almuniente	2	Casado	6	Mujer	135,0256972236
22024	Alquézar	2	Casado	6	Mujer	55,8516850287
22025	Altorricón	2	Casado	6	Mujer	296,1528127874
22027	Angüés	2	Casado	6	Mujer	79,3289010037
22028	Ansó	2	Casado	6	Mujer	81,7180359913
22029	Antillón	2	Casado	6	Mujer	43,4622139353
22032	Aragüés del Puerto	2	Casado	6	Mujer	21,9480472211
22035	Arén	2	Casado	6	Mujer	68,0352816989
22036	Argavieso	2	Casado	6	Mujer	27,5219107823
22037	Arguis	2	Casado	6	Mujer	32,046438297
22039	Ayerbe	2	Casado	6	Mujer	252,3896660713
22040	Azanuy-Alins	2	Casado	6	Mujer	43,3155411992
22041	Azara	2	Casado	6	Mujer	52,7586922434
22042	Azlor	2	Casado	6	Mujer	30,0400438432
22043	Baells	2	Casado	6	Mujer	22,1410913053
22044	Bailo	2	Casado	6	Mujer	64,1215324237
22045	Baldellou	2	Casado	6	Mujer	23,9510247186
22046	Ballobar	2	Casado	6	Mujer	268,0040096524
22047	Banastás	2	Casado	6	Mujer	75,0097627424
22048	Barbastro	2	Casado	6	Mujer	3673,1109774299
22049	Barbués	2	Casado	6	Mujer	21,2634923693
22050	Barbuñales	2	Casado	6	Mujer	21,3168394826
22051	Bárcabo	2	Casado	6	Mujer	27,451074742
22052	Belver de Cinca	2	Casado	6	Mujer	354,2924006242
22053	Benabarre	2	Casado	6	Mujer	251,0805786848
22054	Benasque	2	Casado	6	Mujer	394,3830958619
22055	Berbegal	2	Casado	6	Mujer	96,5672475547
22057	Bielsa	2	Casado	6	Mujer	127,827821435
22058	Bierge	2	Casado	6	Mujer	50,4719501692
22059	Biescas	2	Casado	6	Mujer	320,2897115407
22060	Binaced	2	Casado	6	Mujer	345,0754608671
22061	Binéfar	2	Casado	6	Mujer	2289,9727111022
22062	Bisaurri	2	Casado	6	Mujer	27,6644049598
22063	Biscarrués	2	Casado	6	Mujer	46,4000228311
22064	Blecua y Torres	2	Casado	6	Mujer	52,2286087733
22066	Boltaña	2	Casado	6	Mujer	257,6613894954
22067	Bonansa	2	Casado	6	Mujer	21,7317395013
22068	Borau	2	Casado	6	Mujer	15,1921532616
22069	Broto	2	Casado	6	Mujer	136,0546866147
22072	Caldearenas	2	Casado	6	Mujer	50,0178993201
22074	Campo	2	Casado	6	Mujer	71,5847621274
22075	Camporrells	2	Casado	6	Mujer	46,4986676646
22076	Canal de Berdún	2	Casado	6	Mujer	84,1572945489
22077	Candasnos	2	Casado	6	Mujer	90,5975684234
22078	Canfranc	2	Casado	6	Mujer	118,2898766121
22079	Capdesaso	2	Casado	6	Mujer	32,6331545011
22080	Capella	2	Casado	6	Mujer	92,7758109394
22081	Casbas de Huesca	2	Casado	6	Mujer	67,582670377
22082	Castejón del Puente	2	Casado	6	Mujer	75,372612842
22083	Castejón de Monegros	2	Casado	6	Mujer	157,9134956262
22084	Castejón de Sos	2	Casado	6	Mujer	176,4008121472
22085	Castelflorite	2	Casado	6	Mujer	24,9580900197
22086	Castiello de Jaca	2	Casado	6	Mujer	65,6139743244
22087	Castigaleu	2	Casado	6	Mujer	28,9357956039
22088	Castillazuelo	2	Casado	6	Mujer	40,9750400019
22089	Castillonroy	2	Casado	6	Mujer	77,5947930762
22090	Colungo	2	Casado	6	Mujer	28,7266306612
22094	Chalamera	2	Casado	6	Mujer	25,874217108
22095	Chía	2	Casado	6	Mujer	21,0355212066
22096	Chimillas	2	Casado	6	Mujer	84,33304642
22099	Esplús	2	Casado	6	Mujer	147,5739409495
22102	Estada	2	Casado	6	Mujer	47,3296045457
22103	Estadilla	2	Casado	6	Mujer	225,2053216191
22105	Estopiñán del Castillo	2	Casado	6	Mujer	33,1087495257
22106	Fago	2	Casado	6	Mujer	7,3517989994
22107	Fanlo	2	Casado	6	Mujer	13,5678586847
22109	Fiscal	2	Casado	6	Mujer	72,6458784998
22110	Fonz	2	Casado	6	Mujer	231,26023148
22111	Foradada del Toscar	2	Casado	6	Mujer	57,9664955669
22112	Fraga	2	Casado	6	Mujer	3693,8024994734
22113	Fueva (La)	2	Casado	6	Mujer	160,7207622347
22114	Gistaín	2	Casado	6	Mujer	35,6073823789
22115	Grado (El)	2	Casado	6	Mujer	109,6801035733
22116	Grañén	2	Casado	6	Mujer	464,0773651881
22117	Graus	2	Casado	6	Mujer	756,8707993041
22119	Gurrea de Gállego	2	Casado	6	Mujer	426,5817766514
22122	Hoz de Jaca	2	Casado	6	Mujer	17,5423458305
22124	Huerto	2	Casado	6	Mujer	55,4086384465
22125	Huesca	2	Casado	6	Mujer	11833,098914139
22126	Ibieca	2	Casado	6	Mujer	26,8530824638
22127	Igriés	2	Casado	6	Mujer	162,2475017217
22128	Ilche	2	Casado	6	Mujer	52,9540826288
22129	Isábena	2	Casado	6	Mujer	69,1889318303
22130	Jaca	2	Casado	6	Mujer	2711,9652504916
22131	Jasa	2	Casado	6	Mujer	22,6869353946
22133	Labuerda	2	Casado	6	Mujer	37,6473821156
22135	Laluenga	2	Casado	6	Mujer	54,033837785
22136	Lalueza	2	Casado	6	Mujer	294,2504772659
22137	Lanaja	2	Casado	6	Mujer	330,1132711479
22139	Laperdiguera	2	Casado	6	Mujer	25,8723616352
22141	Lascellas-Ponzano	2	Casado	6	Mujer	31,1175940959
22142	Lascuarre	2	Casado	6	Mujer	37,8533647942
22143	Laspaúles	2	Casado	6	Mujer	82,8032878718
22144	Laspuña	2	Casado	6	Mujer	57,3455207602
22149	Loarre	2	Casado	6	Mujer	80,1582889254
22150	Loporzano	2	Casado	6	Mujer	152,190943049
22151	Loscorrales	2	Casado	6	Mujer	21,9488328763
22155	Monesma y Cajigar	2	Casado	6	Mujer	16,9030745943
22156	Monflorite-Lascasas	2	Casado	6	Mujer	76,8858565753
22157	Montanuy	2	Casado	6	Mujer	47,4450292485
22158	Monzón	2	Casado	6	Mujer	4039,6723694935
22160	Naval	2	Casado	6	Mujer	50,8189165331
22162	Novales	2	Casado	6	Mujer	41,5480544002
22163	Nueno	2	Casado	6	Mujer	138,5993486927
22164	Olvena	2	Casado	6	Mujer	12,2568866541
22165	Ontiñena	2	Casado	6	Mujer	157,9266517266
22167	Osso de Cinca	2	Casado	6	Mujer	177,4106214426
22168	Palo	2	Casado	6	Mujer	5,771096355
22170	Panticosa	2	Casado	6	Mujer	139,8623336855
22172	Peñalba	2	Casado	6	Mujer	211,0427194038
22173	Peñas de Riglos (Las)	2	Casado	6	Mujer	46,8843835485
22174	Peralta de Alcofea	2	Casado	6	Mujer	144,1256728856
22175	Peralta de Calasanz	2	Casado	6	Mujer	62,3512615625
22176	Peraltilla	2	Casado	6	Mujer	50,426437356
22177	Perarrúa	2	Casado	6	Mujer	25,7784740972
22178	Pertusa	2	Casado	6	Mujer	28,3848845562
22181	Piracés	2	Casado	6	Mujer	20,2464262551
22182	Plan	2	Casado	6	Mujer	71,3603245138
22184	Poleñino	2	Casado	6	Mujer	61,1550749803
22186	Pozán de Vero	2	Casado	6	Mujer	51,2184910656
22187	Puebla de Castro (La)	2	Casado	6	Mujer	105,0852026959
22188	Puente de Montañana	2	Casado	6	Mujer	29,7107788163
22189	Puértolas	2	Casado	6	Mujer	46,2324016852
22190	Pueyo de Araguás (El)	2	Casado	6	Mujer	27,0304919332
22193	Pueyo de Santa Cruz	2	Casado	6	Mujer	90,9291424951
22195	Quicena	2	Casado	6	Mujer	65,7220971539
22197	Robres	2	Casado	6	Mujer	146,3368398207
22199	Sabiñánigo	2	Casado	6	Mujer	2517,7480420948
22200	Sahún	2	Casado	6	Mujer	67,0025422479
22201	Salas Altas	2	Casado	6	Mujer	68,1046310741
22202	Salas Bajas	2	Casado	6	Mujer	33,4842783132
22203	Salillas	2	Casado	6	Mujer	22,0621918749
22204	Sallent de Gállego	2	Casado	6	Mujer	333,9855164479
22205	San Esteban de Litera	2	Casado	6	Mujer	126,9265054838
22206	Sangarrén	2	Casado	6	Mujer	47,7438360935
22207	San Juan de Plan	2	Casado	6	Mujer	29,3184046203
22208	Santa Cilia	2	Casado	6	Mujer	42,1887493563
22209	Santa Cruz de la Serós	2	Casado	6	Mujer	44,0048685699
22212	Santaliestra y San Quílez	2	Casado	6	Mujer	28,1529517092
22213	Sariñena	2	Casado	6	Mujer	1031,0288517683
22214	Secastilla	2	Casado	6	Mujer	19,3685475858
22215	Seira	2	Casado	6	Mujer	39,5389607998
22217	Sena	2	Casado	6	Mujer	124,0449660146
22218	Senés de Alcubierre	2	Casado	6	Mujer	15,5070978596
22220	Sesa	2	Casado	6	Mujer	50,9785929611
22221	Sesué	2	Casado	6	Mujer	18,9089531908
22222	Siétamo	2	Casado	6	Mujer	170,5956372137
22223	Sopeira	2	Casado	6	Mujer	22,7750479171
22225	Tamarite de Litera	2	Casado	6	Mujer	923,7847841495
22226	Tardienta	2	Casado	6	Mujer	257,8681259661
22227	Tella-Sin	2	Casado	6	Mujer	65,5266081677
22228	Tierz	2	Casado	6	Mujer	188,2431385113
22229	Tolva	2	Casado	6	Mujer	28,5976068369
22230	Torla	2	Casado	6	Mujer	75,7037068135
22232	Torralba de Aragón	2	Casado	6	Mujer	18,7475372668
22233	Torre la Ribera	2	Casado	6	Mujer	26,0340478549
22234	Torrente de Cinca	2	Casado	6	Mujer	326,9255041596
22235	Torres de Alcanadre	2	Casado	6	Mujer	24,356690912
22236	Torres de Barbués	2	Casado	6	Mujer	72,8039397062
22239	Tramaced	2	Casado	6	Mujer	21,8456427501
22242	Valfarta	2	Casado	6	Mujer	19,4205258228
22243	Valle de Bardají	2	Casado	6	Mujer	11,2033536694
22244	Valle de Lierp	2	Casado	6	Mujer	16,7042219059
22245	Velilla de Cinca	2	Casado	6	Mujer	104,6800848861
22246	Beranuy	2	Casado	6	Mujer	22,1515207284
22247	Viacamp y Litera	2	Casado	6	Mujer	11,7875900824
22248	Vicién	2	Casado	6	Mujer	28,176198498
22249	Villanova	2	Casado	6	Mujer	28,6153395913
22250	Villanúa	2	Casado	6	Mujer	95,6210208474
22251	Villanueva de Sigena	2	Casado	6	Mujer	107,1678043602
22252	Yebra de Basa	2	Casado	6	Mujer	29,7160452067
