Municipio código	Municipio nombre	Sexo	Sector actividad, código	Sector actividad, descripción	Personas residentes viviendas familiares
50227	Romanos	Mujeres	1	Agricultura, ganadería y pesca	1
50227	Romanos	Mujeres	2	Industria y energía	2
50227	Romanos	Mujeres	4	Servicios	9
50228	Rueda de Jalón	Hombres	1	Agricultura, ganadería y pesca	37
50228	Rueda de Jalón	Hombres	2	Industria y energía	29
50228	Rueda de Jalón	Hombres	3	Construcción	11
50228	Rueda de Jalón	Hombres	4	Servicios	18
50228	Rueda de Jalón	Mujeres	1	Agricultura, ganadería y pesca	2
50228	Rueda de Jalón	Mujeres	2	Industria y energía	13
50228	Rueda de Jalón	Mujeres	4	Servicios	19
50229	Ruesca	Hombres	1	Agricultura, ganadería y pesca	9
50229	Ruesca	Hombres	2	Industria y energía	6
50229	Ruesca	Hombres	3	Construcción	1
50229	Ruesca	Hombres	4	Servicios	3
50229	Ruesca	Mujeres	2	Industria y energía	2
50229	Ruesca	Mujeres	4	Servicios	6
50230	Sádaba	Hombres	1	Agricultura, ganadería y pesca	118
50230	Sádaba	Hombres	2	Industria y energía	74
50230	Sádaba	Hombres	3	Construcción	94
50230	Sádaba	Hombres	4	Servicios	148
50230	Sádaba	Mujeres	1	Agricultura, ganadería y pesca	5
50230	Sádaba	Mujeres	2	Industria y energía	48
50230	Sádaba	Mujeres	3	Construcción	12
50230	Sádaba	Mujeres	4	Servicios	158
50231	Salillas de Jalón	Hombres	1	Agricultura, ganadería y pesca	27
50231	Salillas de Jalón	Hombres	2	Industria y energía	31
50231	Salillas de Jalón	Hombres	3	Construcción	7
50231	Salillas de Jalón	Hombres	4	Servicios	20
50231	Salillas de Jalón	Mujeres	2	Industria y energía	19
50231	Salillas de Jalón	Mujeres	4	Servicios	19
50232	Salvatierra de Esca	Hombres	1	Agricultura, ganadería y pesca	8
50232	Salvatierra de Esca	Hombres	2	Industria y energía	10
50232	Salvatierra de Esca	Hombres	3	Construcción	20
50232	Salvatierra de Esca	Hombres	4	Servicios	14
50232	Salvatierra de Esca	Mujeres	1	Agricultura, ganadería y pesca	1
50232	Salvatierra de Esca	Mujeres	2	Industria y energía	4
50232	Salvatierra de Esca	Mujeres	4	Servicios	17
50233	Samper del Salz	Hombres	1	Agricultura, ganadería y pesca	3
50233	Samper del Salz	Hombres	2	Industria y energía	10
50233	Samper del Salz	Hombres	3	Construcción	6
50233	Samper del Salz	Hombres	4	Servicios	19
50233	Samper del Salz	Mujeres	2	Industria y energía	3
50233	Samper del Salz	Mujeres	4	Servicios	13
50234	San Martín de la Virgen de Moncayo	Hombres	1	Agricultura, ganadería y pesca	18
50234	San Martín de la Virgen de Moncayo	Hombres	2	Industria y energía	12
50234	San Martín de la Virgen de Moncayo	Hombres	3	Construcción	22
50234	San Martín de la Virgen de Moncayo	Hombres	4	Servicios	28
50234	San Martín de la Virgen de Moncayo	Mujeres	1	Agricultura, ganadería y pesca	1
50234	San Martín de la Virgen de Moncayo	Mujeres	2	Industria y energía	5
50234	San Martín de la Virgen de Moncayo	Mujeres	3	Construcción	1
50234	San Martín de la Virgen de Moncayo	Mujeres	4	Servicios	23
50235	San Mateo de Gállego	Hombres	1	Agricultura, ganadería y pesca	88
50235	San Mateo de Gállego	Hombres	2	Industria y energía	232
50235	San Mateo de Gállego	Hombres	3	Construcción	120
50235	San Mateo de Gállego	Hombres	4	Servicios	191
50235	San Mateo de Gállego	Mujeres	1	Agricultura, ganadería y pesca	7
50235	San Mateo de Gállego	Mujeres	2	Industria y energía	68
50235	San Mateo de Gállego	Mujeres	3	Construcción	2
50235	San Mateo de Gállego	Mujeres	4	Servicios	236
50236	Santa Cruz de Grío	Hombres	1	Agricultura, ganadería y pesca	10
50236	Santa Cruz de Grío	Hombres	2	Industria y energía	7
50236	Santa Cruz de Grío	Hombres	3	Construcción	8
50236	Santa Cruz de Grío	Hombres	4	Servicios	12
50236	Santa Cruz de Grío	Mujeres	1	Agricultura, ganadería y pesca	1
50236	Santa Cruz de Grío	Mujeres	2	Industria y energía	3
50236	Santa Cruz de Grío	Mujeres	4	Servicios	12
50237	Santa Cruz de Moncayo	Hombres	1	Agricultura, ganadería y pesca	7
50237	Santa Cruz de Moncayo	Hombres	2	Industria y energía	6
50237	Santa Cruz de Moncayo	Hombres	3	Construcción	5
50237	Santa Cruz de Moncayo	Hombres	4	Servicios	6
50237	Santa Cruz de Moncayo	Mujeres	1	Agricultura, ganadería y pesca	1
50237	Santa Cruz de Moncayo	Mujeres	2	Industria y energía	8
50237	Santa Cruz de Moncayo	Mujeres	4	Servicios	6
50238	Santa Eulalia de Gállego	Hombres	1	Agricultura, ganadería y pesca	4
50238	Santa Eulalia de Gállego	Hombres	2	Industria y energía	4
50238	Santa Eulalia de Gállego	Hombres	3	Construcción	16
50238	Santa Eulalia de Gállego	Hombres	4	Servicios	9
50238	Santa Eulalia de Gállego	Mujeres	3	Construcción	1
50238	Santa Eulalia de Gállego	Mujeres	4	Servicios	14
50239	Santed	Hombres	1	Agricultura, ganadería y pesca	10
50239	Santed	Hombres	2	Industria y energía	1
50239	Santed	Hombres	4	Servicios	8
50239	Santed	Mujeres	1	Agricultura, ganadería y pesca	1
50239	Santed	Mujeres	4	Servicios	2
50240	Sástago	Hombres	1	Agricultura, ganadería y pesca	54
50240	Sástago	Hombres	2	Industria y energía	130
50240	Sástago	Hombres	3	Construcción	69
50240	Sástago	Hombres	4	Servicios	90
50240	Sástago	Mujeres	1	Agricultura, ganadería y pesca	33
50240	Sástago	Mujeres	2	Industria y energía	36
50240	Sástago	Mujeres	3	Construcción	4
50240	Sástago	Mujeres	4	Servicios	126
50241	Saviñán	Hombres	1	Agricultura, ganadería y pesca	62
50241	Saviñán	Hombres	2	Industria y energía	46
50241	Saviñán	Hombres	3	Construcción	39
50241	Saviñán	Hombres	4	Servicios	79
50241	Saviñán	Mujeres	1	Agricultura, ganadería y pesca	5
50241	Saviñán	Mujeres	2	Industria y energía	48
50241	Saviñán	Mujeres	3	Construcción	3
50241	Saviñán	Mujeres	4	Servicios	51
50242	Sediles	Hombres	1	Agricultura, ganadería y pesca	4
50242	Sediles	Hombres	2	Industria y energía	12
50242	Sediles	Hombres	3	Construcción	4
50242	Sediles	Hombres	4	Servicios	3
50242	Sediles	Mujeres	1	Agricultura, ganadería y pesca	1
50242	Sediles	Mujeres	2	Industria y energía	4
50242	Sediles	Mujeres	4	Servicios	6
50243	Sestrica	Hombres	1	Agricultura, ganadería y pesca	26
50243	Sestrica	Hombres	2	Industria y energía	57
50243	Sestrica	Hombres	3	Construcción	15
50243	Sestrica	Hombres	4	Servicios	19
50243	Sestrica	Mujeres	1	Agricultura, ganadería y pesca	1
50243	Sestrica	Mujeres	2	Industria y energía	30
50243	Sestrica	Mujeres	4	Servicios	13
50244	Sierra de Luna	Hombres	1	Agricultura, ganadería y pesca	35
50244	Sierra de Luna	Hombres	2	Industria y energía	5
50244	Sierra de Luna	Hombres	3	Construcción	9
50244	Sierra de Luna	Hombres	4	Servicios	13
50244	Sierra de Luna	Mujeres	2	Industria y energía	2
50244	Sierra de Luna	Mujeres	3	Construcción	1
50244	Sierra de Luna	Mujeres	4	Servicios	18
50245	Sigüés	Hombres	1	Agricultura, ganadería y pesca	11
50245	Sigüés	Hombres	2	Industria y energía	8
50245	Sigüés	Hombres	3	Construcción	8
50245	Sigüés	Hombres	4	Servicios	14
50245	Sigüés	Mujeres	1	Agricultura, ganadería y pesca	1
50245	Sigüés	Mujeres	2	Industria y energía	1
50245	Sigüés	Mujeres	3	Construcción	2
50245	Sigüés	Mujeres	4	Servicios	15
50246	Sisamón	Hombres	1	Agricultura, ganadería y pesca	12
50246	Sisamón	Hombres	2	Industria y energía	2
50246	Sisamón	Hombres	3	Construcción	1
50246	Sisamón	Hombres	4	Servicios	2
50246	Sisamón	Mujeres	2	Industria y energía	1
50246	Sisamón	Mujeres	3	Construcción	1
50246	Sisamón	Mujeres	4	Servicios	3
50247	Sobradiel	Hombres	1	Agricultura, ganadería y pesca	10
50247	Sobradiel	Hombres	2	Industria y energía	75
50247	Sobradiel	Hombres	3	Construcción	18
50247	Sobradiel	Hombres	4	Servicios	78
50247	Sobradiel	Mujeres	1	Agricultura, ganadería y pesca	2
50247	Sobradiel	Mujeres	2	Industria y energía	17
50247	Sobradiel	Mujeres	4	Servicios	73
50248	Sos del Rey Católico	Hombres	1	Agricultura, ganadería y pesca	70
50248	Sos del Rey Católico	Hombres	2	Industria y energía	34
50248	Sos del Rey Católico	Hombres	3	Construcción	27
50248	Sos del Rey Católico	Hombres	4	Servicios	77
50248	Sos del Rey Católico	Mujeres	1	Agricultura, ganadería y pesca	5
50248	Sos del Rey Católico	Mujeres	2	Industria y energía	12
50248	Sos del Rey Católico	Mujeres	4	Servicios	86
50249	Tabuenca	Hombres	1	Agricultura, ganadería y pesca	49
50249	Tabuenca	Hombres	2	Industria y energía	32
50249	Tabuenca	Hombres	3	Construcción	17
50249	Tabuenca	Hombres	4	Servicios	33
50249	Tabuenca	Mujeres	1	Agricultura, ganadería y pesca	10
50249	Tabuenca	Mujeres	2	Industria y energía	3
50249	Tabuenca	Mujeres	3	Construcción	3
50249	Tabuenca	Mujeres	4	Servicios	23
50250	Talamantes	Hombres	1	Agricultura, ganadería y pesca	5
50250	Talamantes	Hombres	2	Industria y energía	2
50250	Talamantes	Hombres	4	Servicios	2
50250	Talamantes	Mujeres	3	Construcción	1
50250	Talamantes	Mujeres	4	Servicios	3
50251	Tarazona	Hombres	1	Agricultura, ganadería y pesca	161
50251	Tarazona	Hombres	2	Industria y energía	885
50251	Tarazona	Hombres	3	Construcción	425
50251	Tarazona	Hombres	4	Servicios	1030
50251	Tarazona	Mujeres	1	Agricultura, ganadería y pesca	22
50251	Tarazona	Mujeres	2	Industria y energía	622
50251	Tarazona	Mujeres	3	Construcción	37
50251	Tarazona	Mujeres	4	Servicios	937
50252	Tauste	Hombres	1	Agricultura, ganadería y pesca	704
50252	Tauste	Hombres	2	Industria y energía	354
50252	Tauste	Hombres	3	Construcción	410
50252	Tauste	Hombres	4	Servicios	522
50252	Tauste	Mujeres	1	Agricultura, ganadería y pesca	78
50252	Tauste	Mujeres	2	Industria y energía	362
50252	Tauste	Mujeres	3	Construcción	28
50252	Tauste	Mujeres	4	Servicios	525
50253	Terrer	Hombres	1	Agricultura, ganadería y pesca	26
50253	Terrer	Hombres	2	Industria y energía	35
50253	Terrer	Hombres	3	Construcción	33
50253	Terrer	Hombres	4	Servicios	47
50253	Terrer	Mujeres	1	Agricultura, ganadería y pesca	2
50253	Terrer	Mujeres	2	Industria y energía	19
50253	Terrer	Mujeres	3	Construcción	2
50253	Terrer	Mujeres	4	Servicios	46
50254	Tierga	Hombres	1	Agricultura, ganadería y pesca	28
50254	Tierga	Hombres	2	Industria y energía	19
50254	Tierga	Hombres	3	Construcción	15
50254	Tierga	Hombres	4	Servicios	12
50254	Tierga	Mujeres	2	Industria y energía	14
50254	Tierga	Mujeres	3	Construcción	1
50254	Tierga	Mujeres	4	Servicios	4
50255	Tobed	Hombres	1	Agricultura, ganadería y pesca	12
50255	Tobed	Hombres	2	Industria y energía	14
50255	Tobed	Hombres	3	Construcción	13
50255	Tobed	Hombres	4	Servicios	16
50255	Tobed	Mujeres	1	Agricultura, ganadería y pesca	2
50255	Tobed	Mujeres	4	Servicios	16
50256	Torralba de los Frailes	Hombres	1	Agricultura, ganadería y pesca	16
50256	Torralba de los Frailes	Hombres	3	Construcción	1
50256	Torralba de los Frailes	Hombres	4	Servicios	6
50256	Torralba de los Frailes	Mujeres	2	Industria y energía	1
50256	Torralba de los Frailes	Mujeres	4	Servicios	7
50257	Torralba de Ribota	Hombres	1	Agricultura, ganadería y pesca	12
50257	Torralba de Ribota	Hombres	2	Industria y energía	9
50257	Torralba de Ribota	Hombres	3	Construcción	7
50257	Torralba de Ribota	Hombres	4	Servicios	14
50257	Torralba de Ribota	Mujeres	2	Industria y energía	2
50257	Torralba de Ribota	Mujeres	4	Servicios	5
50258	Torralbilla	Hombres	1	Agricultura, ganadería y pesca	8
50258	Torralbilla	Hombres	2	Industria y energía	4
50258	Torralbilla	Hombres	4	Servicios	6
50258	Torralbilla	Mujeres	1	Agricultura, ganadería y pesca	1
50258	Torralbilla	Mujeres	4	Servicios	8
50259	Torrehermosa	Hombres	1	Agricultura, ganadería y pesca	20
50259	Torrehermosa	Hombres	2	Industria y energía	2
50259	Torrehermosa	Hombres	3	Construcción	3
50259	Torrehermosa	Hombres	4	Servicios	1
50259	Torrehermosa	Mujeres	4	Servicios	6
50260	Torrelapaja	Hombres	1	Agricultura, ganadería y pesca	5
50260	Torrelapaja	Hombres	2	Industria y energía	3
50260	Torrelapaja	Hombres	3	Construcción	1
50260	Torrelapaja	Hombres	4	Servicios	3
50260	Torrelapaja	Mujeres	4	Servicios	5
50261	Torrellas	Hombres	1	Agricultura, ganadería y pesca	5
50261	Torrellas	Hombres	2	Industria y energía	13
50261	Torrellas	Hombres	3	Construcción	20
50261	Torrellas	Hombres	4	Servicios	27
50261	Torrellas	Mujeres	1	Agricultura, ganadería y pesca	2
50261	Torrellas	Mujeres	2	Industria y energía	9
50261	Torrellas	Mujeres	4	Servicios	29
50262	Torres de Berrellén	Hombres	1	Agricultura, ganadería y pesca	37
50262	Torres de Berrellén	Hombres	2	Industria y energía	157
50262	Torres de Berrellén	Hombres	3	Construcción	55
50262	Torres de Berrellén	Hombres	4	Servicios	126
50262	Torres de Berrellén	Mujeres	1	Agricultura, ganadería y pesca	6
50262	Torres de Berrellén	Mujeres	2	Industria y energía	51
50262	Torres de Berrellén	Mujeres	3	Construcción	5
50262	Torres de Berrellén	Mujeres	4	Servicios	124
50263	Torrijo de la Cañada	Hombres	1	Agricultura, ganadería y pesca	17
50263	Torrijo de la Cañada	Hombres	2	Industria y energía	16
50263	Torrijo de la Cañada	Hombres	3	Construcción	23
50263	Torrijo de la Cañada	Hombres	4	Servicios	15
50263	Torrijo de la Cañada	Mujeres	1	Agricultura, ganadería y pesca	1
50263	Torrijo de la Cañada	Mujeres	2	Industria y energía	1
50263	Torrijo de la Cañada	Mujeres	3	Construcción	1
50263	Torrijo de la Cañada	Mujeres	4	Servicios	15
50264	Tosos	Hombres	1	Agricultura, ganadería y pesca	18
50264	Tosos	Hombres	2	Industria y energía	6
50264	Tosos	Hombres	3	Construcción	4
50264	Tosos	Hombres	4	Servicios	9
50264	Tosos	Mujeres	2	Industria y energía	1
50264	Tosos	Mujeres	3	Construcción	2
50264	Tosos	Mujeres	4	Servicios	9
50265	Trasmoz	Hombres	1	Agricultura, ganadería y pesca	2
50265	Trasmoz	Hombres	2	Industria y energía	3
50265	Trasmoz	Hombres	3	Construcción	2
50265	Trasmoz	Hombres	4	Servicios	3
50265	Trasmoz	Mujeres	2	Industria y energía	6
50265	Trasmoz	Mujeres	4	Servicios	3
50266	Trasobares	Hombres	1	Agricultura, ganadería y pesca	17
50266	Trasobares	Hombres	2	Industria y energía	9
50266	Trasobares	Hombres	3	Construcción	7
50266	Trasobares	Hombres	4	Servicios	13
50266	Trasobares	Mujeres	2	Industria y energía	6
50266	Trasobares	Mujeres	4	Servicios	10
50267	Uncastillo	Hombres	1	Agricultura, ganadería y pesca	47
50267	Uncastillo	Hombres	2	Industria y energía	45
50267	Uncastillo	Hombres	3	Construcción	47
50267	Uncastillo	Hombres	4	Servicios	75
50267	Uncastillo	Mujeres	1	Agricultura, ganadería y pesca	4
50267	Uncastillo	Mujeres	2	Industria y energía	12
50267	Uncastillo	Mujeres	3	Construcción	2
50267	Uncastillo	Mujeres	4	Servicios	90
50268	Undués de Lerda	Hombres	1	Agricultura, ganadería y pesca	1
50268	Undués de Lerda	Hombres	2	Industria y energía	2
50268	Undués de Lerda	Hombres	3	Construcción	2
50268	Undués de Lerda	Hombres	4	Servicios	8
50268	Undués de Lerda	Mujeres	4	Servicios	2
50269	Urrea de Jalón	Hombres	1	Agricultura, ganadería y pesca	25
50269	Urrea de Jalón	Hombres	2	Industria y energía	35
50269	Urrea de Jalón	Hombres	3	Construcción	6
50269	Urrea de Jalón	Hombres	4	Servicios	16
50269	Urrea de Jalón	Mujeres	1	Agricultura, ganadería y pesca	4
50269	Urrea de Jalón	Mujeres	2	Industria y energía	4
50269	Urrea de Jalón	Mujeres	3	Construcción	1
50269	Urrea de Jalón	Mujeres	4	Servicios	29
50270	Urriés	Hombres	1	Agricultura, ganadería y pesca	5
50270	Urriés	Hombres	2	Industria y energía	2
50270	Urriés	Hombres	3	Construcción	3
50270	Urriés	Hombres	4	Servicios	4
50270	Urriés	Mujeres	4	Servicios	4
50271	Used	Hombres	1	Agricultura, ganadería y pesca	51
50271	Used	Hombres	2	Industria y energía	8
50271	Used	Hombres	3	Construcción	6
50271	Used	Hombres	4	Servicios	24
50271	Used	Mujeres	1	Agricultura, ganadería y pesca	4
50271	Used	Mujeres	2	Industria y energía	5
50271	Used	Mujeres	3	Construcción	1
50271	Used	Mujeres	4	Servicios	23
50272	Utebo	Hombres	1	Agricultura, ganadería y pesca	146
50272	Utebo	Hombres	2	Industria y energía	1553
50272	Utebo	Hombres	3	Construcción	446
50272	Utebo	Hombres	4	Servicios	1513
50272	Utebo	Mujeres	1	Agricultura, ganadería y pesca	13
50272	Utebo	Mujeres	2	Industria y energía	416
50272	Utebo	Mujeres	3	Construcción	52
50272	Utebo	Mujeres	4	Servicios	1502
50273	Valdehorna	Hombres	1	Agricultura, ganadería y pesca	5
50273	Valdehorna	Hombres	2	Industria y energía	2
50273	Valdehorna	Hombres	3	Construcción	1
50273	Valdehorna	Hombres	4	Servicios	4
50273	Valdehorna	Mujeres	2	Industria y energía	3
50273	Valdehorna	Mujeres	4	Servicios	3
50274	Val de San Martín	Hombres	1	Agricultura, ganadería y pesca	5
50274	Val de San Martín	Hombres	2	Industria y energía	3
50274	Val de San Martín	Hombres	3	Construcción	8
50274	Val de San Martín	Hombres	4	Servicios	5
50274	Val de San Martín	Mujeres	1	Agricultura, ganadería y pesca	1
50274	Val de San Martín	Mujeres	4	Servicios	8
50275	Valmadrid	Hombres	1	Agricultura, ganadería y pesca	5
50275	Valmadrid	Hombres	2	Industria y energía	3
50275	Valmadrid	Hombres	3	Construcción	2
50275	Valmadrid	Hombres	4	Servicios	16
50275	Valmadrid	Mujeres	4	Servicios	4
50276	Valpalmas	Hombres	1	Agricultura, ganadería y pesca	22
50276	Valpalmas	Hombres	2	Industria y energía	8
50276	Valpalmas	Hombres	3	Construcción	6
50276	Valpalmas	Hombres	4	Servicios	13
50276	Valpalmas	Mujeres	2	Industria y energía	1
50276	Valpalmas	Mujeres	4	Servicios	15
50277	Valtorres	Hombres	1	Agricultura, ganadería y pesca	8
50277	Valtorres	Hombres	2	Industria y energía	1
50277	Valtorres	Hombres	3	Construcción	1
50277	Valtorres	Hombres	4	Servicios	3
50277	Valtorres	Mujeres	1	Agricultura, ganadería y pesca	3
50277	Valtorres	Mujeres	2	Industria y energía	3
50277	Valtorres	Mujeres	4	Servicios	3
50278	Velilla de Ebro	Hombres	1	Agricultura, ganadería y pesca	23
50278	Velilla de Ebro	Hombres	2	Industria y energía	21
50278	Velilla de Ebro	Hombres	3	Construcción	8
50278	Velilla de Ebro	Hombres	4	Servicios	13
50278	Velilla de Ebro	Mujeres	2	Industria y energía	7
50278	Velilla de Ebro	Mujeres	4	Servicios	18
50279	Velilla de Jiloca	Hombres	1	Agricultura, ganadería y pesca	4
50279	Velilla de Jiloca	Hombres	2	Industria y energía	4
50279	Velilla de Jiloca	Hombres	3	Construcción	3
50279	Velilla de Jiloca	Hombres	4	Servicios	6
50279	Velilla de Jiloca	Mujeres	2	Industria y energía	5
50279	Velilla de Jiloca	Mujeres	4	Servicios	8
50280	Vera de Moncayo	Hombres	1	Agricultura, ganadería y pesca	18
50280	Vera de Moncayo	Hombres	2	Industria y energía	27
50280	Vera de Moncayo	Hombres	3	Construcción	20
50280	Vera de Moncayo	Hombres	4	Servicios	43
50280	Vera de Moncayo	Mujeres	1	Agricultura, ganadería y pesca	4
50280	Vera de Moncayo	Mujeres	2	Industria y energía	12
50280	Vera de Moncayo	Mujeres	3	Construcción	1
50280	Vera de Moncayo	Mujeres	4	Servicios	40
50281	Vierlas	Hombres	1	Agricultura, ganadería y pesca	10
50281	Vierlas	Hombres	2	Industria y energía	6
50281	Vierlas	Hombres	3	Construcción	3
50281	Vierlas	Hombres	4	Servicios	3
50281	Vierlas	Mujeres	1	Agricultura, ganadería y pesca	1
50281	Vierlas	Mujeres	2	Industria y energía	3
50281	Vierlas	Mujeres	4	Servicios	6
50282	Vilueña (La)	Hombres	1	Agricultura, ganadería y pesca	6
50282	Vilueña (La)	Hombres	2	Industria y energía	2
50282	Vilueña (La)	Hombres	3	Construcción	1
50282	Vilueña (La)	Hombres	4	Servicios	6
50282	Vilueña (La)	Mujeres	1	Agricultura, ganadería y pesca	1
50282	Vilueña (La)	Mujeres	2	Industria y energía	2
50282	Vilueña (La)	Mujeres	3	Construcción	2
50282	Vilueña (La)	Mujeres	4	Servicios	4
50283	Villadoz	Hombres	1	Agricultura, ganadería y pesca	15
50283	Villadoz	Hombres	2	Industria y energía	4
50283	Villadoz	Hombres	3	Construcción	1
