Año	Municipio código	Municipio nombre	División (2 dígitos) código	División (2 dígitos) descripción	Número de actividades
2016	50251	Tarazona	26	Fabricación de productos informáticos, electrónicos y ópticos	1
2016	50251	Tarazona	27	Fabricación de material y equipo eléctrico	3
2016	50251	Tarazona	28	Fabricación de maquinaria y equipo n.c.o.p.	4
2016	50251	Tarazona	29	Fabricación de vehículos de motor, remolques y semirremolques	7
2016	50251	Tarazona	30	Fabricación de otro material de transporte	3
2016	50251	Tarazona	31	Fabricación de muebles	5
2016	50251	Tarazona	32	Otras industrias manufactureras	1
2016	50251	Tarazona	33	Reparación e instalación de maquinaria y equipo	9
2016	50251	Tarazona	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	12
2016	50251	Tarazona	37	Recogida y tratamiento de aguas residuales	1
2016	50251	Tarazona	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2016	50251	Tarazona	41	Construcción de edificios	64
2016	50251	Tarazona	42	Ingeniería civil	17
2016	50251	Tarazona	43	Actividades de construcción especializada	104
2016	50251	Tarazona	45	Venta y reparación de vehículos de motor y motocicletas	46
2016	50251	Tarazona	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	87
2016	50251	Tarazona	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	309
2016	50251	Tarazona	49	Transporte terrestre y por tubería	53
2016	50251	Tarazona	52	Almacenamiento y actividades anexas al transporte	4
2016	50251	Tarazona	53	Actividades postales y de correos	4
2016	50251	Tarazona	55	Servicios de alojamiento	9
2016	50251	Tarazona	56	Servicios de comidas y bebidas	94
2016	50251	Tarazona	58	Edición	1
2016	50251	Tarazona	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	1
2016	50251	Tarazona	60	Actividades de programación y emisión de radio y televisión	4
2016	50251	Tarazona	62	Programación, consultoría y otras actividades relacionadas con la informática	5
2016	50251	Tarazona	64	Servicios financieros, excepto seguros y fondos de pensiones	8
2016	50251	Tarazona	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	2
2016	50251	Tarazona	66	Actividades auxiliares a los servicios financieros y a los seguros	32
2016	50251	Tarazona	68	Actividades inmobiliarias	163
2016	50251	Tarazona	69	Actividades jurídicas y de contabilidad	27
2016	50251	Tarazona	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	41
2016	50251	Tarazona	72	Investigación y desarrollo	4
2016	50251	Tarazona	73	Publicidad y estudios de mercado	6
2016	50251	Tarazona	74	Otras actividades profesionales, científicas y técnicas	19
2016	50251	Tarazona	75	Actividades veterinarias	4
2016	50251	Tarazona	77	Actividades de alquiler	12
2016	50251	Tarazona	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	3
2016	50251	Tarazona	81	Servicios a edificios y actividades de jardinería	13
2016	50251	Tarazona	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	21
2016	50251	Tarazona	85	Educación	30
2016	50251	Tarazona	86	Actividades sanitarias	26
2016	50251	Tarazona	87	Asistencia en establecimientos residenciales	2
2016	50251	Tarazona	88	Actividades de servicios sociales sin alojamiento	4
2016	50251	Tarazona	90	Actividades de creación, artísticas y espectáculos	27
2016	50251	Tarazona	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	1
2016	50251	Tarazona	92	Actividades de juegos de azar y apuestas	9
2016	50251	Tarazona	93	Actividades deportivas, recreativas y de entretenimiento	9
2016	50251	Tarazona	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	7
2016	50251	Tarazona	96	Otros servicios personales	54
2016	50272	Utebo	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	26
2016	50272	Utebo	08	Otras industrias extractivas	1
2016	50272	Utebo	10	Industria de la alimentación	18
2016	50272	Utebo	13	Industria textil	10
2016	50272	Utebo	14	Confección de prendas de vestir	7
2016	50272	Utebo	15	Industria del cuero y del calzado	7
2016	50272	Utebo	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	1
2016	50272	Utebo	17	Industria del papel	1
2016	50272	Utebo	18	Artes gráficas y reproducción de soportes grabados	11
2016	50272	Utebo	20	Industria química	10
2016	50272	Utebo	21	Fabricación de productos farmacéuticos	2
2016	50272	Utebo	22	Fabricación de productos de caucho y plásticos	9
2016	50272	Utebo	23	Fabricación de otros productos minerales no metálicos	1
2016	50272	Utebo	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1
2016	50272	Utebo	25	Fabricación de productos metálicos, excepto maquinaria y equipo	43
2016	50272	Utebo	26	Fabricación de productos informáticos, electrónicos y ópticos	1
2016	50272	Utebo	27	Fabricación de material y equipo eléctrico	3
2016	50272	Utebo	28	Fabricación de maquinaria y equipo n.c.o.p.	16
2016	50272	Utebo	29	Fabricación de vehículos de motor, remolques y semirremolques	5
2016	50272	Utebo	31	Fabricación de muebles	11
2016	50272	Utebo	32	Otras industrias manufactureras	4
2016	50272	Utebo	33	Reparación e instalación de maquinaria y equipo	15
2016	50272	Utebo	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	8
2016	50272	Utebo	38	Recogida, tratamiento y eliminación de residuos; valorización	2
2016	50272	Utebo	39	Actividades de descontaminación y otros servicios de gestión de residuos	1
2016	50272	Utebo	41	Construcción de edificios	126
2016	50272	Utebo	42	Ingeniería civil	14
2016	50272	Utebo	43	Actividades de construcción especializada	115
2016	50272	Utebo	45	Venta y reparación de vehículos de motor y motocicletas	86
2016	50272	Utebo	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	140
2016	50272	Utebo	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	343
2016	50272	Utebo	49	Transporte terrestre y por tubería	110
2016	50272	Utebo	52	Almacenamiento y actividades anexas al transporte	14
2016	50272	Utebo	53	Actividades postales y de correos	4
2016	50272	Utebo	55	Servicios de alojamiento	9
2016	50272	Utebo	56	Servicios de comidas y bebidas	128
2016	50272	Utebo	58	Edición	2
2016	50272	Utebo	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	2
2016	50272	Utebo	61	Telecomunicaciones	1
2016	50272	Utebo	62	Programación, consultoría y otras actividades relacionadas con la informática	6
2016	50272	Utebo	64	Servicios financieros, excepto seguros y fondos de pensiones	10
2016	50272	Utebo	66	Actividades auxiliares a los servicios financieros y a los seguros	26
2016	50272	Utebo	68	Actividades inmobiliarias	185
2016	50272	Utebo	69	Actividades jurídicas y de contabilidad	27
2016	50272	Utebo	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	35
2016	50272	Utebo	72	Investigación y desarrollo	7
2016	50272	Utebo	73	Publicidad y estudios de mercado	14
2016	50272	Utebo	74	Otras actividades profesionales, científicas y técnicas	19
2016	50272	Utebo	75	Actividades veterinarias	5
2016	50272	Utebo	77	Actividades de alquiler	19
2016	50272	Utebo	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	4
2016	50272	Utebo	80	Actividades de seguridad e investigación	2
2016	50272	Utebo	81	Servicios a edificios y actividades de jardinería	14
2016	50272	Utebo	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	38
2016	50272	Utebo	85	Educación	74
2016	50272	Utebo	86	Actividades sanitarias	36
2016	50272	Utebo	87	Asistencia en establecimientos residenciales	4
2016	50272	Utebo	88	Actividades de servicios sociales sin alojamiento	4
2016	50272	Utebo	90	Actividades de creación, artísticas y espectáculos	13
2016	50272	Utebo	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	5
2016	50272	Utebo	92	Actividades de juegos de azar y apuestas	8
2016	50272	Utebo	93	Actividades deportivas, recreativas y de entretenimiento	19
2016	50272	Utebo	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	29
2016	50272	Utebo	96	Otros servicios personales	65
2016	50297	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	504
2016	50297	Zaragoza	02	Silvicultura y explotación forestal	26
2016	50297	Zaragoza	05	Extracción de antracita, hulla y lignito	2
2016	50297	Zaragoza	07	Extracción de minerales metálicos	1
2016	50297	Zaragoza	08	Otras industrias extractivas	23
2016	50297	Zaragoza	10	Industria de la alimentación	323
2016	50297	Zaragoza	11	Fabricación de bebidas	11
2016	50297	Zaragoza	13	Industria textil	122
2016	50297	Zaragoza	14	Confección de prendas de vestir	336
2016	50297	Zaragoza	15	Industria del cuero y del calzado	31
2016	50297	Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	113
2016	50297	Zaragoza	17	Industria del papel	24
2016	50297	Zaragoza	18	Artes gráficas y reproducción de soportes grabados	394
2016	50297	Zaragoza	20	Industria química	61
2016	50297	Zaragoza	21	Fabricación de productos farmacéuticos	15
2016	50297	Zaragoza	22	Fabricación de productos de caucho y plásticos	90
2016	50297	Zaragoza	23	Fabricación de otros productos minerales no metálicos	71
2016	50297	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	25
2016	50297	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	584
2016	50297	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	103
2016	50297	Zaragoza	27	Fabricación de material y equipo eléctrico	77
2016	50297	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	267
2016	50297	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	62
2016	50297	Zaragoza	30	Fabricación de otro material de transporte	27
2016	50297	Zaragoza	31	Fabricación de muebles	209
2016	50297	Zaragoza	32	Otras industrias manufactureras	324
2016	50297	Zaragoza	33	Reparación e instalación de maquinaria y equipo	309
2016	50297	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	266
2016	50297	Zaragoza	36	Captación, depuración y distribución de agua	12
2016	50297	Zaragoza	37	Recogida y tratamiento de aguas residuales	32
2016	50297	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	39
2016	50297	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	49
2016	50297	Zaragoza	41	Construcción de edificios	3105
2016	50297	Zaragoza	42	Ingeniería civil	635
2016	50297	Zaragoza	43	Actividades de construcción especializada	7418
2016	50297	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	1779
2016	50297	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	6426
2016	50297	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	15734
2016	50297	Zaragoza	49	Transporte terrestre y por tubería	3988
2016	50297	Zaragoza	50	Transporte marítimo y por vías navegables interiores	4
2016	50297	Zaragoza	51	Transporte aéreo	10
2016	50297	Zaragoza	52	Almacenamiento y actividades anexas al transporte	525
2016	50297	Zaragoza	53	Actividades postales y de correos	247
2016	50297	Zaragoza	55	Servicios de alojamiento	204
2016	50297	Zaragoza	56	Servicios de comidas y bebidas	6092
2016	50297	Zaragoza	58	Edición	324
2016	50297	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	299
2016	50297	Zaragoza	60	Actividades de programación y emisión de radio y televisión	60
2016	50297	Zaragoza	61	Telecomunicaciones	142
2016	50297	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	1228
2016	50297	Zaragoza	63	Servicios de información	157
2016	50297	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	559
2016	50297	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	116
2016	50297	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	2148
2016	50297	Zaragoza	68	Actividades inmobiliarias	10822
2016	50297	Zaragoza	69	Actividades jurídicas y de contabilidad	4609
2016	50297	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	3482
2016	50297	Zaragoza	72	Investigación y desarrollo	751
2016	50297	Zaragoza	73	Publicidad y estudios de mercado	1264
2016	50297	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	2000
2016	50297	Zaragoza	75	Actividades veterinarias	326
2016	50297	Zaragoza	77	Actividades de alquiler	755
2016	50297	Zaragoza	78	Actividades relacionadas con el empleo	220
2016	50297	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	252
2016	50297	Zaragoza	80	Actividades de seguridad e investigación	98
2016	50297	Zaragoza	81	Servicios a edificios y actividades de jardinería	852
2016	50297	Zaragoza	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	3624
2016	50297	Zaragoza	85	Educación	4026
2016	50297	Zaragoza	86	Actividades sanitarias	3787
2016	50297	Zaragoza	87	Asistencia en establecimientos residenciales	238
2016	50297	Zaragoza	88	Actividades de servicios sociales sin alojamiento	252
2016	50297	Zaragoza	90	Actividades de creación, artísticas y espectáculos	1588
2016	50297	Zaragoza	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	211
2016	50297	Zaragoza	92	Actividades de juegos de azar y apuestas	361
2016	50297	Zaragoza	93	Actividades deportivas, recreativas y de entretenimiento	698
2016	50297	Zaragoza	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	920
2016	50297	Zaragoza	96	Otros servicios personales	3385
2017	22048	Barbastro	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	105
2017	22048	Barbastro	02	Silvicultura y explotación forestal	3
2017	22048	Barbastro	08	Otras industrias extractivas	1
2017	22048	Barbastro	10	Industria de la alimentación	30
2017	22048	Barbastro	11	Fabricación de bebidas	17
2017	22048	Barbastro	13	Industria textil	3
2017	22048	Barbastro	14	Confección de prendas de vestir	4
2017	22048	Barbastro	15	Industria del cuero y del calzado	3
2017	22048	Barbastro	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	13
2017	22048	Barbastro	17	Industria del papel	1
2017	22048	Barbastro	18	Artes gráficas y reproducción de soportes grabados	14
2017	22048	Barbastro	20	Industria química	15
2017	22048	Barbastro	21	Fabricación de productos farmacéuticos	1
2017	22048	Barbastro	22	Fabricación de productos de caucho y plásticos	4
2017	22048	Barbastro	23	Fabricación de otros productos minerales no metálicos	8
2017	22048	Barbastro	25	Fabricación de productos metálicos, excepto maquinaria y equipo	30
2017	22048	Barbastro	26	Fabricación de productos informáticos, electrónicos y ópticos	4
2017	22048	Barbastro	27	Fabricación de material y equipo eléctrico	1
2017	22048	Barbastro	28	Fabricación de maquinaria y equipo n.c.o.p.	9
2017	22048	Barbastro	29	Fabricación de vehículos de motor, remolques y semirremolques	1
2017	22048	Barbastro	31	Fabricación de muebles	16
2017	22048	Barbastro	32	Otras industrias manufactureras	5
2017	22048	Barbastro	33	Reparación e instalación de maquinaria y equipo	10
2017	22048	Barbastro	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	13
2017	22048	Barbastro	36	Captación, depuración y distribución de agua	1
2017	22048	Barbastro	37	Recogida y tratamiento de aguas residuales	2
2017	22048	Barbastro	38	Recogida, tratamiento y eliminación de residuos; valorización	1
2017	22048	Barbastro	41	Construcción de edificios	103
2017	22048	Barbastro	42	Ingeniería civil	3
2017	22048	Barbastro	43	Actividades de construcción especializada	180
2017	22048	Barbastro	45	Venta y reparación de vehículos de motor y motocicletas	86
2017	22048	Barbastro	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	155
2017	22048	Barbastro	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	566
2017	22048	Barbastro	49	Transporte terrestre y por tubería	73
2017	22048	Barbastro	52	Almacenamiento y actividades anexas al transporte	6
2017	22048	Barbastro	53	Actividades postales y de correos	7
2017	22048	Barbastro	55	Servicios de alojamiento	13
2017	22048	Barbastro	56	Servicios de comidas y bebidas	181
2017	22048	Barbastro	58	Edición	12
2017	22048	Barbastro	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	5
2017	22048	Barbastro	60	Actividades de programación y emisión de radio y televisión	3
2017	22048	Barbastro	61	Telecomunicaciones	9
2017	22048	Barbastro	62	Programación, consultoría y otras actividades relacionadas con la informática	18
2017	22048	Barbastro	63	Servicios de información	3
2017	22048	Barbastro	64	Servicios financieros, excepto seguros y fondos de pensiones	14
2017	22048	Barbastro	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	2
2017	22048	Barbastro	66	Actividades auxiliares a los servicios financieros y a los seguros	43
2017	22048	Barbastro	68	Actividades inmobiliarias	368
2017	22048	Barbastro	69	Actividades jurídicas y de contabilidad	75
2017	22048	Barbastro	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	83
2017	22048	Barbastro	72	Investigación y desarrollo	12
2017	22048	Barbastro	73	Publicidad y estudios de mercado	41
2017	22048	Barbastro	74	Otras actividades profesionales, científicas y técnicas	33
2017	22048	Barbastro	75	Actividades veterinarias	7
2017	22048	Barbastro	77	Actividades de alquiler	38
2017	22048	Barbastro	78	Actividades relacionadas con el empleo	6
2017	22048	Barbastro	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	7
2017	22048	Barbastro	80	Actividades de seguridad e investigación	1
2017	22048	Barbastro	81	Servicios a edificios y actividades de jardinería	31
2017	22048	Barbastro	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	62
2017	22048	Barbastro	85	Educación	141
2017	22048	Barbastro	86	Actividades sanitarias	80
2017	22048	Barbastro	87	Asistencia en establecimientos residenciales	3
2017	22048	Barbastro	88	Actividades de servicios sociales sin alojamiento	8
2017	22048	Barbastro	90	Actividades de creación, artísticas y espectáculos	37
2017	22048	Barbastro	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	4
2017	22048	Barbastro	92	Actividades de juegos de azar y apuestas	21
2017	22048	Barbastro	93	Actividades deportivas, recreativas y de entretenimiento	23
2017	22048	Barbastro	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	21
2017	22048	Barbastro	96	Otros servicios personales	96
2017	22112	Fraga	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	160
2017	22112	Fraga	02	Silvicultura y explotación forestal	1
2017	22112	Fraga	08	Otras industrias extractivas	5
2017	22112	Fraga	10	Industria de la alimentación	24
2017	22112	Fraga	13	Industria textil	4
2017	22112	Fraga	14	Confección de prendas de vestir	3
2017	22112	Fraga	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	17
2017	22112	Fraga	17	Industria del papel	3
2017	22112	Fraga	18	Artes gráficas y reproducción de soportes grabados	7
2017	22112	Fraga	20	Industria química	6
2017	22112	Fraga	22	Fabricación de productos de caucho y plásticos	2
2017	22112	Fraga	23	Fabricación de otros productos minerales no metálicos	12
2017	22112	Fraga	25	Fabricación de productos metálicos, excepto maquinaria y equipo	33
2017	22112	Fraga	28	Fabricación de maquinaria y equipo n.c.o.p.	16
2017	22112	Fraga	29	Fabricación de vehículos de motor, remolques y semirremolques	4
2017	22112	Fraga	31	Fabricación de muebles	6
2017	22112	Fraga	32	Otras industrias manufactureras	5
2017	22112	Fraga	33	Reparación e instalación de maquinaria y equipo	5
2017	22112	Fraga	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	32
2017	22112	Fraga	36	Captación, depuración y distribución de agua	1
2017	22112	Fraga	37	Recogida y tratamiento de aguas residuales	2
2017	22112	Fraga	38	Recogida, tratamiento y eliminación de residuos; valorización	4
2017	22112	Fraga	39	Actividades de descontaminación y otros servicios de gestión de residuos	2
2017	22112	Fraga	41	Construcción de edificios	100
2017	22112	Fraga	42	Ingeniería civil	10
2017	22112	Fraga	43	Actividades de construcción especializada	180
2017	22112	Fraga	45	Venta y reparación de vehículos de motor y motocicletas	83
2017	22112	Fraga	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	204
2017	22112	Fraga	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	482
2017	22112	Fraga	49	Transporte terrestre y por tubería	99
2017	22112	Fraga	52	Almacenamiento y actividades anexas al transporte	23
2017	22112	Fraga	53	Actividades postales y de correos	7
2017	22112	Fraga	55	Servicios de alojamiento	10
2017	22112	Fraga	56	Servicios de comidas y bebidas	144
2017	22112	Fraga	58	Edición	4
2017	22112	Fraga	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	2
2017	22112	Fraga	61	Telecomunicaciones	5
2017	22112	Fraga	62	Programación, consultoría y otras actividades relacionadas con la informática	10
2017	22112	Fraga	63	Servicios de información	1
2017	22112	Fraga	64	Servicios financieros, excepto seguros y fondos de pensiones	12
2017	22112	Fraga	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	3
2017	22112	Fraga	66	Actividades auxiliares a los servicios financieros y a los seguros	54
2017	22112	Fraga	68	Actividades inmobiliarias	277
2017	22112	Fraga	69	Actividades jurídicas y de contabilidad	80
2017	22112	Fraga	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	65
2017	22112	Fraga	72	Investigación y desarrollo	9
2017	22112	Fraga	73	Publicidad y estudios de mercado	15
2017	22112	Fraga	74	Otras actividades profesionales, científicas y técnicas	30
2017	22112	Fraga	75	Actividades veterinarias	5
2017	22112	Fraga	77	Actividades de alquiler	30
2017	22112	Fraga	78	Actividades relacionadas con el empleo	9
2017	22112	Fraga	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	7
2017	22112	Fraga	81	Servicios a edificios y actividades de jardinería	15
2017	22112	Fraga	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	48
2017	22112	Fraga	85	Educación	65
2017	22112	Fraga	86	Actividades sanitarias	41
2017	22112	Fraga	87	Asistencia en establecimientos residenciales	3
2017	22112	Fraga	88	Actividades de servicios sociales sin alojamiento	6
2017	22112	Fraga	90	Actividades de creación, artísticas y espectáculos	16
2017	22112	Fraga	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	3
2017	22112	Fraga	92	Actividades de juegos de azar y apuestas	10
2017	22112	Fraga	93	Actividades deportivas, recreativas y de entretenimiento	28
2017	22112	Fraga	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	33
2017	22112	Fraga	96	Otros servicios personales	78
2017	22125	Huesca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	209
2017	22125	Huesca	02	Silvicultura y explotación forestal	7
2017	22125	Huesca	05	Extracción de antracita, hulla y lignito	1
2017	22125	Huesca	08	Otras industrias extractivas	1
2017	22125	Huesca	10	Industria de la alimentación	35
2017	22125	Huesca	11	Fabricación de bebidas	1
2017	22125	Huesca	13	Industria textil	12
2017	22125	Huesca	14	Confección de prendas de vestir	16
2017	22125	Huesca	15	Industria del cuero y del calzado	2
2017	22125	Huesca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	21
2017	22125	Huesca	17	Industria del papel	2
2017	22125	Huesca	18	Artes gráficas y reproducción de soportes grabados	41
2017	22125	Huesca	20	Industria química	8
2017	22125	Huesca	21	Fabricación de productos farmacéuticos	2
2017	22125	Huesca	22	Fabricación de productos de caucho y plásticos	4
2017	22125	Huesca	23	Fabricación de otros productos minerales no metálicos	8
2017	22125	Huesca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	89
2017	22125	Huesca	26	Fabricación de productos informáticos, electrónicos y ópticos	5
2017	22125	Huesca	27	Fabricación de material y equipo eléctrico	7
2017	22125	Huesca	28	Fabricación de maquinaria y equipo n.c.o.p.	24
2017	22125	Huesca	29	Fabricación de vehículos de motor, remolques y semirremolques	8
2017	22125	Huesca	30	Fabricación de otro material de transporte	2
2017	22125	Huesca	31	Fabricación de muebles	21
2017	22125	Huesca	32	Otras industrias manufactureras	21
2017	22125	Huesca	33	Reparación e instalación de maquinaria y equipo	30
2017	22125	Huesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	43
2017	22125	Huesca	36	Captación, depuración y distribución de agua	6
2017	22125	Huesca	37	Recogida y tratamiento de aguas residuales	5
2017	22125	Huesca	38	Recogida, tratamiento y eliminación de residuos; valorización	8
2017	22125	Huesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	13
2017	22125	Huesca	41	Construcción de edificios	319
2017	22125	Huesca	42	Ingeniería civil	83
2017	22125	Huesca	43	Actividades de construcción especializada	676
2017	22125	Huesca	45	Venta y reparación de vehículos de motor y motocicletas	286
2017	22125	Huesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	501
2017	22125	Huesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	1632
2017	22125	Huesca	49	Transporte terrestre y por tubería	271
2017	22125	Huesca	52	Almacenamiento y actividades anexas al transporte	36
2017	22125	Huesca	53	Actividades postales y de correos	30
2017	22125	Huesca	55	Servicios de alojamiento	44
2017	22125	Huesca	56	Servicios de comidas y bebidas	512
2017	22125	Huesca	58	Edición	47
2017	22125	Huesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	34
2017	22125	Huesca	60	Actividades de programación y emisión de radio y televisión	9
2017	22125	Huesca	61	Telecomunicaciones	11
2017	22125	Huesca	62	Programación, consultoría y otras actividades relacionadas con la informática	103
2017	22125	Huesca	63	Servicios de información	9
2017	22125	Huesca	64	Servicios financieros, excepto seguros y fondos de pensiones	39
2017	22125	Huesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	21
2017	22125	Huesca	66	Actividades auxiliares a los servicios financieros y a los seguros	160
2017	22125	Huesca	68	Actividades inmobiliarias	1062
2017	22125	Huesca	69	Actividades jurídicas y de contabilidad	301
2017	22125	Huesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	404
2017	22125	Huesca	72	Investigación y desarrollo	64
2017	22125	Huesca	73	Publicidad y estudios de mercado	123
2017	22125	Huesca	74	Otras actividades profesionales, científicas y técnicas	217
2017	22125	Huesca	75	Actividades veterinarias	24
2017	22125	Huesca	77	Actividades de alquiler	102
2017	22125	Huesca	78	Actividades relacionadas con el empleo	17
2017	22125	Huesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	52
2017	22125	Huesca	80	Actividades de seguridad e investigación	17
2017	22125	Huesca	81	Servicios a edificios y actividades de jardinería	129
2017	22125	Huesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	208
2017	22125	Huesca	85	Educación	585
2017	22125	Huesca	86	Actividades sanitarias	345
2017	22125	Huesca	87	Asistencia en establecimientos residenciales	22
2017	22125	Huesca	88	Actividades de servicios sociales sin alojamiento	28
2017	22125	Huesca	90	Actividades de creación, artísticas y espectáculos	197
2017	22125	Huesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	57
2017	22125	Huesca	92	Actividades de juegos de azar y apuestas	32
2017	22125	Huesca	93	Actividades deportivas, recreativas y de entretenimiento	105
2017	22125	Huesca	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	134
2017	22125	Huesca	96	Otros servicios personales	346
2017	22130	Jaca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	51
2017	22130	Jaca	02	Silvicultura y explotación forestal	5
2017	22130	Jaca	06	Extracción de crudo de petróleo y gas natural	1
2017	22130	Jaca	10	Industria de la alimentación	9
2017	22130	Jaca	11	Fabricación de bebidas	2
2017	22130	Jaca	13	Industria textil	2
2017	22130	Jaca	14	Confección de prendas de vestir	3
2017	22130	Jaca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	8
2017	22130	Jaca	18	Artes gráficas y reproducción de soportes grabados	9
2017	22130	Jaca	23	Fabricación de otros productos minerales no metálicos	3
2017	22130	Jaca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	14
2017	22130	Jaca	27	Fabricación de material y equipo eléctrico	1
2017	22130	Jaca	28	Fabricación de maquinaria y equipo n.c.o.p.	2
2017	22130	Jaca	30	Fabricación de otro material de transporte	1
