Año	Inscripción provincia código	Inscripción provincia nombre	Inscripción municipio código	Inscripción municipio nombre	Edad (grandes grupos)	Sexo	Personas
2015	50	Zaragoza	50294	Villarroya del Campo	16-64	Hombre	2
2015	50	Zaragoza	50294	Villarroya del Campo	16-64	Mujer	1
2015	50	Zaragoza	50295	Vistabella	16-64	Mujer	1
2015	50	Zaragoza	50295	Vistabella	65 y más	Mujer	1
2015	50	Zaragoza	50296	Zaida (La)	0-15	Mujer	2
2015	50	Zaragoza	50296	Zaida (La)	16-64	Hombre	4
2015	50	Zaragoza	50296	Zaida (La)	16-64	Mujer	5
2015	50	Zaragoza	50296	Zaida (La)	65 y más	Hombre	4
2015	50	Zaragoza	50296	Zaida (La)	65 y más	Mujer	3
2015	50	Zaragoza	50297	Zaragoza	0-15	Hombre	1986
2015	50	Zaragoza	50297	Zaragoza	0-15	Mujer	1877
2015	50	Zaragoza	50297	Zaragoza	16-64	Hombre	5620
2015	50	Zaragoza	50297	Zaragoza	16-64	Mujer	6195
2015	50	Zaragoza	50297	Zaragoza	65 y más	Hombre	1250
2015	50	Zaragoza	50297	Zaragoza	65 y más	Mujer	1581
2015	50	Zaragoza	50298	Zuera	0-15	Hombre	9
2015	50	Zaragoza	50298	Zuera	0-15	Mujer	19
2015	50	Zaragoza	50298	Zuera	16-64	Hombre	81
2015	50	Zaragoza	50298	Zuera	16-64	Mujer	49
2015	50	Zaragoza	50298	Zuera	65 y más	Hombre	34
2015	50	Zaragoza	50298	Zuera	65 y más	Mujer	39
2015	50	Zaragoza	50901	Biel	0-15	Hombre	3
2015	50	Zaragoza	50901	Biel	0-15	Mujer	3
2015	50	Zaragoza	50901	Biel	16-64	Hombre	49
2015	50	Zaragoza	50901	Biel	16-64	Mujer	54
2015	50	Zaragoza	50901	Biel	65 y más	Hombre	30
2015	50	Zaragoza	50901	Biel	65 y más	Mujer	31
2015	50	Zaragoza	50902	Marracos	16-64	Mujer	1
2015	50	Zaragoza	50903	Villamayor de Gállego	0-15	Hombre	3
2015	50	Zaragoza	50903	Villamayor de Gállego	16-64	Hombre	4
2015	50	Zaragoza	50903	Villamayor de Gállego	16-64	Mujer	4
2016	22	Huesca	22001	Abiego	0-15	Hombre	2
2016	22	Huesca	22001	Abiego	0-15	Mujer	1
2016	22	Huesca	22001	Abiego	16-64	Hombre	12
2016	22	Huesca	22001	Abiego	16-64	Mujer	10
2016	22	Huesca	22001	Abiego	65 y más	Hombre	5
2016	22	Huesca	22001	Abiego	65 y más	Mujer	8
2016	22	Huesca	22002	Abizanda	0-15	Hombre	2
2016	22	Huesca	22002	Abizanda	16-64	Hombre	4
2016	22	Huesca	22002	Abizanda	16-64	Mujer	1
2016	22	Huesca	22002	Abizanda	65 y más	Mujer	3
2016	22	Huesca	22003	Adahuesca	0-15	Hombre	1
2016	22	Huesca	22003	Adahuesca	0-15	Mujer	1
2016	22	Huesca	22003	Adahuesca	16-64	Hombre	1
2016	22	Huesca	22003	Adahuesca	65 y más	Mujer	5
2016	22	Huesca	22004	Agüero	16-64	Hombre	5
2016	22	Huesca	22004	Agüero	16-64	Mujer	3
2016	22	Huesca	22004	Agüero	65 y más	Hombre	5
2016	22	Huesca	22004	Agüero	65 y más	Mujer	2
2016	22	Huesca	22006	Aísa	16-64	Hombre	1
2016	22	Huesca	22006	Aísa	16-64	Mujer	4
2016	22	Huesca	22006	Aísa	65 y más	Hombre	1
2016	22	Huesca	22006	Aísa	65 y más	Mujer	3
2016	22	Huesca	22007	Albalate de Cinca	0-15	Hombre	3
2016	22	Huesca	22007	Albalate de Cinca	0-15	Mujer	2
2016	22	Huesca	22007	Albalate de Cinca	16-64	Hombre	21
2016	22	Huesca	22007	Albalate de Cinca	16-64	Mujer	13
2016	22	Huesca	22007	Albalate de Cinca	65 y más	Hombre	14
2016	22	Huesca	22007	Albalate de Cinca	65 y más	Mujer	9
2016	22	Huesca	22008	Albalatillo	0-15	Mujer	2
2016	22	Huesca	22008	Albalatillo	16-64	Hombre	1
2016	22	Huesca	22008	Albalatillo	16-64	Mujer	5
2016	22	Huesca	22008	Albalatillo	65 y más	Mujer	2
2016	22	Huesca	22009	Albelda	0-15	Hombre	4
2016	22	Huesca	22009	Albelda	0-15	Mujer	1
2016	22	Huesca	22009	Albelda	16-64	Hombre	18
2016	22	Huesca	22009	Albelda	16-64	Mujer	9
2016	22	Huesca	22009	Albelda	65 y más	Hombre	5
2016	22	Huesca	22009	Albelda	65 y más	Mujer	7
2016	22	Huesca	22011	Albero Alto	16-64	Hombre	1
2016	22	Huesca	22011	Albero Alto	65 y más	Hombre	1
2016	22	Huesca	22011	Albero Alto	65 y más	Mujer	1
2016	22	Huesca	22012	Albero Bajo	16-64	Mujer	3
2016	22	Huesca	22013	Alberuela de Tubo	16-64	Hombre	2
2016	22	Huesca	22013	Alberuela de Tubo	16-64	Mujer	3
2016	22	Huesca	22013	Alberuela de Tubo	65 y más	Hombre	1
2016	22	Huesca	22014	Alcalá de Gurrea	0-15	Mujer	1
2016	22	Huesca	22014	Alcalá de Gurrea	16-64	Hombre	7
2016	22	Huesca	22014	Alcalá de Gurrea	16-64	Mujer	4
2016	22	Huesca	22014	Alcalá de Gurrea	65 y más	Hombre	2
2016	22	Huesca	22014	Alcalá de Gurrea	65 y más	Mujer	3
2016	22	Huesca	22015	Alcalá del Obispo	0-15	Hombre	1
2016	22	Huesca	22015	Alcalá del Obispo	16-64	Hombre	2
2016	22	Huesca	22015	Alcalá del Obispo	16-64	Mujer	1
2016	22	Huesca	22015	Alcalá del Obispo	65 y más	Hombre	2
2016	22	Huesca	22015	Alcalá del Obispo	65 y más	Mujer	1
2016	22	Huesca	22016	Alcampell	0-15	Hombre	3
2016	22	Huesca	22016	Alcampell	16-64	Hombre	17
2016	22	Huesca	22016	Alcampell	16-64	Mujer	6
2016	22	Huesca	22016	Alcampell	65 y más	Hombre	6
2016	22	Huesca	22016	Alcampell	65 y más	Mujer	10
2016	22	Huesca	22017	Alcolea de Cinca	0-15	Mujer	2
2016	22	Huesca	22017	Alcolea de Cinca	16-64	Hombre	10
2016	22	Huesca	22017	Alcolea de Cinca	16-64	Mujer	6
2016	22	Huesca	22017	Alcolea de Cinca	65 y más	Hombre	6
2016	22	Huesca	22017	Alcolea de Cinca	65 y más	Mujer	3
2016	22	Huesca	22018	Alcubierre	16-64	Hombre	7
2016	22	Huesca	22018	Alcubierre	16-64	Mujer	6
2016	22	Huesca	22018	Alcubierre	65 y más	Hombre	3
2016	22	Huesca	22018	Alcubierre	65 y más	Mujer	4
2016	22	Huesca	22019	Alerre	16-64	Mujer	1
2016	22	Huesca	22020	Alfántega	0-15	Hombre	1
2016	22	Huesca	22020	Alfántega	65 y más	Hombre	1
2016	22	Huesca	22021	Almudévar	0-15	Hombre	3
2016	22	Huesca	22021	Almudévar	0-15	Mujer	2
2016	22	Huesca	22021	Almudévar	16-64	Hombre	23
2016	22	Huesca	22021	Almudévar	16-64	Mujer	22
2016	22	Huesca	22021	Almudévar	65 y más	Hombre	5
2016	22	Huesca	22021	Almudévar	65 y más	Mujer	9
2016	22	Huesca	22022	Almunia de San Juan	0-15	Mujer	1
2016	22	Huesca	22022	Almunia de San Juan	16-64	Hombre	8
2016	22	Huesca	22022	Almunia de San Juan	16-64	Mujer	11
2016	22	Huesca	22022	Almunia de San Juan	65 y más	Hombre	5
2016	22	Huesca	22022	Almunia de San Juan	65 y más	Mujer	3
2016	22	Huesca	22023	Almuniente	16-64	Hombre	2
2016	22	Huesca	22023	Almuniente	16-64	Mujer	2
2016	22	Huesca	22024	Alquézar	0-15	Hombre	2
2016	22	Huesca	22024	Alquézar	16-64	Hombre	8
2016	22	Huesca	22024	Alquézar	16-64	Mujer	7
2016	22	Huesca	22024	Alquézar	65 y más	Hombre	4
2016	22	Huesca	22024	Alquézar	65 y más	Mujer	10
2016	22	Huesca	22025	Altorricón	0-15	Hombre	5
2016	22	Huesca	22025	Altorricón	16-64	Hombre	9
2016	22	Huesca	22025	Altorricón	16-64	Mujer	5
2016	22	Huesca	22025	Altorricón	65 y más	Hombre	7
2016	22	Huesca	22025	Altorricón	65 y más	Mujer	6
2016	22	Huesca	22027	Angüés	16-64	Hombre	7
2016	22	Huesca	22027	Angüés	16-64	Mujer	3
2016	22	Huesca	22027	Angüés	65 y más	Hombre	6
2016	22	Huesca	22027	Angüés	65 y más	Mujer	2
2016	22	Huesca	22028	Ansó	0-15	Hombre	7
2016	22	Huesca	22028	Ansó	0-15	Mujer	8
2016	22	Huesca	22028	Ansó	16-64	Hombre	40
2016	22	Huesca	22028	Ansó	16-64	Mujer	33
2016	22	Huesca	22028	Ansó	65 y más	Hombre	8
2016	22	Huesca	22028	Ansó	65 y más	Mujer	12
2016	22	Huesca	22032	Aragüés del Puerto	0-15	Mujer	1
2016	22	Huesca	22032	Aragüés del Puerto	16-64	Hombre	5
2016	22	Huesca	22032	Aragüés del Puerto	16-64	Mujer	3
2016	22	Huesca	22032	Aragüés del Puerto	65 y más	Hombre	4
2016	22	Huesca	22032	Aragüés del Puerto	65 y más	Mujer	1
2016	22	Huesca	22035	Arén	0-15	Hombre	2
2016	22	Huesca	22035	Arén	16-64	Hombre	4
2016	22	Huesca	22035	Arén	16-64	Mujer	3
2016	22	Huesca	22035	Arén	65 y más	Hombre	6
2016	22	Huesca	22035	Arén	65 y más	Mujer	1
2016	22	Huesca	22036	Argavieso	65 y más	Mujer	1
2016	22	Huesca	22037	Arguis	16-64	Hombre	1
2016	22	Huesca	22037	Arguis	65 y más	Hombre	1
2016	22	Huesca	22039	Ayerbe	0-15	Hombre	10
2016	22	Huesca	22039	Ayerbe	0-15	Mujer	10
2016	22	Huesca	22039	Ayerbe	16-64	Hombre	39
2016	22	Huesca	22039	Ayerbe	16-64	Mujer	24
2016	22	Huesca	22039	Ayerbe	65 y más	Hombre	8
2016	22	Huesca	22039	Ayerbe	65 y más	Mujer	18
2016	22	Huesca	22040	Azanuy-Alins	16-64	Hombre	2
2016	22	Huesca	22040	Azanuy-Alins	16-64	Mujer	7
2016	22	Huesca	22040	Azanuy-Alins	65 y más	Hombre	5
2016	22	Huesca	22040	Azanuy-Alins	65 y más	Mujer	4
2016	22	Huesca	22041	Azara	16-64	Hombre	1
2016	22	Huesca	22041	Azara	65 y más	Hombre	2
2016	22	Huesca	22041	Azara	65 y más	Mujer	2
2016	22	Huesca	22042	Azlor	16-64	Hombre	1
2016	22	Huesca	22043	Baells	0-15	Hombre	1
2016	22	Huesca	22043	Baells	16-64	Hombre	3
2016	22	Huesca	22043	Baells	16-64	Mujer	2
2016	22	Huesca	22043	Baells	65 y más	Hombre	1
2016	22	Huesca	22044	Bailo	16-64	Hombre	1
2016	22	Huesca	22044	Bailo	16-64	Mujer	4
2016	22	Huesca	22044	Bailo	65 y más	Hombre	3
2016	22	Huesca	22044	Bailo	65 y más	Mujer	8
2016	22	Huesca	22045	Baldellou	0-15	Hombre	1
2016	22	Huesca	22045	Baldellou	16-64	Hombre	5
2016	22	Huesca	22045	Baldellou	16-64	Mujer	2
2016	22	Huesca	22045	Baldellou	65 y más	Hombre	2
2016	22	Huesca	22045	Baldellou	65 y más	Mujer	2
2016	22	Huesca	22046	Ballobar	0-15	Mujer	4
2016	22	Huesca	22046	Ballobar	16-64	Hombre	9
2016	22	Huesca	22046	Ballobar	16-64	Mujer	15
2016	22	Huesca	22046	Ballobar	65 y más	Hombre	8
2016	22	Huesca	22046	Ballobar	65 y más	Mujer	8
2016	22	Huesca	22047	Banastás	0-15	Hombre	1
2016	22	Huesca	22047	Banastás	0-15	Mujer	1
2016	22	Huesca	22047	Banastás	16-64	Mujer	1
2016	22	Huesca	22047	Banastás	65 y más	Mujer	2
2016	22	Huesca	22048	Barbastro	0-15	Hombre	49
2016	22	Huesca	22048	Barbastro	0-15	Mujer	35
2016	22	Huesca	22048	Barbastro	16-64	Hombre	137
2016	22	Huesca	22048	Barbastro	16-64	Mujer	129
2016	22	Huesca	22048	Barbastro	65 y más	Hombre	49
2016	22	Huesca	22048	Barbastro	65 y más	Mujer	41
2016	22	Huesca	22049	Barbués	16-64	Hombre	2
2016	22	Huesca	22049	Barbués	16-64	Mujer	2
2016	22	Huesca	22049	Barbués	65 y más	Mujer	1
2016	22	Huesca	22050	Barbuñales	0-15	Mujer	1
2016	22	Huesca	22050	Barbuñales	16-64	Hombre	1
2016	22	Huesca	22050	Barbuñales	16-64	Mujer	3
2016	22	Huesca	22050	Barbuñales	65 y más	Hombre	1
2016	22	Huesca	22050	Barbuñales	65 y más	Mujer	3
2016	22	Huesca	22051	Bárcabo	0-15	Mujer	1
2016	22	Huesca	22051	Bárcabo	16-64	Hombre	1
2016	22	Huesca	22051	Bárcabo	16-64	Mujer	5
2016	22	Huesca	22051	Bárcabo	65 y más	Hombre	3
2016	22	Huesca	22051	Bárcabo	65 y más	Mujer	4
2016	22	Huesca	22052	Belver de Cinca	0-15	Hombre	1
2016	22	Huesca	22052	Belver de Cinca	0-15	Mujer	2
2016	22	Huesca	22052	Belver de Cinca	16-64	Hombre	2
2016	22	Huesca	22052	Belver de Cinca	16-64	Mujer	6
2016	22	Huesca	22052	Belver de Cinca	65 y más	Hombre	1
2016	22	Huesca	22052	Belver de Cinca	65 y más	Mujer	7
2016	22	Huesca	22053	Benabarre	0-15	Hombre	1
2016	22	Huesca	22053	Benabarre	0-15	Mujer	1
2016	22	Huesca	22053	Benabarre	16-64	Hombre	7
2016	22	Huesca	22053	Benabarre	16-64	Mujer	12
2016	22	Huesca	22053	Benabarre	65 y más	Hombre	8
2016	22	Huesca	22053	Benabarre	65 y más	Mujer	4
2016	22	Huesca	22054	Benasque	0-15	Hombre	4
2016	22	Huesca	22054	Benasque	0-15	Mujer	7
2016	22	Huesca	22054	Benasque	16-64	Hombre	27
2016	22	Huesca	22054	Benasque	16-64	Mujer	26
2016	22	Huesca	22054	Benasque	65 y más	Hombre	8
2016	22	Huesca	22054	Benasque	65 y más	Mujer	15
2016	22	Huesca	22055	Berbegal	0-15	Hombre	1
2016	22	Huesca	22055	Berbegal	0-15	Mujer	1
2016	22	Huesca	22055	Berbegal	16-64	Hombre	3
2016	22	Huesca	22055	Berbegal	16-64	Mujer	1
2016	22	Huesca	22055	Berbegal	65 y más	Hombre	1
2016	22	Huesca	22055	Berbegal	65 y más	Mujer	3
2016	22	Huesca	22057	Bielsa	0-15	Hombre	4
2016	22	Huesca	22057	Bielsa	0-15	Mujer	3
2016	22	Huesca	22057	Bielsa	16-64	Hombre	22
2016	22	Huesca	22057	Bielsa	16-64	Mujer	24
2016	22	Huesca	22057	Bielsa	65 y más	Hombre	19
2016	22	Huesca	22057	Bielsa	65 y más	Mujer	28
2016	22	Huesca	22058	Bierge	0-15	Hombre	1
2016	22	Huesca	22058	Bierge	16-64	Hombre	4
2016	22	Huesca	22058	Bierge	16-64	Mujer	6
2016	22	Huesca	22058	Bierge	65 y más	Hombre	3
2016	22	Huesca	22058	Bierge	65 y más	Mujer	1
2016	22	Huesca	22059	Biescas	0-15	Hombre	5
2016	22	Huesca	22059	Biescas	0-15	Mujer	3
2016	22	Huesca	22059	Biescas	16-64	Hombre	21
2016	22	Huesca	22059	Biescas	16-64	Mujer	31
2016	22	Huesca	22059	Biescas	65 y más	Hombre	19
2016	22	Huesca	22059	Biescas	65 y más	Mujer	18
2016	22	Huesca	22060	Binaced	0-15	Hombre	2
2016	22	Huesca	22060	Binaced	16-64	Hombre	12
2016	22	Huesca	22060	Binaced	16-64	Mujer	7
2016	22	Huesca	22060	Binaced	65 y más	Hombre	10
2016	22	Huesca	22060	Binaced	65 y más	Mujer	14
2016	22	Huesca	22061	Binéfar	0-15	Hombre	23
2016	22	Huesca	22061	Binéfar	0-15	Mujer	14
2016	22	Huesca	22061	Binéfar	16-64	Hombre	51
2016	22	Huesca	22061	Binéfar	16-64	Mujer	41
2016	22	Huesca	22061	Binéfar	65 y más	Hombre	21
2016	22	Huesca	22061	Binéfar	65 y más	Mujer	23
2016	22	Huesca	22062	Bisaurri	16-64	Mujer	3
2016	22	Huesca	22062	Bisaurri	65 y más	Hombre	1
2016	22	Huesca	22062	Bisaurri	65 y más	Mujer	3
2016	22	Huesca	22063	Biscarrués	16-64	Hombre	1
2016	22	Huesca	22063	Biscarrués	16-64	Mujer	9
2016	22	Huesca	22063	Biscarrués	65 y más	Hombre	2
2016	22	Huesca	22063	Biscarrués	65 y más	Mujer	2
2016	22	Huesca	22064	Blecua y Torres	16-64	Mujer	2
2016	22	Huesca	22064	Blecua y Torres	65 y más	Hombre	1
2016	22	Huesca	22064	Blecua y Torres	65 y más	Mujer	1
2016	22	Huesca	22066	Boltaña	0-15	Hombre	8
2016	22	Huesca	22066	Boltaña	0-15	Mujer	4
2016	22	Huesca	22066	Boltaña	16-64	Hombre	16
2016	22	Huesca	22066	Boltaña	16-64	Mujer	26
2016	22	Huesca	22066	Boltaña	65 y más	Hombre	9
2016	22	Huesca	22066	Boltaña	65 y más	Mujer	14
2016	22	Huesca	22067	Bonansa	16-64	Mujer	2
2016	22	Huesca	22067	Bonansa	65 y más	Hombre	4
2016	22	Huesca	22068	Borau	16-64	Hombre	2
2016	22	Huesca	22068	Borau	16-64	Mujer	3
2016	22	Huesca	22068	Borau	65 y más	Hombre	1
2016	22	Huesca	22068	Borau	65 y más	Mujer	5
2016	22	Huesca	22069	Broto	0-15	Hombre	4
2016	22	Huesca	22069	Broto	0-15	Mujer	5
2016	22	Huesca	22069	Broto	16-64	Hombre	22
2016	22	Huesca	22069	Broto	16-64	Mujer	30
2016	22	Huesca	22069	Broto	65 y más	Hombre	10
2016	22	Huesca	22069	Broto	65 y más	Mujer	12
2016	22	Huesca	22072	Caldearenas	0-15	Hombre	1
2016	22	Huesca	22072	Caldearenas	0-15	Mujer	3
2016	22	Huesca	22072	Caldearenas	16-64	Hombre	6
2016	22	Huesca	22072	Caldearenas	16-64	Mujer	4
2016	22	Huesca	22072	Caldearenas	65 y más	Hombre	3
2016	22	Huesca	22072	Caldearenas	65 y más	Mujer	3
2016	22	Huesca	22074	Campo	0-15	Hombre	2
2016	22	Huesca	22074	Campo	0-15	Mujer	3
2016	22	Huesca	22074	Campo	16-64	Hombre	17
2016	22	Huesca	22074	Campo	16-64	Mujer	19
2016	22	Huesca	22074	Campo	65 y más	Hombre	6
2016	22	Huesca	22074	Campo	65 y más	Mujer	7
2016	22	Huesca	22075	Camporrells	65 y más	Hombre	3
2016	22	Huesca	22075	Camporrells	65 y más	Mujer	3
2016	22	Huesca	22076	Canal de Berdún	0-15	Hombre	2
2016	22	Huesca	22076	Canal de Berdún	0-15	Mujer	4
2016	22	Huesca	22076	Canal de Berdún	16-64	Hombre	17
2016	22	Huesca	22076	Canal de Berdún	16-64	Mujer	18
2016	22	Huesca	22076	Canal de Berdún	65 y más	Hombre	13
2016	22	Huesca	22076	Canal de Berdún	65 y más	Mujer	15
2016	22	Huesca	22077	Candasnos	16-64	Hombre	4
2016	22	Huesca	22077	Candasnos	65 y más	Hombre	3
2016	22	Huesca	22078	Canfranc	0-15	Hombre	5
2016	22	Huesca	22078	Canfranc	0-15	Mujer	4
2016	22	Huesca	22078	Canfranc	16-64	Hombre	18
2016	22	Huesca	22078	Canfranc	16-64	Mujer	12
2016	22	Huesca	22078	Canfranc	65 y más	Hombre	8
2016	22	Huesca	22078	Canfranc	65 y más	Mujer	9
2016	22	Huesca	22079	Capdesaso	0-15	Hombre	1
2016	22	Huesca	22079	Capdesaso	16-64	Hombre	5
2016	22	Huesca	22079	Capdesaso	16-64	Mujer	7
2016	22	Huesca	22079	Capdesaso	65 y más	Hombre	2
2016	22	Huesca	22079	Capdesaso	65 y más	Mujer	7
2016	22	Huesca	22080	Capella	16-64	Hombre	2
2016	22	Huesca	22080	Capella	16-64	Mujer	8
2016	22	Huesca	22080	Capella	65 y más	Hombre	3
2016	22	Huesca	22080	Capella	65 y más	Mujer	4
2016	22	Huesca	22081	Casbas de Huesca	0-15	Hombre	2
2016	22	Huesca	22081	Casbas de Huesca	0-15	Mujer	1
2016	22	Huesca	22081	Casbas de Huesca	16-64	Hombre	8
2016	22	Huesca	22081	Casbas de Huesca	16-64	Mujer	7
2016	22	Huesca	22081	Casbas de Huesca	65 y más	Hombre	2
2016	22	Huesca	22081	Casbas de Huesca	65 y más	Mujer	6
2016	22	Huesca	22082	Castejón del Puente	16-64	Hombre	1
2016	22	Huesca	22082	Castejón del Puente	65 y más	Hombre	1
2016	22	Huesca	22082	Castejón del Puente	65 y más	Mujer	1
2016	22	Huesca	22083	Castejón de Monegros	0-15	Mujer	1
2016	22	Huesca	22083	Castejón de Monegros	16-64	Hombre	4
2016	22	Huesca	22083	Castejón de Monegros	16-64	Mujer	5
2016	22	Huesca	22083	Castejón de Monegros	65 y más	Hombre	7
2016	22	Huesca	22083	Castejón de Monegros	65 y más	Mujer	5
2016	22	Huesca	22084	Castejón de Sos	0-15	Hombre	4
2016	22	Huesca	22084	Castejón de Sos	0-15	Mujer	4
2016	22	Huesca	22084	Castejón de Sos	16-64	Hombre	17
2016	22	Huesca	22084	Castejón de Sos	16-64	Mujer	18
2016	22	Huesca	22084	Castejón de Sos	65 y más	Hombre	5
2016	22	Huesca	22084	Castejón de Sos	65 y más	Mujer	3
2016	22	Huesca	22085	Castelflorite	0-15	Hombre	2
2016	22	Huesca	22085	Castelflorite	16-64	Hombre	3
2016	22	Huesca	22085	Castelflorite	16-64	Mujer	2
2016	22	Huesca	22086	Castiello de Jaca	0-15	Hombre	1
2016	22	Huesca	22086	Castiello de Jaca	0-15	Mujer	1
2016	22	Huesca	22086	Castiello de Jaca	16-64	Hombre	12
2016	22	Huesca	22086	Castiello de Jaca	16-64	Mujer	4
2016	22	Huesca	22086	Castiello de Jaca	65 y más	Hombre	1
2016	22	Huesca	22087	Castigaleu	16-64	Hombre	1
2016	22	Huesca	22087	Castigaleu	65 y más	Hombre	1
2016	22	Huesca	22088	Castillazuelo	16-64	Mujer	2
2016	22	Huesca	22088	Castillazuelo	65 y más	Hombre	2
2016	22	Huesca	22088	Castillazuelo	65 y más	Mujer	5
2016	22	Huesca	22089	Castillonroy	0-15	Mujer	2
2016	22	Huesca	22089	Castillonroy	16-64	Mujer	3
2016	22	Huesca	22089	Castillonroy	65 y más	Hombre	2
2016	22	Huesca	22090	Colungo	0-15	Mujer	3
2016	22	Huesca	22090	Colungo	16-64	Hombre	1
2016	22	Huesca	22090	Colungo	16-64	Mujer	2
2016	22	Huesca	22090	Colungo	65 y más	Mujer	2
2016	22	Huesca	22094	Chalamera	16-64	Hombre	5
2016	22	Huesca	22094	Chalamera	16-64	Mujer	3
2016	22	Huesca	22094	Chalamera	65 y más	Hombre	1
2016	22	Huesca	22094	Chalamera	65 y más	Mujer	2
2016	22	Huesca	22095	Chía	0-15	Hombre	1
2016	22	Huesca	22095	Chía	16-64	Hombre	1
2016	22	Huesca	22095	Chía	16-64	Mujer	1
2016	22	Huesca	22095	Chía	65 y más	Hombre	2
2016	22	Huesca	22095	Chía	65 y más	Mujer	2
2016	22	Huesca	22096	Chimillas	0-15	Hombre	2
2016	22	Huesca	22096	Chimillas	16-64	Hombre	2
2016	22	Huesca	22099	Esplús	0-15	Hombre	2
2016	22	Huesca	22099	Esplús	0-15	Mujer	1
2016	22	Huesca	22099	Esplús	16-64	Hombre	4
2016	22	Huesca	22099	Esplús	16-64	Mujer	7
2016	22	Huesca	22099	Esplús	65 y más	Hombre	2
2016	22	Huesca	22099	Esplús	65 y más	Mujer	6
2016	22	Huesca	22102	Estada	16-64	Hombre	2
2016	22	Huesca	22102	Estada	16-64	Mujer	3
2016	22	Huesca	22102	Estada	65 y más	Hombre	1
2016	22	Huesca	22102	Estada	65 y más	Mujer	1
2016	22	Huesca	22103	Estadilla	0-15	Hombre	3
2016	22	Huesca	22103	Estadilla	0-15	Mujer	4
2016	22	Huesca	22103	Estadilla	16-64	Hombre	6
2016	22	Huesca	22103	Estadilla	16-64	Mujer	13
2016	22	Huesca	22103	Estadilla	65 y más	Hombre	7
2016	22	Huesca	22103	Estadilla	65 y más	Mujer	4
2016	22	Huesca	22105	Estopiñán del Castillo	16-64	Hombre	2
2016	22	Huesca	22105	Estopiñán del Castillo	16-64	Mujer	5
2016	22	Huesca	22105	Estopiñán del Castillo	65 y más	Hombre	4
2016	22	Huesca	22105	Estopiñán del Castillo	65 y más	Mujer	2
2016	22	Huesca	22106	Fago	0-15	Hombre	1
2016	22	Huesca	22106	Fago	0-15	Mujer	1
2016	22	Huesca	22106	Fago	16-64	Hombre	2
2016	22	Huesca	22106	Fago	16-64	Mujer	2
2016	22	Huesca	22106	Fago	65 y más	Hombre	1
2016	22	Huesca	22106	Fago	65 y más	Mujer	2
2016	22	Huesca	22107	Fanlo	0-15	Hombre	4
2016	22	Huesca	22107	Fanlo	0-15	Mujer	1
2016	22	Huesca	22107	Fanlo	16-64	Hombre	7
2016	22	Huesca	22107	Fanlo	16-64	Mujer	8
2016	22	Huesca	22107	Fanlo	65 y más	Hombre	3
2016	22	Huesca	22107	Fanlo	65 y más	Mujer	7
2016	22	Huesca	22109	Fiscal	16-64	Hombre	6
2016	22	Huesca	22109	Fiscal	16-64	Mujer	4
2016	22	Huesca	22109	Fiscal	65 y más	Hombre	4
2016	22	Huesca	22109	Fiscal	65 y más	Mujer	4
2016	22	Huesca	22110	Fonz	16-64	Hombre	1
2016	22	Huesca	22110	Fonz	16-64	Mujer	2
2016	22	Huesca	22110	Fonz	65 y más	Hombre	8
2016	22	Huesca	22110	Fonz	65 y más	Mujer	5
2016	22	Huesca	22111	Foradada del Toscar	0-15	Hombre	5
2016	22	Huesca	22111	Foradada del Toscar	0-15	Mujer	3
2016	22	Huesca	22111	Foradada del Toscar	16-64	Hombre	4
2016	22	Huesca	22111	Foradada del Toscar	16-64	Mujer	7
2016	22	Huesca	22111	Foradada del Toscar	65 y más	Hombre	4
2016	22	Huesca	22111	Foradada del Toscar	65 y más	Mujer	4
2016	22	Huesca	22112	Fraga	0-15	Hombre	10
2016	22	Huesca	22112	Fraga	0-15	Mujer	13
2016	22	Huesca	22112	Fraga	16-64	Hombre	51
2016	22	Huesca	22112	Fraga	16-64	Mujer	58
2016	22	Huesca	22112	Fraga	65 y más	Hombre	16
2016	22	Huesca	22112	Fraga	65 y más	Mujer	21
2016	22	Huesca	22113	Fueva (La)	16-64	Hombre	5
2016	22	Huesca	22113	Fueva (La)	16-64	Mujer	3
2016	22	Huesca	22113	Fueva (La)	65 y más	Hombre	6
2016	22	Huesca	22113	Fueva (La)	65 y más	Mujer	5
2016	22	Huesca	22114	Gistaín	0-15	Hombre	1
2016	22	Huesca	22114	Gistaín	16-64	Hombre	10
2016	22	Huesca	22114	Gistaín	16-64	Mujer	10
2016	22	Huesca	22114	Gistaín	65 y más	Hombre	10
2016	22	Huesca	22114	Gistaín	65 y más	Mujer	7
2016	22	Huesca	22115	Grado (El)	0-15	Hombre	2
2016	22	Huesca	22115	Grado (El)	0-15	Mujer	1
2016	22	Huesca	22115	Grado (El)	16-64	Hombre	18
2016	22	Huesca	22115	Grado (El)	16-64	Mujer	15
2016	22	Huesca	22115	Grado (El)	65 y más	Hombre	7
2016	22	Huesca	22115	Grado (El)	65 y más	Mujer	10
2016	22	Huesca	22116	Grañén	0-15	Hombre	2
2016	22	Huesca	22116	Grañén	0-15	Mujer	3
2016	22	Huesca	22116	Grañén	16-64	Hombre	4
2016	22	Huesca	22116	Grañén	16-64	Mujer	5
2016	22	Huesca	22116	Grañén	65 y más	Hombre	4
2016	22	Huesca	22116	Grañén	65 y más	Mujer	4
2016	22	Huesca	22117	Graus	0-15	Hombre	12
2016	22	Huesca	22117	Graus	0-15	Mujer	5
