Mes y año	Codmun	Municipio	Cuentas cotización con trabajadores
Octubre 2020	50269	Urrea de Jalón	11
Octubre 2020	50270	Urriés	4
Octubre 2020	50271	Used	11
Octubre 2020	50272	Utebo	555
Octubre 2020	50273	Valdehorna	1
Octubre 2020	50274	Val de San Martín	3
Octubre 2020	50275	Valmadrid	5
Octubre 2020	50276	Valpalmas	9
Octubre 2020	50277	Valtorres	5
Octubre 2020	50278	Velilla de Ebro	9
Octubre 2020	50279	Velilla de Jiloca	2
Octubre 2020	50280	Vera de Moncayo	21
Octubre 2020	50281	Vierlas	9
Octubre 2020	50282	Vilueña (La)	5
Octubre 2020	50283	Villadoz	11
Octubre 2020	50284	Villafeliche	5
Octubre 2020	50285	Villafranca de Ebro	24
Octubre 2020	50286	Villalba de Perejil	1
Octubre 2020	50287	Villalengua	17
Octubre 2020	50288	Villanueva de Gállego	394
Octubre 2020	50289	Villanueva de Jiloca	2
Octubre 2020	50290	Villanueva de Huerva	14
Octubre 2020	50291	Villar de los Navarros	2
Octubre 2020	50292	Villarreal de Huerva	18
Octubre 2020	50293	Villarroya de la Sierra	10
Octubre 2020	50294	Villarroya del Campo	4
Octubre 2020	50295	Vistabella	2
Octubre 2020	50296	Zaida (La)	15
Octubre 2020	50297	Zaragoza	29102
Octubre 2020	50298	Zuera	327
Octubre 2020	50901	Biel	7
Octubre 2020	50902	Marracos	2
Octubre 2020	50903	Villamayor de Gállego	85
Octubre 2020	99999	Sin clasificar	38
Septiembre 2020	22001	Abiego	16
Septiembre 2020	22002	Abizanda	6
Septiembre 2020	22003	Adahuesca	12
Septiembre 2020	22004	Agüero	5
Septiembre 2020	22006	Aísa	34
Septiembre 2020	22007	Albalate de Cinca	83
Septiembre 2020	22008	Albalatillo	8
Septiembre 2020	22009	Albelda	46
Septiembre 2020	22011	Albero Alto	8
Septiembre 2020	22012	Albero Bajo	2
Septiembre 2020	22013	Alberuela de Tubo	11
Septiembre 2020	22014	Alcalá de Gurrea	12
Septiembre 2020	22015	Alcalá del Obispo	21
Septiembre 2020	22016	Alcampell	30
Septiembre 2020	22017	Alcolea de Cinca	67
Septiembre 2020	22018	Alcubierre	24
Septiembre 2020	22019	Alerre	9
Septiembre 2020	22020	Alfántega	5
Septiembre 2020	22021	Almudévar	110
Septiembre 2020	22022	Almunia de San Juan	32
Septiembre 2020	22023	Almuniente	21
Septiembre 2020	22024	Alquézar	43
Septiembre 2020	22025	Altorricón	115
Septiembre 2020	22027	Angüés	18
Septiembre 2020	22028	Ansó	19
Septiembre 2020	22029	Antillón	8
Septiembre 2020	22032	Aragüés del Puerto	5
Septiembre 2020	22035	Arén	17
Septiembre 2020	22037	Arguis	6
Septiembre 2020	22039	Ayerbe	50
Septiembre 2020	22040	Azanuy-Alins	5
Septiembre 2020	22041	Azara	9
Septiembre 2020	22042	Azlor	2
Septiembre 2020	22043	Baells	4
Septiembre 2020	22044	Bailo	12
Septiembre 2020	22045	Baldellou	4
Septiembre 2020	22046	Ballobar	41
Septiembre 2020	22047	Banastás	11
Septiembre 2020	22048	Barbastro	794
Septiembre 2020	22049	Barbués	6
Septiembre 2020	22050	Barbuñales	4
Septiembre 2020	22051	Bárcabo	2
Septiembre 2020	22052	Belver de Cinca	74
Septiembre 2020	22053	Benabarre	58
Septiembre 2020	22054	Benasque	140
Septiembre 2020	22055	Berbegal	20
Septiembre 2020	22057	Bielsa	28
Septiembre 2020	22058	Bierge	11
Septiembre 2020	22059	Biescas	97
Septiembre 2020	22060	Binaced	94
Septiembre 2020	22061	Binéfar	468
Septiembre 2020	22062	Bisaurri	13
Septiembre 2020	22063	Biscarrués	9
Septiembre 2020	22064	Blecua y Torres	15
Septiembre 2020	22066	Boltaña	53
Septiembre 2020	22067	Bonansa	5
Septiembre 2020	22068	Borau	4
Septiembre 2020	22069	Broto	53
Septiembre 2020	22072	Caldearenas	9
Septiembre 2020	22074	Campo	29
Septiembre 2020	22075	Camporrells	7
Septiembre 2020	22076	Canal de Berdún	18
Septiembre 2020	22077	Candasnos	18
Septiembre 2020	22078	Canfranc	38
Septiembre 2020	22079	Capdesaso	9
Septiembre 2020	22080	Capella	20
Septiembre 2020	22081	Casbas de Huesca	11
Septiembre 2020	22082	Castejón del Puente	26
Septiembre 2020	22083	Castejón de Monegros	14
Septiembre 2020	22084	Castejón de Sos	31
Septiembre 2020	22085	Castelflorite	13
Septiembre 2020	22086	Castiello de Jaca	10
Septiembre 2020	22087	Castigaleu	10
Septiembre 2020	22088	Castillazuelo	9
Septiembre 2020	22089	Castillonroy	23
Septiembre 2020	22090	Colungo	7
Septiembre 2020	22094	Chalamera	3
Septiembre 2020	22095	Chía	2
Septiembre 2020	22096	Chimillas	16
Septiembre 2020	22099	Esplús	52
Septiembre 2020	22102	Estada	9
Septiembre 2020	22103	Estadilla	46
Septiembre 2020	22105	Estopiñán del Castillo	10
Septiembre 2020	22106	Fago	1
Septiembre 2020	22107	Fanlo	4
Septiembre 2020	22109	Fiscal	15
Septiembre 2020	22110	Fonz	53
Septiembre 2020	22111	Foradada del Toscar	8
Septiembre 2020	22112	Fraga	731
Septiembre 2020	22113	Fueva (La)	27
Septiembre 2020	22114	Gistaín	6
Septiembre 2020	22115	Grado (El)	33
Septiembre 2020	22116	Grañén	108
Septiembre 2020	22117	Graus	178
Septiembre 2020	22119	Gurrea de Gállego	57
Septiembre 2020	22122	Hoz de Jaca	3
Septiembre 2020	22124	Huerto	13
Septiembre 2020	22125	Huesca	2895
Septiembre 2020	22126	Ibieca	4
Septiembre 2020	22127	Igriés	18
Septiembre 2020	22128	Ilche	19
Septiembre 2020	22129	Isábena	17
Septiembre 2020	22130	Jaca	698
Septiembre 2020	22131	Jasa	4
Septiembre 2020	22133	Labuerda	14
Septiembre 2020	22135	Laluenga	15
Septiembre 2020	22136	Lalueza	40
Septiembre 2020	22137	Lanaja	52
Septiembre 2020	22139	Laperdiguera	4
Septiembre 2020	22141	Lascellas-Ponzano	12
Septiembre 2020	22142	Lascuarre	8
Septiembre 2020	22143	Laspaúles	11
Septiembre 2020	22144	Laspuña	8
Septiembre 2020	22149	Loarre	11
Septiembre 2020	22150	Loporzano	19
Septiembre 2020	22151	Loscorrales	2
Septiembre 2020	22155	Monesma y Cajigar	1
Septiembre 2020	22156	Monflorite-Lascasas	19
Septiembre 2020	22157	Montanuy	16
Septiembre 2020	22158	Monzón	683
Septiembre 2020	22160	Naval	10
Septiembre 2020	22162	Novales	13
Septiembre 2020	22163	Nueno	23
Septiembre 2020	22164	Olvena	1
Septiembre 2020	22165	Ontiñena	22
Septiembre 2020	22167	Osso de Cinca	42
Septiembre 2020	22170	Panticosa	58
Septiembre 2020	22172	Peñalba	43
Septiembre 2020	22173	Peñas de Riglos (Las)	6
Septiembre 2020	22174	Peralta de Alcofea	41
Septiembre 2020	22175	Peralta de Calasanz	9
Septiembre 2020	22176	Peraltilla	3
Septiembre 2020	22177	Perarrúa	2
Septiembre 2020	22178	Pertusa	10
Septiembre 2020	22181	Piracés	6
Septiembre 2020	22182	Plan	17
Septiembre 2020	22184	Poleñino	13
Septiembre 2020	22186	Pozán de Vero	3
Septiembre 2020	22187	Puebla de Castro (La)	16
Septiembre 2020	22188	Puente de Montañana	10
Septiembre 2020	22189	Puértolas	14
Septiembre 2020	22190	Pueyo de Araguás (El)	4
Septiembre 2020	22193	Pueyo de Santa Cruz	12
Septiembre 2020	22195	Quicena	13
Septiembre 2020	22197	Robres	20
Septiembre 2020	22199	Sabiñánigo	371
Septiembre 2020	22200	Sahún	24
Septiembre 2020	22201	Salas Altas	6
Septiembre 2020	22202	Salas Bajas	9
Septiembre 2020	22203	Salillas	11
Septiembre 2020	22204	Sallent de Gállego	121
Septiembre 2020	22205	San Esteban de Litera	20
Septiembre 2020	22206	Sangarrén	13
Septiembre 2020	22207	San Juan de Plan	7
Septiembre 2020	22208	Santa Cilia	11
Septiembre 2020	22209	Santa Cruz de la Serós	11
Septiembre 2020	22212	Santaliestra y San Quílez	2
Septiembre 2020	22213	Sariñena	208
Septiembre 2020	22214	Secastilla	10
Septiembre 2020	22215	Seira	4
Septiembre 2020	22217	Sena	23
Septiembre 2020	22218	Senés de Alcubierre	5
Septiembre 2020	22220	Sesa	8
Septiembre 2020	22221	Sesué	8
Septiembre 2020	22222	Siétamo	22
Septiembre 2020	22223	Sopeira	5
Septiembre 2020	22225	Tamarite de Litera	191
Septiembre 2020	22226	Tardienta	43
Septiembre 2020	22227	Tella-Sin	6
Septiembre 2020	22228	Tierz	30
Septiembre 2020	22229	Tolva	5
Septiembre 2020	22230	Torla-Ordesa	32
Septiembre 2020	22232	Torralba de Aragón	9
Septiembre 2020	22233	Torre la Ribera	3
Septiembre 2020	22234	Torrente de Cinca	45
Septiembre 2020	22235	Torres de Alcanadre	6
Septiembre 2020	22236	Torres de Barbués	12
Septiembre 2020	22239	Tramaced	12
Septiembre 2020	22242	Valfarta	8
Septiembre 2020	22243	Valle de Bardají	2
Septiembre 2020	22244	Valle de Lierp	2
Septiembre 2020	22245	Velilla de Cinca	17
Septiembre 2020	22246	Beranuy	2
Septiembre 2020	22247	Viacamp y Litera	9
Septiembre 2020	22248	Vicién	7
Septiembre 2020	22249	Villanova	6
Septiembre 2020	22250	Villanúa	34
Septiembre 2020	22251	Villanueva de Sigena	26
Septiembre 2020	22252	Yebra de Basa	5
Septiembre 2020	22253	Yésero	1
Septiembre 2020	22254	Zaidín	102
Septiembre 2020	22901	Valle de Hecho	38
Septiembre 2020	22902	Puente la Reina de Jaca	19
Septiembre 2020	22903	San Miguel del Cinca	53
Septiembre 2020	22904	Sotonera (La)	46
Septiembre 2020	22905	Lupiñén-Ortilla	20
Septiembre 2020	22906	Santa María de Dulcis	7
Septiembre 2020	22907	Aínsa-Sobrarbe	152
Septiembre 2020	22908	Hoz y Costeán	8
Septiembre 2020	22909	Vencillón	20
Septiembre 2020	44001	Ababuj	2
Septiembre 2020	44002	Abejuela	2
Septiembre 2020	44003	Aguatón	2
Septiembre 2020	44004	Aguaviva	28
Septiembre 2020	44005	Aguilar del Alfambra	4
Septiembre 2020	44006	Alacón	8
Septiembre 2020	44007	Alba	8
Septiembre 2020	44008	Albalate del Arzobispo	70
Septiembre 2020	44009	Albarracín	80
Septiembre 2020	44010	Albentosa	30
Septiembre 2020	44011	Alcaine	2
Septiembre 2020	44012	Alcalá de la Selva	23
Septiembre 2020	44013	Alcañiz	829
Septiembre 2020	44014	Alcorisa	133
Septiembre 2020	44016	Alfambra	21
Septiembre 2020	44017	Aliaga	22
Septiembre 2020	44018	Almohaja	3
Septiembre 2020	44019	Alobras	3
Septiembre 2020	44020	Alpeñés	1
Septiembre 2020	44021	Allepuz	5
Septiembre 2020	44022	Alloza	18
Septiembre 2020	44023	Allueva	2
Septiembre 2020	44024	Anadón	1
Septiembre 2020	44025	Andorra	219
Septiembre 2020	44026	Arcos de las Salinas	5
Septiembre 2020	44027	Arens de Lledó	3
Septiembre 2020	44028	Argente	6
Septiembre 2020	44029	Ariño	26
Septiembre 2020	44031	Azaila	10
Septiembre 2020	44032	Bádenas	1
Septiembre 2020	44033	Báguena	9
Septiembre 2020	44034	Bañón	4
Septiembre 2020	44035	Barrachina	4
Septiembre 2020	44036	Bea	2
Septiembre 2020	44037	Beceite	22
Septiembre 2020	44038	Belmonte de San José	5
Septiembre 2020	44039	Bello	8
Septiembre 2020	44040	Berge	8
Septiembre 2020	44041	Bezas	1
Septiembre 2020	44042	Blancas	3
Septiembre 2020	44043	Blesa	3
Septiembre 2020	44044	Bordón	7
Septiembre 2020	44045	Bronchales	17
Septiembre 2020	44046	Bueña	4
Septiembre 2020	44047	Burbáguena	6
Septiembre 2020	44048	Cabra de Mora	3
Septiembre 2020	44049	Calaceite	63
Septiembre 2020	44050	Calamocha	196
Septiembre 2020	44051	Calanda	177
Septiembre 2020	44052	Calomarde	3
Septiembre 2020	44053	Camañas	4
Septiembre 2020	44054	Camarena de la Sierra	9
Septiembre 2020	44055	Camarillas	4
Septiembre 2020	44056	Caminreal	27
Septiembre 2020	44059	Cantavieja	43
Septiembre 2020	44060	Cañada de Benatanduz	2
Septiembre 2020	44061	Cañada de Verich (La)	5
Septiembre 2020	44062	Cañada Vellida	5
Septiembre 2020	44063	Cañizar del Olivar	6
Septiembre 2020	44064	Cascante del Río	2
Septiembre 2020	44065	Castejón de Tornos	1
Septiembre 2020	44066	Castel de Cabra	3
Septiembre 2020	44067	Castelnou	9
Septiembre 2020	44068	Castelserás	32
Septiembre 2020	44070	Castellar (El)	1
Septiembre 2020	44071	Castellote	42
Septiembre 2020	44074	Cedrillas	30
Septiembre 2020	44075	Celadas	7
Septiembre 2020	44076	Cella	76
Septiembre 2020	44077	Cerollera (La)	5
Septiembre 2020	44080	Codoñera (La)	16
Septiembre 2020	44082	Corbalán	3
Septiembre 2020	44084	Cortes de Aragón	3
Septiembre 2020	44085	Cosa	2
Septiembre 2020	44086	Cretas	28
Septiembre 2020	44087	Crivillén	4
Septiembre 2020	44088	Cuba (La)	5
Septiembre 2020	44089	Cubla	2
Septiembre 2020	44090	Cucalón	3
Septiembre 2020	44092	Cuervo (El)	3
Septiembre 2020	44093	Cuevas de Almudén	5
Septiembre 2020	44094	Cuevas Labradas	2
Septiembre 2020	44096	Ejulve	13
Septiembre 2020	44097	Escorihuela	3
Septiembre 2020	44099	Escucha	17
Septiembre 2020	44100	Estercuel	5
Septiembre 2020	44101	Ferreruela de Huerva	7
Septiembre 2020	44102	Fonfría	2
Septiembre 2020	44103	Formiche Alto	8
Septiembre 2020	44105	Fórnoles	2
Septiembre 2020	44106	Fortanete	7
Septiembre 2020	44107	Foz-Calanda	12
Septiembre 2020	44108	Fresneda (La)	27
Septiembre 2020	44109	Frías de Albarracín	3
Septiembre 2020	44111	Fuentes Calientes	2
Septiembre 2020	44112	Fuentes Claras	11
Septiembre 2020	44113	Fuentes de Rubielos	7
Septiembre 2020	44114	Fuentespalda	12
Septiembre 2020	44115	Galve	11
Septiembre 2020	44116	Gargallo	8
Septiembre 2020	44117	Gea de Albarracín	13
Septiembre 2020	44118	Ginebrosa (La)	17
Septiembre 2020	44119	Griegos	3
Septiembre 2020	44120	Guadalaviar	7
Septiembre 2020	44121	Gúdar	5
Septiembre 2020	44122	Híjar	69
Septiembre 2020	44123	Hinojosa de Jarque	8
Septiembre 2020	44124	Hoz de la Vieja (La)	2
Septiembre 2020	44125	Huesa del Común	3
Septiembre 2020	44126	Iglesuela del Cid (La)	15
Septiembre 2020	44127	Jabaloyas	2
Septiembre 2020	44128	Jarque de la Val	4
Septiembre 2020	44129	Jatiel	1
Septiembre 2020	44130	Jorcas	2
Septiembre 2020	44131	Josa	2
Septiembre 2020	44132	Lagueruela	2
Septiembre 2020	44133	Lanzuela	2
Septiembre 2020	44135	Libros	2
Septiembre 2020	44136	Lidón	2
Septiembre 2020	44137	Linares de Mora	13
Septiembre 2020	44138	Loscos	7
Septiembre 2020	44141	Lledó	8
Septiembre 2020	44142	Maicas	1
Septiembre 2020	44143	Manzanera	31
Septiembre 2020	44144	Martín del Río	12
Septiembre 2020	44145	Mas de las Matas	64
Septiembre 2020	44146	Mata de los Olmos (La)	15
Septiembre 2020	44147	Mazaleón	24
Septiembre 2020	44148	Mezquita de Jarque	6
Septiembre 2020	44149	Mirambel	10
Septiembre 2020	44151	Molinos	16
Septiembre 2020	44152	Monforte de Moyuela	2
Septiembre 2020	44153	Monreal del Campo	93
Septiembre 2020	44154	Monroyo	18
Septiembre 2020	44155	Montalbán	52
Septiembre 2020	44156	Monteagudo del Castillo	5
Septiembre 2020	44157	Monterde de Albarracín	1
Septiembre 2020	44158	Mora de Rubielos	82
Septiembre 2020	44159	Moscardón	3
Septiembre 2020	44160	Mosqueruela	29
Septiembre 2020	44161	Muniesa	23
Septiembre 2020	44163	Noguera de Albarracín	3
Septiembre 2020	44164	Nogueras	1
Septiembre 2020	44165	Nogueruelas	6
Septiembre 2020	44167	Obón	2
Septiembre 2020	44168	Odón	7
Septiembre 2020	44169	Ojos Negros	9
Septiembre 2020	44171	Olba	6
Septiembre 2020	44172	Oliete	10
Septiembre 2020	44173	Olmos (Los)	2
Septiembre 2020	44174	Orihuela del Tremedal	14
Septiembre 2020	44175	Orrios	6
Septiembre 2020	44176	Palomar de Arroyos	4
Septiembre 2020	44177	Pancrudo	8
Septiembre 2020	44178	Parras de Castellote (Las)	3
Septiembre 2020	44179	Peñarroya de Tastavins	24
Septiembre 2020	44180	Peracense	2
Septiembre 2020	44181	Peralejos	4
Septiembre 2020	44182	Perales del Alfambra	13
Septiembre 2020	44183	Pitarque	2
Septiembre 2020	44184	Plou	2
Septiembre 2020	44185	Pobo (El)	3
Septiembre 2020	44187	Portellada (La)	9
Septiembre 2020	44189	Pozondón	4
Septiembre 2020	44190	Pozuel del Campo	2
Septiembre 2020	44191	Puebla de Híjar (La)	66
Septiembre 2020	44192	Puebla de Valverde (La)	30
Septiembre 2020	44193	Puertomingalvo	7
Septiembre 2020	44194	Ráfales	5
Septiembre 2020	44195	Rillo	2
Septiembre 2020	44196	Riodeva	3
Septiembre 2020	44197	Ródenas	4
Septiembre 2020	44198	Royuela	9
Septiembre 2020	44199	Rubiales	2
Septiembre 2020	44200	Rubielos de la Cérida	2
Septiembre 2020	44201	Rubielos de Mora	35
Septiembre 2020	44203	Salcedillo	1
Septiembre 2020	44204	Saldón	1
Septiembre 2020	44205	Samper de Calanda	20
Septiembre 2020	44206	San Agustín	3
Septiembre 2020	44207	San Martín del Río	4
Septiembre 2020	44208	Santa Cruz de Nogueras	3
Septiembre 2020	44209	Santa Eulalia	47
Septiembre 2020	44210	Sarrión	72
Septiembre 2020	44211	Segura de los Baños	1
Septiembre 2020	44212	Seno	4
Septiembre 2020	44213	Singra	4
Septiembre 2020	44215	Terriente	9
Septiembre 2020	44216	Teruel	1910
Septiembre 2020	44217	Toril y Masegoso	2
Septiembre 2020	44218	Tormón	3
Septiembre 2020	44219	Tornos	3
Septiembre 2020	44220	Torralba de los Sisones	11
Septiembre 2020	44221	Torrecilla de Alcañiz	17
Septiembre 2020	44222	Torrecilla del Rebollar	3
Septiembre 2020	44223	Torre de Arcas	4
Septiembre 2020	44224	Torre de las Arcas	3
Septiembre 2020	44225	Torre del Compte	11
Septiembre 2020	44226	Torrelacárcel	7
Septiembre 2020	44227	Torre los Negros	5
Septiembre 2020	44228	Torremocha de Jiloca	6
Septiembre 2020	44229	Torres de Albarracín	9
Septiembre 2020	44230	Torrevelilla	10
Septiembre 2020	44231	Torrijas	3
Septiembre 2020	44232	Torrijo del Campo	16
Septiembre 2020	44234	Tramacastiel	3
Septiembre 2020	44235	Tramacastilla	12
Septiembre 2020	44236	Tronchón	5
Septiembre 2020	44237	Urrea de Gaén	20
Septiembre 2020	44238	Utrillas	84
Septiembre 2020	44239	Valacloche	1
Septiembre 2020	44240	Valbona	8
Septiembre 2020	44241	Valdealgorfa	21
Septiembre 2020	44243	Valdecuenca	4
Septiembre 2020	44244	Valdelinares	8
Septiembre 2020	44245	Valdeltormo	17
Septiembre 2020	44246	Valderrobres	162
Septiembre 2020	44247	Valjunquera	10
Septiembre 2020	44249	Vallecillo (El)	2
Septiembre 2020	44250	Veguillas de la Sierra	2
Septiembre 2020	44251	Villafranca del Campo	15
Septiembre 2020	44252	Villahermosa del Campo	2
Septiembre 2020	44256	Villanueva del Rebollar de la Sierra	3
Septiembre 2020	44257	Villar del Cobo	2
Septiembre 2020	44260	Villarluengo	7
Septiembre 2020	44261	Villarquemado	22
Septiembre 2020	44262	Villarroya de los Pinares	8
Septiembre 2020	44263	Villastar	12
Septiembre 2020	44264	Villel	13
Septiembre 2020	44265	Vinaceite	17
Septiembre 2020	44266	Visiedo	5
Septiembre 2020	44267	Vivel del Río Martín	4
Septiembre 2020	50001	Abanto	3
Septiembre 2020	50002	Acered	17
Septiembre 2020	50003	Agón	6
Septiembre 2020	50004	Aguarón	55
Septiembre 2020	50005	Aguilón	7
Septiembre 2020	50006	Ainzón	32
Septiembre 2020	50007	Aladrén	1
Septiembre 2020	50008	Alagón	206
Septiembre 2020	50009	Alarba	5
Septiembre 2020	50010	Alberite de San Juan	6
Septiembre 2020	50011	Albeta	9
Septiembre 2020	50012	Alborge	11
Septiembre 2020	50013	Alcalá de Ebro	7
Septiembre 2020	50014	Alcalá de Moncayo	4
Septiembre 2020	50015	Alconchel de Ariza	3
Septiembre 2020	50016	Aldehuela de Liestos	2
Septiembre 2020	50017	Alfajarín	96
Septiembre 2020	50018	Alfamén	45
Septiembre 2020	50019	Alforque	2
Septiembre 2020	50020	Alhama de Aragón	32
Septiembre 2020	50021	Almochuel	4
Septiembre 2020	50022	Almolda (La)	8
Septiembre 2020	50023	Almonacid de la Cuba	12
Septiembre 2020	50024	Almonacid de la Sierra	39
Septiembre 2020	50025	Almunia de Doña Godina (La)	331
Septiembre 2020	50026	Alpartir	13
Septiembre 2020	50027	Ambel	8
Septiembre 2020	50028	Anento	3
Septiembre 2020	50029	Aniñón	27
Septiembre 2020	50030	Añón de Moncayo	3
Septiembre 2020	50031	Aranda de Moncayo	6
Septiembre 2020	50032	Arándiga	15
Septiembre 2020	50033	Ardisa	2
Septiembre 2020	50034	Ariza	34
Septiembre 2020	50035	Artieda	5
Septiembre 2020	50036	Asín	5
Septiembre 2020	50037	Atea	4
Septiembre 2020	50038	Ateca	61
Septiembre 2020	50039	Azuara	19
Septiembre 2020	50040	Badules	2
Septiembre 2020	50041	Bagüés	1
Septiembre 2020	50042	Balconchán	2
Septiembre 2020	50043	Bárboles	13
Septiembre 2020	50044	Bardallur	7
Septiembre 2020	50045	Belchite	74
Septiembre 2020	50046	Belmonte de Gracián	6
Septiembre 2020	50047	Berdejo	1
Septiembre 2020	50048	Berrueco	3
Septiembre 2020	50050	Bijuesca	2
Septiembre 2020	50051	Biota	28
Septiembre 2020	50052	Bisimbre	7
Septiembre 2020	50053	Boquiñeni	22
Septiembre 2020	50054	Bordalba	2
Septiembre 2020	50055	Borja	189
Septiembre 2020	50056	Botorrita	15
Septiembre 2020	50057	Brea de Aragón	65
Septiembre 2020	50058	Bubierca	3
Septiembre 2020	50059	Bujaraloz	58
Septiembre 2020	50060	Bulbuente	17
Septiembre 2020	50061	Bureta	19
Septiembre 2020	50062	Burgo de Ebro (El)	121
Septiembre 2020	50063	Buste (El)	4
Septiembre 2020	50064	Cabañas de Ebro	25
Septiembre 2020	50065	Cabolafuente	2
Septiembre 2020	50066	Cadrete	227
Septiembre 2020	50067	Calatayud	771
Septiembre 2020	50068	Calatorao	102
Septiembre 2020	50069	Calcena	5
Septiembre 2020	50070	Calmarza	3
Septiembre 2020	50071	Campillo de Aragón	6
Septiembre 2020	50072	Carenas	5
Septiembre 2020	50073	Cariñena	200
Septiembre 2020	50074	Caspe	377
Septiembre 2020	50075	Castejón de Alarba	4
Septiembre 2020	50076	Castejón de las Armas	3
Septiembre 2020	50077	Castejón de Valdejasa	8
Septiembre 2020	50078	Castiliscar	10
Septiembre 2020	50079	Cervera de la Cañada	17
Septiembre 2020	50080	Cerveruela	2
Septiembre 2020	50081	Cetina	22
Septiembre 2020	50082	Cimballa	6
Septiembre 2020	50083	Cinco Olivas	2
Septiembre 2020	50084	Clarés de Ribota	1
Septiembre 2020	50085	Codo	5
Septiembre 2020	50086	Codos	9
Septiembre 2020	50087	Contamina	2
Septiembre 2020	50088	Cosuenda	14
Septiembre 2020	50089	Cuarte de Huerva	752
Septiembre 2020	50090	Cubel	6
Septiembre 2020	50091	Cuerlas (Las)	7
Septiembre 2020	50092	Chiprana	33
Septiembre 2020	50093	Chodes	6
Septiembre 2020	50094	Daroca	86
Septiembre 2020	50095	Ejea de los Caballeros	648
Septiembre 2020	50096	Embid de Ariza	2
Septiembre 2020	50098	Encinacorba	6
Septiembre 2020	50099	Épila	177
