Año	Mes (código)	Mes y año	Mes nombre	Comarca código	Comarca nombre	Temporalidad	Sexo	Número de contratos
2017	201705	Mayo 2017	Mayo	16	Valdejalón	Temporal	Mujeres	1921
2017	201705	Mayo 2017	Mayo	17	D.C. Zaragoza	Indefinido	Hombres	1621
2017	201705	Mayo 2017	Mayo	17	D.C. Zaragoza	Indefinido	Mujeres	1421
2017	201705	Mayo 2017	Mayo	17	D.C. Zaragoza	Temporal	Hombres	14664
2017	201705	Mayo 2017	Mayo	17	D.C. Zaragoza	Temporal	Mujeres	13694
2017	201705	Mayo 2017	Mayo	18	Ribera Baja del Ebro	Indefinido	Hombres	15
2017	201705	Mayo 2017	Mayo	18	Ribera Baja del Ebro	Indefinido	Mujeres	11
2017	201705	Mayo 2017	Mayo	18	Ribera Baja del Ebro	Temporal	Hombres	405
2017	201705	Mayo 2017	Mayo	18	Ribera Baja del Ebro	Temporal	Mujeres	228
2017	201705	Mayo 2017	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	26
2017	201705	Mayo 2017	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	26
2017	201705	Mayo 2017	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	2090
2017	201705	Mayo 2017	Mayo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	725
2017	201705	Mayo 2017	Mayo	20	Comunidad de Calatayud	Indefinido	Hombres	38
2017	201705	Mayo 2017	Mayo	20	Comunidad de Calatayud	Indefinido	Mujeres	18
2017	201705	Mayo 2017	Mayo	20	Comunidad de Calatayud	Temporal	Hombres	887
2017	201705	Mayo 2017	Mayo	20	Comunidad de Calatayud	Temporal	Mujeres	595
2017	201705	Mayo 2017	Mayo	21	Campo de Cariñena	Indefinido	Hombres	27
2017	201705	Mayo 2017	Mayo	21	Campo de Cariñena	Indefinido	Mujeres	21
2017	201705	Mayo 2017	Mayo	21	Campo de Cariñena	Temporal	Hombres	852
2017	201705	Mayo 2017	Mayo	21	Campo de Cariñena	Temporal	Mujeres	368
2017	201705	Mayo 2017	Mayo	22	Campo de Belchite	Indefinido	Hombres	2
2017	201705	Mayo 2017	Mayo	22	Campo de Belchite	Indefinido	Mujeres	9
2017	201705	Mayo 2017	Mayo	22	Campo de Belchite	Temporal	Hombres	36
2017	201705	Mayo 2017	Mayo	22	Campo de Belchite	Temporal	Mujeres	34
2017	201705	Mayo 2017	Mayo	23	Bajo Martín	Indefinido	Hombres	14
2017	201705	Mayo 2017	Mayo	23	Bajo Martín	Indefinido	Mujeres	5
2017	201705	Mayo 2017	Mayo	23	Bajo Martín	Temporal	Hombres	167
2017	201705	Mayo 2017	Mayo	23	Bajo Martín	Temporal	Mujeres	107
2017	201705	Mayo 2017	Mayo	24	Campo de Daroca	Indefinido	Hombres	2
2017	201705	Mayo 2017	Mayo	24	Campo de Daroca	Indefinido	Mujeres	5
2017	201705	Mayo 2017	Mayo	24	Campo de Daroca	Temporal	Hombres	41
2017	201705	Mayo 2017	Mayo	24	Campo de Daroca	Temporal	Mujeres	33
2017	201705	Mayo 2017	Mayo	25	Jiloca	Indefinido	Hombres	11
2017	201705	Mayo 2017	Mayo	25	Jiloca	Indefinido	Mujeres	10
2017	201705	Mayo 2017	Mayo	25	Jiloca	Temporal	Hombres	86
2017	201705	Mayo 2017	Mayo	25	Jiloca	Temporal	Mujeres	68
2017	201705	Mayo 2017	Mayo	26	Cuencas Mineras	Indefinido	Hombres	4
2017	201705	Mayo 2017	Mayo	26	Cuencas Mineras	Indefinido	Mujeres	5
2017	201705	Mayo 2017	Mayo	26	Cuencas Mineras	Temporal	Hombres	62
2017	201705	Mayo 2017	Mayo	26	Cuencas Mineras	Temporal	Mujeres	63
2017	201705	Mayo 2017	Mayo	27	Andorra-Sierra de Arcos	Indefinido	Hombres	2
2017	201705	Mayo 2017	Mayo	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	5
2017	201705	Mayo 2017	Mayo	27	Andorra-Sierra de Arcos	Temporal	Hombres	182
2017	201705	Mayo 2017	Mayo	27	Andorra-Sierra de Arcos	Temporal	Mujeres	100
2017	201705	Mayo 2017	Mayo	28	Bajo Aragón	Indefinido	Hombres	47
2017	201705	Mayo 2017	Mayo	28	Bajo Aragón	Indefinido	Mujeres	28
2017	201705	Mayo 2017	Mayo	28	Bajo Aragón	Temporal	Hombres	590
2017	201705	Mayo 2017	Mayo	28	Bajo Aragón	Temporal	Mujeres	517
2017	201705	Mayo 2017	Mayo	29	Comunidad de Teruel	Indefinido	Hombres	128
2017	201705	Mayo 2017	Mayo	29	Comunidad de Teruel	Indefinido	Mujeres	79
2017	201705	Mayo 2017	Mayo	29	Comunidad de Teruel	Temporal	Hombres	1522
2017	201705	Mayo 2017	Mayo	29	Comunidad de Teruel	Temporal	Mujeres	692
2017	201705	Mayo 2017	Mayo	30	Maestrazgo	Indefinido	Hombres	3
2017	201705	Mayo 2017	Mayo	30	Maestrazgo	Indefinido	Mujeres	1
2017	201705	Mayo 2017	Mayo	30	Maestrazgo	Temporal	Hombres	28
2017	201705	Mayo 2017	Mayo	30	Maestrazgo	Temporal	Mujeres	34
2017	201705	Mayo 2017	Mayo	31	Sierra de Albarracín	Indefinido	Hombres	4
2017	201705	Mayo 2017	Mayo	31	Sierra de Albarracín	Indefinido	Mujeres	9
2017	201705	Mayo 2017	Mayo	31	Sierra de Albarracín	Temporal	Hombres	43
2017	201705	Mayo 2017	Mayo	31	Sierra de Albarracín	Temporal	Mujeres	58
2017	201705	Mayo 2017	Mayo	32	Gúdar-Javalambre	Indefinido	Hombres	19
2017	201705	Mayo 2017	Mayo	32	Gúdar-Javalambre	Indefinido	Mujeres	13
2017	201705	Mayo 2017	Mayo	32	Gúdar-Javalambre	Temporal	Hombres	158
2017	201705	Mayo 2017	Mayo	32	Gúdar-Javalambre	Temporal	Mujeres	143
2017	201705	Mayo 2017	Mayo	33	Matarraña / Matarranya	Indefinido	Hombres	19
2017	201705	Mayo 2017	Mayo	33	Matarraña / Matarranya	Indefinido	Mujeres	9
2017	201705	Mayo 2017	Mayo	33	Matarraña / Matarranya	Temporal	Hombres	135
2017	201705	Mayo 2017	Mayo	33	Matarraña / Matarranya	Temporal	Mujeres	106
2017	201704	Abril 2017	Abril	01	La Jacetania	Indefinido	Hombres	20
2017	201704	Abril 2017	Abril	01	La Jacetania	Indefinido	Mujeres	39
2017	201704	Abril 2017	Abril	01	La Jacetania	Temporal	Hombres	259
2017	201704	Abril 2017	Abril	01	La Jacetania	Temporal	Mujeres	239
2017	201704	Abril 2017	Abril	02	Alto Gállego	Indefinido	Hombres	19
2017	201704	Abril 2017	Abril	02	Alto Gállego	Indefinido	Mujeres	12
2017	201704	Abril 2017	Abril	02	Alto Gállego	Temporal	Hombres	263
2017	201704	Abril 2017	Abril	02	Alto Gállego	Temporal	Mujeres	230
2017	201704	Abril 2017	Abril	03	Sobrarbe	Indefinido	Hombres	13
2017	201704	Abril 2017	Abril	03	Sobrarbe	Indefinido	Mujeres	22
2017	201704	Abril 2017	Abril	03	Sobrarbe	Temporal	Hombres	228
2017	201704	Abril 2017	Abril	03	Sobrarbe	Temporal	Mujeres	287
2017	201704	Abril 2017	Abril	04	La Ribagorza	Indefinido	Hombres	17
2017	201704	Abril 2017	Abril	04	La Ribagorza	Indefinido	Mujeres	14
2017	201704	Abril 2017	Abril	04	La Ribagorza	Temporal	Hombres	157
2017	201704	Abril 2017	Abril	04	La Ribagorza	Temporal	Mujeres	157
2017	201704	Abril 2017	Abril	05	Cinco Villas	Indefinido	Hombres	49
2017	201704	Abril 2017	Abril	05	Cinco Villas	Indefinido	Mujeres	25
2017	201704	Abril 2017	Abril	05	Cinco Villas	Temporal	Hombres	247
2017	201704	Abril 2017	Abril	05	Cinco Villas	Temporal	Mujeres	230
2017	201704	Abril 2017	Abril	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	111
2017	201704	Abril 2017	Abril	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	127
2017	201704	Abril 2017	Abril	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	870
2017	201704	Abril 2017	Abril	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	827
2017	201704	Abril 2017	Abril	07	Somontano de Barbastro	Indefinido	Hombres	38
2017	201704	Abril 2017	Abril	07	Somontano de Barbastro	Indefinido	Mujeres	31
2017	201704	Abril 2017	Abril	07	Somontano de Barbastro	Temporal	Hombres	322
2017	201704	Abril 2017	Abril	07	Somontano de Barbastro	Temporal	Mujeres	264
2017	201704	Abril 2017	Abril	08	Cinca Medio	Indefinido	Hombres	60
2017	201704	Abril 2017	Abril	08	Cinca Medio	Indefinido	Mujeres	40
2017	201704	Abril 2017	Abril	08	Cinca Medio	Temporal	Hombres	260
2017	201704	Abril 2017	Abril	08	Cinca Medio	Temporal	Mujeres	253
2017	201704	Abril 2017	Abril	09	La Litera / La Llitera	Indefinido	Hombres	57
2017	201704	Abril 2017	Abril	09	La Litera / La Llitera	Indefinido	Mujeres	37
2017	201704	Abril 2017	Abril	09	La Litera / La Llitera	Temporal	Hombres	152
2017	201704	Abril 2017	Abril	09	La Litera / La Llitera	Temporal	Mujeres	80
2017	201704	Abril 2017	Abril	10	Los Monegros	Indefinido	Hombres	31
2017	201704	Abril 2017	Abril	10	Los Monegros	Indefinido	Mujeres	17
2017	201704	Abril 2017	Abril	10	Los Monegros	Temporal	Hombres	221
2017	201704	Abril 2017	Abril	10	Los Monegros	Temporal	Mujeres	77
2017	201704	Abril 2017	Abril	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	167
2017	201704	Abril 2017	Abril	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	55
2017	201704	Abril 2017	Abril	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	1755
2017	201704	Abril 2017	Abril	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	826
2017	201704	Abril 2017	Abril	12	Tarazona y el Moncayo	Indefinido	Hombres	14
2017	201704	Abril 2017	Abril	12	Tarazona y el Moncayo	Indefinido	Mujeres	17
2017	201704	Abril 2017	Abril	12	Tarazona y el Moncayo	Temporal	Hombres	355
2017	201704	Abril 2017	Abril	12	Tarazona y el Moncayo	Temporal	Mujeres	274
2017	201704	Abril 2017	Abril	13	Campo de Borja	Indefinido	Hombres	10
2017	201704	Abril 2017	Abril	13	Campo de Borja	Indefinido	Mujeres	20
2017	201704	Abril 2017	Abril	13	Campo de Borja	Temporal	Hombres	245
2017	201704	Abril 2017	Abril	13	Campo de Borja	Temporal	Mujeres	184
2017	201704	Abril 2017	Abril	14	Aranda	Indefinido	Hombres	8
2017	201704	Abril 2017	Abril	14	Aranda	Indefinido	Mujeres	6
2017	201704	Abril 2017	Abril	14	Aranda	Temporal	Hombres	124
2017	201704	Abril 2017	Abril	14	Aranda	Temporal	Mujeres	71
2017	201704	Abril 2017	Abril	15	Ribera Alta del Ebro	Indefinido	Hombres	120
2017	201704	Abril 2017	Abril	15	Ribera Alta del Ebro	Indefinido	Mujeres	49
2017	201704	Abril 2017	Abril	15	Ribera Alta del Ebro	Temporal	Hombres	877
2017	201704	Abril 2017	Abril	15	Ribera Alta del Ebro	Temporal	Mujeres	418
2017	201704	Abril 2017	Abril	16	Valdejalón	Indefinido	Hombres	80
2017	201704	Abril 2017	Abril	16	Valdejalón	Indefinido	Mujeres	57
2017	201704	Abril 2017	Abril	16	Valdejalón	Temporal	Hombres	937
2017	201704	Abril 2017	Abril	16	Valdejalón	Temporal	Mujeres	568
2017	201704	Abril 2017	Abril	17	D.C. Zaragoza	Indefinido	Hombres	1300
2017	201704	Abril 2017	Abril	17	D.C. Zaragoza	Indefinido	Mujeres	1238
2017	201704	Abril 2017	Abril	17	D.C. Zaragoza	Temporal	Hombres	10871
2017	201704	Abril 2017	Abril	17	D.C. Zaragoza	Temporal	Mujeres	10646
2017	201704	Abril 2017	Abril	18	Ribera Baja del Ebro	Indefinido	Hombres	24
2017	201704	Abril 2017	Abril	18	Ribera Baja del Ebro	Indefinido	Mujeres	7
2017	201704	Abril 2017	Abril	18	Ribera Baja del Ebro	Temporal	Hombres	238
2017	201704	Abril 2017	Abril	18	Ribera Baja del Ebro	Temporal	Mujeres	150
2017	201704	Abril 2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	47
2017	201704	Abril 2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	16
2017	201704	Abril 2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	1374
2017	201704	Abril 2017	Abril	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	430
2017	201704	Abril 2017	Abril	20	Comunidad de Calatayud	Indefinido	Hombres	26
2017	201704	Abril 2017	Abril	20	Comunidad de Calatayud	Indefinido	Mujeres	39
2017	201704	Abril 2017	Abril	20	Comunidad de Calatayud	Temporal	Hombres	448
2017	201704	Abril 2017	Abril	20	Comunidad de Calatayud	Temporal	Mujeres	367
2017	201704	Abril 2017	Abril	21	Campo de Cariñena	Indefinido	Hombres	28
2017	201704	Abril 2017	Abril	21	Campo de Cariñena	Indefinido	Mujeres	16
2017	201704	Abril 2017	Abril	21	Campo de Cariñena	Temporal	Hombres	438
2017	201704	Abril 2017	Abril	21	Campo de Cariñena	Temporal	Mujeres	156
2017	201704	Abril 2017	Abril	22	Campo de Belchite	Indefinido	Hombres	4
2017	201704	Abril 2017	Abril	22	Campo de Belchite	Indefinido	Mujeres	1
2017	201704	Abril 2017	Abril	22	Campo de Belchite	Temporal	Hombres	30
2017	201704	Abril 2017	Abril	22	Campo de Belchite	Temporal	Mujeres	24
2017	201704	Abril 2017	Abril	23	Bajo Martín	Indefinido	Hombres	27
2017	201704	Abril 2017	Abril	23	Bajo Martín	Indefinido	Mujeres	8
2017	201704	Abril 2017	Abril	23	Bajo Martín	Temporal	Hombres	80
2017	201704	Abril 2017	Abril	23	Bajo Martín	Temporal	Mujeres	48
2017	201704	Abril 2017	Abril	24	Campo de Daroca	Indefinido	Hombres	7
2017	201704	Abril 2017	Abril	24	Campo de Daroca	Indefinido	Mujeres	3
2017	201704	Abril 2017	Abril	24	Campo de Daroca	Temporal	Hombres	35
2017	201704	Abril 2017	Abril	24	Campo de Daroca	Temporal	Mujeres	26
2017	201704	Abril 2017	Abril	25	Jiloca	Indefinido	Hombres	15
2017	201704	Abril 2017	Abril	25	Jiloca	Indefinido	Mujeres	9
2017	201704	Abril 2017	Abril	25	Jiloca	Temporal	Hombres	58
2017	201704	Abril 2017	Abril	25	Jiloca	Temporal	Mujeres	66
2017	201704	Abril 2017	Abril	26	Cuencas Mineras	Indefinido	Hombres	5
2017	201704	Abril 2017	Abril	26	Cuencas Mineras	Indefinido	Mujeres	5
2017	201704	Abril 2017	Abril	26	Cuencas Mineras	Temporal	Hombres	58
2017	201704	Abril 2017	Abril	26	Cuencas Mineras	Temporal	Mujeres	96
2017	201704	Abril 2017	Abril	27	Andorra-Sierra de Arcos	Indefinido	Hombres	2
2017	201704	Abril 2017	Abril	27	Andorra-Sierra de Arcos	Indefinido	Mujeres	7
2017	201704	Abril 2017	Abril	27	Andorra-Sierra de Arcos	Temporal	Hombres	105
2017	201704	Abril 2017	Abril	27	Andorra-Sierra de Arcos	Temporal	Mujeres	129
2017	201704	Abril 2017	Abril	28	Bajo Aragón	Indefinido	Hombres	38
2017	201704	Abril 2017	Abril	28	Bajo Aragón	Indefinido	Mujeres	27
2017	201704	Abril 2017	Abril	28	Bajo Aragón	Temporal	Hombres	551
2017	201704	Abril 2017	Abril	28	Bajo Aragón	Temporal	Mujeres	390
2017	201704	Abril 2017	Abril	29	Comunidad de Teruel	Indefinido	Hombres	95
2017	201704	Abril 2017	Abril	29	Comunidad de Teruel	Indefinido	Mujeres	44
2017	201704	Abril 2017	Abril	29	Comunidad de Teruel	Temporal	Hombres	1230
2017	201704	Abril 2017	Abril	29	Comunidad de Teruel	Temporal	Mujeres	695
2017	201704	Abril 2017	Abril	30	Maestrazgo	Indefinido	Hombres	3
2017	201704	Abril 2017	Abril	30	Maestrazgo	Indefinido	Mujeres	5
2017	201704	Abril 2017	Abril	30	Maestrazgo	Temporal	Hombres	26
2017	201704	Abril 2017	Abril	30	Maestrazgo	Temporal	Mujeres	44
2017	201704	Abril 2017	Abril	31	Sierra de Albarracín	Indefinido	Hombres	3
2017	201704	Abril 2017	Abril	31	Sierra de Albarracín	Indefinido	Mujeres	5
2017	201704	Abril 2017	Abril	31	Sierra de Albarracín	Temporal	Hombres	64
2017	201704	Abril 2017	Abril	31	Sierra de Albarracín	Temporal	Mujeres	73
2017	201704	Abril 2017	Abril	32	Gúdar-Javalambre	Indefinido	Hombres	16
2017	201704	Abril 2017	Abril	32	Gúdar-Javalambre	Indefinido	Mujeres	10
2017	201704	Abril 2017	Abril	32	Gúdar-Javalambre	Temporal	Hombres	478
2017	201704	Abril 2017	Abril	32	Gúdar-Javalambre	Temporal	Mujeres	213
2017	201704	Abril 2017	Abril	33	Matarraña / Matarranya	Indefinido	Hombres	11
2017	201704	Abril 2017	Abril	33	Matarraña / Matarranya	Indefinido	Mujeres	15
2017	201704	Abril 2017	Abril	33	Matarraña / Matarranya	Temporal	Hombres	97
2017	201704	Abril 2017	Abril	33	Matarraña / Matarranya	Temporal	Mujeres	114
2017	201703	Marzo 2017	Marzo	01	La Jacetania	Indefinido	Hombres	21
2017	201703	Marzo 2017	Marzo	01	La Jacetania	Indefinido	Mujeres	17
2017	201703	Marzo 2017	Marzo	01	La Jacetania	Temporal	Hombres	257
2017	201703	Marzo 2017	Marzo	01	La Jacetania	Temporal	Mujeres	261
2017	201703	Marzo 2017	Marzo	02	Alto Gállego	Indefinido	Hombres	27
2017	201703	Marzo 2017	Marzo	02	Alto Gállego	Indefinido	Mujeres	24
2017	201703	Marzo 2017	Marzo	02	Alto Gállego	Temporal	Hombres	392
2017	201703	Marzo 2017	Marzo	02	Alto Gállego	Temporal	Mujeres	396
2017	201703	Marzo 2017	Marzo	03	Sobrarbe	Indefinido	Hombres	15
2017	201703	Marzo 2017	Marzo	03	Sobrarbe	Indefinido	Mujeres	23
2017	201703	Marzo 2017	Marzo	03	Sobrarbe	Temporal	Hombres	130
2017	201703	Marzo 2017	Marzo	03	Sobrarbe	Temporal	Mujeres	103
2017	201703	Marzo 2017	Marzo	04	La Ribagorza	Indefinido	Hombres	29
2017	201703	Marzo 2017	Marzo	04	La Ribagorza	Indefinido	Mujeres	16
2017	201703	Marzo 2017	Marzo	04	La Ribagorza	Temporal	Hombres	154
2017	201703	Marzo 2017	Marzo	04	La Ribagorza	Temporal	Mujeres	123
2017	201703	Marzo 2017	Marzo	05	Cinco Villas	Indefinido	Hombres	64
2017	201703	Marzo 2017	Marzo	05	Cinco Villas	Indefinido	Mujeres	37
2017	201703	Marzo 2017	Marzo	05	Cinco Villas	Temporal	Hombres	306
2017	201703	Marzo 2017	Marzo	05	Cinco Villas	Temporal	Mujeres	202
2017	201703	Marzo 2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Indefinido	Hombres	162
2017	201703	Marzo 2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Indefinido	Mujeres	111
2017	201703	Marzo 2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Temporal	Hombres	818
2017	201703	Marzo 2017	Marzo	06	Hoya de Huesca / Plana de Uesca	Temporal	Mujeres	811
2017	201703	Marzo 2017	Marzo	07	Somontano de Barbastro	Indefinido	Hombres	43
2017	201703	Marzo 2017	Marzo	07	Somontano de Barbastro	Indefinido	Mujeres	22
2017	201703	Marzo 2017	Marzo	07	Somontano de Barbastro	Temporal	Hombres	354
2017	201703	Marzo 2017	Marzo	07	Somontano de Barbastro	Temporal	Mujeres	278
2017	201703	Marzo 2017	Marzo	08	Cinca Medio	Indefinido	Hombres	55
2017	201703	Marzo 2017	Marzo	08	Cinca Medio	Indefinido	Mujeres	38
2017	201703	Marzo 2017	Marzo	08	Cinca Medio	Temporal	Hombres	372
2017	201703	Marzo 2017	Marzo	08	Cinca Medio	Temporal	Mujeres	245
2017	201703	Marzo 2017	Marzo	09	La Litera / La Llitera	Indefinido	Hombres	54
2017	201703	Marzo 2017	Marzo	09	La Litera / La Llitera	Indefinido	Mujeres	36
2017	201703	Marzo 2017	Marzo	09	La Litera / La Llitera	Temporal	Hombres	199
2017	201703	Marzo 2017	Marzo	09	La Litera / La Llitera	Temporal	Mujeres	98
2017	201703	Marzo 2017	Marzo	10	Los Monegros	Indefinido	Hombres	29
2017	201703	Marzo 2017	Marzo	10	Los Monegros	Indefinido	Mujeres	12
2017	201703	Marzo 2017	Marzo	10	Los Monegros	Temporal	Hombres	169
2017	201703	Marzo 2017	Marzo	10	Los Monegros	Temporal	Mujeres	88
2017	201703	Marzo 2017	Marzo	11	Bajo Cinca / Baix Cinca	Indefinido	Hombres	70
2017	201703	Marzo 2017	Marzo	11	Bajo Cinca / Baix Cinca	Indefinido	Mujeres	22
2017	201703	Marzo 2017	Marzo	11	Bajo Cinca / Baix Cinca	Temporal	Hombres	702
2017	201703	Marzo 2017	Marzo	11	Bajo Cinca / Baix Cinca	Temporal	Mujeres	590
2017	201703	Marzo 2017	Marzo	12	Tarazona y el Moncayo	Indefinido	Hombres	11
2017	201703	Marzo 2017	Marzo	12	Tarazona y el Moncayo	Indefinido	Mujeres	12
2017	201703	Marzo 2017	Marzo	12	Tarazona y el Moncayo	Temporal	Hombres	360
2017	201703	Marzo 2017	Marzo	12	Tarazona y el Moncayo	Temporal	Mujeres	254
2017	201703	Marzo 2017	Marzo	13	Campo de Borja	Indefinido	Hombres	11
2017	201703	Marzo 2017	Marzo	13	Campo de Borja	Indefinido	Mujeres	14
2017	201703	Marzo 2017	Marzo	13	Campo de Borja	Temporal	Hombres	254
2017	201703	Marzo 2017	Marzo	13	Campo de Borja	Temporal	Mujeres	184
2017	201703	Marzo 2017	Marzo	14	Aranda	Indefinido	Hombres	3
2017	201703	Marzo 2017	Marzo	14	Aranda	Indefinido	Mujeres	3
2017	201703	Marzo 2017	Marzo	14	Aranda	Temporal	Hombres	48
2017	201703	Marzo 2017	Marzo	14	Aranda	Temporal	Mujeres	36
2017	201703	Marzo 2017	Marzo	15	Ribera Alta del Ebro	Indefinido	Hombres	92
2017	201703	Marzo 2017	Marzo	15	Ribera Alta del Ebro	Indefinido	Mujeres	42
2017	201703	Marzo 2017	Marzo	15	Ribera Alta del Ebro	Temporal	Hombres	868
2017	201703	Marzo 2017	Marzo	15	Ribera Alta del Ebro	Temporal	Mujeres	391
2017	201703	Marzo 2017	Marzo	16	Valdejalón	Indefinido	Hombres	67
2017	201703	Marzo 2017	Marzo	16	Valdejalón	Indefinido	Mujeres	40
2017	201703	Marzo 2017	Marzo	16	Valdejalón	Temporal	Hombres	1055
2017	201703	Marzo 2017	Marzo	16	Valdejalón	Temporal	Mujeres	619
2017	201703	Marzo 2017	Marzo	17	D.C. Zaragoza	Indefinido	Hombres	1687
2017	201703	Marzo 2017	Marzo	17	D.C. Zaragoza	Indefinido	Mujeres	1675
2017	201703	Marzo 2017	Marzo	17	D.C. Zaragoza	Temporal	Hombres	12101
2017	201703	Marzo 2017	Marzo	17	D.C. Zaragoza	Temporal	Mujeres	11609
2017	201703	Marzo 2017	Marzo	18	Ribera Baja del Ebro	Indefinido	Hombres	11
2017	201703	Marzo 2017	Marzo	18	Ribera Baja del Ebro	Indefinido	Mujeres	4
2017	201703	Marzo 2017	Marzo	18	Ribera Baja del Ebro	Temporal	Hombres	177
2017	201703	Marzo 2017	Marzo	18	Ribera Baja del Ebro	Temporal	Mujeres	113
2017	201703	Marzo 2017	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Hombres	15
2017	201703	Marzo 2017	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Indefinido	Mujeres	18
2017	201703	Marzo 2017	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Hombres	320
2017	201703	Marzo 2017	Marzo	19	Bajo Aragón-Caspe / Baix Aragó-Casp	Temporal	Mujeres	122
2017	201703	Marzo 2017	Marzo	20	Comunidad de Calatayud	Indefinido	Hombres	40
2017	201703	Marzo 2017	Marzo	20	Comunidad de Calatayud	Indefinido	Mujeres	37
2017	201703	Marzo 2017	Marzo	20	Comunidad de Calatayud	Temporal	Hombres	498
2017	201703	Marzo 2017	Marzo	20	Comunidad de Calatayud	Temporal	Mujeres	327
2017	201703	Marzo 2017	Marzo	21	Campo de Cariñena	Indefinido	Hombres	24
2017	201703	Marzo 2017	Marzo	21	Campo de Cariñena	Indefinido	Mujeres	18
2017	201703	Marzo 2017	Marzo	21	Campo de Cariñena	Temporal	Hombres	451
2017	201703	Marzo 2017	Marzo	21	Campo de Cariñena	Temporal	Mujeres	149
2017	201703	Marzo 2017	Marzo	22	Campo de Belchite	Indefinido	Hombres	5
2017	201703	Marzo 2017	Marzo	22	Campo de Belchite	Indefinido	Mujeres	2
2017	201703	Marzo 2017	Marzo	22	Campo de Belchite	Temporal	Hombres	32
2017	201703	Marzo 2017	Marzo	22	Campo de Belchite	Temporal	Mujeres	17
2017	201703	Marzo 2017	Marzo	23	Bajo Martín	Indefinido	Hombres	25
2017	201703	Marzo 2017	Marzo	23	Bajo Martín	Indefinido	Mujeres	7
2017	201703	Marzo 2017	Marzo	23	Bajo Martín	Temporal	Hombres	71
2017	201703	Marzo 2017	Marzo	23	Bajo Martín	Temporal	Mujeres	42
2017	201703	Marzo 2017	Marzo	24	Campo de Daroca	Indefinido	Hombres	3
2017	201703	Marzo 2017	Marzo	24	Campo de Daroca	Indefinido	Mujeres	3
2017	201703	Marzo 2017	Marzo	24	Campo de Daroca	Temporal	Hombres	42
2017	201703	Marzo 2017	Marzo	24	Campo de Daroca	Temporal	Mujeres	34
2017	201703	Marzo 2017	Marzo	25	Jiloca	Indefinido	Hombres	27
2017	201703	Marzo 2017	Marzo	25	Jiloca	Indefinido	Mujeres	11
2017	201703	Marzo 2017	Marzo	25	Jiloca	Temporal	Hombres	68
2017	201703	Marzo 2017	Marzo	25	Jiloca	Temporal	Mujeres	68
2017	201703	Marzo 2017	Marzo	26	Cuencas Mineras	Indefinido	Hombres	10
2017	201703	Marzo 2017	Marzo	26	Cuencas Mineras	Indefinido	Mujeres	10
