Tipo de vivienda	Tipo de vivienda, código	Tipo de vivienda principal	Tipo de vivienda principal, código	Municipio codigo	Provincia codigo	Municipio nombre	Nº viviendas
Vivienda no principal vacía	3			44232	44	Torrijo del Campo	51,3492775073
Vivienda no principal vacía	3			44234	44	Tramacastiel	39,2311600334
Vivienda no principal vacía	3			44235	44	Tramacastilla	13,454545454
Vivienda no principal vacía	3			44236	44	Tronchón	15,1617048161
Vivienda no principal vacía	3			44237	44	Urrea de Gaén	24,8823296722
Vivienda no principal vacía	3			44238	44	Utrillas	206,4691397343
Vivienda no principal vacía	3			44239	44	Valacloche	11,6330935248
Vivienda no principal vacía	3			44240	44	Valbona	41,670197162
Vivienda no principal vacía	3			44241	44	Valdealgorfa	34,0695979983
Vivienda no principal vacía	3			44244	44	Valdelinares	43,462686568
Vivienda no principal vacía	3			44245	44	Valdeltormo	36,5680474385
Vivienda no principal vacía	3			44246	44	Valderrobres	237,1873403675
Vivienda no principal vacía	3			44247	44	Valjunquera	22,0405783142
Vivienda no principal vacía	3			44249	44	Vallecillo (El)	6,3086419753
Vivienda no principal vacía	3			44250	44	Veguillas de la Sierra	6,0000000002
Vivienda no principal vacía	3			44251	44	Villafranca del Campo	53,8331330384
Vivienda no principal vacía	3			44252	44	Villahermosa del Campo	8,461538462
Vivienda no principal vacía	3			44257	44	Villar del Cobo	23,9702191016
Vivienda no principal vacía	3			44258	44	Villar del Salz	4,49697109
Vivienda no principal vacía	3			44260	44	Villarluengo	29,6518869779
Vivienda no principal vacía	3			44261	44	Villarquemado	63,664873197
Vivienda no principal vacía	3			44262	44	Villarroya de los Pinares	31,5119214576
Vivienda no principal vacía	3			44263	44	Villastar	182,1190314485
Vivienda no principal vacía	3			44264	44	Villel	68,7600510293
Vivienda no principal vacía	3			44265	44	Vinaceite	13,4754449199
Vivienda no principal vacía	3			44266	44	Visiedo	2,7748581039
Vivienda no principal vacía	3			44267	44	Vivel del Río Martín	0,915912031
Vivienda no principal vacía	3			44268	44	Zoma (La)	8,6956521736
Vivienda no principal vacía	3			50001	50	Abanto	36,3336451536
Vivienda no principal vacía	3			50002	50	Acered	25,7632
Vivienda no principal vacía	3			50003	50	Agón	12,375
Vivienda no principal vacía	3			50004	50	Aguarón	76,1503887986
Vivienda no principal vacía	3			50005	50	Aguilón	41,4385754305
Vivienda no principal vacía	3			50006	50	Ainzón	43,8834320209
Vivienda no principal vacía	3			50007	50	Aladrén	4,5164233575
Vivienda no principal vacía	3			50008	50	Alagón	569,4313150404
Vivienda no principal vacía	3			50009	50	Alarba	34,9577464794
Vivienda no principal vacía	3			50010	50	Alberite de San Juan	41,106619106
Vivienda no principal vacía	3			50011	50	Albeta	28,8104901666
Vivienda no principal vacía	3			50012	50	Alborge	19,7394668849
Vivienda no principal vacía	3			50013	50	Alcalá de Ebro	24,1292438892
Vivienda no principal vacía	3			50014	50	Alcalá de Moncayo	49,9795743737
Vivienda no principal vacía	3			50015	50	Alconchel de Ariza	39,075144508
Vivienda no principal vacía	3			50016	50	Aldehuela de Liestos	2,2040816328
Vivienda no principal vacía	3			50017	50	Alfajarín	182,6644137091
Vivienda no principal vacía	3			50018	50	Alfamén	29,7580739811
Vivienda no principal vacía	3			50019	50	Alforque	16,4493617015
Vivienda no principal vacía	3			50020	50	Alhama de Aragón	47,7306225003
Vivienda no principal vacía	3			50021	50	Almochuel	2,9473684212
Vivienda no principal vacía	3			50022	50	Almolda (La)	145,2398613783
Vivienda no principal vacía	3			50023	50	Almonacid de la Cuba	15,8807202012
Vivienda no principal vacía	3			50024	50	Almonacid de la Sierra	19,1399926965
Vivienda no principal vacía	3			50025	50	Almunia de Doña Godina (La)	237,7478696485
Vivienda no principal vacía	3			50026	50	Alpartir	52,0770183045
Vivienda no principal vacía	3			50027	50	Ambel	55,2592042621
Vivienda no principal vacía	3			50028	50	Anento	3,5761589404
Vivienda no principal vacía	3			50029	50	Aniñón	67,9450177628
Vivienda no principal vacía	3			50030	50	Añón de Moncayo	64,253867908
Vivienda no principal vacía	3			50031	50	Aranda de Moncayo	45,8054332128
Vivienda no principal vacía	3			50032	50	Arándiga	107,3800684381
Vivienda no principal vacía	3			50033	50	Ardisa	5,25
Vivienda no principal vacía	3			50034	50	Ariza	174,0328659443
Vivienda no principal vacía	3			50035	50	Artieda	3,50877193
Vivienda no principal vacía	3			50036	50	Asín	12,4583756343
Vivienda no principal vacía	3			50037	50	Atea	33,9932591385
Vivienda no principal vacía	3			50038	50	Ateca	171,9606129051
Vivienda no principal vacía	3			50039	50	Azuara	92,9519433952
Vivienda no principal vacía	3			50040	50	Badules	6,8148148152
Vivienda no principal vacía	3			50041	50	Bagüés	5
Vivienda no principal vacía	3			50042	50	Balconchán	4,491253124
Vivienda no principal vacía	3			50043	50	Bárboles	27,2231873653
Vivienda no principal vacía	3			50044	50	Bardallur	45,9912829461
Vivienda no principal vacía	3			50045	50	Belchite	158,0021861131
Vivienda no principal vacía	3			50046	50	Belmonte de Gracián	22,6084983504
Vivienda no principal vacía	3			50047	50	Berdejo	3,9283040192
Vivienda no principal vacía	3			50048	50	Berrueco	3,3333333332
Vivienda no principal vacía	3			50050	50	Bijuesca	37,5095851105
Vivienda no principal vacía	3			50051	50	Biota	153,5630360448
Vivienda no principal vacía	3			50052	50	Bisimbre	26,2058823543
Vivienda no principal vacía	3			50053	50	Boquiñeni	74,5200249293
Vivienda no principal vacía	3			50054	50	Bordalba	39,5795454543
Vivienda no principal vacía	3			50055	50	Borja	810,5802705938
Vivienda no principal vacía	3			50056	50	Botorrita	16,5352847171
Vivienda no principal vacía	3			50057	50	Brea de Aragón	174,3397361092
Vivienda no principal vacía	3			50058	50	Bubierca	9,6091954024
Vivienda no principal vacía	3			50059	50	Bujaraloz	29,6797250305
Vivienda no principal vacía	3			50060	50	Bulbuente	34,7431426315
Vivienda no principal vacía	3			50061	50	Bureta	27,3638856246
Vivienda no principal vacía	3			50062	50	Burgo de Ebro (El)	187,0011160038
Vivienda no principal vacía	3			50063	50	Buste (El)	13,1009174317
Vivienda no principal vacía	3			50064	50	Cabañas de Ebro	17,7404655129
Vivienda no principal vacía	3			50065	50	Cabolafuente	25,7560975608
Vivienda no principal vacía	3			50066	50	Cadrete	392,226845701
Vivienda no principal vacía	3			50067	50	Calatayud	2125,6135632039
Vivienda no principal vacía	3			50068	50	Calatorao	114,2436220492
Vivienda no principal vacía	3			50069	50	Calcena	0,7423638778
Vivienda no principal vacía	3			50070	50	Calmarza	6,7670886078
Vivienda no principal vacía	3			50071	50	Campillo de Aragón	78,9431567341
Vivienda no principal vacía	3			50072	50	Carenas	18,8789237669
Vivienda no principal vacía	3			50073	50	Cariñena	214,7341193369
Vivienda no principal vacía	3			50074	50	Caspe	955,1255594791
Vivienda no principal vacía	3			50075	50	Castejón de Alarba	12,7291666669
Vivienda no principal vacía	3			50076	50	Castejón de las Armas	19,7125256664
Vivienda no principal vacía	3			50077	50	Castejón de Valdejasa	30,6665184531
Vivienda no principal vacía	3			50078	50	Castiliscar	81,9461270464
Vivienda no principal vacía	3			50079	50	Cervera de la Cañada	24,8427740495
Vivienda no principal vacía	3			50080	50	Cerveruela	13,6867469872
Vivienda no principal vacía	3			50081	50	Cetina	59,2269551672
Vivienda no principal vacía	3			50082	50	Cimballa	2,1717262439
Vivienda no principal vacía	3			50083	50	Cinco Olivas	30,0531039056
Vivienda no principal vacía	3			50084	50	Clarés de Ribota	17,8086959044
Vivienda no principal vacía	3			50085	50	Codo	22,0730740667
Vivienda no principal vacía	3			50086	50	Codos	84,6856011601
Vivienda no principal vacía	3			50088	50	Cosuenda	52,3049847186
Vivienda no principal vacía	3			50089	50	Cuarte de Huerva	1126,527184066
Vivienda no principal vacía	3			50090	50	Cubel	45,4148571447
Vivienda no principal vacía	3			50091	50	Cuerlas (Las)	17,0270270268
Vivienda no principal vacía	3			50092	50	Chiprana	50,7752924806
Vivienda no principal vacía	3			50093	50	Chodes	5,0296830456
Vivienda no principal vacía	3			50094	50	Daroca	204,8808555844
Vivienda no principal vacía	3			50095	50	Ejea de los Caballeros	1809,110097336
Vivienda no principal vacía	3			50096	50	Embid de Ariza	1,7777777778
Vivienda no principal vacía	3			50098	50	Encinacorba	29,6561360908
Vivienda no principal vacía	3			50099	50	Épila	300,612704652
Vivienda no principal vacía	3			50100	50	Erla	48,190468983
Vivienda no principal vacía	3			50101	50	Escatrón	203,454843396
Vivienda no principal vacía	3			50102	50	Fabara	115,3051962541
Vivienda no principal vacía	3			50104	50	Farlete	19,0007848273
Vivienda no principal vacía	3			50105	50	Fayón	23,2178822437
Vivienda no principal vacía	3			50106	50	Fayos (Los)	39,9907192584
Vivienda no principal vacía	3			50107	50	Figueruelas	37,6780300154
Vivienda no principal vacía	3			50108	50	Fombuena	6,3560484793
Vivienda no principal vacía	3			50109	50	Frago (El)	15,9206349205
Vivienda no principal vacía	3			50110	50	Frasno (El)	144,6438989714
Vivienda no principal vacía	3			50111	50	Fréscano	30,4655973285
Vivienda no principal vacía	3			50113	50	Fuendejalón	62,9664941628
Vivienda no principal vacía	3			50114	50	Fuendetodos	10,4507042248
Vivienda no principal vacía	3			50115	50	Fuentes de Ebro	592,253265937
Vivienda no principal vacía	3			50116	50	Fuentes de Jiloca	44,0056236778
Vivienda no principal vacía	3			50117	50	Gallocanta	11,7961777928
Vivienda no principal vacía	3			50118	50	Gallur	502,1884134361
Vivienda no principal vacía	3			50119	50	Gelsa	175,9412525624
Vivienda no principal vacía	3			50120	50	Godojos	9,0425867508
Vivienda no principal vacía	3			50121	50	Gotor	33,0201246021
Vivienda no principal vacía	3			50122	50	Grisel	25,56521739
Vivienda no principal vacía	3			50123	50	Grisén	72,2379945039
Vivienda no principal vacía	3			50124	50	Herrera de los Navarros	79,067860465
Vivienda no principal vacía	3			50125	50	Ibdes	227,4340339128
Vivienda no principal vacía	3			50126	50	Illueca	280,9759616546
Vivienda no principal vacía	3			50128	50	Isuerre	15,6062424975
Vivienda no principal vacía	3			50129	50	Jaraba	33,3246181725
Vivienda no principal vacía	3			50130	50	Jarque	184,4728260534
Vivienda no principal vacía	3			50131	50	Jaulín	10,3926172233
Vivienda no principal vacía	3			50132	50	Joyosa (La)	115,7922230908
Vivienda no principal vacía	3			50133	50	Lagata	5,0225733635
Vivienda no principal vacía	3			50134	50	Langa del Castillo	27,4467618006
Vivienda no principal vacía	3			50135	50	Layana	30,5306122441
Vivienda no principal vacía	3			50136	50	Lécera	42,0938586364
Vivienda no principal vacía	3			50137	50	Leciñena	110,6492339141
Vivienda no principal vacía	3			50138	50	Lechón	4,411764706
Vivienda no principal vacía	3			50139	50	Letux	21,0331402015
Vivienda no principal vacía	3			50140	50	Litago	79,2505091669
Vivienda no principal vacía	3			50141	50	Lituénigo	23,963254594
Vivienda no principal vacía	3			50142	50	Lobera de Onsella	4,0486515071
Vivienda no principal vacía	3			50143	50	Longares	107,1362833061
Vivienda no principal vacía	3			50144	50	Longás	1,6137197754
Vivienda no principal vacía	3			50146	50	Lucena de Jalón	20,331817674
Vivienda no principal vacía	3			50147	50	Luceni	131,2613202572
Vivienda no principal vacía	3			50148	50	Luesia	53,018175841
Vivienda no principal vacía	3			50149	50	Luesma	5,6739130434
Vivienda no principal vacía	3			50150	50	Lumpiaque	79,0031041038
Vivienda no principal vacía	3			50151	50	Luna	136,2741663243
Vivienda no principal vacía	3			50152	50	Maella	71,8327091719
Vivienda no principal vacía	3			50153	50	Magallón	78,5856812286
Vivienda no principal vacía	3			50154	50	Mainar	15,2006980798
Vivienda no principal vacía	3			50155	50	Malanquilla	11,9300851158
Vivienda no principal vacía	3			50156	50	Maleján	8,6314605649
Vivienda no principal vacía	3			50157	50	Malón	66,3244181669
Vivienda no principal vacía	3			50159	50	Maluenda	52,0766827324
Vivienda no principal vacía	3			50160	50	Mallén	419,131306852
Vivienda no principal vacía	3			50161	50	Manchones	12,316591422
Vivienda no principal vacía	3			50162	50	Mara	34,5760720941
Vivienda no principal vacía	3			50163	50	María de Huerva	368,868301681
Vivienda no principal vacía	3			50164	50	Mediana de Aragón	62,5885578303
Vivienda no principal vacía	3			50165	50	Mequinenza	61,861235191
Vivienda no principal vacía	3			50166	50	Mesones de Isuela	69,8472808054
Vivienda no principal vacía	3			50167	50	Mezalocha	27,5610889156
Vivienda no principal vacía	3			50168	50	Mianos	8,181818182
Vivienda no principal vacía	3			50169	50	Miedes de Aragón	45,2664828855
Vivienda no principal vacía	3			50170	50	Monegrillo	10,0728137814
Vivienda no principal vacía	3			50171	50	Moneva	11,3917525774
Vivienda no principal vacía	3			50172	50	Monreal de Ariza	24,4845360834
Vivienda no principal vacía	3			50173	50	Monterde	2,1895037689
Vivienda no principal vacía	3			50174	50	Montón	17,6000000005
Vivienda no principal vacía	3			50175	50	Morata de Jalón	404,459108424
Vivienda no principal vacía	3			50176	50	Morata de Jiloca	40,4006121852
Vivienda no principal vacía	3			50177	50	Morés	48,559165277
Vivienda no principal vacía	3			50178	50	Moros	58,5417441253
Vivienda no principal vacía	3			50179	50	Moyuela	23,6598405772
Vivienda no principal vacía	3			50180	50	Mozota	11,0638297872
Vivienda no principal vacía	3			50181	50	Muel	63,8898877311
Vivienda no principal vacía	3			50182	50	Muela (La)	916,9529171899
Vivienda no principal vacía	3			50183	50	Munébrega	41,0852364405
Vivienda no principal vacía	3			50184	50	Murero	12,7587628866
Vivienda no principal vacía	3			50185	50	Murillo de Gállego	20,1969029791
Vivienda no principal vacía	3			50186	50	Navardún	5,641509434
Vivienda no principal vacía	3			50187	50	Nigüella	4,3415492957
Vivienda no principal vacía	3			50188	50	Nombrevilla	12,5058716609
Vivienda no principal vacía	3			50189	50	Nonaspe	78,8251965105
Vivienda no principal vacía	3			50190	50	Novallas	120,0851748941
Vivienda no principal vacía	3			50191	50	Novillas	127,2280262425
Vivienda no principal vacía	3			50192	50	Nuévalos	4,9578977585
Vivienda no principal vacía	3			50193	50	Nuez de Ebro	132,0752877331
Vivienda no principal vacía	3			50194	50	Olvés	103,1839765276
Vivienda no principal vacía	3			50195	50	Orcajo	12,0520520521
Vivienda no principal vacía	3			50196	50	Orera	19,0149863888
Vivienda no principal vacía	3			50197	50	Orés	20,5052530042
Vivienda no principal vacía	3			50198	50	Oseja	4,5906040266
Vivienda no principal vacía	3			50199	50	Osera de Ebro	25,7037377075
Vivienda no principal vacía	3			50200	50	Paniza	47,6212525103
Vivienda no principal vacía	3			50201	50	Paracuellos de Jiloca	70,8697994371
Vivienda no principal vacía	3			50202	50	Paracuellos de la Ribera	45,0081595656
Vivienda no principal vacía	3			50203	50	Pastriz	21,4450598954
Vivienda no principal vacía	3			50204	50	Pedrola	158,3553198842
Vivienda no principal vacía	3			50205	50	Pedrosas (Las)	8,656388268
Vivienda no principal vacía	3			50206	50	Perdiguera	17,781303638
Vivienda no principal vacía	3			50207	50	Piedratajada	5,9365079367
Vivienda no principal vacía	3			50208	50	Pina de Ebro	178,8777868824
Vivienda no principal vacía	3			50209	50	Pinseque	449,3910265515
Vivienda no principal vacía	3			50210	50	Pintanos (Los)	28,6178137654
Vivienda no principal vacía	3			50211	50	Plasencia de Jalón	33,0016131756
Vivienda no principal vacía	3			50212	50	Pleitas	12,5751728751
Vivienda no principal vacía	3			50213	50	Plenas	17,0358217488
Vivienda no principal vacía	3			50214	50	Pomer	5,9596301374
Vivienda no principal vacía	3			50215	50	Pozuel de Ariza	28,5714285724
Vivienda no principal vacía	3			50216	50	Pozuelo de Aragón	45,8286604358
Vivienda no principal vacía	3			50217	50	Pradilla de Ebro	89,2358484306
Vivienda no principal vacía	3			50218	50	Puebla de Albortón	10,9076481424
Vivienda no principal vacía	3			50219	50	Puebla de Alfindén (La)	553,0324096902
Vivienda no principal vacía	3			50220	50	Puendeluna	4,246794872
Vivienda no principal vacía	3			50221	50	Purujosa	1,6279069767
Vivienda no principal vacía	3			50222	50	Quinto	139,664917112
Vivienda no principal vacía	3			50223	50	Remolinos	78,2504424558
Vivienda no principal vacía	3			50224	50	Retascón	5,8378378376
Vivienda no principal vacía	3			50225	50	Ricla	160,3805317176
Vivienda no principal vacía	3			50227	50	Romanos	13,4921376812
Vivienda no principal vacía	3			50228	50	Rueda de Jalón	35,0479093178
Vivienda no principal vacía	3			50229	50	Ruesca	12
Vivienda no principal vacía	3			50230	50	Sádaba	52,5399073347
Vivienda no principal vacía	3			50231	50	Salillas de Jalón	20,1381020262
Vivienda no principal vacía	3			50232	50	Salvatierra de Esca	66,967612809
Vivienda no principal vacía	3			50233	50	Samper del Salz	12,4817518245
Vivienda no principal vacía	3			50234	50	San Martín de la Virgen de Moncayo	48,8842526912
Vivienda no principal vacía	3			50235	50	San Mateo de Gállego	65,888180784
Vivienda no principal vacía	3			50236	50	Santa Cruz de Grío	56,6557667762
Vivienda no principal vacía	3			50237	50	Santa Cruz de Moncayo	8,9274347547
Vivienda no principal vacía	3			50238	50	Santa Eulalia de Gállego	16,3416815751
Vivienda no principal vacía	3			50239	50	Santed	2,3225070744
Vivienda no principal vacía	3			50240	50	Sástago	210,269458939
Vivienda no principal vacía	3			50241	50	Saviñán	53,1104971178
Vivienda no principal vacía	3			50242	50	Sediles	1,0526315789
Vivienda no principal vacía	3			50243	50	Sestrica	21,9448801187
Vivienda no principal vacía	3			50244	50	Sierra de Luna	21,985571085
Vivienda no principal vacía	3			50245	50	Sigüés	13,6031164072
Vivienda no principal vacía	3			50246	50	Sisamón	19,09090909
Vivienda no principal vacía	3			50247	50	Sobradiel	26,6732982353
Vivienda no principal vacía	3			50248	50	Sos del Rey Católico	201,500000001
Vivienda no principal vacía	3			50249	50	Tabuenca	185,4416881896
Vivienda no principal vacía	3			50250	50	Talamantes	12,8622129441
Vivienda no principal vacía	3			50251	50	Tarazona	1347,3932453
Vivienda no principal vacía	3			50252	50	Tauste	589,744575989
Vivienda no principal vacía	3			50253	50	Terrer	131,5804127448
Vivienda no principal vacía	3			50254	50	Tierga	11,6710895285
Vivienda no principal vacía	3			50255	50	Tobed	60,6121330091
Vivienda no principal vacía	3			50256	50	Torralba de los Frailes	16,74359063
Vivienda no principal vacía	3			50257	50	Torralba de Ribota	16,9439816841
Vivienda no principal vacía	3			50258	50	Torralbilla	16,1342925665
Vivienda no principal vacía	3			50259	50	Torrehermosa	25,9773641857
Vivienda no principal vacía	3			50260	50	Torrelapaja	1,8181818182
Vivienda no principal vacía	3			50261	50	Torrellas	100,5042023106
Vivienda no principal vacía	3			50262	50	Torres de Berrellén	150,8606183478
Vivienda no principal vacía	3			50263	50	Torrijo de la Cañada	1,5136024065
Vivienda no principal vacía	3			50264	50	Tosos	5,5792220592
Vivienda no principal vacía	3			50265	50	Trasmoz	6,0795559668
Vivienda no principal vacía	3			50266	50	Trasobares	67,1096988332
Vivienda no principal vacía	3			50267	50	Uncastillo	73,4795169941
Vivienda no principal vacía	3			50268	50	Undués de Lerda	3,1908705031
Vivienda no principal vacía	3			50269	50	Urrea de Jalón	37,6343293922
Vivienda no principal vacía	3			50270	50	Urriés	18,30805076
Vivienda no principal vacía	3			50271	50	Used	37,1566448381
Vivienda no principal vacía	3			50272	50	Utebo	734,871849531
Vivienda no principal vacía	3			50273	50	Valdehorna	1,926538555
Vivienda no principal vacía	3			50274	50	Val de San Martín	1,9568745724
Vivienda no principal vacía	3			50275	50	Valmadrid	4,3076923074
Vivienda no principal vacía	3			50276	50	Valpalmas	6,775254898
Vivienda no principal vacía	3			50277	50	Valtorres	18,5714285715
Vivienda no principal vacía	3			50278	50	Velilla de Ebro	76,5461297022
Vivienda no principal vacía	3			50279	50	Velilla de Jiloca	11,2682926829
Vivienda no principal vacía	3			50280	50	Vera de Moncayo	90,1890703059
Vivienda no principal vacía	3			50281	50	Vierlas	25,1428571417
Vivienda no principal vacía	3			50282	50	Vilueña (La)	5,6345144357
Vivienda no principal vacía	3			50283	50	Villadoz	20,3574432304
Vivienda no principal vacía	3			50284	50	Villafeliche	34,0838634943
Vivienda no principal vacía	3			50285	50	Villafranca de Ebro	87,7664233434
Vivienda no principal vacía	3			50286	50	Villalba de Perejil	4,1695906434
Vivienda no principal vacía	3			50287	50	Villalengua	91,5015400138
Vivienda no principal vacía	3			50288	50	Villanueva de Gállego	301,5237583351
Vivienda no principal vacía	3			50289	50	Villanueva de Jiloca	11,061192874
Vivienda no principal vacía	3			50290	50	Villanueva de Huerva	13,4594540264
Vivienda no principal vacía	3			50291	50	Villar de los Navarros	14,3084721216
Vivienda no principal vacía	3			50292	50	Villarreal de Huerva	16,3012947118
Vivienda no principal vacía	3			50293	50	Villarroya de la Sierra	81,6871252506
Vivienda no principal vacía	3			50294	50	Villarroya del Campo	11,6202531646
Vivienda no principal vacía	3			50295	50	Vistabella	21,4999999992
Vivienda no principal vacía	3			50296	50	Zaida (La)	65,7458979085
Vivienda no principal vacía	3			50297	50	Zaragoza	35135,5706055056
Vivienda no principal vacía	3			50298	50	Zuera	318,1830784584
Vivienda no principal vacía	3			50901	50	Biel	16,0919986803
Vivienda no principal vacía	3			50902	50	Marracos	8,7435897439
Vivienda no principal vacía	3			50903	50	Villamayor de Gállego	57,4432276731
