Municipio código	Municipio nombre	Año	Orden	Siglas	Votos
22083	Castejón de Monegros	2007	4	CHA	82
22083	Castejón de Monegros	2011	1	PP	138
22083	Castejón de Monegros	2011	2	PSOE	171
22083	Castejón de Monegros	2011	3	PAR	67
22083	Castejón de Monegros	2011	4	CHA	79
22083	Castejón de Monegros	2015	1	PP	124
22083	Castejón de Monegros	2015	2	PSOE	195
22083	Castejón de Monegros	2015	4	PAR	28
22083	Castejón de Monegros	2015	7	CHA	37
22084	Castejón de Sos	2007	1	PSOE	225
22084	Castejón de Sos	2007	2	PP	80
22084	Castejón de Sos	2007	3	PAR	60
22084	Castejón de Sos	2011	2	PSOE	194
22084	Castejón de Sos	2011	3	PAR	203
22084	Castejón de Sos	2015	1	PP	15
22084	Castejón de Sos	2015	2	PSOE	89
22084	Castejón de Sos	2015	4	PAR	227
22084	Castejón de Sos	2015	13	ARAGONSIPUEDE	78
22085	Castelflorite	2007	1	PSOE	64
22085	Castelflorite	2007	2	PP	50
22085	Castelflorite	2007	3	PAR	2
22085	Castelflorite	2007	4	CHA	32
22085	Castelflorite	2011	1	PP	30
22085	Castelflorite	2011	2	PSOE	69
22085	Castelflorite	2011	3	PAR	3
22085	Castelflorite	2015	1	PP	24
22085	Castelflorite	2015	2	PSOE	59
22085	Castelflorite	2015	4	PAR	1
22085	Castelflorite	2015	13	ARAGONSIPUEDE	32
22086	Castiello de Jaca	2007	1	PSOE	48
22086	Castiello de Jaca	2007	2	PP	46
22086	Castiello de Jaca	2007	3	PAR	40
22086	Castiello de Jaca	2007	4	CHA	21
22086	Castiello de Jaca	2007	9	CDL	30
22086	Castiello de Jaca	2011	1	PP	38
22086	Castiello de Jaca	2011	2	PSOE	102
22086	Castiello de Jaca	2011	3	PAR	12
22086	Castiello de Jaca	2015	1	PP	35
22086	Castiello de Jaca	2015	2	PSOE	67
22086	Castiello de Jaca	2015	4	PAR	16
22087	Castigaleu	2007	1	PSOE	38
22087	Castigaleu	2007	2	PP	1
22087	Castigaleu	2007	3	PAR	39
22087	Castigaleu	2007	4	CHA	1
22087	Castigaleu	2011	1	PP	30
22087	Castigaleu	2011	2	PSOE	7
22087	Castigaleu	2011	3	PAR	34
22087	Castigaleu	2015	1	PP	7
22087	Castigaleu	2015	2	PSOE	28
22087	Castigaleu	2015	4	PAR	18
22088	Castillazuelo	2007	1	PSOE	38
22088	Castillazuelo	2007	2	PP	33
22088	Castillazuelo	2007	3	PAR	2
22088	Castillazuelo	2007	4	CHA	104
22088	Castillazuelo	2011	1	PP	26
22088	Castillazuelo	2011	2	PSOE	76
22088	Castillazuelo	2011	3	PAR	38
22088	Castillazuelo	2015	1	PP	10
22088	Castillazuelo	2015	2	PSOE	78
22088	Castillazuelo	2015	4	PAR	38
22088	Castillazuelo	2015	13	ARAGONSIPUEDE	15
22089	Castillonroy	2007	1	PSOE	77
22089	Castillonroy	2007	2	PP	69
22089	Castillonroy	2007	3	PAR	133
22089	Castillonroy	2011	1	PP	107
22089	Castillonroy	2011	2	PSOE	59
22089	Castillonroy	2011	3	PAR	115
22089	Castillonroy	2015	1	PP	39
22089	Castillonroy	2015	2	PSOE	117
22089	Castillonroy	2015	4	PAR	114
22090	Colungo	2007	1	PSOE	53
22090	Colungo	2007	2	PP	31
22090	Colungo	2007	3	PAR	1
22090	Colungo	2007	4	CHA	28
22090	Colungo	2011	1	PP	23
22090	Colungo	2011	2	PSOE	46
22090	Colungo	2011	3	PAR	33
22090	Colungo	2015	1	PP	11
22090	Colungo	2015	2	PSOE	43
22090	Colungo	2015	4	PAR	2
22094	Chalamera	2007	1	PSOE	39
22094	Chalamera	2007	2	PP	22
22094	Chalamera	2007	3	PAR	23
22094	Chalamera	2007	4	CHA	63
22094	Chalamera	2011	1	PP	36
22094	Chalamera	2011	2	PSOE	40
22094	Chalamera	2011	3	PAR	1
22094	Chalamera	2015	1	PP	43
22094	Chalamera	2015	2	PSOE	28
22094	Chalamera	2015	4	PAR	5
22095	Chía	2007	1	PSOE	36
22095	Chía	2007	2	PP	25
22095	Chía	2007	3	PAR	30
22095	Chía	2007	4	CHA	3
22095	Chía	2011	1	PP	48
22095	Chía	2011	2	PSOE	25
22095	Chía	2011	3	PAR	15
22095	Chía	2015	1	PP	18
22095	Chía	2015	2	PSOE	39
22095	Chía	2015	4	PAR	20
22096	Chimillas	2007	1	PSOE	41
22096	Chimillas	2007	2	PP	74
22096	Chimillas	2007	3	PAR	91
22096	Chimillas	2007	4	CHA	24
22096	Chimillas	2011	1	PP	93
22096	Chimillas	2011	2	PSOE	71
22096	Chimillas	2011	3	PAR	57
22096	Chimillas	2015	1	PP	69
22096	Chimillas	2015	2	PSOE	128
22096	Chimillas	2015	4	PAR	26
22099	Esplús	2007	1	PSOE	268
22099	Esplús	2007	2	PP	178
22099	Esplús	2011	1	PP	161
22099	Esplús	2011	2	PSOE	265
22099	Esplús	2015	1	PP	99
22099	Esplús	2015	2	PSOE	240
22102	Estada	2007	1	PSOE	46
22102	Estada	2007	2	PP	73
22102	Estada	2007	4	CHA	45
22102	Estada	2011	1	PP	70
22102	Estada	2011	2	PSOE	43
22102	Estada	2011	3	PAR	40
22102	Estada	2015	1	PP	79
22102	Estada	2015	2	PSOE	33
22102	Estada	2015	4	PAR	24
22102	Estada	2015	7	CHA	45
22103	Estadilla	2007	1	PSOE	317
22103	Estadilla	2007	2	PP	56
22103	Estadilla	2007	3	PAR	40
22103	Estadilla	2007	4	CHA	194
22103	Estadilla	2011	1	PP	129
22103	Estadilla	2011	2	PSOE	263
22103	Estadilla	2011	3	PAR	40
22103	Estadilla	2011	5	IU	135
22103	Estadilla	2015	1	PP	27
22103	Estadilla	2015	2	PSOE	292
22103	Estadilla	2015	4	PAR	68
22103	Estadilla	2015	15	CAMBIAR	143
22105	Estopiñán del Castillo	2007	1	PSOE	41
22105	Estopiñán del Castillo	2007	2	PP	55
22105	Estopiñán del Castillo	2007	3	PAR	24
22105	Estopiñán del Castillo	2007	4	CHA	20
22105	Estopiñán del Castillo	2011	1	PP	66
22105	Estopiñán del Castillo	2011	2	PSOE	36
22105	Estopiñán del Castillo	2011	3	PAR	24
22105	Estopiñán del Castillo	2015	1	PP	55
22105	Estopiñán del Castillo	2015	2	PSOE	30
22105	Estopiñán del Castillo	2015	4	PAR	18
22105	Estopiñán del Castillo	2015	7	CHA	0
22106	Fago	2007	3	PAR	16
22106	Fago	2011	3	PAR	17
22106	Fago	2015	4	PAR	13
22107	Fanlo	2007	1	PSOE	58
22107	Fanlo	2007	2	PP	12
22107	Fanlo	2007	3	PAR	75
22107	Fanlo	2007	4	CHA	47
22107	Fanlo	2011	1	PP	55
22107	Fanlo	2011	2	PSOE	27
22107	Fanlo	2011	3	PAR	73
22107	Fanlo	2015	1	PP	7
22107	Fanlo	2015	2	PSOE	41
22107	Fanlo	2015	4	PAR	59
22107	Fanlo	2015	7	CHA	5
22109	Fiscal	2007	1	PSOE	119
22109	Fiscal	2007	2	PP	71
22109	Fiscal	2007	3	PAR	26
22109	Fiscal	2011	1	PP	77
22109	Fiscal	2011	2	PSOE	125
22109	Fiscal	2011	3	PAR	12
22109	Fiscal	2011	5	IU	22
22109	Fiscal	2015	1	PP	44
22109	Fiscal	2015	2	PSOE	178
22110	Fonz	2007	1	PSOE	225
22110	Fonz	2007	2	PP	172
22110	Fonz	2007	3	PAR	181
22110	Fonz	2007	4	CHA	119
22110	Fonz	2011	1	PP	181
22110	Fonz	2011	2	PSOE	213
22110	Fonz	2011	3	PAR	120
22110	Fonz	2011	4	CHA	139
22110	Fonz	2015	1	PP	52
22110	Fonz	2015	2	PSOE	272
22110	Fonz	2015	4	PAR	110
22110	Fonz	2015	7	CHA	106
22111	Foradada del Toscar	2007	1	PSOE	87
22111	Foradada del Toscar	2007	2	PP	29
22111	Foradada del Toscar	2007	3	PAR	58
22111	Foradada del Toscar	2007	4	CHA	9
22111	Foradada del Toscar	2011	1	PP	3
22111	Foradada del Toscar	2011	2	PSOE	46
22111	Foradada del Toscar	2011	3	PAR	49
22111	Foradada del Toscar	2011	28	AELEF	63
22111	Foradada del Toscar	2015	1	PP	61
22111	Foradada del Toscar	2015	2	PSOE	77
22111	Foradada del Toscar	2015	4	PAR	67
22112	Fraga	2007	1	PSOE	2761
22112	Fraga	2007	2	PP	2193
22112	Fraga	2007	3	PAR	758
22112	Fraga	2007	4	CHA	186
22112	Fraga	2007	19	ALCIVI	233
22112	Fraga	2011	1	PP	2446
22112	Fraga	2011	2	PSOE	2331
22112	Fraga	2011	3	PAR	733
22112	Fraga	2011	4	CHA	137
22112	Fraga	2011	5	IU	129
22112	Fraga	2011	20	CDF	205
22112	Fraga	2015	1	PP	1919
22112	Fraga	2015	2	PSOE	2080
22112	Fraga	2015	4	PAR	410
22112	Fraga	2015	5	C's	489
22112	Fraga	2015	7	CHA	67
22112	Fraga	2015	13	ARAGONSIPUEDE	419
22112	Fraga	2015	15	CAMBIAR	284
22112	Fraga	2015	42	CXF	446
22113	Fueva (La)	2007	1	PSOE	273
22113	Fueva (La)	2007	2	PP	96
22113	Fueva (La)	2007	4	CHA	30
22113	Fueva (La)	2011	1	PP	111
22113	Fueva (La)	2011	2	PSOE	258
22113	Fueva (La)	2011	3	PAR	11
22113	Fueva (La)	2015	1	PP	77
22113	Fueva (La)	2015	2	PSOE	226
22113	Fueva (La)	2015	73	AeF	91
22114	Gistaín	2007	1	PSOE	49
22114	Gistaín	2007	2	PP	32
22114	Gistaín	2007	3	PAR	57
22114	Gistaín	2007	4	CHA	9
22114	Gistaín	2011	2	PSOE	30
22114	Gistaín	2011	3	PAR	77
22114	Gistaín	2015	2	PSOE	21
22114	Gistaín	2015	4	PAR	67
22114	Gistaín	2015	7	CHA	22
22115	Grado (El)	2007	1	PSOE	130
22115	Grado (El)	2007	2	PP	186
22115	Grado (El)	2007	4	CHA	44
22115	Grado (El)	2011	1	PP	176
22115	Grado (El)	2011	2	PSOE	116
22115	Grado (El)	2011	3	PAR	49
22115	Grado (El)	2015	1	PP	100
22115	Grado (El)	2015	2	PSOE	84
22115	Grado (El)	2015	4	PAR	91
22116	Grañén	2007	1	PSOE	606
22116	Grañén	2007	2	PP	386
22116	Grañén	2007	3	PAR	144
22116	Grañén	2007	4	CHA	61
22116	Grañén	2011	1	PP	466
22116	Grañén	2011	2	PSOE	435
22116	Grañén	2011	3	PAR	161
22116	Grañén	2011	4	CHA	55
22116	Grañén	2015	1	PP	526
22116	Grañén	2015	2	PSOE	385
22116	Grañén	2015	4	PAR	67
22117	Graus	2007	1	PSOE	724
22117	Graus	2007	2	PP	699
22117	Graus	2007	3	PAR	467
22117	Graus	2007	4	CHA	105
22117	Graus	2011	1	PP	739
22117	Graus	2011	2	PSOE	626
22117	Graus	2011	3	PAR	365
22117	Graus	2011	4	CHA	181
22117	Graus	2015	1	PP	834
22117	Graus	2015	2	PSOE	317
22117	Graus	2015	4	PAR	193
22117	Graus	2015	5	C's	57
22117	Graus	2015	13	ARAGONSIPUEDE	277
22119	Gurrea de Gállego	2007	1	PSOE	367
22119	Gurrea de Gállego	2007	2	PP	428
22119	Gurrea de Gállego	2007	3	PAR	173
22119	Gurrea de Gállego	2007	4	CHA	33
22119	Gurrea de Gállego	2007	26	AI	91
22119	Gurrea de Gállego	2011	1	PP	432
22119	Gurrea de Gállego	2011	2	PSOE	285
22119	Gurrea de Gállego	2011	3	PAR	234
22119	Gurrea de Gállego	2011	5	IU	44
22119	Gurrea de Gállego	2011	8	FIA	83
22119	Gurrea de Gállego	2015	1	PP	342
22119	Gurrea de Gállego	2015	2	PSOE	157
22119	Gurrea de Gállego	2015	4	PAR	172
22119	Gurrea de Gállego	2015	5	C's	77
22119	Gurrea de Gállego	2015	28	FIA	206
22122	Hoz de Jaca	2007	1	PSOE	25
22122	Hoz de Jaca	2007	2	PP	0
22122	Hoz de Jaca	2007	3	PAR	35
22122	Hoz de Jaca	2011	2	PSOE	11
22122	Hoz de Jaca	2011	3	PAR	46
22122	Hoz de Jaca	2015	1	PP	0
22122	Hoz de Jaca	2015	2	PSOE	1
22122	Hoz de Jaca	2015	4	PAR	42
22124	Huerto	2007	1	PSOE	73
22124	Huerto	2007	2	PP	83
22124	Huerto	2007	3	PAR	18
22124	Huerto	2007	4	CHA	21
22124	Huerto	2011	1	PP	42
22124	Huerto	2011	2	PSOE	83
22124	Huerto	2011	3	PAR	39
22124	Huerto	2011	4	CHA	13
22124	Huerto	2015	1	PP	39
22124	Huerto	2015	2	PSOE	61
22124	Huerto	2015	4	PAR	32
22124	Huerto	2015	7	CHA	30
22125	Huesca	2007	1	PSOE	8907
22125	Huesca	2007	2	PP	7459
22125	Huesca	2007	3	PAR	1906
22125	Huesca	2007	4	CHA	2092
22125	Huesca	2007	5	IU	1338
22125	Huesca	2007	13	LV-GV	753
22125	Huesca	2007	16	PFYV	45
22125	Huesca	2011	1	PP	9164
22125	Huesca	2011	2	PSOE	7583
22125	Huesca	2011	3	PAR	1653
22125	Huesca	2011	4	CHA	1632
22125	Huesca	2011	5	IU	1558
22125	Huesca	2011	6	UPyD	564
22125	Huesca	2011	9	ECOLO	914
22125	Huesca	2011	17	AES	183
22125	Huesca	2011	34	UCE	15
22125	Huesca	2015	1	PP	7586
22125	Huesca	2015	2	PSOE	6101
22125	Huesca	2015	4	PAR	1044
22125	Huesca	2015	5	C's	2242
22125	Huesca	2015	7	CHA	1022
22125	Huesca	2015	9	UPyD	227
22125	Huesca	2015	10	EB	229
22125	Huesca	2015	13	ARAGONSIPUEDE	2145
22125	Huesca	2015	15	CAMBIAR	3336
22126	Ibieca	2007	1	PSOE	2
22126	Ibieca	2007	2	PP	70
22126	Ibieca	2007	3	PAR	0
22126	Ibieca	2007	4	CHA	5
22126	Ibieca	2011	1	PP	59
22126	Ibieca	2011	2	PSOE	3
22126	Ibieca	2011	3	PAR	10
22126	Ibieca	2015	1	PP	40
22126	Ibieca	2015	2	PSOE	4
22126	Ibieca	2015	4	PAR	3
22127	Igriés	2007	1	PSOE	98
22127	Igriés	2007	2	PP	86
22127	Igriés	2007	3	PAR	106
22127	Igriés	2011	1	PP	56
22127	Igriés	2011	2	PSOE	94
22127	Igriés	2011	3	PAR	199
22127	Igriés	2015	1	PP	71
22127	Igriés	2015	2	PSOE	41
22127	Igriés	2015	4	PAR	210
22128	Ilche	2007	1	PSOE	85
22128	Ilche	2007	2	PP	114
22128	Ilche	2011	1	PP	95
22128	Ilche	2011	2	PSOE	71
22128	Ilche	2011	3	PAR	9
22128	Ilche	2015	1	PP	72
22128	Ilche	2015	2	PSOE	30
22128	Ilche	2015	4	PAR	54
22129	Isábena	2007	1	PSOE	87
22129	Isábena	2007	2	PP	102
22129	Isábena	2011	1	PP	89
22129	Isábena	2011	2	PSOE	44
22129	Isábena	2011	3	PAR	37
22129	Isábena	2015	1	PP	100
22129	Isábena	2015	2	PSOE	31
22129	Isábena	2015	4	PAR	21
22130	Jaca	2007	1	PSOE	2468
22130	Jaca	2007	2	PP	1632
22130	Jaca	2007	3	PAR	723
22130	Jaca	2007	4	CHA	813
22130	Jaca	2007	9	CDL	160
22130	Jaca	2007	28	LV	74
22130	Jaca	2011	1	PP	2493
22130	Jaca	2011	2	PSOE	1786
22130	Jaca	2011	3	PAR	770
22130	Jaca	2011	4	CHA	811
22130	Jaca	2011	5	IU	294
22130	Jaca	2011	9	ECOLO	48
22130	Jaca	2011	11	PACMA	56
22130	Jaca	2011	12	CDL	78
22130	Jaca	2015	1	PP	1525
22130	Jaca	2015	2	PSOE	2084
22130	Jaca	2015	4	PAR	703
22130	Jaca	2015	5	C's	300
22130	Jaca	2015	7	CHA	684
22130	Jaca	2015	13	ARAGONSIPUEDE	343
22130	Jaca	2015	15	CAMBIAR	605
22131	Jasa	2007	1	PSOE	58
22131	Jasa	2007	2	PP	27
22131	Jasa	2011	1	PP	47
22131	Jasa	2011	2	PSOE	43
22131	Jasa	2015	2	PSOE	38
22131	Jasa	2015	4	PAR	21
22133	Labuerda	2007	1	PSOE	95
22133	Labuerda	2007	2	PP	12
22133	Labuerda	2007	4	CHA	44
22133	Labuerda	2007	41	FV	15
22133	Labuerda	2011	1	PP	3
22133	Labuerda	2011	2	PSOE	77
22133	Labuerda	2011	3	PAR	19
22133	Labuerda	2011	4	CHA	32
22133	Labuerda	2015	1	PP	19
22133	Labuerda	2015	2	PSOE	72
22133	Labuerda	2015	4	PAR	23
22133	Labuerda	2015	7	CHA	5
22135	Laluenga	2007	1	PSOE	101
22135	Laluenga	2007	2	PP	59
22135	Laluenga	2007	4	CHA	13
22135	Laluenga	2011	1	PP	64
22135	Laluenga	2011	2	PSOE	70
22135	Laluenga	2011	3	PAR	25
22135	Laluenga	2015	1	PP	38
22135	Laluenga	2015	2	PSOE	70
22135	Laluenga	2015	4	PAR	46
22136	Lalueza	2007	1	PSOE	438
22136	Lalueza	2007	2	PP	155
22136	Lalueza	2007	3	PAR	156
22136	Lalueza	2011	1	PP	188
22136	Lalueza	2011	2	PSOE	411
22136	Lalueza	2011	3	PAR	69
22136	Lalueza	2015	1	PP	98
22136	Lalueza	2015	2	PSOE	352
22136	Lalueza	2015	4	PAR	78
22136	Lalueza	2015	15	CAMBIAR	48
22137	Lanaja	2007	1	PSOE	511
22137	Lanaja	2007	2	PP	51
22137	Lanaja	2007	3	PAR	163
22137	Lanaja	2007	4	CHA	217
22137	Lanaja	2011	1	PP	225
22137	Lanaja	2011	2	PSOE	471
22137	Lanaja	2011	3	PAR	74
22137	Lanaja	2011	4	CHA	111
22137	Lanaja	2015	1	PP	197
22137	Lanaja	2015	2	PSOE	445
22139	Laperdiguera	2007	1	PSOE	20
22139	Laperdiguera	2007	2	PP	37
22139	Laperdiguera	2007	3	PAR	31
22139	Laperdiguera	2007	4	CHA	1
22139	Laperdiguera	2011	1	PP	40
22139	Laperdiguera	2011	2	PSOE	21
22139	Laperdiguera	2011	3	PAR	41
22139	Laperdiguera	2011	5	IU	5
22139	Laperdiguera	2015	1	PP	32
22139	Laperdiguera	2015	2	PSOE	22
22139	Laperdiguera	2015	4	PAR	27
22141	Lascellas-Ponzano	2007	1	PSOE	40
22141	Lascellas-Ponzano	2007	2	PP	39
22141	Lascellas-Ponzano	2007	3	PAR	70
22141	Lascellas-Ponzano	2007	4	CHA	26
22141	Lascellas-Ponzano	2011	1	PP	41
22141	Lascellas-Ponzano	2011	2	PSOE	37
22141	Lascellas-Ponzano	2011	3	PAR	59
22141	Lascellas-Ponzano	2015	1	PP	20
22141	Lascellas-Ponzano	2015	2	PSOE	46
22141	Lascellas-Ponzano	2015	4	PAR	49
22141	Lascellas-Ponzano	2015	7	CHA	42
22142	Lascuarre	2007	1	PSOE	12
22142	Lascuarre	2007	2	PP	79
22142	Lascuarre	2007	4	CHA	17
22142	Lascuarre	2011	1	PP	57
22142	Lascuarre	2011	2	PSOE	20
22142	Lascuarre	2011	3	PAR	57
22142	Lascuarre	2015	1	PP	51
22142	Lascuarre	2015	2	PSOE	12
22142	Lascuarre	2015	4	PAR	36
22142	Lascuarre	2015	7	CHA	3
22143	Laspaúles	2007	1	PSOE	84
22143	Laspaúles	2007	2	PP	103
22143	Laspaúles	2007	3	PAR	18
22143	Laspaúles	2011	1	PP	151
22143	Laspaúles	2011	2	PSOE	52
22143	Laspaúles	2015	1	PP	103
22143	Laspaúles	2015	2	PSOE	42
22143	Laspaúles	2015	4	PAR	25
22144	Laspuña	2007	1	PSOE	94
22144	Laspuña	2007	2	PP	142
22144	Laspuña	2007	3	PAR	13
22144	Laspuña	2011	1	PP	114
22144	Laspuña	2011	2	PSOE	83
22144	Laspuña	2011	3	PAR	35
22144	Laspuña	2011	5	IU	9
22144	Laspuña	2015	1	PP	136
22144	Laspuña	2015	2	PSOE	91
22149	Loarre	2007	1	PSOE	136
22149	Loarre	2007	2	PP	75
22149	Loarre	2007	3	PAR	71
22149	Loarre	2011	1	PP	66
22149	Loarre	2011	2	PSOE	146
22149	Loarre	2011	3	PAR	43
22149	Loarre	2015	2	PSOE	105
22149	Loarre	2015	4	PAR	111
22150	Loporzano	2007	1	PSOE	89
22150	Loporzano	2007	2	PP	122
22150	Loporzano	2007	3	PAR	146
22150	Loporzano	2007	4	CHA	6
22150	Loporzano	2011	1	PP	129
22150	Loporzano	2011	2	PSOE	87
22150	Loporzano	2011	3	PAR	123
22150	Loporzano	2015	1	PP	140
22150	Loporzano	2015	2	PSOE	86
22150	Loporzano	2015	4	PAR	84
22151	Loscorrales	2007	1	PSOE	12
22151	Loscorrales	2007	2	PP	64
22151	Loscorrales	2007	3	PAR	5
22151	Loscorrales	2007	4	CHA	6
22151	Loscorrales	2011	1	PP	55
22151	Loscorrales	2011	2	PSOE	10
22151	Loscorrales	2011	3	PAR	15
22151	Loscorrales	2015	1	PP	52
22151	Loscorrales	2015	2	PSOE	18
22151	Loscorrales	2015	4	PAR	4
22155	Monesma y Cajigar	2007	1	PSOE	14
22155	Monesma y Cajigar	2007	2	PP	42
22155	Monesma y Cajigar	2007	4	CHA	12
22155	Monesma y Cajigar	2011	1	PP	40
22155	Monesma y Cajigar	2011	2	PSOE	2
22155	Monesma y Cajigar	2011	3	PAR	37
22155	Monesma y Cajigar	2015	1	PP	30
22155	Monesma y Cajigar	2015	2	PSOE	11
22155	Monesma y Cajigar	2015	4	PAR	35
22156	Monflorite-Lascasas	2007	1	PSOE	113
22156	Monflorite-Lascasas	2007	2	PP	52
22156	Monflorite-Lascasas	2007	3	PAR	19
22156	Monflorite-Lascasas	2007	4	CHA	9
22156	Monflorite-Lascasas	2011	1	PP	55
22156	Monflorite-Lascasas	2011	2	PSOE	119
22156	Monflorite-Lascasas	2011	3	PAR	34
22156	Monflorite-Lascasas	2015	1	PP	31
22156	Monflorite-Lascasas	2015	2	PSOE	98
22156	Monflorite-Lascasas	2015	4	PAR	65
22157	Montanuy	2007	1	PSOE	118
22157	Montanuy	2007	2	PP	19
22157	Montanuy	2007	3	PAR	63
22157	Montanuy	2007	4	CHA	44
22157	Montanuy	2011	2	PSOE	122
22157	Montanuy	2011	3	PAR	69
22157	Montanuy	2011	4	CHA	30
22157	Montanuy	2015	1	PP	38
22157	Montanuy	2015	2	PSOE	92
22157	Montanuy	2015	4	PAR	4
22157	Montanuy	2015	7	CHA	21
22158	Monzón	2007	1	PSOE	3184
22158	Monzón	2007	2	PP	3160
22158	Monzón	2007	3	PAR	407
22158	Monzón	2007	4	CHA	423
22158	Monzón	2007	10	IU-A	678
22158	Monzón	2011	1	PP	2799
22158	Monzón	2011	2	PSOE	2328
22158	Monzón	2011	3	PAR	978
22158	Monzón	2011	4	CHA	407
22158	Monzón	2011	5	IU	804
22158	Monzón	2011	8	FIA	299
22158	Monzón	2015	1	PP	1945
22158	Monzón	2015	2	PSOE	2234
22158	Monzón	2015	4	PAR	1108
22158	Monzón	2015	5	C's	530
22158	Monzón	2015	7	CHA	317
22158	Monzón	2015	10	EB	282
22158	Monzón	2015	15	CAMBIAR	1244
22160	Naval	2007	1	PSOE	40
22160	Naval	2007	2	PP	25
22160	Naval	2007	4	CHA	96
22160	Naval	2007	42	AE NAVAL-MI	11
22160	Naval	2011	1	PP	42
22160	Naval	2011	2	PSOE	40
22160	Naval	2011	3	PAR	79
22160	Naval	2011	37	A E NAVAL-MIPANAS	15
22160	Naval	2015	1	PP	19
22160	Naval	2015	2	PSOE	44
22160	Naval	2015	4	PAR	84
22160	Naval	2015	13	ARAGONSIPUEDE	21
22162	Novales	2007	1	PSOE	46
22162	Novales	2007	2	PP	30
22162	Novales	2007	3	PAR	73
22162	Novales	2007	4	CHA	3
22162	Novales	2011	1	PP	26
22162	Novales	2011	2	PSOE	48
22162	Novales	2011	3	PAR	52
22162	Novales	2015	1	PP	16
22162	Novales	2015	2	PSOE	27
22162	Novales	2015	4	PAR	52
22162	Novales	2015	5	C's	35
22163	Nueno	2007	1	PSOE	156
22163	Nueno	2007	2	PP	104
22163	Nueno	2007	3	PAR	61
22163	Nueno	2007	4	CHA	26
22163	Nueno	2011	1	PP	153
22163	Nueno	2011	2	PSOE	135
22163	Nueno	2011	3	PAR	37
22163	Nueno	2011	4	CHA	26
22163	Nueno	2015	1	PP	119
22163	Nueno	2015	2	PSOE	157
22164	Olvena	2007	1	PSOE	36
22164	Olvena	2007	2	PP	27
22164	Olvena	2007	4	CHA	2
22164	Olvena	2011	1	PP	12
22164	Olvena	2011	2	PSOE	29
22164	Olvena	2015	1	PP	21
22164	Olvena	2015	2	PSOE	6
22164	Olvena	2015	4	PAR	0
22165	Ontiñena	2007	1	PSOE	116
22165	Ontiñena	2007	2	PP	240
22165	Ontiñena	2007	3	PAR	127
22165	Ontiñena	2011	1	PP	292
22165	Ontiñena	2011	2	PSOE	88
22165	Ontiñena	2011	3	PAR	99
22165	Ontiñena	2015	1	PP	267
22165	Ontiñena	2015	2	PSOE	13
22165	Ontiñena	2015	4	PAR	125
22167	Osso de Cinca	2007	1	PSOE	144
22167	Osso de Cinca	2007	2	PP	272
22167	Osso de Cinca	2007	3	PAR	27
22167	Osso de Cinca	2007	4	CHA	0
22167	Osso de Cinca	2011	1	PP	236
22167	Osso de Cinca	2011	2	PSOE	197
22167	Osso de Cinca	2015	1	PP	237
22167	Osso de Cinca	2015	2	PSOE	174
22168	Palo	2007	1	PSOE	22
22168	Palo	2007	4	CHA	0
22168	Palo	2011	2	PSOE	17
22168	Palo	2015	1	PP	0
22168	Palo	2015	2	PSOE	15
22170	Panticosa	2007	1	PSOE	249
22170	Panticosa	2007	2	PP	239
22170	Panticosa	2011	1	PP	285
22170	Panticosa	2011	2	PSOE	201
22170	Panticosa	2011	3	PAR	44
22170	Panticosa	2015	1	PP	302
22170	Panticosa	2015	2	PSOE	175
22172	Peñalba	2007	1	PSOE	24
22172	Peñalba	2007	2	PP	234
22172	Peñalba	2007	3	PAR	225
22172	Peñalba	2007	4	CHA	76
22172	Peñalba	2011	1	PP	335
22172	Peñalba	2011	2	PSOE	22
22172	Peñalba	2011	3	PAR	115
22172	Peñalba	2011	4	CHA	54
22172	Peñalba	2015	1	PP	261
22172	Peñalba	2015	2	PSOE	45
22172	Peñalba	2015	4	PAR	138
22172	Peñalba	2015	7	CHA	46
22173	Peñas de Riglos (Las)	2007	1	PSOE	109
22173	Peñas de Riglos (Las)	2007	2	PP	39
22173	Peñas de Riglos (Las)	2007	4	CHA	48
22173	Peñas de Riglos (Las)	2011	1	PP	30
22173	Peñas de Riglos (Las)	2011	2	PSOE	78
22173	Peñas de Riglos (Las)	2011	3	PAR	26
22173	Peñas de Riglos (Las)	2011	4	CHA	45
22173	Peñas de Riglos (Las)	2015	1	PP	25
22173	Peñas de Riglos (Las)	2015	2	PSOE	57
22173	Peñas de Riglos (Las)	2015	4	PAR	29
22173	Peñas de Riglos (Las)	2015	13	ARAGONSIPUEDE	51
22174	Peralta de Alcofea	2007	1	PSOE	162
22174	Peralta de Alcofea	2007	2	PP	294
22174	Peralta de Alcofea	2011	1	PP	280
22174	Peralta de Alcofea	2011	2	PSOE	152
22174	Peralta de Alcofea	2015	1	PP	230
22174	Peralta de Alcofea	2015	2	PSOE	164
22175	Peralta de Calasanz	2007	1	PSOE	76
22175	Peralta de Calasanz	2007	3	PAR	130
22175	Peralta de Calasanz	2011	1	PP	18
22175	Peralta de Calasanz	2011	2	PSOE	31
22175	Peralta de Calasanz	2011	3	PAR	113
22175	Peralta de Calasanz	2015	1	PP	14
22175	Peralta de Calasanz	2015	2	PSOE	91
22175	Peralta de Calasanz	2015	4	PAR	48
22176	Peraltilla	2007	1	PSOE	14
22176	Peraltilla	2007	2	PP	115
22176	Peraltilla	2007	3	PAR	7
22176	Peraltilla	2007	4	CHA	4
22176	Peraltilla	2011	1	PP	119
