Municipio codigo	Municipio nombre	Nivel estudios, código	Nivel estudios	Personas
22044	Bailo	6	FP Grado Medio	23,7284408715
22045	Baldellou	6	FP Grado Medio	2,4408261574
22046	Ballobar	6	FP Grado Medio	33,6660721999
22047	Banastás	6	FP Grado Medio	11,9186729746
22048	Barbastro	6	FP Grado Medio	853,2920361967
22049	Barbués	6	FP Grado Medio	3,5674632021
22050	Barbuñales	6	FP Grado Medio	1,9822423117
22051	Bárcabo	6	FP Grado Medio	4,596077817
22052	Belver de Cinca	6	FP Grado Medio	41,8184760424
22053	Benabarre	6	FP Grado Medio	76,8305229242
22054	Benasque	6	FP Grado Medio	164,958589237
22055	Berbegal	6	FP Grado Medio	30,3526647424
22057	Bielsa	6	FP Grado Medio	38,2201068709
22058	Bierge	6	FP Grado Medio	17,4747092725
22059	Biescas	6	FP Grado Medio	63,841383128
22060	Binaced	6	FP Grado Medio	70,7974281464
22061	Binéfar	6	FP Grado Medio	577,9616758329
22062	Bisaurri	6	FP Grado Medio	30,6834390402
22063	Biscarrués	6	FP Grado Medio	19,3749822573
22064	Blecua y Torres	6	FP Grado Medio	8,5271523157
22066	Boltaña	6	FP Grado Medio	22,0105579842
22067	Bonansa	6	FP Grado Medio	15,8276917855
22068	Borau	6	FP Grado Medio	5,3976877339
22069	Broto	6	FP Grado Medio	20,0468709811
22072	Caldearenas	6	FP Grado Medio	9,4804876533
22074	Campo	6	FP Grado Medio	22,4038121057
22075	Camporrells	6	FP Grado Medio	11,027058399
22076	Canal de Berdún	6	FP Grado Medio	13,9448075093
22077	Candasnos	6	FP Grado Medio	10,3888360419
22078	Canfranc	6	FP Grado Medio	19,0576451681
22079	Capdesaso	6	FP Grado Medio	13,1440019608
22080	Capella	6	FP Grado Medio	31,5865786409
22081	Casbas de Huesca	6	FP Grado Medio	6,9093735157
22082	Castejón del Puente	6	FP Grado Medio	14,5592862453
22083	Castejón de Monegros	6	FP Grado Medio	28,5523076804
22084	Castejón de Sos	6	FP Grado Medio	61,8422680415
22085	Castelflorite	6	FP Grado Medio	12,3721422857
22086	Castiello de Jaca	6	FP Grado Medio	17,9576998701
22087	Castigaleu	6	FP Grado Medio	5,5194795699
22088	Castillazuelo	6	FP Grado Medio	17,7866782871
22089	Castillonroy	6	FP Grado Medio	16,8507941807
22090	Colungo	6	FP Grado Medio	10,7000866801
22094	Chalamera	6	FP Grado Medio	3,9466406599
22096	Chimillas	6	FP Grado Medio	10,0061952089
22099	Esplús	6	FP Grado Medio	15,6953476894
22102	Estada	6	FP Grado Medio	8,03650495
22103	Estadilla	6	FP Grado Medio	69,9816612252
22105	Estopiñán del Castillo	6	FP Grado Medio	8,2786006841
22107	Fanlo	6	FP Grado Medio	4,732623067
22109	Fiscal	6	FP Grado Medio	8,7038407911
22110	Fonz	6	FP Grado Medio	68,8957258641
22111	Foradada del Toscar	6	FP Grado Medio	20,1691015342
22112	Fraga	6	FP Grado Medio	685,7002594742
22113	Fueva (La)	6	FP Grado Medio	42,2173498733
22114	Gistaín	6	FP Grado Medio	6,1351856838
22115	Grado (El)	6	FP Grado Medio	26,82292854
22116	Grañén	6	FP Grado Medio	88,9941881061
22117	Graus	6	FP Grado Medio	226,7507543667
22119	Gurrea de Gállego	6	FP Grado Medio	83,6818800163
22122	Hoz de Jaca	6	FP Grado Medio	3,5219324953
22124	Huerto	6	FP Grado Medio	9,4326567331
22125	Huesca	6	FP Grado Medio	2271,8675003336
22126	Ibieca	6	FP Grado Medio	5,8615571049
22127	Igriés	6	FP Grado Medio	39,0068956811
22128	Ilche	6	FP Grado Medio	24,8663392555
22129	Isábena	6	FP Grado Medio	26,5977853077
22130	Jaca	6	FP Grado Medio	634,1925411653
22131	Jasa	6	FP Grado Medio	8,6442229063
22133	Labuerda	6	FP Grado Medio	10,9954652071
22135	Laluenga	6	FP Grado Medio	13,7132022283
22136	Lalueza	6	FP Grado Medio	107,4401539997
22137	Lanaja	6	FP Grado Medio	88,2133906541
22139	Laperdiguera	6	FP Grado Medio	7,5694698416
22141	Lascellas-Ponzano	6	FP Grado Medio	9,9170916508
22142	Lascuarre	6	FP Grado Medio	2,1558790506
22144	Laspuña	6	FP Grado Medio	19,8819812911
22149	Loarre	6	FP Grado Medio	21,7855343032
22150	Loporzano	6	FP Grado Medio	23,2802777601
22151	Loscorrales	6	FP Grado Medio	8,6670150314
22155	Monesma y Cajigar	6	FP Grado Medio	7,1513495756
22156	Monflorite-Lascasas	6	FP Grado Medio	25,5039209731
22157	Montanuy	6	FP Grado Medio	14,5837915396
22158	Monzón	6	FP Grado Medio	1260,406055463
22160	Naval	6	FP Grado Medio	23,2193929916
22162	Novales	6	FP Grado Medio	6,7229576617
22163	Nueno	6	FP Grado Medio	28,9421262203
22165	Ontiñena	6	FP Grado Medio	9,0096100724
22167	Osso de Cinca	6	FP Grado Medio	50,6082686633
22170	Panticosa	6	FP Grado Medio	63,4739953991
22172	Peñalba	6	FP Grado Medio	19,6292815872
22173	Peñas de Riglos (Las)	6	FP Grado Medio	11,0636817429
22174	Peralta de Alcofea	6	FP Grado Medio	49,2205978738
22175	Peralta de Calasanz	6	FP Grado Medio	16,6270359472
22176	Peraltilla	6	FP Grado Medio	15,4922224669
22177	Perarrúa	6	FP Grado Medio	5,17623465
22181	Piracés	6	FP Grado Medio	10,2134780281
22182	Plan	6	FP Grado Medio	21,6912162868
22184	Poleñino	6	FP Grado Medio	8,2269938302
22186	Pozán de Vero	6	FP Grado Medio	15,2476168553
22187	Puebla de Castro (La)	6	FP Grado Medio	22,6024573622
22188	Puente de Montañana	6	FP Grado Medio	3,4402492492
22189	Puértolas	6	FP Grado Medio	14,8738499172
22190	Pueyo de Araguás (El)	6	FP Grado Medio	6,1433518573
22193	Pueyo de Santa Cruz	6	FP Grado Medio	25,4456638795
22195	Quicena	6	FP Grado Medio	11,0799872085
22197	Robres	6	FP Grado Medio	34,4732096428
22199	Sabiñánigo	6	FP Grado Medio	615,8144313466
22200	Sahún	6	FP Grado Medio	27,2145894368
22201	Salas Altas	6	FP Grado Medio	15,788052335
22202	Salas Bajas	6	FP Grado Medio	14,9633684531
22203	Salillas	6	FP Grado Medio	7,0548857792
22204	Sallent de Gállego	6	FP Grado Medio	104,5461331676
22205	San Esteban de Litera	6	FP Grado Medio	38,7483829362
22206	Sangarrén	6	FP Grado Medio	11,906623868
22207	San Juan de Plan	6	FP Grado Medio	6,2551734443
22208	Santa Cilia	6	FP Grado Medio	4,5350219233
22209	Santa Cruz de la Serós	6	FP Grado Medio	17,9212082079
22212	Santaliestra y San Quílez	6	FP Grado Medio	1,8547236877
22213	Sariñena	6	FP Grado Medio	192,4667748675
22214	Secastilla	6	FP Grado Medio	10,4341898207
22215	Seira	6	FP Grado Medio	12,5189156562
22217	Sena	6	FP Grado Medio	25,639023599
22218	Senés de Alcubierre	6	FP Grado Medio	2,3439507071
22220	Sesa	6	FP Grado Medio	11,1468404052
22221	Sesué	6	FP Grado Medio	8,8208258911
22222	Siétamo	6	FP Grado Medio	35,0284267845
22223	Sopeira	6	FP Grado Medio	7,3288437644
22225	Tamarite de Litera	6	FP Grado Medio	178,0583949294
22226	Tardienta	6	FP Grado Medio	56,034533875
22227	Tella-Sin	6	FP Grado Medio	6,644580664
22228	Tierz	6	FP Grado Medio	20,7184401804
22229	Tolva	6	FP Grado Medio	13,3214603343
22230	Torla	6	FP Grado Medio	14,2346174501
22232	Torralba de Aragón	6	FP Grado Medio	3,2295261658
22233	Torre la Ribera	6	FP Grado Medio	6,9344046253
22234	Torrente de Cinca	6	FP Grado Medio	24,5469584903
22235	Torres de Alcanadre	6	FP Grado Medio	1,2713423652
22236	Torres de Barbués	6	FP Grado Medio	12,7255786441
22239	Tramaced	6	FP Grado Medio	14,8316829771
22242	Valfarta	6	FP Grado Medio	8,1776338227
22243	Valle de Bardají	6	FP Grado Medio	9,7107638247
22244	Valle de Lierp	6	FP Grado Medio	3,5566790815
22245	Velilla de Cinca	6	FP Grado Medio	10,2803194975
22246	Beranuy	6	FP Grado Medio	6,3291067529
22247	Viacamp y Litera	6	FP Grado Medio	6,4751794389
22248	Vicién	6	FP Grado Medio	5,8715099099
22249	Villanova	6	FP Grado Medio	10,1629997114
22250	Villanúa	6	FP Grado Medio	32,2166857384
22251	Villanueva de Sigena	6	FP Grado Medio	27,3452159353
22252	Yebra de Basa	6	FP Grado Medio	4,6570437796
22253	Yésero	6	FP Grado Medio	6,6229699557
22254	Zaidín	6	FP Grado Medio	78,7429351678
22901	Valle de Hecho	6	FP Grado Medio	83,0209199766
22902	Puente la Reina de Jaca	6	FP Grado Medio	42,6432370574
22903	San Miguel del Cinca	6	FP Grado Medio	37,0543900743
22904	Sotonera (La)	6	FP Grado Medio	47,0809188971
22905	Lupiñén-Ortilla	6	FP Grado Medio	23,0201342005
22906	Santa María de Dulcis	6	FP Grado Medio	8,3677343389
22907	Aínsa-Sobrarbe	6	FP Grado Medio	173,1272941191
22908	Hoz y Costeán	6	FP Grado Medio	16,4651533678
22909	Vencillón	6	FP Grado Medio	19,3986662966
44001	Ababuj	6	FP Grado Medio	2,4479881504
44002	Abejuela	6	FP Grado Medio	1,670884069
44004	Aguaviva	6	FP Grado Medio	39,1130555612
44005	Aguilar del Alfambra	6	FP Grado Medio	4,8449613175
44006	Alacón	6	FP Grado Medio	10,0644928024
44007	Alba	6	FP Grado Medio	3,8162351
44008	Albalate del Arzobispo	6	FP Grado Medio	52,0528842855
44009	Albarracín	6	FP Grado Medio	40,7770201996
44010	Albentosa	6	FP Grado Medio	15,3717996483
44011	Alcaine	6	FP Grado Medio	4,856798521
44012	Alcalá de la Selva	6	FP Grado Medio	15,3957682411
44013	Alcañiz	6	FP Grado Medio	853,4685644315
44014	Alcorisa	6	FP Grado Medio	136,7468223308
44016	Alfambra	6	FP Grado Medio	19,2711565864
44017	Aliaga	6	FP Grado Medio	20,2217438245
44019	Alobras	6	FP Grado Medio	1,9322181343
44020	Alpeñés	6	FP Grado Medio	1,9325367814
44021	Allepuz	6	FP Grado Medio	4,4010822259
44022	Alloza	6	FP Grado Medio	27,753198379
44025	Andorra	6	FP Grado Medio	468,0403281333
44026	Arcos de las Salinas	6	FP Grado Medio	3,8322231614
44027	Arens de Lledó	6	FP Grado Medio	5,5045143817
44028	Argente	6	FP Grado Medio	3,6770633795
44029	Ariño	6	FP Grado Medio	37,0511186567
44031	Azaila	6	FP Grado Medio	7,4609012938
44033	Báguena	6	FP Grado Medio	7,1358791653
44034	Bañón	6	FP Grado Medio	14,758763614
44035	Barrachina	6	FP Grado Medio	9,9458207403
44036	Bea	6	FP Grado Medio	1,9887130754
44037	Beceite	6	FP Grado Medio	15,7409202243
44038	Belmonte de San José	6	FP Grado Medio	6,8739469589
44039	Bello	6	FP Grado Medio	13,9910159216
44040	Berge	6	FP Grado Medio	12,9581889729
44041	Bezas	6	FP Grado Medio	4,23403446
44042	Blancas	6	FP Grado Medio	7,6129289065
44043	Blesa	6	FP Grado Medio	7,902529986
44044	Bordón	6	FP Grado Medio	4,7827093617
44045	Bronchales	6	FP Grado Medio	15,0439588174
44047	Burbáguena	6	FP Grado Medio	3,0033957998
44048	Cabra de Mora	6	FP Grado Medio	6,1201406954
44049	Calaceite	6	FP Grado Medio	52,3845204139
44050	Calamocha	6	FP Grado Medio	263,6918633546
44051	Calanda	6	FP Grado Medio	236,580701491
44052	Calomarde	6	FP Grado Medio	7,2136704289
44053	Camañas	6	FP Grado Medio	6,406359647
44054	Camarena de la Sierra	6	FP Grado Medio	10,2656555885
44055	Camarillas	6	FP Grado Medio	8,1217713307
44056	Caminreal	6	FP Grado Medio	35,052809434
44059	Cantavieja	6	FP Grado Medio	36,9665391964
44061	Cañada de Verich (La)	6	FP Grado Medio	4,1836705361
44064	Cascante del Río	6	FP Grado Medio	4,7814904816
44065	Castejón de Tornos	6	FP Grado Medio	1,1229694554
44066	Castel de Cabra	6	FP Grado Medio	3,1134167038
44067	Castelnou	6	FP Grado Medio	9,6090173117
44068	Castelserás	6	FP Grado Medio	22,6277353189
44071	Castellote	6	FP Grado Medio	76,5428286613
44074	Cedrillas	6	FP Grado Medio	24,5314184577
44075	Celadas	6	FP Grado Medio	9,0532824973
44076	Cella	6	FP Grado Medio	136,6528511821
44077	Cerollera (La)	6	FP Grado Medio	2,2863828288
44080	Codoñera (La)	6	FP Grado Medio	25,3039702209
44082	Corbalán	6	FP Grado Medio	3,8123183153
44084	Cortes de Aragón	6	FP Grado Medio	3,507830372
44085	Cosa	6	FP Grado Medio	3,1930716157
44086	Cretas	6	FP Grado Medio	37,3092957382
44087	Crivillén	6	FP Grado Medio	1,9838066885
44088	Cuba (La)	6	FP Grado Medio	2,8274440596
44089	Cubla	6	FP Grado Medio	6,405690683
44090	Cucalón	6	FP Grado Medio	13,233424705
44093	Cuevas de Almudén	6	FP Grado Medio	8,1528055205
44094	Cuevas Labradas	6	FP Grado Medio	3,7778194832
44096	Ejulve	6	FP Grado Medio	5,3171311581
44099	Escucha	6	FP Grado Medio	51,8824695055
44100	Estercuel	6	FP Grado Medio	6,995939893
44101	Ferreruela de Huerva	6	FP Grado Medio	15,9997974358
44103	Formiche Alto	6	FP Grado Medio	11,5704509118
44106	Fortanete	6	FP Grado Medio	11,0113396742
44107	Foz-Calanda	6	FP Grado Medio	13,176298833
44108	Fresneda (La)	6	FP Grado Medio	29,400093336
44109	Frías de Albarracín	6	FP Grado Medio	4,1182542939
44111	Fuentes Calientes	6	FP Grado Medio	3,9026090792
44112	Fuentes Claras	6	FP Grado Medio	27,3927432461
44113	Fuentes de Rubielos	6	FP Grado Medio	7,557075041
44114	Fuentespalda	6	FP Grado Medio	9,61013632
44115	Galve	6	FP Grado Medio	5,3883202354
44116	Gargallo	6	FP Grado Medio	6,3894879653
44117	Gea de Albarracín	6	FP Grado Medio	19,4900614654
44118	Ginebrosa (La)	6	FP Grado Medio	9,5473753618
44119	Griegos	6	FP Grado Medio	8,5059203471
44120	Guadalaviar	6	FP Grado Medio	6,7371584341
44121	Gúdar	6	FP Grado Medio	4,3308828
44122	Híjar	6	FP Grado Medio	64,3331618929
44123	Hinojosa de Jarque	6	FP Grado Medio	3,4968053762
44124	Hoz de la Vieja (La)	6	FP Grado Medio	9,8057204637
44125	Huesa del Común	6	FP Grado Medio	1,7694553117
44126	Iglesuela del Cid (La)	6	FP Grado Medio	20,5902759658
44128	Jarque de la Val	6	FP Grado Medio	1,8169482876
44129	Jatiel	6	FP Grado Medio	1,8854632328
44130	Jorcas	6	FP Grado Medio	3,3409272655
44136	Lidón	6	FP Grado Medio	3,7929733173
44137	Linares de Mora	6	FP Grado Medio	3,9588335331
44138	Loscos	6	FP Grado Medio	5,2907796456
44141	Lledó	6	FP Grado Medio	6,5572881451
44142	Maicas	6	FP Grado Medio	2,3994855395
44143	Manzanera	6	FP Grado Medio	24,3052183521
44144	Martín del Río	6	FP Grado Medio	12,2291608146
44145	Mas de las Matas	6	FP Grado Medio	90,5703215171
44146	Mata de los Olmos (La)	6	FP Grado Medio	7,3068477808
44147	Mazaleón	6	FP Grado Medio	7,4690020154
44148	Mezquita de Jarque	6	FP Grado Medio	5,1747924102
44149	Mirambel	6	FP Grado Medio	6,7307625381
44150	Miravete de la Sierra	6	FP Grado Medio	0,9277280771
44151	Molinos	6	FP Grado Medio	6,8055814372
44152	Monforte de Moyuela	6	FP Grado Medio	1,3907469592
44153	Monreal del Campo	6	FP Grado Medio	122,7320181078
44154	Monroyo	6	FP Grado Medio	12,8240772307
44155	Montalbán	6	FP Grado Medio	69,6147448793
44156	Monteagudo del Castillo	6	FP Grado Medio	1,7157441572
44157	Monterde de Albarracín	6	FP Grado Medio	1,9061740399
44158	Mora de Rubielos	6	FP Grado Medio	72,7725467609
44159	Moscardón	6	FP Grado Medio	2,18049351
44160	Mosqueruela	6	FP Grado Medio	27,7793502664
44161	Muniesa	6	FP Grado Medio	6,496211552
44163	Noguera de Albarracín	6	FP Grado Medio	11,9544516822
44164	Nogueras	6	FP Grado Medio	5,0420639553
44165	Nogueruelas	6	FP Grado Medio	12,5336852551
44168	Odón	6	FP Grado Medio	4,5357127503
44169	Ojos Negros	6	FP Grado Medio	39,334470417
44171	Olba	6	FP Grado Medio	20,255059475
44172	Oliete	6	FP Grado Medio	12,8926199422
44173	Olmos (Los)	6	FP Grado Medio	5,6539620887
44174	Orihuela del Tremedal	6	FP Grado Medio	18,2931511561
44175	Orrios	6	FP Grado Medio	10,0255632599
44176	Palomar de Arroyos	6	FP Grado Medio	17,1379362229
44177	Pancrudo	6	FP Grado Medio	7,3281187579
44178	Parras de Castellote (Las)	6	FP Grado Medio	8,1649983634
44179	Peñarroya de Tastavins	6	FP Grado Medio	15,907130825
44180	Peracense	6	FP Grado Medio	4,250147463
44181	Peralejos	6	FP Grado Medio	7,6587754368
44182	Perales del Alfambra	6	FP Grado Medio	3,4051412917
44184	Plou	6	FP Grado Medio	1,1741898957
44185	Pobo (El)	6	FP Grado Medio	5,1476340552
44187	Portellada (La)	6	FP Grado Medio	15,9156373106
44189	Pozondón	6	FP Grado Medio	0,9921794594
44190	Pozuel del Campo	6	FP Grado Medio	4,9539764062
44191	Puebla de Híjar (La)	6	FP Grado Medio	21,2482714712
44192	Puebla de Valverde (La)	6	FP Grado Medio	40,2973827422
44194	Ráfales	6	FP Grado Medio	7,0333125064
44196	Riodeva	6	FP Grado Medio	6,2509348226
44198	Royuela	6	FP Grado Medio	10,247165214
44199	Rubiales	6	FP Grado Medio	2,943956984
44201	Rubielos de Mora	6	FP Grado Medio	43,6265021591
44204	Saldón	6	FP Grado Medio	2,2712643756
44205	Samper de Calanda	6	FP Grado Medio	31,878678514
44206	San Agustín	6	FP Grado Medio	2,66446671
44207	San Martín del Río	6	FP Grado Medio	3,2130887706
44209	Santa Eulalia	6	FP Grado Medio	59,3237575084
44210	Sarrión	6	FP Grado Medio	44,3266814144
44211	Segura de los Baños	6	FP Grado Medio	4,1431234598
44213	Singra	6	FP Grado Medio	2,2540452306
44215	Terriente	6	FP Grado Medio	3,418478326
44216	Teruel	6	FP Grado Medio	1347,8122069945
44217	Toril y Masegoso	6	FP Grado Medio	3,2708278471
44219	Tornos	6	FP Grado Medio	10,0415152368
44220	Torralba de los Sisones	6	FP Grado Medio	10,5257183085
44221	Torrecilla de Alcañiz	6	FP Grado Medio	29,4811693032
44222	Torrecilla del Rebollar	6	FP Grado Medio	3,5343470307
44223	Torre de Arcas	6	FP Grado Medio	6,6527072193
44225	Torre del Compte	6	FP Grado Medio	3,4064969439
44226	Torrelacárcel	6	FP Grado Medio	7,5278182497
44227	Torre los Negros	6	FP Grado Medio	1,4232332661
44228	Torremocha de Jiloca	6	FP Grado Medio	3,1392397643
44229	Torres de Albarracín	6	FP Grado Medio	8,1239508149
44230	Torrevelilla	6	FP Grado Medio	12,0718795845
44232	Torrijo del Campo	6	FP Grado Medio	18,9435508414
44235	Tramacastilla	6	FP Grado Medio	6,6343777847
44236	Tronchón	6	FP Grado Medio	5,0332037033
44237	Urrea de Gaén	6	FP Grado Medio	22,1964116023
44238	Utrillas	6	FP Grado Medio	209,3095464134
44240	Valbona	6	FP Grado Medio	3,9056313761
44241	Valdealgorfa	6	FP Grado Medio	27,3749675984
44243	Valdecuenca	6	FP Grado Medio	2,5149530939
44244	Valdelinares	6	FP Grado Medio	11,0704760051
44245	Valdeltormo	6	FP Grado Medio	8,3659558289
44246	Valderrobres	6	FP Grado Medio	84,0101159548
44247	Valjunquera	6	FP Grado Medio	13,3849547509
44249	Vallecillo (El)	6	FP Grado Medio	3,443839737
44251	Villafranca del Campo	6	FP Grado Medio	20,5891657129
44252	Villahermosa del Campo	6	FP Grado Medio	8,2110932698
44256	Villanueva del Rebollar de la Sierra	6	FP Grado Medio	4,66706301
44257	Villar del Cobo	6	FP Grado Medio	7,4467872868
44258	Villar del Salz	6	FP Grado Medio	1,7984473497
44260	Villarluengo	6	FP Grado Medio	11,4197224292
44261	Villarquemado	6	FP Grado Medio	52,0611004363
44262	Villarroya de los Pinares	6	FP Grado Medio	5,957713281
44263	Villastar	6	FP Grado Medio	23,2230302486
44264	Villel	6	FP Grado Medio	13,0988503957
44265	Vinaceite	6	FP Grado Medio	19,1471830075
44266	Visiedo	6	FP Grado Medio	5,0475311195
44267	Vivel del Río Martín	6	FP Grado Medio	1,2935434456
50001	Abanto	6	FP Grado Medio	13,4672066272
50002	Acered	6	FP Grado Medio	20,5899921299
50003	Agón	6	FP Grado Medio	17,5558659853
