Año	Municipio código	Municipio nombre	Total	VC Residencial	VC Almacén, estacionamiento	VC Comercial	VC Ocio, hostelería	VC Industrial	VC Cultural	VC Deportivo	VC Oficinas	VC Edificios singulares	VC Religioso	VC Espectáculos	VC Sin definir	VC Suelo vacante	VC Sanidad, benefic
2003	50188	Nombrevilla	421	172											249		
2003	50189	Nonaspe	13057	10760											2297		
2003	50190	Novallas	7239	6041											1198		
2003	50191	Novillas	8356	5921											2435		
2003	50192	Nuévalos	9581	3654											5927		
2003	50193	Nuez de Ebro	15096	9281											5815		
2003	50194	Olvés	986	702											284		
2003	50195	Orcajo	739	475											264		
2003	50196	Orera	1872	788											1084		
2003	50197	Orés	1049	531											518		
2003	50198	Oseja	242	125											117		
2003	50199	Osera de Ebro	9147	5942											3205		
2003	50200	Paniza	6841	5302											1539		
2003	50201	Paracuellos de Jiloca	7925	4798											3127		
2003	50202	Paracuellos de la Ribera	1504	1250											254		
2003	50203	Pastriz	23110	18152											4958		
2003	50204	Pedrola	68087	26619											41468		
2003	50205	Pedrosas (Las)	1020	626											394		
2003	50206	Perdiguera	6294	5826											468		
2003	50207	Piedratajada	1454	1067											387		
2003	50208	Pina de Ebro	55867	24012											31855		
2003	50209	Pinseque	121113	62787											58326		
2003	50210	Pintanos (Los)	703	229											474		
2003	50211	Plasencia de Jalón	4080	2860											1220		
2003	50212	Pleitas	404	325											79		
2003	50213	Plenas	2030	1600											430		
2003	50214	Pomer	1313	812											501		
2003	50215	Pozuel de Ariza	917	561											356		
2003	50216	Pozuelo de Aragón	3396	2137											1259		
2003	50217	Pradilla de Ebro	8683	5311											3372		
2003	50218	Puebla de Albortón	1438	1269											169		
2003	50219	Puebla de Alfindén (La)	169061	51145											117916		
2003	50220	Puendeluna	728	511											217		
2003	50221	Purujosa	221	95											126		
2003	50222	Quinto	24033	14106											9927		
2003	50223	Remolinos	9553	6576											2977		
2003	50224	Retascón	786	411											375		
2003	50225	Ricla	21804	12985											8819		
2003	50227	Romanos	1532	1325											207		
2003	50228	Rueda de Jalón	3236	2646											590		
2003	50229	Ruesca	617	494											123		
2003	50230	Sádaba	25011	14867											10144		
2003	50231	Salillas de Jalón	3884	2805											1079		
2003	50232	Salvatierra de Esca	2636	2204											432		
2003	50233	Samper del Salz	890	648											242		
2003	50234	San Martín de la Virgen de Moncayo	5120	3193											1927		
2003	50235	San Mateo de Gállego	42701	22560											20141		
2003	50236	Santa Cruz de Grío	2222	1620											602		
2003	50237	Santa Cruz de Moncayo	847	639											208		
2003	50238	Santa Eulalia de Gállego	1573	1226											347		
2003	50239	Santed	686	370											316		
2003	50240	Sástago	26315	15703											10612		
2003	50241	Saviñán	8334	6644											1690		
2003	50242	Sediles	752	570											182		
2003	50243	Sestrica	4441	3914											527		
2003	50244	Sierra de Luna	4649	2472											2177		
2003	50245	Sigüés	2104	1339											765		
2003	50246	Sisamón	1667	1103											564		
2003	50247	Sobradiel	12678	6189											6489		
2003	50248	Sos del Rey Católico	8736	7069											1667		
2003	50249	Tabuenca	4237	3397											840		
2003	50250	Talamantes	863	690											173		
2003	50251	Tarazona	143468	91150											52318		
2003	50252	Tauste	99382	56550											42832		
2003	50253	Terrer	8648	7682											966		
2003	50254	Tierga	2242	1426											816		
2003	50255	Tobed	3159	2336											823		
2003	50256	Torralba de los Frailes	1889	1524											365		
2003	50257	Torralba de Ribota	1919	1534											385		
2003	50258	Torralbilla	1079	946											133		
2003	50259	Torrehermosa	1557	791											766		
2003	50260	Torrelapaja	742	493											249		
2003	50261	Torrellas	3329	2228											1101		
2003	50262	Torres de Berrellén	17135	12527											4608		
2003	50263	Torrijo de la Cañada	2971	2178											793		
2003	50264	Tosos	2112	1713											399		
2003	50265	Trasmoz	1007	719											288		
2003	50266	Trasobares	1825	1607											218		
2003	50267	Uncastillo	7961	5447											2514		
2003	50268	Undués de Lerda	699	224											475		
2003	50269	Urrea de Jalón	4210	3032											1178		
2003	50270	Urriés	720	316											404		
2003	50271	Used	5692	4380											1312		
2003	50272	Utebo	408275	244017											164258		
2003	50273	Valdehorna	582	398											184		
2003	50274	Val de San Martín	454	335											119		
2003	50275	Valmadrid	890	726											164		
2003	50276	Valpalmas	1597	1133											464		
2003	50277	Valtorres	1863	1644											219		
2003	50278	Velilla de Ebro	3990	2017											1973		
2003	50279	Velilla de Jiloca	1557	1136											421		
2003	50280	Vera de Moncayo	4362	2950											1412		
2003	50281	Vierlas	1082	807											275		
2003	50282	Vilueña (La)	1515	1172											343		
2003	50283	Villadoz	926	903											23		
2003	50284	Villafeliche	3100	2575											525		
2003	50285	Villafranca de Ebro	21873	5573											16300		
2003	50286	Villalba de Perejil	568	430											138		
2003	50287	Villalengua	2511	1471											1040		
2003	50288	Villanueva de Gállego	146974	73253											73721		
2003	50289	Villanueva de Jiloca	1182	691											491		
2003	50290	Villanueva de Huerva	6041	4652											1389		
2003	50291	Villar de los Navarros	2127	1982											145		
2003	50292	Villarreal de Huerva	3652	2066											1586		
2003	50293	Villarroya de la Sierra	4837	3477											1360		
2003	50294	Villarroya del Campo	1035	822											213		
2003	50295	Vistabella	1064	941											123		
2003	50296	Zaida (La)	17106	7679											9427		
2003	50297	Zaragoza	17791828	10618536											7173292		
2003	50298	Zuera	282549	146214											136335		
2003	50901	Biel	3393	2818											575		
2003	50902	Marracos	1286	972											314		
2004	22001	Abiego	3186	2244											942		
2004	22002	Abizanda	11442	554											10888		
2004	22003	Adahuesca	1896	1460											436		
2004	22004	Agüero	1797	1342											455		
2004	22006	Aísa	55757	38073											17684		
2004	22007	Albalate de Cinca	11589	8048											3541		
2004	22008	Albalatillo	3123	1890											1233		
2004	22009	Albelda	14096	7004											7092		
2004	22011	Albero Alto	1286	739											547		
2004	22012	Albero Bajo	1620	594											1026		
2004	22013	Alberuela de Tubo	3055	1873											1182		
2004	22014	Alcalá de Gurrea	30396	2884											27512		
2004	22015	Alcalá del Obispo	5657	3083											2574		
2004	22016	Alcampell	13629	7142											6487		
2004	22017	Alcolea de Cinca	18294	10699											7595		
2004	22018	Alcubierre	4038	2923											1115		
2004	22019	Alerre	3794	2834											960		
2004	22020	Alfántega	970	758											212		
2004	22021	Almudévar	55172	42588											12584		
2004	22022	Almunia de San Juan	7391	4567											2824		
2004	22023	Almuniente	4362	3166											1196		
2004	22024	Alquézar	4000	2564											1436		
2004	22025	Altorricón	15952	11590											4362		
2004	22027	Angüés	5319	2620											2699		
2004	22028	Ansó	6662	4181											2481		
2004	22029	Antillón	829	489											340		
2004	22032	Aragüés del Puerto	2435	1391											1044		
2004	22035	Arén	4428	2675											1753		
2004	22036	Argavieso	906	618											288		
2004	22037	Arguis	3859	2456											1403		
2004	22039	Ayerbe	14515	9931											4584		
2004	22040	Azanuy-Alins	2379	1664											715		
2004	22041	Azara	1480	1056											424		
2004	22042	Azlor	1364	1067											297		
2004	22043	Baells	1981	1101											880		
2004	22044	Bailo	2871	1822											1049		
2004	22045	Baldellou	3911	1014											2897		
2004	22046	Ballobar	16069	12165											3904		
2004	22047	Banastás	3588	2396											1192		
2004	22048	Barbastro	390112	226673											163439		
2004	22049	Barbués	1200	730											470		
2004	22050	Barbuñales	1242	1076											166		
2004	22051	Bárcabo	1514	1005											509		
2004	22052	Belver de Cinca	11706	8679											3027		
2004	22053	Benabarre	15405	9721											5684		
2004	22054	Benasque	103389	53265											50124		
2004	22055	Berbegal	3013	2346											667		
2004	22057	Bielsa	15234	5448											9786		
2004	22058	Bierge	3312	1896											1416		
2004	22059	Biescas	157972	109321											48651		
2004	22060	Binaced	18223	12070											6153		
2004	22061	Binéfar	159486	107693											51793		
2004	22062	Bisaurri	1648	1004											644		
2004	22063	Biscarrués	2566	1096											1470		
2004	22064	Blecua y Torres	1836	1181											655		
2004	22066	Boltaña	19685	11474											8211		
2004	22067	Bonansa	2058	319											1739		
2004	22068	Borau	1074	971											103		
2004	22069	Broto	12160	7542											4618		
2004	22072	Caldearenas	4467	2211											2256		
2004	22074	Campo	9667	4511											5156		
2004	22075	Camporrells	2107	1541											566		
2004	22076	Canal de Berdún	6381	4033											2348		
2004	22077	Candasnos	29712	7194											22518		
2004	22078	Canfranc	33612	19695											13917		
2004	22079	Capdesaso	2131	1226											905		
2004	22080	Capella	3145	2151											994		
2004	22081	Casbas de Huesca	4286	2223											2063		
2004	22082	Castejón del Puente	5881	2475											3406		
2004	22083	Castejón de Monegros	8277	4918											3359		
2004	22084	Castejón de Sos	13733	9292											4441		
2004	22085	Castelflorite	1685	1078											607		
2004	22086	Castiello de Jaca	14830	8995											5835		
2004	22087	Castigaleu	397	261											136		
2004	22088	Castillazuelo	1563	1187											376		
2004	22089	Castillonroy	5524	3035											2489		
2004	22090	Colungo	900	720											180		
2004	22094	Chalamera	1074	832											242		
2004	22095	Chía	1570	929											641		
2004	22096	Chimillas	3919	2806											1113		
2004	22099	Esplús	6764	4104											2660		
2004	22102	Estada	3716	1012											2704		
2004	22103	Estadilla	16208	9121											7087		
2004	22105	Estopiñán del Castillo	6609	1332											5277		
2004	22106	Fago	526	372											154		
2004	22107	Fanlo	738	521											217		
2004	22109	Fiscal	6053	3915											2138		
2004	22110	Fonz	9273	7486											1787		
2004	22111	Foradada del Toscar	1957	956											1001		
2004	22112	Fraga	238717	122132											116585		
2004	22113	Fueva (La)	22848	3102											19746		
2004	22114	Gistaín	968	740											228		
2004	22115	Grado (El)	42906	18045											24861		
2004	22116	Grañén	40924	26038											14886		
2004	22117	Graus	61698	36893											24805		
2004	22119	Gurrea de Gállego	38336	23090											15246		
2004	22122	Hoz de Jaca	4720	1020											3700		
2004	22124	Huerto	4396	2297											2099		
2004	22125	Huesca	1411447	876072											535375		
2004	22126	Ibieca	1045	641											404		
2004	22127	Igriés	4863	2818											2045		
2004	22128	Ilche	1902	1154											748		
2004	22129	Isábena	4926	2649											2277		
2004	22130	Jaca	593744	413154											180590		
2004	22131	Jasa	1406	1035											371		
2004	22133	Labuerda	3130	1606											1524		
2004	22135	Laluenga	2665	1874											791		
2004	22136	Lalueza	11297	9426											1871		
2004	22137	Lanaja	15438	12768											2670		
2004	22139	Laperdiguera	765	499											266		
2004	22141	Lascellas-Ponzano	1946	1381											565		
2004	22142	Lascuarre	1323	1046											277		
2004	22143	Laspaúles	2726	1795											931		
2004	22144	Laspuña	2745	1017											1728		
2004	22149	Loarre	5086	3250											1836		
2004	22150	Loporzano	7241	3431											3810		
2004	22151	Loscorrales	1471	791											680		
2004	22155	Monesma y Cajigar	373	254											119		
2004	22156	Monflorite-Lascasas	4068	1885											2183		
2004	22157	Montanuy	68203	1527											66676		
2004	22158	Monzón	239265	155331											83934		
2004	22160	Naval	9538	1625											7913		
2004	22162	Novales	1590	886											704		
2004	22163	Nueno	11523	9054											2469		
2004	22164	Olvena	760	463											297		
2004	22165	Ontiñena	5236	3928											1308		
2004	22167	Osso de Cinca	5327	3889											1438		
2004	22168	Palo	1140	400											740		
2004	22170	Panticosa	45235	29891											15344		
2004	22172	Peñalba	21552	3790											17762		
2004	22173	Peñas de Riglos (Las)	6394	4308											2086		
2004	22174	Peralta de Alcofea	6780	4747											2033		
2004	22175	Peralta de Calasanz	5735	3892											1843		
2004	22176	Peraltilla	1526	1019											507		
2004	22177	Perarrúa	2359	1526											833		
2004	22178	Pertusa	2507	1503											1004		
2004	22181	Piracés	565	401											164		
2004	22182	Plan	5541	2094											3447		
2004	22184	Poleñino	2391	1502											889		
2004	22186	Pozán de Vero	1781	1400											381		
2004	22187	Puebla de Castro (La)	16578	10483											6095		
2004	22188	Puente de Montañana	1512	870											642		
2004	22189	Puértolas	1684	967											717		
2004	22190	Pueyo de Araguás (El)	868	498											370		
2004	22193	Pueyo de Santa Cruz	2574	1873											701		
2004	22195	Quicena	2711	772											1939		
2004	22197	Robres	10267	5638											4629		
2004	22199	Sabiñánigo	172002	96545											75457		
2004	22200	Sahún	17483	9382											8101		
2004	22201	Salas Altas	2345	1795											550		
2004	22202	Salas Bajas	1472	761											711		
2004	22203	Salillas	1390	831											559		
2004	22204	Sallent de Gállego	89221	54569											34652		
2004	22205	San Esteban de Litera	11657	9017											2640		
2004	22206	Sangarrén	3971	2099											1872		
2004	22207	San Juan de Plan	1278	753											525		
2004	22208	Santa Cilia	1797	1283											514		
