Año	Municipio código	Municipio nombre	Contenedores de envases	Kg recogidos envases	Provincia codigo
2012	50043	Bárboles	4	3929,37	50
2012	50044	Bardallur	5	3121,72	50
2012	50045	Belchite	0	0	50
2012	50046	Belmonte de Gracián	3	2055,17	50
2012	50047	Berdejo	1	618,29	50
2012	50048	Berrueco	1	446,73	50
2012	50050	Bijuesca	2	1001,46	50
2012	50051	Biota	16	9189,34	50
2012	50052	Bisimbre	3	1836,27	50
2012	50053	Boquiñeni	7	11872,49	50
2012	50054	Bordalba	1	635,71	50
2012	50055	Borja	77	85352,35	50
2012	50056	Botorrita	0	4574,77	50
2012	50057	Brea de Aragón	21	15857,62	50
2012	50058	Bubierca	1	714,09	50
2012	50059	Bujaraloz	21	12961,83	50
2012	50060	Bulbuente	4	4097,59	50
2012	50061	Bureta	4	4624,67	50
2012	50062	Burgo de Ebro (El)	23	4040	50
2012	50063	Buste (El)	2	1206,95	50
2012	50064	Cabañas de Ebro	8	6629,31	50
2012	50065	Cabolafuente	1	400,58	50
2012	50066	Cadrete	0	27631,25	50
2012	50067	Calatayud	199	282220	50
2012	50068	Calatorao	34	29066,25	50
2012	50069	Calcena	2	611,25	50
2012	50070	Calmarza	1	914,38	50
2012	50071	Campillo de Aragón	2	1314,96	50
2012	50072	Carenas	3	1698,13	50
2012	50073	Cariñena	34	35867,63	50
2012	50074	Caspe	85	113264,11	50
2012	50075	Castejón de Alarba	2	844,71	50
2012	50076	Castejón de las Armas	2	1053,71	50
2012	50077	Castejón de Valdejasa	4	2299,43	50
2012	50078	Castiliscar	5	2752,6	50
2012	50079	Cervera de la Cañada	4	2725,72	50
2012	50080	Cerveruela	1	456,65	50
2012	50081	Cetina	8	5982,65	50
2012	50082	Cimballa	2	1105,96	50
2012	50083	Cinco Olivas	3	1214,67	50
2012	50084	Clarés de Ribota	2	844,71	50
2012	50085	Codo	0	0	50
2012	50086	Codos	3	2185,8	50
2012	50087	Contamina	1	339,63	50
2012	50088	Cosuenda	4	3973,53	50
2012	50089	Cuarte de Huerva	0	83180,76	50
2012	50090	Cubel	3	1925,88	50
2012	50091	Cuerlas (Las)	1	615,49	50
2012	50092	Chiprana	5	5335,61	50
2012	50093	Chodes	2	1399,06	50
2012	50094	Daroca	23	22961,7	50
2012	50095	Ejea de los Caballeros	195	183845,21	50
2012	50096	Embid de Ariza	1	461,54	50
2012	50098	Encinacorba	3	2434,15	50
2012	50099	Épila	38	44922,3	50
2012	50100	Erla	6	3407,19	50
2012	50101	Escatrón	21	10893,19	50
2012	50102	Fabara	12	14492,21	50
2012	50104	Farlete	8	5380,15	50
2012	50105	Fayón	8	4658,62	50
2012	50106	Fayos (Los)	3	2224,85	50
2012	50107	Figueruelas	21	15705,43	50
2012	50108	Fombuena	1	496,36	50
2012	50109	Frago (El)	0	0	50
2012	50110	Frasno (El)	5	4153,89	50
2012	50111	Fréscano	5	3689,53	50
2012	50113	Fuendejalón	10	16645,41	50
2012	50114	Fuendetodos	0	0	50
2012	50115	Fuentes de Ebro	55	77120	50
2012	50116	Fuentes de Jiloca	3	2429,63	50
2012	50117	Gallocanta	2	1548,65	50
2012	50118	Gallur	41	35328,18	50
2012	50119	Gelsa	14	11408,21	50
2012	50120	Godojos	1	383,17	50
2012	50121	Gotor	5	3353,15	50
2012	50122	Grisel	1	1032,45	50
2012	50123	Grisén	6	6786	50
2012	50124	Herrera de los Navarros	7	5996,05	50
2012	50125	Ibdes	6	4197,43	50
2012	50126	Illueca	35	28658,98	50
2012	50128	Isuerre	0	0	50
2012	50129	Jaraba	4	3161,14	50
2012	50130	Jarque de Moncayo	6	4741,57	50
2012	50131	Jaulín	0	2626,58	50
2012	50132	Joyosa (La)	13	11342,14	50
2012	50133	Lagata	0	0	50
2012	50134	Langa del Castillo	2	1439,45	50
2012	50135	Layana	0	0	50
2012	50136	Lécera	0	0	50
2012	50137	Leciñena	21	16560,96	50
2012	50138	Lechón	1	476,51	50
2012	50139	Letux	0	0	50
2012	50140	Litago	4	2690,18	50
2012	50141	Lituénigo	3	1832,23	50
2012	50142	Lobera de Onsella	0	0	50
2012	50143	Longares	9	8726,38	50
2012	50144	Longás	0	0	50
2012	50146	Lucena de Jalón	2	2921,85	50
2012	50147	Luceni	16	13113,97	50
2012	50148	Luesia	0	0	50
2012	50149	Luesma	1	506,29	50
2012	50150	Lumpiaque	9	8936,87	50
2012	50151	Luna	12	7040,96	50
2012	50152	Maella	21	23155,4	50
2012	50153	Magallón	16	20760	50
2012	50154	Mainar	2	1628,07	50
2012	50155	Malanquilla	2	1132,09	50
2012	50156	Maleján	5	5746,83	50
2012	50157	Malón	9	5453,07	50
2012	50159	Maluenda	11	9631,45	50
2012	50160	Mallén	48	63062,12	50
2012	50161	Manchones	2	1399,74	50
2012	50162	Mara	3	1759,09	50
2012	50163	María de Huerva	0	43903,85	50
2012	50164	Mediana de Aragón	0	0	50
2012	50165	Mequinenza	25	34912,92	50
2012	50166	Mesones de Isuela	4	2759,37	50
2012	50167	Mezalocha	3	2135,89	50
2012	50168	Mianos	1	901,47	50
2012	50169	Miedes de Aragón	5	4023,27	50
2012	50170	Monegrillo	9	5837,77	50
2012	50171	Moneva	0	0	50
2012	50172	Monreal de Ariza	3	1619,76	50
2012	50173	Monterde	3	1654,59	50
2012	50174	Montón	2	1184,34	50
2012	50175	Morata de Jalón	12	12505,91	50
2012	50176	Morata de Jiloca	3	2490,59	50
2012	50177	Morés	5	3674,93	50
2012	50178	Moros	5	3910,06	50
2012	50179	Moyuela	0	0	50
2012	50180	Mozota	0	982,79	50
2012	50181	Muel	13	13796,72	50
2012	50182	Muela (La)	39	22680	50
2012	50183	Munébrega	5	4066,81	50
2012	50184	Murero	2	1469,23	50
2012	50185	Murillo de Gállego	2	4265,48	50
2012	50186	Navardún	0	0	50
2012	50187	Nigüella	1	687,96	50
2012	50188	Nombrevilla	1	377,24	50
2012	50189	Nonaspe	12	12094,05	50
2012	50190	Novallas	14	13799,89	50
2012	50191	Novillas	10	10252,48	50
2012	50192	Nuévalos	4	3091,47	50
2012	50193	Nuez de Ebro	23	9116,42	50
2012	50194	Olvés	2	1036,3	50
2012	50195	Orcajo	1	426,87	50
2012	50196	Orera	2	1184,34	50
2012	50197	Orés	0	0	50
2012	50198	Oseja	1	471,54	50
2012	50199	Osera de Ebro	9	5032	50
2012	50200	Paniza	8	7369,8	50
2012	50201	Paracuellos de Jiloca	6	5137,94	50
2012	50202	Paracuellos de la Ribera	3	1628,46	50
2012	50203	Pastriz	25	14714,8	50
2012	50204	Pedrola	35	45428,83	50
2012	50205	Pedrosas (Las)	2	981,87	50
2012	50206	Perdiguera	12	8051,67	50
2012	50207	Piedratajada	0	0	50
2012	50208	Pina de Ebro	25	25517,85	50
2012	50209	Pinseque	28	43138,71	50
2012	50210	Pintanos (Los)	0	0	50
2012	50211	Plasencia de Jalón	5	3702,28	50
2012	50212	Pleitas	2	638,82	50
2012	50213	Plenas	0	0	50
2012	50214	Pomer	1	314,36	50
2012	50215	Pozuel de Ariza	1	182,88	50
2012	50216	Pozuelo de Aragón	5	5780,84	50
2012	50217	Pradilla de Ebro	6	7460,98	50
2012	50218	Puebla de Albortón	0	0	50
2012	50219	Puebla de Alfindén (La)	48	59175,06	50
2012	50220	Puendeluna	0	0	50
2012	50221	Purujosa	2	375,48	50
2012	50222	Quinto	22	20455,09	50
2012	50223	Remolinos	12	14259,04	50
2012	50224	Retascón	1	754,47	50
2012	50225	Ricla	22	29170,94	50
2012	50227	Romanos	2	1221,05	50
2012	50228	Rueda de Jalón	4	3331,1	50
2012	50229	Ruesca	1	696,67	50
2012	50230	Sádaba	24	13788,2	50
2012	50231	Salillas de Jalón	6	3645,18	50
2012	50232	Salvatierra de Esca	8	4969,06	50
2012	50233	Samper del Salz	0	0	50
2012	50234	San Martín de la Virgen de Moncayo	6	4144,33	50
2012	50235	San Mateo de Gállego	59	35251,44	50
2012	50236	Santa Cruz de Grío	2	1532,31	50
2012	50237	Santa Cruz de Moncayo	3	1890,4	50
2012	50238	Santa Eulalia de Gállego	2	2858,31	50
2012	50239	Santed	1	665,12	50
2012	50240	Sástago	16	12574,29	50
2012	50241	Saviñán	8	6505,15	50
2012	50242	Sediles	2	1001,46	50
2012	50243	Sestrica	5	3501,6	50
2012	50244	Sierra de Luna	5	2601,55	50
2012	50245	Sigüés	6	2880,3	50
2012	50246	Sisamón	1	374,46	50
2012	50247	Sobradiel	13	11800,17	50
2012	50248	Sos del Rey Católico	10	5589,13	50
2012	50249	Tabuenca	5	6698,97	50
2012	50250	Talamantes	2	969,14	50
2012	50251	Tarazona	76	135370,74	50
2012	50252	Tauste	68	96960,58	50
2012	50253	Terrer	6	4354,18	50
2012	50254	Tierga	3	1763,9	50
2012	50255	Tobed	3	2177,09	50
2012	50256	Torralba de los Frailes	1	933,16	50
2012	50257	Torralba de Ribota	2	1759,09	50
2012	50258	Torralbilla	1	575,78	50
2012	50259	Torrehermosa	1	705,38	50
2012	50260	Torrelapaja	1	374,46	50
2012	50261	Torrellas	8	4304,29	50
2012	50262	Torres de Berrellén	18	18212,51	50
2012	50263	Torrijo de la Cañada	4	2429,63	50
2012	50264	Tosos	3	2328,32	50
2012	50265	Trasmoz	2	1105,15	50
2012	50266	Trasobares	2	1274,9	50
2012	50267	Uncastillo	12	6327,63	50
2012	50268	Undués de Lerda	0	0	50
2012	50269	Urrea de Jalón	4	3835,53	50
2012	50270	Urriés	0	0	50
2012	50271	Used	4	3186,64	50
2012	50272	Utebo	92	196480	50
2012	50273	Valdehorna	1	357,38	50
2012	50274	Val de San Martín	1	794,18	50
2012	50275	Valmadrid	0	0	50
2012	50276	Valpalmas	4	1376,3	50
2012	50277	Valtorres	2	827,29	50
2012	50278	Velilla de Ebro	9	2380,76	50
2012	50279	Velilla de Jiloca	2	862,13	50
2012	50280	Vera de Moncayo	12	5889,31	50
2012	50281	Vierlas	2	1410,53	50
2012	50282	Vilueña (La)	2	1036,3	50
2012	50283	Villadoz	1	833,89	50
2012	50284	Villafeliche	3	1959,38	50
2012	50285	Villafranca de Ebro	15	9116,42	50
2012	50286	Villalba de Perejil	2	984,05	50
2012	50287	Villalengua	4	3396,26	50
2012	50288	Villanueva de Gállego	44	50860,06	50
2012	50289	Villanueva de Jiloca	1	774,32	50
2012	50290	Villanueva de Huerva	6	5387,84	50
2012	50291	Villar de los Navarros	2	1191,27	50
2012	50292	Villarreal de Huerva	2	2283,26	50
2012	50293	Villarroya de la Sierra	7	5007,31	50
2012	50294	Villarroya del Campo	1	804,11	50
2012	50295	Vistabella	1	481,06	50
2012	50296	Zaida (La)	10	4994,73	50
2012	50297	Zaragoza	2111	8715940	50
2012	50298	Zuera	88	85448,5	50
2012	50901	Biel	0	0	50
2012	50902	Marracos	0	0	50
2012	50903	Villamayor de Gállego	42	42660	50
2011	22001	Abiego	6	4329,74	22
2011	22002	Abizanda	3	1456,66	22
2011	22003	Adahuesca	5	2557,78	22
2011	22004	Agüero	3	3581,91	22
2011	22006	Aísa	21	7906,4	22
2011	22007	Albalate de Cinca	19	16795,63	22
2011	22008	Albalatillo	6	2909,92	22
2011	22009	Albelda	7	12473,15	22
2011	22011	Albero Alto	1	2883	22
2011	22012	Albero Bajo	3	1149,6	22
2011	22013	Alberuela de Tubo	6	4251,12	22
2011	22014	Alcalá de Gurrea	3	6071,77	22
2011	22015	Alcalá del Obispo	3	10723,88	22
2011	22016	Alcampell	7	11515,94	22
2011	22017	Alcolea de Cinca	16	15804,46	22
2011	22018	Alcubierre	9	5185,17	22
2011	22019	Alerre	3	4870,52	22
2011	22020	Alfántega	3	1697,21	22
2011	22021	Almudévar	19	55781,63	22
2011	22022	Almunia de San Juan	9	9015,6	22
2011	22023	Almuniente	14	6694,01	22
2011	22024	Alquézar	6	4822,8	22
2011	22025	Altorricón	12	22177,76	22
2011	22027	Angüés	5	9369,74	22
2011	22028	Ansó	7	10723,88	22
2011	22029	Antillón	1	3276,13	22
2011	22032	Aragüés del Puerto	2	2795,63	22
2011	22035	Arén	12	5111,32	22
2011	22036	Argavieso	1	2599,07	22
2011	22037	Arguis	2	2577,23	22
2011	22039	Ayerbe	12	24439,96	22
2011	22040	Azanuy-Alins	1	2562,37	22
2011	22041	Azara	4	3081,66	22
2011	22042	Azlor	3	2080,12	22
2011	22043	Baells	1	1767,15	22
2011	22044	Bailo	7	6464,9	22
2011	22045	Baldellou	1	1722,97	22
2011	22046	Ballobar	10	14117,33	22
2011	22047	Banastás	2	5897,04	22
2011	22048	Barbastro	166	263174,04	22
2011	22049	Barbués	2	1173,55	22
2011	22050	Barbuñales	3	1679,51	22
2011	22051	Bárcabo	0	0	22
2011	22052	Belver de Cinca	13	19600,21	22
2011	22053	Benabarre	22	16573,07	22
2011	22054	Benasque	0	0	22
2011	22055	Berbegal	8	6795,07	22
2011	22057	Bielsa	13	5639,05	22
2011	22058	Bierge	5	3975,35	22
2011	22059	Biescas	49	35688,01	22
2011	22060	Binaced	21	20285,1	22
2011	22061	Binéfar	60	138529,99	22
2011	22062	Bisaurri	6	2928,8	22
2011	22063	Biscarrués	2	4979,72	22
2011	22064	Blecua y Torres	2	4542,91	22
2011	22066	Boltaña	44	11598,12	22
2011	22067	Bonansa	2	1436,24	22
2011	22068	Borau	1	1769,11	22
2011	22069	Broto	20	5981,14	22
2011	22072	Caldearenas	11	5372,86	22
2011	22074	Campo	5	4998,67	22
2011	22075	Camporrells	2	2842,17	22
2011	22076	Canal de Berdún	9	8648,99	22
2011	22077	Candasnos	4	5885,82	22
2011	22078	Canfranc	10	13628,72	22
2011	22079	Capdesaso	3	1951,92	22
2011	22080	Capella	9	5153,56	22
2011	22081	Casbas de Huesca	4	6530,43	22
2011	22082	Castejón del Puente	4	6147,92	22
2011	22083	Castejón de Monegros	9	7915,46	22
2011	22084	Castejón de Sos	18	11095,65	22
2011	22085	Castelflorite	2	1556,75	22
2011	22086	Castiello de Jaca	9	5591,27	22
2011	22087	Castigaleu	1	1675,61	22
2011	22088	Castillazuelo	4	2973,81	22
2011	22089	Castillonroy	3	5566,53	22
2011	22090	Colungo	2	2265,02	22
2011	22094	Chalamera	1	1842,02	22
2011	22095	Chía	2	1478,48	22
2011	22096	Chimillas	5	7840,88	22
2011	22099	Esplús	6	9969,68	22
2011	22102	Estada	3	3636,36	22
2011	22103	Estadilla	22	13251,15	22
2011	22105	Estopiñán del Castillo	6	2492,3	22
2011	22106	Fago	1	567,86	22
2011	22107	Fanlo	0	0	22
2011	22109	Fiscal	16	3498,2	22
2011	22110	Fonz	17	14052,93	22
2011	22111	Foradada del Toscar	5	3027,37	22
2011	22112	Fraga	116	209227,23	22
2011	22113	Fueva (La)	1	6830,86	22
2011	22114	Gistaín	3	1600,12	22
2011	22115	Grado (El)	18	7596,3	22
2011	22116	Grañén	36	23111,71	22
2011	22117	Graus	76	52098,85	22
2011	22119	Gurrea de Gállego	16	36343,24	22
2011	22122	Hoz de Jaca	4	1550,7	22
2011	22124	Huerto	6	3257,19	22
2011	22125	Huesca	459	1140961,41	22
2011	22126	Ibieca	1	2358,82	22
2011	22127	Igriés	5	13694,24	22
2011	22128	Ilche	4	3790,45	22
2011	22129	Isábena	9	4407,28	22
2011	22130	Jaca	70	174650	22
2011	22131	Jasa	4	2533,54	22
2011	22133	Labuerda	5	1842,9	22
2011	22135	Laluenga	5	3389,83	22
2011	22136	Lalueza	18	13184,45	22
2011	22137	Lanaja	25	16968,54	22
2011	22139	Laperdiguera	2	1571,65	22
2011	22141	Lascellas-Ponzano	4	2372,88	22
2011	22142	Lascuarre	2	2210,68	22
2011	22143	Laspaúles	6	4181,99	22
2011	22144	Laspuña	6	3189,21	22
2011	22149	Loarre	6	8102,97	22
2011	22150	Loporzano	5	11794,08	22
2011	22151	Loscorrales	1	2358,82	22
2011	22155	Monesma y Cajigar	1	1492,56	22
2011	22156	Monflorite-Lascasas	3	6814,36	22
2011	22157	Montanuy	23	4013,02	22
2011	22158	Monzón	180	254147	22
2011	22160	Naval	5	4083,2	22
2011	22162	Novales	2	3953,2	22
2011	22163	Nueno	7	12165,38	22
2011	22164	Olvena	2	893,68	22
2011	22165	Ontiñena	6	8432,98	22
2011	22167	Osso de Cinca	8	10577,21	22
2011	22168	Palo	0	0	22
2011	22170	Panticosa	39	17887,69	22
2011	22172	Peñalba	13	9112,96	22
2011	22173	Peñas de Riglos (Las)	1	5853,36	22
2011	22174	Peralta de Alcofea	13	9522,34	22
2011	22175	Peralta de Calasanz	2	3460,67	22
2011	22176	Peraltilla	3	3081,66	22
2011	22177	Perarrúa	3	1577,05	22
2011	22178	Pertusa	2	2468,02	22
2011	22181	Piracés	1	2271,45	22
2011	22182	Plan	10	3707,87	22
2011	22184	Poleñino	5	2706,35	22
2011	22186	Pozán de Vero	4	3759,63	22
2011	22187	Puebla de Castro (La)	6	6096,97	22
2011	22188	Puente de Montañana	5	2083,95	22
2011	22189	Puértolas	10	2659,51	22
2011	22190	Pueyo de Araguás (El)	0	0	22
2011	22193	Pueyo de Santa Cruz	5	5010,18	22
2011	22195	Quicena	4	6595,95	22
2011	22197	Robres	12	7544,24	22
2011	22199	Sabiñánigo	170	226773,96	22
2011	22200	Sahún	7	5069,08	22
2011	22201	Salas Altas	4	4791,99	22
2011	22202	Salas Bajas	3	2295,84	22
2011	22203	Salillas	2	2402,5	22
2011	22204	Sallent de Gállego	71	33678,65	22
2011	22205	San Esteban de Litera	5	7746,02	22
2011	22206	Sangarrén	5	2897,94	22
2011	22207	San Juan de Plan	5	1688,4	22
2011	22208	Santa Cilia	7	4564,75	22
2011	22209	Santa Cruz de la Serós	4	2970,36	22
2011	22212	Santaliestra y San Quílez	2	1492,56	22
2011	22213	Sariñena	63	53025,2	22
2011	22214	Secastilla	4	2112,12	22
2011	22215	Seira	7	2196,6	22
2011	22217	Sena	10	6562,29	22
2011	22218	Senés de Alcubierre	2	814,3	22
2011	22220	Sesa	3	4914,2	22
2011	22221	Sesué	3	1788,26	22
2011	22222	Siétamo	8	14524,19	22
2011	22223	Sopeira	5	1689,69	22
2011	22225	Tamarite de Litera	32	54928,98	22
2011	22226	Tardienta	22	12058,8	22
2011	22227	Tella-Sin	7	2935,39	22
2011	22228	Tierz	3	15092,06	22
2011	22229	Tolva	5	2407,81	22
2011	22230	Torla-Ordesa	24	3619,58	22
2011	22232	Torralba de Aragón	2	1329,22	22
2011	22233	Torre la Ribera	10	1647,45	22
2011	22234	Torrente de Cinca	10	18362,61	22
2011	22235	Torres de Alcanadre	2	1633,28	22
2011	22236	Torres de Barbués	9	3628,42	22
2011	22239	Tramaced	1	2184,09	22
2011	22242	Valfarta	2	1041,82	22
2011	22243	Valle de Bardají	4	704,04	22
2011	22244	Valle de Lierp	2	915,25	22
2011	22245	Velilla de Cinca	4	6475,84	22
2011	22246	Beranuy	2	1464,4	22
2011	22247	Viacamp y Litera	3	675,88	22
2011	22248	Vicién	1	2664,59	22
2011	22249	Villanova	3	2168,44	22
2011	22250	Villanúa	17	10745,72	22
2011	22251	Villanueva de Sigena	9	6131,19	22
2011	22252	Yebra de Basa	5	3385,34	22
2011	22253	Yésero	2	1550,7	22
2011	22254	Zaidín	16	24593,81	22
2011	22901	Valle de Hecho	13	20967,25	22
2011	22902	Puente la Reina de Jaca	7	4695,79	22
2011	22903	San Miguel del Cinca	15	11513,9	22
2011	22904	Sotonera (La)	11	23173,18	22
2011	22905	Lupiñén-Ortilla	6	8670,83	22
2011	22906	Santa María de Dulcis	5	3405,24	22
2011	22907	Aínsa-Sobrarbe	64	24056,99	22
2011	22908	Hoz y Costeán	3	3158,7	22
2011	22909	Vencillón	4	6906,62	22
2011	44001	Ababuj	1	614,8	44
2011	44002	Abejuela	0	0	44
2011	44003	Aguatón	1	167,67	44
2011	44004	Aguaviva	7	7581,48	44
2011	44005	Aguilar del Alfambra	1	534,96	44
2011	44006	Alacón	10	4028,86	44
2011	44007	Alba	1	1980,14	44
2011	44008	Albalate del Arzobispo	23	20932,3	44
2011	44009	Albarracín	4	8750,96	44
2011	44010	Albentosa	3	2475,18	44
2011	44011	Alcaine	1	550,93	44
2011	44012	Alcalá de la Selva	5	4096,02	44
2011	44013	Alcañiz	140	268675,15	44
2011	44014	Alcorisa	33	39843,79	44
2011	44016	Alfambra	4	5397,49	44
2011	44017	Aliaga	2	3042,08	44
2011	44018	Almohaja	1	231,55	44
2011	44019	Alobras	1	558,91	44
2011	44020	Alpeñés	1	215,58	44
2011	44021	Allepuz	1	1061,93	44
2011	44022	Alloza	10	7934,96	44
2011	44023	Allueva	1	91,24	44
2011	44024	Anadón	1	167,67	44
2011	44025	Andorra	90	93378,13	44
2011	44026	Arcos de las Salinas	2	886,27	44
2011	44027	Arens de Lledó	2	1784,38	44
2011	44028	Argente	1	1852,39	44
2011	44029	Ariño	10	10323,27	44
2011	44031	Azaila	6	1350,16	44
2011	44032	Bádenas	1	133,82	44
2011	44033	Báguena	4	2420,87	44
2011	44034	Bañón	2	1015,79	44
2011	44035	Barrachina	2	1015,79	44
2011	44036	Bea	1	225,06	44
2011	44037	Beceite	6	5093,44	44
2011	44038	Belmonte de San José	2	1498,79	44
2011	44039	Bello	4	1727,46	44
2011	44040	Berge	3	2997,58	44
2011	44041	Bezas	1	630,77	44
2011	44042	Blancas	2	1009,71	44
2011	44043	Blesa	1	966,12	44
2011	44044	Bordón	1	1125,81	44
2011	44045	Bronchales	3	3832,54	44
2011	44046	Bueña	1	407,53	44
2011	44047	Burbáguena	3	1800,45	44
2011	44048	Cabra de Mora	2	702,63	44
2011	44049	Calaceite	11	9592,09	44
2011	44050	Calamocha	82	28277,96	44
2011	44051	Calanda	33	43804,1	44
2011	44052	Calomarde	1	670,69	44
2011	44053	Camañas	1	998,06	44
2011	44054	Camarena de la Sierra	0	0	44
2011	44055	Camarillas	1	950,15	44
2011	44056	Caminreal	8	4610,6	44
2011	44059	Cantavieja	3	5972,37	44
2011	44060	Cañada de Benatanduz	1	335,35	44
2011	44061	Cañada de Verich (La)	2	1214,35	44
2011	44062	Cañada Vellida	1	335,35	44
2011	44063	Cañizar del Olivar	1	870,3	44
2011	44064	Cascante del Río	1	630,77	44
2011	44065	Castejón de Tornos	1	425,78	44
2011	44066	Castel de Cabra	1	1117,82	44
2011	44067	Castelnou	3	1165,6	44
2011	44068	Castelserás	11	9091,21	44
2011	44070	Castellar (El)	2	542,94	44
2011	44071	Castellote	12	6419,5	44
2011	44074	Cedrillas	5	4974,31	44
2011	44075	Celadas	2	3513,16	44
2011	44076	Cella	12	23562,11	44
2011	44077	Cerollera (La)	2	1236,23	44
2011	44080	Codoñera (La)	4	4343,21	44
2011	44082	Corbalán	1	790,46	44
2011	44084	Cortes de Aragón	1	598,83	44
2011	44085	Cosa	1	389,29	44
2011	44086	Cretas	6	5177,22	44
2011	44087	Crivillén	10	1037,91	44
2011	44088	Cuba (La)	1	415,19	44
2011	44089	Cubla	1	487,05	44
2011	44090	Cucalón	1	620,42	44
2011	44092	Cuervo (El)	1	854,34	44
2011	44093	Cuevas de Almudén	1	1061,93	44
2011	44094	Cuevas Labradas	1	1125,81	44
2011	44096	Ejulve	10	2209,74	44
2011	44097	Escorihuela	1	1477,12	44
2011	44099	Escucha	5	8104,22	44
2011	44100	Estercuel	10	3024,44	44
2011	44101	Ferreruela de Huerva	1	450,11	44
2011	44102	Fonfría	1	182,48	44
2011	44103	Formiche Alto	2	1517,05	44
2011	44105	Fórnoles	1	862,87	44
2011	44106	Fortanete	1	1788,52	44
2011	44107	Foz-Calanda	3	3238,27	44
2011	44108	Fresneda (La)	4	4280,84	44
2011	44109	Frías de Albarracín	1	1245,57	44
2011	44110	Fuenferrada	1	295,42	44
2011	44111	Fuentes Calientes	1	950,15	44
2011	44112	Fuentes Claras	6	3588,73	44
2011	44113	Fuentes de Rubielos	2	1014,03	44
2011	44114	Fuentespalda	4	2856,69	44
2011	44115	Galve	2	1229,61	44
2011	44116	Gargallo	10	1316,91	44
2011	44117	Gea de Albarracín	3	3433,31	44
2011	44118	Ginebrosa (La)	3	2505,28	44
2011	44119	Griegos	1	1069,92	44
2011	44120	Guadalaviar	2	1940,22	44
2011	44121	Gúdar	2	670,69	44
2011	44122	Híjar	29	18445,68	44
2011	44123	Hinojosa de Jarque	2	1205,65	44
2011	44124	Hoz de la Vieja (La)	1	702,63	44
2011	44125	Huesa del Común	1	718,6	44
2011	44126	Iglesuela del Cid (La)	2	4032,15	44
2011	44127	Jabaloyas	1	646,74	44
2011	44128	Jarque de la Val	1	718,6	44
2011	44129	Jatiel	3	505,09	44
2011	44130	Jorcas	1	343,33	44
2011	44131	Josa	1	271,47	44
2011	44132	Lagueruela	1	377,12	44
2011	44133	Lanzuela	1	152,06	44
2011	44135	Libros	1	1221,62	44
2011	44136	Lidón	1	455,11	44
2011	44137	Linares de Mora	3	2499,13	44
2011	44138	Loscos	2	1076,62	44
2011	44141	Lledó	2	1424,15	44
2011	44142	Maicas	1	335,35	44
2011	44143	Manzanera	10	4399,43	44
2011	44144	Martín del Río	3	3744,71	44
2011	44145	Mas de las Matas	16	15480,22	44
2011	44146	Mata de los Olmos (La)	3	3161,68	44
2011	44147	Mazaleón	6	4909,14	44
2011	44148	Mezquita de Jarque	1	958,13	44
2011	44149	Mirambel	1	998,06	44
2011	44150	Miravete de la Sierra	1	303,41	44
2011	44151	Molinos	1	2419,29	44
2011	44152	Monforte de Moyuela	1	419,7	44
2011	44153	Monreal del Campo	39	16818,36	44
2011	44154	Monroyo	4	3175,03	44
