Mes y año	Provincia código	Provincia nombre	División (2 dígitos) código	División (2 dígitos) descripción	Afiliaciones en alta
Junio 2016	44	Teruel	51	Transporte aéreo	1
Junio 2016	44	Teruel	52	Almacenamiento y actividades anexas al transporte	88
Junio 2016	44	Teruel	53	Actividades postales y de correos	178
Junio 2016	44	Teruel	55	Servicios de alojamiento	1017
Junio 2016	44	Teruel	56	Servicios de comidas y bebidas	3078
Junio 2016	44	Teruel	58	Edición	70
Junio 2016	44	Teruel	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	28
Junio 2016	44	Teruel	60	Actividades de programación y emisión de radio y televisión	27
Junio 2016	44	Teruel	61	Telecomunicaciones	92
Junio 2016	44	Teruel	62	Programación, consultoría y otras actividades relacionadas con la informática	88
Junio 2016	44	Teruel	63	Servicios de información	22
Junio 2016	44	Teruel	64	Servicios financieros, excepto seguros y fondos de pensiones	506
Junio 2016	44	Teruel	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	84
Junio 2016	44	Teruel	66	Actividades auxiliares a los servicios financieros y a los seguros	235
Junio 2016	44	Teruel	68	Actividades inmobiliarias	65
Junio 2016	44	Teruel	69	Actividades jurídicas y de contabilidad	616
Junio 2016	44	Teruel	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	160
Junio 2016	44	Teruel	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	357
Junio 2016	44	Teruel	72	Investigación y desarrollo	95
Junio 2016	44	Teruel	73	Publicidad y estudios de mercado	34
Junio 2016	44	Teruel	74	Otras actividades profesionales, científicas y técnicas	127
Junio 2016	44	Teruel	75	Actividades veterinarias	78
Junio 2016	44	Teruel	77	Actividades de alquiler	53
Junio 2016	44	Teruel	78	Actividades relacionadas con el empleo	270
Junio 2016	44	Teruel	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	77
Junio 2016	44	Teruel	80	Actividades de seguridad e investigación	157
Junio 2016	44	Teruel	81	Servicios a edificios y actividades de jardinería	1271
Junio 2016	44	Teruel	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	96
Junio 2016	44	Teruel	84	Administración Pública y defensa; Seguridad Social obligatoria	5115
Junio 2016	44	Teruel	85	Educación	882
Junio 2016	44	Teruel	86	Actividades sanitarias	3275
Junio 2016	44	Teruel	87	Asistencia en establecimientos residenciales	1716
Junio 2016	44	Teruel	88	Actividades de servicios sociales sin alojamiento	312
Junio 2016	44	Teruel	90	Actividades de creación, artísticas y espectáculos	111
Junio 2016	44	Teruel	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	110
Junio 2016	44	Teruel	92	Actividades de juegos de azar y apuestas	68
Junio 2016	44	Teruel	93	Actividades deportivas, recreativas y de entretenimiento	304
Junio 2016	44	Teruel	94	Actividades asociativas	478
Junio 2016	44	Teruel	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	221
Junio 2016	44	Teruel	96	Otros servicios personales	717
Junio 2016	44	Teruel	97	Actividades de los hogares como empleadores de personal doméstico	1031
Junio 2016	50	Zaragoza	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	23432
Junio 2016	50	Zaragoza	02	Silvicultura y explotación forestal	658
Junio 2016	50	Zaragoza	03	Pesca y acuicultura	39
Junio 2016	50	Zaragoza	05	Extracción de antracita, hulla y lignito	52
Junio 2016	50	Zaragoza	07	Extracción de minerales metálicos	57
Junio 2016	50	Zaragoza	08	Otras industrias extractivas	334
Junio 2016	50	Zaragoza	09	Actividades de apoyo a las industrias extractivas	4
Junio 2016	50	Zaragoza	10	Industria de la alimentación	7938
Junio 2016	50	Zaragoza	11	Fabricación de bebidas	873
Junio 2016	50	Zaragoza	13	Industria textil	691
Junio 2016	50	Zaragoza	14	Confección de prendas de vestir	803
Junio 2016	50	Zaragoza	15	Industria del cuero y del calzado	1111
Junio 2016	50	Zaragoza	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	969
Junio 2016	50	Zaragoza	17	Industria del papel	1847
Junio 2016	50	Zaragoza	18	Artes gráficas y reproducción de soportes grabados	1252
Junio 2016	50	Zaragoza	20	Industria química	2050
Junio 2016	50	Zaragoza	21	Fabricación de productos farmacéuticos	846
Junio 2016	50	Zaragoza	22	Fabricación de productos de caucho y plásticos	3473
Junio 2016	50	Zaragoza	23	Fabricación de otros productos minerales no metálicos	1624
Junio 2016	50	Zaragoza	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	1867
Junio 2016	50	Zaragoza	25	Fabricación de productos metálicos, excepto maquinaria y equipo	7524
Junio 2016	50	Zaragoza	26	Fabricación de productos informáticos, electrónicos y ópticos	1383
Junio 2016	50	Zaragoza	27	Fabricación de material y equipo eléctrico	5241
Junio 2016	50	Zaragoza	28	Fabricación de maquinaria y equipo n.c.o.p.	5372
Junio 2016	50	Zaragoza	29	Fabricación de vehículos de motor, remolques y semirremolques	14590
Junio 2016	50	Zaragoza	30	Fabricación de otro material de transporte	1045
Junio 2016	50	Zaragoza	31	Fabricación de muebles	3160
Junio 2016	50	Zaragoza	32	Otras industrias manufactureras	828
Junio 2016	50	Zaragoza	33	Reparación e instalación de maquinaria y equipo	2135
Junio 2016	50	Zaragoza	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	661
Junio 2016	50	Zaragoza	36	Captación, depuración y distribución de agua	1021
Junio 2016	50	Zaragoza	37	Recogida y tratamiento de aguas residuales	98
Junio 2016	50	Zaragoza	38	Recogida, tratamiento y eliminación de residuos; valorización	2666
Junio 2016	50	Zaragoza	39	Actividades de descontaminación y otros servicios de gestión de residuos	22
Junio 2016	50	Zaragoza	41	Construcción de edificios	4960
Junio 2016	50	Zaragoza	42	Ingeniería civil	1204
Junio 2016	50	Zaragoza	43	Actividades de construcción especializada	14548
Junio 2016	50	Zaragoza	45	Venta y reparación de vehículos de motor y motocicletas	5953
Junio 2016	50	Zaragoza	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	21100
Junio 2016	50	Zaragoza	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	38260
Junio 2016	50	Zaragoza	49	Transporte terrestre y por tubería	15553
Junio 2016	50	Zaragoza	50	Transporte marítimo y por vías navegables interiores	3
Junio 2016	50	Zaragoza	51	Transporte aéreo	45
Junio 2016	50	Zaragoza	52	Almacenamiento y actividades anexas al transporte	4986
Junio 2016	50	Zaragoza	53	Actividades postales y de correos	1298
Junio 2016	50	Zaragoza	55	Servicios de alojamiento	2336
Junio 2016	50	Zaragoza	56	Servicios de comidas y bebidas	21140
Junio 2016	50	Zaragoza	58	Edición	960
Junio 2016	50	Zaragoza	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	682
Junio 2016	50	Zaragoza	60	Actividades de programación y emisión de radio y televisión	365
Junio 2016	50	Zaragoza	61	Telecomunicaciones	1098
Junio 2016	50	Zaragoza	62	Programación, consultoría y otras actividades relacionadas con la informática	3985
Junio 2016	50	Zaragoza	63	Servicios de información	273
Junio 2016	50	Zaragoza	64	Servicios financieros, excepto seguros y fondos de pensiones	4581
Junio 2016	50	Zaragoza	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	993
Junio 2016	50	Zaragoza	66	Actividades auxiliares a los servicios financieros y a los seguros	2148
Junio 2016	50	Zaragoza	68	Actividades inmobiliarias	2151
Junio 2016	50	Zaragoza	69	Actividades jurídicas y de contabilidad	5324
Junio 2016	50	Zaragoza	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	1499
Junio 2016	50	Zaragoza	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	3802
Junio 2016	50	Zaragoza	72	Investigación y desarrollo	1499
Junio 2016	50	Zaragoza	73	Publicidad y estudios de mercado	1167
Junio 2016	50	Zaragoza	74	Otras actividades profesionales, científicas y técnicas	2232
Junio 2016	50	Zaragoza	75	Actividades veterinarias	426
Junio 2016	50	Zaragoza	77	Actividades de alquiler	1190
Junio 2016	50	Zaragoza	78	Actividades relacionadas con el empleo	8547
Junio 2016	50	Zaragoza	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	756
Junio 2016	50	Zaragoza	80	Actividades de seguridad e investigación	2023
Junio 2016	50	Zaragoza	81	Servicios a edificios y actividades de jardinería	11964
Junio 2016	50	Zaragoza	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	5834
Junio 2016	50	Zaragoza	84	Administración Pública y defensa; Seguridad Social obligatoria	23212
Junio 2016	50	Zaragoza	85	Educación	15406
Junio 2016	50	Zaragoza	86	Actividades sanitarias	24572
Junio 2016	50	Zaragoza	87	Asistencia en establecimientos residenciales	7078
Junio 2016	50	Zaragoza	88	Actividades de servicios sociales sin alojamiento	3499
Junio 2016	50	Zaragoza	90	Actividades de creación, artísticas y espectáculos	982
Junio 2016	50	Zaragoza	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	73
Junio 2016	50	Zaragoza	92	Actividades de juegos de azar y apuestas	870
Junio 2016	50	Zaragoza	93	Actividades deportivas, recreativas y de entretenimiento	3071
Junio 2016	50	Zaragoza	94	Actividades asociativas	3775
Junio 2016	50	Zaragoza	95	Reparación de ordenadores, efectos personales y artículos de uso doméstico	1782
Junio 2016	50	Zaragoza	96	Otros servicios personales	6531
Junio 2016	50	Zaragoza	97	Actividades de los hogares como empleadores de personal doméstico	14385
Junio 2016	50	Zaragoza	99	Actividades de organizaciones y organismos extraterritoriales	9
Marzo 2016	22	Huesca	01	Agricultura, ganadería, caza y servicios relacionados con las mismas	12003
Marzo 2016	22	Huesca	02	Silvicultura y explotación forestal	301
Marzo 2016	22	Huesca	03	Pesca y acuicultura	74
Marzo 2016	22	Huesca	05	Extracción de antracita, hulla y lignito	1
Marzo 2016	22	Huesca	08	Otras industrias extractivas	89
Marzo 2016	22	Huesca	10	Industria de la alimentación	2443
Marzo 2016	22	Huesca	11	Fabricación de bebidas	276
Marzo 2016	22	Huesca	13	Industria textil	55
Marzo 2016	22	Huesca	14	Confección de prendas de vestir	84
Marzo 2016	22	Huesca	15	Industria del cuero y del calzado	165
Marzo 2016	22	Huesca	16	Industria de la madera y del corcho, excepto muebles; cestería y espartería	353
Marzo 2016	22	Huesca	17	Industria del papel	187
Marzo 2016	22	Huesca	18	Artes gráficas y reproducción de soportes grabados	265
Marzo 2016	22	Huesca	20	Industria química	1292
Marzo 2016	22	Huesca	21	Fabricación de productos farmacéuticos	337
Marzo 2016	22	Huesca	22	Fabricación de productos de caucho y plásticos	208
Marzo 2016	22	Huesca	23	Fabricación de otros productos minerales no metálicos	346
Marzo 2016	22	Huesca	24	Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones	419
Marzo 2016	22	Huesca	25	Fabricación de productos metálicos, excepto maquinaria y equipo	1405
Marzo 2016	22	Huesca	26	Fabricación de productos informáticos, electrónicos y ópticos	200
Marzo 2016	22	Huesca	27	Fabricación de material y equipo eléctrico	153
Marzo 2016	22	Huesca	28	Fabricación de maquinaria y equipo n.c.o.p.	859
Marzo 2016	22	Huesca	29	Fabricación de vehículos de motor, remolques y semirremolques	139
Marzo 2016	22	Huesca	30	Fabricación de otro material de transporte	45
Marzo 2016	22	Huesca	31	Fabricación de muebles	127
Marzo 2016	22	Huesca	32	Otras industrias manufactureras	611
Marzo 2016	22	Huesca	33	Reparación e instalación de maquinaria y equipo	482
Marzo 2016	22	Huesca	35	Suministro de energía eléctrica, gas, vapor y aire acondicionado	437
Marzo 2016	22	Huesca	36	Captación, depuración y distribución de agua	403
Marzo 2016	22	Huesca	37	Recogida y tratamiento de aguas residuales	64
Marzo 2016	22	Huesca	38	Recogida, tratamiento y eliminación de residuos; valorización	256
Marzo 2016	22	Huesca	39	Actividades de descontaminación y otros servicios de gestión de residuos	13
Marzo 2016	22	Huesca	41	Construcción de edificios	2737
Marzo 2016	22	Huesca	42	Ingeniería civil	298
Marzo 2016	22	Huesca	43	Actividades de construcción especializada	3951
Marzo 2016	22	Huesca	45	Venta y reparación de vehículos de motor y motocicletas	1943
Marzo 2016	22	Huesca	46	Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas	3423
Marzo 2016	22	Huesca	47	Comercio al por menor, excepto de vehículos de motor y motocicletas	7502
Marzo 2016	22	Huesca	49	Transporte terrestre y por tubería	2919
Marzo 2016	22	Huesca	52	Almacenamiento y actividades anexas al transporte	226
Marzo 2016	22	Huesca	53	Actividades postales y de correos	310
Marzo 2016	22	Huesca	55	Servicios de alojamiento	2443
Marzo 2016	22	Huesca	56	Servicios de comidas y bebidas	5611
Marzo 2016	22	Huesca	58	Edición	99
Marzo 2016	22	Huesca	59	Actividades cinematográficas, de vídeo y de programas de televisión, grabación de sonido y edición musical	65
Marzo 2016	22	Huesca	60	Actividades de programación y emisión de radio y televisión	83
Marzo 2016	22	Huesca	61	Telecomunicaciones	134
Marzo 2016	22	Huesca	62	Programación, consultoría y otras actividades relacionadas con la informática	371
Marzo 2016	22	Huesca	63	Servicios de información	54
Marzo 2016	22	Huesca	64	Servicios financieros, excepto seguros y fondos de pensiones	825
Marzo 2016	22	Huesca	65	Seguros, reaseguros y fondos de pensiones, excepto Seguridad Social obligatoria	99
Marzo 2016	22	Huesca	66	Actividades auxiliares a los servicios financieros y a los seguros	376
Marzo 2016	22	Huesca	68	Actividades inmobiliarias	278
Marzo 2016	22	Huesca	69	Actividades jurídicas y de contabilidad	1266
Marzo 2016	22	Huesca	70	Actividades de las sedes centrales; actividades de consultoría de gestión empresarial	107
Marzo 2016	22	Huesca	71	Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos	662
Marzo 2016	22	Huesca	72	Investigación y desarrollo	92
Marzo 2016	22	Huesca	73	Publicidad y estudios de mercado	222
Marzo 2016	22	Huesca	74	Otras actividades profesionales, científicas y técnicas	310
Marzo 2016	22	Huesca	75	Actividades veterinarias	130
Marzo 2016	22	Huesca	77	Actividades de alquiler	296
Marzo 2016	22	Huesca	78	Actividades relacionadas con el empleo	658
Marzo 2016	22	Huesca	79	Actividades de agencias de viajes, operadores turísticos, servicios de reservas y actividades relacionadas con los mismos	193
Marzo 2016	22	Huesca	80	Actividades de seguridad e investigación	194
Marzo 2016	22	Huesca	81	Servicios a edificios y actividades de jardinería	2558
Marzo 2016	22	Huesca	82	Actividades administrativas de oficina y otras actividades auxiliares a las empresas	403
Marzo 2016	22	Huesca	84	Administración Pública y defensa; Seguridad Social obligatoria	6955
Marzo 2016	22	Huesca	85	Educación	2606
Marzo 2016	22	Huesca	86	Actividades sanitarias	4771
Marzo 2016	22	Huesca	87	Asistencia en establecimientos residenciales	2078
Marzo 2016	22	Huesca	88	Actividades de servicios sociales sin alojamiento	1032
Marzo 2016	22	Huesca	90	Actividades de creación, artísticas y espectáculos	134
Marzo 2016	22	Huesca	91	Actividades de bibliotecas, archivos, museos y otras actividades culturales	63
Marzo 2016	22	Huesca	92	Actividades de juegos de azar y apuestas	128
Marzo 2016	22	Huesca	93	Actividades deportivas, recreativas y de entretenimiento	1520
