Municipio código	Municipio nombre	Corine Land Cover 2000 nivel 5 descripción	Superficie (has)	Año
22009	Albelda	Arrozales	0	2000
22009	Albelda	Autopistas, autovías y terrenos asociados	0	2000
22009	Albelda	Bosque mixto	0	2000
22009	Albelda	Bosques de coníferas con hojas aciculares	0	2000
22009	Albelda	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22009	Albelda	Bosques de ribera	0	2000
22009	Albelda	Caducifolias y marcescentes	0	2000
22009	Albelda	Campos de golf	0	2000
22009	Albelda	Canales artificiales	0	2000
22009	Albelda	Complejos ferroviarios	0	2000
22009	Albelda	Cultivos herbáceos en regadío	1197,036999	2000
22009	Albelda	Cárcavas y/o zonas en proceso de erosión	0	2000
22009	Albelda	Embalses	5,540974	2000
22009	Albelda	Escombreras y vertederos	0	2000
22009	Albelda	Espacios orófilos altitudinales con vegetación escasa	0	2000
22009	Albelda	Estructura urbana abierta	0	2000
22009	Albelda	Frutales en secano	0	2000
22009	Albelda	Glaciares y nieves permanentes	0	2000
22009	Albelda	Grandes formaciones de matorral denso o medianamente denso	13,360279	2000
22009	Albelda	Grandes superficies de equipamientos y servicios	0	2000
22009	Albelda	Humedales y zonas pantanosas	0	2000
22009	Albelda	Lagos y lagunas	0	2000
22009	Albelda	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22009	Albelda	Matorral boscoso de bosque mixto	0	2000
22009	Albelda	Matorral boscoso de coníferas	0,191859	2000
22009	Albelda	Matorral boscoso de frondosas	0	2000
22009	Albelda	Matorrales subarbustivos o arbustivos muy poco densos	864,879157	2000
22009	Albelda	Mezcla de frondosas	0	2000
22009	Albelda	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	32,144283	2000
22009	Albelda	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	131,367401	2000
22009	Albelda	Mosaico de cultivos anuales con cultivos  permanentes en  secano	76,907646	2000
22009	Albelda	Mosaico de cultivos anuales con cultivos permanentes en regadío	1147,902534	2000
22009	Albelda	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22009	Albelda	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22009	Albelda	Mosaico de cultivos permanentes en regadío	0	2000
22009	Albelda	Mosaico de cultivos permanentes en secano	0	2000
22009	Albelda	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22009	Albelda	Olivares en regadío	0	2000
22009	Albelda	Olivares en secano	91,7821	2000
22009	Albelda	Otras frondosas de plantación	0	2000
22009	Albelda	Otros frutales en regadío	471,518668	2000
22009	Albelda	Otros pastizales mediterráneos	33,73908	2000
22009	Albelda	Pastizales supraforestales mediterráneos	0	2000
22009	Albelda	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22009	Albelda	Perennifolias	62,99885	2000
22009	Albelda	Prados y praderas	0	2000
22009	Albelda	Ramblas con poca o sin vegetación	0	2000
22009	Albelda	Resto de instalaciones deportivas y recreativas	0	2000
22009	Albelda	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22009	Albelda	Ríos y cauces naturales	0	2000
22009	Albelda	Tejido urbano continuo	18,426675	2000
22009	Albelda	Tierras de labor en secano	1042,402674	2000
22009	Albelda	Turberas y prados turbosos	0	2000
22009	Albelda	Urbanizaciones extensas y/o ajardinadas	0	2000
22009	Albelda	Viñedos en regadío	0	2000
22009	Albelda	Viñedos en secano	0	2000
22009	Albelda	Xeroestepa subdesértica	0	2000
22009	Albelda	Zonas de extracción minera	0	2000
22009	Albelda	Zonas en construcción	0	2000
22009	Albelda	Zonas industriales	1,684913	2000
22009	Albelda	Zonas quemadas	0	2000
22009	Albelda	Zonas verdes urbanas	0	2000
22011	Albero Alto	Aeropuertos	0	2000
22011	Albero Alto	Afloramientos rocosos y canchales	0	2000
22011	Albero Alto	Arrozales	0	2000
22011	Albero Alto	Autopistas, autovías y terrenos asociados	0	2000
22011	Albero Alto	Bosque mixto	0	2000
22011	Albero Alto	Bosques de coníferas con hojas aciculares	0	2000
22011	Albero Alto	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22011	Albero Alto	Bosques de ribera	0	2000
22011	Albero Alto	Caducifolias y marcescentes	0	2000
22011	Albero Alto	Campos de golf	0	2000
22011	Albero Alto	Canales artificiales	0	2000
22011	Albero Alto	Complejos ferroviarios	0	2000
22011	Albero Alto	Cultivos herbáceos en regadío	110,799933	2000
22011	Albero Alto	Cárcavas y/o zonas en proceso de erosión	0	2000
22011	Albero Alto	Embalses	0	2000
22011	Albero Alto	Escombreras y vertederos	0	2000
22011	Albero Alto	Espacios orófilos altitudinales con vegetación escasa	0	2000
22011	Albero Alto	Estructura urbana abierta	0	2000
22011	Albero Alto	Frutales en secano	0	2000
22011	Albero Alto	Glaciares y nieves permanentes	0	2000
22011	Albero Alto	Grandes formaciones de matorral denso o medianamente denso	0	2000
22011	Albero Alto	Grandes superficies de equipamientos y servicios	0	2000
22011	Albero Alto	Humedales y zonas pantanosas	0	2000
22011	Albero Alto	Lagos y lagunas	0	2000
22011	Albero Alto	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22011	Albero Alto	Matorral boscoso de bosque mixto	0	2000
22011	Albero Alto	Matorral boscoso de coníferas	0	2000
22011	Albero Alto	Matorral boscoso de frondosas	11,484232	2000
22011	Albero Alto	Matorrales subarbustivos o arbustivos muy poco densos	134,920079	2000
22011	Albero Alto	Mezcla de frondosas	0	2000
22011	Albero Alto	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22011	Albero Alto	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	50,970808	2000
22011	Albero Alto	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
22011	Albero Alto	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
22011	Albero Alto	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22011	Albero Alto	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22011	Albero Alto	Mosaico de cultivos permanentes en regadío	0	2000
22011	Albero Alto	Mosaico de cultivos permanentes en secano	0	2000
22011	Albero Alto	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22011	Albero Alto	Olivares en regadío	0	2000
22011	Albero Alto	Olivares en secano	0	2000
22011	Albero Alto	Otras frondosas de plantación	0	2000
22011	Albero Alto	Otros frutales en regadío	0	2000
22011	Albero Alto	Otros pastizales mediterráneos	0	2000
22011	Albero Alto	Pastizales supraforestales mediterráneos	0	2000
22011	Albero Alto	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22011	Albero Alto	Perennifolias	53,0672	2000
22011	Albero Alto	Prados y praderas	0	2000
22011	Albero Alto	Ramblas con poca o sin vegetación	0	2000
22011	Albero Alto	Resto de instalaciones deportivas y recreativas	0	2000
22011	Albero Alto	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22011	Albero Alto	Ríos y cauces naturales	0	2000
22011	Albero Alto	Tejido urbano continuo	8,388462	2000
22011	Albero Alto	Tierras de labor en secano	1558,487461	2000
22011	Albero Alto	Turberas y prados turbosos	0	2000
22011	Albero Alto	Urbanizaciones extensas y/o ajardinadas	0	2000
22011	Albero Alto	Viñedos en regadío	0	2000
22011	Albero Alto	Viñedos en secano	0	2000
22011	Albero Alto	Xeroestepa subdesértica	0	2000
22011	Albero Alto	Zonas de extracción minera	0	2000
22011	Albero Alto	Zonas en construcción	0	2000
22011	Albero Alto	Zonas industriales	0	2000
22011	Albero Alto	Zonas quemadas	0	2000
22011	Albero Alto	Zonas verdes urbanas	0	2000
22012	Albero Bajo	Aeropuertos	0	2000
22012	Albero Bajo	Afloramientos rocosos y canchales	0	2000
22012	Albero Bajo	Arrozales	0	2000
22012	Albero Bajo	Autopistas, autovías y terrenos asociados	0	2000
22012	Albero Bajo	Bosque mixto	0	2000
22012	Albero Bajo	Bosques de coníferas con hojas aciculares	0	2000
22012	Albero Bajo	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22012	Albero Bajo	Bosques de ribera	21,725363	2000
22012	Albero Bajo	Caducifolias y marcescentes	0	2000
22012	Albero Bajo	Campos de golf	0	2000
22012	Albero Bajo	Canales artificiales	0	2000
22012	Albero Bajo	Complejos ferroviarios	0	2000
22012	Albero Bajo	Cultivos herbáceos en regadío	1502,189491	2000
22012	Albero Bajo	Cárcavas y/o zonas en proceso de erosión	0	2000
22012	Albero Bajo	Embalses	0	2000
22012	Albero Bajo	Escombreras y vertederos	0	2000
22012	Albero Bajo	Espacios orófilos altitudinales con vegetación escasa	0	2000
22012	Albero Bajo	Estructura urbana abierta	0	2000
22012	Albero Bajo	Frutales en secano	0	2000
22012	Albero Bajo	Glaciares y nieves permanentes	0	2000
22012	Albero Bajo	Grandes formaciones de matorral denso o medianamente denso	0	2000
22012	Albero Bajo	Grandes superficies de equipamientos y servicios	0	2000
22012	Albero Bajo	Humedales y zonas pantanosas	0	2000
22012	Albero Bajo	Lagos y lagunas	0	2000
22012	Albero Bajo	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22012	Albero Bajo	Matorral boscoso de bosque mixto	0	2000
22012	Albero Bajo	Matorral boscoso de coníferas	0	2000
22012	Albero Bajo	Matorral boscoso de frondosas	0	2000
22012	Albero Bajo	Matorrales subarbustivos o arbustivos muy poco densos	0,687924	2000
22012	Albero Bajo	Mezcla de frondosas	0	2000
22012	Albero Bajo	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22012	Albero Bajo	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	90,396048	2000
22012	Albero Bajo	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
22012	Albero Bajo	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
22012	Albero Bajo	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22012	Albero Bajo	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22012	Albero Bajo	Mosaico de cultivos permanentes en regadío	0	2000
22012	Albero Bajo	Mosaico de cultivos permanentes en secano	0	2000
22012	Albero Bajo	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22012	Albero Bajo	Olivares en regadío	0	2000
22012	Albero Bajo	Olivares en secano	0	2000
22012	Albero Bajo	Otras frondosas de plantación	0	2000
22012	Albero Bajo	Otros frutales en regadío	0	2000
22012	Albero Bajo	Otros pastizales mediterráneos	15,140542	2000
22012	Albero Bajo	Pastizales supraforestales mediterráneos	0	2000
22012	Albero Bajo	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22012	Albero Bajo	Perennifolias	0	2000
22012	Albero Bajo	Prados y praderas	0	2000
22012	Albero Bajo	Ramblas con poca o sin vegetación	0	2000
22012	Albero Bajo	Resto de instalaciones deportivas y recreativas	0	2000
22012	Albero Bajo	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22012	Albero Bajo	Ríos y cauces naturales	0	2000
22012	Albero Bajo	Tejido urbano continuo	8,957491	2000
22012	Albero Bajo	Tierras de labor en secano	584,291144	2000
22012	Albero Bajo	Turberas y prados turbosos	0	2000
22012	Albero Bajo	Urbanizaciones extensas y/o ajardinadas	0	2000
22012	Albero Bajo	Viñedos en regadío	0	2000
22012	Albero Bajo	Viñedos en secano	0	2000
22012	Albero Bajo	Xeroestepa subdesértica	0	2000
22012	Albero Bajo	Zonas de extracción minera	0	2000
22012	Albero Bajo	Zonas en construcción	0	2000
22012	Albero Bajo	Zonas industriales	0	2000
22012	Albero Bajo	Zonas quemadas	0	2000
22012	Albero Bajo	Zonas verdes urbanas	0	2000
22013	Alberuela de Tubo	Aeropuertos	0	2000
22013	Alberuela de Tubo	Afloramientos rocosos y canchales	0	2000
22013	Alberuela de Tubo	Arrozales	328,539874	2000
22013	Alberuela de Tubo	Autopistas, autovías y terrenos asociados	0	2000
22013	Alberuela de Tubo	Bosque mixto	0	2000
22013	Alberuela de Tubo	Bosques de coníferas con hojas aciculares	49,993431	2000
22013	Alberuela de Tubo	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22013	Alberuela de Tubo	Bosques de ribera	0	2000
22013	Alberuela de Tubo	Caducifolias y marcescentes	0	2000
22013	Alberuela de Tubo	Campos de golf	0	2000
22013	Alberuela de Tubo	Canales artificiales	0	2000
22013	Alberuela de Tubo	Complejos ferroviarios	0	2000
22013	Alberuela de Tubo	Cultivos herbáceos en regadío	1263,926935	2000
22013	Alberuela de Tubo	Cárcavas y/o zonas en proceso de erosión	0	2000
22013	Alberuela de Tubo	Embalses	0	2000
22013	Alberuela de Tubo	Escombreras y vertederos	0	2000
22013	Alberuela de Tubo	Espacios orófilos altitudinales con vegetación escasa	0	2000
22013	Alberuela de Tubo	Estructura urbana abierta	0	2000
22013	Alberuela de Tubo	Frutales en secano	0	2000
22013	Alberuela de Tubo	Glaciares y nieves permanentes	0	2000
22013	Alberuela de Tubo	Grandes formaciones de matorral denso o medianamente denso	0	2000
22013	Alberuela de Tubo	Grandes superficies de equipamientos y servicios	0	2000
22013	Alberuela de Tubo	Humedales y zonas pantanosas	0	2000
22013	Alberuela de Tubo	Lagos y lagunas	0	2000
22013	Alberuela de Tubo	Landas y matorrales en climas húmedos. Vegetación mesófila	0	2000
22013	Alberuela de Tubo	Matorral boscoso de bosque mixto	0	2000
22013	Alberuela de Tubo	Matorral boscoso de coníferas	42,273537	2000
22013	Alberuela de Tubo	Matorral boscoso de frondosas	0	2000
22013	Alberuela de Tubo	Matorrales subarbustivos o arbustivos muy poco densos	245,480721	2000
22013	Alberuela de Tubo	Mezcla de frondosas	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos agrícolas en regadío con espacios significativos de vegetación natural y semi-natural	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos agrícolas en secano con espacios significativos de vegetación natural y semi-natural	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos anuales con cultivos  permanentes en  secano	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos anuales con cultivos permanentes en regadío	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos anuales con prados o praderas en regadío	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos anuales con prados o praderas en secano	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos permanentes en regadío	0	2000
22013	Alberuela de Tubo	Mosaico de cultivos permanentes en secano	0	2000
22013	Alberuela de Tubo	Mosaico de prados o praderas con espacios significativos de vegetación natural y semi-natural	0	2000
22013	Alberuela de Tubo	Olivares en regadío	0	2000
22013	Alberuela de Tubo	Olivares en secano	0	2000
22013	Alberuela de Tubo	Otras frondosas de plantación	0	2000
22013	Alberuela de Tubo	Otros frutales en regadío	0	2000
22013	Alberuela de Tubo	Otros pastizales mediterráneos	0	2000
22013	Alberuela de Tubo	Pastizales supraforestales mediterráneos	0	2000
22013	Alberuela de Tubo	Pastizales supraforestales templado-oceánicos, pirenaicos y orocantábricos	0	2000
22013	Alberuela de Tubo	Perennifolias	0	2000
22013	Alberuela de Tubo	Prados y praderas	0	2000
22013	Alberuela de Tubo	Ramblas con poca o sin vegetación	0	2000
22013	Alberuela de Tubo	Resto de instalaciones deportivas y recreativas	0	2000
22013	Alberuela de Tubo	Rocas desnudas con fuerte pendiente (acantilados, etc.)	0	2000
22013	Alberuela de Tubo	Ríos y cauces naturales	0	2000
22013	Alberuela de Tubo	Tejido urbano continuo	16,425004	2000
22013	Alberuela de Tubo	Tierras de labor en secano	136,870046	2000
22013	Alberuela de Tubo	Turberas y prados turbosos	0	2000
22013	Alberuela de Tubo	Urbanizaciones extensas y/o ajardinadas	0	2000
22013	Alberuela de Tubo	Viñedos en regadío	0	2000
22013	Alberuela de Tubo	Viñedos en secano	0	2000
22013	Alberuela de Tubo	Xeroestepa subdesértica	0	2000
22013	Alberuela de Tubo	Zonas de extracción minera	0	2000
22013	Alberuela de Tubo	Zonas en construcción	0	2000
22013	Alberuela de Tubo	Zonas industriales	0	2000
22013	Alberuela de Tubo	Zonas quemadas	0	2000
22013	Alberuela de Tubo	Zonas verdes urbanas	0	2000
22014	Alcalá de Gurrea	Aeropuertos	0	2000
22014	Alcalá de Gurrea	Afloramientos rocosos y canchales	58,337862	2000
22014	Alcalá de Gurrea	Arrozales	0	2000
22014	Alcalá de Gurrea	Autopistas, autovías y terrenos asociados	0	2000
22014	Alcalá de Gurrea	Bosque mixto	0	2000
22014	Alcalá de Gurrea	Bosques de coníferas con hojas aciculares	112,322974	2000
22014	Alcalá de Gurrea	Bosques de coníferas con hojas de tipo cupresáceo	0	2000
22014	Alcalá de Gurrea	Bosques de ribera	0	2000
22014	Alcalá de Gurrea	Caducifolias y marcescentes	0	2000
22014	Alcalá de Gurrea	Campos de golf	0	2000
22014	Alcalá de Gurrea	Canales artificiales	57,999268	2000
