Año	Municipio código	Municipio nombre	Urbano, parcelas	Urbano, superficie	Urbano, bienes inmuebles	Urbano, valor catastral total	Urbano, valor catastral construcción	Urbano, valor catastral suelo
2006	50220	Puendeluna	127	3,67	129	774,2	538,61	235,59
2006	50221	Purujosa	184	1,32	213	236,09	167,62	68,47
2006	50222	Quinto	1344	66,92	1507	25946,49	14544,27	11402,22
2006	50223	Remolinos	714	26,88	820	10779,49	6658,61	4120,88
2006	50224	Retascón	127	2,39	135	863,74	607,12	256,62
2006	50225	Ricla	1336	53,89	1662	24189,94	14153,59	10036,35
2006	50227	Romanos	174	4,47	171	1626,59	1121,67	504,92
2006	50228	Rueda de Jalón	367	11,77	373	4238,02	3151,78	1086,23
2006	50229	Ruesca	101	2,33	100	1509,46	903,26	606,2
2006	50230	Sádaba	1158	92,45	1501	27323,73	14709,17	12614,56
2006	50231	Salillas de Jalón	448	14,9	456	4259,22	2844,16	1415,06
2006	50232	Salvatierra de Esca	376	4,55	403	2796,8	2108,72	688,07
2006	50233	Samper del Salz	201	3,01	199	1245,86	925,35	320,51
2006	50234	San Martín de la Virgen de Moncayo	626	68,68	691	5437,53	3348,67	2088,86
2006	50235	San Mateo de Gállego	2001	434,87	2386	184090,43	70326,73	113763,7
2006	50236	Santa Cruz de Grío	305	3,95	443	2357,6	1660,04	697,56
2006	50237	Santa Cruz de Moncayo	181	3,73	199	914,94	673,59	241,35
2006	50238	Santa Eulalia de Gállego	243	3,65	269	1599,02	1135,47	463,55
2006	50239	Santed	144	2,99	145	2252,01	1100,23	1151,78
2006	50240	Sástago	1045	30,9	1135	23214,99	18763,17	4451,82
2006	50241	Saviñán	549	18,44	691	9367,5	5868,57	3498,93
2006	50242	Sediles	164	1,77	170	794,92	590,56	204,36
2006	50243	Sestrica	707	8,62	747	4752,61	2934,28	1818,33
2006	50244	Sierra de Luna	370	14,45	395	5385,19	3774,22	1610,97
2006	50245	Sigüés	256	11,91	277	2256,98	1655,87	601,1
2006	50246	Sisamón	369	5,73	372	1769,43	1222,51	546,91
2006	50247	Sobradiel	461	126,8	450	11613,83	8909,43	2704,4
2006	50248	Sos del Rey Católico	719	16,63	859	9488,36	6042,8	3445,57
2006	50249	Tabuenca	733	13,04	772	4550,65	2803,31	1747,34
2006	50250	Talamantes	213	1,86	222	916,23	642,67	273,56
2006	50251	Tarazona	3783	227,89	9773	163590,77	99818,17	63772,6
2006	50252	Tauste	2882	205,91	5138	114264,02	65127,93	49136,1
2006	50253	Terrer	577	21,92	666	9331,35	5723,46	3607,89
2006	50254	Tierga	391	5,1	422	2420,81	1707,71	713,1
2006	50255	Tobed	422	6,14	471	3366,91	2330,15	1036,75
2006	50256	Torralba de los Frailes	341	7,05	345	4602,58	2758,63	1843,95
2006	50257	Torralba de Ribota	325	6,37	334	2068,61	1553,7	514,92
2006	50258	Torralbilla	222	3,4	224	1145,31	806,78	338,53
2006	50259	Torrehermosa	209	4,8	218	1624,2	1152,44	471,76
2006	50260	Torrelapaja	126	2,57	142	787,03	556,05	230,99
2006	50261	Torrellas	500	9,65	527	3538,23	2110,24	1428
2006	50262	Torres de Berrellén	745	26,69	1009	18646,2	11486,58	7159,62
2006	50263	Torrijo de la Cañada	683	7,37	693	3179,98	1982,13	1197,85
2006	50264	Tosos	377	4,2	406	4114,7	3011,21	1103,49
2006	50265	Trasmoz	190	2,8	205	1068,16	755,29	312,86
2006	50266	Trasobares	577	5,4	617	1936,78	1160,74	776,04
2006	50267	Uncastillo	1108	26,95	971	10044,24	6606,24	3438
2006	50268	Undués de Lerda	155	2,13	156	748,22	517,87	230,36
2006	50269	Urrea de Jalón	412	11,61	418	4526,91	3163,84	1363,08
2006	50270	Urriés	156	2,48	156	756,87	517,91	238,96
2006	50271	Used	621	15,62	618	6038,42	3571,08	2467,33
2006	50272	Utebo	2057	304,15	10047	453027,75	220046,28	232981,47
2006	50273	Valdehorna	139	1,99	139	614,71	437,95	176,76
2006	50274	Val de San Martín	158	1,84	156	482,19	336,43	145,76
2006	50275	Valmadrid	106	2,58	106	944,92	661,72	283,19
2006	50276	Valpalmas	203	6,51	214	1683,36	1153,85	529,51
2006	50277	Valtorres	262	4,08	263	1974,13	1366,26	607,86
2006	50278	Velilla de Ebro	349	8,92	354	4044,73	3185,81	858,92
2006	50279	Velilla de Jiloca	294	4,26	303	1652,04	1169,66	482,38
2006	50280	Vera de Moncayo	572	13,99	654	10040,07	6421,64	3618,44
2006	50281	Vierlas	125	2,61	128	1148,07	785	363,07
2006	50282	Vilueña (La)	181	3,67	190	1655,89	1167,39	488,5
2006	50283	Villadoz	172	3,08	172	982,18	689,89	292,29
2006	50284	Villafeliche	447	6,82	457	3289,38	2271,74	1017,65
2006	50285	Villafranca de Ebro	482	26,67	532	7475,63	4634,08	2841,56
2006	50286	Villalba de Perejil	100	2,06	100	603,1	439,46	163,65
2006	50287	Villalengua	569	8,14	619	2686,86	1625,19	1061,66
2006	50288	Villanueva de Gállego	1397	206,63	2342	157888,91	89092,58	68796,33
2006	50289	Villanueva de Jiloca	271	3,14	272	2646,03	1934,24	711,78
2006	50290	Villanueva de Huerva	651	17,81	671	16033,56	8010,65	8022,92
2006	50291	Villar de los Navarros	447	5,71	440	2210,27	1519,92	690,34
2006	50292	Villarreal de Huerva	284	18,36	295	10402	6830,89	3571,12
2006	50293	Villarroya de la Sierra	892	13,07	1132	12204,65	8182,71	4021,94
2006	50294	Villarroya del Campo	178	5,43	152	1098,25	767,49	330,76
2006	50295	Vistabella	280	2,16	282	1131,08	801,62	329,46
2006	50296	Zaida (La)	448	64,45	495	17061,37	10653,75	6407,62
2006	50297	Zaragoza	39688	10611,45	440670	20028042,9	10461977,2	9566065,7
2006	50298	Zuera	2966	408,44	4726	306085,08	177880,22	128204,86
2006	50901	Biel	512	7,54	556	3653,46	2288,37	1365,08
2006	50902	Marracos	111	3,95	113	1370,08	1003,01	367,08
2005	22001	Abiego	393	9,39	404			
2005	22002	Abizanda	113	243,72	112			
2005	22003	Adahuesca	160	5,86	175			
2005	22004	Agüero	428	6,89	390			
2005	22006	Aísa	403	44,02	2909			
2005	22007	Albalate de Cinca	705	25,05	781			
2005	22008	Albalatillo	329	13,63	330			
2005	22009	Albelda	1751	32,92	1887			
2005	22011	Albero Alto	173	4,51	175			
2005	22012	Albero Bajo	160	12,9	162			
2005	22013	Alberuela de Tubo	275	12,59	280			
2005	22014	Alcalá de Gurrea	554	47,62	579			
2005	22015	Alcalá del Obispo	685	19,15	688			
2005	22016	Alcampell	1417	33,97	1465			
2005	22017	Alcolea de Cinca	909	38,06	1192			
2005	22018	Alcubierre	433	13,99	431			
2005	22019	Alerre	178	15,51	177			
2005	22020	Alfántega	141	4,07	143			
2005	22021	Almudévar	1679	109,4	2037			
2005	22022	Almunia de San Juan	608	30,32	645			
2005	22023	Almuniente	380	17,84	383			
2005	22024	Alquézar	379	6,77	419			
2005	22025	Altorricón	776	39,2	1033			
2005	22027	Angüés	543	29,48	550			
2005	22028	Ansó	544	19,91	716			
2005	22029	Antillón	129	2,53	128			
2005	22032	Aragüés del Puerto	231	9,61	233			
2005	22035	Arén	494	16,46	552			
2005	22036	Argavieso	135	3,92	144			
2005	22037	Arguis	285	25,99	304			
2005	22039	Ayerbe	924	34,48	1262			
2005	22040	Azanuy-Alins	429	9,3	448			
2005	22041	Azara	169	4,7	173			
2005	22042	Azlor	192	4,2	192			
2005	22043	Baells	211	3,32	371			
2005	22044	Bailo	431	9,53	446			
2005	22045	Baldellou	258	4,72	261			
2005	22046	Ballobar	963	19,47	998			
2005	22047	Banastás	198	12,07	199			
2005	22048	Barbastro	3693	545,03	12564			
2005	22049	Barbués	181	4,27	181			
2005	22050	Barbuñales	133	4,26	134			
2005	22051	Bárcabo	226	8,86	232			
2005	22052	Belver de Cinca	745	25,73	870			
2005	22053	Benabarre	1148	72,3	1359			
2005	22054	Benasque	1001	236,65	4398			
2005	22055	Berbegal	345	6,62	347			
2005	22057	Bielsa	514	41,95	708			
2005	22058	Bierge	382	15,83	403			
2005	22059	Biescas	1785	358,28	5030			
2005	22060	Binaced	1015	39,62	1128			
2005	22061	Binéfar	2643	155,94	6060			
2005	22062	Bisaurri	219	5,04	227			
2005	22063	Biscarrués	321	8,02	324			
2005	22064	Blecua y Torres	222	5,99	221			
2005	22066	Boltaña	641	86,75	1251			
2005	22067	Bonansa	76	14,21	91			
2005	22068	Borau	111	1,31	114			
2005	22069	Broto	594	27,09	913			
2005	22072	Caldearenas	372	13,14	376			
2005	22074	Campo	518	33,33	582			
2005	22075	Camporrells	309	12,68	325			
2005	22076	Canal de Berdún	673	9,6	678			
2005	22077	Candasnos	394	78,12	394			
2005	22078	Canfranc	253	51,67	2009			
2005	22079	Capdesaso	260	7,83	256			
2005	22080	Capella	421	8,39	444			
2005	22081	Casbas de Huesca	609	26,1	616			
2005	22082	Castejón del Puente	342	21,41	382			
2005	22083	Castejón de Monegros	1006	27,56	1015			
2005	22084	Castejón de Sos	437	47,32	923			
2005	22085	Castelflorite	181	5,93	182			
2005	22086	Castiello de Jaca	324	27,68	885			
2005	22087	Castigaleu	71	1,02	70			
2005	22088	Castillazuelo	256	4,13	263			
2005	22089	Castillonroy	431	788,06	427			
2005	22090	Colungo	172	2,91	182			
2005	22094	Chalamera	134	2,85	134			
2005	22095	Chía	119	2,54	123			
2005	22096	Chimillas	193	9,97	193			
2005	22099	Esplús	515	21,19	663			
2005	22102	Estada	210	9,08	210			
2005	22103	Estadilla	728	31,91	825			
2005	22105	Estopiñán del Castillo	293	162,16	296			
2005	22106	Fago	148	1,34	148			
2005	22107	Fanlo	229	3,44	231			
2005	22109	Fiscal	437	37,23	512			
2005	22110	Fonz	1003	41,41	1056			
2005	22111	Foradada del Toscar	222	4,66	221			
2005	22112	Fraga	4429	1138,34	9940			
2005	22113	Fueva (La)	630	19,14	602			
2005	22114	Gistaín	134	3,08	148			
2005	22115	Grado (El)	933	405,3	1023			
2005	22116	Grañén	1236	107	1522			
2005	22117	Graus	2098	86,37	5075			
2005	22119	Gurrea de Gállego	1197	105,48	1404			
2005	22122	Hoz de Jaca	220	6,94	212			
2005	22124	Huerto	536	15,74	537			
2005	22125	Huesca	4937	560,62	43053			
2005	22126	Ibieca	145	3,75	151			
2005	22127	Igriés	260	23,18	248			
2005	22128	Ilche	273	9,26	285			
2005	22129	Isábena	545	11,56	572			
2005	22130	Jaca	3242	481	25094			
2005	22131	Jasa	199	3,87	216			
2005	22133	Labuerda	203	15,69	225			
2005	22135	Laluenga	245	11,13	249			
2005	22136	Lalueza	901	79,4	819			
2005	22137	Lanaja	1213	62,1	1274			
2005	22139	Laperdiguera	116	4,12	116			
2005	22141	Lascellas-Ponzano	277	6,01	278			
2005	22142	Lascuarre	194	2,46	201			
2005	22143	Laspaúles	323	11,03	384			
2005	22144	Laspuña	282	11,73	337			
2005	22149	Loarre	856	18,54	892			
2005	22150	Loporzano	819	94,61	824			
2005	22151	Loscorrales	282	6,29	296			
2005	22155	Monesma y Cajigar	73	1,34	73			
2005	22156	Monflorite-Lascasas	387	15,94	391			
2005	22157	Montanuy	403	127,61	409			
2005	22158	Monzón	4313	381,31	12104			
2005	22160	Naval	280	4,61	304			
2005	22162	Novales	147	6,33	148			
2005	22163	Nueno	582	32,17	586			
2005	22164	Olvena	94	0,98	208			
2005	22165	Ontiñena	552	11,82	574			
2005	22167	Osso de Cinca	392	12,42	428			
2005	22168	Palo	79	2,63	65			
2005	22170	Panticosa	569	98,33	2237			
2005	22172	Peñalba	475	58,7	553			
2005	22173	Peñas de Riglos (Las)	811	44,38	879			
2005	22174	Peralta de Alcofea	711	28,6	734			
2005	22175	Peralta de Calasanz	1063	12,93	1058			
2005	22176	Peraltilla	168	6,83	171			
2005	22177	Perarrúa	394	6,15	401			
2005	22178	Pertusa	258	8,44	278			
2005	22181	Piracés	96	1,54	97			
2005	22182	Plan	338	42,19	419			
2005	22184	Poleñino	204	10,9	207			
2005	22186	Pozán de Vero	231	4,81	236			
2005	22187	Puebla de Castro (La)	726	294,31	755			
2005	22188	Puente de Montañana	304	6,78	308			
2005	22189	Puértolas	263	6,56	244			
2005	22190	Pueyo de Araguás (El)	118	4,18	123			
2005	22193	Pueyo de Santa Cruz	249	8,55	251			
2005	22195	Quicena	216	13,73	215			
2005	22197	Robres	727	36,67	757			
2005	22199	Sabiñánigo	2834	479,68	9798			
2005	22200	Sahún	348	67,15	758			
2005	22201	Salas Altas	302	6,73	303			
2005	22202	Salas Bajas	157	5,48	158			
2005	22203	Salillas	148	3,46	234			
2005	22204	Sallent de Gállego	1163	91,39	4943			
2005	22205	San Esteban de Litera	816	19,26	925			
2005	22206	Sangarrén	311	12,19	315			
2005	22207	San Juan de Plan	116	28,96	146			
2005	22208	Santa Cilia	272	21,6	229			
2005	22209	Santa Cruz de la Serós	209	8,48	233			
2005	22212	Santaliestra y San Quílez	115	3,89	118			
2005	22213	Sariñena	3575	214,89	4460			
2005	22214	Secastilla	305	8,32	285			
2005	22215	Seira	174	6,95	246			
2005	22217	Sena	659	20,84	664			
2005	22218	Senés de Alcubierre	104	3,22	105			
2005	22220	Sesa	242	8,92	246			
2005	22221	Sesué	144	2,52	228			
2005	22222	Siétamo	912	36,32	862			
2005	22223	Sopeira	231	5,96	248			
2005	22225	Tamarite de Litera	2132	84,46	3348			
2005	22226	Tardienta	631	70,93	982			
2005	22227	Tella-Sin	256	9,3	322			
2005	22228	Tierz	342	20,96	393			
2005	22229	Tolva	278	8,35	287			
2005	22230	Torla-Ordesa	346	16,29	512			
2005	22232	Torralba de Aragón	232	12,01	239			
2005	22233	Torre la Ribera	112	3,25	112			
2005	22234	Torrente de Cinca	660	185,47	735			
2005	22235	Torres de Alcanadre	158	7,08	158			
2005	22236	Torres de Barbués	275	17,15	273			
2005	22239	Tramaced	105	6,88	110			
2005	22242	Valfarta	104	4,04	104			
2005	22243	Valle de Bardají	43	1,62	43			
2005	22244	Valle de Lierp	67	1,35	69			
2005	22245	Velilla de Cinca	449	10,51	456			
2005	22246	Beranuy	180	4,23	183			
2005	22247	Viacamp y Litera	83	166,66	83			
2005	22248	Vicién	160	4,06	170			
2005	22249	Villanova	137	6,87	233			
2005	22250	Villanúa	578	83,16	2238			
2005	22251	Villanueva de Sigena	394	17,31	425			
2005	22252	Yebra de Basa	160	5,35	165			
2005	22253	Yésero	186	5,79	212			
2005	22254	Zaidín	1036	33,11	1308			
2005	22901	Valle de Hecho	896	26,7	1239			
2005	22902	Puente la Reina de Jaca	333	10,55	400			
2005	22903	San Miguel del Cinca	649	20,91	684			
2005	22904	Sotonera (La)	1435	49,91	1474			
2005	22905	Lupiñén-Ortilla	751	28,09	759			
2005	22906	Santa María de Dulcis	175	2,93	186			
2005	22907	Aínsa-Sobrarbe	1182	185,18	1900			
2005	22908	Hoz y Costeán	338	5,28	339			
2005	22909	Vencillón	199	13,46	207			
2005	44001	Ababuj	150	3,99	160			
2005	44002	Abejuela	268	2,43	272			
2005	44003	Aguatón	64	1,46	64			
2005	44004	Aguaviva	857	19,84	919			
2005	44005	Aguilar del Alfambra	222	7,85	225			
2005	44006	Alacón	585	9,12	589			
2005	44007	Alba	409	9,32	412			
2005	44008	Albalate del Arzobispo	2127	47,99	2588			
2005	44009	Albarracín	1010	80,34	1270			
2005	44010	Albentosa	595	30,73	624			
2005	44011	Alcaine	295	1,83	306			
2005	44012	Alcalá de la Selva	1191	259,84	2030			
2005	44013	Alcañiz	3538	227,02	12006			
2005	44014	Alcorisa	2136	86,63	3254			
2005	44016	Alfambra	588	12,99	646			
2005	44017	Aliaga	720	24,99	864			
2005	44018	Almohaja	93	1,4	91			
2005	44019	Alobras	213	3,14	216			
2005	44020	Alpeñés	80	1,65	81			
2005	44021	Allepuz	244	3,52	255			
2005	44022	Alloza	1017	21,03	1147			
2005	44023	Allueva	87	1,17	91			
2005	44024	Anadón	130	1,75	130			
2005	44025	Andorra	2849	560,75	5542			
2005	44026	Arcos de las Salinas	412	4,41	456			
2005	44027	Arens de Lledó	255	4,5	265			
2005	44028	Argente	328	7,42	328			
2005	44029	Ariño	890	13,74	1017			
2005	44031	Azaila	286	5,59	292			
2005	44032	Bádenas	103	1,72	103			
2005	44033	Báguena	844	13,83	851			
2005	44034	Bañón	257	4,54	256			
2005	44035	Barrachina	278	4,69	279			
2005	44036	Bea	66	1,22	68			
2005	44037	Beceite	698	11,47	733			
2005	44038	Belmonte de San José	303	5,16	309			
2005	44039	Bello	618	12,78	619			
2005	44040	Berge	331	7,41	310			
2005	44041	Bezas	150	1,78	158			
2005	44042	Blancas	392	7,03	393			
2005	44043	Blesa	349	4,91	354			
2005	44044	Bordón	221	2,26	249			
2005	44045	Bronchales	833	23,52	1032			
2005	44046	Bueña	196	2,57	196			
2005	44047	Burbáguena	533	7,69	545			
2005	44048	Cabra de Mora	209	4,02	239			
2005	44049	Calaceite	1129	26,32	1193			
2005	44050	Calamocha	3576	187,19	5163			
2005	44051	Calanda	2205	388,58	3036			
2005	44052	Calomarde	254	3,79	185			
2005	44053	Camañas	195	4,94	195			
2005	44054	Camarena de la Sierra	497	7,22	555			
2005	44055	Camarillas	251	5,71	259			
2005	44056	Caminreal	807	20,84	835			
2005	44059	Cantavieja	599	13,02	757			
2005	44060	Cañada de Benatanduz	205	5,18	246			
2005	44061	Cañada de Verich (La)	139	1,39	152			
2005	44062	Cañada Vellida	77	1,67	77			
2005	44063	Cañizar del Olivar	249	2,59	275			
2005	44064	Cascante del Río	233	2,24	235			
2005	44065	Castejón de Tornos	219	3,23	219			
2005	44066	Castel de Cabra	314	5,37	332			
2005	44067	Castelnou	262	12,62	267			
2005	44068	Castelserás	918	32,81	974			
2005	44070	Castellar (El)	160	3,69	176			
2005	44071	Castellote	1278	18,15	1458			
2005	44074	Cedrillas	477	12,26	550			
2005	44075	Celadas	296	8,03	297			
2005	44076	Cella	2027	153,72	2413			
2005	44077	Cerollera (La)	163	1,88	172			
2005	44080	Codoñera (La)	492	6,44	497			
2005	44082	Corbalán	163	3,61	164			
2005	44084	Cortes de Aragón	240	2,93	244			
2005	44085	Cosa	165	3,85	166			
2005	44086	Cretas	624	11,92	662			
2005	44087	Crivillén	277	2,47	297			
2005	44088	Cuba (La)	173	1,47	166			
2005	44089	Cubla	148	3,62	150			
2005	44090	Cucalón	236	4,33	242			
2005	44092	Cuervo (El)	259	3,04	268			
2005	44093	Cuevas de Almudén	112	3,85	115			
2005	44094	Cuevas Labradas	173	4,23	175			
2005	44096	Ejulve	445	5,82	477			
2005	44097	Escorihuela	273	5,46	273			
2005	44099	Escucha	589	32,28	950			
2005	44100	Estercuel	535	7,53	602			
2005	44101	Ferreruela de Huerva	159	3,9	159			
2005	44102	Fonfría	83	1,31	84			
2005	44103	Formiche Alto	354	8,41	380			
2005	44105	Fórnoles	347	4,34	349			
2005	44106	Fortanete	472	8,35	492			
2005	44107	Foz-Calanda	383	38,24	390			
2005	44108	Fresneda (La)	726	15,52	736			
2005	44109	Frías de Albarracín	376	13,13	388			
2005	44110	Fuenferrada	142	2,5	138			
2005	44111	Fuentes Calientes	151	3,79	154			
2005	44112	Fuentes Claras	550	12,18	553			
2005	44113	Fuentes de Rubielos	400	10,91	291			
2005	44114	Fuentespalda	388	11,69	401			
2005	44115	Galve	152	4,94	153			
2005	44116	Gargallo	225	3,28	238			
2005	44117	Gea de Albarracín	749	23,61	752			
2005	44118	Ginebrosa (La)	481	18,69	504			
2005	44119	Griegos	217	3,27	221			
2005	44120	Guadalaviar	383	9,63	408			
2005	44121	Gúdar	154	2,11	160			
2005	44122	Híjar	1308	33,29	1649			
2005	44123	Hinojosa de Jarque	192	4,72	195			
2005	44124	Hoz de la Vieja (La)	378	3,2	378			
2005	44125	Huesa del Común	445	5,15	447			
2005	44126	Iglesuela del Cid (La)	580	9,27	646			
2005	44127	Jabaloyas	318	5,42	322			
2005	44128	Jarque de la Val	124	4,76	133			
2005	44129	Jatiel	119	2,04	122			
2005	44130	Jorcas	124	2,73	125			
2005	44131	Josa	218	1,91	221			
2005	44132	Lagueruela	162	2,35	164			
2005	44133	Lanzuela	89	1,89	89			
2005	44135	Libros	295	2,95	302			
2005	44136	Lidón	167	4,45	164			
2005	44137	Linares de Mora	453	10,6	404			
2005	44138	Loscos	584	6,85	585			
2005	44141	Lledó	227	2,58	229			
2005	44142	Maicas	134	1,21	133			
2005	44143	Manzanera	1527	40,44	1747			
2005	44144	Martín del Río	531	11,6	568			
2005	44145	Mas de las Matas	1331	41,73	1491			
2005	44146	Mata de los Olmos (La)	259	6,69	271			
2005	44147	Mazaleón	658	12,36	685			
2005	44148	Mezquita de Jarque	143	5,59	144			
2005	44149	Mirambel	248	3,61	273			
2005	44150	Miravete de la Sierra	125	1,77	130			
2005	44151	Molinos	467	5,53	503			
2005	44152	Monforte de Moyuela	247	3,56	249			
2005	44153	Monreal del Campo	1880	95,05	2161			
2005	44154	Monroyo	333	5,51	341			
2005	44155	Montalbán	1385	35,38	2048			
2005	44156	Monteagudo del Castillo	168	4,06	180			
2005	44157	Monterde de Albarracín	284	4,04	285			
2005	44158	Mora de Rubielos	1872	89,01	2405			
2005	44159	Moscardón	176	2,71	178			
2005	44160	Mosqueruela	649	11,29	688			
2005	44161	Muniesa	903	21,51	929			
2005	44163	Noguera de Albarracín	267	3,9	277			
2005	44164	Nogueras	189	2,15	189			
2005	44165	Nogueruelas	371	4,06	395			
2005	44167	Obón	336	2,14	342			
2005	44168	Odón	360	7,25	364			
2005	44169	Ojos Negros	838	19,63	905			
2005	44171	Olba	886	11,49	914			
2005	44172	Oliete	830	7,83	855			
2005	44173	Olmos (Los)	253	2,5	266			
2005	44174	Orihuela del Tremedal	800	40,35	867			
2005	44175	Orrios	212	4,81	213			
2005	44176	Palomar de Arroyos	270	5,4	294			
2005	44177	Pancrudo	383	8,61	385			
2005	44178	Parras de Castellote (Las)	357	4,03	368			
2005	44179	Peñarroya de Tastavins	497	6,5	520			
2005	44180	Peracense	192	2,23	193			
2005	44181	Peralejos	119	2,52	126			
2005	44182	Perales del Alfambra	329	10,89	350			
2005	44183	Pitarque	254	1,89	261			
2005	44184	Plou	175	1,95	177			
2005	44185	Pobo (El)	188	5	193			
2005	44187	Portellada (La)	349	8,77	352			
2005	44189	Pozondón	216	3,59	216			
2005	44190	Pozuel del Campo	318	4,1	318			
2005	44191	Puebla de Híjar (La)	1123	52,32	1208			
2005	44192	Puebla de Valverde (La)	638	26,85	720			
2005	44193	Puertomingalvo	279	3,86	322			
2005	44194	Ráfales	334	5,04	323			
2005	44195	Rillo	190	4,18	195			
2005	44196	Riodeva	643	5,67	650			
2005	44197	Ródenas	233	3,84	236			
2005	44198	Royuela	456	7,12	466			
2005	44199	Rubiales	115	1,43	119			
2005	44200	Rubielos de la Cérida	174	2,99	174			
2005	44201	Rubielos de Mora	1078	40,15	1275			
2005	44203	Salcedillo	65	1,06	65			
2005	44204	Saldón	204	2,07	206			
2005	44205	Samper de Calanda	942	25,45	1003			
2005	44206	San Agustín	397	6,77	427			
2005	44207	San Martín del Río	630	9,49	634			
2005	44208	Santa Cruz de Nogueras	138	2,21	138			
2005	44209	Santa Eulalia	1112	66,1	1174			
2005	44210	Sarrión	1706	54,59	1891			
2005	44211	Segura de los Baños	224	3,42	230			
2005	44212	Seno	146	2,1	152			
2005	44213	Singra	200	4,48	205			
2005	44215	Terriente	273	15,09	270			
2005	44216	Teruel	7585	664,13	27084			
2005	44217	Toril y Masegoso	98	0,93	98			
2005	44218	Tormón	112	0,96	117			
2005	44219	Tornos	522	13,61	524			
2005	44220	Torralba de los Sisones	272	7,18	275			
2005	44221	Torrecilla de Alcañiz	464	7,61	483			
2005	44222	Torrecilla del Rebollar	310	5,42	314			
2005	44223	Torre de Arcas	154	1,39	160			
