Municipio codigo	Municipio nombre	Tipo de estudios realizados, código	Tipo de estudios realizados	Población
22025	Altorricón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	27,1982243653
22027	Angüés	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,5716629872
22028	Ansó	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	23,3382924239
22029	Antillón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,582303106
22032	Aragüés del Puerto	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3812623732
22035	Arén	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	11,5356896348
22037	Arguis	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,1559448381
22039	Ayerbe	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	26,3970622509
22040	Azanuy-Alins	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,8401085155
22041	Azara	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3160879769
22042	Azlor	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,0668045539
22043	Baells	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,9142817284
22044	Bailo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,3950129055
22045	Baldellou	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0426746359
22046	Ballobar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,9123470453
22047	Banastás	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	18,2687185492
22048	Barbastro	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	564,6926179563
22049	Barbués	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,97497949
22050	Barbuñales	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,4758633902
22051	Bárcabo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,2353515797
22052	Belver de Cinca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	28,7980101194
22053	Benabarre	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	33,4094352054
22054	Benasque	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	49,4250938643
22055	Berbegal	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,241629629
22059	Biescas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	17,0452754352
22060	Binaced	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	38,870925204
22061	Binéfar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	113,0191545668
22063	Biscarrués	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,6873813879
22064	Blecua y Torres	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,2789413527
22066	Boltaña	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	19,9157228851
22067	Bonansa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,3227687456
22068	Borau	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,9926578779
22069	Broto	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,7339498101
22072	Caldearenas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,7671079011
22074	Campo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	15,1936197257
22075	Camporrells	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,5758552838
22076	Canal de Berdún	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1735500426
22077	Candasnos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0127842083
22078	Canfranc	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,4920689063
22079	Capdesaso	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,257394733
22080	Capella	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,8931553199
22081	Casbas de Huesca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,4758888187
22082	Castejón del Puente	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,6056721166
22083	Castejón de Monegros	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,283280854
22084	Castejón de Sos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	40,2003106217
22085	Castelflorite	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,4031553705
22086	Castiello de Jaca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,4800815672
22087	Castigaleu	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,7156349213
22088	Castillazuelo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,2644806039
22089	Castillonroy	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0912966643
22096	Chimillas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,8048049952
22099	Esplús	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,309873537
22102	Estada	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,7606637863
22103	Estadilla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	30,1653995288
22105	Estopiñán del Castillo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,8772945754
22107	Fanlo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,5983555433
22109	Fiscal	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,8412347336
22111	Foradada del Toscar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,9636875101
22112	Fraga	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	240,3610936996
22113	Fueva (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	11,7889624845
22114	Gistaín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,6765056636
22115	Grado (El)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,9403997934
22116	Grañén	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	28,1190111604
22117	Graus	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	111,1369464903
22119	Gurrea de Gállego	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	13,5681723784
22122	Hoz de Jaca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3907077015
22124	Huerto	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0157643955
22125	Huesca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2397,5645071391
22127	Igriés	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	47,8273191413
22128	Ilche	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,2785291945
22129	Isábena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,0414126181
22130	Jaca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	368,8481270539
22131	Jasa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3942625945
22133	Labuerda	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,2035524161
22135	Laluenga	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,02830189
22136	Lalueza	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	36,1759055656
22137	Lanaja	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,9140447219
22139	Laperdiguera	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,6723988752
22141	Lascellas-Ponzano	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,0292547693
22142	Lascuarre	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,6584839823
22143	Laspaúles	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	18,0598318748
22144	Laspuña	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,4896340391
22149	Loarre	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,6073589344
22150	Loporzano	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	39,0145941024
22151	Loscorrales	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,1598678408
22155	Monesma y Cajigar	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,1497225637
22156	Monflorite-Lascasas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,4900107958
22157	Montanuy	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,4882396987
22158	Monzón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	334,935361952
22162	Novales	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,8053056386
22163	Nueno	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	34,2543726326
22164	Olvena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0119157261
22165	Ontiñena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,5351049992
22167	Osso de Cinca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,3769042644
22170	Panticosa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,7140532184
22172	Peñalba	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,2603025849
22173	Peñas de Riglos (Las)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,8433447058
22174	Peralta de Alcofea	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,0235037135
22175	Peralta de Calasanz	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9341989794
22176	Peraltilla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,3874844331
22181	Piracés	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,7467199937
22182	Plan	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	18,9878978864
22186	Pozán de Vero	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,1045259183
22187	Puebla de Castro (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	15,381895281
22189	Puértolas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	15,7481222346
22193	Pueyo de Santa Cruz	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	11,0055488377
22195	Quicena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	10,380345515
22197	Robres	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	15,8074426415
22199	Sabiñánigo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	327,5215572199
22200	Sahún	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,5160090689
22201	Salas Altas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,0797297926
22202	Salas Bajas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,3483177689
22203	Salillas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0704238209
22204	Sallent de Gállego	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	44,5780223437
22205	San Esteban de Litera	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,2324566752
22206	Sangarrén	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	25,7099830947
22207	San Juan de Plan	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,5198585282
22208	Santa Cilia	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,2801585797
22209	Santa Cruz de la Serós	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,4646681503
22212	Santaliestra y San Quílez	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,535825377
22213	Sariñena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	83,6665449516
22214	Secastilla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,4119509278
22215	Seira	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,1350055275
22217	Sena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,7565785175
22218	Senés de Alcubierre	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,0537080483
22220	Sesa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,6291731074
22221	Sesué	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,3517693052
22222	Siétamo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	37,4537446026
22223	Sopeira	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,94062227
22225	Tamarite de Litera	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	51,5470954794
22226	Tardienta	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	13,2721352593
22227	Tella-Sin	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	11,1866999388
22228	Tierz	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	35,2030525196
22229	Tolva	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,5962913241
22230	Torla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,8933269494
22232	Torralba de Aragón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,1733678052
22233	Torre la Ribera	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0473570073
22234	Torrente de Cinca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,0398556322
22236	Torres de Barbués	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,7864948576
22239	Tramaced	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,6114578968
22242	Valfarta	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,754551072
22245	Velilla de Cinca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,4481253818
22246	Beranuy	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,5879309253
22248	Vicién	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1824121911
22249	Villanova	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9127463574
22250	Villanúa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,5495179098
22253	Yésero	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,3409747116
22254	Zaidín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	13,4687236022
22901	Valle de Hecho	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	23,880696331
22902	Puente la Reina de Jaca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,0388141233
22903	San Miguel del Cinca	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,650103391
22904	Sotonera (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	30,909486616
22905	Lupiñén-Ortilla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	16,9557020186
22907	Aínsa-Sobrarbe	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	40,5846076582
22908	Hoz y Costeán	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,1624186632
22909	Vencillón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,3655175925
44001	Ababuj	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,3619439518
44004	Aguaviva	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,6008245432
44005	Aguilar del Alfambra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,1564291893
44007	Alba	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,5595004779
44008	Albalate del Arzobispo	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,1727450792
44009	Albarracín	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	25,7142811731
44010	Albentosa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,5985483726
44012	Alcalá de la Selva	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,3936100496
44013	Alcañiz	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	472,0022523059
44014	Alcorisa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	53,782226539
44016	Alfambra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,6013422287
44017	Aliaga	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,8776583027
44022	Alloza	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,1971669327
44025	Andorra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	106,8861234369
44026	Arcos de las Salinas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,196293419
44027	Arens de Lledó	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,9807289119
44028	Argente	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9012942212
44029	Ariño	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,5316580105
44032	Bádenas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,4507103394
44034	Bañón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,8654089758
44035	Barrachina	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,1935137408
44036	Bea	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,4192260595
44037	Beceite	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0812172629
44038	Belmonte de San José	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,6273403922
44039	Bello	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,3729466578
44040	Berge	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	13,099613563
44041	Bezas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,2666228596
44042	Blancas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3400250453
44043	Blesa	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,5173811428
44044	Bordón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,2256638241
44045	Bronchales	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,4540931753
44047	Burbáguena	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,2359070106
44048	Cabra de Mora	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,0600703477
44049	Calaceite	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,1851226571
44050	Calamocha	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	64,4226547628
44051	Calanda	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	39,5463838892
44052	Calomarde	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,7774066823
44053	Camañas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,9334771124
44054	Camarena de la Sierra	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,8733365819
44056	Caminreal	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	14,1225310364
44059	Cantavieja	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	9,0638342787
44061	Cañada de Verich (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,8340139047
44064	Cascante del Río	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,5920431045
44065	Castejón de Tornos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1229694554
44068	Castelserás	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	23,1078392969
44071	Castellote	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	13,1068960534
44074	Cedrillas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	17,0262733908
44075	Celadas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,5268298558
44076	Cella	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	62,4077358819
44077	Cerollera (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,2863828288
44080	Codoñera (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,6761556947
44082	Corbalán	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	5,074040755
44086	Cretas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,9035870599
44088	Cuba (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,9394793647
44089	Cubla	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,148976535
44090	Cucalón	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	3,93140643
44092	Cuervo (El)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,3603954116
44093	Cuevas de Almudén	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,8922794021
44094	Cuevas Labradas	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	0,8551573493
44096	Ejulve	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1158130959
44097	Escorihuela	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,1555194564
44099	Escucha	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	24,7277168496
44100	Estercuel	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0839436596
44101	Ferreruela de Huerva	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	8,2531767737
44103	Formiche Alto	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,9987332838
44105	Fórnoles	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,1194386846
44106	Fortanete	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	6,7355018722
44108	Fresneda (La)	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,1166959504
44110	Fuenferrada	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	4,307302538
44112	Fuentes Claras	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	12,3854476038
44113	Fuentes de Rubielos	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	1,6226769398
44114	Fuentespalda	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	7,7965011326
44115	Galve	7	Salud y Servicios Sociales (Medicina, Enfermería, Farmacia, Trabajo Social, ...)	2,0204971543
