Mes y año	Mes (código)	Mes nombre	Año	AÑO-CNO	 CASE  WHEN Ocupación (1 dígito) código = '0' THEN '99' ELSE Ocupación (1 dígito) código END	Ocupación (1 dígito) descripción	Sexo	Número de contratos	CCAA nombre
Enero 2008	200801	Enero	2008	CNO - 1994	4	Empleados de tipo administrativo	Hombres	723	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	4	Empleados de tipo administrativo	Mujeres	2552	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1814	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	5914	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	243	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	51	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	5309	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	359	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	3183	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	859	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	9	Trabajadores no cualificados	Hombres	8330	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	9	Trabajadores no cualificados	Mujeres	6104	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	99	Fuerzas armadas	Hombres	134	Aragón
Enero 2008	200801	Enero	2008	CNO - 1994	99	Fuerzas armadas	Mujeres	66	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Hombres	79	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Mujeres	30	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Hombres	597	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Mujeres	666	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Hombres	1028	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Mujeres	1221	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	4	Empleados de tipo administrativo	Hombres	580	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	4	Empleados de tipo administrativo	Mujeres	2357	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1917	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	5214	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	154	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	34	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	3141	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	268	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2009	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	410	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	9	Trabajadores no cualificados	Hombres	5906	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	9	Trabajadores no cualificados	Mujeres	4713	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	99	Fuerzas armadas	Hombres	153	Aragón
Diciembre 2007	200712	Diciembre	2007	CNO - 1994	99	Fuerzas armadas	Mujeres	76	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Hombres	145	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Mujeres	53	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Hombres	927	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1021	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Hombres	1291	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Mujeres	1482	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	4	Empleados de tipo administrativo	Hombres	788	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	4	Empleados de tipo administrativo	Mujeres	2767	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1762	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	6266	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	255	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	94	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	5129	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	414	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2733	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	641	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	9	Trabajadores no cualificados	Hombres	7990	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	9	Trabajadores no cualificados	Mujeres	6095	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	99	Fuerzas armadas	Hombres	182	Aragón
Noviembre 2007	200711	Noviembre	2007	CNO - 1994	99	Fuerzas armadas	Mujeres	70	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Hombres	163	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Mujeres	76	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Hombres	2050	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Mujeres	2309	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Hombres	2041	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Mujeres	2303	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	4	Empleados de tipo administrativo	Hombres	836	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	4	Empleados de tipo administrativo	Mujeres	3030	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	2684	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	8130	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	295	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	65	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	5768	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	461	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	3120	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	755	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	9	Trabajadores no cualificados	Hombres	10050	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	9	Trabajadores no cualificados	Mujeres	7470	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	99	Fuerzas armadas	Hombres	322	Aragón
Octubre 2007	200710	Octubre	2007	CNO - 1994	99	Fuerzas armadas	Mujeres	161	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Hombres	136	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Mujeres	29	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Hombres	1417	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Mujeres	1985	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Hombres	1396	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Mujeres	1677	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	4	Empleados de tipo administrativo	Hombres	692	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	4	Empleados de tipo administrativo	Mujeres	2310	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1996	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	6149	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	254	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	92	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	5445	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	365	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	3065	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	659	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	9	Trabajadores no cualificados	Hombres	9548	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	9	Trabajadores no cualificados	Mujeres	7260	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	99	Fuerzas armadas	Hombres	241	Aragón
Septiembre 2007	200709	Septiembre	2007	CNO - 1994	99	Fuerzas armadas	Mujeres	125	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Hombres	66	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Mujeres	25	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Hombres	701	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Mujeres	601	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Hombres	1088	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Mujeres	1035	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	4	Empleados de tipo administrativo	Hombres	515	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	4	Empleados de tipo administrativo	Mujeres	1832	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	1765	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	4216	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	195	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	107	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	3977	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	282	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	2307	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	384	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	9	Trabajadores no cualificados	Hombres	9429	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	9	Trabajadores no cualificados	Mujeres	6920	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	99	Fuerzas armadas	Hombres	169	Aragón
Agosto 2007	200708	Agosto	2007	CNO - 1994	99	Fuerzas armadas	Mujeres	65	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Hombres	124	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Mujeres	44	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Hombres	852	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Mujeres	927	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Hombres	1784	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	3	Técnicos y profesionales de apoyo	Mujeres	2266	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	4	Empleados de tipo administrativo	Hombres	1134	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	4	Empleados de tipo administrativo	Mujeres	3301	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Hombres	2955	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	5	Trabajadores de los servicios de restauración, personales, protección y vendedores de los comercios	Mujeres	7053	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Hombres	292	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	6	Trabajadores cualificados en la agricultura y en la pesca	Mujeres	102	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Hombres	5372	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	7	Artesanos y trabajadores cualificados de las industrias manufactureras, la construcción, y la minería, excepto los  operadores de instalaciones y maquinaria	Mujeres	390	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Hombres	3038	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	8	Operadores de instalaciones y maquinaria, y montadores	Mujeres	456	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	9	Trabajadores no cualificados	Hombres	10886	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	9	Trabajadores no cualificados	Mujeres	8144	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	99	Fuerzas armadas	Hombres	245	Aragón
Julio 2007	200707	Julio	2007	CNO - 1994	99	Fuerzas armadas	Mujeres	106	Aragón
Junio 2007	200706	Junio	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Hombres	135	Aragón
Junio 2007	200706	Junio	2007	CNO - 1994	1	Dirección de las empresas y de las administraciones públicas	Mujeres	44	Aragón
Junio 2007	200706	Junio	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Hombres	838	Aragón
Junio 2007	200706	Junio	2007	CNO - 1994	2	Técnicos y profesionales científicos e intelectuales	Mujeres	785	Aragón
