Mes y año	Mes (código)	Mes nombre	Año	Provincia código	Provincia nombre	Sexo	Número de contratos	Grupo de tipo de jornada
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Hombres	13766	1 - Jornada Completa
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Mujeres	7714	1 - Jornada Completa
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Hombres	3962	2 - Jornada Parcial
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Mujeres	6983	2 - Jornada Parcial
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Hombres	64	3 - Fijos Discontinuos
Septiembre 2010	201009	Septiembre	2010	50	Zaragoza	Mujeres	219	3 - Fijos Discontinuos
Agosto 2010	201008	Agosto	2010	22	Huesca	Hombres	2868	1 - Jornada Completa
Agosto 2010	201008	Agosto	2010	22	Huesca	Mujeres	1297	1 - Jornada Completa
Agosto 2010	201008	Agosto	2010	22	Huesca	Hombres	290	2 - Jornada Parcial
Agosto 2010	201008	Agosto	2010	22	Huesca	Mujeres	758	2 - Jornada Parcial
Agosto 2010	201008	Agosto	2010	22	Huesca	Hombres	8	3 - Fijos Discontinuos
Agosto 2010	201008	Agosto	2010	22	Huesca	Mujeres	11	3 - Fijos Discontinuos
Agosto 2010	201008	Agosto	2010	44	Teruel	Hombres	1171	1 - Jornada Completa
Agosto 2010	201008	Agosto	2010	44	Teruel	Mujeres	612	1 - Jornada Completa
Agosto 2010	201008	Agosto	2010	44	Teruel	Hombres	217	2 - Jornada Parcial
Agosto 2010	201008	Agosto	2010	44	Teruel	Mujeres	439	2 - Jornada Parcial
Agosto 2010	201008	Agosto	2010	44	Teruel	Hombres	4	3 - Fijos Discontinuos
Agosto 2010	201008	Agosto	2010	44	Teruel	Mujeres	3	3 - Fijos Discontinuos
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Hombres	10889	1 - Jornada Completa
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Mujeres	6083	1 - Jornada Completa
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Hombres	2197	2 - Jornada Parcial
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Mujeres	4024	2 - Jornada Parcial
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Hombres	27	3 - Fijos Discontinuos
Agosto 2010	201008	Agosto	2010	50	Zaragoza	Mujeres	30	3 - Fijos Discontinuos
Julio 2010	201007	Julio	2010	22	Huesca	Hombres	3887	1 - Jornada Completa
Julio 2010	201007	Julio	2010	22	Huesca	Mujeres	2546	1 - Jornada Completa
Julio 2010	201007	Julio	2010	22	Huesca	Hombres	607	2 - Jornada Parcial
Julio 2010	201007	Julio	2010	22	Huesca	Mujeres	1177	2 - Jornada Parcial
Julio 2010	201007	Julio	2010	22	Huesca	Hombres	31	3 - Fijos Discontinuos
Julio 2010	201007	Julio	2010	22	Huesca	Mujeres	48	3 - Fijos Discontinuos
Julio 2010	201007	Julio	2010	44	Teruel	Hombres	1766	1 - Jornada Completa
Julio 2010	201007	Julio	2010	44	Teruel	Mujeres	964	1 - Jornada Completa
Julio 2010	201007	Julio	2010	44	Teruel	Hombres	259	2 - Jornada Parcial
Julio 2010	201007	Julio	2010	44	Teruel	Mujeres	601	2 - Jornada Parcial
Julio 2010	201007	Julio	2010	44	Teruel	Hombres	15	3 - Fijos Discontinuos
Julio 2010	201007	Julio	2010	44	Teruel	Mujeres	2	3 - Fijos Discontinuos
Julio 2010	201007	Julio	2010	50	Zaragoza	Hombres	12558	1 - Jornada Completa
Julio 2010	201007	Julio	2010	50	Zaragoza	Mujeres	7142	1 - Jornada Completa
Julio 2010	201007	Julio	2010	50	Zaragoza	Hombres	3526	2 - Jornada Parcial
Julio 2010	201007	Julio	2010	50	Zaragoza	Mujeres	5651	2 - Jornada Parcial
Julio 2010	201007	Julio	2010	50	Zaragoza	Hombres	15	3 - Fijos Discontinuos
Julio 2010	201007	Julio	2010	50	Zaragoza	Mujeres	26	3 - Fijos Discontinuos
Junio 2010	201006	Junio	2010	22	Huesca	Hombres	3153	1 - Jornada Completa
Junio 2010	201006	Junio	2010	22	Huesca	Mujeres	2089	1 - Jornada Completa
Junio 2010	201006	Junio	2010	22	Huesca	Hombres	506	2 - Jornada Parcial
Junio 2010	201006	Junio	2010	22	Huesca	Mujeres	933	2 - Jornada Parcial
Junio 2010	201006	Junio	2010	22	Huesca	Hombres	51	3 - Fijos Discontinuos
Junio 2010	201006	Junio	2010	22	Huesca	Mujeres	55	3 - Fijos Discontinuos
Junio 2010	201006	Junio	2010	44	Teruel	Hombres	1661	1 - Jornada Completa
Junio 2010	201006	Junio	2010	44	Teruel	Mujeres	999	1 - Jornada Completa
Junio 2010	201006	Junio	2010	44	Teruel	Hombres	230	2 - Jornada Parcial
Junio 2010	201006	Junio	2010	44	Teruel	Mujeres	456	2 - Jornada Parcial
Junio 2010	201006	Junio	2010	44	Teruel	Hombres	13	3 - Fijos Discontinuos
Junio 2010	201006	Junio	2010	44	Teruel	Mujeres	11	3 - Fijos Discontinuos
Junio 2010	201006	Junio	2010	50	Zaragoza	Hombres	13162	1 - Jornada Completa
Junio 2010	201006	Junio	2010	50	Zaragoza	Mujeres	7808	1 - Jornada Completa
Junio 2010	201006	Junio	2010	50	Zaragoza	Hombres	3164	2 - Jornada Parcial
Junio 2010	201006	Junio	2010	50	Zaragoza	Mujeres	5933	2 - Jornada Parcial
Junio 2010	201006	Junio	2010	50	Zaragoza	Hombres	53	3 - Fijos Discontinuos
Junio 2010	201006	Junio	2010	50	Zaragoza	Mujeres	107	3 - Fijos Discontinuos
Mayo 2010	201005	Mayo	2010	22	Huesca	Hombres	4023	1 - Jornada Completa
Mayo 2010	201005	Mayo	2010	22	Huesca	Mujeres	1874	1 - Jornada Completa
Mayo 2010	201005	Mayo	2010	22	Huesca	Hombres	360	2 - Jornada Parcial
Mayo 2010	201005	Mayo	2010	22	Huesca	Mujeres	713	2 - Jornada Parcial
Mayo 2010	201005	Mayo	2010	22	Huesca	Hombres	58	3 - Fijos Discontinuos
Mayo 2010	201005	Mayo	2010	22	Huesca	Mujeres	41	3 - Fijos Discontinuos
Mayo 2010	201005	Mayo	2010	44	Teruel	Hombres	1330	1 - Jornada Completa
Mayo 2010	201005	Mayo	2010	44	Teruel	Mujeres	804	1 - Jornada Completa
Mayo 2010	201005	Mayo	2010	44	Teruel	Hombres	246	2 - Jornada Parcial
Mayo 2010	201005	Mayo	2010	44	Teruel	Mujeres	411	2 - Jornada Parcial
Mayo 2010	201005	Mayo	2010	44	Teruel	Hombres	26	3 - Fijos Discontinuos
Mayo 2010	201005	Mayo	2010	44	Teruel	Mujeres	5	3 - Fijos Discontinuos
Mayo 2010	201005	Mayo	2010	50	Zaragoza	Hombres	11512	1 - Jornada Completa
Mayo 2010	201005	Mayo	2010	50	Zaragoza	Mujeres	6557	1 - Jornada Completa
Mayo 2010	201005	Mayo	2010	50	Zaragoza	Hombres	3041	2 - Jornada Parcial
Mayo 2010	201005	Mayo	2010	50	Zaragoza	Mujeres	5547	2 - Jornada Parcial
Mayo 2010	201005	Mayo	2010	50	Zaragoza	Hombres	40	3 - Fijos Discontinuos
Mayo 2010	201005	Mayo	2010	50	Zaragoza	Mujeres	89	3 - Fijos Discontinuos
Abril 2010	201004	Abril	2010	22	Huesca	Hombres	1839	1 - Jornada Completa
Abril 2010	201004	Abril	2010	22	Huesca	Mujeres	940	1 - Jornada Completa
Abril 2010	201004	Abril	2010	22	Huesca	Hombres	312	2 - Jornada Parcial
Abril 2010	201004	Abril	2010	22	Huesca	Mujeres	617	2 - Jornada Parcial
Abril 2010	201004	Abril	2010	22	Huesca	Hombres	54	3 - Fijos Discontinuos
Abril 2010	201004	Abril	2010	22	Huesca	Mujeres	38	3 - Fijos Discontinuos
Abril 2010	201004	Abril	2010	44	Teruel	Hombres	1091	1 - Jornada Completa
Abril 2010	201004	Abril	2010	44	Teruel	Mujeres	505	1 - Jornada Completa
Abril 2010	201004	Abril	2010	44	Teruel	Hombres	281	2 - Jornada Parcial
Abril 2010	201004	Abril	2010	44	Teruel	Mujeres	418	2 - Jornada Parcial
Abril 2010	201004	Abril	2010	44	Teruel	Hombres	27	3 - Fijos Discontinuos
Abril 2010	201004	Abril	2010	44	Teruel	Mujeres	7	3 - Fijos Discontinuos
Abril 2010	201004	Abril	2010	50	Zaragoza	Hombres	7901	1 - Jornada Completa
Abril 2010	201004	Abril	2010	50	Zaragoza	Mujeres	5266	1 - Jornada Completa
Abril 2010	201004	Abril	2010	50	Zaragoza	Hombres	2445	2 - Jornada Parcial
Abril 2010	201004	Abril	2010	50	Zaragoza	Mujeres	4249	2 - Jornada Parcial
Abril 2010	201004	Abril	2010	50	Zaragoza	Hombres	33	3 - Fijos Discontinuos
Abril 2010	201004	Abril	2010	50	Zaragoza	Mujeres	33	3 - Fijos Discontinuos
Marzo 2010	201003	Marzo	2010	22	Huesca	Hombres	2077	1 - Jornada Completa
Marzo 2010	201003	Marzo	2010	22	Huesca	Mujeres	1217	1 - Jornada Completa
Marzo 2010	201003	Marzo	2010	22	Huesca	Hombres	299	2 - Jornada Parcial
Marzo 2010	201003	Marzo	2010	22	Huesca	Mujeres	702	2 - Jornada Parcial
Marzo 2010	201003	Marzo	2010	22	Huesca	Hombres	31	3 - Fijos Discontinuos
Marzo 2010	201003	Marzo	2010	22	Huesca	Mujeres	37	3 - Fijos Discontinuos
Marzo 2010	201003	Marzo	2010	44	Teruel	Hombres	1174	1 - Jornada Completa
Marzo 2010	201003	Marzo	2010	44	Teruel	Mujeres	595	1 - Jornada Completa
Marzo 2010	201003	Marzo	2010	44	Teruel	Hombres	210	2 - Jornada Parcial
Marzo 2010	201003	Marzo	2010	44	Teruel	Mujeres	455	2 - Jornada Parcial
Marzo 2010	201003	Marzo	2010	44	Teruel	Hombres	60	3 - Fijos Discontinuos
Marzo 2010	201003	Marzo	2010	44	Teruel	Mujeres	13	3 - Fijos Discontinuos
Marzo 2010	201003	Marzo	2010	50	Zaragoza	Hombres	8177	1 - Jornada Completa
Marzo 2010	201003	Marzo	2010	50	Zaragoza	Mujeres	5168	1 - Jornada Completa
Marzo 2010	201003	Marzo	2010	50	Zaragoza	Hombres	3034	2 - Jornada Parcial
Marzo 2010	201003	Marzo	2010	50	Zaragoza	Mujeres	4925	2 - Jornada Parcial
Marzo 2010	201003	Marzo	2010	50	Zaragoza	Hombres	41	3 - Fijos Discontinuos
Marzo 2010	201003	Marzo	2010	50	Zaragoza	Mujeres	68	3 - Fijos Discontinuos
Febrero 2010	201002	Febrero	2010	22	Huesca	Hombres	1869	1 - Jornada Completa
Febrero 2010	201002	Febrero	2010	22	Huesca	Mujeres	1016	1 - Jornada Completa
Febrero 2010	201002	Febrero	2010	22	Huesca	Hombres	316	2 - Jornada Parcial
Febrero 2010	201002	Febrero	2010	22	Huesca	Mujeres	697	2 - Jornada Parcial
Febrero 2010	201002	Febrero	2010	22	Huesca	Hombres	45	3 - Fijos Discontinuos
Febrero 2010	201002	Febrero	2010	22	Huesca	Mujeres	23	3 - Fijos Discontinuos
Febrero 2010	201002	Febrero	2010	44	Teruel	Hombres	952	1 - Jornada Completa
Febrero 2010	201002	Febrero	2010	44	Teruel	Mujeres	500	1 - Jornada Completa
Febrero 2010	201002	Febrero	2010	44	Teruel	Hombres	151	2 - Jornada Parcial
Febrero 2010	201002	Febrero	2010	44	Teruel	Mujeres	327	2 - Jornada Parcial
Febrero 2010	201002	Febrero	2010	44	Teruel	Hombres	32	3 - Fijos Discontinuos
Febrero 2010	201002	Febrero	2010	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Febrero 2010	201002	Febrero	2010	50	Zaragoza	Hombres	7208	1 - Jornada Completa
Febrero 2010	201002	Febrero	2010	50	Zaragoza	Mujeres	4538	1 - Jornada Completa
Febrero 2010	201002	Febrero	2010	50	Zaragoza	Hombres	2579	2 - Jornada Parcial
Febrero 2010	201002	Febrero	2010	50	Zaragoza	Mujeres	4037	2 - Jornada Parcial
Febrero 2010	201002	Febrero	2010	50	Zaragoza	Hombres	33	3 - Fijos Discontinuos
Febrero 2010	201002	Febrero	2010	50	Zaragoza	Mujeres	70	3 - Fijos Discontinuos
Enero 2010	201001	Enero	2010	22	Huesca	Hombres	1848	1 - Jornada Completa
Enero 2010	201001	Enero	2010	22	Huesca	Mujeres	1068	1 - Jornada Completa
Enero 2010	201001	Enero	2010	22	Huesca	Hombres	324	2 - Jornada Parcial
Enero 2010	201001	Enero	2010	22	Huesca	Mujeres	794	2 - Jornada Parcial
Enero 2010	201001	Enero	2010	22	Huesca	Hombres	58	3 - Fijos Discontinuos
Enero 2010	201001	Enero	2010	22	Huesca	Mujeres	44	3 - Fijos Discontinuos
Enero 2010	201001	Enero	2010	44	Teruel	Hombres	896	1 - Jornada Completa
Enero 2010	201001	Enero	2010	44	Teruel	Mujeres	471	1 - Jornada Completa
Enero 2010	201001	Enero	2010	44	Teruel	Hombres	114	2 - Jornada Parcial
Enero 2010	201001	Enero	2010	44	Teruel	Mujeres	303	2 - Jornada Parcial
Enero 2010	201001	Enero	2010	44	Teruel	Hombres	15	3 - Fijos Discontinuos
Enero 2010	201001	Enero	2010	44	Teruel	Mujeres	6	3 - Fijos Discontinuos
Enero 2010	201001	Enero	2010	50	Zaragoza	Hombres	7502	1 - Jornada Completa
Enero 2010	201001	Enero	2010	50	Zaragoza	Mujeres	4908	1 - Jornada Completa
Enero 2010	201001	Enero	2010	50	Zaragoza	Hombres	2321	2 - Jornada Parcial
Enero 2010	201001	Enero	2010	50	Zaragoza	Mujeres	3997	2 - Jornada Parcial
Enero 2010	201001	Enero	2010	50	Zaragoza	Hombres	22	3 - Fijos Discontinuos
Enero 2010	201001	Enero	2010	50	Zaragoza	Mujeres	24	3 - Fijos Discontinuos
Diciembre 2009	200912	Diciembre	2009	22	Huesca	Hombres	1877	1 - Jornada Completa
Diciembre 2009	200912	Diciembre	2009	22	Huesca	Mujeres	1417	1 - Jornada Completa
Diciembre 2009	200912	Diciembre	2009	22	Huesca	Hombres	385	2 - Jornada Parcial
Diciembre 2009	200912	Diciembre	2009	22	Huesca	Mujeres	800	2 - Jornada Parcial
Diciembre 2009	200912	Diciembre	2009	22	Huesca	Hombres	107	3 - Fijos Discontinuos
Diciembre 2009	200912	Diciembre	2009	22	Huesca	Mujeres	109	3 - Fijos Discontinuos
Diciembre 2009	200912	Diciembre	2009	44	Teruel	Hombres	894	1 - Jornada Completa
Diciembre 2009	200912	Diciembre	2009	44	Teruel	Mujeres	529	1 - Jornada Completa
Diciembre 2009	200912	Diciembre	2009	44	Teruel	Hombres	162	2 - Jornada Parcial
Diciembre 2009	200912	Diciembre	2009	44	Teruel	Mujeres	331	2 - Jornada Parcial
Diciembre 2009	200912	Diciembre	2009	44	Teruel	Hombres	7	3 - Fijos Discontinuos
Diciembre 2009	200912	Diciembre	2009	44	Teruel	Mujeres	8	3 - Fijos Discontinuos
Diciembre 2009	200912	Diciembre	2009	50	Zaragoza	Hombres	6773	1 - Jornada Completa
Diciembre 2009	200912	Diciembre	2009	50	Zaragoza	Mujeres	4881	1 - Jornada Completa
Diciembre 2009	200912	Diciembre	2009	50	Zaragoza	Hombres	2862	2 - Jornada Parcial
Diciembre 2009	200912	Diciembre	2009	50	Zaragoza	Mujeres	4780	2 - Jornada Parcial
Diciembre 2009	200912	Diciembre	2009	50	Zaragoza	Hombres	29	3 - Fijos Discontinuos
Diciembre 2009	200912	Diciembre	2009	50	Zaragoza	Mujeres	28	3 - Fijos Discontinuos
Noviembre 2009	200911	Noviembre	2009	22	Huesca	Hombres	1952	1 - Jornada Completa
Noviembre 2009	200911	Noviembre	2009	22	Huesca	Mujeres	1177	1 - Jornada Completa
Noviembre 2009	200911	Noviembre	2009	22	Huesca	Hombres	317	2 - Jornada Parcial
Noviembre 2009	200911	Noviembre	2009	22	Huesca	Mujeres	852	2 - Jornada Parcial
Noviembre 2009	200911	Noviembre	2009	22	Huesca	Hombres	32	3 - Fijos Discontinuos
Noviembre 2009	200911	Noviembre	2009	22	Huesca	Mujeres	25	3 - Fijos Discontinuos
Noviembre 2009	200911	Noviembre	2009	44	Teruel	Hombres	1118	1 - Jornada Completa
Noviembre 2009	200911	Noviembre	2009	44	Teruel	Mujeres	660	1 - Jornada Completa
Noviembre 2009	200911	Noviembre	2009	44	Teruel	Hombres	256	2 - Jornada Parcial
Noviembre 2009	200911	Noviembre	2009	44	Teruel	Mujeres	391	2 - Jornada Parcial
Noviembre 2009	200911	Noviembre	2009	44	Teruel	Hombres	4	3 - Fijos Discontinuos
Noviembre 2009	200911	Noviembre	2009	44	Teruel	Mujeres	4	3 - Fijos Discontinuos
Noviembre 2009	200911	Noviembre	2009	50	Zaragoza	Hombres	8470	1 - Jornada Completa
Noviembre 2009	200911	Noviembre	2009	50	Zaragoza	Mujeres	5127	1 - Jornada Completa
Noviembre 2009	200911	Noviembre	2009	50	Zaragoza	Hombres	3697	2 - Jornada Parcial
Noviembre 2009	200911	Noviembre	2009	50	Zaragoza	Mujeres	5803	2 - Jornada Parcial
Noviembre 2009	200911	Noviembre	2009	50	Zaragoza	Hombres	41	3 - Fijos Discontinuos
Noviembre 2009	200911	Noviembre	2009	50	Zaragoza	Mujeres	71	3 - Fijos Discontinuos
Octubre 2009	200910	Octubre	2009	22	Huesca	Hombres	2037	1 - Jornada Completa
Octubre 2009	200910	Octubre	2009	22	Huesca	Mujeres	1097	1 - Jornada Completa
Octubre 2009	200910	Octubre	2009	22	Huesca	Hombres	539	2 - Jornada Parcial
Octubre 2009	200910	Octubre	2009	22	Huesca	Mujeres	1114	2 - Jornada Parcial
Octubre 2009	200910	Octubre	2009	22	Huesca	Hombres	9	3 - Fijos Discontinuos
Octubre 2009	200910	Octubre	2009	22	Huesca	Mujeres	26	3 - Fijos Discontinuos
Octubre 2009	200910	Octubre	2009	44	Teruel	Hombres	1305	1 - Jornada Completa
Octubre 2009	200910	Octubre	2009	44	Teruel	Mujeres	722	1 - Jornada Completa
Octubre 2009	200910	Octubre	2009	44	Teruel	Hombres	225	2 - Jornada Parcial
Octubre 2009	200910	Octubre	2009	44	Teruel	Mujeres	516	2 - Jornada Parcial
Octubre 2009	200910	Octubre	2009	44	Teruel	Hombres	21	3 - Fijos Discontinuos
Octubre 2009	200910	Octubre	2009	44	Teruel	Mujeres	19	3 - Fijos Discontinuos
Octubre 2009	200910	Octubre	2009	50	Zaragoza	Hombres	10234	1 - Jornada Completa
Octubre 2009	200910	Octubre	2009	50	Zaragoza	Mujeres	6835	1 - Jornada Completa
Octubre 2009	200910	Octubre	2009	50	Zaragoza	Hombres	4635	2 - Jornada Parcial
Octubre 2009	200910	Octubre	2009	50	Zaragoza	Mujeres	7013	2 - Jornada Parcial
Octubre 2009	200910	Octubre	2009	50	Zaragoza	Hombres	65	3 - Fijos Discontinuos
Octubre 2009	200910	Octubre	2009	50	Zaragoza	Mujeres	165	3 - Fijos Discontinuos
Septiembre 2009	200909	Septiembre	2009	22	Huesca	Hombres	2215	1 - Jornada Completa
Septiembre 2009	200909	Septiembre	2009	22	Huesca	Mujeres	1145	1 - Jornada Completa
Septiembre 2009	200909	Septiembre	2009	22	Huesca	Hombres	431	2 - Jornada Parcial
Septiembre 2009	200909	Septiembre	2009	22	Huesca	Mujeres	1113	2 - Jornada Parcial
Septiembre 2009	200909	Septiembre	2009	22	Huesca	Hombres	16	3 - Fijos Discontinuos
Septiembre 2009	200909	Septiembre	2009	22	Huesca	Mujeres	33	3 - Fijos Discontinuos
Septiembre 2009	200909	Septiembre	2009	44	Teruel	Hombres	1561	1 - Jornada Completa
Septiembre 2009	200909	Septiembre	2009	44	Teruel	Mujeres	761	1 - Jornada Completa
Septiembre 2009	200909	Septiembre	2009	44	Teruel	Hombres	189	2 - Jornada Parcial
Septiembre 2009	200909	Septiembre	2009	44	Teruel	Mujeres	504	2 - Jornada Parcial
Septiembre 2009	200909	Septiembre	2009	44	Teruel	Hombres	8	3 - Fijos Discontinuos
Septiembre 2009	200909	Septiembre	2009	44	Teruel	Mujeres	18	3 - Fijos Discontinuos
Septiembre 2009	200909	Septiembre	2009	50	Zaragoza	Hombres	12689	1 - Jornada Completa
Septiembre 2009	200909	Septiembre	2009	50	Zaragoza	Mujeres	7438	1 - Jornada Completa
Septiembre 2009	200909	Septiembre	2009	50	Zaragoza	Hombres	4092	2 - Jornada Parcial
Septiembre 2009	200909	Septiembre	2009	50	Zaragoza	Mujeres	7217	2 - Jornada Parcial
Septiembre 2009	200909	Septiembre	2009	50	Zaragoza	Hombres	40	3 - Fijos Discontinuos
Septiembre 2009	200909	Septiembre	2009	50	Zaragoza	Mujeres	163	3 - Fijos Discontinuos
Agosto 2009	200908	Agosto	2009	22	Huesca	Hombres	2500	1 - Jornada Completa
Agosto 2009	200908	Agosto	2009	22	Huesca	Mujeres	1192	1 - Jornada Completa
Agosto 2009	200908	Agosto	2009	22	Huesca	Hombres	244	2 - Jornada Parcial
Agosto 2009	200908	Agosto	2009	22	Huesca	Mujeres	654	2 - Jornada Parcial
Agosto 2009	200908	Agosto	2009	22	Huesca	Hombres	18	3 - Fijos Discontinuos
Agosto 2009	200908	Agosto	2009	22	Huesca	Mujeres	32	3 - Fijos Discontinuos
Agosto 2009	200908	Agosto	2009	44	Teruel	Hombres	1063	1 - Jornada Completa
Agosto 2009	200908	Agosto	2009	44	Teruel	Mujeres	552	1 - Jornada Completa
Agosto 2009	200908	Agosto	2009	44	Teruel	Hombres	140	2 - Jornada Parcial
Agosto 2009	200908	Agosto	2009	44	Teruel	Mujeres	375	2 - Jornada Parcial
Agosto 2009	200908	Agosto	2009	44	Teruel	Hombres	13	3 - Fijos Discontinuos
Agosto 2009	200908	Agosto	2009	44	Teruel	Mujeres	2	3 - Fijos Discontinuos
Agosto 2009	200908	Agosto	2009	50	Zaragoza	Hombres	9480	1 - Jornada Completa
Agosto 2009	200908	Agosto	2009	50	Zaragoza	Mujeres	5506	1 - Jornada Completa
Agosto 2009	200908	Agosto	2009	50	Zaragoza	Hombres	2098	2 - Jornada Parcial
Agosto 2009	200908	Agosto	2009	50	Zaragoza	Mujeres	3658	2 - Jornada Parcial
Agosto 2009	200908	Agosto	2009	50	Zaragoza	Hombres	38	3 - Fijos Discontinuos
Agosto 2009	200908	Agosto	2009	50	Zaragoza	Mujeres	31	3 - Fijos Discontinuos
Julio 2009	200907	Julio	2009	22	Huesca	Hombres	4114	1 - Jornada Completa
Julio 2009	200907	Julio	2009	22	Huesca	Mujeres	2654	1 - Jornada Completa
Julio 2009	200907	Julio	2009	22	Huesca	Hombres	581	2 - Jornada Parcial
Julio 2009	200907	Julio	2009	22	Huesca	Mujeres	1158	2 - Jornada Parcial
Julio 2009	200907	Julio	2009	22	Huesca	Hombres	33	3 - Fijos Discontinuos
Julio 2009	200907	Julio	2009	22	Huesca	Mujeres	59	3 - Fijos Discontinuos
Julio 2009	200907	Julio	2009	44	Teruel	Hombres	1298	1 - Jornada Completa
Julio 2009	200907	Julio	2009	44	Teruel	Mujeres	1035	1 - Jornada Completa
Julio 2009	200907	Julio	2009	44	Teruel	Hombres	193	2 - Jornada Parcial
Julio 2009	200907	Julio	2009	44	Teruel	Mujeres	611	2 - Jornada Parcial
Julio 2009	200907	Julio	2009	44	Teruel	Hombres	11	3 - Fijos Discontinuos
Julio 2009	200907	Julio	2009	44	Teruel	Mujeres	6	3 - Fijos Discontinuos
Julio 2009	200907	Julio	2009	50	Zaragoza	Hombres	11179	1 - Jornada Completa
Julio 2009	200907	Julio	2009	50	Zaragoza	Mujeres	6746	1 - Jornada Completa
Julio 2009	200907	Julio	2009	50	Zaragoza	Hombres	3430	2 - Jornada Parcial
Julio 2009	200907	Julio	2009	50	Zaragoza	Mujeres	5580	2 - Jornada Parcial
Julio 2009	200907	Julio	2009	50	Zaragoza	Hombres	17	3 - Fijos Discontinuos
Julio 2009	200907	Julio	2009	50	Zaragoza	Mujeres	23	3 - Fijos Discontinuos
Junio 2009	200906	Junio	2009	22	Huesca	Hombres	3317	1 - Jornada Completa
Junio 2009	200906	Junio	2009	22	Huesca	Mujeres	2053	1 - Jornada Completa
Junio 2009	200906	Junio	2009	22	Huesca	Hombres	426	2 - Jornada Parcial
Junio 2009	200906	Junio	2009	22	Huesca	Mujeres	985	2 - Jornada Parcial
Junio 2009	200906	Junio	2009	22	Huesca	Hombres	35	3 - Fijos Discontinuos
Junio 2009	200906	Junio	2009	22	Huesca	Mujeres	41	3 - Fijos Discontinuos
Junio 2009	200906	Junio	2009	44	Teruel	Hombres	1495	1 - Jornada Completa
Junio 2009	200906	Junio	2009	44	Teruel	Mujeres	858	1 - Jornada Completa
Junio 2009	200906	Junio	2009	44	Teruel	Hombres	212	2 - Jornada Parcial
Junio 2009	200906	Junio	2009	44	Teruel	Mujeres	474	2 - Jornada Parcial
Junio 2009	200906	Junio	2009	44	Teruel	Hombres	6	3 - Fijos Discontinuos
Junio 2009	200906	Junio	2009	44	Teruel	Mujeres	10	3 - Fijos Discontinuos
Junio 2009	200906	Junio	2009	50	Zaragoza	Hombres	12364	1 - Jornada Completa
Junio 2009	200906	Junio	2009	50	Zaragoza	Mujeres	7489	1 - Jornada Completa
Junio 2009	200906	Junio	2009	50	Zaragoza	Hombres	3803	2 - Jornada Parcial
Junio 2009	200906	Junio	2009	50	Zaragoza	Mujeres	5919	2 - Jornada Parcial
Junio 2009	200906	Junio	2009	50	Zaragoza	Hombres	58	3 - Fijos Discontinuos
Junio 2009	200906	Junio	2009	50	Zaragoza	Mujeres	115	3 - Fijos Discontinuos
Mayo 2009	200905	Mayo	2009	22	Huesca	Hombres	3630	1 - Jornada Completa
Mayo 2009	200905	Mayo	2009	22	Huesca	Mujeres	1759	1 - Jornada Completa
Mayo 2009	200905	Mayo	2009	22	Huesca	Hombres	330	2 - Jornada Parcial
Mayo 2009	200905	Mayo	2009	22	Huesca	Mujeres	726	2 - Jornada Parcial
Mayo 2009	200905	Mayo	2009	22	Huesca	Hombres	35	3 - Fijos Discontinuos
Mayo 2009	200905	Mayo	2009	22	Huesca	Mujeres	33	3 - Fijos Discontinuos
Mayo 2009	200905	Mayo	2009	44	Teruel	Hombres	1554	1 - Jornada Completa
Mayo 2009	200905	Mayo	2009	44	Teruel	Mujeres	745	1 - Jornada Completa
Mayo 2009	200905	Mayo	2009	44	Teruel	Hombres	152	2 - Jornada Parcial
Mayo 2009	200905	Mayo	2009	44	Teruel	Mujeres	318	2 - Jornada Parcial
Mayo 2009	200905	Mayo	2009	44	Teruel	Hombres	62	3 - Fijos Discontinuos
Mayo 2009	200905	Mayo	2009	44	Teruel	Mujeres	14	3 - Fijos Discontinuos
