Mes y año	Mes (código)	Mes nombre	Año	Sección (1 letra) código	Sección (1 letra) descripción	Sexo	Número de contratos	CNAE año	CCAA nombre
Julio 2010	201007	Julio	2010	N	Actividades administrativas y servicios auxiliares	Hombres	4583	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	N	Actividades administrativas y servicios auxiliares	Mujeres	4011	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	901	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	847	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	P	Educación	Hombres	404	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	P	Educación	Mujeres	623	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	Q	Actividades sanitarias y de servicios sociales	Hombres	320	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	Q	Actividades sanitarias y de servicios sociales	Mujeres	1830	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1404	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	921	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	S	Otros servicios	Hombres	284	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	S	Otros servicios	Mujeres	559	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	190	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	146	CNAE - 2009	Aragón
Julio 2010	201007	Julio	2010	U	Actividades de organizaciones y organismos extraterritoriales	Hombres	1	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	A	Agricultura, ganadería, silvicultura y pesca	Hombres	4899	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	2255	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	B	Industrias extractivas	Hombres	51	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	B	Industrias extractivas	Mujeres	2	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	C	Industria manufacturera	Hombres	1912	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	C	Industria manufacturera	Mujeres	822	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	6	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	2	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	319	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	42	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	F	Construcción	Hombres	3193	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	F	Construcción	Mujeres	167	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1331	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	2411	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	H	Transporte y almacenamiento	Hombres	794	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	H	Transporte y almacenamiento	Mujeres	229	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	I	Hostelería	Hombres	2404	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	I	Hostelería	Mujeres	3461	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	J	Información y comunicaciones	Hombres	187	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	J	Información y comunicaciones	Mujeres	133	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	K	Actividades financieras y de seguros	Hombres	52	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	K	Actividades financieras y de seguros	Mujeres	90	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	L	Actividades inmobiliarias	Hombres	33	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	L	Actividades inmobiliarias	Mujeres	52	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	M	Actividades profesionales, científicas y técnicas	Hombres	454	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	M	Actividades profesionales, científicas y técnicas	Mujeres	658	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	N	Actividades administrativas y servicios auxiliares	Hombres	3935	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	N	Actividades administrativas y servicios auxiliares	Mujeres	4068	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	433	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	536	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	P	Educación	Hombres	428	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	P	Educación	Mujeres	652	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	Q	Actividades sanitarias y de servicios sociales	Hombres	245	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	Q	Actividades sanitarias y de servicios sociales	Mujeres	1644	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	1036	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	623	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	S	Otros servicios	Hombres	198	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	S	Otros servicios	Mujeres	486	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	83	CNAE - 2009	Aragón
Junio 2010	201006	Junio	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	58	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	A	Agricultura, ganadería, silvicultura y pesca	Hombres	5450	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	2217	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	B	Industrias extractivas	Hombres	27	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	B	Industrias extractivas	Mujeres	1	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	C	Industria manufacturera	Hombres	1813	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	C	Industria manufacturera	Mujeres	838	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	6	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	1	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	116	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	43	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	F	Construcción	Hombres	2999	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	F	Construcción	Mujeres	156	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1044	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1719	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	H	Transporte y almacenamiento	Hombres	756	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	H	Transporte y almacenamiento	Mujeres	171	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	I	Hostelería	Hombres	2339	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	I	Hostelería	Mujeres	3172	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	J	Información y comunicaciones	Hombres	176	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	J	Información y comunicaciones	Mujeres	129	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	K	Actividades financieras y de seguros	Hombres	57	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	K	Actividades financieras y de seguros	Mujeres	62	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	L	Actividades inmobiliarias	Hombres	19	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	L	Actividades inmobiliarias	Mujeres	32	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	M	Actividades profesionales, científicas y técnicas	Hombres	342	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	M	Actividades profesionales, científicas y técnicas	Mujeres	629	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	N	Actividades administrativas y servicios auxiliares	Hombres	3705	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	N	Actividades administrativas y servicios auxiliares	Mujeres	3909	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	159	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	263	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	P	Educación	Hombres	388	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	P	Educación	Mujeres	536	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	Q	Actividades sanitarias y de servicios sociales	Hombres	210	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	Q	Actividades sanitarias y de servicios sociales	Mujeres	1217	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	857	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	499	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	S	Otros servicios	Hombres	142	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	S	Otros servicios	Mujeres	386	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	31	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	60	CNAE - 2009	Aragón
Mayo 2010	201005	Mayo	2010	U	Actividades de organizaciones y organismos extraterritoriales	Mujeres	1	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	A	Agricultura, ganadería, silvicultura y pesca	Hombres	1812	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	421	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	B	Industrias extractivas	Hombres	33	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	B	Industrias extractivas	Mujeres	2	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	C	Industria manufacturera	Hombres	1477	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	C	Industria manufacturera	Mujeres	729	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	13	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	3	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	108	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	37	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	F	Construcción	Hombres	2454	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	F	Construcción	Mujeres	126	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	898	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1360	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	H	Transporte y almacenamiento	Hombres	706	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	H	Transporte y almacenamiento	Mujeres	191	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	I	Hostelería	Hombres	1419	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	I	Hostelería	Mujeres	2475	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	J	Información y comunicaciones	Hombres	155	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	J	Información y comunicaciones	Mujeres	134	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	K	Actividades financieras y de seguros	Hombres	57	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	K	Actividades financieras y de seguros	Mujeres	47	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	L	Actividades inmobiliarias	Hombres	22	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	L	Actividades inmobiliarias	Mujeres	22	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	M	Actividades profesionales, científicas y técnicas	Hombres	388	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	M	Actividades profesionales, científicas y técnicas	Mujeres	772	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	N	Actividades administrativas y servicios auxiliares	Hombres	3093	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	N	Actividades administrativas y servicios auxiliares	Mujeres	3153	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	143	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	256	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	P	Educación	Hombres	290	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	P	Educación	Mujeres	398	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	Q	Actividades sanitarias y de servicios sociales	Hombres	185	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	Q	Actividades sanitarias y de servicios sociales	Mujeres	1123	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	R	Actividades artísticas, recreativas y de entretenimiento	Hombres	580	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	R	Actividades artísticas, recreativas y de entretenimiento	Mujeres	408	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	S	Otros servicios	Hombres	119	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	S	Otros servicios	Mujeres	359	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Hombres	30	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	T	Actividades de los hogares como empleadores de personal doméstico; actividades de los hogares como productores de bienes y servicios para uso propio	Mujeres	56	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	U	Actividades de organizaciones y organismos extraterritoriales	Hombres	1	CNAE - 2009	Aragón
Abril 2010	201004	Abril	2010	U	Actividades de organizaciones y organismos extraterritoriales	Mujeres	1	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	A	Agricultura, ganadería, silvicultura y pesca	Hombres	1436	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	A	Agricultura, ganadería, silvicultura y pesca	Mujeres	283	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	B	Industrias extractivas	Hombres	31	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	B	Industrias extractivas	Mujeres	2	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	C	Industria manufacturera	Hombres	1478	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	C	Industria manufacturera	Mujeres	625	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Hombres	21	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	D	Suministro de energía eléctrica, gas, vapor y aire acondicionado	Mujeres	4	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Hombres	179	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	E	Suministro de agua, actividades de saneamiento, gestión de residuos y descontaminación	Mujeres	45	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	F	Construcción	Hombres	2663	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	F	Construcción	Mujeres	133	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Hombres	1025	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	G	Comercio al por mayor y al por menor; reparación de vehículos de motor y motocicletas	Mujeres	1548	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	H	Transporte y almacenamiento	Hombres	761	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	H	Transporte y almacenamiento	Mujeres	164	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	I	Hostelería	Hombres	1385	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	I	Hostelería	Mujeres	2563	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	J	Información y comunicaciones	Hombres	226	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	J	Información y comunicaciones	Mujeres	159	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	K	Actividades financieras y de seguros	Hombres	72	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	K	Actividades financieras y de seguros	Mujeres	58	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	L	Actividades inmobiliarias	Hombres	17	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	L	Actividades inmobiliarias	Mujeres	47	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	M	Actividades profesionales, científicas y técnicas	Hombres	464	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	M	Actividades profesionales, científicas y técnicas	Mujeres	721	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	N	Actividades administrativas y servicios auxiliares	Hombres	3796	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	N	Actividades administrativas y servicios auxiliares	Mujeres	3576	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Hombres	143	CNAE - 2009	Aragón
Marzo 2010	201003	Marzo	2010	O	Administración Pública y defensa; Seguridad Social obligatoria	Mujeres	281	CNAE - 2009	Aragón
