Municipio codigo	Municipio nombre	Grado, código	Grado	Sexo, código	Sexo	Personas
50024	Almonacid de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	78,3632963277
50024	Almonacid de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	148,7461493836
50024	Almonacid de la Sierra	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	14,6859667437
50024	Almonacid de la Sierra	2	Analfabetos o sin estudios	6	Mujer	46,5391095692
50025	Almunia de Doña Godina (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	484,4156253118
50025	Almunia de Doña Godina (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1979,2593882801
50025	Almunia de Doña Godina (La)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	328,9269427349
50025	Almunia de Doña Godina (La)	2	Analfabetos o sin estudios	6	Mujer	305,4250118116
50026	Alpartir	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	57,6348565847
50026	Alpartir	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	127,4180069806
50026	Alpartir	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	6,4146087832
50026	Alpartir	2	Analfabetos o sin estudios	6	Mujer	47,1767688052
50027	Ambel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	34,4299977894
50027	Ambel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	65,2157901098
50027	Ambel	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	23,4710959736
50027	Ambel	2	Analfabetos o sin estudios	6	Mujer	13,7462316648
50028	Anento	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	4,8501596677
50028	Anento	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	27,7128735866
50028	Anento	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,500797867
50028	Anento	2	Analfabetos o sin estudios	6	Mujer	10,4933798518
50029	Aniñón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	59,5953524621
50029	Aniñón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	186,902193835
50029	Aniñón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	12,7463634742
50029	Aniñón	2	Analfabetos o sin estudios	6	Mujer	65,518244804
50030	Añón de Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	25,9243054799
50030	Añón de Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	23,5587183185
50030	Añón de Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	9,804574298
50030	Añón de Moncayo	2	Analfabetos o sin estudios	6	Mujer	13,4082671869
50031	Aranda de Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,6943893497
50031	Aranda de Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	45,1401361516
50031	Aranda de Moncayo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	6,9028850781
50031	Aranda de Moncayo	2	Analfabetos o sin estudios	6	Mujer	7,4937126353
50032	Arándiga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	34,8717414807
50032	Arándiga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	50,1506195546
50032	Arándiga	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	10,0575011771
50032	Arándiga	2	Analfabetos o sin estudios	6	Mujer	80,1326014143
50033	Ardisa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3,0126537504
50033	Ardisa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	22,6213572216
50033	Ardisa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,6884028499
50033	Ardisa	2	Analfabetos o sin estudios	6	Mujer	2,200752968
50034	Ariza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	136,7653682255
50034	Ariza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	193,1506578368
50034	Ariza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	45,6558976006
50034	Ariza	2	Analfabetos o sin estudios	6	Mujer	118,2743559807
50035	Artieda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	8,3111466232
50035	Artieda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	16,7713822887
50035	Artieda	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	7,0362452858
50035	Artieda	2	Analfabetos o sin estudios	6	Mujer	1,4913230687
50036	Asín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,6429203199
50036	Asín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	21,3752221186
50036	Asín	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	11,4886319266
50037	Atea	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	13,3627160519
50037	Atea	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	32,0638139636
50037	Atea	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4,209714045
50037	Atea	2	Analfabetos o sin estudios	6	Mujer	10,5524399632
50038	Ateca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	163,2985087024
50038	Ateca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	559,3407923601
50038	Ateca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	115,5293318256
50038	Ateca	2	Analfabetos o sin estudios	6	Mujer	60,7940797203
50039	Azuara	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	49,8746364925
50039	Azuara	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	174,4382157274
50039	Azuara	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	10,4799438126
50039	Azuara	2	Analfabetos o sin estudios	6	Mujer	37,93555223
50040	Badules	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	8,9684977712
50040	Badules	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	20,1859298673
50040	Badules	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	14,5910898707
50040	Badules	2	Analfabetos o sin estudios	6	Mujer	5,2544824905
50041	Bagüés	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	0,5312731411
50041	Bagüés	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	7,4185827997
50041	Bagüés	2	Analfabetos o sin estudios	6	Mujer	2,050144059
50042	Balconchán	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5
50043	Bárboles	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	25,0301399446
50043	Bárboles	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	71,0231616979
50043	Bárboles	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	12,6158785435
50043	Bárboles	2	Analfabetos o sin estudios	6	Mujer	12,5132837577
50044	Bardallur	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	43,2690807406
50044	Bardallur	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	73,9984933719
50044	Bardallur	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	13,8067866319
50044	Bardallur	2	Analfabetos o sin estudios	6	Mujer	20,4210020796
50045	Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	107,2848634907
50045	Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	393,3548556602
50045	Belchite	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	66,5858634532
50045	Belchite	2	Analfabetos o sin estudios	6	Mujer	87,0266640196
50046	Belmonte de Gracián	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	24,1993412383
50046	Belmonte de Gracián	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	56,5327514223
50046	Belmonte de Gracián	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	7,6592183148
50046	Belmonte de Gracián	2	Analfabetos o sin estudios	6	Mujer	12,5595180733
50047	Berdejo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	21,3486475822
50047	Berdejo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,6022750311
50047	Berdejo	2	Analfabetos o sin estudios	6	Mujer	1,47595318
50048	Berrueco	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	8,6814675947
50048	Berrueco	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,2396094489
50048	Berrueco	2	Analfabetos o sin estudios	6	Mujer	6,0250009565
50050	Bijuesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	7,3049549636
50050	Bijuesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	26,4496260357
50050	Bijuesca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,3580572977
50050	Bijuesca	2	Analfabetos o sin estudios	6	Mujer	6,6849800498
50051	Biota	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	101,5884737698
50051	Biota	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	260,4365740209
50051	Biota	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	26,6429086634
50051	Biota	2	Analfabetos o sin estudios	6	Mujer	68,8590104517
50052	Bisimbre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	15,8539314319
50052	Bisimbre	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	21,0631362365
50052	Bisimbre	2	Analfabetos o sin estudios	6	Mujer	11,0829323315
50053	Boquiñeni	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	79,4291380845
50053	Boquiñeni	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	279,0202428545
50053	Boquiñeni	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	24,7337174098
50053	Boquiñeni	2	Analfabetos o sin estudios	6	Mujer	37,5635631003
50054	Bordalba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	10,9917039892
50054	Bordalba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	9,2004872941
50054	Bordalba	2	Analfabetos o sin estudios	6	Mujer	7,3187559846
50055	Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	365,7560575483
50055	Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	1280,0191955117
50055	Borja	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	142,6957460143
50055	Borja	2	Analfabetos o sin estudios	6	Mujer	123,4504232034
50056	Botorrita	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	44,069534984
50056	Botorrita	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	106,818327912
50056	Botorrita	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	48,1579702991
50056	Botorrita	2	Analfabetos o sin estudios	6	Mujer	15,2183165409
50057	Brea de Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	221,4097588243
50057	Brea de Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	398,5433719126
50057	Brea de Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	65,419083135
50057	Brea de Aragón	2	Analfabetos o sin estudios	6	Mujer	99,9381516438
50058	Bubierca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	5,2129754367
50058	Bubierca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	31,3883194489
50058	Bubierca	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	2,4434979812
50059	Bujaraloz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	100,6541484068
50059	Bujaraloz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	219,0795957934
50059	Bujaraloz	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	66,8613905149
50059	Bujaraloz	2	Analfabetos o sin estudios	6	Mujer	41,7085183456
50060	Bulbuente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	32,9184036685
50060	Bulbuente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	54,9833043432
50060	Bulbuente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	7,2874852747
50060	Bulbuente	2	Analfabetos o sin estudios	6	Mujer	6,4185183241
50061	Bureta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	19,3578735514
50061	Bureta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	83,572510236
50061	Bureta	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	9,1683206424
50061	Bureta	2	Analfabetos o sin estudios	6	Mujer	11,90129557
50062	Burgo de Ebro (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	81,9712115372
50062	Burgo de Ebro (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	636,4656911425
50062	Burgo de Ebro (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	125,238846015
50062	Burgo de Ebro (El)	2	Analfabetos o sin estudios	6	Mujer	72,1448166273
50063	Buste (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	12,164221308
50063	Buste (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	13,6595106149
50063	Buste (El)	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3,3265777876
50063	Buste (El)	2	Analfabetos o sin estudios	6	Mujer	5,3030975829
50064	Cabañas de Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	57,8149105629
50064	Cabañas de Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	133,9736096987
50064	Cabañas de Ebro	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	11,3021070976
50064	Cabañas de Ebro	2	Analfabetos o sin estudios	6	Mujer	21,2051001085
50065	Cabolafuente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	7,4262411008
50065	Cabolafuente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	5,3061677792
50065	Cabolafuente	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,8832522813
50065	Cabolafuente	2	Analfabetos o sin estudios	6	Mujer	5,2903750214
50066	Cadrete	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	135,1138537599
50066	Cadrete	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	825,0451781381
50066	Cadrete	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	252,7914831765
50066	Cadrete	2	Analfabetos o sin estudios	6	Mujer	50,3550864653
50067	Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1459,3476910124
50067	Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	4949,9547970527
50067	Calatayud	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1528,1509888763
50067	Calatayud	2	Analfabetos o sin estudios	6	Mujer	914,9807339296
50068	Calatorao	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	229,92679359
50068	Calatorao	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	709,4238309716
50068	Calatorao	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	79,8547059609
50068	Calatorao	2	Analfabetos o sin estudios	6	Mujer	176,4260337045
50069	Calcena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	1,4740944736
50069	Calcena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	11,1578238086
50069	Calcena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,7162559121
50069	Calcena	2	Analfabetos o sin estudios	6	Mujer	12,4638981707
50070	Calmarza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	13,1619273885
50070	Calmarza	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	8,8327342677
50070	Calmarza	2	Analfabetos o sin estudios	6	Mujer	9,7572820976
50071	Campillo de Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,0090298464
50071	Campillo de Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	30,6669948163
50071	Campillo de Aragón	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,1190783703
50071	Campillo de Aragón	2	Analfabetos o sin estudios	6	Mujer	14,4291418038
50072	Carenas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	26,8003898273
50072	Carenas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	40,0222321453
50072	Carenas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,751628285
50072	Carenas	2	Analfabetos o sin estudios	6	Mujer	12,2389287021
50073	Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	264,7567480388
50073	Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	802,2749962846
50073	Cariñena	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	224,8947703785
50073	Cariñena	2	Analfabetos o sin estudios	6	Mujer	140,8773889258
50074	Caspe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	574,7027587402
50074	Caspe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	2239,6208085316
50074	Caspe	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	449,2735805961
50074	Caspe	2	Analfabetos o sin estudios	6	Mujer	638,4840726492
50075	Castejón de Alarba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	10,3710373911
50075	Castejón de Alarba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	22,2995737577
50075	Castejón de Alarba	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,274056997
50075	Castejón de Alarba	2	Analfabetos o sin estudios	6	Mujer	6,4657062588
50076	Castejón de las Armas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	21,7969264081
50076	Castejón de las Armas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	22,6326901355
50076	Castejón de las Armas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,3767267236
50076	Castejón de las Armas	2	Analfabetos o sin estudios	6	Mujer	9,1021455022
50077	Castejón de Valdejasa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	38,7043388164
50077	Castejón de Valdejasa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	59,9764288245
50077	Castejón de Valdejasa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	11,6157413599
50077	Castejón de Valdejasa	2	Analfabetos o sin estudios	6	Mujer	13,609527181
50078	Castiliscar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	57,6076870082
50078	Castiliscar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	58,310043348
50078	Castiliscar	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	11,6367017494
50078	Castiliscar	2	Analfabetos o sin estudios	6	Mujer	17,9709471801
50079	Cervera de la Cañada	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	42,6778226677
50079	Cervera de la Cañada	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	74,2538273436
50079	Cervera de la Cañada	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	3,469045148
50079	Cervera de la Cañada	2	Analfabetos o sin estudios	6	Mujer	15,5993048408
50080	Cerveruela	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	2,2698203958
50080	Cerveruela	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	10,7848362686
50080	Cerveruela	2	Analfabetos o sin estudios	6	Mujer	0,9453433356
50081	Cetina	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	72,1448248936
50081	Cetina	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	143,8669886489
50081	Cetina	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	34,5619554123
50081	Cetina	2	Analfabetos o sin estudios	6	Mujer	48,3523538484
50082	Cimballa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	18,5979516161
50082	Cimballa	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	38,6754430494
50083	Cinco Olivas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	3,9090766289
50083	Cinco Olivas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	13,1525233757
50083	Cinco Olivas	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	10,5347299395
50083	Cinco Olivas	2	Analfabetos o sin estudios	6	Mujer	20,1977245487
50084	Clarés de Ribota	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	15,4106295758
50084	Clarés de Ribota	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	13,1648066381
50084	Clarés de Ribota	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	1,9040194674
50084	Clarés de Ribota	2	Analfabetos o sin estudios	6	Mujer	6,8658258068
50085	Codo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	13,4985965024
50085	Codo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	41,0423666204
50085	Codo	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	5,2705834818
50085	Codo	2	Analfabetos o sin estudios	6	Mujer	33,1884533949
50086	Codos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Primer grado	6	Mujer	17,3650482768
50086	Codos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Segundo grado	6	Mujer	56,3580889615
50086	Codos	"""Censo 2011"".""Estado civil y estudios (Persona)"".""Grado, código"""	Tercer grado	6	Mujer	4,4107127936
