Inscripción CCAA código	Inscripción CCAA nombre	Año	Residencia continente código	Residencia continente nombre	Residencia área código	Residencia área nombre	Residencia país código	Residencia país nombre	Sexo	Personas
02	Aragón	2018	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	Hombre	1
02	Aragón	2018	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	Mujer	2
02	Aragón	2019	1	Europa	01	UE-28	102	Austria	Hombre	81
02	Aragón	2019	1	Europa	01	UE-28	102	Austria	Mujer	109
02	Aragón	2019	1	Europa	01	UE-28	103	Bélgica	Hombre	496
02	Aragón	2019	1	Europa	01	UE-28	103	Bélgica	Mujer	519
02	Aragón	2019	1	Europa	01	UE-28	104	Bulgaria	Hombre	6
02	Aragón	2019	1	Europa	01	UE-28	104	Bulgaria	Mujer	4
02	Aragón	2019	1	Europa	01	UE-28	106	Chipre	Hombre	1
02	Aragón	2019	1	Europa	01	UE-28	106	Chipre	Mujer	1
02	Aragón	2019	1	Europa	01	UE-28	107	Dinamarca	Hombre	51
02	Aragón	2019	1	Europa	01	UE-28	107	Dinamarca	Mujer	68
02	Aragón	2019	1	Europa	01	UE-28	109	Finlandia	Hombre	51
02	Aragón	2019	1	Europa	01	UE-28	109	Finlandia	Mujer	34
02	Aragón	2019	1	Europa	01	UE-28	110	Francia	Hombre	4629
02	Aragón	2019	1	Europa	01	UE-28	110	Francia	Mujer	4620
02	Aragón	2019	1	Europa	01	UE-28	111	Grecia	Hombre	25
02	Aragón	2019	1	Europa	01	UE-28	111	Grecia	Mujer	33
02	Aragón	2019	1	Europa	01	UE-28	112	Hungría	Hombre	7
02	Aragón	2019	1	Europa	01	UE-28	112	Hungría	Mujer	7
02	Aragón	2019	1	Europa	01	UE-28	113	Irlanda	Hombre	98
02	Aragón	2019	1	Europa	01	UE-28	113	Irlanda	Mujer	120
02	Aragón	2019	1	Europa	01	UE-28	115	Italia	Hombre	222
02	Aragón	2019	1	Europa	01	UE-28	115	Italia	Mujer	385
02	Aragón	2019	1	Europa	01	UE-28	117	Luxemburgo	Hombre	68
02	Aragón	2019	1	Europa	01	UE-28	117	Luxemburgo	Mujer	72
02	Aragón	2019	1	Europa	01	UE-28	118	Malta	Hombre	5
02	Aragón	2019	1	Europa	01	UE-28	118	Malta	Mujer	3
02	Aragón	2019	1	Europa	01	UE-28	121	Países Bajos	Hombre	228
02	Aragón	2019	1	Europa	01	UE-28	121	Países Bajos	Mujer	282
02	Aragón	2019	1	Europa	01	UE-28	122	Polonia	Hombre	50
02	Aragón	2019	1	Europa	01	UE-28	122	Polonia	Mujer	18
02	Aragón	2019	1	Europa	01	UE-28	123	Portugal	Hombre	83
02	Aragón	2019	1	Europa	01	UE-28	123	Portugal	Mujer	95
02	Aragón	2019	1	Europa	01	UE-28	125	Reino Unido	Hombre	1510
02	Aragón	2019	1	Europa	01	UE-28	125	Reino Unido	Mujer	1646
02	Aragón	2019	1	Europa	01	UE-28	126	Alemania	Hombre	1552
02	Aragón	2019	1	Europa	01	UE-28	126	Alemania	Mujer	1569
02	Aragón	2019	1	Europa	01	UE-28	128	Rumanía	Hombre	18
02	Aragón	2019	1	Europa	01	UE-28	128	Rumanía	Mujer	7
02	Aragón	2019	1	Europa	01	UE-28	131	Suecia	Hombre	120
02	Aragón	2019	1	Europa	01	UE-28	131	Suecia	Mujer	91
02	Aragón	2019	1	Europa	01	UE-28	136	Letonia	Hombre	2
02	Aragón	2019	1	Europa	01	UE-28	136	Letonia	Mujer	1
02	Aragón	2019	1	Europa	01	UE-28	141	Estonia	Hombre	3
02	Aragón	2019	1	Europa	01	UE-28	142	Lituania	Hombre	4
02	Aragón	2019	1	Europa	01	UE-28	142	Lituania	Mujer	1
02	Aragón	2019	1	Europa	01	UE-28	143	República Checa	Hombre	29
02	Aragón	2019	1	Europa	01	UE-28	143	República Checa	Mujer	17
02	Aragón	2019	1	Europa	01	UE-28	144	Eslovaquia	Hombre	11
02	Aragón	2019	1	Europa	01	UE-28	144	Eslovaquia	Mujer	1
02	Aragón	2019	1	Europa	01	UE-28	146	Croacia	Hombre	2
02	Aragón	2019	1	Europa	01	UE-28	146	Croacia	Mujer	3
02	Aragón	2019	1	Europa	01	UE-28	147	Eslovenia	Hombre	3
02	Aragón	2019	1	Europa	01	UE-28	147	Eslovenia	Mujer	4
02	Aragón	2019	1	Europa	02	Resto de Europa	101	Albania	Mujer	2
02	Aragón	2019	1	Europa	02	Resto de Europa	114	Islandia	Hombre	3
02	Aragón	2019	1	Europa	02	Resto de Europa	114	Islandia	Mujer	4
02	Aragón	2019	1	Europa	02	Resto de Europa	120	Noruega	Hombre	36
02	Aragón	2019	1	Europa	02	Resto de Europa	120	Noruega	Mujer	45
02	Aragón	2019	1	Europa	02	Resto de Europa	124	Andorra	Hombre	365
02	Aragón	2019	1	Europa	02	Resto de Europa	124	Andorra	Mujer	343
02	Aragón	2019	1	Europa	02	Resto de Europa	132	Suiza	Hombre	563
02	Aragón	2019	1	Europa	02	Resto de Europa	132	Suiza	Mujer	707
02	Aragón	2019	1	Europa	02	Resto de Europa	135	Ucrania	Hombre	11
02	Aragón	2019	1	Europa	02	Resto de Europa	135	Ucrania	Mujer	3
02	Aragón	2019	1	Europa	02	Resto de Europa	145	Bosnia-Herzegovina	Mujer	1
02	Aragón	2019	1	Europa	02	Resto de Europa	154	Rusia	Hombre	27
02	Aragón	2019	1	Europa	02	Resto de Europa	154	Rusia	Mujer	23
02	Aragón	2019	1	Europa	02	Resto de Europa	156	Macedonia	Mujer	1
02	Aragón	2019	1	Europa	02	Resto de Europa	157	Serbia	Hombre	3
02	Aragón	2019	1	Europa	02	Resto de Europa	436	Turquía	Hombre	7
02	Aragón	2019	1	Europa	02	Resto de Europa	436	Turquía	Mujer	8
02	Aragón	2019	2	África	03	Magreb	203	Argelia	Hombre	12
02	Aragón	2019	2	África	03	Magreb	203	Argelia	Mujer	14
02	Aragón	2019	2	África	03	Magreb	224	Libia	Mujer	1
02	Aragón	2019	2	África	03	Magreb	228	Marruecos	Hombre	79
02	Aragón	2019	2	África	03	Magreb	228	Marruecos	Mujer	73
02	Aragón	2019	2	África	03	Magreb	230	Mauritania	Hombre	6
02	Aragón	2019	2	África	03	Magreb	230	Mauritania	Mujer	3
02	Aragón	2019	2	África	03	Magreb	248	Túnez	Hombre	15
02	Aragón	2019	2	África	03	Magreb	248	Túnez	Mujer	16
02	Aragón	2019	2	África	04	Resto de África	201	Burkina Fasso	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	202	Angola	Hombre	7
02	Aragón	2019	2	África	04	Resto de África	202	Angola	Mujer	2
02	Aragón	2019	2	África	04	Resto de África	204	Benin	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	207	Cabo Verde	Hombre	2
02	Aragón	2019	2	África	04	Resto de África	207	Cabo Verde	Mujer	2
02	Aragón	2019	2	África	04	Resto de África	208	Camerún	Hombre	3
02	Aragón	2019	2	África	04	Resto de África	208	Camerún	Mujer	2
02	Aragón	2019	2	África	04	Resto de África	211	Costa de Marfil	Hombre	7
02	Aragón	2019	2	África	04	Resto de África	211	Costa de Marfil	Mujer	8
02	Aragón	2019	2	África	04	Resto de África	213	Egipto	Hombre	6
02	Aragón	2019	2	África	04	Resto de África	213	Egipto	Mujer	6
02	Aragón	2019	2	África	04	Resto de África	214	Etiopía	Hombre	2
02	Aragón	2019	2	África	04	Resto de África	215	Gabón	Hombre	2
02	Aragón	2019	2	África	04	Resto de África	215	Gabón	Mujer	5
02	Aragón	2019	2	África	04	Resto de África	216	Gambia	Hombre	172
02	Aragón	2019	2	África	04	Resto de África	216	Gambia	Mujer	38
02	Aragón	2019	2	África	04	Resto de África	217	Ghana	Hombre	10
02	Aragón	2019	2	África	04	Resto de África	217	Ghana	Mujer	9
02	Aragón	2019	2	África	04	Resto de África	218	Guinea	Hombre	10
02	Aragón	2019	2	África	04	Resto de África	218	Guinea	Mujer	2
02	Aragón	2019	2	África	04	Resto de África	219	Guinea Bissau	Hombre	3
02	Aragón	2019	2	África	04	Resto de África	219	Guinea Bissau	Mujer	2
02	Aragón	2019	2	África	04	Resto de África	220	Guinea Ecuatorial	Hombre	63
02	Aragón	2019	2	África	04	Resto de África	220	Guinea Ecuatorial	Mujer	64
02	Aragón	2019	2	África	04	Resto de África	221	Kenia	Hombre	3
02	Aragón	2019	2	África	04	Resto de África	221	Kenia	Mujer	4
02	Aragón	2019	2	África	04	Resto de África	225	Madagascar	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	225	Madagascar	Mujer	1
02	Aragón	2019	2	África	04	Resto de África	226	Malawi	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	227	Mali	Hombre	30
02	Aragón	2019	2	África	04	Resto de África	227	Mali	Mujer	5
02	Aragón	2019	2	África	04	Resto de África	231	Mozambique	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	231	Mozambique	Mujer	4
02	Aragón	2019	2	África	04	Resto de África	232	Namibia	Hombre	3
02	Aragón	2019	2	África	04	Resto de África	234	Nigeria	Mujer	2
02	Aragón	2019	2	África	04	Resto de África	235	República Centroafricana	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	236	Sudáfrica	Hombre	21
02	Aragón	2019	2	África	04	Resto de África	236	Sudáfrica	Mujer	18
02	Aragón	2019	2	África	04	Resto de África	239	Senegal	Hombre	63
02	Aragón	2019	2	África	04	Resto de África	239	Senegal	Mujer	25
02	Aragón	2019	2	África	04	Resto de África	243	Sudán	Hombre	2
02	Aragón	2019	2	África	04	Resto de África	243	Sudán	Mujer	2
02	Aragón	2019	2	África	04	Resto de África	246	Chad	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	246	Chad	Mujer	1
02	Aragón	2019	2	África	04	Resto de África	247	Togo	Hombre	3
02	Aragón	2019	2	África	04	Resto de África	250	Rep. Democrática del Congo	Hombre	4
02	Aragón	2019	2	África	04	Resto de África	251	Zambia	Hombre	1
02	Aragón	2019	2	África	04	Resto de África	251	Zambia	Mujer	1
02	Aragón	2019	2	África	04	Resto de África	252	Zimbabwe	Hombre	2
02	Aragón	2019	2	África	04	Resto de África	254	Sudán del Sur	Mujer	1
02	Aragón	2019	3	América	05	América del Norte	301	Canadá	Hombre	272
02	Aragón	2019	3	América	05	América del Norte	301	Canadá	Mujer	219
02	Aragón	2019	3	América	05	América del Norte	302	Estados Unidos de América	Hombre	1309
02	Aragón	2019	3	América	05	América del Norte	302	Estados Unidos de América	Mujer	1620
02	Aragón	2019	3	América	06	Resto de América	303	México	Hombre	897
02	Aragón	2019	3	América	06	Resto de América	303	México	Mujer	915
02	Aragón	2019	3	América	06	Resto de América	311	Bahamas	Hombre	1
02	Aragón	2019	3	América	06	Resto de América	311	Bahamas	Mujer	1
02	Aragón	2019	3	América	06	Resto de América	314	Costa Rica	Hombre	70
02	Aragón	2019	3	América	06	Resto de América	314	Costa Rica	Mujer	58
02	Aragón	2019	3	América	06	Resto de América	315	Cuba	Hombre	212
02	Aragón	2019	3	América	06	Resto de América	315	Cuba	Mujer	237
02	Aragón	2019	3	América	06	Resto de América	317	El Salvador	Hombre	9
02	Aragón	2019	3	América	06	Resto de América	317	El Salvador	Mujer	7
02	Aragón	2019	3	América	06	Resto de América	319	Guatemala	Hombre	64
02	Aragón	2019	3	América	06	Resto de América	319	Guatemala	Mujer	66
02	Aragón	2019	3	América	06	Resto de América	320	Haití	Hombre	2
02	Aragón	2019	3	América	06	Resto de América	320	Haití	Mujer	2
02	Aragón	2019	3	América	06	Resto de América	321	Honduras	Hombre	50
02	Aragón	2019	3	América	06	Resto de América	321	Honduras	Mujer	31
02	Aragón	2019	3	América	06	Resto de América	323	Nicaragua	Hombre	42
02	Aragón	2019	3	América	06	Resto de América	323	Nicaragua	Mujer	27
02	Aragón	2019	3	América	06	Resto de América	324	Panamá	Hombre	161
02	Aragón	2019	3	América	06	Resto de América	324	Panamá	Mujer	147
02	Aragón	2019	3	América	06	Resto de América	326	República Dominicana	Hombre	210
02	Aragón	2019	3	América	06	Resto de América	326	República Dominicana	Mujer	172
02	Aragón	2019	3	América	06	Resto de América	327	Trinidad y Tobago	Hombre	1
02	Aragón	2019	3	América	06	Resto de América	328	Santa Lucia	Mujer	1
02	Aragón	2019	3	América	06	Resto de América	329	San Cristóbal y Nieves	Hombre	1
02	Aragón	2019	3	América	06	Resto de América	340	Argentina	Hombre	2894
02	Aragón	2019	3	América	06	Resto de América	340	Argentina	Mujer	3305
02	Aragón	2019	3	América	06	Resto de América	341	Bolivia	Hombre	102
02	Aragón	2019	3	América	06	Resto de América	341	Bolivia	Mujer	74
02	Aragón	2019	3	América	06	Resto de América	342	Brasil	Hombre	1032
02	Aragón	2019	3	América	06	Resto de América	342	Brasil	Mujer	999
02	Aragón	2019	3	América	06	Resto de América	343	Colombia	Hombre	337
02	Aragón	2019	3	América	06	Resto de América	343	Colombia	Mujer	321
02	Aragón	2019	3	América	06	Resto de América	344	Chile	Hombre	865
02	Aragón	2019	3	América	06	Resto de América	344	Chile	Mujer	823
02	Aragón	2019	3	América	06	Resto de América	345	Ecuador	Hombre	742
02	Aragón	2019	3	América	06	Resto de América	345	Ecuador	Mujer	767
02	Aragón	2019	3	América	06	Resto de América	347	Paraguay	Hombre	111
02	Aragón	2019	3	América	06	Resto de América	347	Paraguay	Mujer	96
02	Aragón	2019	3	América	06	Resto de América	348	Perú	Hombre	293
02	Aragón	2019	3	América	06	Resto de América	348	Perú	Mujer	263
02	Aragón	2019	3	América	06	Resto de América	350	Uruguay	Hombre	201
02	Aragón	2019	3	América	06	Resto de América	350	Uruguay	Mujer	231
02	Aragón	2019	3	América	06	Resto de América	351	Venezuela	Hombre	802
02	Aragón	2019	3	América	06	Resto de América	351	Venezuela	Mujer	839
02	Aragón	2019	4	Asia	07	Asia	402	Arabia Saudí	Hombre	26
02	Aragón	2019	4	Asia	07	Asia	402	Arabia Saudí	Mujer	17
02	Aragón	2019	4	Asia	07	Asia	403	Bahrein	Hombre	2
02	Aragón	2019	4	Asia	07	Asia	403	Bahrein	Mujer	3
02	Aragón	2019	4	Asia	07	Asia	405	Myanmar (Birmania)	Hombre	1
02	Aragón	2019	4	Asia	07	Asia	407	China	Hombre	72
02	Aragón	2019	4	Asia	07	Asia	407	China	Mujer	38
02	Aragón	2019	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Hombre	52
02	Aragón	2019	4	Asia	07	Asia	408	Emiratos Arabes Unidos	Mujer	47
02	Aragón	2019	4	Asia	07	Asia	409	Filipinas	Hombre	40
02	Aragón	2019	4	Asia	07	Asia	409	Filipinas	Mujer	24
02	Aragón	2019	4	Asia	07	Asia	410	India	Hombre	4
02	Aragón	2019	4	Asia	07	Asia	410	India	Mujer	14
02	Aragón	2019	4	Asia	07	Asia	411	Indonesia	Hombre	12
02	Aragón	2019	4	Asia	07	Asia	411	Indonesia	Mujer	7
02	Aragón	2019	4	Asia	07	Asia	414	Israel	Hombre	18
02	Aragón	2019	4	Asia	07	Asia	414	Israel	Mujer	16
02	Aragón	2019	4	Asia	07	Asia	415	Japón	Hombre	47
02	Aragón	2019	4	Asia	07	Asia	415	Japón	Mujer	26
02	Aragón	2019	4	Asia	07	Asia	416	Jordania	Hombre	33
02	Aragón	2019	4	Asia	07	Asia	416	Jordania	Mujer	34
02	Aragón	2019	4	Asia	07	Asia	417	Camboya	Hombre	3
02	Aragón	2019	4	Asia	07	Asia	417	Camboya	Mujer	1
02	Aragón	2019	4	Asia	07	Asia	418	Kuwait	Hombre	3
02	Aragón	2019	4	Asia	07	Asia	418	Kuwait	Mujer	5
02	Aragón	2019	4	Asia	07	Asia	419	Laos	Hombre	1
02	Aragón	2019	4	Asia	07	Asia	420	Líbano	Hombre	15
02	Aragón	2019	4	Asia	07	Asia	420	Líbano	Mujer	17
02	Aragón	2019	4	Asia	07	Asia	421	Malasia	Hombre	9
02	Aragón	2019	4	Asia	07	Asia	421	Malasia	Mujer	9
02	Aragón	2019	4	Asia	07	Asia	425	Omán	Hombre	2
02	Aragón	2019	4	Asia	07	Asia	425	Omán	Mujer	2
02	Aragón	2019	4	Asia	07	Asia	426	Pakistán	Hombre	11
02	Aragón	2019	4	Asia	07	Asia	426	Pakistán	Mujer	12
02	Aragón	2019	4	Asia	07	Asia	427	Qatar	Hombre	15
02	Aragón	2019	4	Asia	07	Asia	427	Qatar	Mujer	12
02	Aragón	2019	4	Asia	07	Asia	430	República de Corea	Hombre	5
02	Aragón	2019	4	Asia	07	Asia	430	República de Corea	Mujer	2
02	Aragón	2019	4	Asia	07	Asia	432	Singapur	Hombre	22
02	Aragón	2019	4	Asia	07	Asia	432	Singapur	Mujer	18
02	Aragón	2019	4	Asia	07	Asia	433	Siria	Hombre	15
02	Aragón	2019	4	Asia	07	Asia	433	Siria	Mujer	8
02	Aragón	2019	4	Asia	07	Asia	435	Tailandia	Hombre	18
02	Aragón	2019	4	Asia	07	Asia	435	Tailandia	Mujer	5
02	Aragón	2019	4	Asia	07	Asia	437	Vietnam	Hombre	2
02	Aragón	2019	4	Asia	07	Asia	437	Vietnam	Mujer	1
02	Aragón	2019	4	Asia	07	Asia	443	Kazajstan	Hombre	3
02	Aragón	2019	4	Asia	07	Asia	449	Palestina	Hombre	16
02	Aragón	2019	4	Asia	07	Asia	449	Palestina	Mujer	17
02	Aragón	2019	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	Hombre	10
02	Aragón	2019	4	Asia	07	Asia	499	Países sin relaciones diplomáticas	Mujer	5
02	Aragón	2019	5	Oceanía	08	Oceanía	501	Australia	Hombre	154
02	Aragón	2019	5	Oceanía	08	Oceanía	501	Australia	Mujer	168
02	Aragón	2019	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Hombre	9
02	Aragón	2019	5	Oceanía	08	Oceanía	504	Nueva Zelanda	Mujer	11
02	Aragón	2019	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	Hombre	1
02	Aragón	2019	5	Oceanía	08	Oceanía	505	Papua Nueva Guinea	Mujer	2
02	Aragón	2020	1	Europa	01	UE-28	102	Austria	Hombre	94
02	Aragón	2020	1	Europa	01	UE-28	102	Austria	Mujer	115
02	Aragón	2020	1	Europa	01	UE-28	103	Bélgica	Hombre	523
02	Aragón	2020	1	Europa	01	UE-28	103	Bélgica	Mujer	547
02	Aragón	2020	1	Europa	01	UE-28	104	Bulgaria	Hombre	5
02	Aragón	2020	1	Europa	01	UE-28	104	Bulgaria	Mujer	5
02	Aragón	2020	1	Europa	01	UE-28	106	Chipre	Hombre	1
02	Aragón	2020	1	Europa	01	UE-28	106	Chipre	Mujer	1
02	Aragón	2020	1	Europa	01	UE-28	107	Dinamarca	Hombre	66
02	Aragón	2020	1	Europa	01	UE-28	107	Dinamarca	Mujer	70
02	Aragón	2020	1	Europa	01	UE-28	109	Finlandia	Hombre	56
02	Aragón	2020	1	Europa	01	UE-28	109	Finlandia	Mujer	48
02	Aragón	2020	1	Europa	01	UE-28	110	Francia	Hombre	4802
02	Aragón	2020	1	Europa	01	UE-28	110	Francia	Mujer	4808
02	Aragón	2020	1	Europa	01	UE-28	111	Grecia	Hombre	26
02	Aragón	2020	1	Europa	01	UE-28	111	Grecia	Mujer	31
02	Aragón	2020	1	Europa	01	UE-28	112	Hungría	Hombre	9
02	Aragón	2020	1	Europa	01	UE-28	112	Hungría	Mujer	7
02	Aragón	2020	1	Europa	01	UE-28	113	Irlanda	Hombre	99
02	Aragón	2020	1	Europa	01	UE-28	113	Irlanda	Mujer	130
02	Aragón	2020	1	Europa	01	UE-28	115	Italia	Hombre	238
02	Aragón	2020	1	Europa	01	UE-28	115	Italia	Mujer	408
02	Aragón	2020	1	Europa	01	UE-28	117	Luxemburgo	Hombre	71
02	Aragón	2020	1	Europa	01	UE-28	117	Luxemburgo	Mujer	74
02	Aragón	2020	1	Europa	01	UE-28	118	Malta	Hombre	6
02	Aragón	2020	1	Europa	01	UE-28	118	Malta	Mujer	4
02	Aragón	2020	1	Europa	01	UE-28	121	Países Bajos	Hombre	259
02	Aragón	2020	1	Europa	01	UE-28	121	Países Bajos	Mujer	305
02	Aragón	2020	1	Europa	01	UE-28	122	Polonia	Hombre	53
02	Aragón	2020	1	Europa	01	UE-28	122	Polonia	Mujer	20
02	Aragón	2020	1	Europa	01	UE-28	123	Portugal	Hombre	87
02	Aragón	2020	1	Europa	01	UE-28	123	Portugal	Mujer	97
02	Aragón	2020	1	Europa	01	UE-28	125	Reino Unido	Hombre	1690
02	Aragón	2020	1	Europa	01	UE-28	125	Reino Unido	Mujer	1824
02	Aragón	2020	1	Europa	01	UE-28	126	Alemania	Hombre	1631
02	Aragón	2020	1	Europa	01	UE-28	126	Alemania	Mujer	1634
02	Aragón	2020	1	Europa	01	UE-28	128	Rumanía	Hombre	18
02	Aragón	2020	1	Europa	01	UE-28	128	Rumanía	Mujer	8
02	Aragón	2020	1	Europa	01	UE-28	131	Suecia	Hombre	136
02	Aragón	2020	1	Europa	01	UE-28	131	Suecia	Mujer	109
02	Aragón	2020	1	Europa	01	UE-28	136	Letonia	Hombre	2
02	Aragón	2020	1	Europa	01	UE-28	136	Letonia	Mujer	1
02	Aragón	2020	1	Europa	01	UE-28	141	Estonia	Hombre	3
02	Aragón	2020	1	Europa	01	UE-28	142	Lituania	Hombre	5
02	Aragón	2020	1	Europa	01	UE-28	142	Lituania	Mujer	1
02	Aragón	2020	1	Europa	01	UE-28	143	República Checa	Hombre	32
02	Aragón	2020	1	Europa	01	UE-28	143	República Checa	Mujer	22
02	Aragón	2020	1	Europa	01	UE-28	144	Eslovaquia	Hombre	10
02	Aragón	2020	1	Europa	01	UE-28	144	Eslovaquia	Mujer	1
02	Aragón	2020	1	Europa	01	UE-28	146	Croacia	Hombre	2
02	Aragón	2020	1	Europa	01	UE-28	146	Croacia	Mujer	3
02	Aragón	2020	1	Europa	01	UE-28	147	Eslovenia	Hombre	3
02	Aragón	2020	1	Europa	01	UE-28	147	Eslovenia	Mujer	3
02	Aragón	2020	1	Europa	02	Resto de Europa	101	Albania	Hombre	1
02	Aragón	2020	1	Europa	02	Resto de Europa	101	Albania	Mujer	2
02	Aragón	2020	1	Europa	02	Resto de Europa	114	Islandia	Hombre	1
02	Aragón	2020	1	Europa	02	Resto de Europa	114	Islandia	Mujer	3
02	Aragón	2020	1	Europa	02	Resto de Europa	116	Liechtenstein	Mujer	1
02	Aragón	2020	1	Europa	02	Resto de Europa	119	Mónaco	Hombre	1
02	Aragón	2020	1	Europa	02	Resto de Europa	120	Noruega	Hombre	45
02	Aragón	2020	1	Europa	02	Resto de Europa	120	Noruega	Mujer	45
02	Aragón	2020	1	Europa	02	Resto de Europa	124	Andorra	Hombre	360
02	Aragón	2020	1	Europa	02	Resto de Europa	124	Andorra	Mujer	339
02	Aragón	2020	1	Europa	02	Resto de Europa	132	Suiza	Hombre	591
02	Aragón	2020	1	Europa	02	Resto de Europa	132	Suiza	Mujer	740
02	Aragón	2020	1	Europa	02	Resto de Europa	135	Ucrania	Hombre	8
02	Aragón	2020	1	Europa	02	Resto de Europa	135	Ucrania	Mujer	1
02	Aragón	2020	1	Europa	02	Resto de Europa	154	Rusia	Hombre	30
02	Aragón	2020	1	Europa	02	Resto de Europa	154	Rusia	Mujer	21
02	Aragón	2020	1	Europa	02	Resto de Europa	156	Macedonia	Mujer	1
02	Aragón	2020	1	Europa	02	Resto de Europa	157	Serbia	Hombre	3
02	Aragón	2020	1	Europa	02	Resto de Europa	157	Serbia	Mujer	1
02	Aragón	2020	1	Europa	02	Resto de Europa	436	Turquía	Hombre	9
02	Aragón	2020	1	Europa	02	Resto de Europa	436	Turquía	Mujer	8
02	Aragón	2020	2	África	03	Magreb	203	Argelia	Hombre	17
02	Aragón	2020	2	África	03	Magreb	203	Argelia	Mujer	15
02	Aragón	2020	2	África	03	Magreb	224	Libia	Mujer	1
02	Aragón	2020	2	África	03	Magreb	228	Marruecos	Hombre	95
02	Aragón	2020	2	África	03	Magreb	228	Marruecos	Mujer	75
02	Aragón	2020	2	África	03	Magreb	230	Mauritania	Hombre	19
02	Aragón	2020	2	África	03	Magreb	230	Mauritania	Mujer	11
02	Aragón	2020	2	África	03	Magreb	248	Túnez	Hombre	13
02	Aragón	2020	2	África	03	Magreb	248	Túnez	Mujer	15
02	Aragón	2020	2	África	04	Resto de África	201	Burkina Fasso	Hombre	2
02	Aragón	2020	2	África	04	Resto de África	201	Burkina Fasso	Mujer	1
02	Aragón	2020	2	África	04	Resto de África	202	Angola	Hombre	7
02	Aragón	2020	2	África	04	Resto de África	202	Angola	Mujer	2
02	Aragón	2020	2	África	04	Resto de África	204	Benin	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	207	Cabo Verde	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	207	Cabo Verde	Mujer	1
02	Aragón	2020	2	África	04	Resto de África	208	Camerún	Hombre	3
02	Aragón	2020	2	África	04	Resto de África	208	Camerún	Mujer	3
02	Aragón	2020	2	África	04	Resto de África	211	Costa de Marfil	Hombre	8
02	Aragón	2020	2	África	04	Resto de África	211	Costa de Marfil	Mujer	8
02	Aragón	2020	2	África	04	Resto de África	213	Egipto	Hombre	9
02	Aragón	2020	2	África	04	Resto de África	213	Egipto	Mujer	8
02	Aragón	2020	2	África	04	Resto de África	214	Etiopía	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	214	Etiopía	Mujer	1
02	Aragón	2020	2	África	04	Resto de África	215	Gabón	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	215	Gabón	Mujer	5
02	Aragón	2020	2	África	04	Resto de África	216	Gambia	Hombre	182
02	Aragón	2020	2	África	04	Resto de África	216	Gambia	Mujer	43
02	Aragón	2020	2	África	04	Resto de África	217	Ghana	Hombre	15
02	Aragón	2020	2	África	04	Resto de África	217	Ghana	Mujer	13
02	Aragón	2020	2	África	04	Resto de África	218	Guinea	Hombre	13
02	Aragón	2020	2	África	04	Resto de África	218	Guinea	Mujer	2
02	Aragón	2020	2	África	04	Resto de África	219	Guinea Bissau	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	219	Guinea Bissau	Mujer	2
02	Aragón	2020	2	África	04	Resto de África	220	Guinea Ecuatorial	Hombre	61
02	Aragón	2020	2	África	04	Resto de África	220	Guinea Ecuatorial	Mujer	67
02	Aragón	2020	2	África	04	Resto de África	221	Kenia	Hombre	4
02	Aragón	2020	2	África	04	Resto de África	221	Kenia	Mujer	3
02	Aragón	2020	2	África	04	Resto de África	225	Madagascar	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	225	Madagascar	Mujer	1
02	Aragón	2020	2	África	04	Resto de África	226	Malawi	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	227	Mali	Hombre	26
02	Aragón	2020	2	África	04	Resto de África	227	Mali	Mujer	5
02	Aragón	2020	2	África	04	Resto de África	231	Mozambique	Hombre	1
02	Aragón	2020	2	África	04	Resto de África	231	Mozambique	Mujer	4
02	Aragón	2020	2	África	04	Resto de África	232	Namibia	Hombre	3
02	Aragón	2020	2	África	04	Resto de África	233	Níger	Hombre	4
02	Aragón	2020	2	África	04	Resto de África	233	Níger	Mujer	1
02	Aragón	2020	2	África	04	Resto de África	234	Nigeria	Mujer	2
02	Aragón	2020	2	África	04	Resto de África	235	República Centroafricana	Hombre	2
02	Aragón	2020	2	África	04	Resto de África	236	Sudáfrica	Hombre	20
02	Aragón	2020	2	África	04	Resto de África	236	Sudáfrica	Mujer	17
02	Aragón	2020	2	África	04	Resto de África	239	Senegal	Hombre	64
02	Aragón	2020	2	África	04	Resto de África	239	Senegal	Mujer	27
02	Aragón	2020	2	África	04	Resto de África	243	Sudán	Hombre	2
02	Aragón	2020	2	África	04	Resto de África	243	Sudán	Mujer	2
