Municipio código	Municipio nombre	Año	Sistema de cultivo	Total (A+B+C+D)	(A) TIERRAS DE CULTIVO. Total	Tierras ocupadas por cultivos herbáceos	Barbechos y otras tierras agrícolas no ocupadas	Tierras ocupadas por cultivos leñosos	(B) PRADERAS Y PASTIZALES. Total	Prados naturales	Pastizales	Eriales	(C) TERRENOS FORESTALES. Total	Monte maderable	Monte abierto	Monte leñoso	(D) OTRAS SUPERFICIES. Total	Espartizal	Terrenos improductivos	Superficies no agrícolas	Ríos y Lagos
50271	Used	2013	Regadío	5	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50271	Used	2013	Secano	8523	5767	5109	658	0	1425	35	636	754	1058	214	612	232	273	0	18	205	50
50272	Utebo	2013	Regadío	1043	1042	970	72	0	0	0	0	0	1	1	0	0	0	0	0	0	0
50272	Utebo	2013	Secano	729	9	9	0	0	85	1	5	79	43	25	1	17	592	0	62	425	105
50273	Valdehorna	2013	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50273	Valdehorna	2013	Secano	794	335	146	52	137	232	1	131	100	195	42	16	137	32	0	1	18	13
50274	Val de San Martín	2013	Regadío	4	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
50274	Val de San Martín	2013	Secano	2562	824	572	197	55	781	17	147	617	887	597	104	186	70	0	3	51	16
50275	Valmadrid	2013	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50275	Valmadrid	2013	Secano	5057	1125	657	459	9	2327	67	7	2253	1502	827	0	675	103	0	12	88	3
50276	Valpalmas	2013	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50276	Valpalmas	2013	Secano	3978	2257	1926	303	28	1079	0	3	1076	465	121	0	344	177	0	15	101	61
50277	Valtorres	2013	Regadío	3	3	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
50277	Valtorres	2013	Secano	326	62	0	0	62	66	0	11	55	167	82	1	84	31	0	1	23	7
50278	Velilla de Ebro	2013	Regadío	280	280	265	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50278	Velilla de Ebro	2013	Secano	5704	3052	1974	1077	1	1899	133	33	1733	555	10	4	541	198	0	25	78	95
50279	Velilla de Jiloca	2013	Regadío	104	104	7	4	93	0	0	0	0	0	0	0	0	0	0	0	0	0
50279	Velilla de Jiloca	2013	Secano	936	345	28	271	46	268	15	6	247	276	201	0	75	47	0	3	22	22
50280	Vera de Moncayo	2013	Regadío	440	440	215	81	144	0	0	0	0	0	0	0	0	0	0	0	0	0
50280	Vera de Moncayo	2013	Secano	2324	856	295	368	193	563	6	48	509	774	292	312	170	131	0	25	91	15
50281	Vierlas	2013	Regadío	164	164	93	29	42	0	0	0	0	0	0	0	0	0	0	0	0	0
50281	Vierlas	2013	Secano	103	20	0	0	20	48	0	1	47	8	2	0	6	27	0	4	16	7
50282	Vilueña (La)	2013	Regadío	65	65	13	13	39	0	0	0	0	0	0	0	0	0	0	0	0	0
50282	Vilueña (La)	2013	Secano	795	330	34	200	96	213	11	26	176	221	169	0	52	31	0	2	20	9
50283	Villadoz	2013	Regadío	133	133	128	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50283	Villadoz	2013	Secano	1585	1053	866	187	0	184	13	3	168	244	191	2	51	104	0	7	92	5
50284	Villafeliche	2013	Regadío	42	38	4	3	31	0	0	0	0	4	2	0	2	0	0	0	0	0
50284	Villafeliche	2013	Secano	2207	326	121	81	124	903	36	48	819	892	401	244	247	86	0	4	60	22
50285	Villafranca de Ebro	2013	Regadío	833	833	788	44	1	0	0	0	0	0	0	0	0	0	0	0	0	0
50285	Villafranca de Ebro	2013	Secano	5530	1086	731	355	0	3116	105	54	2957	909	22	1	886	419	0	29	274	116
50286	Villalba de Perejil	2013	Regadío	55	55	24	10	21	0	0	0	0	0	0	0	0	0	0	0	0	0
50286	Villalba de Perejil	2013	Secano	1277	317	48	173	96	691	17	26	648	200	0	7	193	69	0	4	43	22
50287	Villalengua	2013	Regadío	211	211	71	4	136	0	0	0	0	0	0	0	0	0	0	0	0	0
50287	Villalengua	2013	Secano	3809	856	432	270	154	1356	65	635	656	1472	540	736	196	125	0	6	63	56
50288	Villanueva de Gállego	2013	Regadío	983	983	952	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0
50288	Villanueva de Gállego	2013	Secano	6616	3557	1779	1774	4	1658	3	44	1611	531	49	1	481	870	0	327	442	101
50289	Villanueva de Jiloca	2013	Regadío	21	19	9	4	6	0	0	0	0	2	2	0	0	0	0	0	0	0
50289	Villanueva de Jiloca	2013	Secano	713	240	28	168	44	274	0	29	245	157	72	1	84	42	0	5	17	20
50290	Villanueva de Huerva	2013	Regadío	86	86	19	1	66	0	0	0	0	0	0	0	0	0	0	0	0	0
50290	Villanueva de Huerva	2013	Secano	7751	3617	1727	1381	509	2540	139	24	2377	1304	571	0	733	290	0	25	133	132
50291	Villar de los Navarros	2013	Regadío	28	28	18	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50291	Villar de los Navarros	2013	Secano	4936	3863	2118	1466	279	610	5	43	562	300	63	34	203	163	0	9	109	45
50292	Villarreal de Huerva	2013	Regadío	120	120	98	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50292	Villarreal de Huerva	2013	Secano	2593	847	656	190	1	232	8	18	206	1252	1189	2	61	262	0	30	200	32
50293	Villarroya de la Sierra	2013	Regadío	190	190	54	63	73	0	0	0	0	0	0	0	0	0	0	0	0	0
50293	Villarroya de la Sierra	2013	Secano	8966	3104	495	1544	1065	2882	42	467	2373	2604	1646	249	709	376	0	13	69	294
50294	Villarroya del Campo	2013	Regadío	69	69	68	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50294	Villarroya del Campo	2013	Secano	1626	1336	1064	270	2	196	7	16	173	57	5	0	52	37	0	3	30	4
50295	Vistabella	2013	Regadío	11	5	5	0	0	0	0	0	0	6	3	0	3	0	0	0	0	0
50295	Vistabella	2013	Secano	2171	83	27	15	41	616	17	108	491	1368	1126	87	155	104	0	3	45	56
50296	Zaida (La)	2013	Regadío	312	312	287	24	1	0	0	0	0	0	0	0	0	0	0	0	0	0
50296	Zaida (La)	2013	Secano	1415	811	582	228	1	305	19	0	286	102	5	0	97	197	0	29	96	72
50297	Zaragoza	2013	Regadío	11134	11104	10510	20	574	0	0	0	0	30	28	0	2	0	0	0	0	0
50297	Zaragoza	2013	Secano	95179	31424	10706	20439	279	31250	232	1556	29462	14750	5353	498	8899	17755	0	7212	9640	903
50298	Zuera	2013	Regadío	3634	3591	3431	104	56	0	0	0	0	43	34	0	9	0	0	0	0	0
50298	Zuera	2013	Secano	29591	14612	8892	5552	168	3509	164	157	3188	9577	8612	73	892	1893	0	359	1354	180
50901	Biel	2013	Regadío	26	26	16	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0
50901	Biel	2013	Secano	13047	1259	953	303	3	2260	58	817	1385	9243	7964	807	472	285	0	11	140	134
50902	Marracos	2013	Regadío	478	478	429	46	3	0	0	0	0	0	0	0	0	0	0	0	0	0
50902	Marracos	2013	Secano	2529	1336	579	744	13	208	1	5	202	869	3	0	866	116	0	8	36	72
22001	Abiego	2012	Regadío	10	10	7	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22001	Abiego	2012	Secano	3802	2201	1622	242	337	611	16	372	223	875	477	211	187	115	0	9	73	33
22002	Abizanda	2012	Regadío	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22002	Abizanda	2012	Secano	4456	699	446	101	152	426	15	81	330	2955	2595	151	209	376	0	18	73	285
22003	Adahuesca	2012	Regadío	18	18	1	2	15	0	0	0	0	0	0	0	0	0	0	0	0	0
22003	Adahuesca	2012	Secano	5212	928	624	48	256	2078	93	1127	858	2119	520	752	847	87	0	11	45	31
22004	Agüero	2012	Regadío	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22004	Agüero	2012	Secano	9396	478	137	283	58	864	31	196	637	7937	7228	272	437	117	0	7	68	42
22006	Aísa	2012	Regadío	43	43	30	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22006	Aísa	2012	Secano	8111	176	126	50	0	2690	54	822	1814	5055	2700	1019	1336	190	0	13	106	71
22007	Albalate de Cinca	2012	Regadío	3126	3117	1858	683	576	0	0	0	0	9	9	0	0	0	0	0	0	0
22007	Albalate de Cinca	2012	Secano	1284	218	38	160	20	386	6	56	324	217	30	34	153	463	0	10	126	327
22008	Albalatillo	2012	Regadío	355	355	200	152	3	0	0	0	0	0	0	0	0	0	0	0	0	0
22008	Albalatillo	2012	Secano	558	202	14	188	0	152	3	22	127	116	13	43	60	88	0	32	31	25
22009	Albelda	2012	Regadío	2557	2556	1741	134	681	0	0	0	0	1	1	0	0	0	0	0	0	0
22009	Albelda	2012	Secano	2613	923	741	74	108	754	25	76	653	729	38	322	369	207	0	10	121	76
22011	Albero Alto	2012	Regadío	96	96	90	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22011	Albero Alto	2012	Secano	1831	1463	1319	140	4	136	0	28	108	149	19	54	76	83	0	5	47	31
22012	Albero Bajo	2012	Regadío	1322	1322	1201	121	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22012	Albero Bajo	2012	Secano	896	518	493	25	0	107	0	0	107	84	0	18	66	187	0	8	93	86
22013	Alberuela de Tubo	2012	Regadío	1394	1394	1170	221	3	0	0	0	0	0	0	0	0	0	0	0	0	0
22013	Alberuela de Tubo	2012	Secano	674	75	32	41	2	246	6	41	199	223	22	84	117	130	0	18	64	48
22014	Alcalá de Gurrea	2012	Regadío	551	551	529	21	1	0	0	0	0	0	0	0	0	0	0	0	0	0
22014	Alcalá de Gurrea	2012	Secano	6598	3752	3402	291	59	656	16	25	615	883	308	230	345	1307	0	8	154	1145
22015	Alcalá del Obispo	2012	Regadío	705	705	635	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22015	Alcalá del Obispo	2012	Secano	4054	2991	2595	358	38	292	2	109	181	408	250	74	84	363	0	150	99	114
22016	Alcampell	2012	Regadío	1726	1726	1336	349	41	0	0	0	0	0	0	0	0	0	0	0	0	0
22016	Alcampell	2012	Secano	4055	2190	1744	131	315	503	3	123	377	1122	666	193	263	240	0	54	153	33
22017	Alcolea de Cinca	2012	Regadío	4420	4420	2789	1230	401	0	0	0	0	0	0	0	0	0	0	0	0	0
22017	Alcolea de Cinca	2012	Secano	3880	1300	339	942	19	934	38	85	811	1178	178	403	597	468	0	53	243	172
22018	Alcubierre	2012	Regadío	617	617	603	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22018	Alcubierre	2012	Secano	10909	5163	3493	1579	91	1795	42	176	1577	3698	2135	574	989	253	0	41	186	26
22019	Alerre	2012	Regadío	14	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22019	Alerre	2012	Secano	881	669	612	46	11	29	2	0	27	115	18	72	25	68	0	5	53	10
22020	Alfántega	2012	Regadío	360	352	224	75	53	0	0	0	0	8	6	0	2	0	0	0	0	0
22020	Alfántega	2012	Secano	501	78	25	45	8	105	3	0	102	104	7	38	59	214	0	2	26	186
22021	Almudévar	2012	Regadío	3657	3654	3558	38	58	0	0	0	0	3	3	0	0	0	0	0	0	0
22021	Almudévar	2012	Secano	16462	11955	9841	1566	548	1606	73	251	1282	1701	299	568	834	1200	0	49	970	181
22022	Almunia de San Juan	2012	Regadío	873	873	749	110	14	0	0	0	0	0	0	0	0	0	0	0	0	0
22022	Almunia de San Juan	2012	Secano	2672	965	624	319	22	725	35	50	640	776	81	296	399	206	0	5	110	91
22023	Almuniente	2012	Regadío	2930	2930	2566	359	5	0	0	0	0	0	0	0	0	0	0	0	0	0
22023	Almuniente	2012	Secano	812	67	39	28	0	74	3	14	57	324	219	5	100	347	0	8	174	165
22024	Alquézar	2012	Regadío	17	17	6	10	1	0	0	0	0	0	0	0	0	0	0	0	0	0
22024	Alquézar	2012	Secano	3206	900	354	326	220	1019	25	232	762	1188	281	385	522	99	0	5	59	35
22025	Altorricón	2012	Regadío	2776	2776	2447	25	304	0	0	0	0	0	0	0	0	0	0	0	0	0
22025	Altorricón	2012	Secano	427	19	15	3	1	170	0	0	170	33	3	12	18	205	0	12	164	29
22027	Angüés	2012	Regadío	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
22027	Angüés	2012	Secano	5636	3246	2860	282	104	716	12	250	454	1347	47	373	927	327	0	22	228	77
22028	Ansó	2012	Regadío	12	12	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22028	Ansó	2012	Secano	21391	101	18	83	0	2840	234	1221	1385	18009	10751	3011	4247	441	0	10	220	211
22029	Antillón	2012	Regadío	8	8	4	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0
22029	Antillón	2012	Secano	2235	1730	1458	133	139	221	8	8	205	226	11	88	127	58	0	3	43	12
22032	Aragüés del Puerto	2012	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22032	Aragüés del Puerto	2012	Secano	6464	23	23	0	0	1526	53	455	1018	4775	3096	914	765	140	0	4	52	84
22035	Arén	2012	Regadío	100	100	65	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22035	Arén	2012	Secano	11818	1239	1047	184	8	3244	119	1029	2096	6997	3271	2055	1671	338	0	12	146	180
22036	Argavieso	2012	Regadío	274	274	261	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22036	Argavieso	2012	Secano	689	455	421	27	7	73	1	25	47	127	16	67	44	34	0	2	21	11
22037	Arguis	2012	Regadío	5	5	2	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22037	Arguis	2012	Secano	6240	206	160	46	0	1254	29	170	1055	4595	3435	466	694	185	0	6	105	74
22039	Ayerbe	2012	Regadío	683	680	549	90	41	0	0	0	0	3	2	0	1	0	0	0	0	0
22039	Ayerbe	2012	Secano	5646	2443	1634	456	353	1130	28	30	1072	1729	655	435	639	344	0	16	264	64
22040	Azanuy-Alins	2012	Regadío	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22040	Azanuy-Alins	2012	Secano	5107	2802	2099	498	205	886	25	262	599	1238	302	474	462	181	0	10	115	56
22041	Azara	2012	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22041	Azara	2012	Secano	1445	945	681	93	171	104	0	44	60	331	105	159	67	65	0	4	51	10
22042	Azlor	2012	Regadío	11	11	4	3	4	0	0	0	0	0	0	0	0	0	0	0	0	0
22042	Azlor	2012	Secano	1572	968	552	132	284	160	5	58	97	394	147	156	91	50	0	3	36	11
22043	Baells	2012	Regadío	34	34	15	16	3	0	0	0	0	0	0	0	0	0	0	0	0	0
22043	Baells	2012	Secano	3969	1623	1283	208	132	535	10	102	423	1724	1190	217	317	87	0	7	73	7
22044	Bailo	2012	Regadío	75	75	71	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22044	Bailo	2012	Secano	16327	2596	2229	354	13	3595	117	1157	2321	9667	4842	2922	1903	469	0	18	188	263
22045	Baldellou	2012	Regadío	70	70	53	16	1	0	0	0	0	0	0	0	0	0	0	0	0	0
22045	Baldellou	2012	Secano	2972	646	268	224	154	283	0	83	200	1742	1430	179	133	301	0	56	33	212
22046	Ballobar	2012	Regadío	432	432	86	177	169	0	0	0	0	0	0	0	0	0	0	0	0	0
22046	Ballobar	2012	Secano	12337	7634	3592	3832	210	2076	34	71	1971	2099	493	643	963	528	0	29	445	54
22047	Banastás	2012	Regadío	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22047	Banastás	2012	Secano	455	386	380	0	6	6	0	0	6	23	20	1	2	40	0	1	23	16
22048	Barbastro	2012	Regadío	2887	2875	1552	441	882	0	0	0	0	12	12	0	0	0	0	0	0	0
22048	Barbastro	2012	Secano	7829	3481	1219	740	1522	1418	18	302	1098	1468	354	491	623	1462	0	75	923	464
22049	Barbués	2012	Regadío	1488	1488	1198	290	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22049	Barbués	2012	Secano	468	99	71	24	4	124	2	0	122	132	7	50	75	113	0	6	58	49
22050	Barbuñales	2012	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22050	Barbuñales	2012	Secano	1876	1043	670	321	52	191	0	54	137	557	408	65	84	85	0	11	40	34
22051	Bárcabo	2012	Regadío	4	4	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22051	Bárcabo	2012	Secano	8782	832	556	221	55	3002	142	762	2098	4751	2313	1085	1353	197	0	9	99	89
22052	Belver de Cinca	2012	Regadío	6523	6492	3632	1227	1633	0	0	0	0	31	24	0	7	0	0	0	0	0
22052	Belver de Cinca	2012	Secano	1744	303	85	203	15	594	18	47	529	388	137	63	188	459	0	18	198	243
22053	Benabarre	2012	Regadío	14	14	11	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22053	Benabarre	2012	Secano	15636	4768	3986	687	95	1472	164	786	522	8878	4123	1279	3476	518	0	27	308	183
22054	Benasque	2012	Regadío	5	5	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22054	Benasque	2012	Secano	23312	119	74	45	0	9800	248	1447	8105	12734	4078	3642	5014	659	0	9	270	380
22055	Berbegal	2012	Regadío	1410	1410	1212	168	30	0	0	0	0	0	0	0	0	0	0	0	0	0
22055	Berbegal	2012	Secano	3466	2636	2168	333	135	277	9	10	258	334	20	161	153	219	0	12	123	84
22057	Bielsa	2012	Regadío	22	22	19	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22057	Bielsa	2012	Secano	20228	128	109	19	0	6160	35	677	5448	13015	7084	2423	3508	925	0	9	107	809
22058	Bierge	2012	Regadío	34	34	11	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22058	Bierge	2012	Secano	14512	1639	814	543	282	5603	157	2380	3066	7007	2827	1997	2183	263	0	13	138	112
22059	Biescas	2012	Regadío	205	205	201	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22059	Biescas	2012	Secano	18448	288	260	28	0	5280	165	1735	3380	12211	8280	1657	2274	669	0	90	258	321
22060	Binaced	2012	Regadío	5573	5560	3733	970	857	0	0	0	0	13	13	0	0	0	0	0	0	0
22060	Binaced	2012	Secano	2278	632	346	247	39	531	14	8	509	564	45	208	311	551	0	14	274	263
22061	Binéfar	2012	Regadío	1695	1694	1399	225	70	0	0	0	0	1	1	0	0	0	0	0	0	0
22061	Binéfar	2012	Secano	804	72	45	21	6	104	1	30	73	96	14	35	47	532	0	129	349	54
22062	Bisaurri	2012	Regadío	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22062	Bisaurri	2012	Secano	6305	518	466	52	0	1875	72	650	1153	3765	2657	558	550	147	0	19	86	42
22063	Biscarrués	2012	Regadío	135	135	121	3	11	0	0	0	0	0	0	0	0	0	0	0	0	0
22063	Biscarrués	2012	Secano	2868	1457	1235	85	137	375	7	7	361	829	476	155	198	207	0	7	89	111
22064	Blecua y Torres	2012	Regadío	4	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22064	Blecua y Torres	2012	Secano	3611	2758	2409	264	85	329	0	0	329	398	10	163	225	126	0	7	77	42
22066	Boltaña	2012	Regadío	123	123	100	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22066	Boltaña	2012	Secano	14030	330	286	43	1	2458	150	877	1431	10851	7200	2326	1325	391	0	12	203	176
22067	Bonansa	2012	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22067	Bonansa	2012	Secano	3720	287	268	19	0	875	30	212	633	2461	1882	235	344	97	0	5	54	38
22068	Borau	2012	Regadío	16	16	12	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22068	Borau	2012	Secano	4134	44	36	8	0	1229	45	384	800	2769	1437	716	616	92	0	3	26	63
22069	Broto	2012	Regadío	11	2	2	0	0	8	8	0	0	1	1	0	0	0	0	0	0	0
22069	Broto	2012	Secano	12870	20	20	0	0	2734	126	1131	1477	9687	7655	814	1218	429	0	5	103	321
22072	Caldearenas	2012	Regadío	32	32	19	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22072	Caldearenas	2012	Secano	18662	1467	839	628	0	2622	95	827	1700	13940	10471	1371	2098	633	0	25	292	316
22074	Campo	2012	Regadío	20	20	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22074	Campo	2012	Secano	2261	140	121	19	0	687	17	127	543	1316	738	254	324	118	0	2	63	53
22075	Camporrells	2012	Regadío	123	123	81	41	1	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	Camporrells	2012	Secano	2543	548	344	174	30	377	12	140	225	1555	772	544	239	63	0	3	47	13
22076	Canal de Berdún	2012	Regadío	160	160	156	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22076	Canal de Berdún	2012	Secano	13131	4025	3680	319	26	2809	48	894	1867	5538	2605	1134	1799	759	0	23	237	499
22077	Candasnos	2012	Regadío	5640	5638	4425	943	270	0	0	0	0	2	2	0	0	0	0	0	0	0
22077	Candasnos	2012	Secano	6577	1832	542	1276	14	2225	19	446	1760	1795	49	698	1048	725	0	57	637	31
22078	Canfranc	2012	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22078	Canfranc	2012	Secano	7125	12	12	0	0	2570	81	80	2409	4380	1900	1008	1472	163	0	3	93	67
22079	Capdesaso	2012	Regadío	1397	1397	1100	294	3	0	0	0	0	0	0	0	0	0	0	0	0	0
22079	Capdesaso	2012	Secano	354	2	0	2	0	136	3	0	133	107	2	42	63	109	0	6	66	37
22080	Capella	2012	Regadío	50	50	25	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22080	Capella	2012	Secano	6018	1676	1446	158	72	353	23	50	280	3769	2907	588	274	220	0	8	87	125
22081	Casbas de Huesca	2012	Regadío	7	7	3	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0
22081	Casbas de Huesca	2012	Secano	13206	3561	2834	491	236	3865	60	200	3605	5522	2119	1438	1965	258	0	13	141	104
22082	Castejón del Puente	2012	Regadío	1254	1252	1118	130	4	0	0	0	0	2	2	0	0	0	0	0	0	0
22082	Castejón del Puente	2012	Secano	1284	219	83	103	33	335	2	20	313	273	21	104	148	457	0	12	282	163
22083	Castejón de Monegros	2012	Regadío	708	706	593	113	0	0	0	0	0	2	2	0	0	0	0	0	0	0
22083	Castejón de Monegros	2012	Secano	15845	8195	4266	3833	96	2944	96	91	2757	4289	1425	1146	1718	417	0	29	309	79
22084	Castejón de Sos	2012	Regadío	69	69	69	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22084	Castejón de Sos	2012	Secano	3172	171	171	0	0	1342	68	375	899	1546	461	389	696	113	0	3	65	45
22085	Castelflorite	2012	Regadío	2195	2195	1751	359	85	0	0	0	0	0	0	0	0	0	0	0	0	0
22085	Castelflorite	2012	Secano	1277	333	135	165	33	361	10	0	351	345	7	135	203	238	0	12	86	140
22086	Castiello de Jaca	2012	Regadío	28	28	14	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22086	Castiello de Jaca	2012	Secano	1697	115	96	19	0	203	4	101	98	1240	952	79	209	139	0	4	80	55
22087	Castigaleu	2012	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22087	Castigaleu	2012	Secano	2652	903	858	45	0	367	44	117	206	1309	241	302	766	73	0	5	43	25
22088	Castillazuelo	2012	Regadío	70	70	22	30	18	0	0	0	0	0	0	0	0	0	0	0	0	0
22088	Castillazuelo	2012	Secano	1453	627	450	38	139	258	8	84	166	472	64	272	136	96	0	6	62	28
22089	Castillonroy	2012	Regadío	156	156	42	14	100	0	0	0	0	0	0	0	0	0	0	0	0	0
22089	Castillonroy	2012	Secano	3593	1344	890	264	190	870	40	175	655	1108	437	249	422	271	0	26	93	152
22090	Colungo	2012	Regadío	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22090	Colungo	2012	Secano	4045	512	142	199	171	1272	26	475	771	2156	1206	458	492	105	0	21	59	25
22094	Chalamera	2012	Regadío	474	474	263	120	91	0	0	0	0	0	0	0	0	0	0	0	0	0
22094	Chalamera	2012	Secano	672	113	40	71	2	186	2	29	155	232	18	87	127	141	0	14	33	94
22095	Chía	2012	Regadío	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22095	Chía	2012	Secano	2625	207	143	64	0	1022	51	147	824	1371	337	446	588	25	0	2	20	3
22096	Chimillas	2012	Regadío	24	24	24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22096	Chimillas	2012	Secano	974	803	785	5	13	33	0	0	33	88	52	7	29	50	0	2	30	18
22099	Esplús	2012	Regadío	6496	6487	5624	486	377	0	0	0	0	9	9	0	0	0	0	0	0	0
22099	Esplús	2012	Secano	889	133	60	71	2	315	1	23	291	178	41	52	85	263	0	12	133	118
22102	Estada	2012	Regadío	127	125	79	15	31	0	0	0	0	2	2	0	0	0	0	0	0	0
22102	Estada	2012	Secano	1460	107	34	7	66	408	17	94	297	693	316	165	212	252	0	3	28	221
22103	Estadilla	2012	Regadío	1040	1027	748	134	145	0	0	0	0	13	13	0	0	0	0	0	0	0
22103	Estadilla	2012	Secano	3983	1242	739	123	380	1206	57	70	1079	1290	282	429	579	245	0	6	95	144
22105	Estopiñán del Castillo	2012	Regadío	120	118	85	32	1	0	0	0	0	2	1	0	1	0	0	0	0	0
22105	Estopiñán del Castillo	2012	Secano	8753	1817	1339	443	35	2411	73	1213	1125	4162	2441	816	905	363	0	10	97	256
22106	Fago	2012	Regadío	3	3	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22106	Fago	2012	Secano	4913	49	0	49	0	1919	50	1869	0	2011	1335	412	264	934	0	824	50	60
22107	Fanlo	2012	Regadío	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22107	Fanlo	2012	Secano	18730	16	10	6	0	5800	125	641	5034	12595	7349	2193	3053	319	0	14	129	176
22109	Fiscal	2012	Regadío	269	269	217	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22109	Fiscal	2012	Secano	16860	439	267	172	0	2040	92	993	955	13844	12516	634	694	537	0	13	159	365
22110	Fonz	2012	Regadío	1379	1371	1203	67	101	0	0	0	0	8	8	0	0	0	0	0	0	0
22110	Fonz	2012	Secano	4133	2120	1483	371	266	607	10	63	534	1156	401	201	554	250	0	8	133	109
22111	Foradada del Toscar	2012	Regadío	90	90	53	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22111	Foradada del Toscar	2012	Secano	10779	666	451	213	2	4533	216	3134	1183	5300	2354	1495	1451	280	0	12	118	150
22112	Fraga	2012	Regadío	6898	6897	849	295	5753	0	0	0	0	1	1	0	0	0	0	0	0	0
22112	Fraga	2012	Secano	36696	16816	6718	9978	120	5703	110	1883	3710	11840	8257	1761	1822	2337	0	85	1009	1243
22113	Fueva (La)	2012	Regadío	242	242	214	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22113	Fueva (La)	2012	Secano	21643	2561	2236	284	41	5820	235	2059	3526	11942	7821	1875	2246	1320	0	25	249	1046
22114	Gistaín	2012	Regadío	40	40	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22114	Gistaín	2012	Secano	8066	122	81	41	0	3480	181	799	2500	4404	1304	1528	1572	60	0	3	28	29
22115	Grado (El)	2012	Regadío	484	484	189	139	156	0	0	0	0	0	0	0	0	0	0	0	0	0
22115	Grado (El)	2012	Secano	5887	1409	451	489	469	1140	14	542	584	2724	2107	353	264	614	0	125	139	350
