Mes y año	Mes (código)	Mes nombre	Año	Sexo	Provincia código	Provincia nombre	Temporalidad	Modalidad	Grupo de tipo de contrato	Número de contratos
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	178
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	57
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	10
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	24
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	22
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	6
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	23
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	24
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	11
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	24
Diciembre 2012	201212	Diciembre	2012	Hombres	50	Zaragoza	Temporal	Otros	Otros	22
Diciembre 2012	201212	Diciembre	2012	Mujeres	50	Zaragoza	Temporal	Otros	Otros	7
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	82
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	142
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	59
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	153
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	1
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	996
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	521
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	769
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	654
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	107
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	417
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	18
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	11
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	4
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	26
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	6
Noviembre 2012	201211	Noviembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	3
Noviembre 2012	201211	Noviembre	2012	Hombres	22	Huesca	Temporal	Otros	Otros	14
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	50
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	36
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	32
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	48
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	3
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	458
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	231
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	512
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	399
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	58
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	300
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	1
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	4
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	3
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	7
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	4
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	44
Noviembre 2012	201211	Noviembre	2012	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	1
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	6
Noviembre 2012	201211	Noviembre	2012	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	3
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	384
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	464
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	350
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	835
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	5
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	8
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	4649
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	2865
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	4963
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	4176
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	731
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2376
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	12
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	9
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	100
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	33
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	29
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	30
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	33
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	30
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	43
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	28
Noviembre 2012	201211	Noviembre	2012	Hombres	50	Zaragoza	Temporal	Otros	Otros	45
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Otros	Otros	28
Noviembre 2012	201211	Noviembre	2012	Mujeres	50	Zaragoza	Temporal	Otros	Temp. Inserción	1
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	88
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	122
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	82
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	217
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	2
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1002
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	758
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	927
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	795
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	87
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	424
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	2
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	2
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	17
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	11
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	4
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	3
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	9
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	6
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	7
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	4
Octubre 2012	201210	Octubre	2012	Hombres	22	Huesca	Temporal	Otros	Otros	20
Octubre 2012	201210	Octubre	2012	Mujeres	22	Huesca	Temporal	Otros	Otros	7
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	51
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	49
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	42
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	71
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	3
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Indefinido	Discapacitados	Minusválidos	2
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	872
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	438
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	856
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	604
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	54
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	218
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	3
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	7
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	2
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Sust. Jubilación	1
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	3
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	5
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	2
Octubre 2012	201210	Octubre	2012	Hombres	44	Teruel	Temporal	Ligados a la formación	Prácticas	3
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Temporal	Ligados a la formación	Formación	4
Octubre 2012	201210	Octubre	2012	Mujeres	44	Teruel	Temporal	Ligados a la formación	Prácticas	2
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	481
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	633
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Fomento	433
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Indefinido	Indefinido	Indef. Ordinario	1301
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	6
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Indefinido	Discapacitados	Minusválidos	8
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	6493
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Obra o servicio	Obra o servicio	4625
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	6435
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Eventual por circunstancias de la producción	Eventual producción	5942
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Interinidad	Interinidad	815
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Interinidad	Interinidad	2393
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	25
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Discapacitados	Temp. Minusv	19
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	103
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	42
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	8
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Jubilación parcial	22
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Relevo	20
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la jubilación	Sust. Jubilación	11
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Formación	43
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	32
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Formación	48
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Ligados a la formación	Prácticas	45
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Otros	Otros	47
Octubre 2012	201210	Octubre	2012	Hombres	50	Zaragoza	Temporal	Otros	Temp. Inserción	1
Octubre 2012	201210	Octubre	2012	Mujeres	50	Zaragoza	Temporal	Otros	Otros	11
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	121
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	94
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Fomento	111
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Indefinido	Indefinido	Indef. Ordinario	173
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Indefinido	Discapacitados	Minusválidos	5
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	1209
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Obra o servicio	Obra o servicio	683
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	996
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Eventual por circunstancias de la producción	Eventual producción	767
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Interinidad	Interinidad	128
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Interinidad	Interinidad	474
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	2
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Discapacitados	Temp. Minusv	3
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	15
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	5
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	2
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Jubilación parcial	7
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Relevo	4
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la jubilación	Sust. Jubilación	4
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Ligados a la formación	Formación	1
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Ligados a la formación	Prácticas	4
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la formación	Formación	5
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Ligados a la formación	Prácticas	5
Septiembre 2012	201209	Septiembre	2012	Hombres	22	Huesca	Temporal	Otros	Otros	14
Septiembre 2012	201209	Septiembre	2012	Mujeres	22	Huesca	Temporal	Otros	Otros	5
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	49
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	47
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Fomento	42
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	Indefinido	Indefinido	Indef. Ordinario	82
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Indefinido	Discapacitados	Minusválidos	2
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	837
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	Temporal	Obra o servicio	Obra o servicio	325
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	819
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	Temporal	Eventual por circunstancias de la producción	Eventual producción	487
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Temporal	Interinidad	Interinidad	45
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	Temporal	Interinidad	Interinidad	203
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Temporal	Discapacitados	Temp. Minusv	1
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	11
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	3
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Jubilación parcial	7
Septiembre 2012	201209	Septiembre	2012	Mujeres	44	Teruel	Temporal	Ligados a la jubilación	Relevo	3
Septiembre 2012	201209	Septiembre	2012	Hombres	44	Teruel	Temporal	Ligados a la formación	Formación	1
