Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Marzo 2012	22	Huesca	35-39	Mujeres	316
Marzo 2012	22	Huesca	40-44	Hombres	224
Marzo 2012	22	Huesca	40-44	Mujeres	270
Marzo 2012	22	Huesca	45-49	Hombres	288
Marzo 2012	22	Huesca	45-49	Mujeres	240
Marzo 2012	22	Huesca	50-54	Hombres	285
Marzo 2012	22	Huesca	50-54	Mujeres	268
Marzo 2012	22	Huesca	55-59	Hombres	316
Marzo 2012	22	Huesca	55-59	Mujeres	264
Marzo 2012	22	Huesca	60-64	Hombres	218
Marzo 2012	22	Huesca	60-64	Mujeres	198
Marzo 2012	44	Teruel	16-19	Hombres	15
Marzo 2012	44	Teruel	16-19	Mujeres	6
Marzo 2012	44	Teruel	20-24	Hombres	55
Marzo 2012	44	Teruel	20-24	Mujeres	48
Marzo 2012	44	Teruel	25-29	Hombres	92
Marzo 2012	44	Teruel	25-29	Mujeres	95
Marzo 2012	44	Teruel	30-34	Hombres	165
Marzo 2012	44	Teruel	30-34	Mujeres	175
Marzo 2012	44	Teruel	35-39	Hombres	181
Marzo 2012	44	Teruel	35-39	Mujeres	200
Marzo 2012	44	Teruel	40-44	Hombres	164
Marzo 2012	44	Teruel	40-44	Mujeres	194
Marzo 2012	44	Teruel	45-49	Hombres	217
Marzo 2012	44	Teruel	45-49	Mujeres	194
Marzo 2012	44	Teruel	50-54	Hombres	232
Marzo 2012	44	Teruel	50-54	Mujeres	167
Marzo 2012	44	Teruel	55-59	Hombres	191
Marzo 2012	44	Teruel	55-59	Mujeres	155
Marzo 2012	44	Teruel	60-64	Hombres	104
Marzo 2012	44	Teruel	60-64	Mujeres	107
Marzo 2012	50	Zaragoza	16-19	Hombres	136
Marzo 2012	50	Zaragoza	16-19	Mujeres	105
Marzo 2012	50	Zaragoza	20-24	Hombres	452
Marzo 2012	50	Zaragoza	20-24	Mujeres	441
Marzo 2012	50	Zaragoza	25-29	Hombres	733
Marzo 2012	50	Zaragoza	25-29	Mujeres	887
Marzo 2012	50	Zaragoza	30-34	Hombres	1123
Marzo 2012	50	Zaragoza	30-34	Mujeres	1592
Marzo 2012	50	Zaragoza	35-39	Hombres	1401
Marzo 2012	50	Zaragoza	35-39	Mujeres	2033
Marzo 2012	50	Zaragoza	40-44	Hombres	1573
Marzo 2012	50	Zaragoza	40-44	Mujeres	1929
Marzo 2012	50	Zaragoza	45-49	Hombres	1797
Marzo 2012	50	Zaragoza	45-49	Mujeres	1955
Marzo 2012	50	Zaragoza	50-54	Hombres	1639
Marzo 2012	50	Zaragoza	50-54	Mujeres	2109
Marzo 2012	50	Zaragoza	55-59	Hombres	1693
Marzo 2012	50	Zaragoza	55-59	Mujeres	2213
Marzo 2012	50	Zaragoza	60-64	Hombres	1049
Marzo 2012	50	Zaragoza	60-64	Mujeres	1426
Febrero 2012	22	Huesca	16-19	Hombres	18
Febrero 2012	22	Huesca	16-19	Mujeres	15
Febrero 2012	22	Huesca	20-24	Hombres	71
Febrero 2012	22	Huesca	20-24	Mujeres	66
Febrero 2012	22	Huesca	25-29	Hombres	110
Febrero 2012	22	Huesca	25-29	Mujeres	124
Febrero 2012	22	Huesca	30-34	Hombres	196
Febrero 2012	22	Huesca	30-34	Mujeres	251
Febrero 2012	22	Huesca	35-39	Hombres	225
Febrero 2012	22	Huesca	35-39	Mujeres	316
Febrero 2012	22	Huesca	40-44	Hombres	214
Febrero 2012	22	Huesca	40-44	Mujeres	270
Febrero 2012	22	Huesca	45-49	Hombres	279
Febrero 2012	22	Huesca	45-49	Mujeres	230
Febrero 2012	22	Huesca	50-54	Hombres	278
Febrero 2012	22	Huesca	50-54	Mujeres	259
Febrero 2012	22	Huesca	55-59	Hombres	309
Febrero 2012	22	Huesca	55-59	Mujeres	256
Febrero 2012	22	Huesca	60-64	Hombres	219
Febrero 2012	22	Huesca	60-64	Mujeres	193
Febrero 2012	44	Teruel	16-19	Hombres	14
Febrero 2012	44	Teruel	16-19	Mujeres	5
Febrero 2012	44	Teruel	20-24	Hombres	53
Febrero 2012	44	Teruel	20-24	Mujeres	44
Febrero 2012	44	Teruel	25-29	Hombres	94
Febrero 2012	44	Teruel	25-29	Mujeres	97
Febrero 2012	44	Teruel	30-34	Hombres	149
Febrero 2012	44	Teruel	30-34	Mujeres	166
Febrero 2012	44	Teruel	35-39	Hombres	175
Febrero 2012	44	Teruel	35-39	Mujeres	189
Febrero 2012	44	Teruel	40-44	Hombres	169
Febrero 2012	44	Teruel	40-44	Mujeres	193
Febrero 2012	44	Teruel	45-49	Hombres	201
Febrero 2012	44	Teruel	45-49	Mujeres	187
Febrero 2012	44	Teruel	50-54	Hombres	224
Febrero 2012	44	Teruel	50-54	Mujeres	164
Febrero 2012	44	Teruel	55-59	Hombres	185
Febrero 2012	44	Teruel	55-59	Mujeres	150
Febrero 2012	44	Teruel	60-64	Hombres	107
Febrero 2012	44	Teruel	60-64	Mujeres	110
Febrero 2012	50	Zaragoza	16-19	Hombres	131
Febrero 2012	50	Zaragoza	16-19	Mujeres	99
Febrero 2012	50	Zaragoza	20-24	Hombres	444
Febrero 2012	50	Zaragoza	20-24	Mujeres	425
Febrero 2012	50	Zaragoza	25-29	Hombres	725
Febrero 2012	50	Zaragoza	25-29	Mujeres	842
Febrero 2012	50	Zaragoza	30-34	Hombres	1099
Febrero 2012	50	Zaragoza	30-34	Mujeres	1525
Febrero 2012	50	Zaragoza	35-39	Hombres	1371
Febrero 2012	50	Zaragoza	35-39	Mujeres	2036
Febrero 2012	50	Zaragoza	40-44	Hombres	1527
Febrero 2012	50	Zaragoza	40-44	Mujeres	1862
Febrero 2012	50	Zaragoza	45-49	Hombres	1731
Febrero 2012	50	Zaragoza	45-49	Mujeres	1893
Febrero 2012	50	Zaragoza	50-54	Hombres	1600
Febrero 2012	50	Zaragoza	50-54	Mujeres	2056
Febrero 2012	50	Zaragoza	55-59	Hombres	1669
Febrero 2012	50	Zaragoza	55-59	Mujeres	2176
Febrero 2012	50	Zaragoza	60-64	Hombres	1028
Febrero 2012	50	Zaragoza	60-64	Mujeres	1377
Enero 2012	22	Huesca	16-19	Hombres	20
Enero 2012	22	Huesca	16-19	Mujeres	12
Enero 2012	22	Huesca	20-24	Hombres	72
Enero 2012	22	Huesca	20-24	Mujeres	64
Enero 2012	22	Huesca	25-29	Hombres	104
Enero 2012	22	Huesca	25-29	Mujeres	126
Enero 2012	22	Huesca	30-34	Hombres	197
Enero 2012	22	Huesca	30-34	Mujeres	250
Enero 2012	22	Huesca	35-39	Hombres	221
Enero 2012	22	Huesca	35-39	Mujeres	316
Enero 2012	22	Huesca	40-44	Hombres	209
Enero 2012	22	Huesca	40-44	Mujeres	272
Enero 2012	22	Huesca	45-49	Hombres	275
Enero 2012	22	Huesca	45-49	Mujeres	227
Enero 2012	22	Huesca	50-54	Hombres	279
Enero 2012	22	Huesca	50-54	Mujeres	256
Enero 2012	22	Huesca	55-59	Hombres	308
Enero 2012	22	Huesca	55-59	Mujeres	252
Enero 2012	22	Huesca	60-64	Hombres	217
Enero 2012	22	Huesca	60-64	Mujeres	186
Enero 2012	44	Teruel	16-19	Hombres	14
Enero 2012	44	Teruel	16-19	Mujeres	5
Enero 2012	44	Teruel	20-24	Hombres	52
Enero 2012	44	Teruel	20-24	Mujeres	41
Enero 2012	44	Teruel	25-29	Hombres	88
Enero 2012	44	Teruel	25-29	Mujeres	95
Enero 2012	44	Teruel	30-34	Hombres	146
Enero 2012	44	Teruel	30-34	Mujeres	149
Enero 2012	44	Teruel	35-39	Hombres	170
Enero 2012	44	Teruel	35-39	Mujeres	184
Enero 2012	44	Teruel	40-44	Hombres	166
Enero 2012	44	Teruel	40-44	Mujeres	185
Enero 2012	44	Teruel	45-49	Hombres	186
Enero 2012	44	Teruel	45-49	Mujeres	187
Enero 2012	44	Teruel	50-54	Hombres	205
Enero 2012	44	Teruel	50-54	Mujeres	160
Enero 2012	44	Teruel	55-59	Hombres	169
Enero 2012	44	Teruel	55-59	Mujeres	142
Enero 2012	44	Teruel	60-64	Hombres	105
Enero 2012	44	Teruel	60-64	Mujeres	109
Enero 2012	50	Zaragoza	16-19	Hombres	126
Enero 2012	50	Zaragoza	16-19	Mujeres	79
Enero 2012	50	Zaragoza	20-24	Hombres	409
Enero 2012	50	Zaragoza	20-24	Mujeres	411
Enero 2012	50	Zaragoza	25-29	Hombres	702
Enero 2012	50	Zaragoza	25-29	Mujeres	849
Enero 2012	50	Zaragoza	30-34	Hombres	1079
Enero 2012	50	Zaragoza	30-34	Mujeres	1519
Enero 2012	50	Zaragoza	35-39	Hombres	1304
Enero 2012	50	Zaragoza	35-39	Mujeres	2009
Enero 2012	50	Zaragoza	40-44	Hombres	1502
Enero 2012	50	Zaragoza	40-44	Mujeres	1832
Enero 2012	50	Zaragoza	45-49	Hombres	1719
Enero 2012	50	Zaragoza	45-49	Mujeres	1854
Enero 2012	50	Zaragoza	50-54	Hombres	1537
Enero 2012	50	Zaragoza	50-54	Mujeres	2023
Enero 2012	50	Zaragoza	55-59	Hombres	1664
Enero 2012	50	Zaragoza	55-59	Mujeres	2177
Enero 2012	50	Zaragoza	60-64	Hombres	1031
Enero 2012	50	Zaragoza	60-64	Mujeres	1342
Diciembre 2011	22	Huesca	16-19	Hombres	18
Diciembre 2011	22	Huesca	16-19	Mujeres	11
Diciembre 2011	22	Huesca	20-24	Hombres	72
Diciembre 2011	22	Huesca	20-24	Mujeres	66
Diciembre 2011	22	Huesca	25-29	Hombres	105
Diciembre 2011	22	Huesca	25-29	Mujeres	118
Diciembre 2011	22	Huesca	30-34	Hombres	193
Diciembre 2011	22	Huesca	30-34	Mujeres	245
Diciembre 2011	22	Huesca	35-39	Hombres	225
Diciembre 2011	22	Huesca	35-39	Mujeres	303
Diciembre 2011	22	Huesca	40-44	Hombres	221
Diciembre 2011	22	Huesca	40-44	Mujeres	263
Diciembre 2011	22	Huesca	45-49	Hombres	253
Diciembre 2011	22	Huesca	45-49	Mujeres	211
Diciembre 2011	22	Huesca	50-54	Hombres	259
Diciembre 2011	22	Huesca	50-54	Mujeres	251
Diciembre 2011	22	Huesca	55-59	Hombres	290
Diciembre 2011	22	Huesca	55-59	Mujeres	254
Diciembre 2011	22	Huesca	60-64	Hombres	210
Diciembre 2011	22	Huesca	60-64	Mujeres	174
Diciembre 2011	44	Teruel	16-19	Hombres	17
Diciembre 2011	44	Teruel	16-19	Mujeres	5
Diciembre 2011	44	Teruel	20-24	Hombres	45
Diciembre 2011	44	Teruel	20-24	Mujeres	41
Diciembre 2011	44	Teruel	25-29	Hombres	84
Diciembre 2011	44	Teruel	25-29	Mujeres	92
Diciembre 2011	44	Teruel	30-34	Hombres	149
Diciembre 2011	44	Teruel	30-34	Mujeres	152
Diciembre 2011	44	Teruel	35-39	Hombres	161
Diciembre 2011	44	Teruel	35-39	Mujeres	184
Diciembre 2011	44	Teruel	40-44	Hombres	147
Diciembre 2011	44	Teruel	40-44	Mujeres	181
Diciembre 2011	44	Teruel	45-49	Hombres	182
Diciembre 2011	44	Teruel	45-49	Mujeres	172
Diciembre 2011	44	Teruel	50-54	Hombres	188
Diciembre 2011	44	Teruel	50-54	Mujeres	150
Diciembre 2011	44	Teruel	55-59	Hombres	158
Diciembre 2011	44	Teruel	55-59	Mujeres	141
Diciembre 2011	44	Teruel	60-64	Hombres	109
Diciembre 2011	44	Teruel	60-64	Mujeres	105
Diciembre 2011	50	Zaragoza	16-19	Hombres	115
Diciembre 2011	50	Zaragoza	16-19	Mujeres	80
Diciembre 2011	50	Zaragoza	20-24	Hombres	405
Diciembre 2011	50	Zaragoza	20-24	Mujeres	401
Diciembre 2011	50	Zaragoza	25-29	Hombres	688
Diciembre 2011	50	Zaragoza	25-29	Mujeres	823
Diciembre 2011	50	Zaragoza	30-34	Hombres	1035
Diciembre 2011	50	Zaragoza	30-34	Mujeres	1501
Diciembre 2011	50	Zaragoza	35-39	Hombres	1291
Diciembre 2011	50	Zaragoza	35-39	Mujeres	1965
Diciembre 2011	50	Zaragoza	40-44	Hombres	1485
Diciembre 2011	50	Zaragoza	40-44	Mujeres	1788
Diciembre 2011	50	Zaragoza	45-49	Hombres	1670
Diciembre 2011	50	Zaragoza	45-49	Mujeres	1818
Diciembre 2011	50	Zaragoza	50-54	Hombres	1539
Diciembre 2011	50	Zaragoza	50-54	Mujeres	1966
Diciembre 2011	50	Zaragoza	55-59	Hombres	1636
Diciembre 2011	50	Zaragoza	55-59	Mujeres	2126
Diciembre 2011	50	Zaragoza	60-64	Hombres	1002
Diciembre 2011	50	Zaragoza	60-64	Mujeres	1331
Noviembre 2011	22	Huesca	16-19	Hombres	21
Noviembre 2011	22	Huesca	16-19	Mujeres	13
Noviembre 2011	22	Huesca	20-24	Hombres	64
Noviembre 2011	22	Huesca	20-24	Mujeres	64
Noviembre 2011	22	Huesca	25-29	Hombres	107
Noviembre 2011	22	Huesca	25-29	Mujeres	108
Noviembre 2011	22	Huesca	30-34	Hombres	172
Noviembre 2011	22	Huesca	30-34	Mujeres	233
Noviembre 2011	22	Huesca	35-39	Hombres	215
Noviembre 2011	22	Huesca	35-39	Mujeres	287
Noviembre 2011	22	Huesca	40-44	Hombres	199
Noviembre 2011	22	Huesca	40-44	Mujeres	252
Noviembre 2011	22	Huesca	45-49	Hombres	254
Noviembre 2011	22	Huesca	45-49	Mujeres	212
Noviembre 2011	22	Huesca	50-54	Hombres	232
Noviembre 2011	22	Huesca	50-54	Mujeres	238
Noviembre 2011	22	Huesca	55-59	Hombres	262
Noviembre 2011	22	Huesca	55-59	Mujeres	244
Noviembre 2011	22	Huesca	60-64	Hombres	183
Noviembre 2011	22	Huesca	60-64	Mujeres	175
Noviembre 2011	44	Teruel	16-19	Hombres	16
Noviembre 2011	44	Teruel	16-19	Mujeres	5
Noviembre 2011	44	Teruel	20-24	Hombres	37
Noviembre 2011	44	Teruel	20-24	Mujeres	38
Noviembre 2011	44	Teruel	25-29	Hombres	78
Noviembre 2011	44	Teruel	25-29	Mujeres	89
Noviembre 2011	44	Teruel	30-34	Hombres	133
Noviembre 2011	44	Teruel	30-34	Mujeres	145
Noviembre 2011	44	Teruel	35-39	Hombres	160
Noviembre 2011	44	Teruel	35-39	Mujeres	171
Noviembre 2011	44	Teruel	40-44	Hombres	141
Noviembre 2011	44	Teruel	40-44	Mujeres	174
Noviembre 2011	44	Teruel	45-49	Hombres	168
Noviembre 2011	44	Teruel	45-49	Mujeres	178
Noviembre 2011	44	Teruel	50-54	Hombres	173
Noviembre 2011	44	Teruel	50-54	Mujeres	147
Noviembre 2011	44	Teruel	55-59	Hombres	153
Noviembre 2011	44	Teruel	55-59	Mujeres	136
Noviembre 2011	44	Teruel	60-64	Hombres	98
Noviembre 2011	44	Teruel	60-64	Mujeres	107
Noviembre 2011	50	Zaragoza	16-19	Hombres	117
Noviembre 2011	50	Zaragoza	16-19	Mujeres	86
Noviembre 2011	50	Zaragoza	20-24	Hombres	378
Noviembre 2011	50	Zaragoza	20-24	Mujeres	381
Noviembre 2011	50	Zaragoza	25-29	Hombres	662
Noviembre 2011	50	Zaragoza	25-29	Mujeres	806
Noviembre 2011	50	Zaragoza	30-34	Hombres	996
Noviembre 2011	50	Zaragoza	30-34	Mujeres	1452
Noviembre 2011	50	Zaragoza	35-39	Hombres	1261
Noviembre 2011	50	Zaragoza	35-39	Mujeres	1894
Noviembre 2011	50	Zaragoza	40-44	Hombres	1414
Noviembre 2011	50	Zaragoza	40-44	Mujeres	1700
Noviembre 2011	50	Zaragoza	45-49	Hombres	1584
Noviembre 2011	50	Zaragoza	45-49	Mujeres	1742
Noviembre 2011	50	Zaragoza	50-54	Hombres	1459
Noviembre 2011	50	Zaragoza	50-54	Mujeres	1937
Noviembre 2011	50	Zaragoza	55-59	Hombres	1586
Noviembre 2011	50	Zaragoza	55-59	Mujeres	2100
Noviembre 2011	50	Zaragoza	60-64	Hombres	986
Noviembre 2011	50	Zaragoza	60-64	Mujeres	1312
Octubre 2011	22	Huesca	16-19	Hombres	22
Octubre 2011	22	Huesca	16-19	Mujeres	12
Octubre 2011	22	Huesca	20-24	Hombres	62
Octubre 2011	22	Huesca	20-24	Mujeres	66
Octubre 2011	22	Huesca	25-29	Hombres	108
Octubre 2011	22	Huesca	25-29	Mujeres	114
Octubre 2011	22	Huesca	30-34	Hombres	164
Octubre 2011	22	Huesca	30-34	Mujeres	238
Octubre 2011	22	Huesca	35-39	Hombres	203
Octubre 2011	22	Huesca	35-39	Mujeres	280
Octubre 2011	22	Huesca	40-44	Hombres	192
Octubre 2011	22	Huesca	40-44	Mujeres	242
Octubre 2011	22	Huesca	45-49	Hombres	244
Octubre 2011	22	Huesca	45-49	Mujeres	211
Octubre 2011	22	Huesca	50-54	Hombres	218
Octubre 2011	22	Huesca	50-54	Mujeres	228
Octubre 2011	22	Huesca	55-59	Hombres	263
Octubre 2011	22	Huesca	55-59	Mujeres	240
Octubre 2011	22	Huesca	60-64	Hombres	187
Octubre 2011	22	Huesca	60-64	Mujeres	173
Octubre 2011	44	Teruel	16-19	Hombres	10
Octubre 2011	44	Teruel	16-19	Mujeres	4
Octubre 2011	44	Teruel	20-24	Hombres	35
Octubre 2011	44	Teruel	20-24	Mujeres	38
Octubre 2011	44	Teruel	25-29	Hombres	85
Octubre 2011	44	Teruel	25-29	Mujeres	88
Octubre 2011	44	Teruel	30-34	Hombres	123
Octubre 2011	44	Teruel	30-34	Mujeres	149
Octubre 2011	44	Teruel	35-39	Hombres	150
Octubre 2011	44	Teruel	35-39	Mujeres	171
Octubre 2011	44	Teruel	40-44	Hombres	141
Octubre 2011	44	Teruel	40-44	Mujeres	167
Octubre 2011	44	Teruel	45-49	Hombres	162
Octubre 2011	44	Teruel	45-49	Mujeres	172
Octubre 2011	44	Teruel	50-54	Hombres	168
Octubre 2011	44	Teruel	50-54	Mujeres	143
Octubre 2011	44	Teruel	55-59	Hombres	152
Octubre 2011	44	Teruel	55-59	Mujeres	135
Octubre 2011	44	Teruel	60-64	Hombres	97
Octubre 2011	44	Teruel	60-64	Mujeres	108
Octubre 2011	50	Zaragoza	16-19	Hombres	125
Octubre 2011	50	Zaragoza	16-19	Mujeres	75
Octubre 2011	50	Zaragoza	20-24	Hombres	370
Octubre 2011	50	Zaragoza	20-24	Mujeres	400
Octubre 2011	50	Zaragoza	25-29	Hombres	664
Octubre 2011	50	Zaragoza	25-29	Mujeres	807
Octubre 2011	50	Zaragoza	30-34	Hombres	957
Octubre 2011	50	Zaragoza	30-34	Mujeres	1466
Octubre 2011	50	Zaragoza	35-39	Hombres	1264
Octubre 2011	50	Zaragoza	35-39	Mujeres	1882
Octubre 2011	50	Zaragoza	40-44	Hombres	1431
Octubre 2011	50	Zaragoza	40-44	Mujeres	1667
Octubre 2011	50	Zaragoza	45-49	Hombres	1530
Octubre 2011	50	Zaragoza	45-49	Mujeres	1724
Octubre 2011	50	Zaragoza	50-54	Hombres	1435
Octubre 2011	50	Zaragoza	50-54	Mujeres	1924
Octubre 2011	50	Zaragoza	55-59	Hombres	1548
Octubre 2011	50	Zaragoza	55-59	Mujeres	2078
Octubre 2011	50	Zaragoza	60-64	Hombres	979
Octubre 2011	50	Zaragoza	60-64	Mujeres	1303
Septiembre 2011	22	Huesca	16-19	Hombres	21
Septiembre 2011	22	Huesca	16-19	Mujeres	13
Septiembre 2011	22	Huesca	20-24	Hombres	71
Septiembre 2011	22	Huesca	20-24	Mujeres	69
Septiembre 2011	22	Huesca	25-29	Hombres	114
Septiembre 2011	22	Huesca	25-29	Mujeres	114
Septiembre 2011	22	Huesca	30-34	Hombres	166
Septiembre 2011	22	Huesca	30-34	Mujeres	234
Septiembre 2011	22	Huesca	35-39	Hombres	186
Septiembre 2011	22	Huesca	35-39	Mujeres	292
Septiembre 2011	22	Huesca	40-44	Hombres	189
Septiembre 2011	22	Huesca	40-44	Mujeres	239
Septiembre 2011	22	Huesca	45-49	Hombres	255
Septiembre 2011	22	Huesca	45-49	Mujeres	220
Septiembre 2011	22	Huesca	50-54	Hombres	221
Septiembre 2011	22	Huesca	50-54	Mujeres	228
Septiembre 2011	22	Huesca	55-59	Hombres	250
Septiembre 2011	22	Huesca	55-59	Mujeres	233
Septiembre 2011	22	Huesca	60-64	Hombres	181
Septiembre 2011	22	Huesca	60-64	Mujeres	169
Septiembre 2011	44	Teruel	16-19	Hombres	11
Septiembre 2011	44	Teruel	16-19	Mujeres	3
Septiembre 2011	44	Teruel	20-24	Hombres	36
Septiembre 2011	44	Teruel	20-24	Mujeres	40
Septiembre 2011	44	Teruel	25-29	Hombres	80
Septiembre 2011	44	Teruel	25-29	Mujeres	77
Septiembre 2011	44	Teruel	30-34	Hombres	125
Septiembre 2011	44	Teruel	30-34	Mujeres	143
Septiembre 2011	44	Teruel	35-39	Hombres	151
Septiembre 2011	44	Teruel	35-39	Mujeres	156
Septiembre 2011	44	Teruel	40-44	Hombres	136
Septiembre 2011	44	Teruel	40-44	Mujeres	168
Septiembre 2011	44	Teruel	45-49	Hombres	161
Septiembre 2011	44	Teruel	45-49	Mujeres	167
Septiembre 2011	44	Teruel	50-54	Hombres	173
Septiembre 2011	44	Teruel	50-54	Mujeres	139
Septiembre 2011	44	Teruel	55-59	Hombres	139
Septiembre 2011	44	Teruel	55-59	Mujeres	133
Septiembre 2011	44	Teruel	60-64	Hombres	99
Septiembre 2011	44	Teruel	60-64	Mujeres	110
Septiembre 2011	50	Zaragoza	16-19	Hombres	132
Septiembre 2011	50	Zaragoza	16-19	Mujeres	73
Septiembre 2011	50	Zaragoza	20-24	Hombres	375
Septiembre 2011	50	Zaragoza	20-24	Mujeres	394
Septiembre 2011	50	Zaragoza	25-29	Hombres	661
Septiembre 2011	50	Zaragoza	25-29	Mujeres	788
Septiembre 2011	50	Zaragoza	30-34	Hombres	987
Septiembre 2011	50	Zaragoza	30-34	Mujeres	1495
Septiembre 2011	50	Zaragoza	35-39	Hombres	1262
Septiembre 2011	50	Zaragoza	35-39	Mujeres	1891
Septiembre 2011	50	Zaragoza	40-44	Hombres	1411
Septiembre 2011	50	Zaragoza	40-44	Mujeres	1666
Septiembre 2011	50	Zaragoza	45-49	Hombres	1505
Septiembre 2011	50	Zaragoza	45-49	Mujeres	1709
Septiembre 2011	50	Zaragoza	50-54	Hombres	1425
Septiembre 2011	50	Zaragoza	50-54	Mujeres	1891
Septiembre 2011	50	Zaragoza	55-59	Hombres	1506
Septiembre 2011	50	Zaragoza	55-59	Mujeres	2066
Septiembre 2011	50	Zaragoza	60-64	Hombres	978
Septiembre 2011	50	Zaragoza	60-64	Mujeres	1266
Agosto 2011	22	Huesca	16-19	Hombres	19
Agosto 2011	22	Huesca	16-19	Mujeres	11
Agosto 2011	22	Huesca	20-24	Hombres	64
Agosto 2011	22	Huesca	20-24	Mujeres	59
Agosto 2011	22	Huesca	25-29	Hombres	117
Agosto 2011	22	Huesca	25-29	Mujeres	124
Agosto 2011	22	Huesca	30-34	Hombres	167
Agosto 2011	22	Huesca	30-34	Mujeres	221
Agosto 2011	22	Huesca	35-39	Hombres	196
Agosto 2011	22	Huesca	35-39	Mujeres	299
Agosto 2011	22	Huesca	40-44	Hombres	204
Agosto 2011	22	Huesca	40-44	Mujeres	238
Agosto 2011	22	Huesca	45-49	Hombres	250
Agosto 2011	22	Huesca	45-49	Mujeres	211
Agosto 2011	22	Huesca	50-54	Hombres	222
Agosto 2011	22	Huesca	50-54	Mujeres	230
Agosto 2011	22	Huesca	55-59	Hombres	249
Agosto 2011	22	Huesca	55-59	Mujeres	243
Agosto 2011	22	Huesca	60-64	Hombres	179
Agosto 2011	22	Huesca	60-64	Mujeres	154
Agosto 2011	44	Teruel	16-19	Hombres	10
Agosto 2011	44	Teruel	16-19	Mujeres	4
Agosto 2011	44	Teruel	20-24	Hombres	31
Agosto 2011	44	Teruel	20-24	Mujeres	34
Agosto 2011	44	Teruel	25-29	Hombres	75
Agosto 2011	44	Teruel	25-29	Mujeres	78
Agosto 2011	44	Teruel	30-34	Hombres	115
Agosto 2011	44	Teruel	30-34	Mujeres	148
Agosto 2011	44	Teruel	35-39	Hombres	156
Agosto 2011	44	Teruel	35-39	Mujeres	159
Agosto 2011	44	Teruel	40-44	Hombres	130
Agosto 2011	44	Teruel	40-44	Mujeres	156
Agosto 2011	44	Teruel	45-49	Hombres	159
Agosto 2011	44	Teruel	45-49	Mujeres	167
Agosto 2011	44	Teruel	50-54	Hombres	171
Agosto 2011	44	Teruel	50-54	Mujeres	128
Agosto 2011	44	Teruel	55-59	Hombres	135
Agosto 2011	44	Teruel	55-59	Mujeres	127
Agosto 2011	44	Teruel	60-64	Hombres	106
Agosto 2011	44	Teruel	60-64	Mujeres	106
Agosto 2011	50	Zaragoza	16-19	Hombres	130
Agosto 2011	50	Zaragoza	16-19	Mujeres	73
Agosto 2011	50	Zaragoza	20-24	Hombres	368
Agosto 2011	50	Zaragoza	20-24	Mujeres	389
Agosto 2011	50	Zaragoza	25-29	Hombres	661
Agosto 2011	50	Zaragoza	25-29	Mujeres	805
Agosto 2011	50	Zaragoza	30-34	Hombres	1037
Agosto 2011	50	Zaragoza	30-34	Mujeres	1512
Agosto 2011	50	Zaragoza	35-39	Hombres	1325
Agosto 2011	50	Zaragoza	35-39	Mujeres	1899
Agosto 2011	50	Zaragoza	40-44	Hombres	1467
Agosto 2011	50	Zaragoza	40-44	Mujeres	1661
Agosto 2011	50	Zaragoza	45-49	Hombres	1534
Agosto 2011	50	Zaragoza	45-49	Mujeres	1669
Agosto 2011	50	Zaragoza	50-54	Hombres	1440
Agosto 2011	50	Zaragoza	50-54	Mujeres	1828
Agosto 2011	50	Zaragoza	55-59	Hombres	1501
Agosto 2011	50	Zaragoza	55-59	Mujeres	2037
Agosto 2011	50	Zaragoza	60-64	Hombres	987
Agosto 2011	50	Zaragoza	60-64	Mujeres	1267
Julio 2011	22	Huesca	16-19	Hombres	24
Julio 2011	22	Huesca	16-19	Mujeres	13
Julio 2011	22	Huesca	20-24	Hombres	65
Julio 2011	22	Huesca	20-24	Mujeres	53
Julio 2011	22	Huesca	25-29	Hombres	108
Julio 2011	22	Huesca	25-29	Mujeres	124
Julio 2011	22	Huesca	30-34	Hombres	156
Julio 2011	22	Huesca	30-34	Mujeres	218
Julio 2011	22	Huesca	35-39	Hombres	192
Julio 2011	22	Huesca	35-39	Mujeres	298
Julio 2011	22	Huesca	40-44	Hombres	192
Julio 2011	22	Huesca	40-44	Mujeres	240
Julio 2011	22	Huesca	45-49	Hombres	236
Julio 2011	22	Huesca	45-49	Mujeres	197
Julio 2011	22	Huesca	50-54	Hombres	221
Julio 2011	22	Huesca	50-54	Mujeres	238
Julio 2011	22	Huesca	55-59	Hombres	243
Julio 2011	22	Huesca	55-59	Mujeres	244
Julio 2011	22	Huesca	60-64	Hombres	170
Julio 2011	22	Huesca	60-64	Mujeres	153
Julio 2011	44	Teruel	16-19	Hombres	10
Julio 2011	44	Teruel	16-19	Mujeres	5
Julio 2011	44	Teruel	20-24	Hombres	31
Julio 2011	44	Teruel	20-24	Mujeres	33
Julio 2011	44	Teruel	25-29	Hombres	77
Julio 2011	44	Teruel	25-29	Mujeres	83
Julio 2011	44	Teruel	30-34	Hombres	117
Julio 2011	44	Teruel	30-34	Mujeres	140
Julio 2011	44	Teruel	35-39	Hombres	159
Julio 2011	44	Teruel	35-39	Mujeres	158
Julio 2011	44	Teruel	40-44	Hombres	143
Julio 2011	44	Teruel	40-44	Mujeres	156
Julio 2011	44	Teruel	45-49	Hombres	151
Julio 2011	44	Teruel	45-49	Mujeres	173
Julio 2011	44	Teruel	50-54	Hombres	162
Julio 2011	44	Teruel	50-54	Mujeres	118
