Año	Municipio código	Municipio nombre	Contenedores de papel y cartón	Kg recogidos papel y cartón
2012	22041	Azara	0	0
2012	22042	Azlor	0	0
2012	22043	Baells	2	2539,43
2012	22044	Bailo	7	8307,74
2012	22045	Baldellou	1	2650,81
2012	22046	Ballobar	7	12961,08
2012	22047	Banastás	2	7411,44
2012	22048	Barbastro	37	265355,98
2012	22049	Barbués	2	2061,43
2012	22050	Barbuñales	0	0
2012	22051	Bárcabo	4	2894,79
2012	22052	Belver de Cinca	5	18283,9
2012	22053	Benabarre	25	30414,58
2012	22054	Benasque	50	57633,05
2012	22055	Berbegal	2	6476,64
2012	22057	Bielsa	4	11372,39
2012	22058	Bierge	0	0
2012	22059	Biescas	43	44224,89
2012	22060	Binaced	17	16878,91
2012	22061	Binéfar	40	211217,93
2012	22062	Bisaurri	6	5309,66
2012	22063	Biscarrués	1	5840,11
2012	22064	Blecua y Torres	2	5630,6
2012	22066	Boltaña	8	24238,13
2012	22067	Bonansa	2	2629,06
2012	22068	Borau	1	2353,86
2012	22069	Broto	5	12475,17
2012	22072	Caldearenas	11	6395,82
2012	22074	Campo	14	9021,27
2012	22075	Camporrells	1	4054,17
2012	22076	Canal de Berdún	9	10578,53
2012	22077	Candasnos	2	5256,29
2012	22078	Canfranc	14	17169,34
2012	22079	Capdesaso	3	3779,28
2012	22080	Capella	8	9588,32
2012	22081	Casbas de Huesca	3	7935,22
2012	22082	Castejón del Puente	2	5777,72
2012	22083	Castejón de Monegros	8	13936,11
2012	22084	Castejón de Sos	24	20001,45
2012	22085	Castelflorite	3	2748,57
2012	22086	Castiello de Jaca	6	7116,97
2012	22087	Castigaleu	1	2964,13
2012	22088	Castillazuelo	0	0
2012	22089	Castillonroy	1	8464,76
2012	22090	Colungo	0	0
2012	22094	Chalamera	0	0
2012	22095	Chía	2	2629,06
2012	22096	Chimillas	3	9375,6
2012	22099	Esplús	3	14568,29
2012	22102	Estada	0	0
2012	22103	Estadilla	2	13248,38
2012	22105	Estopiñán del Castillo	7	4484,86
2012	22106	Fago	1	830,77
2012	22107	Fanlo	0	0
2012	22109	Fiscal	4	7305,9
2012	22110	Fonz	14	11604,96
2012	22111	Foradada del Toscar	7	5438,54
2012	22112	Fraga	41	191967,66
2012	22113	Fueva (La)	2	14565,85
2012	22114	Gistaín	1	3446,18
2012	22115	Grado (El)	2	7517,25
2012	22116	Grañén	36	42688,72
2012	22117	Graus	88	95290,42
2012	22119	Gurrea de Gállego	14	43237,77
2012	22122	Hoz de Jaca	3	1938,47
2012	22124	Huerto	6	5733,34
2012	22125	Huesca	427	1445124,21
2012	22126	Ibieca	1	2854,58
2012	22127	Igriés	7	17441,76
2012	22128	Ilche	0	0
2012	22129	Isábena	11	7861,39
2012	22130	Jaca	75	352240
2012	22131	Jasa	4	3129,25
2012	22133	Labuerda	2	3882,7
2012	22135	Laluenga	0	0
2012	22136	Lalueza	18	23384,31
2012	22137	Lanaja	12	29654,49
2012	22139	Laperdiguera	0	0
2012	22141	Lascellas-Ponzano	0	0
2012	22142	Lascuarre	3	3995,14
2012	22143	Laspaúles	9	7784,07
2012	22144	Laspuña	2	6915,33
2012	22149	Loarre	3	9663,68
2012	22150	Loporzano	5	14744,31
2012	22151	Loscorrales	1	2828,39
2012	22155	Monesma y Cajigar	1	2577,51
2012	22156	Monflorite-Lascasas	4	8249,48
2012	22157	Montanuy	23	7320,12
2012	22158	Monzón	46	267510
2012	22160	Naval	0	0
2012	22162	Novales	2	4583,05
2012	22163	Nueno	4	14639,56
2012	22164	Olvena	0	0
2012	22165	Ontiñena	3	7944,32
2012	22167	Osso de Cinca	5	10219,82
2012	22168	Palo	1	397,32
2012	22170	Panticosa	35	22707,83
2012	22172	Peñalba	11	16427
2012	22173	Peñas de Riglos (Las)	6	7044,8
2012	22174	Peralta de Alcofea	2	9614,01
2012	22175	Peralta de Calasanz	2	5412,99
2012	22176	Peraltilla	0	0
2012	22177	Perarrúa	3	2886,81
2012	22178	Pertusa	1	3064,09
2012	22181	Piracés	2	2697,45
2012	22182	Plan	1	7512,67
2012	22184	Poleñino	12	4810
2012	22186	Pozán de Vero	0	0
2012	22187	Puebla de Castro (La)	7	10722,43
2012	22188	Puente de Montañana	5	3685,83
2012	22189	Puértolas	1	5353,07
2012	22190	Pueyo de Araguás (El)	1	3469,15
2012	22193	Pueyo de Santa Cruz	4	4216,88
2012	22195	Quicena	2	7594,76
2012	22197	Robres	11	13012,76
2012	22199	Sabiñánigo	155	286478,69
2012	22200	Sahún	9	8815,07
2012	22201	Salas Altas	0	0
2012	22202	Salas Bajas	0	0
2012	22203	Salillas	1	2776,02
2012	22204	Sallent de Gállego	73	42535,65
2012	22205	San Esteban de Litera	1	11338,32
2012	22206	Sangarrén	4	4960,31
2012	22207	San Juan de Plan	2	3607
2012	22208	Santa Cilia	9	5760,04
2012	22209	Santa Cruz de la Serós	5	5233,88
2012	22212	Santaliestra y San Quílez	3	2500,18
2012	22213	Sariñena	79	94525,02
2012	22214	Secastilla	5	3995,14
2012	22215	Seira	8	3892,03
2012	22217	Sena	10	11788,79
2012	22218	Senés de Alcubierre	1	1374,28
2012	22220	Sesa	2	5473,47
2012	22221	Sesué	4	3376,53
2012	22222	Siétamo	6	17232,25
2012	22223	Sopeira	5	3041,46
2012	22225	Tamarite de Litera	13	82665,02
2012	22226	Tardienta	21	21430,25
2012	22227	Tella-Sin	2	6249,07
2012	22228	Tierz	4	18725,02
2012	22229	Tolva	5	4124,01
2012	22230	Torla-Ordesa	4	7512,67
2012	22232	Torralba de Aragón	5	2297,63
2012	22233	Torre la Ribera	11	3067,23
2012	22234	Torrente de Cinca	6	17791,54
2012	22235	Torres de Alcanadre	0	0
2012	22236	Torres de Barbués	9	6463,43
2012	22239	Tramaced	1	2566,51
2012	22242	Valfarta	2	1932,59
2012	22243	Valle de Bardají	4	1288,75
2012	22244	Valle de Lierp	3	1701,15
2012	22245	Velilla de Cinca	2	5974,87
2012	22246	Beranuy	2	2680,61
2012	22247	Viacamp y Litera	3	1237,2
2012	22248	Vicién	1	3116,47
2012	22249	Villanova	4	4046,69
2012	22250	Villanúa	14	14178,55
2012	22251	Villanueva de Sigena	9	10264,19
2012	22252	Yebra de Basa	1	4209,26
2012	22253	Yésero	1	1910,78
2012	22254	Zaidín	8	22475,63
2012	22901	Valle de Hecho	15	26224,78
2012	22902	Puente la Reina de Jaca	6	8030,82
2012	22903	San Miguel del Cinca	13	9649,96
2012	22904	Sotonera (La)	11	27236,39
2012	22905	Lupiñén-Ortilla	4	10187,46
2012	22906	Santa María de Dulcis	0	0
2012	22907	Aínsa-Sobrarbe	19	51279,15
2012	22908	Hoz y Costeán	0	0
2012	22909	Vencillón	1	10402,74
2012	44001	Ababuj	1	891,94
2012	44002	Abejuela	0	0
2012	44003	Aguatón	1	228,7
2012	44004	Aguaviva	7	9839,69
2012	44005	Aguilar del Alfambra	1	800,46
2012	44006	Alacón	6	4459,28
2012	44007	Alba	1	2630,09
2012	44008	Albalate del Arzobispo	28	38337,93
2012	44009	Albarracín	6	12532,96
2012	44010	Albentosa	2	3441,99
2012	44011	Alcaine	1	766,16
2012	44012	Alcalá de la Selva	6	5900,56
2012	44013	Alcañiz	35	223968
2012	44014	Alcorisa	33	51427,66
2012	44016	Alfambra	5	7741,62
2012	44017	Aliaga	5	4368,24
2012	44018	Almohaja	1	331,62
2012	44019	Alobras	1	857,64
2012	44020	Alpeñés	1	297,31
2012	44021	Allepuz	2	1475,14
2012	44022	Alloza	9	8956,88
2012	44023	Allueva	0	0
2012	44024	Anadón	1	274,44
2012	44025	Andorra	66	106358,18
2012	44026	Arcos de las Salinas	2	1143,52
2012	44027	Arens de Lledó	3	4171,09
2012	44028	Argente	1	2550,05
2012	44029	Ariño	15	11678,45
2012	44031	Azaila	8	2682,75
2012	44032	Bádenas	0	0
2012	44033	Báguena	1	2243,08
2012	44034	Bañón	0	0
2012	44035	Barrachina	0	0
2012	44036	Bea	0	0
2012	44037	Beceite	7	12938,9
2012	44038	Belmonte de San José	2	1831,63
2012	44039	Bello	0	0
2012	44040	Berge	3	3748,45
2012	44041	Bezas	1	937,69
2012	44042	Blancas	0	0
2012	44043	Blesa	1	1509,44
2012	44044	Bordón	2	1669,54
2012	44045	Bronchales	4	5363,1
2012	44046	Bueña	0	0
2012	44047	Burbáguena	0	0
2012	44048	Cabra de Mora	2	994,86
2012	44049	Calaceite	12	24324,29
2012	44050	Calamocha	9	26893,73
2012	44051	Calanda	33	56851,57
2012	44052	Calomarde	1	1177,82
2012	44053	Camañas	1	1429,4
2012	44054	Camarena de la Sierra	0	0
2012	44055	Camarillas	1	1486,57
2012	44056	Caminreal	5	4172,36
2012	44059	Cantavieja	9	8656,44
2012	44060	Cañada de Benatanduz	2	468,84
2012	44061	Cañada de Verich (La)	2	1590,25
2012	44062	Cañada Vellida	1	457,41
2012	44063	Cañizar del Olivar	1	1212,13
2012	44064	Cascante del Río	1	1166,39
2012	44065	Castejón de Tornos	0	0
2012	44066	Castel de Cabra	1	1600,93
2012	44067	Castelnou	3	2175,2
2012	44068	Castelserás	11	11813,31
2012	44070	Castellar (El)	2	789,03
2012	44071	Castellote	15	9205,32
2012	44074	Cedrillas	7	7089,81
2012	44075	Celadas	3	4962,87
2012	44076	Cella	13	33219,21
2012	44077	Cerollera (La)	2	1462,47
2012	44080	Codoñera (La)	4	5494,89
2012	44082	Corbalán	1	1166,39
2012	44084	Cortes de Aragón	1	869,07
2012	44085	Cosa	0	0
2012	44086	Cretas	7	12917,62
2012	44087	Crivillén	5	1175,51
2012	44088	Cuba (La)	2	594,63
2012	44089	Cubla	1	777,59
2012	44090	Cucalón	0	0
2012	44092	Cuervo (El)	1	1154,95
2012	44093	Cuevas de Almudén	1	1612,36
2012	44094	Cuevas Labradas	1	1543,75
2012	44096	Ejulve	6	2593,79
2012	44097	Escorihuela	1	2092,64
2012	44099	Escucha	5	11652,45
2012	44100	Estercuel	6	3475,42
2012	44101	Ferreruela de Huerva	0	0
2012	44102	Fonfría	0	0
2012	44103	Formiche Alto	2	2069,77
2012	44105	Fórnoles	2	2170,67
2012	44106	Fortanete	2	2550,05
2012	44107	Foz-Calanda	3	4160,22
2012	44108	Fresneda (La)	6	10619,26
2012	44109	Frías de Albarracín	1	1738,15
2012	44110	Fuenferrada	1	708,98
2012	44111	Fuentes Calientes	1	1360,79
2012	44112	Fuentes Claras	0	0
2012	44113	Fuentes de Rubielos	2	1532,31
2012	44114	Fuentespalda	4	6937,64
2012	44115	Galve	2	1726,71
2012	44116	Gargallo	8	1597,16
2012	44117	Gea de Albarracín	5	4745,6
2012	44118	Ginebrosa (La)	3	3265,7
2012	44119	Griegos	1	1612,36
2012	44120	Guadalaviar	2	2824,49
2012	44121	Gúdar	2	937,69
2012	44122	Híjar	34	33933,15
2012	44123	Hinojosa de Jarque	2	1715,28
2012	44124	Hoz de la Vieja (La)	1	1017,73
2012	44125	Huesa del Común	1	1052,04
2012	44126	Iglesuela del Cid (La)	5	5729,03
2012	44127	Jabaloyas	2	1029,17
2012	44128	Jarque de la Val	1	1017,73
2012	44129	Jatiel	3	942,59
2012	44130	Jorcas	1	503,15
2012	44131	Josa	1	434,54
2012	44132	Lagueruela	0	0
2012	44133	Lanzuela	0	0
2012	44135	Libros	1	1783,89
2012	44136	Lidón	1	640,37
2012	44137	Linares de Mora	2	3430,56
2012	44138	Loscos	0	0
2012	44141	Lledó	2	3575,22
2012	44142	Maicas	1	445,97
2012	44143	Manzanera	8	6426,57
2012	44144	Martín del Río	3	4940
2012	44145	Mas de las Matas	16	19693,59
2012	44146	Mata de los Olmos (La)	3	4018,23
2012	44147	Mazaleón	6	12002,53
2012	44148	Mezquita de Jarque	1	1337,92
2012	44149	Mirambel	2	1520,88
2012	44150	Miravete de la Sierra	1	377,36
2012	44151	Molinos	3	3236,16
2012	44152	Monforte de Moyuela	0	0
2012	44153	Monreal del Campo	0	4311,57
2012	44154	Monroyo	6	8384,75
2012	44155	Montalbán	7	15917,78
2012	44156	Monteagudo del Castillo	1	754,72
2012	44157	Monterde de Albarracín	1	731,85
2012	44158	Mora de Rubielos	16	19051,02
2012	44159	Moscardón	1	766,16
2012	44160	Mosqueruela	7	7146,99
2012	44161	Muniesa	4	7604,4
2012	44163	Noguera de Albarracín	1	1692,41
2012	44164	Nogueras	0	0
2012	44165	Nogueruelas	2	2458,56
2012	44167	Obón	1	434,54
2012	44168	Odón	0	0
2012	44169	Ojos Negros	0	0
2012	44171	Olba	3	2721,57
2012	44172	Oliete	6	6005,33
2012	44173	Olmos (Los)	2	1860,03
2012	44174	Orihuela del Tremedal	5	6632,41
2012	44175	Orrios	1	1749,58
2012	44176	Palomar de Arroyos	1	2184,12
2012	44177	Pancrudo	4	1589,49
2012	44178	Parras de Castellote (Las)	2	1093,3
2012	44179	Peñarroya de Tastavins	7	10832,07
2012	44180	Peracense	0	0
2012	44181	Peralejos	1	960,56
2012	44182	Perales del Alfambra	2	3064,63
2012	44183	Pitarque	2	1074,91
2012	44184	Plou	1	514,58
2012	44185	Pobo (El)	1	1635,23
2012	44187	Portellada (La)	2	5511,8
2012	44189	Pozondón	1	914,81
2012	44190	Pozuel del Campo	0	0
2012	44191	Puebla de Híjar (La)	18	18362,33
2012	44192	Puebla de Valverde (La)	8	6312,22
2012	44193	Puertomingalvo	2	1795,32
2012	44194	Ráfales	3	3511,38
2012	44195	Rillo	2	1280,74
2012	44196	Riodeva	1	2012,59
2012	44197	Ródenas	1	811,9
2012	44198	Royuela	1	2870,23
2012	44199	Rubiales	1	663,24
2012	44200	Rubielos de la Cérida	0	0
2012	44201	Rubielos de Mora	10	8587,82
2012	44203	Salcedillo	1	91,48
2012	44204	Saldón	1	331,62
2012	44205	Samper de Calanda	16	16477,15
2012	44206	San Agustín	3	2298,47
2012	44207	San Martín del Río	0	0
2012	44208	Santa Cruz de Nogueras	0	0
2012	44209	Santa Eulalia	8	13116,16
2012	44210	Sarrión	13	12978,94
2012	44211	Segura de los Baños	1	445,97
2012	44212	Seno	2	653,14
2012	44213	Singra	0	0
2012	44215	Terriente	2	2252,73
2012	44216	Teruel	117	403524,81
2012	44217	Toril y Masegoso	1	423,1
2012	44218	Tormón	1	411,67
2012	44219	Tornos	0	0
2012	44220	Torralba de los Sisones	0	0
2012	44221	Torrecilla de Alcañiz	5	6204,83
2012	44222	Torrecilla del Rebollar	0	0
2012	44223	Torre de Arcas	2	2021,7
2012	44224	Torre de las Arcas	1	400,23
2012	44225	Torre del Compte	2	3319,85
2012	44226	Torrelacárcel	1	2435,69
2012	44227	Torre los Negros	0	0
2012	44228	Torremocha de Jiloca	1	1543,75
2012	44229	Torres de Albarracín	1	1909,68
2012	44230	Torrevelilla	3	3066,92
2012	44231	Torrijas	2	720,42
2012	44232	Torrijo del Campo	1	439,26
2012	44234	Tramacastiel	2	1017,73
2012	44235	Tramacastilla	2	1349,35
2012	44236	Tronchón	2	1223,56
2012	44237	Urrea de Gaén	6	9552,76
2012	44238	Utrillas	16	37393,06
2012	44239	Valacloche	1	354,49
2012	44240	Valbona	2	2309,91
2012	44241	Valdealgorfa	7	9584,12
2012	44243	Valdecuenca	1	606,06
2012	44244	Valdelinares	3	1292,18
2012	44245	Valdeltormo	4	6895,07
2012	44246	Valderrobres	20	49010,35
2012	44247	Valjunquera	4	8235,78
2012	44249	Vallecillo (El)	1	697,55
2012	44250	Veguillas de la Sierra	1	285,88
2012	44251	Villafranca del Campo	0	0
2012	44252	Villahermosa del Campo	0	0
2012	44256	Villanueva del Rebollar de la Sierra	1	594,63
2012	44257	Villar del Cobo	1	2344,21
2012	44258	Villar del Salz	0	0
2012	44260	Villarluengo	4	2218,43
2012	44261	Villarquemado	4	10360,28
2012	44262	Villarroya de los Pinares	3	1966,85
2012	44263	Villastar	2	5122,96
2012	44264	Villel	2	3910,83
2012	44265	Vinaceite	4	5456,13
2012	44266	Visiedo	1	1692,41
2012	44267	Vivel del Río Martín	1	1040,6
2012	44268	Zoma (La)	1	251,57
2012	50001	Abanto	2	1207,63
2012	50002	Acered	1	2613,59
2012	50003	Agón	3	4734,2
2012	50004	Aguarón	2	10909,8
2012	50005	Aguilón	2	3224,2
2012	50006	Ainzón	15	35939,52
2012	50007	Aladrén	1	837,29
2012	50008	Alagón	84	131193,67
2012	50009	Alarba	2	1486,31
2012	50010	Alberite de San Juan	4	2857,84
2012	50011	Albeta	6	4301,2
2012	50012	Alborge	1	1170,62
2012	50013	Alcalá de Ebro	5	5220,45
2012	50014	Alcalá de Moncayo	2	3987,49
2012	50015	Alconchel de Ariza	1	891,79
2012	50016	Aldehuela de Liestos	1	686,4
2012	50017	Alfajarín	9	26985,8
2012	50018	Alfamén	5	19707,62
2012	50019	Alforque	1	841,69
2012	50020	Alhama de Aragón	6	10645,7
2012	50021	Almochuel	0	0
2012	50022	Almolda (La)	8	13206,02
2012	50023	Almonacid de la Cuba	2	1774,53
2012	50024	Almonacid de la Sierra	3	6411,83
2012	50025	Almunia de Doña Godina (La)	11	68407
2012	50026	Alpartir	2	4435,37
2012	50027	Ambel	5	8371,45
2012	50028	Anento	1	1755,59
2012	50029	Aniñón	3	7459,42
2012	50030	Añón de Moncayo	4	4045,84
2012	50031	Aranda de Moncayo	0	0
2012	50032	Arándiga	2	3827,25
2012	50033	Ardisa	0	0
2012	50034	Ariza	5	11946,23
2012	50035	Artieda	1	2547,71
2012	50036	Asín	0	0
2012	50037	Atea	1	1689,59
2012	50038	Ateca	7	20065,2
2012	50039	Azuara	3	4613,77
2012	50040	Badules	1	1319,99
2012	50041	Bagüés	0	0
2012	50042	Balconchán	1	198
2012	50043	Bárboles	4	6013,66
2012	50044	Bardallur	1	2552,28
2012	50045	Belchite	7	11061,23
2012	50046	Belmonte de Gracián	2	2192,31
2012	50047	Berdejo	1	659,55
2012	50048	Berrueco	1	594
2012	50050	Bijuesca	1	1068,29
2012	50051	Biota	4	9606,35
2012	50052	Bisimbre	3	3117,65
2012	50053	Boquiñeni	8	18170,1
2012	50054	Bordalba	1	678,13
2012	50055	Borja	75	144912,77
2012	50056	Botorrita	0	0
2012	50057	Brea de Aragón	4	11866,22
2012	50058	Bubierca	1	761,73
2012	50059	Bujaraloz	19	22503,91
2012	50060	Bulbuente	6	6956,97
2012	50061	Bureta	6	7851,85
2012	50062	Burgo de Ebro (El)	23	11935,64
2012	50063	Buste (El)	1	1614,45
2012	50064	Cabañas de Ebro	10	10145,74
2012	50065	Cabolafuente	1	427,31
2012	50066	Cadrete	0	0
2012	50067	Calatayud	65	193564,16
2012	50068	Calatorao	10	23764,24
2012	50069	Calcena	0	0
2012	50070	Calmarza	1	975,39
2012	50071	Campillo de Aragón	2	1402,71
2012	50072	Carenas	3	1811,44
2012	50073	Cariñena	14	46588,45
2012	50074	Caspe	29	81632
2012	50075	Castejón de Alarba	1	901,08
2012	50076	Castejón de las Armas	1	1124,02
2012	50077	Castejón de Valdejasa	1	2403,78
2012	50078	Castiliscar	1	2877,52
2012	50079	Cervera de la Cañada	2	2907,6
2012	50080	Cerveruela	1	607,2
2012	50081	Cetina	2	6381,85
2012	50082	Cimballa	2	1179,76
2012	50083	Cinco Olivas	1	1209,32
2012	50084	Clarés de Ribota	1	901,08
2012	50085	Codo	1	1399,91
2012	50086	Codos	2	2331,65
2012	50087	Contamina	1	362,29
2012	50088	Cosuenda	3	5161,22
2012	50089	Cuarte de Huerva	0	0
2012	50090	Cubel	1	2560,79
2012	50091	Cuerlas (Las)	1	818,4
2012	50092	Chiprana	2	3845,49
2012	50093	Chodes	1	1143,86
2012	50094	Daroca	8	30531,45
2012	50095	Ejea de los Caballeros	55	151824,15
2012	50096	Embid de Ariza	1	492,34
2012	50098	Encinacorba	2	3161,72
2012	50099	Épila	12	36727,97
2012	50100	Erla	1	3561,81
2012	50101	Escatrón	5	10845,19
2012	50102	Fabara	5	10444,86
2012	50104	Farlete	6	9340,84
2012	50105	Fayón	2	3357,57
2012	50106	Fayos (Los)	3	2976,03
2012	50107	Figueruelas	16	24036,19
2012	50108	Fombuena	1	660
2012	50109	Frago (El)	0	0
2012	50110	Frasno (El)	3	4431,07
2012	50111	Fréscano	5	6264,16
2012	50113	Fuendejalón	15	28260,88
2012	50114	Fuendetodos	4	1183,02
2012	50115	Fuentes de Ebro	54	98170
2012	50116	Fuentes de Jiloca	2	2591,76
2012	50117	Gallocanta	1	2059,19
2012	50118	Gallur	44	54067,58
2012	50119	Gelsa	7	11357,94
2012	50120	Godojos	1	408,74
2012	50121	Gotor	0	0
2012	50122	Grisel	1	1381,03
2012	50123	Grisén	6	10385,55
2012	50124	Herrera de los Navarros	2	7972,76
2012	50125	Ibdes	2	4477,51
2012	50126	Illueca	8	21445,44
2012	50128	Isuerre	0	0
2012	50129	Jaraba	3	3372,07
2012	50130	Jarque de Moncayo	1	3548,1
2012	50131	Jaulín	0	0
2012	50132	Joyosa (La)	16	17358,44
2012	50133	Lagata	1	952,99
2012	50134	Langa del Castillo	1	1913,99
2012	50135	Layana	0	0
2012	50136	Lécera	5	4988,4
2012	50137	Leciñena	10	28752,61
2012	50138	Lechón	1	633,6
2012	50139	Letux	2	2812,96
2012	50140	Litago	4	3598,46
2012	50141	Lituénigo	3	2450,85
2012	50142	Lobera de Onsella	0	0
2012	50143	Longares	5	11334,69
2012	50144	Longás	0	0
2012	50146	Lucena de Jalón	1	2388,87
2012	50147	Luceni	15	20070,12
2012	50148	Luesia	2	3517,94
2012	50149	Luesma	1	673,2
2012	50150	Lumpiaque	3	7306,69
2012	50151	Luna	2	7360,48
2012	50152	Maella	8	16688,62
2012	50153	Magallón	18	35246,71
2012	50154	Mainar	1	2164,79
2012	50155	Malanquilla	1	1207,63
2012	50156	Maleján	5	9757,07
2012	50157	Malón	9	7294,18
2012	50159	Maluenda	3	10274,13
2012	50160	Mallén	51	107068,02
2012	50161	Manchones	1	1861,19
2012	50162	Mara	2	1876,47
2012	50163	María de Huerva	0	0
2012	50164	Mediana de Aragón	0	0
2012	50165	Mequinenza	11	32974,9
2012	50166	Mesones de Isuela	0	0
2012	50167	Mezalocha	2	2774,31
2012	50168	Mianos	1	1135,39
2012	50169	Miedes de Aragón	2	4291,72
2012	50170	Monegrillo	9	10135,35
2012	50171	Moneva	2	847,83
2012	50172	Monreal de Ariza	2	1727,84
2012	50173	Monterde	2	1764,99
2012	50174	Montón	2	1263,36
2012	50175	Morata de Jalón	7	10224,69
2012	50176	Morata de Jiloca	2	2656,78
2012	50177	Morés	3	3920,15
2012	50178	Moros	2	4170,96
2012	50179	Moyuela	2	1695,66
2012	50180	Mozota	0	0
2012	50181	Muel	9	17920,56
2012	50182	Muela (La)	40	44927,21
2012	50183	Munébrega	3	4338,17
2012	50184	Murero	1	1953,59
2012	50185	Murillo de Gállego	4	5080,63
2012	50186	Navardún	0	0
2012	50187	Nigüella	1	733,87
2012	50188	Nombrevilla	1	501,6
2012	50189	Nonaspe	4	8716,45
2012	50190	Novallas	14	18459,14
2012	50191	Novillas	12	17406,85
2012	50192	Nuévalos	3	3297,75
2012	50193	Nuez de Ebro	12	10197,34
2012	50194	Olvés	1	1105,44
2012	50195	Orcajo	1	567,6
2012	50196	Orera	1	1263,36
2012	50197	Orés	0	0
2012	50198	Oseja	0	0
2012	50199	Osera de Ebro	3	5628,64
2012	50200	Paniza	2	9572,63
2012	50201	Paracuellos de Jiloca	2	5480,77
2012	50202	Paracuellos de la Ribera	1	1737,13
2012	50203	Pastriz	10	16459,51
2012	50204	Pedrola	41	69526,01
2012	50205	Pedrosas (Las)	0	0
2012	50206	Perdiguera	9	13979,05
2012	50207	Piedratajada	0	0
2012	50208	Pina de Ebro	12	25405,41
2012	50209	Pinseque	42	66021,11
2012	50210	Pintanos (Los)	0	0
2012	50211	Plasencia de Jalón	1	3026,94
2012	50212	Pleitas	1	977,68
2012	50213	Plenas	1	887,26
2012	50214	Pomer	0	0
2012	50215	Pozuel de Ariza	1	195,08
2012	50216	Pozuelo de Aragón	6	9814,81
2012	50217	Pradilla de Ebro	6	11418,57
2012	50218	Puebla de Albortón	1	788,68
2012	50219	Puebla de Alfindén (La)	14	66191,36
2012	50220	Puendeluna	0	0
2012	50221	Purujosa	0	0
2012	50222	Quinto	9	20364,96
2012	50223	Remolinos	12	21822,57
2012	50224	Retascón	1	1003,2
2012	50225	Ricla	6	23849,84
2012	50227	Romanos	1	1623,59
2012	50228	Rueda de Jalón	1	2723,47
2012	50229	Ruesca	1	743,16
2012	50230	Sádaba	7	14413,91
2012	50231	Salillas de Jalón	1	2980,26
2012	50232	Salvatierra de Esca	6	6258,5
2012	50233	Samper del Salz	1	782,11
2012	50234	San Martín de la Virgen de Moncayo	4	5543,58
2012	50235	San Mateo de Gállego	23	41300,65
2012	50236	Santa Cruz de Grío	1	1252,8
2012	50237	Santa Cruz de Moncayo	3	2528,65
2012	50238	Santa Eulalia de Gállego	1	3404,55
2012	50239	Santed	1	884,4
2012	50240	Sástago	7	12518,89
2012	50241	Saviñán	5	6939,22
2012	50242	Sediles	1	1068,29
2012	50243	Sestrica	1	2620,24
2012	50244	Sierra de Luna	0	0
2012	50245	Sigüés	4	3627,71
2012	50246	Sisamón	1	399,45
2012	50247	Sobradiel	9	18059,42
2012	50248	Sos del Rey Católico	2	5842,76
2012	50249	Tabuenca	5	11373,63
2012	50250	Talamantes	2	1645,42
2012	50251	Tarazona	50	199140
2012	50252	Tauste	22	65656,53
2012	50253	Terrer	2	4644,72
2012	50254	Tierga	0	0
2012	50255	Tobed	2	2322,36
2012	50256	Torralba de los Frailes	1	1240,79
2012	50257	Torralba de Ribota	2	1876,47
2012	50258	Torralbilla	1	765,6
2012	50259	Torrehermosa	1	752,45
2012	50260	Torrelapaja	1	399,45
2012	50261	Torrellas	8	5757,54
2012	50262	Torres de Berrellén	20	27873,12
2012	50263	Torrijo de la Cañada	2	2591,76
2012	50264	Tosos	2	3024,25
2012	50265	Trasmoz	1	1478,29
2012	50266	Trasobares	0	0
2012	50267	Uncastillo	2	6614,78
2012	50268	Undués de Lerda	0	0
2012	50269	Urrea de Jalón	1	3135,88
2012	50270	Urriés	0	0
2012	50271	Used	2	4237,18
2012	50272	Utebo	52	206680
2012	50273	Valdehorna	1	475,2
2012	50274	Val de San Martín	1	1055,99
2012	50275	Valmadrid	2	696,67
2012	50276	Valpalmas	0	0
2012	50277	Valtorres	1	882,5
2012	50278	Velilla de Ebro	3	2370,27
2012	50279	Velilla de Jiloca	1	919,66
2012	50280	Vera de Moncayo	11	7877,72
2012	50281	Vierlas	2	1886,76
2012	50282	Vilueña (La)	1	1105,44
2012	50283	Villadoz	1	1108,79
2012	50284	Villafeliche	2	2090,13
2012	50285	Villafranca de Ebro	3	10197,34
2012	50286	Villalba de Perejil	1	1049,71
2012	50287	Villalengua	2	3622,88
2012	50288	Villanueva de Gállego	26	59587,74
2012	50289	Villanueva de Jiloca	1	1029,6
2012	50290	Villanueva de Huerva	5	6998,27
2012	50291	Villar de los Navarros	1	1583,99
2012	50292	Villarreal de Huerva	1	3035,99
2012	50293	Villarroya de la Sierra	3	5341,43
2012	50294	Villarroya del Campo	1	1069,19
2012	50295	Vistabella	0	0
2012	50296	Zaida (La)	4	4972,73
2012	50297	Zaragoza	1762	15276668
2012	50298	Zuera	49	100111,61
2012	50901	Biel	0	0
2012	50902	Marracos	0	0
2012	50903	Villamayor de Gállego	14	36940
2013	22001	Abiego	0	0
2013	22002	Abizanda	2	3193,15
2013	22003	Adahuesca	0	0
2013	22004	Agüero	2	4985,62
2013	22006	Aísa	17	11507,68
2013	22007	Albalate de Cinca	14	17870,65
2013	22008	Albalatillo	8	4789,14
2013	22009	Albelda	3	14840,46
2013	22011	Albero Alto	1	4201,71
