Año	Municipio código	Municipio nombre	Total ingresos	Impuestos directos	Impuestos indirectos	Tasas y otros ingresos	Transferencias corrientes	Ingresos patrimoniales	Enajenación inversiones reales	Transferencias de capital	Activos financieros	Pasivos financieros	Tipo de presupuesto	Estado de la información
2008	22195	Quicena	265150	45100	30000	71140	76900	230	100	41580	0	100	Presupuestos	Consolidada
2008	22197	Robres	533980	139000	7000	184430	133000	3550	0	67000	0	0	Presupuestos	Consolidada
2008	22199	Sabiñánigo	15995123	3550000	1000000	3692025	2776895	122800	111000	2742592	18000	1981811	Presupuestos	Consolidada
2008	22200	Sahún	1244528	223650	105000	153550	136300	8528	0	460500	0	157000	Presupuestos	Consolidada
2008	22201	Salas Altas	513520	47000	0	92200	151500	6000	0	216820	0	0	Presupuestos	Consolidada
2008	22202	Salas Bajas	689190	50590	15000	60520	79080	0	0	484000	0	0	Presupuestos	Consolidada
2008	22203	Salillas	154300	31100	0	16045	36715	3750	0	66690	0	0	Presupuestos	Consolidada
2008	22204	Sallent de Gállego	4868185,14	938256,66	406241,9	758371,48	1090046,24	334013,61	0	1341255,25	0	0	Presupuestos	Consolidada
2008	22205	San Esteban de Litera	530400	177000	34000	68400	132200	10800	0	108000	0	0	Presupuestos	Consolidada
2008	22206	Sangarrén	300000	69550	8000	22225	67295	35500	0	87930	0	9500	Presupuestos	Consolidada
2008	22207	San Juan de Plan	268204,07	22820,19	0	43582,62	42756,53	34569,2	0	124475,53	0	0	Presupuestos	Consolidada
2008	22208	Santa Cilia											Presupuestos	Sin información
2008	22209	Santa Cruz de la Serós											Presupuestos	Sin información
2008	22212	Santaliestra y San Quílez	261100	15500	30000	16100	99000	500	0	100000	0	0	Presupuestos	Consolidada
2008	22213	Sariñena	7303960,93	1091776,42	90000	1821266,82	1295246,52	61236,48	572239,3	2027774,02	0	344421,37	Presupuestos	Consolidada
2008	22214	Secastilla	602962,65	243823,35	15000	18930	117498,95	36287,07	0	171423,28	0	0	Presupuestos	Consolidada
2008	22215	Seira	416437	72350	112035	18129	116222	6100	0	91601	0	0	Presupuestos	Consolidada
2008	22217	Sena	664070	180000	12000	90036	113100	1700	0	267234	0	0	Presupuestos	Consolidada
2008	22218	Senés de Alcubierre	64750	16250	0	3900	23500	400	0	20700	0	0	Presupuestos	Consolidada
2008	22220	Sesa	308038	39500	7600	13835	69270	18100	0	148733	0	11000	Presupuestos	Consolidada
2008	22221	Sesué	500000	84100	10000	132150	53800	4700	0	168600	0	46650	Presupuestos	Consolidada
2008	22222	Siétamo	753000	106000	75000	80300	209600	7100	250000	24900	0	100	Presupuestos	Consolidada
2008	22223	Sopeira											Presupuestos	Sin información
2008	22225	Tamarite de Litera											Presupuestos	Sin información
2008	22226	Tardienta											Presupuestos	Sin información
2008	22227	Tella-Sin	698437,68	172188,53	9140,27	19280,88	140575,86	59186,61	0	298065,53	0	0	Presupuestos	Consolidada
2008	22228	Tierz	442890	42300	30000	87500	194090	8900	0	62100	0	18000	Presupuestos	Consolidada
2008	22229	Tolva	325400,67	33400	0	50196	72116,81	9900	0	129787,86	0	30000	Presupuestos	Consolidada
2008	22230	Torla-Ordesa	881000	64100	0	73046	144854	79000	0	520000	0	0	Presupuestos	Consolidada
2008	22232	Torralba de Aragón	149300	59700	300	13100	48900	6600	0	20700	0	0	Presupuestos	Consolidada
2008	22233	Torre la Ribera	344446,56	13916,33	15000	21265,8	65574,92	4135,49	0	224554,02	0	0	Presupuestos	Consolidada
2008	22234	Torrente de Cinca	1115882,66	220243,25	60000	60278,34	316010,45	32344,62	19000	407806	0	200	Presupuestos	Consolidada
2008	22235	Torres de Alcanadre	400520,1	28000	500	11240	37749,63	2730,47	0	320300	0	0	Presupuestos	Consolidada
2008	22236	Torres de Barbués											Presupuestos	Sin información
2008	22239	Tramaced	275730,97	37289,1	0	47381,05	32502,15	6679,9	0	51878,77	0	100000	Presupuestos	Consolidada
2008	22242	Valfarta	141800,68	28029,32	500	14265	41072,36	25684	0	32250	0	0	Presupuestos	Consolidada
2008	22243	Valle de Bardají											Presupuestos	Sin información
2008	22244	Valle de Lierp											Presupuestos	Sin información
2008	22245	Velilla de Cinca	237170,79	71758,92	0	26601,77	102510	5060,1	0	31230	0	10	Presupuestos	Consolidada
2008	22246	Beranuy	236793,84	10805,21	6000	3970,28	60629,17	997,55	0	154391,63	0	0	Presupuestos	Consolidada
2008	22247	Viacamp y Litera											Presupuestos	Sin información
2008	22248	Vicién	282774,76	22600,53	0	22601,59	39591,7	42478,75	0	155502,19	0	0	Presupuestos	Consolidada
2008	22249	Villanova	246000	68500	22700	31700	92300	6500	0	24300	0	0	Presupuestos	Consolidada
2008	22250	Villanúa											Presupuestos	Sin información
2008	22251	Villanueva de Sigena	476900	146700	20000	72000	104200	20400	0	113600	0	0	Presupuestos	Consolidada
2008	22252	Yebra de Basa											Presupuestos	Sin información
2008	22253	Yésero	171900	4730	0	16957	36325	28888	0	85000	0	0	Presupuestos	Consolidada
2008	22254	Zaidín	2686269	347000	125000	96800	1482962	33300	0	601206	0	1	Presupuestos	Consolidada
2008	22901	Valle de Hecho											Presupuestos	Sin información
2008	22902	Puente la Reina de Jaca											Presupuestos	Sin información
2008	22903	San Miguel del Cinca	1787163	225400	12000	131416	172000	10500	0	1013046	0	222801	Presupuestos	Consolidada
2008	22904	Sotonera (La)	786151	237600	79265	59810	262317	20382	0	101777	0	25000	Presupuestos	Consolidada
2008	22905	Lupiñén-Ortilla	725100	275700	36500	47800	114352	7720	0	243028	0	0	Presupuestos	Consolidada
2008	22906	Santa María de Dulcis	297141	22200	5000	19220	92892,16	310	0	157418,84	0	100	Presupuestos	Consolidada
2008	22907	Aínsa-Sobrarbe											Presupuestos	Sin información
2008	22908	Hoz y Costeán											Presupuestos	Sin información
2008	22909	Vencillón	380165,38	90000	2000	46750	121559	11350	0	61900	0	46606,38	Presupuestos	Consolidada
2008	44001	Ababuj	281721	13090	0	17020	39000	37600	0	125011	0	50000	Presupuestos	Consolidada
2008	44002	Abejuela											Presupuestos	Sin información
2008	44003	Aguatón											Presupuestos	Sin información
2008	44004	Aguaviva											Presupuestos	Sin información
2008	44005	Aguilar del Alfambra	503955	14980	0	46528	46500	11340	0	334607	0	50000	Presupuestos	Consolidada
2008	44006	Alacón	667250	56000	0	74250	182000	47000	0	285000	0	23000	Presupuestos	Consolidada
2008	44007	Alba											Presupuestos	Sin información
2008	44008	Albalate del Arzobispo											Presupuestos	Sin información
2008	44009	Albarracín	1933733	191600	0	229620	374583	424110	149820	545000	0	19000	Presupuestos	Consolidada
2008	44010	Albentosa	827392	86000	0	97000	162561,83	9600	75215,35	397014,82	0	0	Presupuestos	Consolidada
2008	44011	Alcaine	155450	7875,29	0	27072,35	32068,91	2246,45	0	86187	0	0	Presupuestos	Consolidada
2008	44012	Alcalá de la Selva	2362850	215120	250000	372860	405130	40300	0	1078440	0	1000	Presupuestos	Consolidada
2008	44013	Alcañiz	18369766,23	3562000	851700	3262731,8	4162429,93	595600	24426	1428679,04	18000	4464199,46	Presupuestos	Consolidada
2008	44014	Alcorisa	5553607,78	544614,61	65900	553600	827000	92500	265580	3149413,17	0	55000	Presupuestos	Consolidada
2008	44016	Alfambra	676000	109000	7000	65500	174400	40100	0	280000	0	0	Presupuestos	Consolidada
2008	44017	Aliaga											Presupuestos	Sin información
2008	44018	Almohaja											Presupuestos	Sin información
2008	44019	Alobras											Presupuestos	Sin información
2008	44020	Alpeñés											Presupuestos	Sin información
2008	44021	Allepuz											Presupuestos	Sin información
2008	44022	Alloza	2024586	93600	10400	118137	104400	12480	0	1685569	0	0	Presupuestos	Consolidada
2008	44023	Allueva	81000	2556,32	0	11388,68	17900	13955	0	35200	0	0	Presupuestos	Consolidada
2008	44024	Anadón	79150	6750	0	6400	24600	11200	0	30200	0	0	Presupuestos	Consolidada
2008	44025	Andorra	6812637,2	2267500	650000	1546442	2227125,2	42570	60000	19000	0	0	Presupuestos	Consolidada
2008	44026	Arcos de las Salinas											Presupuestos	Sin información
2008	44027	Arens de Lledó											Presupuestos	Sin información
2008	44028	Argente											Presupuestos	Sin información
2008	44029	Ariño											Presupuestos	Sin información
2008	44031	Azaila											Presupuestos	Sin información
2008	44032	Bádenas											Presupuestos	Sin información
2008	44033	Báguena											Presupuestos	Sin información
2008	44034	Bañón	487875	29210	10	29470	47200	19110	1600	361175	0	100	Presupuestos	Consolidada
2008	44035	Barrachina	210010	21220	0	43228	49442	26950	0	51170	0	18000	Presupuestos	Consolidada
2008	44036	Bea											Presupuestos	Sin información
2008	44037	Beceite	1616305,08	86200	0	134133,83	184927	36300	115000	948709,25	0	111035	Presupuestos	Consolidada
2008	44038	Belmonte de San José											Presupuestos	Sin información
2008	44039	Bello	595320	53810	0	79700	155310	46500	0	190000	0	70000	Presupuestos	Consolidada
2008	44040	Berge											Presupuestos	Sin información
2008	44041	Bezas	397697,56	9500	0	18697,56	38200	39500	0	291800	0	0	Presupuestos	Consolidada
2008	44042	Blancas											Presupuestos	Sin información
2008	44043	Blesa											Presupuestos	Sin información
2008	44044	Bordón	268000	18041,48	3000	37122,85	44460,65	3060,7	0	113210	0	49104,32	Presupuestos	Consolidada
2008	44045	Bronchales											Presupuestos	Sin información
2008	44046	Bueña	184900	14700	0	24400	15300	700	0	101800	0	28000	Presupuestos	Consolidada
2008	44047	Burbáguena											Presupuestos	Sin información
2008	44048	Cabra de Mora	346110,02	28306	26000	21930,42	64371	16700	39802,6	149000	0	0	Presupuestos	Consolidada
2008	44049	Calaceite	1933901,37	235600	56000	91769,7	371031,67	25700	8600	1109200	0	36000	Presupuestos	Consolidada
2008	44050	Calamocha	6030922,55	998059,61	214569,45	834398,76	1041105,99	64702,44	186400	2465050	0	226636,3	Presupuestos	Consolidada
2008	44051	Calanda	9083518,28	608000	125000	1334244,76	876553,81	91056	271258,93	5471832,96	0	305571,82	Presupuestos	Consolidada
2008	44052	Calomarde	366796	13000	0	45000	56450	67000	0	185346	0	0	Presupuestos	Consolidada
2008	44053	Camañas											Presupuestos	Sin información
2008	44054	Camarena de la Sierra											Presupuestos	Sin información
2008	44055	Camarillas	621920	29000	0	25650	65250	33090	0	468930	0	0	Presupuestos	Consolidada
2008	44056	Caminreal	1266575,63	104100	8000	69806,24	261812,55	11151	48158,65	274637	0	488910,19	Presupuestos	Consolidada
2008	44059	Cantavieja											Presupuestos	Sin información
2008	44060	Cañada de Benatanduz											Presupuestos	Sin información
2008	44061	Cañada de Verich (La)											Presupuestos	Sin información
2008	44062	Cañada Vellida											Presupuestos	Sin información
2008	44063	Cañizar del Olivar											Presupuestos	Sin información
2008	44064	Cascante del Río											Presupuestos	Sin información
2008	44065	Castejón de Tornos											Presupuestos	Sin información
2008	44066	Castel de Cabra	485000	23500	8000	44500	50000	6000	0	353000	0	0	Presupuestos	Consolidada
2008	44067	Castelnou	952073,19	786553,17	1500	3462	100054	3250	0	57254,02	0	0	Presupuestos	Consolidada
2008	44068	Castelserás	1366025	102400	25000	166550	218569,2	5100	0	686000	0	162405,8	Presupuestos	Consolidada
2008	44070	Castellar (El)	442807,98	26500	16000	21289	38100	36718,98	6000	298200	0	0	Presupuestos	Consolidada
2008	44071	Castellote	931081	102384,81	36000	159376,74	191297,89	17751,03	18000	380270,53	0	26000	Presupuestos	Consolidada
2008	44074	Cedrillas											Presupuestos	Sin información
2008	44075	Celadas											Presupuestos	Sin información
2008	44076	Cella	2588000	680000	100000	463000	752000	118000	0	475000	0	0	Presupuestos	Consolidada
2008	44077	Cerollera (La)											Presupuestos	Sin información
2008	44080	Codoñera (La)											Presupuestos	Sin información
2008	44082	Corbalán	168728,31	8222	0	24056,31	28567,46	23183,23	0	84699,31	0	0	Presupuestos	Consolidada
2008	44084	Cortes de Aragón											Presupuestos	Sin información
2008	44085	Cosa	231000	12500	0	10450	34500	20100	0	153450	0	0	Presupuestos	Consolidada
2008	44086	Cretas	1254104,76	81341,84	55000	144765,55	154666,35	12407,45	0	465940	0	339983,57	Presupuestos	Consolidada
2008	44087	Crivillén											Presupuestos	Sin información
2008	44088	Cuba (La)	214000	8500	0	21000	43000	1500	0	140000	0	0	Presupuestos	Consolidada
2008	44089	Cubla	161664,44	8486	0	17358,81	29868,9	29345,73	0	76605	0	0	Presupuestos	Consolidada
2008	44090	Cucalón											Presupuestos	Sin información
2008	44092	Cuervo (El)											Presupuestos	Sin información
2008	44093	Cuevas de Almudén											Presupuestos	Sin información
2008	44094	Cuevas Labradas	235482,38	12900	0	16779,6	47011,58	11105	0	147686,2	0	0	Presupuestos	Consolidada
2008	44096	Ejulve											Presupuestos	Sin información
2008	44097	Escorihuela	283000	17000	1000	17300	57700	34300	0	137700	0	18000	Presupuestos	Consolidada
2008	44099	Escucha											Presupuestos	Sin información
2008	44100	Estercuel											Presupuestos	Sin información
2008	44101	Ferreruela de Huerva											Presupuestos	Sin información
2008	44102	Fonfría	248050	3200	0	22900	27450	23700	0	170800	0	0	Presupuestos	Consolidada
2008	44103	Formiche Alto	564718,66	52000	15000	36500	77571,32	26260	3000	354387,34	0	0	Presupuestos	Consolidada
2008	44105	Fórnoles											Presupuestos	Sin información
2008	44106	Fortanete											Presupuestos	Sin información
2008	44107	Foz-Calanda											Presupuestos	Sin información
2008	44108	Fresneda (La)											Presupuestos	Sin información
2008	44109	Frías de Albarracín	838592	18500	0	18700	78119	202900	50000	470373	0	0	Presupuestos	Consolidada
2008	44110	Fuenferrada	100000	6126,52	0	14771,97	21500	5800	0	51801,51	0	0	Presupuestos	Consolidada
2008	44111	Fuentes Calientes											Presupuestos	Sin información
2008	44112	Fuentes Claras											Presupuestos	Sin información
2008	44113	Fuentes de Rubielos	304000	20670	0	42200	49550	28920	60000	102660	0	0	Presupuestos	Clasificación Económica de la Administración General
2008	44114	Fuentespalda	1025779	69000	30000	101900	112450	31500	0	542929	0	138000	Presupuestos	Consolidada
2008	44115	Galve											Presupuestos	Sin información
2008	44116	Gargallo											Presupuestos	Sin información
2008	44117	Gea de Albarracín	655596,6	58900	16000	83296,6	102000	23100	0	260300	0	112000	Presupuestos	Consolidada
2008	44118	Ginebrosa (La)											Presupuestos	Sin información
2008	44119	Griegos	384844,86	21020	0	54696,17	92980,69	82550	17980	115618	0	0	Presupuestos	Consolidada
2008	44120	Guadalaviar											Presupuestos	Sin información
2008	44121	Gúdar	595472,34	4800	0	54600	43943,52	23400	13921,6	254807,22	0	200000	Presupuestos	Consolidada
2008	44122	Híjar	1997013,03	354744,83	50448,66	364454,59	495336,41	56703,18	54000	621325,36	0	0	Presupuestos	Consolidada
2008	44123	Hinojosa de Jarque	315000	15790	100	17298	93385	17000	0	91427	0	80000	Presupuestos	Consolidada
2008	44124	Hoz de la Vieja (La)											Presupuestos	Sin información
2008	44125	Huesa del Común											Presupuestos	Sin información
2008	44126	Iglesuela del Cid (La)											Presupuestos	Sin información
2008	44127	Jabaloyas	291583,65	10250	0	25270	31205	24736,47	1000	199122,18	0	0	Presupuestos	Consolidada
2008	44128	Jarque de la Val	242300	12920,75	283,5	13125	44630,25	19160,5	0	152180	0	0	Presupuestos	Consolidada
2008	44129	Jatiel											Presupuestos	Sin información
2008	44130	Jorcas	234300	11375	0	29285	30712	14600	0	148328	0	0	Presupuestos	Consolidada
2008	44131	Josa											Presupuestos	Sin información
2008	44132	Lagueruela											Presupuestos	Sin información
2008	44133	Lanzuela											Presupuestos	Sin información
2008	44135	Libros											Presupuestos	Sin información
2008	44136	Lidón	203785	15770	0	9448	28820	31247	0	118500	0	0	Presupuestos	Consolidada
2008	44137	Linares de Mora											Presupuestos	Sin información
2008	44138	Loscos											Presupuestos	Sin información
2008	44141	Lledó											Presupuestos	Sin información
2008	44142	Maicas											Presupuestos	Sin información
2008	44143	Manzanera											Presupuestos	Sin información
2008	44144	Martín del Río											Presupuestos	Sin información
2008	44145	Mas de las Matas	1454900	227000	25000	661600	500000	26300	0	0	0	15000	Presupuestos	Consolidada
2008	44146	Mata de los Olmos (La)											Presupuestos	Sin información
2008	44147	Mazaleón	960717,93	73900	15000	72842	107620	42297,85	26500	616835,66	0	5722,42	Presupuestos	Consolidada
2008	44148	Mezquita de Jarque											Presupuestos	Sin información
2008	44149	Mirambel	390700	16750	0	57500	78000	6800	0	230650	0	1000	Presupuestos	Consolidada
2008	44150	Miravete de la Sierra											Presupuestos	Sin información
2008	44151	Molinos	895000	31700	3100	272875	92325	24400	0	470600	0	0	Presupuestos	Consolidada
2008	44152	Monforte de Moyuela	176248	10902	0	22980	35935	3231	0	103200	0	0	Presupuestos	Consolidada
2008	44153	Monreal del Campo											Presupuestos	Sin información
2008	44154	Monroyo											Presupuestos	Sin información
2008	44155	Montalbán	1454679	180143,04	23000	255093,82	403375,33	47911,81	0	387155	0	158000	Presupuestos	Consolidada
2008	44156	Monteagudo del Castillo											Presupuestos	Sin información
2008	44157	Monterde de Albarracín											Presupuestos	Sin información
2008	44158	Mora de Rubielos											Presupuestos	Sin información
2008	44159	Moscardón	508348	9090	0	115992	28414	78800	0	276052	0	0	Presupuestos	Consolidada
2008	44160	Mosqueruela											Presupuestos	Sin información
2008	44161	Muniesa	1008500	141000	0	151500	270000	60000	0	360000	1000	25000	Presupuestos	Consolidada
2008	44163	Noguera de Albarracín											Presupuestos	Sin información
2008	44164	Nogueras											Presupuestos	Sin información
2008	44165	Nogueruelas											Presupuestos	Sin información
2008	44167	Obón											Presupuestos	Sin información
2008	44168	Odón	549234	41434	0	49200	126600	49000	0	163000	0	120000	Presupuestos	Consolidada
2008	44169	Ojos Negros	1341800	98200	0	175700	172500	15500	230000	544825	0	105075	Presupuestos	Consolidada
2008	44171	Olba	545556,59	40000	0	69300	99672,59	12000	57000	267584	0	0	Presupuestos	Consolidada
2008	44172	Oliete											Presupuestos	Sin información
2008	44173	Olmos (Los)											Presupuestos	Sin información
2008	44174	Orihuela del Tremedal	1561659,2	86200	50000	73000	168200	176054	170000	838205,2	0	0	Presupuestos	Consolidada
