Año	Provincia	Municipio	Entidad singular	Núcleo
2019	50-Zaragoza	50185 - Murillo de Gállego	501850003 - Murillo de Gállego	50185000399 - *Diseminado*
2019	50-Zaragoza	50186 - Navardún	501860001 - Gordués	50186000101 - Gordués
2019	50-Zaragoza	50186 - Navardún	501860002 - Gordún	50186000201 - Gordún
2019	50-Zaragoza	50186 - Navardún	501860003 - Navardún	50186000301 - Navardún
2019	50-Zaragoza	50186 - Navardún	501860003 - Navardún	50186000399 - *Diseminado*
2019	50-Zaragoza	50187 - Nigüella	501870001 - Nigüella	50187000101 - Nigüella
2019	50-Zaragoza	50187 - Nigüella	501870001 - Nigüella	50187000199 - *Diseminado*
2019	50-Zaragoza	50188 - Nombrevilla	501880001 - Nombrevilla	50188000101 - Nombrevilla
2019	50-Zaragoza	50189 - Nonaspe	501890001 - Nonaspe	50189000101 - Nonaspe
2019	50-Zaragoza	50189 - Nonaspe	501890001 - Nonaspe	50189000199 - *Diseminado*
2019	50-Zaragoza	50190 - Novallas	501900001 - Novallas	50190000101 - Novallas
2019	50-Zaragoza	50190 - Novallas	501900001 - Novallas	50190000199 - *Diseminado*
2019	50-Zaragoza	50191 - Novillas	501910001 - Novillas	50191000101 - Novillas
2019	50-Zaragoza	50191 - Novillas	501910001 - Novillas	50191000199 - *Diseminado*
2019	50-Zaragoza	50192 - Nuévalos	501920001 - Lugar Nuevo	50192000199 - *Diseminado*
2019	50-Zaragoza	50192 - Nuévalos	501920002 - Monasterio de Piedra	50192000201 - Monasterio de Piedra
2019	50-Zaragoza	50192 - Nuévalos	501920003 - Nuévalos	50192000301 - Nuévalos
2019	50-Zaragoza	50192 - Nuévalos	501920003 - Nuévalos	50192000399 - *Diseminado*
2019	50-Zaragoza	50192 - Nuévalos	501920004 - Tranquera (La)	50192000499 - *Diseminado*
2019	50-Zaragoza	50193 - Nuez de Ebro	501930001 - Nuez de Ebro	50193000101 - Nuez de Ebro
2019	50-Zaragoza	50193 - Nuez de Ebro	501930001 - Nuez de Ebro	50193000199 - *Diseminado*
2019	50-Zaragoza	50194 - Olvés	501940001 - Olvés	50194000101 - Olvés
2019	50-Zaragoza	50195 - Orcajo	501950001 - Orcajo	50195000101 - Orcajo
2019	50-Zaragoza	50196 - Orera	501960001 - Orera	50196000101 - Orera
2019	50-Zaragoza	50197 - Orés	501970001 - Orés	50197000101 - Orés
2019	50-Zaragoza	50197 - Orés	501970001 - Orés	50197000199 - *Diseminado*
2019	50-Zaragoza	50198 - Oseja	501980001 - Oseja	50198000101 - Oseja
2019	50-Zaragoza	50199 - Osera de Ebro	501990001 - Aguilar de Ebro	50199000101 - Aguilar de Ebro
2019	50-Zaragoza	50199 - Osera de Ebro	501990002 - Osera de Ebro	50199000201 - Osera de Ebro
2019	50-Zaragoza	50199 - Osera de Ebro	501990002 - Osera de Ebro	50199000299 - *Diseminado*
2019	50-Zaragoza	50199 - Osera de Ebro	501990003 - Urbanización Extramuros	50199000303 - Canteras (Las)
2019	50-Zaragoza	50199 - Osera de Ebro	501990003 - Urbanización Extramuros	50199000305 - Galacha (La)
2019	50-Zaragoza	50199 - Osera de Ebro	501990003 - Urbanización Extramuros	50199000306 - Llano de Aguilar
2019	50-Zaragoza	50199 - Osera de Ebro	501990003 - Urbanización Extramuros	50199000307 - Mezquita (La)
2019	50-Zaragoza	50199 - Osera de Ebro	501990003 - Urbanización Extramuros	50199000308 - Vedadillo
2019	50-Zaragoza	50199 - Osera de Ebro	501990003 - Urbanización Extramuros	50199000309 - Vedadillo-Arenales
2019	50-Zaragoza	50199 - Osera de Ebro	501990003 - Urbanización Extramuros	50199000310 - Arenales
2019	50-Zaragoza	50200 - Paniza	502000001 - Paniza	50200000101 - Paniza
2019	50-Zaragoza	50200 - Paniza	502000001 - Paniza	50200000199 - *Diseminado*
2019	50-Zaragoza	50201 - Paracuellos de Jiloca	502010001 - Paracuellos de Jiloca	50201000101 - Paracuellos de Jiloca
2019	50-Zaragoza	50201 - Paracuellos de Jiloca	502010001 - Paracuellos de Jiloca	50201000199 - *Diseminado*
2019	50-Zaragoza	50202 - Paracuellos de la Ribera	502020001 - Paracuellos de la Ribera	50202000101 - Paracuellos de la Ribera
2019	50-Zaragoza	50202 - Paracuellos de la Ribera	502020001 - Paracuellos de la Ribera	50202000199 - *Diseminado*
2019	50-Zaragoza	50203 - Pastriz	502030001 - Alfranca (La)	50203000101 - Alfranca (La)
2019	50-Zaragoza	50203 - Pastriz	502030002 - Pastriz	50203000201 - Pastriz
2019	50-Zaragoza	50203 - Pastriz	502030002 - Pastriz	50203000299 - *Diseminado*
2019	50-Zaragoza	50204 - Pedrola	502040001 - Pedrola	50204000101 - Pedrola
2019	50-Zaragoza	50204 - Pedrola	502040001 - Pedrola	50204000199 - *Diseminado*
2019	50-Zaragoza	50205 - Pedrosas (Las)	502050001 - Pedrosas (Las)	50205000101 - Pedrosas (Las)
2019	50-Zaragoza	50205 - Pedrosas (Las)	502050001 - Pedrosas (Las)	50205000199 - *Diseminado*
2019	50-Zaragoza	50206 - Perdiguera	502060001 - Perdiguera	50206000101 - Perdiguera
2019	50-Zaragoza	50206 - Perdiguera	502060001 - Perdiguera	50206000199 - *Diseminado*
2019	50-Zaragoza	50207 - Piedratajada	502070002 - Piedratajada	50207000201 - Piedratajada
2019	50-Zaragoza	50207 - Piedratajada	502070002 - Piedratajada	50207000299 - *Diseminado*
2019	50-Zaragoza	50208 - Pina de Ebro	502080001 - Pina de Ebro	50208000101 - Pina de Ebro
2019	50-Zaragoza	50208 - Pina de Ebro	502080001 - Pina de Ebro	50208000199 - *Diseminado*
2019	50-Zaragoza	50209 - Pinseque	502090001 - Pinseque	50209000101 - Pinseque
2019	50-Zaragoza	50209 - Pinseque	502090001 - Pinseque	50209000199 - *Diseminado*
2019	50-Zaragoza	50209 - Pinseque	502090002 - Urbanización Lago Azul	50209000201 - Urbanización Lago Azul
2019	50-Zaragoza	50209 - Pinseque	502090003 - Urbanización Prados del Rey	50209000301 - Urbanización Prados del Rey
2019	50-Zaragoza	50210 - Pintanos (Los)	502100001 - Pintano	50210000101 - Pintano
2019	50-Zaragoza	50210 - Pintanos (Los)	502100001 - Pintano	50210000199 - *Diseminado*
2019	50-Zaragoza	50210 - Pintanos (Los)	502100002 - Undués-Pintano	50210000201 - Undués-Pintano
2019	50-Zaragoza	50210 - Pintanos (Los)	502100002 - Undués-Pintano	50210000299 - *Diseminado*
2019	50-Zaragoza	50211 - Plasencia de Jalón	502110001 - Plasencia de Jalón	50211000101 - Plasencia de Jalón
2019	50-Zaragoza	50211 - Plasencia de Jalón	502110001 - Plasencia de Jalón	50211000199 - *Diseminado*
2019	50-Zaragoza	50211 - Plasencia de Jalón	502110002 - Venta (La)	50211000201 - Venta (La)
2019	50-Zaragoza	50212 - Pleitas	502120001 - Pleitas	50212000101 - Pleitas
2019	50-Zaragoza	50212 - Pleitas	502120001 - Pleitas	50212000199 - *Diseminado*
2019	50-Zaragoza	50213 - Plenas	502130001 - Plenas	50213000101 - Plenas
2019	50-Zaragoza	50213 - Plenas	502130001 - Plenas	50213000199 - *Diseminado*
2019	50-Zaragoza	50214 - Pomer	502140001 - Pomer	50214000101 - Pomer
2019	50-Zaragoza	50215 - Pozuel de Ariza	502150001 - Pozuel de Ariza	50215000101 - Pozuel de Ariza
2019	50-Zaragoza	50216 - Pozuelo de Aragón	502160001 - Pozuelo de Aragón	50216000101 - Pozuelo de Aragón
2019	50-Zaragoza	50217 - Pradilla de Ebro	502170001 - Pradilla de Ebro	50217000101 - Pradilla de Ebro
2019	50-Zaragoza	50218 - Puebla de Albortón	502180001 - Puebla de Albortón	50218000101 - Puebla de Albortón
2019	50-Zaragoza	50218 - Puebla de Albortón	502180001 - Puebla de Albortón	50218000199 - *Diseminado*
2019	50-Zaragoza	50219 - Puebla de Alfindén (La)	502190001 - Puebla de Alfindén (La)	50219000101 - Puebla de Alfindén (La)
2019	50-Zaragoza	50219 - Puebla de Alfindén (La)	502190001 - Puebla de Alfindén (La)	50219000199 - *Diseminado*
2019	50-Zaragoza	50220 - Puendeluna	502200001 - Puendeluna	50220000101 - Puendeluna
2019	50-Zaragoza	50220 - Puendeluna	502200001 - Puendeluna	50220000199 - *Diseminado*
2019	50-Zaragoza	50221 - Purujosa	502210001 - Purujosa	50221000101 - Purujosa
2019	50-Zaragoza	50222 - Quinto	502220001 - Quinto	50222000101 - Quinto
2019	50-Zaragoza	50222 - Quinto	502220001 - Quinto	50222000199 - *Diseminado*
2019	50-Zaragoza	50223 - Remolinos	502230001 - Remolinos	50223000101 - Remolinos
2019	50-Zaragoza	50223 - Remolinos	502230001 - Remolinos	50223000199 - *Diseminado*
2019	50-Zaragoza	50224 - Retascón	502240001 - Retascón	50224000101 - Retascón
2019	50-Zaragoza	50224 - Retascón	502240001 - Retascón	50224000199 - *Diseminado*
2019	50-Zaragoza	50225 - Ricla	502250001 - Ricla	50225000101 - Ricla
2019	50-Zaragoza	50225 - Ricla	502250001 - Ricla	50225000102 - El Vergel de la Planilla
2019	50-Zaragoza	50225 - Ricla	502250001 - Ricla	50225000199 - *Diseminado*
2019	50-Zaragoza	50227 - Romanos	502270001 - Romanos	50227000101 - Romanos
2019	50-Zaragoza	50227 - Romanos	502270001 - Romanos	50227000199 - *Diseminado*
2019	50-Zaragoza	50228 - Rueda de Jalón	502280001 - Rueda de Jalón	50228000101 - Rueda de Jalón
2019	50-Zaragoza	50229 - Ruesca	502290001 - Ruesca	50229000101 - Ruesca
2019	50-Zaragoza	50230 - Sádaba	502300001 - Alera	50230000101 - Alera
2019	50-Zaragoza	50230 - Sádaba	502300002 - Sádaba	50230000201 - Sádaba
2019	50-Zaragoza	50230 - Sádaba	502300002 - Sádaba	50230000299 - *Diseminado*
2019	50-Zaragoza	50231 - Salillas de Jalón	502310001 - Salillas de Jalón	50231000101 - Salillas de Jalón
2019	50-Zaragoza	50231 - Salillas de Jalón	502310001 - Salillas de Jalón	50231000199 - *Diseminado*
2019	50-Zaragoza	50232 - Salvatierra de Esca	502320001 - Lorbés	50232000101 - Lorbés
2019	50-Zaragoza	50232 - Salvatierra de Esca	502320002 - Salvatierra de Esca	50232000201 - Salvatierra de Esca
2019	50-Zaragoza	50233 - Samper del Salz	502330001 - Samper del Salz	50233000101 - Samper del Salz
2019	50-Zaragoza	50233 - Samper del Salz	502330001 - Samper del Salz	50233000199 - *Diseminado*
2019	50-Zaragoza	50234 - San Martín de la Virgen de Moncayo	502340001 - San Martín de la Virgen de Moncayo	50234000101 - San Martín de la Virgen de Moncayo
2019	50-Zaragoza	50234 - San Martín de la Virgen de Moncayo	502340001 - San Martín de la Virgen de Moncayo	50234000199 - *Diseminado*
2019	50-Zaragoza	50234 - San Martín de la Virgen de Moncayo	502340002 - San Martín Urbanizacion	50234000201 - San Martín Urbanizacion
2019	50-Zaragoza	50235 - San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000101 - San Mateo de Gállego
2019	50-Zaragoza	50235 - San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000102 - Peñetas (Las)
2019	50-Zaragoza	50235 - San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000103 - Saso (El)
2019	50-Zaragoza	50235 - San Mateo de Gállego	502350001 - San Mateo de Gállego	50235000199 - *Diseminado*
2019	50-Zaragoza	50236 - Santa Cruz de Grío	502360001 - Aldehuela de Santa Cruz (La)	50236000199 - *Diseminado*
2019	50-Zaragoza	50236 - Santa Cruz de Grío	502360001 - Aldehuela de Sta. Cruz (La)	50236000199 - *Diseminado*
2019	50-Zaragoza	50236 - Santa Cruz de Grío	502360002 - Santa Cruz de Grío	50236000201 - Santa Cruz de Grío
2019	50-Zaragoza	50236 - Santa Cruz de Grío	502360002 - Santa Cruz de Grío	50236000299 - *Diseminado*
2019	50-Zaragoza	50237 - Santa Cruz de Moncayo	502370001 - Santa Cruz de Moncayo	50237000101 - Santa Cruz de Moncayo
2019	50-Zaragoza	50237 - Santa Cruz de Moncayo	502370001 - Santa Cruz de Moncayo	50237000199 - *Diseminado*
2019	50-Zaragoza	50238 - Santa Eulalia de Gállego	502380001 - Santa Eulalia de Gállego	50238000101 - Santa Eulalia de Gállego
2019	50-Zaragoza	50238 - Santa Eulalia de Gállego	502380001 - Santa Eulalia de Gállego	50238000102 - Sierra Estronad (La)
2019	50-Zaragoza	50239 - Santed	502390001 - Santed	50239000101 - Santed
2019	50-Zaragoza	50240 - Sástago	502400002 - Sástago	50240000201 - Sástago
2019	50-Zaragoza	50240 - Sástago	502400002 - Sástago	50240000299 - *Diseminado*
2019	50-Zaragoza	50241 - Saviñán	502410001 - Saviñán	50241000101 - Saviñán
2019	50-Zaragoza	50241 - Saviñán	502410001 - Saviñán	50241000199 - *Diseminado*
2019	50-Zaragoza	50242 - Sediles	502420001 - Sediles	50242000101 - Sediles
2019	50-Zaragoza	50242 - Sediles	502420001 - Sediles	50242000199 - *Diseminado*
2019	50-Zaragoza	50243 - Sestrica	502430001 - Sestrica	50243000101 - Sestrica
2019	50-Zaragoza	50243 - Sestrica	502430002 - Viver de la Sierra	50243000201 - Viver de la Sierra
2019	50-Zaragoza	50244 - Sierra de Luna	502440001 - Sierra de Luna	50244000101 - Sierra de Luna
2019	50-Zaragoza	50245 - Sigüés	502450001 - Asso-Veral	50245000101 - Asso-Veral
2019	50-Zaragoza	50245 - Sigüés	502450002 - Escó	50245000299 - *Diseminado*
2019	50-Zaragoza	50245 - Sigüés	502450003 - Sigüés	50245000301 - Sigüés
2019	50-Zaragoza	50245 - Sigüés	502450003 - Sigüés	50245000399 - *Diseminado*
2019	50-Zaragoza	50245 - Sigüés	502450004 - Tiermas	50245000499 - *Diseminado*
2019	50-Zaragoza	50246 - Sisamón	502460001 - Sisamón	50246000101 - Sisamón
2019	50-Zaragoza	50246 - Sisamón	502460001 - Sisamón	50246000199 - *Diseminado*
2019	50-Zaragoza	50247 - Sobradiel	502470001 - Sobradiel	50247000101 - Sobradiel
2019	50-Zaragoza	50247 - Sobradiel	502470001 - Sobradiel	50247000199 - *Diseminado*
2019	50-Zaragoza	50247 - Sobradiel	502470002 - Soto de Candespina	50247000299 - *Diseminado*
2019	50-Zaragoza	50248 - Sos del Rey Católico	502480001 - Barués	50248000101 - Barués
2019	50-Zaragoza	50248 - Sos del Rey Católico	502480002 - Campo Real	50248000201 - Campo Real
2019	50-Zaragoza	50248 - Sos del Rey Católico	502480003 - Mamillas	50248000301 - Mamillas
2019	50-Zaragoza	50248 - Sos del Rey Católico	502480004 - Sofuentes	50248000401 - Sofuentes
2019	50-Zaragoza	50248 - Sos del Rey Católico	502480004 - Sofuentes	50248000499 - *Diseminado*
2019	50-Zaragoza	50248 - Sos del Rey Católico	502480005 - Sos del Rey Católico	50248000501 - Sos del Rey Católico
2019	50-Zaragoza	50248 - Sos del Rey Católico	502480005 - Sos del Rey Católico	50248000599 - *Diseminado*
2019	50-Zaragoza	50249 - Tabuenca	502490001 - Tabuenca	50249000101 - Tabuenca
2019	50-Zaragoza	50249 - Tabuenca	502490001 - Tabuenca	50249000199 - *Diseminado*
2019	50-Zaragoza	50250 - Talamantes	502500001 - Talamantes	50250000101 - Talamantes
2019	50-Zaragoza	50250 - Talamantes	502500001 - Talamantes	50250000199 - *Diseminado*
2019	50-Zaragoza	50251 - Tarazona	502510001 - Tarazona	50251000101 - Tarazona
2019	50-Zaragoza	50251 - Tarazona	502510001 - Tarazona	50251000199 - *Diseminado*
2019	50-Zaragoza	50251 - Tarazona	502510002 - Cunchillos	50251000201 - Cunchillos
2019	50-Zaragoza	50251 - Tarazona	502510003 - Torres de Montecierzo	50251000301 - Torres de Montecierzo
2019	50-Zaragoza	50251 - Tarazona	502510004 - Tórtoles	50251000401 - Tórtoles
2019	50-Zaragoza	50251 - Tarazona	502510004 - Tórtoles	50251000499 - *Diseminado*
2019	50-Zaragoza	50252 - Tauste	502520001 - Sancho Abarca	50252000101 - Sancho Abarca
2019	50-Zaragoza	50252 - Tauste	502520001 - Sancho Abarca	50252000199 - *Diseminado*
2019	50-Zaragoza	50252 - Tauste	502520002 - Santa Engracia	50252000201 - Santa Engracia
2019	50-Zaragoza	50252 - Tauste	502520002 - Santa Engracia	50252000299 - *Diseminado*
2019	50-Zaragoza	50252 - Tauste	502520003 - Tauste	50252000301 - Tauste
2019	50-Zaragoza	50252 - Tauste	502520003 - Tauste	50252000399 - *Diseminado*
2019	50-Zaragoza	50253 - Terrer	502530001 - Azucarera	50253000101 - Azucarera
2019	50-Zaragoza	50253 - Terrer	502530002 - Terrer	50253000201 - Terrer
2019	50-Zaragoza	50253 - Terrer	502530002 - Terrer	50253000299 - *Diseminado*
2019	50-Zaragoza	50254 - Tierga	502540001 - Tierga	50254000101 - Tierga
2019	50-Zaragoza	50254 - Tierga	502540001 - Tierga	50254000199 - *Diseminado*
2019	50-Zaragoza	50255 - Tobed	502550001 - Tobed	50255000101 - Tobed
2019	50-Zaragoza	50256 - Torralba de los Frailes	502560001 - Torralba de los Frailes	50256000101 - Torralba de los Frailes
2019	50-Zaragoza	50257 - Torralba de Ribota	502570001 - Torralba de Ribota	50257000101 - Torralba de Ribota
2019	50-Zaragoza	50257 - Torralba de Ribota	502570001 - Torralba de Ribota	50257000199 - *Diseminado*
2019	50-Zaragoza	50258 - Torralbilla	502580001 - Torralbilla	50258000101 - Torralbilla
2019	50-Zaragoza	50258 - Torralbilla	502580001 - Torralbilla	50258000199 - *Diseminado*
2019	50-Zaragoza	50259 - Torrehermosa	502590001 - Torrehermosa	50259000101 - Torrehermosa
2019	50-Zaragoza	50260 - Torrelapaja	502600001 - Tomillares	50260000199 - *Diseminado*
2019	50-Zaragoza	50260 - Torrelapaja	502600002 - Torrelapaja	50260000201 - Torrelapaja
2019	50-Zaragoza	50261 - Torrellas	502610001 - Torrellas	50261000101 - Torrellas
2019	50-Zaragoza	50261 - Torrellas	502610001 - Torrellas	50261000199 - *Diseminado*
2019	50-Zaragoza	50262 - Torres de Berrellén	502620001 - Granja de Santa Inés	50262000101 - Granja de Santa Inés
2019	50-Zaragoza	50262 - Torres de Berrellén	502620002 - Torres de Berrellén	50262000201 - Torres de Berrellén
2019	50-Zaragoza	50262 - Torres de Berrellén	502620002 - Torres de Berrellén	50262000299 - *Diseminado*
2019	50-Zaragoza	50263 - Torrijo de la Cañada	502630001 - Torrijo de la Cañada	50263000101 - Torrijo de la Cañada
2019	50-Zaragoza	50263 - Torrijo de la Cañada	502630001 - Torrijo de la Cañada	50263000199 - *Diseminado*
2019	50-Zaragoza	50264 - Tosos	502640001 - Tosos	50264000101 - Tosos
2019	50-Zaragoza	50264 - Tosos	502640001 - Tosos	50264000199 - *Diseminado*
2019	50-Zaragoza	50265 - Trasmoz	502650001 - Trasmoz	50265000101 - Trasmoz
2019	50-Zaragoza	50265 - Trasmoz	502650001 - Trasmoz	50265000199 - *Diseminado*
2019	50-Zaragoza	50266 - Trasobares	502660001 - Trasobares	50266000101 - Trasobares
2019	50-Zaragoza	50266 - Trasobares	502660001 - Trasobares	50266000199 - *Diseminado*
2019	50-Zaragoza	50267 - Uncastillo	502670001 - Uncastillo	50267000101 - Uncastillo
2019	50-Zaragoza	50267 - Uncastillo	502670001 - Uncastillo	50267000199 - *Diseminado*
2019	50-Zaragoza	50268 - Undués de Lerda	502680001 - Undués de Lerda	50268000101 - Undués de Lerda
2019	50-Zaragoza	50268 - Undués de Lerda	502680001 - Undués de Lerda	50268000199 - *Diseminado*
2019	50-Zaragoza	50269 - Urrea de Jalón	502690001 - Urrea de Jalón	50269000101 - Urrea de Jalón
2019	50-Zaragoza	50270 - Urriés	502700001 - Urriés	50270000101 - Urriés
2019	50-Zaragoza	50270 - Urriés	502700001 - Urriés	50270000199 - *Diseminado*
2019	50-Zaragoza	50271 - Used	502710001 - Used	50271000101 - Used
2019	50-Zaragoza	50271 - Used	502710001 - Used	50271000199 - *Diseminado*
2019	50-Zaragoza	50272 - Utebo	502720001 - Utebo	50272000101 - Utebo
2019	50-Zaragoza	50272 - Utebo	502720001 - Utebo	50272000199 - *Diseminado*
2019	50-Zaragoza	50272 - Utebo	502720002 - Setabia	50272000201 - Setabia
2019	50-Zaragoza	50273 - Valdehorna	502730001 - Valdehorna	50273000101 - Valdehorna
2019	50-Zaragoza	50274 - Val de San Martín	502740001 - Val de San Martín	50274000101 - Val de San Martín
2019	50-Zaragoza	50275 - Valmadrid	502750001 - Valmadrid	50275000101 - Valmadrid
2019	50-Zaragoza	50275 - Valmadrid	502750001 - Valmadrid	50275000199 - *Diseminado*
2019	50-Zaragoza	50276 - Valpalmas	502760001 - Valpalmas	50276000101 - Valpalmas
2019	50-Zaragoza	50276 - Valpalmas	502760001 - Valpalmas	50276000199 - *Diseminado*
2019	50-Zaragoza	50277 - Valtorres	502770001 - Valtorres	50277000101 - Valtorres
2019	50-Zaragoza	50277 - Valtorres	502770001 - Valtorres	50277000199 - *Diseminado*
2019	50-Zaragoza	50278 - Velilla de Ebro	502780001 - Velilla de Ebro	50278000101 - Velilla de Ebro
2019	50-Zaragoza	50278 - Velilla de Ebro	502780001 - Velilla de Ebro	50278000199 - *Diseminado*
2019	50-Zaragoza	50279 - Velilla de Jiloca	502790001 - Velilla de Jiloca	50279000101 - Velilla de Jiloca
2019	50-Zaragoza	50280 - Vera de Moncayo	502800001 - Vera de Moncayo	50280000101 - Vera de Moncayo
2019	50-Zaragoza	50280 - Vera de Moncayo	502800001 - Vera de Moncayo	50280000199 - *Diseminado*
2019	50-Zaragoza	50280 - Vera de Moncayo	502800002 - Veruela	50280000299 - *Diseminado*
2019	50-Zaragoza	50281 - Vierlas	502810001 - Vierlas	50281000101 - Vierlas
2019	50-Zaragoza	50282 - Vilueña (La)	502820001 - Vilueña (La)	50282000101 - Vilueña (La)
2019	50-Zaragoza	50282 - Vilueña (La)	502820001 - Vilueña (La)	50282000199 - *Diseminado*
2019	50-Zaragoza	50283 - Villadoz	502830001 - Villadoz	50283000101 - Villadoz
