Régimen de tenencia	Régimen de tenencia, código	Municipio codigo	Municipio nombre	Nº viviendas
Propia, por compra, totalmente pagada	1	44220	Torralba de los Sisones	19,1923167865
Propia, por compra, totalmente pagada	1	44221	Torrecilla de Alcañiz	89,3634982557
Propia, por compra, totalmente pagada	1	44222	Torrecilla del Rebollar	34,1202237762
Propia, por compra, totalmente pagada	1	44223	Torre de Arcas	15,2421529201
Propia, por compra, totalmente pagada	1	44224	Torre de las Arcas	6,9758871658
Propia, por compra, totalmente pagada	1	44225	Torre del Compte	35,5318244263
Propia, por compra, totalmente pagada	1	44226	Torrelacárcel	47,3130408223
Propia, por compra, totalmente pagada	1	44227	Torre los Negros	20,3294391534
Propia, por compra, totalmente pagada	1	44228	Torremocha de Jiloca	15,176869264
Propia, por compra, totalmente pagada	1	44229	Torres de Albarracín	30,2943945997
Propia, por compra, totalmente pagada	1	44230	Torrevelilla	41,5607471798
Propia, por compra, totalmente pagada	1	44231	Torrijas	13,3436344025
Propia, por compra, totalmente pagada	1	44232	Torrijo del Campo	73,6641505778
Propia, por compra, totalmente pagada	1	44234	Tramacastiel	16,6054597473
Propia, por compra, totalmente pagada	1	44235	Tramacastilla	13,1708053288
Propia, por compra, totalmente pagada	1	44236	Tronchón	16,7930722122
Propia, por compra, totalmente pagada	1	44237	Urrea de Gaén	99,4733140466
Propia, por compra, totalmente pagada	1	44238	Utrillas	536,795523054
Propia, por compra, totalmente pagada	1	44239	Valacloche	5,0736364444
Propia, por compra, totalmente pagada	1	44240	Valbona	32,1677794694
Propia, por compra, totalmente pagada	1	44241	Valdealgorfa	136,8740812531
Propia, por compra, totalmente pagada	1	44243	Valdecuenca	7,5739359787
Propia, por compra, totalmente pagada	1	44244	Valdelinares	17,811796833
Propia, por compra, totalmente pagada	1	44245	Valdeltormo	72,1690396451
Propia, por compra, totalmente pagada	1	44246	Valderrobres	310,2822412973
Propia, por compra, totalmente pagada	1	44247	Valjunquera	93,6888059617
Propia, por compra, totalmente pagada	1	44249	Vallecillo (El)	11,0718592671
Propia, por compra, totalmente pagada	1	44250	Veguillas de la Sierra	1,5315013495
Propia, por compra, totalmente pagada	1	44251	Villafranca del Campo	84,3148630676
Propia, por compra, totalmente pagada	1	44252	Villahermosa del Campo	18,3583150876
Propia, por compra, totalmente pagada	1	44256	Villanueva del Rebollar de la Sierra	9,1825067462
Propia, por compra, totalmente pagada	1	44257	Villar del Cobo	34,6162161476
Propia, por compra, totalmente pagada	1	44258	Villar del Salz	19,4040481986
Propia, por compra, totalmente pagada	1	44260	Villarluengo	21,1778274925
Propia, por compra, totalmente pagada	1	44261	Villarquemado	178,6076313851
Propia, por compra, totalmente pagada	1	44262	Villarroya de los Pinares	34,9936420713
Propia, por compra, totalmente pagada	1	44263	Villastar	47,9834766399
Propia, por compra, totalmente pagada	1	44264	Villel	40,8471336057
Propia, por compra, totalmente pagada	1	44265	Vinaceite	38,2624960727
Propia, por compra, totalmente pagada	1	44266	Visiedo	19,1508336401
Propia, por compra, totalmente pagada	1	44267	Vivel del Río Martín	19,0381579371
Propia, por compra, totalmente pagada	1	44268	Zoma (La)	2,149565575
Propia, por compra, totalmente pagada	1	50001	Abanto	19,7126398927
Propia, por compra, totalmente pagada	1	50002	Acered	37,4784708869
Propia, por compra, totalmente pagada	1	50003	Agón	32,6636840474
Propia, por compra, totalmente pagada	1	50004	Aguarón	146,3694459171
Propia, por compra, totalmente pagada	1	50005	Aguilón	56,7956691585
Propia, por compra, totalmente pagada	1	50006	Ainzón	155,5500921719
Propia, por compra, totalmente pagada	1	50007	Aladrén	13,329104559
Propia, por compra, totalmente pagada	1	50008	Alagón	996,2435390009
Propia, por compra, totalmente pagada	1	50009	Alarba	28,2613075616
Propia, por compra, totalmente pagada	1	50010	Alberite de San Juan	16,936108311
Propia, por compra, totalmente pagada	1	50011	Albeta	23,2796271496
Propia, por compra, totalmente pagada	1	50012	Alborge	22,9589428786
Propia, por compra, totalmente pagada	1	50013	Alcalá de Ebro	49,7645260828
Propia, por compra, totalmente pagada	1	50014	Alcalá de Moncayo	24,8588171442
Propia, por compra, totalmente pagada	1	50015	Alconchel de Ariza	18,7139079269
Propia, por compra, totalmente pagada	1	50016	Aldehuela de Liestos	16,8958881095
Propia, por compra, totalmente pagada	1	50017	Alfajarín	274,4858578299
Propia, por compra, totalmente pagada	1	50018	Alfamén	176,4342433912
Propia, por compra, totalmente pagada	1	50019	Alforque	23,7750253826
Propia, por compra, totalmente pagada	1	50020	Alhama de Aragón	219,1360055481
Propia, por compra, totalmente pagada	1	50021	Almochuel	10,5680653675
Propia, por compra, totalmente pagada	1	50022	Almolda (La)	103,4535536108
Propia, por compra, totalmente pagada	1	50023	Almonacid de la Cuba	42,3572198835
Propia, por compra, totalmente pagada	1	50024	Almonacid de la Sierra	164,5457397286
Propia, por compra, totalmente pagada	1	50025	Almunia de Doña Godina (La)	928,7912268062
Propia, por compra, totalmente pagada	1	50026	Alpartir	96,2130276392
Propia, por compra, totalmente pagada	1	50027	Ambel	58,8840635169
Propia, por compra, totalmente pagada	1	50028	Anento	10,9397045572
Propia, por compra, totalmente pagada	1	50029	Aniñón	193,785808042
Propia, por compra, totalmente pagada	1	50030	Añón de Moncayo	44,4639317924
Propia, por compra, totalmente pagada	1	50031	Aranda de Moncayo	37,1273328013
Propia, por compra, totalmente pagada	1	50032	Arándiga	94,6474838472
Propia, por compra, totalmente pagada	1	50033	Ardisa	21,2325076627
Propia, por compra, totalmente pagada	1	50034	Ariza	260,2044706671
Propia, por compra, totalmente pagada	1	50035	Artieda	19,1331241266
Propia, por compra, totalmente pagada	1	50036	Asín	22,1811739816
Propia, por compra, totalmente pagada	1	50037	Atea	28,4032077274
Propia, por compra, totalmente pagada	1	50038	Ateca	408,1044118967
Propia, por compra, totalmente pagada	1	50039	Azuara	124,5490462845
Propia, por compra, totalmente pagada	1	50040	Badules	14,3376463075
Propia, por compra, totalmente pagada	1	50041	Bagüés	4,3012200185
Propia, por compra, totalmente pagada	1	50043	Bárboles	38,5927525431
Propia, por compra, totalmente pagada	1	50044	Bardallur	47,9013921265
Propia, por compra, totalmente pagada	1	50045	Belchite	326,1942473217
Propia, por compra, totalmente pagada	1	50046	Belmonte de Gracián	38,9436308425
Propia, por compra, totalmente pagada	1	50047	Berdejo	20,1619406993
Propia, por compra, totalmente pagada	1	50048	Berrueco	4,0692266116
Propia, por compra, totalmente pagada	1	50050	Bijuesca	27,2018790706
Propia, por compra, totalmente pagada	1	50051	Biota	164,2193454917
Propia, por compra, totalmente pagada	1	50052	Bisimbre	17,0998999429
Propia, por compra, totalmente pagada	1	50053	Boquiñeni	132,8346220537
Propia, por compra, totalmente pagada	1	50054	Bordalba	3,8122995861
Propia, por compra, totalmente pagada	1	50055	Borja	712,9264261884
Propia, por compra, totalmente pagada	1	50056	Botorrita	73,5413549543
Propia, por compra, totalmente pagada	1	50057	Brea de Aragón	323,5877466964
Propia, por compra, totalmente pagada	1	50058	Bubierca	20,5063023781
Propia, por compra, totalmente pagada	1	50059	Bujaraloz	170,7906364136
Propia, por compra, totalmente pagada	1	50060	Bulbuente	43,5666245121
Propia, por compra, totalmente pagada	1	50061	Bureta	31,9324039887
Propia, por compra, totalmente pagada	1	50062	Burgo de Ebro (El)	217,3945506589
Propia, por compra, totalmente pagada	1	50063	Buste (El)	12,6161064092
Propia, por compra, totalmente pagada	1	50064	Cabañas de Ebro	93,5795512363
Propia, por compra, totalmente pagada	1	50065	Cabolafuente	14,3925017341
Propia, por compra, totalmente pagada	1	50066	Cadrete	332,3208910751
Propia, por compra, totalmente pagada	1	50067	Calatayud	3554,1791410334
Propia, por compra, totalmente pagada	1	50068	Calatorao	510,9417571513
Propia, por compra, totalmente pagada	1	50069	Calcena	12,3362653156
Propia, por compra, totalmente pagada	1	50070	Calmarza	16,5434080365
Propia, por compra, totalmente pagada	1	50071	Campillo de Aragón	31,9457557088
Propia, por compra, totalmente pagada	1	50072	Carenas	42,9353899656
Propia, por compra, totalmente pagada	1	50073	Cariñena	422,1120348686
Propia, por compra, totalmente pagada	1	50074	Caspe	1290,9921904378
Propia, por compra, totalmente pagada	1	50075	Castejón de Alarba	14,7032762052
Propia, por compra, totalmente pagada	1	50076	Castejón de las Armas	28,6787970775
Propia, por compra, totalmente pagada	1	50077	Castejón de Valdejasa	59,4652912952
Propia, por compra, totalmente pagada	1	50078	Castiliscar	54,6328224203
Propia, por compra, totalmente pagada	1	50079	Cervera de la Cañada	41,3146900583
Propia, por compra, totalmente pagada	1	50080	Cerveruela	14,5384934055
Propia, por compra, totalmente pagada	1	50081	Cetina	139,5301956837
Propia, por compra, totalmente pagada	1	50082	Cimballa	23,8984236727
Propia, por compra, totalmente pagada	1	50083	Cinco Olivas	10,7657937783
Propia, por compra, totalmente pagada	1	50084	Clarés de Ribota	12,1354223237
Propia, por compra, totalmente pagada	1	50085	Codo	54,3510883564
Propia, por compra, totalmente pagada	1	50086	Codos	37,6345597699
Propia, por compra, totalmente pagada	1	50087	Contamina	3,2906559156
Propia, por compra, totalmente pagada	1	50088	Cosuenda	77,7928968
Propia, por compra, totalmente pagada	1	50089	Cuarte de Huerva	443,3986320497
Propia, por compra, totalmente pagada	1	50090	Cubel	43,659244627
Propia, por compra, totalmente pagada	1	50091	Cuerlas (Las)	12,789733648
Propia, por compra, totalmente pagada	1	50092	Chiprana	80,1864008932
Propia, por compra, totalmente pagada	1	50093	Chodes	29,6692502676
Propia, por compra, totalmente pagada	1	50094	Daroca	361,5416211951
Propia, por compra, totalmente pagada	1	50095	Ejea de los Caballeros	2582,9880233327
Propia, por compra, totalmente pagada	1	50096	Embid de Ariza	8,9937126663
Propia, por compra, totalmente pagada	1	50098	Encinacorba	30,9310201242
Propia, por compra, totalmente pagada	1	50099	Épila	636,9568777859
Propia, por compra, totalmente pagada	1	50100	Erla	34,7203902778
Propia, por compra, totalmente pagada	1	50101	Escatrón	304,613504908
Propia, por compra, totalmente pagada	1	50102	Fabara	183,553058853
Propia, por compra, totalmente pagada	1	50104	Farlete	57,8334090211
Propia, por compra, totalmente pagada	1	50105	Fayón	59,5700688379
Propia, por compra, totalmente pagada	1	50106	Fayos (Los)	38,0754854301
Propia, por compra, totalmente pagada	1	50107	Figueruelas	202,2472142894
Propia, por compra, totalmente pagada	1	50108	Fombuena	7,2317359219
Propia, por compra, totalmente pagada	1	50109	Frago (El)	10,3083638237
Propia, por compra, totalmente pagada	1	50110	Frasno (El)	125,595978472
Propia, por compra, totalmente pagada	1	50111	Fréscano	37,3872575559
Propia, por compra, totalmente pagada	1	50113	Fuendejalón	101,8943362413
Propia, por compra, totalmente pagada	1	50114	Fuendetodos	37,616498222
Propia, por compra, totalmente pagada	1	50115	Fuentes de Ebro	664,3665792409
Propia, por compra, totalmente pagada	1	50116	Fuentes de Jiloca	81,5609493858
Propia, por compra, totalmente pagada	1	50117	Gallocanta	20,2932825664
Propia, por compra, totalmente pagada	1	50118	Gallur	469,9828753507
Propia, por compra, totalmente pagada	1	50119	Gelsa	255,9671887408
Propia, por compra, totalmente pagada	1	50120	Godojos	9,2468100143
Propia, por compra, totalmente pagada	1	50121	Gotor	87,7701450673
Propia, por compra, totalmente pagada	1	50122	Grisel	7,17718367
Propia, por compra, totalmente pagada	1	50123	Grisén	67,1808417839
Propia, por compra, totalmente pagada	1	50124	Herrera de los Navarros	92,0271465429
Propia, por compra, totalmente pagada	1	50125	Ibdes	99,6596817336
Propia, por compra, totalmente pagada	1	50126	Illueca	595,532321925
Propia, por compra, totalmente pagada	1	50128	Isuerre	4,903525889
Propia, por compra, totalmente pagada	1	50129	Jaraba	61,9092711007
Propia, por compra, totalmente pagada	1	50130	Jarque	94,864147939
Propia, por compra, totalmente pagada	1	50131	Jaulín	22,8014436633
Propia, por compra, totalmente pagada	1	50132	Joyosa (La)	42,5936442965
Propia, por compra, totalmente pagada	1	50133	Lagata	37,3435269217
Propia, por compra, totalmente pagada	1	50134	Langa del Castillo	35,329358325
Propia, por compra, totalmente pagada	1	50135	Layana	13,2532668921
Propia, por compra, totalmente pagada	1	50136	Lécera	151,1119204597
Propia, por compra, totalmente pagada	1	50137	Leciñena	202,512439249
Propia, por compra, totalmente pagada	1	50138	Lechón	9,1658193459
Propia, por compra, totalmente pagada	1	50139	Letux	71,4041263648
Propia, por compra, totalmente pagada	1	50140	Litago	28,4055261371
Propia, por compra, totalmente pagada	1	50141	Lituénigo	18,9933981364
Propia, por compra, totalmente pagada	1	50142	Lobera de Onsella	13,8619509267
Propia, por compra, totalmente pagada	1	50143	Longares	91,5801037469
Propia, por compra, totalmente pagada	1	50144	Longás	2,8695411055
Propia, por compra, totalmente pagada	1	50146	Lucena de Jalón	62,4526410961
Propia, por compra, totalmente pagada	1	50147	Luceni	192,15516846
Propia, por compra, totalmente pagada	1	50148	Luesia	65,6009857332
Propia, por compra, totalmente pagada	1	50149	Luesma	5,2488975495
Propia, por compra, totalmente pagada	1	50150	Lumpiaque	172,4453193114
Propia, por compra, totalmente pagada	1	50151	Luna	134,5426704629
Propia, por compra, totalmente pagada	1	50152	Maella	291,0310696469
Propia, por compra, totalmente pagada	1	50153	Magallón	216,3195811323
Propia, por compra, totalmente pagada	1	50154	Mainar	36,9967437761
Propia, por compra, totalmente pagada	1	50155	Malanquilla	33,2529984967
Propia, por compra, totalmente pagada	1	50156	Maleján	44,1008418918
Propia, por compra, totalmente pagada	1	50157	Malón	62,7062546845
Propia, por compra, totalmente pagada	1	50159	Maluenda	145,2997653556
Propia, por compra, totalmente pagada	1	50160	Mallén	463,5331435274
Propia, por compra, totalmente pagada	1	50161	Manchones	29,4567602298
Propia, por compra, totalmente pagada	1	50162	Mara	26,763064001
Propia, por compra, totalmente pagada	1	50163	María de Huerva	218,8661923388
Propia, por compra, totalmente pagada	1	50164	Mediana de Aragón	66,2486886247
Propia, por compra, totalmente pagada	1	50165	Mequinenza	366,4389483115
Propia, por compra, totalmente pagada	1	50166	Mesones de Isuela	55,7321079652
Propia, por compra, totalmente pagada	1	50167	Mezalocha	43,5098767627
Propia, por compra, totalmente pagada	1	50169	Miedes de Aragón	62,4206202961
Propia, por compra, totalmente pagada	1	50170	Monegrillo	68,6643969648
Propia, por compra, totalmente pagada	1	50171	Moneva	30,7929810174
Propia, por compra, totalmente pagada	1	50172	Monreal de Ariza	27,8179562872
Propia, por compra, totalmente pagada	1	50173	Monterde	39,1438241287
Propia, por compra, totalmente pagada	1	50174	Montón	22,966228295
Propia, por compra, totalmente pagada	1	50175	Morata de Jalón	250,167072127
Propia, por compra, totalmente pagada	1	50176	Morata de Jiloca	40,6967364053
Propia, por compra, totalmente pagada	1	50177	Morés	100,5356626462
Propia, por compra, totalmente pagada	1	50178	Moros	111,4958525327
Propia, por compra, totalmente pagada	1	50179	Moyuela	69,1088398043
Propia, por compra, totalmente pagada	1	50180	Mozota	26,7978019471
Propia, por compra, totalmente pagada	1	50181	Muel	185,3925585915
Propia, por compra, totalmente pagada	1	50182	Muela (La)	362,6621401831
Propia, por compra, totalmente pagada	1	50183	Munébrega	86,4374856751
Propia, por compra, totalmente pagada	1	50184	Murero	28,3235583905
Propia, por compra, totalmente pagada	1	50185	Murillo de Gállego	22,5080580156
Propia, por compra, totalmente pagada	1	50186	Navardún	6,2370588003
Propia, por compra, totalmente pagada	1	50187	Nigüella	19,0541259133
Propia, por compra, totalmente pagada	1	50188	Nombrevilla	9,1663011958
Propia, por compra, totalmente pagada	1	50189	Nonaspe	143,0182218556
Propia, por compra, totalmente pagada	1	50190	Novallas	166,9891836435
Propia, por compra, totalmente pagada	1	50191	Novillas	114,8292680948
