Mes y año	Provincia código	Provincia nombre	Edad (grupos quinquenales)	Sexo	Nº parados
Febrero 2012	50	Zaragoza	25-29	Mujeres	4635
Febrero 2012	50	Zaragoza	30-34	Hombres	5632
Febrero 2012	50	Zaragoza	30-34	Mujeres	5609
Febrero 2012	50	Zaragoza	35-39	Hombres	5842
Febrero 2012	50	Zaragoza	35-39	Mujeres	6082
Febrero 2012	50	Zaragoza	40-44	Hombres	5282
Febrero 2012	50	Zaragoza	40-44	Mujeres	5317
Febrero 2012	50	Zaragoza	45-49	Hombres	4808
Febrero 2012	50	Zaragoza	45-49	Mujeres	4732
Febrero 2012	50	Zaragoza	50-54	Hombres	3955
Febrero 2012	50	Zaragoza	50-54	Mujeres	4381
Febrero 2012	50	Zaragoza	55-59	Hombres	3446
Febrero 2012	50	Zaragoza	55-59	Mujeres	3629
Febrero 2012	50	Zaragoza	60-64	Hombres	1955
Febrero 2012	50	Zaragoza	60-64	Mujeres	2092
Enero 2012	22	Huesca	16-19	Hombres	223
Enero 2012	22	Huesca	16-19	Mujeres	135
Enero 2012	22	Huesca	20-24	Hombres	791
Enero 2012	22	Huesca	20-24	Mujeres	669
Enero 2012	22	Huesca	25-29	Hombres	980
Enero 2012	22	Huesca	25-29	Mujeres	957
Enero 2012	22	Huesca	30-34	Hombres	1161
Enero 2012	22	Huesca	30-34	Mujeres	1146
Enero 2012	22	Huesca	35-39	Hombres	1136
Enero 2012	22	Huesca	35-39	Mujeres	1108
Enero 2012	22	Huesca	40-44	Hombres	974
Enero 2012	22	Huesca	40-44	Mujeres	932
Enero 2012	22	Huesca	45-49	Hombres	983
Enero 2012	22	Huesca	45-49	Mujeres	787
Enero 2012	22	Huesca	50-54	Hombres	774
Enero 2012	22	Huesca	50-54	Mujeres	670
Enero 2012	22	Huesca	55-59	Hombres	713
Enero 2012	22	Huesca	55-59	Mujeres	516
Enero 2012	22	Huesca	60-64	Hombres	431
Enero 2012	22	Huesca	60-64	Mujeres	307
Enero 2012	44	Teruel	16-19	Hombres	190
Enero 2012	44	Teruel	16-19	Mujeres	149
Enero 2012	44	Teruel	20-24	Hombres	617
Enero 2012	44	Teruel	20-24	Mujeres	513
Enero 2012	44	Teruel	25-29	Hombres	753
Enero 2012	44	Teruel	25-29	Mujeres	596
Enero 2012	44	Teruel	30-34	Hombres	829
Enero 2012	44	Teruel	30-34	Mujeres	695
Enero 2012	44	Teruel	35-39	Hombres	779
Enero 2012	44	Teruel	35-39	Mujeres	661
Enero 2012	44	Teruel	40-44	Hombres	618
Enero 2012	44	Teruel	40-44	Mujeres	647
Enero 2012	44	Teruel	45-49	Hombres	634
Enero 2012	44	Teruel	45-49	Mujeres	568
Enero 2012	44	Teruel	50-54	Hombres	532
Enero 2012	44	Teruel	50-54	Mujeres	464
Enero 2012	44	Teruel	55-59	Hombres	417
Enero 2012	44	Teruel	55-59	Mujeres	298
Enero 2012	44	Teruel	60-64	Hombres	240
Enero 2012	44	Teruel	60-64	Mujeres	181
Enero 2012	50	Zaragoza	16-19	Hombres	1236
Enero 2012	50	Zaragoza	16-19	Mujeres	945
Enero 2012	50	Zaragoza	20-24	Hombres	3754
Enero 2012	50	Zaragoza	20-24	Mujeres	3311
Enero 2012	50	Zaragoza	25-29	Hombres	4775
Enero 2012	50	Zaragoza	25-29	Mujeres	4549
Enero 2012	50	Zaragoza	30-34	Hombres	5544
Enero 2012	50	Zaragoza	30-34	Mujeres	5591
Enero 2012	50	Zaragoza	35-39	Hombres	5664
Enero 2012	50	Zaragoza	35-39	Mujeres	5950
Enero 2012	50	Zaragoza	40-44	Hombres	5176
Enero 2012	50	Zaragoza	40-44	Mujeres	5204
Enero 2012	50	Zaragoza	45-49	Hombres	4684
Enero 2012	50	Zaragoza	45-49	Mujeres	4590
Enero 2012	50	Zaragoza	50-54	Hombres	3807
Enero 2012	50	Zaragoza	50-54	Mujeres	4274
Enero 2012	50	Zaragoza	55-59	Hombres	3362
Enero 2012	50	Zaragoza	55-59	Mujeres	3587
Enero 2012	50	Zaragoza	60-64	Hombres	1938
Enero 2012	50	Zaragoza	60-64	Mujeres	2038
Diciembre 2011	22	Huesca	16-19	Hombres	206
Diciembre 2011	22	Huesca	16-19	Mujeres	134
Diciembre 2011	22	Huesca	20-24	Hombres	746
Diciembre 2011	22	Huesca	20-24	Mujeres	602
Diciembre 2011	22	Huesca	25-29	Hombres	952
Diciembre 2011	22	Huesca	25-29	Mujeres	864
Diciembre 2011	22	Huesca	30-34	Hombres	1107
Diciembre 2011	22	Huesca	30-34	Mujeres	1088
Diciembre 2011	22	Huesca	35-39	Hombres	1105
Diciembre 2011	22	Huesca	35-39	Mujeres	1043
Diciembre 2011	22	Huesca	40-44	Hombres	943
Diciembre 2011	22	Huesca	40-44	Mujeres	860
Diciembre 2011	22	Huesca	45-49	Hombres	936
Diciembre 2011	22	Huesca	45-49	Mujeres	729
Diciembre 2011	22	Huesca	50-54	Hombres	715
Diciembre 2011	22	Huesca	50-54	Mujeres	618
Diciembre 2011	22	Huesca	55-59	Hombres	685
Diciembre 2011	22	Huesca	55-59	Mujeres	502
Diciembre 2011	22	Huesca	60-64	Hombres	419
Diciembre 2011	22	Huesca	60-64	Mujeres	289
Diciembre 2011	44	Teruel	16-19	Hombres	196
Diciembre 2011	44	Teruel	16-19	Mujeres	143
Diciembre 2011	44	Teruel	20-24	Hombres	622
Diciembre 2011	44	Teruel	20-24	Mujeres	514
Diciembre 2011	44	Teruel	25-29	Hombres	732
Diciembre 2011	44	Teruel	25-29	Mujeres	555
Diciembre 2011	44	Teruel	30-34	Hombres	779
Diciembre 2011	44	Teruel	30-34	Mujeres	681
Diciembre 2011	44	Teruel	35-39	Hombres	733
Diciembre 2011	44	Teruel	35-39	Mujeres	634
Diciembre 2011	44	Teruel	40-44	Hombres	585
Diciembre 2011	44	Teruel	40-44	Mujeres	657
Diciembre 2011	44	Teruel	45-49	Hombres	609
Diciembre 2011	44	Teruel	45-49	Mujeres	526
Diciembre 2011	44	Teruel	50-54	Hombres	497
Diciembre 2011	44	Teruel	50-54	Mujeres	440
Diciembre 2011	44	Teruel	55-59	Hombres	393
Diciembre 2011	44	Teruel	55-59	Mujeres	288
Diciembre 2011	44	Teruel	60-64	Hombres	238
Diciembre 2011	44	Teruel	60-64	Mujeres	179
Diciembre 2011	50	Zaragoza	16-19	Hombres	1184
Diciembre 2011	50	Zaragoza	16-19	Mujeres	937
Diciembre 2011	50	Zaragoza	20-24	Hombres	3576
Diciembre 2011	50	Zaragoza	20-24	Mujeres	3086
Diciembre 2011	50	Zaragoza	25-29	Hombres	4707
Diciembre 2011	50	Zaragoza	25-29	Mujeres	4227
Diciembre 2011	50	Zaragoza	30-34	Hombres	5404
Diciembre 2011	50	Zaragoza	30-34	Mujeres	5324
Diciembre 2011	50	Zaragoza	35-39	Hombres	5609
Diciembre 2011	50	Zaragoza	35-39	Mujeres	5740
Diciembre 2011	50	Zaragoza	40-44	Hombres	5137
Diciembre 2011	50	Zaragoza	40-44	Mujeres	4993
Diciembre 2011	50	Zaragoza	45-49	Hombres	4672
Diciembre 2011	50	Zaragoza	45-49	Mujeres	4452
Diciembre 2011	50	Zaragoza	50-54	Hombres	3726
Diciembre 2011	50	Zaragoza	50-54	Mujeres	4098
Diciembre 2011	50	Zaragoza	55-59	Hombres	3290
Diciembre 2011	50	Zaragoza	55-59	Mujeres	3426
Diciembre 2011	50	Zaragoza	60-64	Hombres	1880
Diciembre 2011	50	Zaragoza	60-64	Mujeres	1970
Noviembre 2011	22	Huesca	16-19	Hombres	222
Noviembre 2011	22	Huesca	16-19	Mujeres	143
Noviembre 2011	22	Huesca	20-24	Hombres	768
Noviembre 2011	22	Huesca	20-24	Mujeres	646
Noviembre 2011	22	Huesca	25-29	Hombres	967
Noviembre 2011	22	Huesca	25-29	Mujeres	884
Noviembre 2011	22	Huesca	30-34	Hombres	1082
Noviembre 2011	22	Huesca	30-34	Mujeres	1096
Noviembre 2011	22	Huesca	35-39	Hombres	1075
Noviembre 2011	22	Huesca	35-39	Mujeres	1044
Noviembre 2011	22	Huesca	40-44	Hombres	901
Noviembre 2011	22	Huesca	40-44	Mujeres	866
Noviembre 2011	22	Huesca	45-49	Hombres	904
Noviembre 2011	22	Huesca	45-49	Mujeres	757
Noviembre 2011	22	Huesca	50-54	Hombres	703
Noviembre 2011	22	Huesca	50-54	Mujeres	606
Noviembre 2011	22	Huesca	55-59	Hombres	660
Noviembre 2011	22	Huesca	55-59	Mujeres	498
Noviembre 2011	22	Huesca	60-64	Hombres	396
Noviembre 2011	22	Huesca	60-64	Mujeres	292
Noviembre 2011	44	Teruel	16-19	Hombres	207
Noviembre 2011	44	Teruel	16-19	Mujeres	135
Noviembre 2011	44	Teruel	20-24	Hombres	621
Noviembre 2011	44	Teruel	20-24	Mujeres	541
Noviembre 2011	44	Teruel	25-29	Hombres	674
Noviembre 2011	44	Teruel	25-29	Mujeres	563
Noviembre 2011	44	Teruel	30-34	Hombres	746
Noviembre 2011	44	Teruel	30-34	Mujeres	688
Noviembre 2011	44	Teruel	35-39	Hombres	705
Noviembre 2011	44	Teruel	35-39	Mujeres	621
Noviembre 2011	44	Teruel	40-44	Hombres	547
Noviembre 2011	44	Teruel	40-44	Mujeres	661
Noviembre 2011	44	Teruel	45-49	Hombres	576
Noviembre 2011	44	Teruel	45-49	Mujeres	550
Noviembre 2011	44	Teruel	50-54	Hombres	468
Noviembre 2011	44	Teruel	50-54	Mujeres	452
Noviembre 2011	44	Teruel	55-59	Hombres	370
Noviembre 2011	44	Teruel	55-59	Mujeres	277
Noviembre 2011	44	Teruel	60-64	Hombres	225
Noviembre 2011	44	Teruel	60-64	Mujeres	177
Noviembre 2011	50	Zaragoza	16-19	Hombres	1310
Noviembre 2011	50	Zaragoza	16-19	Mujeres	1016
Noviembre 2011	50	Zaragoza	20-24	Hombres	3549
Noviembre 2011	50	Zaragoza	20-24	Mujeres	3227
Noviembre 2011	50	Zaragoza	25-29	Hombres	4512
Noviembre 2011	50	Zaragoza	25-29	Mujeres	4271
Noviembre 2011	50	Zaragoza	30-34	Hombres	5145
Noviembre 2011	50	Zaragoza	30-34	Mujeres	5266
Noviembre 2011	50	Zaragoza	35-39	Hombres	5294
Noviembre 2011	50	Zaragoza	35-39	Mujeres	5677
Noviembre 2011	50	Zaragoza	40-44	Hombres	4837
Noviembre 2011	50	Zaragoza	40-44	Mujeres	4879
Noviembre 2011	50	Zaragoza	45-49	Hombres	4446
Noviembre 2011	50	Zaragoza	45-49	Mujeres	4347
Noviembre 2011	50	Zaragoza	50-54	Hombres	3493
Noviembre 2011	50	Zaragoza	50-54	Mujeres	4071
Noviembre 2011	50	Zaragoza	55-59	Hombres	3200
Noviembre 2011	50	Zaragoza	55-59	Mujeres	3410
Noviembre 2011	50	Zaragoza	60-64	Hombres	1850
Noviembre 2011	50	Zaragoza	60-64	Mujeres	1964
Octubre 2011	22	Huesca	16-19	Hombres	241
Octubre 2011	22	Huesca	16-19	Mujeres	149
Octubre 2011	22	Huesca	20-24	Hombres	759
Octubre 2011	22	Huesca	20-24	Mujeres	649
Octubre 2011	22	Huesca	25-29	Hombres	889
Octubre 2011	22	Huesca	25-29	Mujeres	894
Octubre 2011	22	Huesca	30-34	Hombres	1045
Octubre 2011	22	Huesca	30-34	Mujeres	1071
Octubre 2011	22	Huesca	35-39	Hombres	1046
Octubre 2011	22	Huesca	35-39	Mujeres	1028
Octubre 2011	22	Huesca	40-44	Hombres	875
Octubre 2011	22	Huesca	40-44	Mujeres	842
Octubre 2011	22	Huesca	45-49	Hombres	857
Octubre 2011	22	Huesca	45-49	Mujeres	728
Octubre 2011	22	Huesca	50-54	Hombres	677
Octubre 2011	22	Huesca	50-54	Mujeres	590
Octubre 2011	22	Huesca	55-59	Hombres	651
Octubre 2011	22	Huesca	55-59	Mujeres	483
Octubre 2011	22	Huesca	60-64	Hombres	410
Octubre 2011	22	Huesca	60-64	Mujeres	290
Octubre 2011	44	Teruel	16-19	Hombres	188
Octubre 2011	44	Teruel	16-19	Mujeres	135
Octubre 2011	44	Teruel	20-24	Hombres	592
Octubre 2011	44	Teruel	20-24	Mujeres	508
Octubre 2011	44	Teruel	25-29	Hombres	646
Octubre 2011	44	Teruel	25-29	Mujeres	544
Octubre 2011	44	Teruel	30-34	Hombres	718
Octubre 2011	44	Teruel	30-34	Mujeres	650
Octubre 2011	44	Teruel	35-39	Hombres	678
Octubre 2011	44	Teruel	35-39	Mujeres	590
Octubre 2011	44	Teruel	40-44	Hombres	546
Octubre 2011	44	Teruel	40-44	Mujeres	589
Octubre 2011	44	Teruel	45-49	Hombres	549
Octubre 2011	44	Teruel	45-49	Mujeres	522
Octubre 2011	44	Teruel	50-54	Hombres	432
Octubre 2011	44	Teruel	50-54	Mujeres	406
Octubre 2011	44	Teruel	55-59	Hombres	357
Octubre 2011	44	Teruel	55-59	Mujeres	251
Octubre 2011	44	Teruel	60-64	Hombres	214
Octubre 2011	44	Teruel	60-64	Mujeres	170
Octubre 2011	50	Zaragoza	16-19	Hombres	1334
Octubre 2011	50	Zaragoza	16-19	Mujeres	1010
Octubre 2011	50	Zaragoza	20-24	Hombres	3435
Octubre 2011	50	Zaragoza	20-24	Mujeres	3189
Octubre 2011	50	Zaragoza	25-29	Hombres	4442
Octubre 2011	50	Zaragoza	25-29	Mujeres	4189
Octubre 2011	50	Zaragoza	30-34	Hombres	5035
Octubre 2011	50	Zaragoza	30-34	Mujeres	5144
Octubre 2011	50	Zaragoza	35-39	Hombres	5214
Octubre 2011	50	Zaragoza	35-39	Mujeres	5532
Octubre 2011	50	Zaragoza	40-44	Hombres	4757
Octubre 2011	50	Zaragoza	40-44	Mujeres	4786
Octubre 2011	50	Zaragoza	45-49	Hombres	4267
Octubre 2011	50	Zaragoza	45-49	Mujeres	4247
Octubre 2011	50	Zaragoza	50-54	Hombres	3390
Octubre 2011	50	Zaragoza	50-54	Mujeres	3992
Octubre 2011	50	Zaragoza	55-59	Hombres	3085
Octubre 2011	50	Zaragoza	55-59	Mujeres	3346
Octubre 2011	50	Zaragoza	60-64	Hombres	1848
Octubre 2011	50	Zaragoza	60-64	Mujeres	1947
Septiembre 2011	22	Huesca	16-19	Hombres	256
Septiembre 2011	22	Huesca	16-19	Mujeres	166
Septiembre 2011	22	Huesca	20-24	Hombres	736
Septiembre 2011	22	Huesca	20-24	Mujeres	640
Septiembre 2011	22	Huesca	25-29	Hombres	857
Septiembre 2011	22	Huesca	25-29	Mujeres	893
Septiembre 2011	22	Huesca	30-34	Hombres	1037
Septiembre 2011	22	Huesca	30-34	Mujeres	1069
Septiembre 2011	22	Huesca	35-39	Hombres	998
Septiembre 2011	22	Huesca	35-39	Mujeres	1040
Septiembre 2011	22	Huesca	40-44	Hombres	858
Septiembre 2011	22	Huesca	40-44	Mujeres	823
Septiembre 2011	22	Huesca	45-49	Hombres	841
Septiembre 2011	22	Huesca	45-49	Mujeres	703
Septiembre 2011	22	Huesca	50-54	Hombres	657
Septiembre 2011	22	Huesca	50-54	Mujeres	582
Septiembre 2011	22	Huesca	55-59	Hombres	607
Septiembre 2011	22	Huesca	55-59	Mujeres	462
Septiembre 2011	22	Huesca	60-64	Hombres	401
Septiembre 2011	22	Huesca	60-64	Mujeres	272
Septiembre 2011	44	Teruel	16-19	Hombres	205
Septiembre 2011	44	Teruel	16-19	Mujeres	144
Septiembre 2011	44	Teruel	20-24	Hombres	576
Septiembre 2011	44	Teruel	20-24	Mujeres	476
Septiembre 2011	44	Teruel	25-29	Hombres	625
Septiembre 2011	44	Teruel	25-29	Mujeres	523
Septiembre 2011	44	Teruel	30-34	Hombres	684
Septiembre 2011	44	Teruel	30-34	Mujeres	601
Septiembre 2011	44	Teruel	35-39	Hombres	664
Septiembre 2011	44	Teruel	35-39	Mujeres	541
Septiembre 2011	44	Teruel	40-44	Hombres	524
Septiembre 2011	44	Teruel	40-44	Mujeres	583
Septiembre 2011	44	Teruel	45-49	Hombres	537
Septiembre 2011	44	Teruel	45-49	Mujeres	488
Septiembre 2011	44	Teruel	50-54	Hombres	443
Septiembre 2011	44	Teruel	50-54	Mujeres	378
Septiembre 2011	44	Teruel	55-59	Hombres	347
Septiembre 2011	44	Teruel	55-59	Mujeres	245
Septiembre 2011	44	Teruel	60-64	Hombres	209
Septiembre 2011	44	Teruel	60-64	Mujeres	168
Septiembre 2011	50	Zaragoza	16-19	Hombres	1353
Septiembre 2011	50	Zaragoza	16-19	Mujeres	1070
Septiembre 2011	50	Zaragoza	20-24	Hombres	3277
Septiembre 2011	50	Zaragoza	20-24	Mujeres	3095
Septiembre 2011	50	Zaragoza	25-29	Hombres	4177
Septiembre 2011	50	Zaragoza	25-29	Mujeres	4020
Septiembre 2011	50	Zaragoza	30-34	Hombres	4880
Septiembre 2011	50	Zaragoza	30-34	Mujeres	5116
Septiembre 2011	50	Zaragoza	35-39	Hombres	4983
Septiembre 2011	50	Zaragoza	35-39	Mujeres	5371
Septiembre 2011	50	Zaragoza	40-44	Hombres	4618
Septiembre 2011	50	Zaragoza	40-44	Mujeres	4704
Septiembre 2011	50	Zaragoza	45-49	Hombres	4090
Septiembre 2011	50	Zaragoza	45-49	Mujeres	4095
Septiembre 2011	50	Zaragoza	50-54	Hombres	3236
Septiembre 2011	50	Zaragoza	50-54	Mujeres	3844
Septiembre 2011	50	Zaragoza	55-59	Hombres	2961
Septiembre 2011	50	Zaragoza	55-59	Mujeres	3247
Septiembre 2011	50	Zaragoza	60-64	Hombres	1824
Septiembre 2011	50	Zaragoza	60-64	Mujeres	1881
Agosto 2011	22	Huesca	16-19	Hombres	246
Agosto 2011	22	Huesca	16-19	Mujeres	155
Agosto 2011	22	Huesca	20-24	Hombres	608
Agosto 2011	22	Huesca	20-24	Mujeres	502
Agosto 2011	22	Huesca	25-29	Hombres	780
Agosto 2011	22	Huesca	25-29	Mujeres	783
Agosto 2011	22	Huesca	30-34	Hombres	968
Agosto 2011	22	Huesca	30-34	Mujeres	985
Agosto 2011	22	Huesca	35-39	Hombres	938
Agosto 2011	22	Huesca	35-39	Mujeres	959
Agosto 2011	22	Huesca	40-44	Hombres	815
Agosto 2011	22	Huesca	40-44	Mujeres	773
Agosto 2011	22	Huesca	45-49	Hombres	796
Agosto 2011	22	Huesca	45-49	Mujeres	656
Agosto 2011	22	Huesca	50-54	Hombres	642
Agosto 2011	22	Huesca	50-54	Mujeres	564
Agosto 2011	22	Huesca	55-59	Hombres	589
Agosto 2011	22	Huesca	55-59	Mujeres	445
Agosto 2011	22	Huesca	60-64	Hombres	395
Agosto 2011	22	Huesca	60-64	Mujeres	259
Agosto 2011	44	Teruel	16-19	Hombres	195
Agosto 2011	44	Teruel	16-19	Mujeres	125
Agosto 2011	44	Teruel	20-24	Hombres	536
Agosto 2011	44	Teruel	20-24	Mujeres	448
Agosto 2011	44	Teruel	25-29	Hombres	618
Agosto 2011	44	Teruel	25-29	Mujeres	475
Agosto 2011	44	Teruel	30-34	Hombres	714
Agosto 2011	44	Teruel	30-34	Mujeres	582
Agosto 2011	44	Teruel	35-39	Hombres	680
Agosto 2011	44	Teruel	35-39	Mujeres	545
Agosto 2011	44	Teruel	40-44	Hombres	527
Agosto 2011	44	Teruel	40-44	Mujeres	532
Agosto 2011	44	Teruel	45-49	Hombres	521
Agosto 2011	44	Teruel	45-49	Mujeres	445
Agosto 2011	44	Teruel	50-54	Hombres	435
Agosto 2011	44	Teruel	50-54	Mujeres	336
Agosto 2011	44	Teruel	55-59	Hombres	339
Agosto 2011	44	Teruel	55-59	Mujeres	232
Agosto 2011	44	Teruel	60-64	Hombres	210
Agosto 2011	44	Teruel	60-64	Mujeres	164
Agosto 2011	50	Zaragoza	16-19	Hombres	1304
Agosto 2011	50	Zaragoza	16-19	Mujeres	1008
Agosto 2011	50	Zaragoza	20-24	Hombres	3082
Agosto 2011	50	Zaragoza	20-24	Mujeres	2816
Agosto 2011	50	Zaragoza	25-29	Hombres	4056
Agosto 2011	50	Zaragoza	25-29	Mujeres	4005
Agosto 2011	50	Zaragoza	30-34	Hombres	5004
Agosto 2011	50	Zaragoza	30-34	Mujeres	5106
Agosto 2011	50	Zaragoza	35-39	Hombres	5081
Agosto 2011	50	Zaragoza	35-39	Mujeres	5417
Agosto 2011	50	Zaragoza	40-44	Hombres	4662
Agosto 2011	50	Zaragoza	40-44	Mujeres	4672
Agosto 2011	50	Zaragoza	45-49	Hombres	4171
Agosto 2011	50	Zaragoza	45-49	Mujeres	4033
Agosto 2011	50	Zaragoza	50-54	Hombres	3272
Agosto 2011	50	Zaragoza	50-54	Mujeres	3734
Agosto 2011	50	Zaragoza	55-59	Hombres	2906
Agosto 2011	50	Zaragoza	55-59	Mujeres	3169
Agosto 2011	50	Zaragoza	60-64	Hombres	1810
Agosto 2011	50	Zaragoza	60-64	Mujeres	1890
Julio 2011	22	Huesca	16-19	Hombres	260
Julio 2011	22	Huesca	16-19	Mujeres	168
Julio 2011	22	Huesca	20-24	Hombres	608
Julio 2011	22	Huesca	20-24	Mujeres	469
Julio 2011	22	Huesca	25-29	Hombres	759
Julio 2011	22	Huesca	25-29	Mujeres	732
Julio 2011	22	Huesca	30-34	Hombres	935
Julio 2011	22	Huesca	30-34	Mujeres	930
Julio 2011	22	Huesca	35-39	Hombres	860
Julio 2011	22	Huesca	35-39	Mujeres	936
Julio 2011	22	Huesca	40-44	Hombres	757
Julio 2011	22	Huesca	40-44	Mujeres	768
Julio 2011	22	Huesca	45-49	Hombres	770
Julio 2011	22	Huesca	45-49	Mujeres	636
Julio 2011	22	Huesca	50-54	Hombres	628
Julio 2011	22	Huesca	50-54	Mujeres	569
Julio 2011	22	Huesca	55-59	Hombres	574
Julio 2011	22	Huesca	55-59	Mujeres	433
Julio 2011	22	Huesca	60-64	Hombres	397
Julio 2011	22	Huesca	60-64	Mujeres	260
Julio 2011	44	Teruel	16-19	Hombres	198
Julio 2011	44	Teruel	16-19	Mujeres	137
Julio 2011	44	Teruel	20-24	Hombres	504
Julio 2011	44	Teruel	20-24	Mujeres	441
Julio 2011	44	Teruel	25-29	Hombres	602
Julio 2011	44	Teruel	25-29	Mujeres	451
Julio 2011	44	Teruel	30-34	Hombres	679
Julio 2011	44	Teruel	30-34	Mujeres	581
Julio 2011	44	Teruel	35-39	Hombres	666
Julio 2011	44	Teruel	35-39	Mujeres	547
Julio 2011	44	Teruel	40-44	Hombres	522
Julio 2011	44	Teruel	40-44	Mujeres	547
Julio 2011	44	Teruel	45-49	Hombres	504
Julio 2011	44	Teruel	45-49	Mujeres	464
Julio 2011	44	Teruel	50-54	Hombres	428
Julio 2011	44	Teruel	50-54	Mujeres	336
Julio 2011	44	Teruel	55-59	Hombres	339
Julio 2011	44	Teruel	55-59	Mujeres	239
Julio 2011	44	Teruel	60-64	Hombres	204
Julio 2011	44	Teruel	60-64	Mujeres	167
Julio 2011	50	Zaragoza	16-19	Hombres	1371
Julio 2011	50	Zaragoza	16-19	Mujeres	1034
Julio 2011	50	Zaragoza	20-24	Hombres	3156
Julio 2011	50	Zaragoza	20-24	Mujeres	2719
Julio 2011	50	Zaragoza	25-29	Hombres	4122
Julio 2011	50	Zaragoza	25-29	Mujeres	3860
Julio 2011	50	Zaragoza	30-34	Hombres	4989
Julio 2011	50	Zaragoza	30-34	Mujeres	5066
Julio 2011	50	Zaragoza	35-39	Hombres	5059
Julio 2011	50	Zaragoza	35-39	Mujeres	5382
Julio 2011	50	Zaragoza	40-44	Hombres	4723
Julio 2011	50	Zaragoza	40-44	Mujeres	4620
Julio 2011	50	Zaragoza	45-49	Hombres	4112
Julio 2011	50	Zaragoza	45-49	Mujeres	3950
Julio 2011	50	Zaragoza	50-54	Hombres	3196
Julio 2011	50	Zaragoza	50-54	Mujeres	3780
Julio 2011	50	Zaragoza	55-59	Hombres	2901
Julio 2011	50	Zaragoza	55-59	Mujeres	3152
Julio 2011	50	Zaragoza	60-64	Hombres	1806
Julio 2011	50	Zaragoza	60-64	Mujeres	1869
Junio 2011	22	Huesca	16-19	Hombres	277
Junio 2011	22	Huesca	16-19	Mujeres	172
Junio 2011	22	Huesca	20-24	Hombres	649
Junio 2011	22	Huesca	20-24	Mujeres	499
Junio 2011	22	Huesca	25-29	Hombres	811
Junio 2011	22	Huesca	25-29	Mujeres	742
Junio 2011	22	Huesca	30-34	Hombres	956
Junio 2011	22	Huesca	30-34	Mujeres	980
Junio 2011	22	Huesca	35-39	Hombres	891
Junio 2011	22	Huesca	35-39	Mujeres	924
Junio 2011	22	Huesca	40-44	Hombres	758
Junio 2011	22	Huesca	40-44	Mujeres	785
Junio 2011	22	Huesca	45-49	Hombres	778
Junio 2011	22	Huesca	45-49	Mujeres	654
Junio 2011	22	Huesca	50-54	Hombres	640
Junio 2011	22	Huesca	50-54	Mujeres	579
Junio 2011	22	Huesca	55-59	Hombres	583
Junio 2011	22	Huesca	55-59	Mujeres	446
Junio 2011	22	Huesca	60-64	Hombres	392
Junio 2011	22	Huesca	60-64	Mujeres	262
Junio 2011	44	Teruel	16-19	Hombres	202
Junio 2011	44	Teruel	16-19	Mujeres	151
Junio 2011	44	Teruel	20-24	Hombres	539
Junio 2011	44	Teruel	20-24	Mujeres	431
Junio 2011	44	Teruel	25-29	Hombres	589
Junio 2011	44	Teruel	25-29	Mujeres	493
Junio 2011	44	Teruel	30-34	Hombres	667
Junio 2011	44	Teruel	30-34	Mujeres	603
Junio 2011	44	Teruel	35-39	Hombres	637
Junio 2011	44	Teruel	35-39	Mujeres	573
Junio 2011	44	Teruel	40-44	Hombres	507
Junio 2011	44	Teruel	40-44	Mujeres	550
Junio 2011	44	Teruel	45-49	Hombres	517
Junio 2011	44	Teruel	45-49	Mujeres	493
Junio 2011	44	Teruel	50-54	Hombres	415
Junio 2011	44	Teruel	50-54	Mujeres	359
Junio 2011	44	Teruel	55-59	Hombres	333
Junio 2011	44	Teruel	55-59	Mujeres	251
Junio 2011	44	Teruel	60-64	Hombres	195
Junio 2011	44	Teruel	60-64	Mujeres	175
Junio 2011	50	Zaragoza	16-19	Hombres	1332
Junio 2011	50	Zaragoza	16-19	Mujeres	1053
Junio 2011	50	Zaragoza	20-24	Hombres	3170
Junio 2011	50	Zaragoza	20-24	Mujeres	2689
Junio 2011	50	Zaragoza	25-29	Hombres	4096
Junio 2011	50	Zaragoza	25-29	Mujeres	3821
Junio 2011	50	Zaragoza	30-34	Hombres	4873
Junio 2011	50	Zaragoza	30-34	Mujeres	5021
Junio 2011	50	Zaragoza	35-39	Hombres	4863
Junio 2011	50	Zaragoza	35-39	Mujeres	5230
Junio 2011	50	Zaragoza	40-44	Hombres	4606
Junio 2011	50	Zaragoza	40-44	Mujeres	4547
Junio 2011	50	Zaragoza	45-49	Hombres	3972
Junio 2011	50	Zaragoza	45-49	Mujeres	3970
Junio 2011	50	Zaragoza	50-54	Hombres	3130
Junio 2011	50	Zaragoza	50-54	Mujeres	3799
Junio 2011	50	Zaragoza	55-59	Hombres	2824
Junio 2011	50	Zaragoza	55-59	Mujeres	3185
Junio 2011	50	Zaragoza	60-64	Hombres	1812
Junio 2011	50	Zaragoza	60-64	Mujeres	1820
Mayo 2011	22	Huesca	16-19	Hombres	252
Mayo 2011	22	Huesca	16-19	Mujeres	192
Mayo 2011	22	Huesca	20-24	Hombres	681
Mayo 2011	22	Huesca	20-24	Mujeres	555
Mayo 2011	22	Huesca	25-29	Hombres	838
Mayo 2011	22	Huesca	25-29	Mujeres	794
Mayo 2011	22	Huesca	30-34	Hombres	991
Mayo 2011	22	Huesca	30-34	Mujeres	1011
Mayo 2011	22	Huesca	35-39	Hombres	894
Mayo 2011	22	Huesca	35-39	Mujeres	972
Mayo 2011	22	Huesca	40-44	Hombres	791
