Año	Municipio código	Municipio nombre	Contenedores de vidrio	Kg vidrio doméstico
2013	44086	Cretas	3	12663
2013	44087	Crivillén	1	1736
2013	44088	Cuba (La)	2	2346
2013	44089	Cubla	1	2369
2013	44090	Cucalón	2	3601
2013	44092	Cuervo (El)	1	2048
2013	44093	Cuevas de Almudén	2	2182
2013	44094	Cuevas Labradas	1	2634
2013	44096	Ejulve	2	4586
2013	44097	Escorihuela	1	2933
2013	44099	Escucha	3	7052
2013	44100	Estercuel	4	7967
2013	44101	Ferreruela de Huerva	3	3885
2013	44102	Fonfría	2	872
2013	44103	Formiche Alto	2	2863
2013	44105	Fórnoles	1	1912
2013	44106	Fortanete	2	4510
2013	44107	Foz-Calanda	3	4839
2013	44108	Fresneda (La)	3	16571
2013	44109	Frías de Albarracín	1	1900
2013	44110	Fuenferrada	1	180
2013	44111	Fuentes Calientes	1	2403
2013	44112	Fuentes Claras	2	7063
2013	44113	Fuentes de Rubielos	3	2874
2013	44114	Fuentespalda	3	9467
2013	44115	Galve	1	6991
2013	44116	Gargallo	1	4047
2013	44117	Gea de Albarracín	3	7802
2013	44118	Ginebrosa (La)	3	6176
2013	44119	Griegos	1	1485
2013	44120	Guadalaviar	2	1502
2013	44121	Gúdar	2	4109
2013	44122	Híjar	6	36875
2013	44123	Hinojosa de Jarque	2	2763
2013	44124	Hoz de la Vieja (La)	2	1434
2013	44125	Huesa del Común	2	1624
2013	44126	Iglesuela del Cid (La)	4	14428
2013	44127	Jabaloyas	1	1954
2013	44128	Jarque de la Val	1	1722
2013	44129	Jatiel	1	1227
2013	44130	Jorcas	1	599
2013	44131	Josa	1	1373
2013	44132	Lagueruela	2	2281
2013	44133	Lanzuela	1	1052
2013	44135	Libros	1	3336
2013	44136	Lidón	1	1870
2013	44137	Linares de Mora	4	11768
2013	44138	Loscos	2	4994
2013	44141	Lledó	1	2874
2013	44142	Maicas	1	711
2013	44143	Manzanera	7	15893
2013	44144	Martín del Río	4	9678
2013	44145	Mas de las Matas	7	27349
2013	44146	Mata de los Olmos (La)	3	5029
2013	44147	Mazaleón	3	10367
2013	44148	Mezquita de Jarque	1	1410
2013	44149	Mirambel	2	4130
2013	44150	Miravete de la Sierra	1	320
2013	44151	Molinos	4	5563
2013	44152	Monforte de Moyuela	1	1307
2013	44153	Monreal del Campo	12	37292
2013	44154	Monroyo	3	10976
2013	44155	Montalbán	6	23654
2013	44156	Monteagudo del Castillo	1	2343
2013	44157	Monterde de Albarracín	1	557
2013	44158	Mora de Rubielos	11	35581
2013	44159	Moscardón	1	1518
2013	44160	Mosqueruela	5	14056
2013	44161	Muniesa	4	6884
2013	44163	Noguera de Albarracín	1	1092
2013	44164	Nogueras	2	3772
2013	44165	Nogueruelas	4	8272
2013	44167	Obón	2	4874
2013	44168	Odón	2	4203
2013	44169	Ojos Negros	2	3822
2013	44171	Olba	6	5680
2013	44172	Oliete	3	3962
2013	44173	Olmos (Los)	2	2793
2013	44174	Orihuela del Tremedal	4	8777
2013	44175	Orrios	2	2920
2013	44176	Palomar de Arroyos	2	2024
2013	44177	Pancrudo	4	2762
2013	44178	Parras de Castellote (Las)	2	2932
2013	44179	Peñarroya de Tastavins	3	10029
2013	44180	Peracense	2	975
2013	44181	Peralejos	1	1579
2013	44182	Perales del Alfambra	4	5877
2013	44183	Pitarque	2	4309
2013	44184	Plou	1	1943
2013	44185	Pobo (El)	1	3367
2013	44187	Portellada (La)	1	6281
2013	44189	Pozondón	1	2356
2013	44190	Pozuel del Campo	2	1938
2013	44191	Puebla de Híjar (La)	4	18858
2013	44192	Puebla de Valverde (La)	7	22192
2013	44193	Puertomingalvo	3	8553
2013	44194	Ráfales	2	3531
2013	44195	Rillo	2	2911
2013	44196	Riodeva	2	3161
2013	44197	Ródenas	1	928
2013	44198	Royuela	1	2124
2013	44199	Rubiales	1	1451
2013	44200	Rubielos de la Cérida	2	1043
2013	44201	Rubielos de Mora	4	15898
2013	44203	Salcedillo	1	278
2013	44204	Saldón	1	1223
2013	44205	Samper de Calanda	3	11711
2013	44206	San Agustín	2	3459
2013	44207	San Martín del Río	2	4046
2013	44208	Santa Cruz de Nogueras	2	1141
2013	44209	Santa Eulalia	10	25669
2013	44210	Sarrión	4	27837
2013	44211	Segura de los Baños	2	5162
2013	44212	Seno	1	1484
2013	44213	Singra	2	844
2013	44215	Terriente	3	3566
2013	44216	Teruel	168	508550
2013	44217	Toril y Masegoso	1	651
2013	44218	Tormón	1	971
2013	44219	Tornos	2	3872
2013	44220	Torralba de los Sisones	2	3806
2013	44221	Torrecilla de Alcañiz	3	11508
2013	44222	Torrecilla del Rebollar	1	4040
2013	44223	Torre de Arcas	1	2246
2013	44224	Torre de las Arcas	1	645
2013	44225	Torre del Compte	1	5538
2013	44226	Torrelacárcel	1	2735
2013	44227	Torre los Negros	2	3082
2013	44228	Torremocha de Jiloca	1	2606
2013	44229	Torres de Albarracín	1	2778
2013	44230	Torrevelilla	2	3370
2013	44231	Torrijas	2	1505
2013	44232	Torrijo del Campo	2	6272
2013	44234	Tramacastiel	2	2889
2013	44235	Tramacastilla	1	2802
2013	44236	Tronchón	3	2567
2013	44237	Urrea de Gaén	2	8230
2013	44238	Utrillas	10	21652
2013	44239	Valacloche	1	1532
2013	44240	Valbona	4	9656
2013	44241	Valdealgorfa	4	11787
2013	44243	Valdecuenca	1	1522
2013	44244	Valdelinares	3	5088
2013	44245	Valdeltormo	4	6703
2013	44246	Valderrobres	13	47655
2013	44247	Valjunquera	2	9937
2013	44249	Vallecillo (El)	2	2428
2013	44250	Veguillas de la Sierra	1	0
2013	44251	Villafranca del Campo	4	5679
2013	44252	Villahermosa del Campo	2	2213
2013	44256	Villanueva del Rebollar de la Sierra	1	2597
2013	44257	Villar del Cobo	2	3159
2013	44258	Villar del Salz	2	1324
2013	44260	Villarluengo	4	7733
2013	44261	Villarquemado	7	17601
2013	44262	Villarroya de los Pinares	2	4275
2013	44263	Villastar	3	4053
2013	44264	Villel	2	3355
2013	44265	Vinaceite	3	9241
2013	44266	Visiedo	2	2635
2013	44267	Vivel del Río Martín	1	1236
2013	44268	Zoma (La)	1	725
2013	50001	Abanto	1	2656
2013	50002	Acered	1	2835
2013	50003	Agón	1	5336
2013	50004	Aguarón	3	11823
2013	50005	Aguilón	2	5163
2013	50006	Ainzón	6	20406
2013	50007	Aladrén	1	3180
2013	50008	Alagón	31	99346
2013	50009	Alarba	2	3504
2013	50010	Alberite de San Juan	1	2487
2013	50011	Albeta	5	3066
2013	50012	Alborge	1	4717
2013	50013	Alcalá de Ebro	2	8579
2013	50014	Alcalá de Moncayo	2	3118
2013	50015	Alconchel de Ariza	1	4207
2013	50016	Aldehuela de Liestos	1	1698
2013	50017	Alfajarín	18	39181
2013	50018	Alfamén	6	32433
2013	50019	Alforque	2	3738
2013	50020	Alhama de Aragón	6	20346
2013	50021	Almochuel	2	691
2013	50022	Almolda (La)	3	14109
2013	50023	Almonacid de la Cuba	2	7079
2013	50024	Almonacid de la Sierra	3	19251
2013	50025	Almunia de Doña Godina (La)	34	144825
2013	50026	Alpartir	3	7550
2013	50027	Ambel	2	10083
2013	50028	Anento	1	1547
2013	50029	Aniñón	4	13829
2013	50030	Añón de Moncayo	3	11456
2013	50031	Aranda de Moncayo	2	1666
2013	50032	Arándiga	3	4909
2013	50033	Ardisa	2	1948
2013	50034	Ariza	8	22033
2013	50035	Artieda	1	2764
2013	50036	Asín	1	2675
2013	50037	Atea	1	2935
2013	50038	Ateca	5	38005
2013	50039	Azuara	4	7235
2013	50040	Badules	1	3699
2013	50041	Bagüés	1	2775
2013	50042	Balconchán	1	612
2013	50043	Bárboles	2	7698
2013	50044	Bardallur	2	5048
2013	50045	Belchite	10	41652
2013	50046	Belmonte de Gracián	1	2812
2013	50047	Berdejo	1	1598
2013	50048	Berrueco	1	3178
2013	50050	Bijuesca	1	2668
2013	50051	Biota	5	16636
2013	50052	Bisimbre	1	3763
2013	50053	Boquiñeni	4	16749
2013	50054	Bordalba	1	2095
2013	50055	Borja	19	122767
2013	50056	Botorrita	5	7885
2013	50057	Brea de Aragón	6	28227
2013	50058	Bubierca	1	3480
2013	50059	Bujaraloz	5	28256
2013	50060	Bulbuente	5	12246
2013	50061	Bureta	2	3055
2013	50062	Burgo de Ebro (El)	9	37454
2013	50063	Buste (El)	1	2648
2013	50064	Cabañas de Ebro	4	11086
2013	50065	Cabolafuente	1	3058
2013	50066	Cadrete	25	28154
2013	50067	Calatayud	75	341725
2013	50068	Calatorao	6	24252
2013	50069	Calcena	2	2342
2013	50070	Calmarza	1	2889
2013	50071	Campillo de Aragón	1	7514
2013	50072	Carenas	2	3380
2013	50073	Cariñena	16	74733
2013	50074	Caspe	44	151983
2013	50075	Castejón de Alarba	1	1687
2013	50076	Castejón de las Armas	1	3203
2013	50077	Castejón de Valdejasa	2	5279
2013	50078	Castiliscar	2	6925
2013	50079	Cervera de la Cañada	2	5168
2013	50080	Cerveruela	1	3912
2013	50081	Cetina	5	11365
2013	50082	Cimballa	1	3482
2013	50083	Cinco Olivas	2	3849
2013	50084	Clarés de Ribota	2	426
2013	50085	Codo	1	3533
2013	50086	Codos	1	5134
2013	50087	Contamina	1	1351
2013	50088	Cosuenda	4	5870
2013	50089	Cuarte de Huerva	26	81175
2013	50090	Cubel	2	1662
2013	50091	Cuerlas (Las)	1	2450
2013	50092	Chiprana	3	6136
2013	50093	Chodes	1	1915
2013	50094	Daroca	9	40363
2013	50095	Ejea de los Caballeros	78	265079
2013	50096	Embid de Ariza	1	1807
2013	50098	Encinacorba	2	4336
2013	50099	Épila	10	38545
2013	50100	Erla	4	10810
2013	50101	Escatrón	13	19528
2013	50102	Fabara	6	22294
2013	50104	Farlete	3	5732
2013	50105	Fayón	3	9708
2013	50106	Fayos (Los)	2	4772
2013	50107	Figueruelas	5	20537
2013	50108	Fombuena	1	696
2013	50109	Frago (El)	1	1637
2013	50110	Frasno (El)	6	7923
2013	50111	Fréscano	2	5899
2013	50113	Fuendejalón	7	31936
2013	50114	Fuendetodos	3	5386
2013	50115	Fuentes de Ebro	22	61439
2013	50116	Fuentes de Jiloca	1	2263
2013	50117	Gallocanta	1	7966
2013	50118	Gallur	13	43965
2013	50119	Gelsa	5	20946
2013	50120	Godojos	1	655
2013	50121	Gotor	1	5868
2013	50122	Grisel	1	2854
2013	50123	Grisén	2	17128
2013	50124	Herrera de los Navarros	4	13116
2013	50125	Ibdes	3	5757
2013	50126	Illueca	11	45773
2013	50128	Isuerre	1	5120
2013	50129	Jaraba	8	21119
2013	50130	Jarque de Moncayo	3	8962
2013	50131	Jaulín	2	6067
2013	50132	Joyosa (La)	4	18537
2013	50133	Lagata	1	1223
2013	50134	Langa del Castillo	2	1736
2013	50135	Layana	1	3985
2013	50136	Lécera	3	10772
2013	50137	Leciñena	6	25786
2013	50138	Lechón	1	5575
2013	50139	Letux	1	1789
2013	50140	Litago	2	5425
2013	50141	Lituénigo	2	5768
2013	50142	Lobera de Onsella	1	4551
2013	50143	Longares	7	26172
2013	50144	Longás	1	3288
2013	50146	Lucena de Jalón	1	2146
2013	50147	Luceni	6	25566
2013	50148	Luesia	2	5166
2013	50149	Luesma	2	988
2013	50150	Lumpiaque	4	11654
2013	50151	Luna	6	9983
2013	50152	Maella	7	25292
2013	50153	Magallón	8	29834
2013	50154	Mainar	1	4147
2013	50155	Malanquilla	2	4614
2013	50156	Maleján	4	5566
2013	50157	Malón	4	6234
2013	50159	Maluenda	3	9591
2013	50160	Mallén	12	44316
2013	50161	Manchones	1	3264
2013	50162	Mara	2	3639
2013	50163	María de Huerva	11	51967
2013	50164	Mediana de Aragón	2	6060
2013	50165	Mequinenza	14	49222
2013	50166	Mesones de Isuela	2	2739
2013	50167	Mezalocha	3	4547
2013	50168	Mianos	1	662
2013	50169	Miedes de Aragón	3	43451
2013	50170	Monegrillo	4	9158
2013	50171	Moneva	2	2578
2013	50172	Monreal de Ariza	2	4674
2013	50173	Monterde	1	5580
2013	50174	Montón	1	826
2013	50175	Morata de Jalón	5	16913
2013	50176	Morata de Jiloca	1	4402
2013	50177	Morés	1	3425
2013	50178	Moros	3	7756
2013	50179	Moyuela	1	5965
2013	50180	Mozota	2	2785
2013	50181	Muel	6	47510
2013	50182	Muela (La)	15	46329
2013	50183	Munébrega	2	9058
2013	50184	Murero	1	3524
2013	50185	Murillo de Gállego	5	9871
2013	50186	Navardún	1	5564
2013	50187	Nigüella	1	938
2013	50188	Nombrevilla	1	645
2013	50189	Nonaspe	3	14264
2013	50190	Novallas	3	14633
2013	50191	Novillas	5	19579
2013	50192	Nuévalos	6	15160
2013	50193	Nuez de Ebro	9	16765
2013	50194	Olvés	1	1357
2013	50195	Orcajo	1	3988
2013	50196	Orera	1	2751
2013	50197	Orés	1	2522
2013	50198	Oseja	1	1720
2013	50199	Osera de Ebro	4	9769
2013	50200	Paniza	2	17252
2013	50201	Paracuellos de Jiloca	2	3328
2013	50202	Paracuellos de la Ribera	1	3858
2013	50203	Pastriz	7	19504
2013	50204	Pedrola	9	42558
2013	50205	Pedrosas (Las)	2	2725
2013	50206	Perdiguera	3	14144
2013	50207	Piedratajada	2	5044
2013	50208	Pina de Ebro	8	38481
2013	50209	Pinseque	11	40807
2013	50210	Pintanos (Los)	2	1493
2013	50211	Plasencia de Jalón	1	2628
2013	50212	Pleitas	1	4567
2013	50213	Plenas	2	3297
2013	50214	Pomer	1	1971
2013	50215	Pozuel de Ariza	1	851
2013	50216	Pozuelo de Aragón	3	5546
2013	50217	Pradilla de Ebro	2	7388
2013	50218	Puebla de Albortón	2	3236
2013	50219	Puebla de Alfindén (La)	21	72387
2013	50220	Puendeluna	2	859
2013	50221	Purujosa	1	1526
2013	50222	Quinto	12	30361
2013	50223	Remolinos	5	29265
2013	50224	Retascón	1	1536
2013	50225	Ricla	7	35302
2013	50227	Romanos	3	5315
2013	50228	Rueda de Jalón	1	5305
2013	50229	Ruesca	1	1484
2013	50230	Sádaba	10	17351
2013	50231	Salillas de Jalón	1	4884
2013	50232	Salvatierra de Esca	2	10055
2013	50233	Samper del Salz	1	8216
2013	50234	San Martín de la Virgen de Moncayo	2	7906
2013	50235	San Mateo de Gállego	11	27161
2013	50236	Santa Cruz de Grío	1	1725
2013	50237	Santa Cruz de Moncayo	2	5446
2013	50238	Santa Eulalia de Gállego	1	2980
2013	50239	Santed	1	3987
2013	50240	Sástago	6	21594
2013	50241	Saviñán	5	12240
2013	50242	Sediles	1	2624
2013	50243	Sestrica	2	2782
2013	50244	Sierra de Luna	2	3353
2013	50245	Sigüés	4	7303
2013	50246	Sisamón	1	949
2013	50247	Sobradiel	4	19738
2013	50248	Sos del Rey Católico	5	18886
2013	50249	Tabuenca	2	6463
2013	50250	Talamantes	1	1541
2013	50251	Tarazona	40	234220
2013	50252	Tauste	26	107973
2013	50253	Terrer	4	13960
2013	50254	Tierga	1	2276
2013	50255	Tobed	1	5004
2013	50256	Torralba de los Frailes	1	3319
2013	50257	Torralba de Ribota	2	4698
2013	50258	Torralbilla	1	2614
2013	50259	Torrehermosa	1	1975
2013	50260	Torrelapaja	1	1798
2013	50261	Torrellas	2	8192
2013	50262	Torres de Berrellén	5	32307
2013	50263	Torrijo de la Cañada	3	5484
2013	50264	Tosos	3	6202
2013	50265	Trasmoz	2	6703
2013	50266	Trasobares	2	3993
2013	50267	Uncastillo	5	23396
2013	50268	Undués de Lerda	2	5363
2013	50269	Urrea de Jalón	1	4572
2013	50270	Urriés	2	6419
2013	50271	Used	3	6497
2013	50272	Utebo	53	230207
2013	50273	Valdehorna	1	781
2013	50274	Val de San Martín	1	3036
2013	50275	Valmadrid	2	3050
2013	50276	Valpalmas	1	5796
2013	50277	Valtorres	1	3458
2013	50278	Velilla de Ebro	2	8582
2013	50279	Velilla de Jiloca	1	2506
2013	50280	Vera de Moncayo	2	5773
2013	50281	Vierlas	2	3935
2013	50282	Vilueña (La)	1	3864
2013	50283	Villadoz	2	5888
2013	50284	Villafeliche	1	3529
2013	50285	Villafranca de Ebro	6	10971
2013	50286	Villalba de Perejil	1	1267
2013	50287	Villalengua	2	8648
2013	50288	Villanueva de Gállego	15	41340
2013	50289	Villanueva de Jiloca	1	2045
2013	50290	Villanueva de Huerva	4	17990
2013	50291	Villar de los Navarros	2	1891
2013	50292	Villarreal de Huerva	1	3242
2013	50293	Villarroya de la Sierra	3	12484
2013	50294	Villarroya del Campo	1	2716
2013	50295	Vistabella	1	5598
2013	50296	Zaida (La)	4	14703
2013	50297	Zaragoza	1709	7721568
2013	50298	Zuera	50	139834
2013	50901	Biel	1	4439
2013	50902	Marracos	1	2287
2013	50903	Villamayor de Gállego	9	34935
2012	22001	Abiego	1	8054
2012	22002	Abizanda	6	
2012	22003	Adahuesca	2	6643
2012	22004	Agüero	3	5409
2012	22006	Aísa	21	8156
2012	22007	Albalate de Cinca	5	43105
2012	22008	Albalatillo	2	7239
2012	22009	Albelda	8	20368
2012	22011	Albero Alto	1	2812
2012	22012	Albero Bajo	1	2755
2012	22013	Alberuela de Tubo	3	8918
2012	22014	Alcalá de Gurrea	4	6812
2012	22015	Alcalá del Obispo	5	10586
2012	22016	Alcampell	5	21086
2012	22017	Alcolea de Cinca	5	36441
2012	22018	Alcubierre	2	11052
2012	22019	Alerre	3	7382
2012	22020	Alfántega	1	3913
2012	22021	Almudévar	12	63500
2012	22022	Almunia de San Juan	4	16578
2012	22023	Almuniente	3	9369
2012	22024	Alquézar	6	26118
2012	22025	Altorricón	11	50693
2012	22027	Angüés	5	10384
2012	22028	Ansó	6	30910
2012	22029	Antillón	1	1364
2012	22032	Aragüés del Puerto	1	4421
2012	22035	Arén	6	14247
2012	22036	Argavieso	1	2684
2012	22037	Arguis	3	9025
2012	22039	Ayerbe	14	50024
2012	22040	Azanuy-Alins	2	5244
2012	22041	Azara	1	3491
2012	22042	Azlor	1	3265
2012	22043	Baells	3	4350
2012	22044	Bailo	2	12986
2012	22045	Baldellou	1	4963
2012	22046	Ballobar	6	33895
2012	22047	Banastás	3	18751
2012	22048	Barbastro	85	285000
2012	22049	Barbués	1	2399
2012	22050	Barbuñales	1	3269
2012	22051	Bárcabo	3	
2012	22052	Belver de Cinca	6	54242
2012	22053	Benabarre	15	42286
2012	22054	Benasque	20	133280
2012	22055	Berbegal	3	6501
2012	22057	Bielsa	10	
2012	22058	Bierge	11	28824
2012	22059	Biescas	43	
2012	22060	Binaced	6	54691
2012	22061	Binéfar	58	266301
2012	22062	Bisaurri	3	6932
2012	22063	Biscarrués	2	9259
2012	22064	Blecua y Torres	2	3458
2012	22066	Boltaña	11	
2012	22067	Bonansa	1	4132
2012	22068	Borau	2	2825
2012	22069	Broto	7	
2012	22072	Caldearenas	7	
2012	22074	Campo	4	18852
2012	22075	Camporrells	3	5816
2012	22076	Canal de Berdún	4	28346
2012	22077	Candasnos	5	17070
2012	22078	Canfranc	9	54360
2012	22079	Capdesaso	1	2792
2012	22080	Capella	3	11247
2012	22081	Casbas de Huesca	9	10811
2012	22082	Castejón del Puente	5	14334
2012	22083	Castejón de Monegros	3	12666
2012	22084	Castejón de Sos	7	38222
2012	22085	Castelflorite	1	5867
2012	22086	Castiello de Jaca	8	25286
2012	22087	Castigaleu	2	2051
2012	22088	Castillazuelo	1	4330
2012	22089	Castillonroy	3	8638
2012	22090	Colungo	1	4911
2012	22094	Chalamera	3	5008
2012	22095	Chía	2	5276
2012	22096	Chimillas	3	12877
2012	22099	Esplús	6	22374
2012	22102	Estada	2	5382
2012	22103	Estadilla	5	28178
2012	22105	Estopiñán del Castillo	2	7768
2012	22106	Fago	1	2750
2012	22107	Fanlo	3	
2012	22109	Fiscal	5	
2012	22110	Fonz	6	27417
2012	22111	Foradada del Toscar	1	3444
2012	22112	Fraga	41	324391
2012	22113	Fueva (La)	5	
2012	22114	Gistaín	1	
2012	22115	Grado (El)	8	28169
2012	22116	Grañén	14	40633
2012	22117	Graus	43	168716
2012	22119	Gurrea de Gállego	17	48707
2012	22122	Hoz de Jaca	2	
2012	22124	Huerto	1	5661
2012	22125	Huesca	134	749970
2012	22126	Ibieca	1	3574
2012	22127	Igriés	4	18227
2012	22128	Ilche	3	5570
2012	22129	Isábena	8	17961
2012	22130	Jaca	79	303340
2012	22131	Jasa	2	5627
2012	22133	Labuerda	5	
2012	22135	Laluenga	1	3543
2012	22136	Lalueza	8	24868
2012	22137	Lanaja	8	28404
2012	22139	Laperdiguera	1	1872
2012	22141	Lascellas-Ponzano	5	4999
2012	22142	Lascuarre	1	5790
2012	22143	Laspaúles	3	8087
2012	22144	Laspuña	4	
2012	22149	Loarre	7	16867
2012	22150	Loporzano	12	18914
2012	22151	Loscorrales	1	1100
2012	22155	Monesma y Cajigar	2	1282
2012	22156	Monflorite-Lascasas	8	11949
2012	22157	Montanuy	2	7878
2012	22158	Monzón	68	590759
2012	22160	Naval	3	8797
2012	22162	Novales	2	4120
2012	22163	Nueno	9	25822
2012	22164	Olvena	1	2324
2012	22165	Ontiñena	3	14976
2012	22167	Osso de Cinca	4	25069
2012	22168	Palo	1	
2012	22170	Panticosa	33	
2012	22172	Peñalba	3	19153
2012	22173	Peñas de Riglos (Las)	10	18933
2012	22174	Peralta de Alcofea	4	12346
2012	22175	Peralta de Calasanz	4	9297
2012	22176	Peraltilla	3	4470
2012	22177	Perarrúa	2	6421
2012	22178	Pertusa	1	4616
2012	22181	Piracés	1	2070
2012	22182	Plan	5	
2012	22184	Poleñino	2	6135
2012	22186	Pozán de Vero	1	5972
2012	22187	Puebla de Castro (La)	7	21100
2012	22188	Puente de Montañana	4	10470
2012	22189	Puértolas	6	
2012	22190	Pueyo de Araguás (El)	3	
2012	22193	Pueyo de Santa Cruz	3	8614
2012	22195	Quicena	3	5845
2012	22197	Robres	6	15818
2012	22199	Sabiñánigo	86	404680
2012	22200	Sahún	3	15334
2012	22201	Salas Altas	2	7775
2012	22202	Salas Bajas	1	9071
2012	22203	Salillas	1	3261
2012	22204	Sallent de Gállego	53	
2012	22205	San Esteban de Litera	3	10017
2012	22206	Sangarrén	1	5237
2012	22207	San Juan de Plan	2	
2012	22208	Santa Cilia	5	7456
2012	22209	Santa Cruz de la Serós	3	8763
2012	22212	Santaliestra y San Quílez	1	2145
2012	22213	Sariñena	13	91987
2012	22214	Secastilla	4	7655
2012	22215	Seira	3	8146
2012	22217	Sena	3	14698
2012	22218	Senés de Alcubierre	1	1645
2012	22220	Sesa	1	4103
2012	22221	Sesué	3	10190
2012	22222	Siétamo	5	14708
2012	22223	Sopeira	2	2537
2012	22225	Tamarite de Litera	24	111723
2012	22226	Tardienta	5	28151
2012	22227	Tella-Sin	3	
2012	22228	Tierz	3	12947
2012	22229	Tolva	4	9228
2012	22230	Torla-Ordesa	10	
2012	22232	Torralba de Aragón	2	5499
2012	22233	Torre la Ribera	4	300
2012	22234	Torrente de Cinca	7	39755
2012	22235	Torres de Alcanadre	1	5020
2012	22236	Torres de Barbués	6	9090
2012	22239	Tramaced	1	2593
2012	22242	Valfarta	1	3321
2012	22243	Valle de Bardají	2	
2012	22244	Valle de Lierp	2	1799
2012	22245	Velilla de Cinca	3	13732
2012	22246	Beranuy	3	8632
2012	22247	Viacamp y Litera	1	1800
2012	22248	Vicién	1	3088
2012	22249	Villanova	4	9050
2012	22250	Villanúa	16	41730
2012	22251	Villanueva de Sigena	3	10038
2012	22252	Yebra de Basa	4	
2012	22253	Yésero	2	
2012	22254	Zaidín	6	38792
2012	22901	Valle de Hecho	12	44692
2012	22902	Puente la Reina de Jaca	3	16511
2012	22903	San Miguel del Cinca	7	22956
2012	22904	Sotonera (La)	14	52661
2012	22905	Lupiñén-Ortilla	4	9425
2012	22906	Santa María de Dulcis	2	9576
2012	22907	Aínsa-Sobrarbe	15	284120
2012	22908	Hoz y Costeán	2	4910
2012	22909	Vencillón	5	16432
2012	44001	Ababuj	1	2579
2012	44002	Abejuela	1	3713
2012	44003	Aguatón	1	1174
2012	44004	Aguaviva	5	15086
2012	44005	Aguilar del Alfambra	1	1400
2012	44006	Alacón	3	7386
2012	44007	Alba	1	2255
2012	44008	Albalate del Arzobispo	7	25360
2012	44009	Albarracín	5	57988
2012	44010	Albentosa	9	14486
2012	44011	Alcaine	2	4308
2012	44012	Alcalá de la Selva	10	23301
2012	44013	Alcañiz	62	348894
2012	44014	Alcorisa	11	70552
2012	44016	Alfambra	3	12091
2012	44017	Aliaga	4	19297
2012	44018	Almohaja	1	800
2012	44019	Alobras	1	2035
2012	44020	Alpeñés	1	2954
2012	44021	Allepuz	4	5437
2012	44022	Alloza	3	10598
2012	44023	Allueva	1	1620
2012	44024	Anadón	1	1710
2012	44025	Andorra	31	156765
2012	44026	Arcos de las Salinas	2	5914
2012	44027	Arens de Lledó	2	5988
2012	44028	Argente	2	5249
2012	44029	Ariño	6	10861
2012	44031	Azaila	2	3962
2012	44032	Bádenas	2	
2012	44033	Báguena	2	5945
2012	44034	Bañón	2	5461
2012	44035	Barrachina	3	3682
2012	44036	Bea	2	1100
2012	44037	Beceite	5	15611
2012	44038	Belmonte de San José	2	6214
2012	44039	Bello	2	8293
2012	44040	Berge	2	8070
2012	44041	Bezas	1	4124
2012	44042	Blancas	2	3695
2012	44043	Blesa	2	4159
2012	44044	Bordón	3	2459
2012	44045	Bronchales	6	14858
2012	44046	Bueña	2	1810
2012	44047	Burbáguena	2	8940
2012	44048	Cabra de Mora	1	3276
2012	44049	Calaceite	6	34918
2012	44050	Calamocha	37	113868
2012	44051	Calanda	13	62980
2012	44052	Calomarde	1	2601
2012	44053	Camañas	1	3892
2012	44054	Camarena de la Sierra	5	5393
2012	44055	Camarillas	1	4438
2012	44056	Caminreal	2	20366
2012	44059	Cantavieja	8	38478
2012	44060	Cañada de Benatanduz	2	1493
2012	44061	Cañada de Verich (La)	3	3157
2012	44062	Cañada Vellida	1	954
2012	44063	Cañizar del Olivar	1	2723
2012	44064	Cascante del Río	1	1619
2012	44065	Castejón de Tornos	1	1286
2012	44066	Castel de Cabra	2	3647
2012	44067	Castelnou	1	5108
2012	44068	Castelserás	6	26647
2012	44070	Castellar (El)	1	2885
2012	44071	Castellote	7	28603
2012	44074	Cedrillas	5	19318
2012	44075	Celadas	2	7057
2012	44076	Cella	8	56953
2012	44077	Cerollera (La)	2	3207
2012	44080	Codoñera (La)	3	8679
2012	44082	Corbalán	1	4625
2012	44084	Cortes de Aragón	2	2968
2012	44085	Cosa	2	1698
2012	44086	Cretas	3	18905
2012	44087	Crivillén	1	2661
2012	44088	Cuba (La)	2	1842
2012	44089	Cubla	1	1660
2012	44090	Cucalón	2	3379
2012	44092	Cuervo (El)	1	2205
2012	44093	Cuevas de Almudén	2	3095
2012	44094	Cuevas Labradas	1	3641
2012	44096	Ejulve	2	2960
2012	44097	Escorihuela	1	3947
2012	44099	Escucha	3	10832
2012	44100	Estercuel	4	9043
2012	44101	Ferreruela de Huerva	3	4200
2012	44102	Fonfría	2	1850
2012	44103	Formiche Alto	2	4497
2012	44105	Fórnoles	1	1473
2012	44106	Fortanete	2	6961
2012	44107	Foz-Calanda	3	5316
2012	44108	Fresneda (La)	3	22949
2012	44109	Frías de Albarracín	1	3589
2012	44110	Fuenferrada	1	1246
2012	44111	Fuentes Calientes	1	3900
2012	44112	Fuentes Claras	2	14085
2012	44113	Fuentes de Rubielos	3	7333
2012	44114	Fuentespalda	3	14187
2012	44115	Galve	1	5900
2012	44116	Gargallo	1	3100
2012	44117	Gea de Albarracín	3	10017
2012	44118	Ginebrosa (La)	3	5076
2012	44119	Griegos	1	2360
2012	44120	Guadalaviar	2	5069
2012	44121	Gúdar	2	3342
2012	44122	Híjar	6	47159
2012	44123	Hinojosa de Jarque	2	4673
2012	44124	Hoz de la Vieja (La)	2	3441
